Date,Vanguard FTSE All-World ex-US Small-CapEtf_Open_average,Vanguard FTSE All-World ex-US Small-CapEtf_Open_max,Vanguard FTSE All-World ex-US Small-CapEtf_Open_min,Vanguard FTSE All-World ex-US Small-CapEtf_Open_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_Open_change,Vanguard FTSE All-World ex-US Small-CapEtf_High_average,Vanguard FTSE All-World ex-US Small-CapEtf_High_max,Vanguard FTSE All-World ex-US Small-CapEtf_High_min,Vanguard FTSE All-World ex-US Small-CapEtf_High_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_High_change,Vanguard FTSE All-World ex-US Small-CapEtf_Low_average,Vanguard FTSE All-World ex-US Small-CapEtf_Low_max,Vanguard FTSE All-World ex-US Small-CapEtf_Low_min,Vanguard FTSE All-World ex-US Small-CapEtf_Low_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_Low_change,Vanguard FTSE All-World ex-US Small-CapEtf_Close_average,Vanguard FTSE All-World ex-US Small-CapEtf_Close_max,Vanguard FTSE All-World ex-US Small-CapEtf_Close_min,Vanguard FTSE All-World ex-US Small-CapEtf_Close_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_Close_change
2016-03-20,91.29,91.29,91.29,0.0,0.0,91.71,91.71,91.71,0.0,0.0,91.17,91.17,91.17,0.0,0.0,91.68,91.68,91.68,0.0,0.0
2016-03-27,92.14,92.14,92.14,0.0,0.0,93.32,93.32,93.32,0.0,0.0,92.14,92.14,92.14,0.0,0.0,93.24,93.24,93.24,0.0,0.0
2016-04-03,92.94,92.94,92.94,0.0,0.0,93.28,93.28,93.28,0.0,0.0,92.79,92.79,92.79,0.0,0.0,93.11,93.11,93.11,0.0,0.0
2016-04-10,95.08,95.08,95.08,0.0,0.0,95.12,95.12,95.12,0.0,0.0,94.59,94.59,94.59,0.0,0.0,94.75,94.75,94.75,0.0,0.0
2016-04-17,96.18,96.18,96.18,0.0,0.0,96.3,96.3,96.3,0.0,0.0,95.63,95.63,95.63,0.0,0.0,95.93,95.93,95.93,0.0,0.0
2016-04-24,96.44,96.44,96.44,0.0,0.0,96.68,96.68,96.68,0.0,0.0,95.74,95.74,95.74,0.0,0.0,96.2,96.2,96.2,0.0,0.0
2016-05-01,94.1,94.1,94.1,0.0,0.0,94.69,94.69,94.69,0.0,0.0,94.1,94.1,94.1,0.0,0.0,94.54,94.54,94.54,0.0,0.0
2016-05-08,94.27,94.27,94.27,0.0,0.0,94.27,94.27,94.27,0.0,0.0,93.49,93.49,93.49,0.0,0.0,93.59,93.59,93.59,0.0,0.0
2016-05-15,94.26,94.26,94.26,0.0,0.0,94.34,94.34,94.34,0.0,0.0,94.05,94.05,94.05,0.0,0.0,94.31,94.31,94.31,0.0,0.0
2016-05-22,95.95,95.95,95.95,0.0,0.0,96.03,96.03,96.03,0.0,0.0,95.64,95.64,95.64,0.0,0.0,95.75,95.75,95.75,0.0,0.0
2016-05-29,96.74,96.74,96.74,0.0,0.0,97.39,97.39,97.39,0.0,0.0,96.74,96.74,96.74,0.0,0.0,97.37,97.37,97.37,0.0,0.0
2016-06-05,96.62,96.62,96.62,0.0,0.0,96.62,96.62,96.62,0.0,0.0,95.44,95.44,95.44,0.0,0.0,95.65,95.65,95.65,0.0,0.0
2016-06-12,92.84,92.84,92.84,0.0,0.0,93.45,93.45,93.45,0.0,0.0,92.57,92.57,92.57,0.0,0.0,93.25,93.25,93.25,0.0,0.0
2016-06-19,90.97,90.97,90.97,0.0,0.0,92.19,92.19,92.19,0.0,0.0,90.5,90.5,90.5,0.0,0.0,90.73,90.73,90.73,0.0,0.0
2016-06-26,93.33,93.33,93.33,0.0,0.0,94.15,94.15,94.15,0.0,0.0,93.15,93.15,93.15,0.0,0.0,93.83,93.83,93.83,0.0,0.0
2016-07-03,92.68,92.68,92.68,0.0,0.0,93.03,93.03,93.03,0.0,0.0,92.31,92.31,92.31,0.0,0.0,93.02,93.02,93.02,0.0,0.0
2016-07-10,95.25,95.25,95.25,0.0,0.0,95.25,95.25,95.25,0.0,0.0,94.63,94.63,94.63,0.0,0.0,94.99,94.99,94.99,0.0,0.0
2016-07-17,95.45,95.45,95.45,0.0,0.0,95.49,95.49,95.49,0.0,0.0,95.0,95.0,95.0,0.0,0.0,95.38,95.38,95.38,0.0,0.0
2016-07-24,97.0,97.0,97.0,0.0,0.0,97.81,97.81,97.81,0.0,0.0,97.0,97.0,97.0,0.0,0.0,97.71,97.71,97.71,0.0,0.0
2016-07-31,97.5,97.5,97.5,0.0,0.0,97.79,97.79,97.79,0.0,0.0,97.15,97.15,97.15,0.0,0.0,97.76,97.76,97.76,0.0,0.0
2016-08-07,99.62,99.62,99.62,0.0,0.0,99.62,99.62,99.62,0.0,0.0,99.1,99.1,99.1,0.0,0.0,99.24,99.24,99.24,0.0,0.0
2016-08-14,99.03,99.03,99.03,0.0,0.0,99.1,99.1,99.1,0.0,0.0,98.56,98.56,98.56,0.0,0.0,99.1,99.1,99.1,0.0,0.0
2016-08-21,98.68,98.68,98.68,0.0,0.0,99.56,99.56,99.56,0.0,0.0,97.42,97.42,97.42,0.0,0.0,97.79,97.79,97.79,0.0,0.0
2016-08-28,98.85,98.85,98.85,0.0,0.0,99.05,99.05,99.05,0.0,0.0,98.6,98.6,98.6,0.0,0.0,98.99,98.99,98.99,0.0,0.0
2016-09-04,99.4,99.4,99.4,0.0,0.0,99.4,99.4,99.4,0.0,0.0,97.92,97.92,97.92,0.0,0.0,97.94,97.94,97.94,0.0,0.0
2016-09-11,96.73,96.73,96.73,0.0,0.0,96.97,96.97,96.97,0.0,0.0,96.46,96.46,96.46,0.0,0.0,96.67,96.67,96.67,0.0,0.0
2016-09-18,99.75,99.75,99.75,0.0,0.0,99.78,99.78,99.78,0.0,0.0,99.26,99.26,99.26,0.0,0.0,99.26,99.26,99.26,0.0,0.0
2016-09-25,99.3,99.3,99.3,0.0,0.0,99.74,99.74,99.74,0.0,0.0,99.08,99.08,99.08,0.0,0.0,99.53,99.53,99.53,0.0,0.0
2016-10-02,98.57,98.57,98.57,0.0,0.0,98.65,98.65,98.65,0.0,0.0,97.62,97.62,97.62,0.0,0.0,98.31,98.31,98.31,0.0,0.0
2016-10-09,97.71,97.71,97.71,0.0,0.0,97.8,97.8,97.8,0.0,0.0,97.06,97.06,97.06,0.0,0.0,97.06,97.06,97.06,0.0,0.0
2016-10-16,97.77,97.77,97.77,0.0,0.0,98.26,98.26,98.26,0.0,0.0,97.72,97.72,97.72,0.0,0.0,98.17,98.17,98.17,0.0,0.0
2016-10-23,96.81,96.81,96.81,0.0,0.0,97.1,97.1,97.1,0.0,0.0,96.52,96.52,96.52,0.0,0.0,96.76,96.76,96.76,0.0,0.0
2016-10-30,95.35,95.35,95.35,0.0,0.0,95.38,95.38,95.38,0.0,0.0,94.91,94.91,94.91,0.0,0.0,94.98,94.98,94.98,0.0,0.0
2016-11-06,94.18,94.18,94.18,0.0,0.0,94.39,94.39,94.39,0.0,0.0,93.0,93.0,93.0,0.0,0.0,93.62,93.62,93.62,0.0,0.0
2016-11-13,93.71,93.71,93.71,0.0,0.0,93.83,93.83,93.83,0.0,0.0,93.29,93.29,93.29,0.0,0.0,93.5,93.5,93.5,0.0,0.0
2016-11-20,94.27,94.27,94.27,0.0,0.0,94.36,94.36,94.36,0.0,0.0,94.05,94.05,94.05,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2016-11-27,94.26,94.26,94.26,0.0,0.0,94.57,94.57,94.57,0.0,0.0,94.11,94.11,94.11,0.0,0.0,94.4,94.4,94.4,0.0,0.0
2016-12-04,96.2,96.2,96.2,0.0,0.0,96.31,96.31,96.31,0.0,0.0,96.1,96.1,96.1,0.0,0.0,96.24,96.24,96.24,0.0,0.0
2016-12-11,94.6,94.6,94.6,0.0,0.0,94.81,94.81,94.81,0.0,0.0,94.46,94.46,94.46,0.0,0.0,94.6,94.6,94.6,0.0,0.0
2016-12-18,92.77,92.77,92.77,0.0,0.0,93.08,93.08,93.08,0.0,0.0,92.77,92.77,92.77,0.0,0.0,93.08,93.08,93.08,0.0,0.0
2016-12-25,94.55,94.55,94.55,0.0,0.0,94.56,94.56,94.56,0.0,0.0,93.87,93.87,93.87,0.0,0.0,94.03,94.03,94.03,0.0,0.0
2017-01-01,96.75,96.75,96.75,0.0,0.0,96.75,96.75,96.75,0.0,0.0,96.37,96.37,96.37,0.0,0.0,96.53,96.53,96.53,0.0,0.0
2017-01-08,97.14,97.14,97.14,0.0,0.0,97.56,97.56,97.56,0.0,0.0,97.0,97.0,97.0,0.0,0.0,97.56,97.56,97.56,0.0,0.0
2017-01-15,97.12,97.12,97.12,0.0,0.0,97.24,97.24,97.24,0.0,0.0,96.89,96.89,96.89,0.0,0.0,97.24,97.24,97.24,0.0,0.0
2017-01-22,98.7,98.7,98.7,0.0,0.0,98.72,98.72,98.72,0.0,0.0,98.37,98.37,98.37,0.0,0.0,98.48,98.48,98.48,0.0,0.0
2017-01-29,99.69,99.69,99.69,0.0,0.0,100.02,100.02,100.02,0.0,0.0,99.57,99.57,99.57,0.0,0.0,99.93,99.93,99.93,0.0,0.0
2017-02-05,100.05,100.05,100.05,0.0,0.0,100.54,100.54,100.54,0.0,0.0,99.98,99.98,99.98,0.0,0.0,100.5,100.5,100.5,0.0,0.0
2017-02-12,100.95,100.95,100.95,0.0,0.0,100.96,100.96,100.96,0.0,0.0,100.68,100.68,100.68,0.0,0.0,100.9,100.9,100.9,0.0,0.0
2017-02-19,100.51,100.51,100.51,0.0,0.0,100.6,100.6,100.6,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.44,100.44,100.44,0.0,0.0
2017-02-26,99.93,99.93,99.93,0.0,0.0,100.37,100.37,100.37,0.0,0.0,99.7,99.7,99.7,0.0,0.0,100.35,100.35,100.35,0.0,0.0
2017-03-05,99.83,99.83,99.83,0.0,0.0,100.1,100.1,100.1,0.0,0.0,99.56,99.56,99.56,0.0,0.0,100.02,100.02,100.02,0.0,0.0
2017-03-12,102.25,102.25,102.25,0.0,0.0,102.29,102.29,102.29,0.0,0.0,102.0,102.0,102.0,0.0,0.0,102.07,102.07,102.07,0.0,0.0
2017-03-19,102.24,102.24,102.24,0.0,0.0,102.51,102.51,102.51,0.0,0.0,102.1,102.1,102.1,0.0,0.0,102.39,102.39,102.39,0.0,0.0
2017-03-26,102.33,102.33,102.33,0.0,0.0,102.8,102.8,102.8,0.0,0.0,102.29,102.29,102.29,0.0,0.0,102.65,102.65,102.65,0.0,0.0
2017-04-02,102.45,102.45,102.45,0.0,0.0,102.73,102.73,102.73,0.0,0.0,102.38,102.38,102.38,0.0,0.0,102.47,102.47,102.47,0.0,0.0
2017-04-09,102.95,102.95,102.95,0.0,0.0,103.06,103.06,103.06,0.0,0.0,102.5,102.5,102.5,0.0,0.0,102.54,102.54,102.54,0.0,0.0
2017-04-16,103.24,103.24,103.24,0.0,0.0,103.25,103.25,103.25,0.0,0.0,103.0,103.0,103.0,0.0,0.0,103.17,103.17,103.17,0.0,0.0
2017-04-23,105.42,105.42,105.42,0.0,0.0,105.48,105.48,105.48,0.0,0.0,105.25,105.25,105.25,0.0,0.0,105.48,105.48,105.48,0.0,0.0
2017-04-30,105.7,105.7,105.7,0.0,0.0,106.78,106.78,106.78,0.0,0.0,105.51,105.51,105.51,0.0,0.0,106.78,106.78,106.78,0.0,0.0
2017-05-07,106.62,106.62,106.62,0.0,0.0,106.87,106.87,106.87,0.0,0.0,106.56,106.56,106.56,0.0,0.0,106.87,106.87,106.87,0.0,0.0
2017-05-14,106.88,106.88,106.88,0.0,0.0,107.67,107.67,107.67,0.0,0.0,106.88,106.88,106.88,0.0,0.0,107.61,107.61,107.61,0.0,0.0
2017-05-21,107.82,107.82,107.82,0.0,0.0,107.87,107.87,107.87,0.0,0.0,107.71,107.71,107.71,0.0,0.0,107.78,107.78,107.78,0.0,0.0
2017-05-28,109.23,109.23,109.23,0.0,0.0,109.46,109.46,109.46,0.0,0.0,109.05,109.05,109.05,0.0,0.0,109.39,109.39,109.39,0.0,0.0
2017-06-04,108.65,108.65,108.65,0.0,0.0,108.97,108.97,108.97,0.0,0.0,108.27,108.27,108.27,0.0,0.0,108.53,108.53,108.53,0.0,0.0
2017-06-11,108.14,108.14,108.14,0.0,0.0,108.52,108.52,108.52,0.0,0.0,108.0,108.0,108.0,0.0,0.0,108.52,108.52,108.52,0.0,0.0
2017-06-18,107.49,107.49,107.49,0.0,0.0,107.83,107.83,107.83,0.0,0.0,107.36,107.36,107.36,0.0,0.0,107.79,107.79,107.79,0.0,0.0
2017-06-25,107.86,107.86,107.86,0.0,0.0,108.24,108.24,108.24,0.0,0.0,107.66,107.66,107.66,0.0,0.0,108.12,108.12,108.12,0.0,0.0
2017-07-02,107.03,107.03,107.03,0.0,0.0,107.31,107.31,107.31,0.0,0.0,106.63,106.63,106.63,0.0,0.0,107.24,107.24,107.24,0.0,0.0
2017-07-09,109.53,109.53,109.53,0.0,0.0,110.09,110.09,110.09,0.0,0.0,109.37,109.37,109.37,0.0,0.0,110.0,110.0,110.0,0.0,0.0
2017-07-16,111.11,111.11,111.11,0.0,0.0,111.2,111.2,111.2,0.0,0.0,110.71,110.71,110.71,0.0,0.0,111.2,111.2,111.2,0.0,0.0
2017-07-23,111.46,111.46,111.46,0.0,0.0,111.84,111.84,111.84,0.0,0.0,111.37,111.37,111.37,0.0,0.0,111.75,111.75,111.75,0.0,0.0
2017-07-30,112.08,112.08,112.08,0.0,0.0,112.23,112.23,112.23,0.0,0.0,111.65,111.65,111.65,0.0,0.0,112.22,112.22,112.22,0.0,0.0
2017-08-06,109.89,109.89,109.89,0.0,0.0,110.19,110.19,110.19,0.0,0.0,109.54,109.54,109.54,0.0,0.0,109.96,109.96,109.96,0.0,0.0
2017-08-13,110.57,110.57,110.57,0.0,0.0,110.89,110.89,110.89,0.0,0.0,110.31,110.31,110.31,0.0,0.0,110.7,110.7,110.7,0.0,0.0
2017-08-20,111.74,111.74,111.74,0.0,0.0,112.19,112.19,112.19,0.0,0.0,111.68,111.68,111.68,0.0,0.0,112.06,112.06,112.06,0.0,0.0
2017-08-27,113.72,113.72,113.72,0.0,0.0,113.77,113.77,113.77,0.0,0.0,113.32,113.32,113.32,0.0,0.0,113.62,113.62,113.62,0.0,0.0
2017-09-03,114.85,114.85,114.85,0.0,0.0,114.85,114.85,114.85,0.0,0.0,114.5,114.5,114.5,0.0,0.0,114.56,114.56,114.56,0.0,0.0
2017-09-10,115.36,115.36,115.36,0.0,0.0,115.57,115.57,115.57,0.0,0.0,115.17,115.17,115.17,0.0,0.0,115.5,115.5,115.5,0.0,0.0
2017-09-17,114.63,114.63,114.63,0.0,0.0,114.97,114.97,114.97,0.0,0.0,114.5,114.5,114.5,0.0,0.0,114.76,114.76,114.76,0.0,0.0
2017-09-24,114.62,114.62,114.62,0.0,0.0,115.0,115.0,115.0,0.0,0.0,114.31,114.31,114.31,0.0,0.0,114.93,114.93,114.93,0.0,0.0
2017-10-01,114.97,114.97,114.97,0.0,0.0,115.06,115.06,115.06,0.0,0.0,114.53,114.53,114.53,0.0,0.0,115.06,115.06,115.06,0.0,0.0
2017-10-08,117.2,117.2,117.2,0.0,0.0,117.43,117.43,117.43,0.0,0.0,117.11,117.11,117.11,0.0,0.0,117.34,117.34,117.34,0.0,0.0
2017-10-15,116.07,116.07,116.07,0.0,0.0,116.25,116.25,116.25,0.0,0.0,115.79,115.79,115.79,0.0,0.0,116.01,116.01,116.01,0.0,0.0
2017-10-22,115.27,115.27,115.27,0.0,0.0,115.76,115.76,115.76,0.0,0.0,114.69,114.69,114.69,0.0,0.0,115.7,115.7,115.7,0.0,0.0
2017-10-29,117.0,117.0,117.0,0.0,0.0,117.03,117.03,117.03,0.0,0.0,116.54,116.54,116.54,0.0,0.0,117.02,117.02,117.02,0.0,0.0
2017-11-05,116.19,116.19,116.19,0.0,0.0,116.36,116.36,116.36,0.0,0.0,115.84,115.84,115.84,0.0,0.0,116.1,116.1,116.1,0.0,0.0
2017-11-12,115.72,115.72,115.72,0.0,0.0,115.98,115.98,115.98,0.0,0.0,115.59,115.59,115.59,0.0,0.0,115.78,115.78,115.78,0.0,0.0
2017-11-19,118.25,118.25,118.25,0.0,0.0,118.4,118.4,118.4,0.0,0.0,118.09,118.09,118.09,0.0,0.0,118.25,118.25,118.25,0.0,0.0
2017-11-26,117.06,117.06,117.06,0.0,0.0,117.23,117.23,117.23,0.0,0.0,116.25,116.25,116.25,0.0,0.0,116.79,116.79,116.79,0.0,0.0
2017-12-03,115.63,115.63,115.63,0.0,0.0,115.95,115.95,115.95,0.0,0.0,115.56,115.56,115.56,0.0,0.0,115.95,115.95,115.95,0.0,0.0
2017-12-10,116.4,116.4,116.4,0.0,0.0,116.7,116.7,116.7,0.0,0.0,116.32,116.32,116.32,0.0,0.0,116.48,116.48,116.48,0.0,0.0
2017-12-17,116.65,116.65,116.65,0.0,0.0,117.29,117.29,117.29,0.0,0.0,116.65,116.65,116.65,0.0,0.0,117.28,117.28,117.28,0.0,0.0
2017-12-24,119.7,119.7,119.7,0.0,0.0,119.7,119.7,119.7,0.0,0.0,119.07,119.07,119.07,0.0,0.0,119.23,119.23,119.23,0.0,0.0
2017-12-31,122.39,122.39,122.39,0.0,0.0,122.6,122.6,122.6,0.0,0.0,122.09,122.09,122.09,0.0,0.0,122.59,122.59,122.59,0.0,0.0
