Date,Direxion Daily Energy Bear 3X Shares_etf_Open_average,Direxion Daily Energy Bear 3X Shares_etf_Open_max,Direxion Daily Energy Bear 3X Shares_etf_Open_min,Direxion Daily Energy Bear 3X Shares_etf_Open_volatility,Direxion Daily Energy Bear 3X Shares_etf_Open_change,Direxion Daily Energy Bear 3X Shares_etf_High_average,Direxion Daily Energy Bear 3X Shares_etf_High_max,Direxion Daily Energy Bear 3X Shares_etf_High_min,Direxion Daily Energy Bear 3X Shares_etf_High_volatility,Direxion Daily Energy Bear 3X Shares_etf_High_change,Direxion Daily Energy Bear 3X Shares_etf_Low_average,Direxion Daily Energy Bear 3X Shares_etf_Low_max,Direxion Daily Energy Bear 3X Shares_etf_Low_min,Direxion Daily Energy Bear 3X Shares_etf_Low_volatility,Direxion Daily Energy Bear 3X Shares_etf_Low_change,Direxion Daily Energy Bear 3X Shares_etf_Close_average,Direxion Daily Energy Bear 3X Shares_etf_Close_max,Direxion Daily Energy Bear 3X Shares_etf_Close_min,Direxion Daily Energy Bear 3X Shares_etf_Close_volatility,Direxion Daily Energy Bear 3X Shares_etf_Close_change
2016-05-22,83.95,83.95,83.95,0.0,0.0,85.25,85.25,85.25,0.0,0.0,82.7,82.7,82.7,0.0,0.0,82.83,82.83,82.83,0.0,0.0
2016-05-29,84.4,84.4,84.4,0.0,0.0,86.5,86.5,86.5,0.0,0.0,82.8,82.8,82.8,0.0,0.0,84.65,84.65,84.65,0.0,0.0
2016-06-05,78.7,78.7,78.7,0.0,0.0,81.4,81.4,81.4,0.0,0.0,77.15,77.15,77.15,0.0,0.0,80.8,80.8,80.8,0.0,0.0
2016-06-12,80.9,80.9,80.9,0.0,0.0,82.75,82.75,82.75,0.0,0.0,80.8,80.8,80.8,0.0,0.0,81.25,81.25,81.25,0.0,0.0
2016-06-19,82.15,82.15,82.15,0.0,0.0,82.4,82.4,82.4,0.0,0.0,78.4,78.4,78.4,0.0,0.0,81.5,81.5,81.5,0.0,0.0
2016-06-26,75.25,75.25,75.25,0.0,0.0,75.25,75.25,75.25,0.0,0.0,72.8,72.8,72.8,0.0,0.0,73.45,73.45,73.45,0.0,0.0
2016-07-03,77.15,77.15,77.15,0.0,0.0,78.55,78.55,78.55,0.0,0.0,75.4,75.4,75.4,0.0,0.0,76.15,76.15,76.15,0.0,0.0
2016-07-10,70.15,70.15,70.15,0.0,0.0,71.75,71.75,71.75,0.0,0.0,69.55,69.55,69.55,0.0,0.0,70.95,70.95,70.95,0.0,0.0
2016-07-17,74.55,74.55,74.55,0.0,0.0,75.15,75.15,75.15,0.0,0.0,73.35,73.35,73.35,0.0,0.0,73.8,73.8,73.8,0.0,0.0
2016-07-24,81.55,81.55,81.55,0.0,0.0,82.5,82.5,82.5,0.0,0.0,76.25,76.25,76.25,0.0,0.0,76.45,76.45,76.45,0.0,0.0
2016-07-31,76.5,76.5,76.5,0.0,0.0,77.7,77.7,77.7,0.0,0.0,74.96,74.96,74.96,0.0,0.0,75.25,75.25,75.25,0.0,0.0
2016-08-07,71.7,71.7,71.7,0.0,0.0,72.4,72.4,72.4,0.0,0.0,70.58,70.58,70.58,0.0,0.0,71.35,71.35,71.35,0.0,0.0
2016-08-14,65.05,65.05,65.05,0.0,0.0,66.65,66.65,66.65,0.0,0.0,65.05,65.05,65.05,0.0,0.0,65.9,65.9,65.9,0.0,0.0
2016-08-21,67.75,67.75,67.75,0.0,0.0,69.85,69.85,69.85,0.0,0.0,66.25,66.25,66.25,0.0,0.0,68.85,68.85,68.85,0.0,0.0
2016-08-28,70.0,70.0,70.0,0.0,0.0,70.95,70.95,70.95,0.0,0.0,69.05,69.05,69.05,0.0,0.0,69.85,69.85,69.85,0.0,0.0
2016-09-04,63.3,63.3,63.3,0.0,0.0,67.0,67.0,67.0,0.0,0.0,62.8,62.8,62.8,0.0,0.0,66.95,66.95,66.95,0.0,0.0
2016-09-11,73.65,73.65,73.65,0.0,0.0,73.65,73.65,73.65,0.0,0.0,71.47,71.47,71.47,0.0,0.0,72.2,72.2,72.2,0.0,0.0
2016-09-18,69.5,69.5,69.5,0.0,0.0,72.48,72.48,72.48,0.0,0.0,67.8,67.8,67.8,0.0,0.0,71.3,71.3,71.3,0.0,0.0
2016-09-25,63.05,63.05,63.05,0.0,0.0,64.4,64.4,64.4,0.0,0.0,60.9,60.9,60.9,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2016-10-02,60.6,60.6,60.6,0.0,0.0,62.23,62.23,62.23,0.0,0.0,59.9,59.9,59.9,0.0,0.0,61.65,61.65,61.65,0.0,0.0
2016-10-09,61.65,61.65,61.65,0.0,0.0,63.85,63.85,63.85,0.0,0.0,61.1,61.1,61.1,0.0,0.0,63.65,63.65,63.65,0.0,0.0
2016-10-16,62.55,62.55,62.55,0.0,0.0,63.6,63.6,63.6,0.0,0.0,62.3,62.3,62.3,0.0,0.0,62.6,62.6,62.6,0.0,0.0
2016-10-23,64.55,64.55,64.55,0.0,0.0,66.0,66.0,66.0,0.0,0.0,61.9,61.9,61.9,0.0,0.0,64.9,64.9,64.9,0.0,0.0
2016-10-30,69.45,69.45,69.45,0.0,0.0,70.6,70.6,70.6,0.0,0.0,67.35,67.35,67.35,0.0,0.0,69.35,69.35,69.35,0.0,0.0
2016-11-06,61.85,61.85,61.85,0.0,0.0,65.45,65.45,65.45,0.0,0.0,61.45,61.45,61.45,0.0,0.0,64.0,64.0,64.0,0.0,0.0
2016-11-13,59.45,59.45,59.45,0.0,0.0,60.3,60.3,60.3,0.0,0.0,58.3,58.3,58.3,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2016-11-20,54.9,54.9,54.9,0.0,0.0,56.05,56.05,56.05,0.0,0.0,54.8,54.8,54.8,0.0,0.0,55.2,55.2,55.2,0.0,0.0
2016-11-27,50.2,50.2,50.2,0.0,0.0,50.7,50.7,50.7,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2016-12-04,46.3,46.3,46.3,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2016-12-11,45.5,45.5,45.5,0.0,0.0,46.25,46.25,46.25,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2016-12-18,45.9,45.9,45.9,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.57,45.57,45.57,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2016-12-25,47.5,47.5,47.5,0.0,0.0,48.15,48.15,48.15,0.0,0.0,46.64,46.64,46.64,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2017-01-01,46.3,46.3,46.3,0.0,0.0,47.45,47.45,47.45,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2017-01-08,49.35,49.35,49.35,0.0,0.0,49.75,49.75,49.75,0.0,0.0,48.85,48.85,48.85,0.0,0.0,49.3,49.3,49.3,0.0,0.0
2017-01-15,48.75,48.75,48.75,0.0,0.0,49.5,49.5,49.5,0.0,0.0,48.15,48.15,48.15,0.0,0.0,49.1,49.1,49.1,0.0,0.0
2017-01-22,48.95,48.95,48.95,0.0,0.0,49.95,49.95,49.95,0.0,0.0,48.8,48.8,48.8,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2017-01-29,51.9,51.9,51.9,0.0,0.0,52.8,52.8,52.8,0.0,0.0,50.3,50.3,50.3,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2017-02-05,51.25,51.25,51.25,0.0,0.0,51.7,51.7,51.7,0.0,0.0,50.35,50.35,50.35,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2017-02-12,53.95,53.95,53.95,0.0,0.0,54.5,54.5,54.5,0.0,0.0,53.5,53.5,53.5,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2017-02-19,55.8,55.8,55.8,0.0,0.0,56.95,56.95,56.95,0.0,0.0,55.2,55.2,55.2,0.0,0.0,56.15,56.15,56.15,0.0,0.0
2017-02-26,53.1,53.1,53.1,0.0,0.0,53.95,53.95,53.95,0.0,0.0,52.5,52.5,52.5,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2017-03-05,56.8,56.8,56.8,0.0,0.0,59.05,59.05,59.05,0.0,0.0,56.5,56.5,56.5,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2017-03-12,56.55,56.55,56.55,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.15,56.15,56.15,0.0,0.0,57.2,57.2,57.2,0.0,0.0
2017-03-19,59.45,59.45,59.45,0.0,0.0,60.75,60.75,60.75,0.0,0.0,59.15,59.15,59.15,0.0,0.0,60.45,60.45,60.45,0.0,0.0
2017-03-26,56.85,56.85,56.85,0.0,0.0,57.69,57.69,57.69,0.0,0.0,55.9,55.9,55.9,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2017-04-02,55.1,55.1,55.1,0.0,0.0,56.0,56.0,56.0,0.0,0.0,54.6,54.6,54.6,0.0,0.0,55.8,55.8,55.8,0.0,0.0
2017-04-09,55.25,55.25,55.25,0.0,0.0,58.6,58.6,58.6,0.0,0.0,55.25,55.25,55.25,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2017-04-16,62.0,62.0,62.0,0.0,0.0,63.05,63.05,63.05,0.0,0.0,61.2,61.2,61.2,0.0,0.0,62.05,62.05,62.05,0.0,0.0
2017-04-23,60.35,60.35,60.35,0.0,0.0,62.15,62.15,62.15,0.0,0.0,60.15,60.15,60.15,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2017-04-30,66.2,66.2,66.2,0.0,0.0,66.25,66.25,66.25,0.0,0.0,62.8,62.8,62.8,0.0,0.0,63.05,63.05,63.05,0.0,0.0
2017-05-07,61.3,61.3,61.3,0.0,0.0,62.3,62.3,62.3,0.0,0.0,61.05,61.05,61.05,0.0,0.0,61.75,61.75,61.75,0.0,0.0
2017-05-14,62.15,62.15,62.15,0.0,0.0,62.65,62.65,62.65,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.9,60.9,60.9,0.0,0.0
2017-05-21,64.9,64.9,64.9,0.0,0.0,66.05,66.05,66.05,0.0,0.0,64.7,64.7,64.7,0.0,0.0,65.0,65.0,65.0,0.0,0.0
2017-05-28,67.9,67.9,67.9,0.0,0.0,70.2,70.2,70.2,0.0,0.0,67.9,67.9,67.9,0.0,0.0,69.35,69.35,69.35,0.0,0.0
2017-06-04,69.45,69.45,69.45,0.0,0.0,69.45,69.45,69.45,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.75,64.75,64.75,0.0,0.0
2017-06-11,65.95,65.95,65.95,0.0,0.0,67.1,67.1,67.1,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.7,63.7,63.7,0.0,0.0
2017-06-18,70.6,70.6,70.6,0.0,0.0,71.35,71.35,71.35,0.0,0.0,69.15,69.15,69.15,0.0,0.0,69.35,69.35,69.35,0.0,0.0
2017-06-25,67.4,67.4,67.4,0.0,0.0,68.98,68.98,68.98,0.0,0.0,66.72,66.72,66.72,0.0,0.0,67.7,67.7,67.7,0.0,0.0
2017-07-02,70.65,70.65,70.65,0.0,0.0,72.55,72.55,72.55,0.0,0.0,69.92,69.92,69.92,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2017-07-09,67.4,67.4,67.4,0.0,0.0,67.4,67.4,67.4,0.0,0.0,65.45,65.45,65.45,0.0,0.0,65.85,65.85,65.85,0.0,0.0
2017-07-16,65.15,65.15,65.15,0.0,0.0,66.83,66.83,66.83,0.0,0.0,64.5,64.5,64.5,0.0,0.0,66.5,66.5,66.5,0.0,0.0
2017-07-23,63.0,63.0,63.0,0.0,0.0,63.16,63.16,63.16,0.0,0.0,60.7,60.7,60.7,0.0,0.0,62.45,62.45,62.45,0.0,0.0
2017-07-30,65.2,65.2,65.2,0.0,0.0,65.85,65.85,65.85,0.0,0.0,64.35,64.35,64.35,0.0,0.0,64.75,64.75,64.75,0.0,0.0
2017-08-06,68.85,68.85,68.85,0.0,0.0,70.33,70.33,70.33,0.0,0.0,68.35,68.35,68.35,0.0,0.0,70.25,70.25,70.25,0.0,0.0
2017-08-13,76.55,76.55,76.55,0.0,0.0,77.6,77.6,77.6,0.0,0.0,74.1,74.1,74.1,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2017-08-20,73.9,73.9,73.9,0.0,0.0,73.9,73.9,73.9,0.0,0.0,72.3,72.3,72.3,0.0,0.0,73.2,73.2,73.2,0.0,0.0
2017-08-27,73.15,73.15,73.15,0.0,0.0,73.55,73.55,73.55,0.0,0.0,70.5,70.5,70.5,0.0,0.0,71.1,71.1,71.1,0.0,0.0
2017-09-03,66.65,66.65,66.65,0.0,0.0,69.3,69.3,69.3,0.0,0.0,66.65,66.65,66.65,0.0,0.0,68.45,68.45,68.45,0.0,0.0
2017-09-10,61.6,61.6,61.6,0.0,0.0,62.6,62.6,62.6,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.5,61.5,61.5,0.0,0.0
2017-09-17,59.2,59.2,59.2,0.0,0.0,59.2,59.2,59.2,0.0,0.0,57.25,57.25,57.25,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2017-09-24,55.1,55.1,55.1,0.0,0.0,55.54,55.54,55.54,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2017-10-01,55.7,55.7,55.7,0.0,0.0,56.0,56.0,56.0,0.0,0.0,54.75,54.75,54.75,0.0,0.0,55.55,55.55,55.55,0.0,0.0
2017-10-08,54.05,54.05,54.05,0.0,0.0,55.45,55.45,55.45,0.0,0.0,53.76,53.76,53.76,0.0,0.0,55.35,55.35,55.35,0.0,0.0
2017-10-15,56.25,56.25,56.25,0.0,0.0,57.35,57.35,57.35,0.0,0.0,56.01,56.01,56.01,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2017-10-22,58.25,58.25,58.25,0.0,0.0,59.85,59.85,59.85,0.0,0.0,56.38,56.38,56.38,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2017-10-29,54.55,54.55,54.55,0.0,0.0,54.7,54.7,54.7,0.0,0.0,53.4,53.4,53.4,0.0,0.0,54.0,54.0,54.0,0.0,0.0
2017-11-05,50.8,50.8,50.8,0.0,0.0,52.7,52.7,52.7,0.0,0.0,50.8,50.8,50.8,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2017-11-12,57.05,57.05,57.05,0.0,0.0,57.65,57.65,57.65,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2017-11-19,55.3,55.3,55.3,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.7,55.7,55.7,0.0,0.0
2017-11-26,51.5,51.5,51.5,0.0,0.0,53.0,53.0,53.0,0.0,0.0,50.3,50.3,50.3,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2017-12-03,52.5,52.5,52.5,0.0,0.0,53.55,53.55,53.55,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.2,52.2,52.2,0.0,0.0
2017-12-10,51.55,51.55,51.55,0.0,0.0,52.6,52.6,52.6,0.0,0.0,51.3,51.3,51.3,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2017-12-17,45.65,45.65,45.65,0.0,0.0,46.15,46.15,46.15,0.0,0.0,44.9,44.9,44.9,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2017-12-24,44.35,44.35,44.35,0.0,0.0,45.08,45.08,45.08,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.98,44.98,44.98,0.0,0.0
2017-12-31,40.15,40.15,40.15,0.0,0.0,41.09,41.09,41.09,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.1,40.1,40.1,0.0,0.0
