Date,DFS_stock_Open_average,DFS_stock_Open_max,DFS_stock_Open_min,DFS_stock_Open_volatility,DFS_stock_Open_change,DFS_stock_High_average,DFS_stock_High_max,DFS_stock_High_min,DFS_stock_High_volatility,DFS_stock_High_change,DFS_stock_Low_average,DFS_stock_Low_max,DFS_stock_Low_min,DFS_stock_Low_volatility,DFS_stock_Low_change,DFS_stock_Close_average,DFS_stock_Close_max,DFS_stock_Close_min,DFS_stock_Close_volatility,DFS_stock_Close_change,DFS_stock_Volume_average,DFS_stock_Volume_max,DFS_stock_Volume_min,DFS_stock_Volume_volatility,DFS_stock_Volume_change
2016-01-03,51.754,52.64,50.79,1.8500000000000014,-1.5399999999999991,52.238,53.09,51.17,1.9200000000000017,-1.6000000000000014,51.194,52.22,49.88,2.3399999999999963,-2.210000000000001,51.486000000000004,52.71,49.97,2.740000000000002,-2.740000000000002,3777538,4824102,3061649,1762453,-582488
2016-01-10,50.116,51.44,48.65,2.789999999999999,-1.8100000000000023,50.736,51.68,49.41,2.270000000000003,-1.3900000000000006,49.234,50.36,48.19,2.1700000000000017,-1.5800000000000054,50.042,51.0,49.16,1.8400000000000034,-1.3300000000000054,4275121,5631545,3418712,2212833,131096
2016-01-17,48.82,49.78,47.86,1.9200000000000017,-0.9200000000000017,49.5375,49.88,49.29,0.5900000000000034,-0.4299999999999997,48.08,48.51,47.29,1.2199999999999989,-0.28000000000000114,48.667500000000004,48.91,48.42,0.4899999999999949,-0.3199999999999932,3888507,4576668,2957094,1619574,1137020
2016-01-24,47.186,48.5,44.99,3.509999999999998,-3.3200000000000003,47.948,49.62,45.96,3.6599999999999966,-2.6300000000000026,46.589999999999996,48.18,44.67,3.509999999999998,-2.809999999999995,47.064,48.72,44.83,3.8900000000000006,-1.8000000000000043,7774038,12585144,4378203,8206941,5857255
2016-01-31,45.528,46.25,45.11,1.1400000000000006,0.46000000000000085,46.028,46.78,45.14,1.6400000000000006,0.46000000000000085,44.806,45.81,43.73,2.0800000000000054,1.1600000000000037,45.808,46.31,45.03,1.2800000000000011,0.20000000000000284,5850631,6562891,5160762,1402129,-569623
2016-02-07,44.844,46.02,43.9,2.1200000000000045,-1.75,45.424,46.57,44.14,2.4299999999999997,-1.1499999999999986,44.12,45.48,42.86,2.6199999999999974,-0.9400000000000048,44.904,45.87,43.25,2.6199999999999974,-0.5899999999999963,4980723,6550703,4059479,2491224,-798550
2016-02-14,46.0025,46.44,45.18,1.259999999999998,1.1000000000000014,46.45,46.86,45.76,1.1000000000000014,0.5700000000000003,45.7125,46.11,45.0,1.1099999999999994,0.759999999999998,46.1625,46.44,45.67,0.769999999999996,0.4799999999999969,2597921,3242612,1978387,1264225,-704056
2016-02-21,46.778,47.56,46.09,1.4699999999999989,1.0700000000000003,47.28,47.77,46.81,0.9600000000000009,0.4000000000000057,46.176,47.03,45.27,1.759999999999998,0.7899999999999991,46.964,47.34,46.46,0.8800000000000026,-0.19000000000000483,2575700,2910290,2134195,776095,-438940
2016-02-28,47.652,48.79,46.69,2.1000000000000014,1.6199999999999974,48.216,49.06,47.38,1.6799999999999997,1.6799999999999997,47.24,48.21,46.37,1.8400000000000034,1.8000000000000043,47.874,48.76,46.42,2.3399999999999963,2.1099999999999994,3368818,4074256,2768799,1305457,-128665
2016-03-06,48.422,48.8,48.18,0.6199999999999974,0.5,48.79,49.24,48.53,0.7100000000000009,0.5399999999999991,47.97,48.77,47.5,1.2700000000000031,1.0200000000000031,48.482,49.18,48.0,1.1799999999999997,0.5,2721473,3333617,2163828,1169789,362568
2016-03-13,48.838,49.72,48.16,1.5600000000000023,0.5600000000000023,49.58,50.63,48.75,1.8800000000000026,1.4600000000000009,48.480000000000004,49.6,47.82,1.7800000000000011,1.3599999999999994,49.262,50.59,48.65,1.9400000000000048,1.9400000000000048,3406643,5316413,2156759,3159654,3159654
2016-03-20,50.0175,50.44,49.47,0.9699999999999989,-0.9699999999999989,50.2275,50.67,49.7,0.9699999999999989,-0.9699999999999989,49.65,50.05,49.08,0.9699999999999989,-0.9699999999999989,50.03,50.41,49.68,0.7299999999999969,-0.7299999999999969,2143245,2949380,1838409,1110971,-7259
2016-03-27,50.044,50.58,49.18,1.3999999999999986,0.8399999999999963,50.724000000000004,51.45,49.84,1.6099999999999994,1.6099999999999994,49.702,50.37,48.68,1.6899999999999977,1.1400000000000006,50.426,51.39,49.28,2.1099999999999994,2.1099999999999994,3096072,4003765,2236564,1767201,1009890
2016-04-03,50.775999999999996,51.34,50.37,0.970000000000006,-0.8600000000000065,51.172,51.38,50.86,0.5200000000000031,-0.30000000000000426,50.36,50.7,49.98,0.720000000000006,-0.3299999999999983,50.798,51.22,50.26,0.9600000000000009,-0.21000000000000085,3263161,5133032,1879676,3253356,-229205
2016-04-10,51.646,52.56,50.6,1.9600000000000009,1.8400000000000034,52.144,52.69,51.11,1.5799999999999983,1.5799999999999983,51.324,52.09,50.42,1.6700000000000017,1.3099999999999952,51.772,52.61,50.57,2.039999999999999,1.2999999999999972,2656553,3408229,2409644,998585,877869
2016-04-17,54.694,57.13,51.74,5.390000000000001,4.609999999999999,55.442,58.1,52.2,5.899999999999999,4.8799999999999955,54.214,56.26,51.66,4.600000000000001,4.230000000000004,54.842,56.84,51.95,4.890000000000001,4.559999999999995,6248241,9642858,3750457,5892401,-3278418
2016-04-24,56.602,57.0,56.25,0.75,0.020000000000003126,57.072,57.53,56.61,0.9200000000000017,-0.2700000000000031,56.382,56.77,55.9,0.8700000000000045,-0.25,56.814,57.17,56.27,0.8999999999999986,-0.6099999999999994,2624524,3195938,2237742,958196,-729975
