Date,HSIC_stock_Open_average,HSIC_stock_Open_max,HSIC_stock_Open_min,HSIC_stock_Open_volatility,HSIC_stock_Open_change,HSIC_stock_High_average,HSIC_stock_High_max,HSIC_stock_High_min,HSIC_stock_High_volatility,HSIC_stock_High_change,HSIC_stock_Low_average,HSIC_stock_Low_max,HSIC_stock_Low_min,HSIC_stock_Low_volatility,HSIC_stock_Low_change,HSIC_stock_Close_average,HSIC_stock_Close_max,HSIC_stock_Close_min,HSIC_stock_Close_volatility,HSIC_stock_Close_change,HSIC_stock_Volume_average,HSIC_stock_Volume_max,HSIC_stock_Volume_min,HSIC_stock_Volume_volatility,HSIC_stock_Volume_change
2016-01-03,76.93599999999999,77.97,75.73,2.239999999999995,-1.8100000000000023,77.472,78.5,76.16,2.3400000000000034,-1.9699999999999989,76.284,77.45,75.01,2.4399999999999977,-1.9899999999999949,76.72,77.89,75.14,2.75,-2.489999999999995,1170747,1459984,919886,540098,-161704
2016-01-10,73.264,75.25,71.32,3.930000000000007,-3.930000000000007,74.292,75.95,73.65,2.299999999999997,-2.25,72.264,72.94,71.32,1.6200000000000045,-1.6200000000000045,73.082,73.36,72.33,1.0300000000000011,0.1700000000000017,1480116,1859004,1152364,706640,-165486
2016-01-17,73.4375,74.34,72.83,1.5100000000000051,-1.5100000000000051,75.35249999999999,80.53,73.3,7.230000000000004,-6.719999999999999,72.18,73.14,71.36,1.7800000000000011,-0.7999999999999972,73.185,74.17,72.07,2.1000000000000085,-0.8900000000000006,1271434,1556060,1056106,499954,-56188
2016-01-24,73.57,74.48,72.47,2.010000000000005,0.45000000000000284,74.734,75.83,73.49,2.3400000000000034,2.3400000000000034,72.762,73.5,71.98,1.519999999999996,1.2199999999999989,73.9,75.72,72.35,3.3700000000000045,3.3700000000000045,942022,1236280,744694,491586,163002
2016-01-31,75.582,76.33,75.0,1.3299999999999983,-0.18999999999999773,76.412,77.14,75.08,2.0600000000000023,-2.0600000000000023,74.494,75.22,73.67,1.5499999999999972,-1.3999999999999915,75.334,76.91,73.94,2.969999999999999,-2.969999999999999,950944,1359072,730418,628654,-416358
2016-02-07,75.636,79.46,72.7,6.759999999999991,5.929999999999993,77.378,79.7,73.87,5.829999999999998,5.829999999999998,74.808,78.3,71.82,6.480000000000004,6.480000000000004,76.76,79.5,73.16,6.340000000000003,6.340000000000003,1565184,2637188,986122,1651066,-280344
2016-02-14,81.16,81.72,80.0,1.7199999999999989,1.6899999999999977,82.35249999999999,83.21,81.25,1.9599999999999937,1.9599999999999937,80.7125,81.38,79.72,1.6599999999999966,1.5300000000000011,81.95,83.12,80.93,2.1899999999999977,2.1899999999999977,1279421,1504774,1065826,438948,438948
2016-02-21,97.70666666666666,167.56,82.69,84.87,83.79,98.205,167.56,83.68,83.88,83.36,97.06666666666666,167.56,82.14,85.42,84.39,97.76833333333333,167.56,83.29,84.27,84.09,956207,1340758,409510,931248,-516904
2016-02-28,83.94,84.72,82.98,1.7399999999999949,0.18999999999999773,84.668,85.12,84.27,0.8500000000000085,-0.1600000000000108,83.048,83.76,82.31,1.4500000000000028,0.4399999999999977,84.02,85.08,82.72,2.3599999999999994,1.2600000000000051,972664,1242366,693388,548978,-441180
2016-03-06,83.89999999999999,84.52,83.41,1.1099999999999994,0.6899999999999977,84.446,84.91,84.12,0.789999999999992,0.5999999999999943,83.304,83.96,82.64,1.3199999999999932,1.0,83.988,84.88,83.56,1.3199999999999932,1.3199999999999932,738455,1049858,469390,580468,11694
2016-03-13,83.734,84.86,83.19,1.6700000000000017,-1.6700000000000017,84.264,84.97,83.62,1.3499999999999943,-0.769999999999996,82.9,83.56,82.22,1.3400000000000034,-0.75,83.658,84.16,82.83,1.3299999999999983,-0.3499999999999943,1036302,1824876,715370,1109506,977658
2016-03-20,83.865,84.33,83.44,0.8900000000000006,0.7199999999999989,84.6075,84.97,83.95,1.019999999999996,0.7800000000000011,83.32,84.13,82.81,1.3199999999999932,0.5,84.11,84.59,83.58,1.0100000000000051,0.4099999999999966,703526,794828,657800,137028,20944
2016-03-27,85.412,86.25,84.2,2.049999999999997,1.769999999999996,86.14,86.78,84.64,2.1400000000000006,2.030000000000001,84.92,86.02,83.61,2.4099999999999966,1.9099999999999966,85.902,86.45,84.42,2.030000000000001,2.030000000000001,922388,1163492,654314,509178,-242316
2016-04-03,85.332,86.34,84.48,1.8599999999999994,-1.8599999999999994,85.78999999999999,86.57,84.82,1.75,-1.75,84.59,85.88,83.92,1.9599999999999937,-1.9099999999999966,84.97,86.12,84.0,2.1200000000000045,-2.1200000000000045,781003,877866,664486,213380,48424
2016-04-10,84.462,84.89,83.47,1.4200000000000017,0.4099999999999966,84.802,85.06,84.39,0.6700000000000017,0.4399999999999977,83.722,84.39,82.83,1.5600000000000023,1.3299999999999983,84.396,84.99,83.3,1.6899999999999977,1.6899999999999977,673704,901008,553752,347256,-347256
2016-04-17,85.612,86.56,84.75,1.8100000000000023,0.3299999999999983,86.158,86.56,85.57,0.9900000000000091,-0.6600000000000108,84.834,85.64,84.56,1.0799999999999983,-0.09000000000000341,85.676,86.18,85.02,1.1600000000000108,-0.7600000000000051,585948,759016,446470,312546,-221630
2016-04-24,85.978,86.74,84.69,2.049999999999997,-1.3100000000000023,86.54,87.38,84.94,2.4399999999999977,-1.1800000000000068,85.05,85.79,83.78,2.010000000000005,-1.3900000000000006,85.776,87.05,84.35,2.700000000000003,-1.730000000000004,760758,984246,495430,488816,345344
2016-05-01,83.946,84.48,83.39,1.0900000000000034,-0.8100000000000023,85.044,85.93,83.91,2.0200000000000102,-0.21999999999999886,83.434,84.36,82.58,1.7800000000000011,-1.3299999999999983,84.43599999999999,85.5,83.35,2.1500000000000057,-0.5,1077598,1389528,798110,591418,-283084
2016-05-08,85.608,86.0,84.8,1.2000000000000028,1.2000000000000028,86.374,86.99,86.03,0.9599999999999937,0.9599999999999937,85.07000000000001,85.42,84.31,1.1099999999999994,1.1099999999999994,85.852,86.12,85.36,0.7600000000000051,0.6200000000000045,697228,828528,591898,236630,-155154
2016-05-15,85.724,87.05,85.05,2.0,-0.29000000000000625,86.462,87.22,85.82,1.4000000000000057,-1.2199999999999989,84.948,85.7,84.55,1.1500000000000057,-0.8800000000000097,85.726,87.06,85.28,1.7800000000000011,-1.6800000000000068,801304,944190,621228,322962,226730
2016-05-22,85.894,86.72,85.14,1.5799999999999983,1.2099999999999937,86.516,87.44,85.55,1.8900000000000006,1.8900000000000006,85.31,86.58,84.51,2.069999999999993,2.069999999999993,86.002,86.9,84.61,2.2900000000000063,2.2900000000000063,779338,879260,703856,175404,-119676
2016-05-29,87.08500000000001,87.99,86.67,1.3199999999999932,0.9899999999999949,87.61500000000001,88.23,86.97,1.2600000000000051,1.0400000000000063,86.5325,87.5,86.15,1.3499999999999943,1.3499999999999943,87.3575,88.08,86.55,1.5300000000000011,1.0799999999999983,1378232,2853252,774242,2079010,-2079010
2016-06-05,88.624,89.5,87.9,1.5999999999999943,1.5499999999999972,89.434,90.49,88.41,2.0799999999999983,1.4299999999999926,88.23,89.39,87.57,1.8200000000000074,1.3000000000000114,89.08,90.36,87.94,2.4200000000000017,0.8100000000000023,776579,912188,684244,227944,24604
2016-06-12,88.098,89.16,87.11,2.049999999999997,-1.769999999999996,88.358,89.67,87.39,2.280000000000001,-2.280000000000001,87.074,88.47,85.91,2.5600000000000023,-2.5600000000000023,87.594,88.49,86.45,2.039999999999992,-2.039999999999992,929435,1169410,801944,367466,211228
2016-06-19,87.188,88.0,85.7,2.299999999999997,-1.5300000000000011,87.834,88.81,86.8,2.010000000000005,-1.1500000000000057,86.882,87.78,85.16,2.6200000000000045,-1.8400000000000034,87.3,88.81,85.44,3.3700000000000045,-1.980000000000004,952665,1298494,600484,698010,211332
2016-06-26,86.372,88.46,84.38,4.079999999999998,3.4599999999999937,87.24,88.73,85.38,3.3500000000000085,3.3500000000000085,85.736,87.94,83.25,4.689999999999998,4.689999999999998,86.858,88.61,83.88,4.730000000000004,4.730000000000004,1133082,1469468,759052,710416,-710416
2016-07-03,88.935,89.5,88.44,1.0600000000000023,0.9500000000000028,89.5475,90.45,88.84,1.6099999999999994,1.6099999999999994,88.445,89.22,88.0,1.2199999999999989,1.1500000000000057,89.25999999999999,90.36,88.62,1.7399999999999949,1.7399999999999949,645057,797780,501232,296548,173198
2016-07-10,90.974,91.2,90.81,0.39000000000000057,0.28000000000000114,91.176,91.5,90.86,0.6400000000000006,0.0,90.316,90.47,90.06,0.4099999999999966,-0.4099999999999966,90.58200000000001,90.89,90.29,0.5999999999999943,-0.5999999999999943,515507,565142,467912,97230,-12490
2016-07-17,90.312,90.49,90.22,0.269999999999996,-0.269999999999996,90.576,90.72,90.41,0.3100000000000023,-0.12000000000000455,89.836,90.25,89.57,0.6800000000000068,-0.4200000000000017,90.266,90.46,89.86,0.5999999999999943,-0.12999999999999545,444414,492678,372552,120126,-77216
2016-07-24,90.042,90.44,89.44,1.0,-0.5,90.474,90.71,90.11,0.5999999999999943,-0.06999999999999318,89.44,89.66,89.16,0.5,-0.12000000000000455,89.998,90.49,89.5,0.9899999999999949,0.5699999999999932,546068,795474,389140,406334,351106
2016-07-31,87.652,90.37,82.27,8.100000000000009,-8.100000000000009,88.292,90.6,83.59,7.009999999999991,-7.009999999999991,86.412,90.0,81.58,8.420000000000002,-8.209999999999994,87.026,90.07,81.77,8.299999999999997,-6.589999999999989,1814288,3458932,492304,2966628,2696070
2016-08-07,83.042,83.47,82.29,1.1799999999999926,-0.09999999999999432,83.618,83.91,83.11,0.7999999999999972,-0.3199999999999932,82.472,82.95,82.08,0.8700000000000045,0.14000000000000057,82.97200000000001,83.73,82.28,1.4500000000000028,-0.28000000000000114,1171760,1867950,854012,1013938,-1013938
