Date,VanEck Vectors Brazil Small-Cap_etf_Open_average,VanEck Vectors Brazil Small-Cap_etf_Open_max,VanEck Vectors Brazil Small-Cap_etf_Open_min,VanEck Vectors Brazil Small-Cap_etf_Open_volatility,VanEck Vectors Brazil Small-Cap_etf_Open_change,VanEck Vectors Brazil Small-Cap_etf_High_average,VanEck Vectors Brazil Small-Cap_etf_High_max,VanEck Vectors Brazil Small-Cap_etf_High_min,VanEck Vectors Brazil Small-Cap_etf_High_volatility,VanEck Vectors Brazil Small-Cap_etf_High_change,VanEck Vectors Brazil Small-Cap_etf_Low_average,VanEck Vectors Brazil Small-Cap_etf_Low_max,VanEck Vectors Brazil Small-Cap_etf_Low_min,VanEck Vectors Brazil Small-Cap_etf_Low_volatility,VanEck Vectors Brazil Small-Cap_etf_Low_change,VanEck Vectors Brazil Small-Cap_etf_Close_average,VanEck Vectors Brazil Small-Cap_etf_Close_max,VanEck Vectors Brazil Small-Cap_etf_Close_min,VanEck Vectors Brazil Small-Cap_etf_Close_volatility,VanEck Vectors Brazil Small-Cap_etf_Close_change
2016-05-15,12.83,12.83,12.83,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2016-05-22,12.6,12.6,12.6,0.0,0.0,12.62,12.62,12.62,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.52,12.52,12.52,0.0,0.0
2016-05-29,13.11,13.11,13.11,0.0,0.0,13.11,13.11,13.11,0.0,0.0,12.9,12.9,12.9,0.0,0.0,13.02,13.02,13.02,0.0,0.0
2016-06-05,13.5,13.5,13.5,0.0,0.0,13.53,13.53,13.53,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.4,13.4,13.4,0.0,0.0
2016-06-12,13.26,13.26,13.26,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2016-06-19,13.75,13.75,13.75,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.84,13.84,13.84,0.0,0.0
2016-06-26,15.03,15.03,15.03,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.91,14.91,14.91,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2016-07-03,14.97,14.97,14.97,0.0,0.0,15.14,15.14,15.14,0.0,0.0,14.92,14.92,14.92,0.0,0.0,15.13,15.13,15.13,0.0,0.0
2016-07-10,15.82,15.82,15.82,0.0,0.0,16.13,16.13,16.13,0.0,0.0,15.82,15.82,15.82,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2016-07-17,16.68,16.68,16.68,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.78,16.78,16.78,0.0,0.0
2016-07-24,16.66,16.66,16.66,0.0,0.0,17.04,17.04,17.04,0.0,0.0,16.66,16.66,16.66,0.0,0.0,17.03,17.03,17.03,0.0,0.0
2016-07-31,17.71,17.71,17.71,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2016-08-07,17.72,17.72,17.72,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2016-08-14,17.53,17.53,17.53,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.74,17.74,17.74,0.0,0.0
2016-08-21,17.24,17.24,17.24,0.0,0.0,17.61,17.61,17.61,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.83,16.83,16.83,0.0,0.0
2016-08-28,17.26,17.26,17.26,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2016-09-04,17.53,17.53,17.53,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2016-09-11,16.68,16.68,16.68,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2016-09-18,17.34,17.34,17.34,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.06,17.06,17.06,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2016-09-25,17.03,17.03,17.03,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.92,16.92,16.92,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2016-10-02,17.9,17.9,17.9,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.83,17.83,17.83,0.0,0.0
2016-10-09,18.16,18.16,18.16,0.0,0.0,18.16,18.16,18.16,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2016-10-16,18.47,18.47,18.47,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2016-10-23,18.74,18.74,18.74,0.0,0.0,18.78,18.78,18.78,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2016-10-30,17.44,17.44,17.44,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2016-11-06,15.84,15.84,15.84,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2016-11-13,15.73,15.73,15.73,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2016-11-20,15.91,15.91,15.91,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.84,15.84,15.84,0.0,0.0
2016-11-27,15.19,15.19,15.19,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2016-12-04,16.03,16.03,16.03,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2016-12-11,15.74,15.74,15.74,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2016-12-18,15.53,15.53,15.53,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2016-12-25,15.98,15.98,15.98,0.0,0.0,16.01,16.01,16.01,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.89,15.89,15.89,0.0,0.0
2017-01-01,16.88,16.88,16.88,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.69,16.69,16.69,0.0,0.0
2017-01-08,17.27,17.27,17.27,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2017-01-15,17.53,17.53,17.53,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2017-01-22,18.44,18.44,18.44,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2017-01-29,18.84,18.84,18.84,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2017-02-05,19.19,19.19,19.19,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.44,19.44,19.44,0.0,0.0
2017-02-12,19.89,19.89,19.89,0.0,0.0,20.12,20.12,20.12,0.0,0.0,19.85,19.85,19.85,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2017-02-19,20.1,20.1,20.1,0.0,0.0,20.14,20.14,20.14,0.0,0.0,19.98,19.98,19.98,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2017-02-26,19.84,19.84,19.84,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.71,19.71,19.71,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2017-03-05,19.56,19.56,19.56,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2017-03-12,20.36,20.36,20.36,0.0,0.0,20.36,20.36,20.36,0.0,0.0,19.85,19.85,19.85,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2017-03-19,19.57,19.57,19.57,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2017-03-26,19.66,19.66,19.66,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2017-04-02,19.67,19.67,19.67,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2017-04-09,19.63,19.63,19.63,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2017-04-16,19.83,19.83,19.83,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2017-04-23,19.72,19.72,19.72,0.0,0.0,20.19,20.19,20.19,0.0,0.0,19.62,19.62,19.62,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2017-04-30,20.48,20.48,20.48,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2017-05-07,21.58,21.58,21.58,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2017-05-14,19.1,19.1,19.1,0.0,0.0,19.49,19.49,19.49,0.0,0.0,18.8,18.8,18.8,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2017-05-21,19.39,19.39,19.39,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2017-05-28,19.49,19.49,19.49,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.35,19.35,19.35,0.0,0.0
2017-06-04,19.42,19.42,19.42,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2017-06-11,19.15,19.15,19.15,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.28,19.28,19.28,0.0,0.0
2017-06-18,18.77,18.77,18.77,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2017-06-25,19.31,19.31,19.31,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.4,19.4,19.4,0.0,0.0
2017-07-02,19.88,19.88,19.88,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2017-07-09,21.15,21.15,21.15,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2017-07-16,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2017-07-23,21.68,21.68,21.68,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2017-07-30,22.28,22.28,22.28,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2017-08-06,21.81,21.81,21.81,0.0,0.0,22.06,22.06,22.06,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2017-08-13,22.3,22.3,22.3,0.0,0.0,22.51,22.51,22.51,0.0,0.0,21.94,21.94,21.94,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2017-08-20,23.2,23.2,23.2,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2017-08-27,23.98,23.98,23.98,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.75,23.75,23.75,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2017-09-03,25.25,25.25,25.25,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.05,25.05,25.05,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2017-09-10,25.64,25.64,25.64,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2017-09-17,25.32,25.32,25.32,0.0,0.0,25.55,25.55,25.55,0.0,0.0,24.78,24.78,24.78,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2017-09-24,24.45,24.45,24.45,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2017-10-01,25.29,25.29,25.29,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2017-10-08,25.73,25.73,25.73,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2017-10-15,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-10-22,24.44,24.44,24.44,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2017-10-29,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2017-11-05,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2017-11-12,23.29,23.29,23.29,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2017-11-19,24.39,24.39,24.39,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2017-11-26,23.37,23.37,23.37,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2017-12-03,23.51,23.51,23.51,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2017-12-10,23.21,23.21,23.21,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2017-12-17,22.71,22.71,22.71,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2017-12-24,23.4,23.4,23.4,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2017-12-31,24.22,24.22,24.22,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.35,24.35,24.35,0.0,0.0
