Date,MTSLStock_Open_average,MTSLStock_Open_max,MTSLStock_Open_min,MTSLStock_Open_volatility,MTSLStock_Open_change,MTSLStock_High_average,MTSLStock_High_max,MTSLStock_High_min,MTSLStock_High_volatility,MTSLStock_High_change,MTSLStock_Low_average,MTSLStock_Low_max,MTSLStock_Low_min,MTSLStock_Low_volatility,MTSLStock_Low_change,MTSLStock_Close_average,MTSLStock_Close_max,MTSLStock_Close_min,MTSLStock_Close_volatility,MTSLStock_Close_change,MTSLStock_Volume_average,MTSLStock_Volume_max,MTSLStock_Volume_min,MTSLStock_Volume_volatility,MTSLStock_Volume_change
2016-01-03,2.4975,2.58,2.445,0.13500000000000023,0.0,2.5995,2.695,2.513,0.18199999999999994,0.18199999999999994,2.4524999999999997,2.52,2.4,0.1200000000000001,-0.04499999999999993,2.543,2.695,2.46,0.23499999999999988,0.23499999999999988,1441,2716,106,2610,1358
2016-01-10,2.3922499999999998,2.5789999999999997,2.16,0.4189999999999996,0.14899999999999958,2.5345,2.6069999999999998,2.401,0.20599999999999996,0.02699999999999969,2.31,2.49,2.16,0.33000000000000007,0.0900000000000003,2.4297500000000003,2.519,2.34,0.17900000000000027,-0.028999999999999915,3639,4497,2244,2253,2237
2016-01-17,2.37175,2.43,2.34,0.0900000000000003,-0.08300000000000018,2.39475,2.448,2.3609999999999998,0.08700000000000019,-0.07799999999999985,2.26175,2.4,2.175,0.2250000000000001,-0.1499999999999999,2.29725,2.448,2.175,0.27300000000000013,-0.16199999999999992,715,1343,200,1143,294
2016-01-24,2.26275,2.31,2.238,0.07200000000000006,-0.05500000000000016,2.31625,2.37,2.275,0.0950000000000002,0.0,2.22775,2.255,2.198,0.05699999999999994,0.05699999999999994,2.30725,2.364,2.275,0.08899999999999997,0.03000000000000025,1598,3496,200,3296,-1230
2016-01-31,2.37,2.4,2.34,0.06000000000000005,0.03000000000000025,2.37,2.4,2.34,0.06000000000000005,0.03000000000000025,2.35,2.37,2.34,0.03000000000000025,0.03000000000000025,2.35,2.37,2.34,0.03000000000000025,0.03000000000000025,161,369,33,336,50
2016-02-07,2.2026,2.28,2.142,0.1379999999999999,-0.058000000000000274,2.2558000000000002,2.31,2.201,0.10899999999999999,-0.041999999999999815,2.1826,2.28,2.1,0.17999999999999972,-0.0680000000000005,2.2498,2.28,2.201,0.07899999999999974,-0.011999999999999567,1440,4967,166,4801,-1301
2016-02-14,2.1795,2.25,2.07,0.18000000000000016,-0.07799999999999985,2.224,2.28,2.116,0.1639999999999997,0.029999999999999805,2.1525,2.25,2.07,0.18000000000000016,0.03000000000000025,2.194,2.28,2.116,0.1639999999999997,0.1499999999999999,2745,5700,66,5634,-4350
2016-02-21,2.31,2.31,2.31,0.0,0.0,2.31,2.31,2.31,0.0,0.0,2.31,2.31,2.31,0.0,0.0,2.31,2.31,2.31,0.0,0.0,33,33,33,0,0
2016-02-28,2.3145,2.4,2.148,0.2519999999999998,-0.06000000000000005,2.3615,2.4,2.336,0.06400000000000006,-0.06000000000000005,2.3145,2.4,2.148,0.2519999999999998,-0.06000000000000005,2.3325,2.4,2.22,0.17999999999999972,-0.06000000000000005,514,1000,216,784,117
2016-03-06,2.205,2.34,2.07,0.27,-0.27,2.275,2.34,2.21,0.1299999999999999,-0.1299999999999999,2.19,2.31,2.07,0.2400000000000002,-0.2400000000000002,2.26,2.31,2.21,0.10000000000000009,-0.10000000000000009,1199,1666,733,933,-933
2016-03-13,2.184,2.28,2.07,0.20999999999999996,-0.08999999999999986,2.1846,2.28,2.07,0.20999999999999996,-0.08699999999999974,2.1590000000000003,2.2430000000000003,2.07,0.1730000000000005,-0.14300000000000024,2.1826,2.28,2.07,0.20999999999999996,-0.08300000000000018,857,2766,33,2733,2200
2016-03-20,2.8196666666666665,3.24,2.189,1.0510000000000002,0.8409999999999997,3.596,3.87,3.45,0.41999999999999993,-0.40200000000000014,2.75,3.06,2.16,0.8999999999999999,0.8699999999999997,3.456,3.48,3.42,0.06000000000000005,-0.01200000000000001,86757,216581,8014,208567,-208567
2016-03-27,3.2658,3.57,3.03,0.54,-0.528,3.3144,3.57,3.042,0.528,-0.528,2.9762,3.06,2.7039999999999997,0.3560000000000003,-0.3560000000000003,3.0664,3.15,2.937,0.21300000000000008,-0.21300000000000008,8471,23920,1763,22157,-15487
2016-04-03,3.1074,3.177,3.0,0.17700000000000005,0.1200000000000001,3.198,3.24,3.12,0.1200000000000001,-0.1200000000000001,3.022,3.08,3.0,0.08000000000000007,0.0,3.144,3.24,3.03,0.2100000000000004,-0.18000000000000016,4367,13777,833,12944,-11976
2016-04-10,3.1154,3.27,3.0,0.27,0.17600000000000016,3.2228,3.27,3.094,0.17600000000000016,0.17600000000000016,3.0768,3.27,3.0,0.27,0.2400000000000002,3.15,3.27,3.09,0.18000000000000016,0.18000000000000016,905,1900,79,1821,-541
2016-04-17,3.096,3.24,2.97,0.27,0.23999999999999977,3.1997999999999998,3.27,3.09,0.18000000000000016,0.1200000000000001,3.0060000000000002,3.06,2.91,0.1499999999999999,0.1499999999999999,3.1157999999999997,3.21,3.03,0.18000000000000016,0.03000000000000025,3538,5837,2041,3796,-3604
2016-04-24,3.0062,3.06,2.8810000000000002,0.17899999999999983,0.0,3.21,3.45,3.06,0.3900000000000001,0.3900000000000001,2.8718,3.03,2.73,0.2999999999999998,0.19499999999999984,3.1388,3.43,3.0,0.43000000000000016,0.43000000000000016,10461,16410,6096,10314,10314
2016-05-01,3.276,3.69,3.06,0.6299999999999999,-0.54,3.462,3.72,3.15,0.5700000000000003,-0.5700000000000003,3.084,3.12,3.03,0.0900000000000003,-0.0900000000000003,3.132,3.24,3.03,0.2100000000000004,-0.1200000000000001,1843,2663,647,2016,274
2016-05-08,3.132,3.24,3.0,0.2400000000000002,0.2400000000000002,3.1822,3.3,3.09,0.20999999999999996,0.1389999999999998,2.976,3.24,2.85,0.3900000000000001,0.2400000000000002,3.144,3.27,3.0,0.27,0.2400000000000002,5109,18794,466,18328,-3485
2016-05-15,3.0915,3.3,3.0,0.2999999999999998,-0.2999999999999998,3.1950000000000003,3.3,3.0,0.2999999999999998,-0.05999999999999961,3.0375,3.3,2.85,0.44999999999999973,-0.44999999999999973,3.1725,3.3,3.0,0.2999999999999998,-0.1499999999999999,2312,8468,33,8435,8135
2016-05-22,3.134,3.15,3.102,0.04800000000000004,-0.04800000000000004,3.169,3.24,3.102,0.13800000000000034,-0.13800000000000034,3.06,3.09,3.0,0.08999999999999986,0.08999999999999986,3.165,3.24,3.09,0.15000000000000036,-0.15000000000000036,1046,1608,166,1442,-1200
