Date,BECN_stock_Open_average,BECN_stock_Open_max,BECN_stock_Open_min,BECN_stock_Open_volatility,BECN_stock_Open_change,BECN_stock_High_average,BECN_stock_High_max,BECN_stock_High_min,BECN_stock_High_volatility,BECN_stock_High_change,BECN_stock_Low_average,BECN_stock_Low_max,BECN_stock_Low_min,BECN_stock_Low_volatility,BECN_stock_Low_change,BECN_stock_Close_average,BECN_stock_Close_max,BECN_stock_Close_min,BECN_stock_Close_volatility,BECN_stock_Close_change,BECN_stock_Volume_average,BECN_stock_Volume_max,BECN_stock_Volume_min,BECN_stock_Volume_volatility,BECN_stock_Volume_change
2016-03-13,38.89,39.57,38.31,1.259999999999998,0.29999999999999716,39.4,39.97,38.77,1.1999999999999957,0.6400000000000006,38.428,38.91,38.03,0.8799999999999955,-0.19999999999999574,39.15,39.76,38.56,1.1999999999999957,0.8399999999999963,622173,944621,363347,581274,581274
2016-03-20,40.09,40.87,39.66,1.2100000000000009,0.4299999999999997,40.8875,41.23,40.42,0.8099999999999952,0.36999999999999744,39.82,40.4,39.27,1.1299999999999955,0.8399999999999963,40.5125,40.84,40.01,0.8300000000000054,0.7600000000000051,425614,580847,238845,342002,232210
2016-03-27,41.044,41.99,40.36,1.6300000000000026,0.0800000000000054,41.698,42.33,40.8,1.5300000000000011,0.7800000000000011,40.496,40.89,39.95,0.9399999999999977,0.509999999999998,41.144,41.84,40.21,1.6300000000000026,1.1899999999999977,442477,606306,355244,251062,-131597
2016-04-03,41.482,42.41,40.83,1.5799999999999983,1.019999999999996,42.28,43.74,41.54,2.200000000000003,1.8300000000000054,41.172000000000004,42.0,40.42,1.5799999999999983,1.009999999999998,41.798,42.95,41.07,1.8800000000000026,1.7100000000000009,404037,751944,233754,518190,431627
2016-04-10,43.641999999999996,44.47,42.65,1.8200000000000003,0.14999999999999858,44.356,45.13,43.21,1.9200000000000017,0.480000000000004,43.076,44.29,42.34,1.9499999999999957,1.9499999999999957,43.668,44.7,42.48,2.220000000000006,1.9600000000000009,518999,839026,361753,477273,-301854
2016-04-17,44.09,44.64,43.6,1.0399999999999991,-0.5700000000000003,44.44,44.76,44.04,0.7199999999999989,-0.5700000000000003,43.52,44.35,43.04,1.3100000000000023,-1.3100000000000023,43.944,44.54,43.67,0.8699999999999974,-0.6199999999999974,365871,510534,192886,317648,191693
2016-04-24,43.89,44.22,43.33,0.8900000000000006,-0.7800000000000011,44.552,45.35,43.64,1.7100000000000009,-1.0799999999999983,42.836,43.3,41.95,1.3499999999999943,-1.3499999999999943,43.62,44.34,42.73,1.6100000000000065,-0.9400000000000048,608876,809914,402502,407412,61795
2016-05-01,43.178,45.45,42.25,3.200000000000003,-0.5799999999999983,43.693999999999996,45.72,42.94,2.780000000000001,0.060000000000002274,41.816,42.3,41.0,1.2999999999999972,-0.21000000000000085,42.86,43.26,42.4,0.8599999999999994,0.3999999999999986,891102,1656765,392129,1264636,-90457
2016-05-08,42.666,43.08,42.43,0.6499999999999986,-0.6499999999999986,43.094,43.36,42.98,0.38000000000000256,-0.38000000000000256,42.164,42.44,41.93,0.509999999999998,-0.1699999999999946,42.504,42.6,42.41,0.19000000000000483,-0.15000000000000568,347408,382783,316892,65891,-39650
2016-05-15,41.686,42.48,40.95,1.529999999999994,-0.8099999999999952,42.42,43.46,42.0,1.4600000000000009,-1.0600000000000023,41.3,42.28,40.59,1.6899999999999977,-0.7800000000000011,41.806,43.11,40.81,2.299999999999997,-0.8599999999999994,1551853,4168538,604685,3563853,57104
2016-05-22,42.722,43.19,42.04,1.1499999999999986,0.9399999999999977,43.153999999999996,43.4,42.59,0.8099999999999952,0.779999999999994,42.328,42.67,41.85,0.8200000000000003,0.8200000000000003,42.83,43.13,42.17,0.9600000000000009,0.9600000000000009,799263,979918,529917,450001,302756
2016-05-29,43.075,43.38,42.87,0.5100000000000051,-0.5100000000000051,43.167500000000004,43.38,42.87,0.5100000000000051,-0.5100000000000051,42.56,42.83,42.16,0.6700000000000017,-0.6700000000000017,42.915,43.15,42.31,0.8399999999999963,-0.8399999999999963,542801,565695,512240,53455,40094
2016-06-05,42.862,43.94,42.25,1.6899999999999977,1.6899999999999977,43.3,44.13,42.72,1.4100000000000037,1.3300000000000054,42.5,43.4,41.94,1.4600000000000009,1.4600000000000009,43.054,43.59,42.46,1.1300000000000026,0.9600000000000009,697901,841845,585295,256550,163425
2016-06-12,42.618,43.33,41.88,1.4499999999999957,-0.8299999999999983,43.146,43.71,42.46,1.25,-0.240000000000002,42.156,42.62,41.66,0.9600000000000009,-0.37999999999999545,42.69,43.37,42.22,1.1499999999999986,0.75,644941,974374,500716,473658,415039
2016-06-19,44.29,45.16,43.85,1.3099999999999952,0.030000000000001137,45.112,45.68,44.73,0.9500000000000028,-0.17999999999999972,43.732,44.69,43.0,1.6899999999999977,-0.46999999999999886,44.498,45.57,43.91,1.6600000000000037,-0.38000000000000256,1111301,2982376,361770,2620606,2121918
2016-06-26,43.994,45.59,43.1,2.490000000000002,2.0500000000000043,44.928,47.1,43.73,3.3700000000000045,3.200000000000003,43.298,44.71,42.27,2.4399999999999977,2.4399999999999977,44.37,46.36,42.86,3.5,3.5,905629,1262754,585501,677253,241440
2016-07-03,46.5525,47.31,45.55,1.7600000000000051,0.9600000000000009,47.295,47.96,46.6,1.3599999999999994,1.3599999999999994,46.26,47.2,45.55,1.6500000000000057,1.480000000000004,46.8875,47.73,46.18,1.5499999999999972,1.5499999999999972,948941,1495607,613366,882241,115821
2016-07-10,48.224000000000004,48.52,47.82,0.7000000000000028,0.28999999999999915,48.642,48.82,48.2,0.6199999999999974,-0.11999999999999744,47.772,48.05,47.52,0.529999999999994,0.14999999999999858,48.025999999999996,48.31,47.69,0.6200000000000045,-0.060000000000002274,663735,955076,388736,566340,-279030
2016-07-17,47.954,48.37,47.62,0.75,-0.6599999999999966,48.282,48.51,48.11,0.3999999999999986,-0.17999999999999972,47.424,47.86,47.21,0.6499999999999986,-0.5,47.897999999999996,48.22,47.47,0.75,0.25,392290,484255,315347,168908,-48515
2016-07-24,47.868,48.53,47.17,1.3599999999999994,-0.6400000000000006,48.252,48.96,47.59,1.3699999999999974,-0.8299999999999983,47.32,47.96,46.71,1.25,-1.1599999999999966,47.72,48.34,47.02,1.3200000000000003,-1.1099999999999994,544330,1209677,268931,940746,257947
2016-07-31,45.711999999999996,46.91,43.75,3.1599999999999966,-1.9099999999999966,46.642,47.31,45.85,1.4600000000000009,-1.4600000000000009,45.158,46.47,43.6,2.8699999999999974,-1.490000000000002,45.974,46.61,44.86,1.75,-1.0600000000000023,1087682,1850634,759172,1091462,-78306
2016-08-07,45.632,45.84,45.42,0.4200000000000017,0.3299999999999983,45.967999999999996,46.1,45.72,0.38000000000000256,0.09000000000000341,45.327999999999996,45.5,45.12,0.38000000000000256,0.37000000000000455,45.658,45.94,45.45,0.4899999999999949,-0.1599999999999966,338112,463954,229189,234765,-23411
2016-08-14,46.378,46.61,46.02,0.5899999999999963,0.36999999999999744,46.784,47.01,46.58,0.4299999999999997,0.13000000000000256,46.018,46.3,45.82,0.4799999999999969,0.0799999999999983,46.506,46.67,46.31,0.35999999999999943,0.269999999999996,409367,573505,308446,265059,-25183
2016-08-21,46.646,47.06,46.38,0.6799999999999997,0.01999999999999602,47.064,47.51,46.64,0.8699999999999974,0.3299999999999983,46.272,46.88,45.81,1.0700000000000003,0.259999999999998,46.678,47.17,46.36,0.8100000000000023,-0.35999999999999943,259741,361734,194619,167115,99046
2016-08-28,46.238,46.53,45.85,0.6799999999999997,-0.519999999999996,46.56,46.88,46.09,0.7899999999999991,-0.20000000000000284,45.856,46.37,45.19,1.1799999999999997,-0.6699999999999946,46.288,46.65,45.79,0.8599999999999994,0.0799999999999983,273188,385416,184200,201216,36209
2016-09-04,45.24,46.72,44.31,2.4099999999999966,-2.3599999999999994,45.45,46.72,44.38,2.3399999999999963,-2.3399999999999963,44.4675,46.16,43.28,2.8799999999999955,-2.8799999999999955,44.68,46.32,43.31,3.009999999999998,-3.009999999999998,465799,659324,221355,437969,295824
2016-09-11,41.7,42.91,40.63,2.279999999999994,-2.2099999999999937,41.85,43.27,40.7,2.5700000000000003,-2.5700000000000003,40.814,42.42,40.09,2.3299999999999983,-2.3299999999999983,41.236,43.18,40.16,3.020000000000003,-3.020000000000003,866887,1047584,698728,348856,82918
2016-09-18,40.84,42.28,39.72,2.5600000000000023,2.030000000000001,41.596,42.82,40.81,2.009999999999998,1.8400000000000034,40.498000000000005,42.13,39.5,2.6300000000000026,1.8800000000000026,41.232,42.66,39.53,3.1299999999999955,2.009999999999998,598571,740676,371748,368928,235155
2016-09-25,42.386,42.81,41.99,0.8200000000000003,-0.3999999999999986,42.69,42.97,42.33,0.6400000000000006,-0.3200000000000003,41.802,42.24,40.92,1.3200000000000003,-0.45000000000000284,42.35,42.86,41.95,0.9099999999999966,-0.10999999999999943,537110,613278,305947,307331,-2679
2016-10-02,42.275999999999996,43.34,41.44,1.9000000000000057,1.3000000000000043,43.09,44.7,42.04,2.6600000000000037,1.4100000000000037,41.94,42.47,41.3,1.1700000000000017,1.1700000000000017,42.578,44.11,41.5,2.6099999999999994,1.3299999999999983,978824,1516594,476531,1040063,420214
2016-10-09,42.604,43.12,41.96,1.1599999999999966,-0.5899999999999963,42.954,43.58,42.46,1.1199999999999974,-0.6999999999999957,42.032000000000004,42.76,41.63,1.1299999999999955,-0.6099999999999994,42.51,43.08,41.98,1.1000000000000014,-0.509999999999998,364991,462662,260430,202232,68966
2016-10-16,42.176,42.56,41.43,1.1300000000000026,-1.1300000000000026,42.6,42.79,42.38,0.4099999999999966,-0.23999999999999488,41.924,42.33,41.21,1.1199999999999974,-1.1199999999999974,42.312,42.5,41.84,0.6599999999999966,-0.17999999999999972,368230,582185,264616,317569,17737
2016-10-23,42.198,42.79,41.5,1.2899999999999991,-1.1000000000000014,42.562,43.07,42.08,0.990000000000002,-0.990000000000002,41.634,42.33,41.31,1.019999999999996,-1.019999999999996,41.984,42.84,41.44,1.4000000000000057,-1.4000000000000057,463144,672699,298444,374255,54398
2016-10-30,41.672,42.04,41.3,0.740000000000002,0.5700000000000003,42.222,42.9,41.86,1.0399999999999991,0.740000000000002,41.336,41.84,40.82,1.0200000000000031,1.0200000000000031,41.769999999999996,42.04,41.41,0.6300000000000026,-0.0799999999999983,573571,1280932,300735,980197,-50695
2016-11-06,43.644,45.43,42.36,3.0700000000000003,2.6099999999999994,44.478,45.79,43.09,2.6999999999999957,2.480000000000004,42.912,44.51,40.68,3.8299999999999983,1.9399999999999977,43.996,45.26,42.8,2.460000000000001,1.9500000000000028,611296,1031371,193193,838178,702473
2016-11-13,46.141999999999996,47.38,45.16,2.220000000000006,2.0900000000000034,46.61,47.59,45.34,2.25,2.25,45.658,46.85,44.52,2.3299999999999983,2.3299999999999983,46.428,47.4,44.9,2.5,2.5,655821,1034544,402126,632418,-632418
2016-11-20,45.262499999999996,47.4,42.23,5.170000000000002,-1.3500000000000014,46.58,47.79,45.78,2.009999999999998,-1.259999999999998,44.98,46.62,42.01,4.609999999999999,-0.6999999999999957,46.21,46.89,45.36,1.5300000000000011,-0.38000000000000256,867119,2001799,267094,1734705,-524716
2016-11-27,46.41,46.78,46.0,0.7800000000000011,-0.3999999999999986,46.769999999999996,47.16,46.41,0.75,-0.14000000000000057,45.838,45.95,45.51,0.44000000000000483,-0.39000000000000057,46.112,46.43,45.56,0.8699999999999974,-0.5700000000000003,591794,948164,323848,624316,-495675
2016-12-04,46.296,46.98,45.92,1.0599999999999952,1.0599999999999952,46.674,47.34,46.12,1.220000000000006,0.980000000000004,45.856,46.27,45.48,0.7900000000000063,0.7900000000000063,46.47,47.1,45.92,1.1799999999999997,1.1499999999999986,557927,646561,453148,193413,-193413
2016-12-11,46.312,46.86,45.68,1.1799999999999997,-1.1799999999999997,46.972,47.57,46.28,1.2899999999999991,0.5399999999999991,45.75,46.43,44.87,1.5600000000000023,-0.720000000000006,46.326,47.36,45.39,1.9699999999999989,0.7999999999999972,780902,1369840,388195,981645,888339
2016-12-18,48.144,48.97,47.72,1.25,0.00999999999999801,48.73,49.32,48.15,1.1700000000000017,-0.5200000000000031,47.452,48.22,46.41,1.8100000000000023,0.11999999999999744,48.141999999999996,48.86,47.66,1.2000000000000028,-0.5200000000000031,495416,838817,106903,731914,-731914
2016-12-25,47.269999999999996,47.82,46.69,1.1300000000000026,-1.0600000000000023,47.46,48.15,46.69,1.4600000000000009,-1.4600000000000009,46.4675,47.29,45.72,1.5700000000000003,-1.5700000000000003,46.7625,47.74,46.07,1.6700000000000017,-1.6700000000000017,275615,327441,213160,114281,114281
2017-01-01,45.974999999999994,46.15,45.73,0.4200000000000017,-0.39000000000000057,46.3525,46.81,45.73,1.0800000000000054,-1.0800000000000054,45.3575,45.48,45.12,0.35999999999999943,-0.3200000000000003,45.68,46.1,45.16,0.9400000000000048,-0.7900000000000063,427127,515829,354062,161767,-161767
2017-01-08,44.474,44.98,44.17,0.8099999999999952,-0.6599999999999966,44.832,44.99,44.55,0.44000000000000483,0.0,43.982,44.32,43.62,0.7000000000000028,0.4299999999999997,44.382,44.76,44.06,0.6999999999999957,0.4000000000000057,489070,663279,354044,309235,-97347
2017-01-15,44.2225,44.46,43.94,0.5200000000000031,-0.13000000000000256,44.745,44.95,44.51,0.44000000000000483,0.23000000000000398,43.795,43.93,43.59,0.3399999999999963,0.10999999999999943,44.165,44.44,43.93,0.509999999999998,0.509999999999998,304753,375742,200705,175037,-56303
2017-01-22,45.528,46.51,44.41,2.1000000000000014,1.2100000000000009,46.128,46.98,45.07,1.9099999999999966,0.6700000000000017,45.116,46.25,44.41,1.8400000000000034,0.29000000000000625,45.518,46.63,44.8,1.8300000000000054,0.030000000000001137,389995,457394,312684,144710,-78210
2017-01-29,44.524,45.01,43.91,1.1000000000000014,0.21999999999999886,45.164,46.72,44.51,2.210000000000001,1.6499999999999986,43.948,44.93,43.51,1.4200000000000017,0.8399999999999963,44.558,45.65,43.77,1.8799999999999955,0.6799999999999997,575813,986434,378613,607821,607821
2017-02-05,45.134,45.78,44.77,1.009999999999998,-0.5799999999999983,45.586,45.97,45.24,0.7299999999999969,-0.519999999999996,44.550000000000004,44.82,44.13,0.6899999999999977,0.17999999999999972,45.03,45.3,44.71,0.5899999999999963,0.37999999999999545,347230,423479,280404,143075,-143075
2017-02-12,45.42,45.72,45.11,0.6099999999999994,0.3299999999999983,45.71,45.9,45.35,0.5499999999999972,-0.17999999999999972,45.056,45.35,44.53,0.8200000000000003,0.14999999999999858,45.426,45.59,45.12,0.47000000000000597,0.39000000000000057,302560,448246,174165,274081,128218
2017-02-19,45.5025,45.84,44.92,0.9200000000000017,-0.7199999999999989,46.01,46.47,45.33,1.1400000000000006,-0.8200000000000003,45.052499999999995,45.51,44.61,0.8999999999999986,-0.8500000000000014,45.545,45.88,45.2,0.6799999999999997,-0.5399999999999991,562830,681937,433199,248738,88384
2017-02-26,45.996,46.59,44.97,1.6200000000000045,1.6000000000000014,46.576,46.98,46.08,0.8999999999999986,0.7199999999999989,45.58,46.22,44.9,1.3200000000000003,1.3200000000000003,46.222,46.59,45.44,1.1500000000000057,0.5200000000000031,421871,627501,206637,420864,-278773
2017-03-05,46.052,46.5,45.53,0.9699999999999989,0.18999999999999773,46.744,48.11,46.05,2.0600000000000023,1.4600000000000009,45.828,46.44,45.34,1.0999999999999943,0.6099999999999994,46.292,47.72,45.39,2.3299999999999983,1.8299999999999983,407695,729407,188488,540919,540919
2017-03-12,48.582,49.7,47.72,1.980000000000004,1.980000000000004,49.334,50.61,48.25,2.3599999999999994,2.269999999999996,47.982,49.7,45.98,3.720000000000006,3.720000000000006,49.21,50.45,48.13,2.3200000000000003,2.1700000000000017,608243,823227,381977,441250,115922
2017-03-19,49.614,50.47,48.97,1.5,-1.4299999999999997,49.836,50.55,49.3,1.25,-1.25,48.57,49.61,47.94,1.6700000000000017,-1.6700000000000017,49.082,49.97,48.25,1.7199999999999989,-1.7199999999999989,420917,507760,310586,197174,-98582
2017-03-26,48.08,48.8,47.6,1.1999999999999957,1.1999999999999957,48.606,49.46,47.96,1.5,1.5,47.67,48.5,46.96,1.5399999999999991,1.5399999999999991,48.434,49.16,47.87,1.2899999999999991,1.2899999999999991,261508,321925,182700,139225,13296
2017-04-02,48.876,49.26,48.69,0.5700000000000003,-0.39000000000000057,49.386,49.6,49.19,0.4100000000000037,-0.1600000000000037,48.5,48.79,48.16,0.6300000000000026,0.0899999999999963,48.846,49.14,48.62,0.5200000000000031,0.36999999999999744,283558,328437,205171,123266,22873
2017-04-09,49.3375,49.79,49.1,0.6899999999999977,0.12999999999999545,49.815,50.0,49.64,0.35999999999999943,0.0,48.43,49.33,47.02,2.309999999999995,-0.6300000000000026,49.2525,49.87,48.6,1.269999999999996,-0.46999999999999886,306846,372132,251745,120387,63396
2017-04-16,49.486,50.42,48.37,2.0500000000000043,1.6400000000000006,50.012,50.71,49.19,1.5200000000000031,1.5200000000000031,49.12,49.77,48.16,1.6100000000000065,1.009999999999998,49.778,50.51,48.7,1.8099999999999952,1.8099999999999952,353859,456576,266223,190353,-190353
2017-04-23,51.184,51.74,50.57,1.1700000000000017,-0.4299999999999997,51.422,52.12,50.65,1.4699999999999989,-0.5799999999999983,50.454,51.31,49.5,1.8100000000000023,-0.8400000000000034,50.77,51.56,49.57,1.990000000000002,-1.5200000000000031,372638,539290,209846,329444,112133
2017-04-30,49.584,49.95,49.1,0.8500000000000014,0.10999999999999943,50.186,51.74,49.34,2.3999999999999986,1.6300000000000026,48.866,49.17,48.42,0.75,-0.6000000000000014,49.46,49.83,49.19,0.6400000000000006,0.21999999999999886,381648,504059,268171,235888,41296
2017-05-07,48.954,49.88,48.09,1.7899999999999991,-1.3000000000000043,49.348,50.0,48.72,1.2800000000000011,-0.7999999999999972,48.346000000000004,48.85,47.74,1.1099999999999994,-0.3200000000000003,48.88,49.52,48.17,1.3500000000000014,-0.5200000000000031,431018,563322,307054,256268,52634
2017-05-14,48.566,49.78,47.51,2.270000000000003,-0.990000000000002,49.08,49.93,48.27,1.6599999999999966,-1.009999999999998,48.134,49.16,47.05,2.1099999999999994,-0.990000000000002,48.626,49.6,47.58,2.020000000000003,-1.0799999999999983,283700,414955,195104,219851,-64299
2017-05-21,48.678,49.01,48.39,0.6199999999999974,-0.25,48.928000000000004,49.13,48.47,0.6600000000000037,-0.6200000000000045,48.264,48.53,47.96,0.5700000000000003,-0.46999999999999886,48.56,48.82,48.23,0.5900000000000034,-0.5900000000000034,230384,269465,181815,87650,87650
2017-05-28,48.275,49.01,47.89,1.1199999999999974,1.009999999999998,48.9075,50.03,48.27,1.759999999999998,1.6799999999999997,47.6975,48.12,47.03,1.0899999999999963,0.5399999999999991,48.6475,49.65,47.74,1.9099999999999966,1.9099999999999966,284137,350747,177566,173181,167920
2017-06-04,48.774,49.67,48.34,1.3299999999999983,-0.7700000000000031,49.13,49.73,48.84,0.8899999999999935,-0.7099999999999937,48.334,48.8,48.02,0.779999999999994,-0.20999999999999375,48.646,48.82,48.41,0.4100000000000037,-0.07000000000000028,238568,271688,150697,120991,120991
2017-06-11,49.12,49.84,48.4,1.4400000000000048,-0.28999999999999915,49.74,50.01,49.25,0.759999999999998,-0.509999999999998,48.897999999999996,49.56,48.4,1.1600000000000037,-0.28999999999999915,49.484,49.85,49.14,0.7100000000000009,-0.38000000000000256,220848,343310,143326,199984,112149
2017-06-18,49.044000000000004,49.49,48.36,1.1300000000000026,-0.8599999999999994,49.364,49.95,48.7,1.25,-0.5700000000000003,48.564,49.28,48.02,1.259999999999998,-0.4200000000000017,48.931999999999995,49.55,48.3,1.25,-0.6599999999999966,312715,775212,178758,596454,591622
2017-06-25,48.944,49.25,48.46,0.7899999999999991,-0.5799999999999983,49.358,49.49,49.29,0.20000000000000284,0.020000000000003126,48.449999999999996,48.75,48.08,0.6700000000000017,-0.28999999999999915,48.808,49.09,48.4,0.6900000000000048,-0.09000000000000341,190327,235562,149493,86069,41220
2017-07-02,48.82,49.24,48.33,0.9100000000000037,-0.8100000000000023,49.19,49.55,48.77,0.779999999999994,-0.5999999999999943,48.3625,49.12,47.87,1.25,-1.25,48.82,49.3,48.17,1.1299999999999955,-0.4799999999999969,162709,238036,111817,126219,75191
2017-07-09,48.38,48.73,48.03,0.6999999999999957,-0.519999999999996,48.594,48.88,48.37,0.5100000000000051,-0.13999999999999346,47.64,48.04,47.35,0.6899999999999977,0.5399999999999991,48.18,48.48,48.03,0.44999999999999574,0.03999999999999915,201402,271058,123717,147341,-92444
2017-07-16,48.034,48.28,47.81,0.46999999999999886,0.28999999999999915,48.37,48.57,48.09,0.4799999999999969,-0.22000000000000597,47.638,47.91,47.15,0.759999999999998,-0.759999999999998,47.87,48.28,47.26,1.0200000000000031,-0.8300000000000054,184124,233342,146329,87013,81495
2017-07-23,46.984,47.61,46.28,1.3299999999999983,-0.990000000000002,47.410000000000004,47.84,46.7,1.1400000000000006,-0.9299999999999997,46.25,47.16,45.54,1.6199999999999974,-0.7000000000000028,46.602,47.43,45.69,1.740000000000002,-0.5800000000000054,354811,738251,174362,563889,99565
2017-07-30,44.664,46.19,42.73,3.460000000000001,-3.1200000000000045,45.088,46.37,43.24,3.1299999999999955,-2.9399999999999977,43.884,45.42,41.89,3.530000000000001,-2.9499999999999957,44.442,45.93,42.67,3.259999999999998,-2.9200000000000017,739811,1789432,363354,1426078,77436
2017-08-06,42.856,43.18,42.14,1.0399999999999991,-0.8599999999999994,43.244,43.7,42.56,1.1400000000000006,-0.9099999999999966,42.456,42.88,41.84,1.0399999999999991,-0.8899999999999935,42.72,43.32,41.86,1.4600000000000009,-1.4600000000000009,492217,744890,371520,373370,76252
2017-08-13,41.512,42.26,40.58,1.6799999999999997,-1.5500000000000043,41.744,42.39,40.86,1.5300000000000011,-1.5300000000000011,41.086,41.74,40.28,1.4600000000000009,-1.4600000000000009,41.212,42.15,40.31,1.8399999999999963,-1.8399999999999963,409285,541809,241212,300597,-75637
2017-08-20,41.81,45.68,39.95,5.729999999999997,5.469999999999999,42.888,47.61,40.24,7.369999999999997,7.369999999999997,41.416000000000004,45.14,39.57,5.57,5.399999999999999,42.122,47.3,39.64,7.659999999999997,7.529999999999994,1308064,3107852,331039,2776813,1959795
2017-08-27,46.862,48.0,46.25,1.75,-0.8100000000000023,47.446,48.64,46.75,1.8900000000000006,-1.0399999999999991,46.216,46.53,45.64,0.8900000000000006,-0.030000000000001137,46.594,47.1,46.24,0.8599999999999994,0.00999999999999801,926943,1465579,613543,852036,-852036
2017-09-03,48.495,49.54,46.65,2.8900000000000006,2.8400000000000034,49.587500000000006,50.78,47.99,2.789999999999999,2.789999999999999,48.105000000000004,49.45,46.65,2.8000000000000043,2.8000000000000043,49.1025,50.12,47.78,2.3399999999999963,2.3399999999999963,927026,1098492,737230,361262,278049
2017-09-10,48.775999999999996,48.95,48.44,0.5100000000000051,-0.5100000000000051,49.052,49.24,48.75,0.490000000000002,-0.490000000000002,48.144,48.57,47.54,1.0300000000000011,0.6099999999999994,48.708,49.01,48.44,0.5700000000000003,0.03999999999999915,796915,1146396,526656,619740,-321764
2017-09-17,48.455999999999996,49.41,47.41,2.0,0.6799999999999997,49.486,50.5,48.61,1.8900000000000006,1.2000000000000028,48.1,48.94,47.19,1.75,0.4399999999999977,48.992,49.91,47.86,2.049999999999997,0.6699999999999946,1964506,6050708,681046,5369662,526123
2017-09-24,50.642,51.45,49.88,1.5700000000000003,1.3799999999999955,51.184,51.96,50.15,1.8100000000000023,1.3200000000000003,50.16,51.04,49.3,1.740000000000002,1.740000000000002,50.908,51.44,50.08,1.3599999999999994,1.1700000000000017,973091,1803266,719838,1083428,-1083428
2017-10-01,52.256,53.0,51.04,1.9600000000000009,1.6400000000000006,52.714,53.11,52.09,1.019999999999996,0.6799999999999997,51.93,52.55,51.04,1.509999999999998,1.1799999999999997,52.488,52.91,51.96,0.9499999999999957,0.6400000000000006,612937,860272,463516,396756,312306
