Date,PowerShares DWA Basic Materials Momentum Portfolio_etf_Open_average,PowerShares DWA Basic Materials Momentum Portfolio_etf_Open_max,PowerShares DWA Basic Materials Momentum Portfolio_etf_Open_min,PowerShares DWA Basic Materials Momentum Portfolio_etf_Open_volatility,PowerShares DWA Basic Materials Momentum Portfolio_etf_Open_change,PowerShares DWA Basic Materials Momentum Portfolio_etf_High_average,PowerShares DWA Basic Materials Momentum Portfolio_etf_High_max,PowerShares DWA Basic Materials Momentum Portfolio_etf_High_min,PowerShares DWA Basic Materials Momentum Portfolio_etf_High_volatility,PowerShares DWA Basic Materials Momentum Portfolio_etf_High_change,PowerShares DWA Basic Materials Momentum Portfolio_etf_Low_average,PowerShares DWA Basic Materials Momentum Portfolio_etf_Low_max,PowerShares DWA Basic Materials Momentum Portfolio_etf_Low_min,PowerShares DWA Basic Materials Momentum Portfolio_etf_Low_volatility,PowerShares DWA Basic Materials Momentum Portfolio_etf_Low_change,PowerShares DWA Basic Materials Momentum Portfolio_etf_Close_average,PowerShares DWA Basic Materials Momentum Portfolio_etf_Close_max,PowerShares DWA Basic Materials Momentum Portfolio_etf_Close_min,PowerShares DWA Basic Materials Momentum Portfolio_etf_Close_volatility,PowerShares DWA Basic Materials Momentum Portfolio_etf_Close_change
2016-07-03,55.11,55.11,55.11,0.0,0.0,56.4,56.4,56.4,0.0,0.0,55.11,55.11,55.11,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2016-07-10,59.24,59.24,59.24,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.15,59.15,59.15,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2016-07-17,58.26,58.26,58.26,0.0,0.0,58.61,58.61,58.61,0.0,0.0,57.89,57.89,57.89,0.0,0.0,58.57,58.57,58.57,0.0,0.0
2016-07-24,59.94,59.94,59.94,0.0,0.0,60.74,60.74,60.74,0.0,0.0,59.79,59.79,59.79,0.0,0.0,60.43,60.43,60.43,0.0,0.0
2016-07-31,60.32,60.32,60.32,0.0,0.0,60.85,60.85,60.85,0.0,0.0,60.25,60.25,60.25,0.0,0.0,60.59,60.59,60.59,0.0,0.0
2016-08-07,59.66,59.66,59.66,0.0,0.0,59.66,59.66,59.66,0.0,0.0,58.4,58.4,58.4,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2016-08-14,58.64,58.64,58.64,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.39,58.39,58.39,0.0,0.0,58.61,58.61,58.61,0.0,0.0
2016-08-21,58.1,58.1,58.1,0.0,0.0,58.61,58.61,58.61,0.0,0.0,57.21,57.21,57.21,0.0,0.0,57.41,57.41,57.41,0.0,0.0
2016-08-28,57.77,57.77,57.77,0.0,0.0,58.17,58.17,58.17,0.0,0.0,57.75,57.75,57.75,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2016-09-04,57.78,57.78,57.78,0.0,0.0,57.78,57.78,57.78,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2016-09-11,53.84,53.84,53.84,0.0,0.0,54.99,54.99,54.99,0.0,0.0,53.84,53.84,53.84,0.0,0.0,54.73,54.73,54.73,0.0,0.0
2016-09-18,57.53,57.53,57.53,0.0,0.0,57.72,57.72,57.72,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.08,57.08,57.08,0.0,0.0
2016-09-25,58.16,58.16,58.16,0.0,0.0,58.32,58.32,58.32,0.0,0.0,57.69,57.69,57.69,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2016-10-02,56.99,56.99,56.99,0.0,0.0,56.99,56.99,56.99,0.0,0.0,55.72,55.72,55.72,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2016-10-09,55.22,55.22,55.22,0.0,0.0,55.29,55.29,55.29,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.81,54.81,54.81,0.0,0.0
2016-10-16,55.58,55.58,55.58,0.0,0.0,55.85,55.85,55.85,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.85,55.85,55.85,0.0,0.0
2016-10-23,55.02,55.02,55.02,0.0,0.0,55.24,55.24,55.24,0.0,0.0,54.63,54.63,54.63,0.0,0.0,54.76,54.76,54.76,0.0,0.0
2016-10-30,54.36,54.36,54.36,0.0,0.0,55.07,55.07,55.07,0.0,0.0,54.36,54.36,54.36,0.0,0.0,54.63,54.63,54.63,0.0,0.0
2016-11-06,56.72,56.72,56.72,0.0,0.0,57.07,57.07,57.07,0.0,0.0,56.34,56.34,56.34,0.0,0.0,56.68,56.68,56.68,0.0,0.0
2016-11-13,58.57,58.57,58.57,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.67,58.67,58.67,0.0,0.0
2016-11-20,60.15,60.15,60.15,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.94,59.94,59.94,0.0,0.0,60.12,60.12,60.12,0.0,0.0
2016-11-27,60.27,60.27,60.27,0.0,0.0,60.56,60.56,60.56,0.0,0.0,60.09,60.09,60.09,0.0,0.0,60.39,60.39,60.39,0.0,0.0
2016-12-04,63.71,63.71,63.71,0.0,0.0,63.71,63.71,63.71,0.0,0.0,62.51,62.51,62.51,0.0,0.0,62.66,62.66,62.66,0.0,0.0
2016-12-11,61.57,61.57,61.57,0.0,0.0,61.57,61.57,61.57,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2016-12-18,60.08,60.08,60.08,0.0,0.0,60.19,60.19,60.19,0.0,0.0,59.81,59.81,59.81,0.0,0.0,60.18,60.18,60.18,0.0,0.0
2016-12-25,61.04,61.04,61.04,0.0,0.0,61.04,61.04,61.04,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2017-01-01,60.9,60.9,60.9,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.25,60.25,60.25,0.0,0.0,60.35,60.35,60.35,0.0,0.0
2017-01-08,60.17,60.17,60.17,0.0,0.0,60.89,60.89,60.89,0.0,0.0,60.09,60.09,60.09,0.0,0.0,60.19,60.19,60.19,0.0,0.0
2017-01-15,59.78,59.78,59.78,0.0,0.0,60.11,60.11,60.11,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.84,59.84,59.84,0.0,0.0
2017-01-22,61.65,61.65,61.65,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.01,61.01,61.01,0.0,0.0,61.17,61.17,61.17,0.0,0.0
2017-01-29,60.85,60.85,60.85,0.0,0.0,61.02,61.02,61.02,0.0,0.0,60.5,60.5,60.5,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2017-02-05,62.64,62.64,62.64,0.0,0.0,63.06,63.06,63.06,0.0,0.0,62.44,62.44,62.44,0.0,0.0,62.89,62.89,62.89,0.0,0.0
2017-02-12,63.82,63.82,63.82,0.0,0.0,64.21,64.21,64.21,0.0,0.0,63.8,63.8,63.8,0.0,0.0,64.04,64.04,64.04,0.0,0.0
2017-02-19,62.17,62.17,62.17,0.0,0.0,62.86,62.86,62.86,0.0,0.0,61.73,61.73,61.73,0.0,0.0,62.44,62.44,62.44,0.0,0.0
2017-02-26,63.11,63.11,63.11,0.0,0.0,63.24,63.24,63.24,0.0,0.0,62.79,62.79,62.79,0.0,0.0,63.17,63.17,63.17,0.0,0.0
2017-03-05,60.8,60.8,60.8,0.0,0.0,60.81,60.81,60.81,0.0,0.0,60.2,60.2,60.2,0.0,0.0,60.56,60.56,60.56,0.0,0.0
2017-03-12,63.03,63.03,63.03,0.0,0.0,63.23,63.23,63.23,0.0,0.0,62.58,62.58,62.58,0.0,0.0,62.66,62.66,62.66,0.0,0.0
2017-03-19,61.16,61.16,61.16,0.0,0.0,61.16,61.16,61.16,0.0,0.0,59.9,59.9,59.9,0.0,0.0,59.9,59.9,59.9,0.0,0.0
2017-03-26,61.37,61.37,61.37,0.0,0.0,62.15,62.15,62.15,0.0,0.0,61.37,61.37,61.37,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2017-04-02,61.22,61.22,61.22,0.0,0.0,62.1,62.1,62.1,0.0,0.0,61.22,61.22,61.22,0.0,0.0,62.01,62.01,62.01,0.0,0.0
2017-04-09,61.3,61.3,61.3,0.0,0.0,61.3,61.3,61.3,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.57,59.57,59.57,0.0,0.0
2017-04-16,61.39,61.39,61.39,0.0,0.0,61.39,61.39,61.39,0.0,0.0,60.97,60.97,60.97,0.0,0.0,61.07,61.07,61.07,0.0,0.0
2017-04-23,62.14,62.14,62.14,0.0,0.0,62.14,62.14,62.14,0.0,0.0,61.3,61.3,61.3,0.0,0.0,61.43,61.43,61.43,0.0,0.0
2017-04-30,59.94,59.94,59.94,0.0,0.0,60.39,60.39,60.39,0.0,0.0,59.86,59.86,59.86,0.0,0.0,60.39,60.39,60.39,0.0,0.0
2017-05-07,59.83,59.83,59.83,0.0,0.0,59.97,59.97,59.97,0.0,0.0,59.71,59.71,59.71,0.0,0.0,59.79,59.79,59.79,0.0,0.0
2017-05-14,59.33,59.33,59.33,0.0,0.0,60.22,60.22,60.22,0.0,0.0,59.33,59.33,59.33,0.0,0.0,59.84,59.84,59.84,0.0,0.0
2017-05-21,60.3,60.3,60.3,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.26,60.26,60.26,0.0,0.0
2017-05-28,60.62,60.62,60.62,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.62,60.62,60.62,0.0,0.0,60.75,60.75,60.75,0.0,0.0
2017-06-04,60.93,60.93,60.93,0.0,0.0,61.46,61.46,61.46,0.0,0.0,60.93,60.93,60.93,0.0,0.0,61.46,61.46,61.46,0.0,0.0
2017-06-11,59.7,59.7,59.7,0.0,0.0,59.85,59.85,59.85,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.85,59.85,59.85,0.0,0.0
2017-06-18,59.82,59.82,59.82,0.0,0.0,60.54,60.54,60.54,0.0,0.0,59.82,59.82,59.82,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2017-06-25,61.0,61.0,61.0,0.0,0.0,61.48,61.48,61.48,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.25,61.25,61.25,0.0,0.0
2017-07-02,60.61,60.61,60.61,0.0,0.0,61.05,61.05,61.05,0.0,0.0,60.61,60.61,60.61,0.0,0.0,60.93,60.93,60.93,0.0,0.0
2017-07-09,62.43,62.43,62.43,0.0,0.0,63.19,63.19,63.19,0.0,0.0,62.43,62.43,62.43,0.0,0.0,63.09,63.09,63.09,0.0,0.0
2017-07-16,63.08,63.08,63.08,0.0,0.0,63.13,63.13,63.13,0.0,0.0,62.99,62.99,62.99,0.0,0.0,63.04,63.04,63.04,0.0,0.0
2017-07-23,63.0,63.0,63.0,0.0,0.0,63.0,63.0,63.0,0.0,0.0,62.32,62.32,62.32,0.0,0.0,62.38,62.38,62.38,0.0,0.0
2017-07-30,62.56,62.56,62.56,0.0,0.0,62.6,62.6,62.6,0.0,0.0,62.52,62.52,62.52,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2017-08-06,60.67,60.67,60.67,0.0,0.0,60.68,60.68,60.68,0.0,0.0,60.42,60.42,60.42,0.0,0.0,60.68,60.68,60.68,0.0,0.0
2017-08-13,60.52,60.52,60.52,0.0,0.0,60.92,60.92,60.92,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.82,60.82,60.82,0.0,0.0
2017-08-20,61.9,61.9,61.9,0.0,0.0,61.9,61.9,61.9,0.0,0.0,61.9,61.9,61.9,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2017-08-27,63.06,63.06,63.06,0.0,0.0,63.78,63.78,63.78,0.0,0.0,63.06,63.06,63.06,0.0,0.0,63.78,63.78,63.78,0.0,0.0
2017-09-03,63.43,63.43,63.43,0.0,0.0,63.43,63.43,63.43,0.0,0.0,63.08,63.08,63.08,0.0,0.0,63.18,63.18,63.18,0.0,0.0
2017-09-10,64.24,64.24,64.24,0.0,0.0,64.32,64.32,64.32,0.0,0.0,63.92,63.92,63.92,0.0,0.0,64.32,64.32,64.32,0.0,0.0
2017-09-17,65.22,65.22,65.22,0.0,0.0,65.24,65.24,65.24,0.0,0.0,65.0,65.0,65.0,0.0,0.0,65.17,65.17,65.17,0.0,0.0
2017-09-24,65.62,65.62,65.62,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.36,65.36,65.36,0.0,0.0,65.54,65.54,65.54,0.0,0.0
2017-10-01,67.13,67.13,67.13,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.85,66.85,66.85,0.0,0.0,67.02,67.02,67.02,0.0,0.0
2017-10-08,67.67,67.67,67.67,0.0,0.0,67.89,67.89,67.89,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.73,67.73,67.73,0.0,0.0
2017-10-15,67.71,67.71,67.71,0.0,0.0,67.93,67.93,67.93,0.0,0.0,67.71,67.71,67.71,0.0,0.0,67.89,67.89,67.89,0.0,0.0
2017-10-22,68.09,68.09,68.09,0.0,0.0,68.09,68.09,68.09,0.0,0.0,67.41,67.41,67.41,0.0,0.0,68.02,68.02,68.02,0.0,0.0
2017-10-29,67.6,67.6,67.6,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.12,67.12,67.12,0.0,0.0,67.33,67.33,67.33,0.0,0.0
2017-11-05,66.98,66.98,66.98,0.0,0.0,67.0,67.0,67.0,0.0,0.0,66.43,66.43,66.43,0.0,0.0,66.52,66.52,66.52,0.0,0.0
2017-11-12,66.32,66.32,66.32,0.0,0.0,66.94,66.94,66.94,0.0,0.0,66.14,66.14,66.14,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2017-11-19,67.76,67.76,67.76,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.76,67.76,67.76,0.0,0.0
2017-11-26,68.04,68.04,68.04,0.0,0.0,68.04,68.04,68.04,0.0,0.0,67.14,67.14,67.14,0.0,0.0,67.76,67.76,67.76,0.0,0.0
2017-12-03,67.75,67.75,67.75,0.0,0.0,67.81,67.81,67.81,0.0,0.0,67.52,67.52,67.52,0.0,0.0,67.53,67.53,67.53,0.0,0.0
2017-12-10,67.66,67.66,67.66,0.0,0.0,68.19,68.19,68.19,0.0,0.0,67.61,67.61,67.61,0.0,0.0,68.1,68.1,68.1,0.0,0.0
2017-12-17,69.9,69.9,69.9,0.0,0.0,70.01,70.01,70.01,0.0,0.0,69.72,69.72,69.72,0.0,0.0,69.94,69.94,69.94,0.0,0.0
2017-12-24,71.24,71.24,71.24,0.0,0.0,71.24,71.24,71.24,0.0,0.0,70.5,70.5,70.5,0.0,0.0,70.66,70.66,70.66,0.0,0.0
2017-12-31,72.95,72.95,72.95,0.0,0.0,73.51,73.51,73.51,0.0,0.0,72.92,72.92,72.92,0.0,0.0,73.51,73.51,73.51,0.0,0.0
