Date,HOMBStock_Open_average,HOMBStock_Open_max,HOMBStock_Open_min,HOMBStock_Open_volatility,HOMBStock_Open_change,HOMBStock_High_average,HOMBStock_High_max,HOMBStock_High_min,HOMBStock_High_volatility,HOMBStock_High_change,HOMBStock_Low_average,HOMBStock_Low_max,HOMBStock_Low_min,HOMBStock_Low_volatility,HOMBStock_Low_change,HOMBStock_Close_average,HOMBStock_Close_max,HOMBStock_Close_min,HOMBStock_Close_volatility,HOMBStock_Close_change,HOMBStock_Volume_average,HOMBStock_Volume_max,HOMBStock_Volume_min,HOMBStock_Volume_volatility,HOMBStock_Volume_change
2016-01-03,39.434,40.2,38.58,1.6200000000000045,0.20000000000000284,39.908,40.63,39.24,1.3900000000000006,0.5100000000000051,38.768,39.1,38.48,0.6200000000000045,0.21000000000000085,39.092,39.4,38.85,0.5499999999999972,0.04999999999999716,382151,633164,298031,335133,294670
2016-01-10,38.064,39.16,36.25,2.9099999999999966,-2.9099999999999966,38.458,39.62,36.95,2.6699999999999946,-2.6699999999999946,37.008,38.46,35.5,2.960000000000001,-2.960000000000001,37.662,38.72,36.81,1.9099999999999966,-1.8299999999999983,306332,399870,201464,198406,69522
2016-01-17,36.1325,36.9,35.12,1.7800000000000011,-1.7800000000000011,36.69,37.41,35.41,2.0,-2.0,35.22,36.1,34.51,1.5900000000000034,-1.5900000000000034,35.7125,36.4,35.01,1.3900000000000006,-1.3900000000000006,415511,578150,338140,240010,240010
2016-01-24,35.824,37.98,34.47,3.509999999999998,3.229999999999997,36.82,38.74,35.0,3.740000000000002,3.740000000000002,35.174,36.6,33.87,2.730000000000004,2.190000000000005,36.504,38.71,34.13,4.579999999999998,4.579999999999998,539058,624618,462642,161976,-88199
2016-01-31,38.699999999999996,39.35,38.3,1.0500000000000043,1.0500000000000043,39.388,39.91,38.76,1.1499999999999986,0.7099999999999937,38.07,38.96,36.89,2.0700000000000003,0.9500000000000028,38.936,39.38,38.36,1.0200000000000031,0.35999999999999943,437875,524943,371418,153525,153525
2016-02-07,38.282000000000004,39.28,37.28,2.0,-1.3699999999999974,39.012,39.86,38.2,1.6599999999999966,-0.8500000000000014,37.66,38.48,36.47,2.009999999999998,-1.3200000000000003,38.26,39.14,36.62,2.520000000000003,-1.1199999999999974,416787,591116,276418,314698,-269549
2016-02-14,38.885000000000005,39.18,38.67,0.509999999999998,-0.10000000000000142,39.375,39.73,39.25,0.4799999999999969,0.46999999999999886,38.4975,38.67,38.29,0.38000000000000256,0.38000000000000256,38.9775,39.52,38.71,0.8100000000000023,0.6200000000000045,355331,450011,278273,171738,-110391
2016-02-21,39.81,40.31,39.34,0.9699999999999989,0.18999999999999773,40.208,40.82,39.61,1.2100000000000009,0.5799999999999983,39.346,40.0,38.37,1.6300000000000026,0.28999999999999915,39.928000000000004,40.38,39.36,1.0200000000000031,0.20000000000000284,268106,329838,168453,161385,-66307
2016-02-28,40.65,41.5,39.77,1.7299999999999969,1.1700000000000017,41.3,42.66,40.34,2.319999999999993,2.319999999999993,40.116,41.11,39.43,1.6799999999999997,1.6799999999999997,41.038000000000004,42.57,39.52,3.049999999999997,3.049999999999997,335751,468072,213542,254530,30762
2016-03-06,41.682,42.13,41.09,1.0399999999999991,-0.4299999999999997,42.078,42.97,41.6,1.3699999999999974,-0.8399999999999963,41.228,41.91,40.6,1.3099999999999952,-0.3399999999999963,41.534,42.09,40.95,1.1400000000000006,0.10000000000000142,195084,259956,143498,116458,47891
2016-03-13,40.778,41.67,39.51,2.1600000000000037,-1.1400000000000006,41.636,42.11,40.41,1.7000000000000028,0.10999999999999943,39.854,41.14,38.69,2.450000000000003,-2.1099999999999994,40.782,41.62,39.51,2.1099999999999994,0.07000000000000028,360547,683926,149199,534727,524134
2016-03-20,41.445,41.88,40.77,1.1099999999999994,-0.9299999999999997,41.61,42.29,40.77,1.519999999999996,-1.519999999999996,40.9425,41.37,40.21,1.1599999999999966,-1.1599999999999966,41.3275,42.15,40.69,1.4600000000000009,-1.4600000000000009,177857,293389,125897,167492,-166841
2016-03-27,40.918,41.41,40.6,0.8099999999999952,-0.04999999999999716,41.43,41.92,41.05,0.8700000000000045,0.28000000000000114,40.464,41.08,40.09,0.9899999999999949,0.09000000000000341,41.044000000000004,41.38,40.78,0.6000000000000014,0.17999999999999972,176010,273435,83789,189646,68628
