Date,NHIStock_Open_average,NHIStock_Open_max,NHIStock_Open_min,NHIStock_Open_volatility,NHIStock_Open_change,NHIStock_High_average,NHIStock_High_max,NHIStock_High_min,NHIStock_High_volatility,NHIStock_High_change,NHIStock_Low_average,NHIStock_Low_max,NHIStock_Low_min,NHIStock_Low_volatility,NHIStock_Low_change,NHIStock_Close_average,NHIStock_Close_max,NHIStock_Close_min,NHIStock_Close_volatility,NHIStock_Close_change,NHIStock_Volume_average,NHIStock_Volume_max,NHIStock_Volume_min,NHIStock_Volume_volatility,NHIStock_Volume_change
2016-01-03,61.476,62.39,60.66,1.730000000000004,0.4100000000000037,62.22,63.27,61.12,2.1500000000000057,0.14000000000000057,60.844,62.39,59.93,2.460000000000001,-0.03999999999999915,61.602000000000004,62.98,60.24,2.739999999999995,-0.8500000000000014,247284,257900,227333,30567,-5098
2016-01-10,60.114,61.7,58.01,3.690000000000005,-2.460000000000001,60.842,62.01,59.4,2.6099999999999994,-2.6099999999999994,59.308,60.44,58.01,2.4299999999999997,-1.990000000000002,59.943999999999996,61.18,59.15,2.030000000000001,-2.0,276935,327356,195147,132209,8818
2016-01-17,59.5125,59.87,59.13,0.7399999999999949,-0.25,60.4075,61.13,59.8,1.3300000000000054,0.30000000000000426,58.7175,59.2,57.82,1.3800000000000026,-0.05000000000000426,59.71,60.67,58.78,1.8900000000000006,0.28000000000000114,356861,485622,249341,236281,-119528
2016-01-24,60.498,61.53,59.76,1.7700000000000031,-0.1700000000000017,61.336,61.73,60.75,0.9799999999999969,-0.6599999999999966,59.858,60.44,59.23,1.2100000000000009,-0.10999999999999943,60.346000000000004,61.59,59.61,1.980000000000004,0.46999999999999886,225402,288877,143811,145066,145066
2016-01-31,61.338,62.23,60.29,1.9399999999999977,1.9399999999999977,62.106,62.78,61.17,1.6099999999999994,1.4399999999999977,60.846000000000004,61.84,60.01,1.8300000000000054,1.8300000000000054,61.77,62.63,60.96,1.6700000000000017,1.0,268214,505131,193625,311506,311506
2016-02-07,57.904,61.77,55.11,6.660000000000004,-4.720000000000006,58.544000000000004,61.77,56.88,4.890000000000001,-4.310000000000002,56.269999999999996,59.32,54.51,4.810000000000002,-3.25,56.983999999999995,60.15,55.73,4.420000000000002,-3.6000000000000014,382193,594089,220291,373798,-202535
2016-02-14,58.5425,60.54,56.9,3.6400000000000006,1.75,59.3725,60.87,57.82,3.049999999999997,2.3500000000000014,57.64,58.47,56.55,1.9200000000000017,1.6700000000000017,58.4625,59.76,57.55,2.210000000000001,1.9499999999999957,310439,433145,264406,168739,-5679
2016-02-21,60.88,62.65,60.11,2.539999999999999,2.539999999999999,61.938,63.69,60.74,2.9499999999999957,2.6599999999999966,60.672,62.23,60.01,2.219999999999999,2.1199999999999974,61.434,62.98,60.41,2.5700000000000003,2.4599999999999937,294140,428874,200063,228811,24614
2016-02-28,63.546,64.0,62.98,1.0200000000000031,0.8300000000000054,64.048,64.3,63.56,0.7399999999999949,0.7399999999999949,63.098,63.57,62.62,0.9500000000000028,0.6300000000000026,63.814,64.3,62.91,1.3900000000000006,1.3900000000000006,376456,475459,202835,272624,-272624
2016-03-06,64.328,64.82,63.79,1.029999999999994,0.6899999999999977,64.828,65.36,64.24,1.1200000000000045,-0.010000000000005116,63.546,64.13,62.61,1.519999999999996,0.27999999999999403,63.972,64.83,63.1,1.7299999999999969,-0.480000000000004,263140,305016,184656,120360,3282
2016-03-13,64.402,65.83,63.47,2.3599999999999994,1.519999999999996,65.028,66.06,64.03,2.030000000000001,1.4399999999999977,63.812,65.04,63.09,1.9500000000000028,1.6000000000000085,64.648,65.57,63.72,1.8499999999999943,1.8499999999999943,313899,482917,210047,272870,-142665
2016-03-20,64.5575,65.43,63.75,1.6800000000000068,-0.730000000000004,65.16,65.87,64.39,1.480000000000004,-0.6099999999999994,63.8975,64.14,63.65,0.490000000000002,0.21999999999999886,64.635,65.2,64.04,1.1599999999999966,1.1599999999999966,262729,292058,226403,65655,-50103
2016-03-27,65.712,66.99,64.54,2.4499999999999886,1.1299999999999955,66.65,67.26,65.54,1.7199999999999989,1.0999999999999943,65.116,65.52,64.44,1.0799999999999983,0.5300000000000011,66.142,66.93,65.44,1.490000000000009,0.8599999999999994,233603,301103,173595,127508,-57256
2016-04-03,65.878,66.59,65.11,1.480000000000004,-0.6599999999999966,66.42,66.67,66.14,0.5300000000000011,-0.29000000000000625,65.324,65.65,65.04,0.6099999999999994,-0.30000000000001137,65.706,66.18,65.22,0.960000000000008,-0.39000000000000057,172401,202611,145324,57287,38510
