Date,AMAG_stock_Open_average,AMAG_stock_Open_max,AMAG_stock_Open_min,AMAG_stock_Open_volatility,AMAG_stock_Open_change,AMAG_stock_High_average,AMAG_stock_High_max,AMAG_stock_High_min,AMAG_stock_High_volatility,AMAG_stock_High_change,AMAG_stock_Low_average,AMAG_stock_Low_max,AMAG_stock_Low_min,AMAG_stock_Low_volatility,AMAG_stock_Low_change,AMAG_stock_Close_average,AMAG_stock_Close_max,AMAG_stock_Close_min,AMAG_stock_Close_volatility,AMAG_stock_Close_change,AMAG_stock_Volume_average,AMAG_stock_Volume_max,AMAG_stock_Volume_min,AMAG_stock_Volume_volatility,AMAG_stock_Volume_change
2016-03-13,23.132,25.16,20.89,4.27,-3.710000000000001,23.654,25.37,22.04,3.330000000000002,-3.330000000000002,21.79,24.07,20.22,3.8500000000000014,-3.580000000000002,22.508,25.16,20.77,4.390000000000001,-3.6499999999999986,1506134,2161896,636525,1525371,1395150
2016-03-20,21.275,21.76,20.56,1.2000000000000028,-0.7300000000000004,22.2825,22.5,22.07,0.4299999999999997,-0.21000000000000085,20.85,21.3,20.23,1.0700000000000003,-1.0199999999999996,21.380000000000003,21.73,20.68,1.0500000000000007,-0.2699999999999996,1205659,1595625,822438,773187,612014
2016-03-27,22.056,23.25,20.87,2.379999999999999,1.7399999999999984,22.87,23.94,21.57,2.370000000000001,2.370000000000001,21.624,22.96,20.25,2.710000000000001,2.1700000000000017,22.504,23.89,20.92,2.969999999999999,2.969999999999999,1098597,1352104,854033,498071,-375547
2016-04-03,24.508,26.09,23.43,2.66,1.8500000000000014,25.168,26.22,23.89,2.3299999999999983,1.6600000000000001,24.034,25.02,23.2,1.8200000000000003,1.2900000000000027,24.666,25.9,23.58,2.3200000000000003,1.490000000000002,1015622,1361097,752951,608146,-159317
2016-04-10,25.168,25.81,24.48,1.3299999999999983,0.5700000000000003,25.506,25.95,24.71,1.2399999999999984,0.6499999999999986,24.632,25.18,23.96,1.2199999999999989,0.9600000000000009,25.184,25.78,24.58,1.2000000000000028,0.870000000000001,650302,874860,473109,401751,-295961
2016-04-17,26.528,27.83,25.17,2.6599999999999966,2.6599999999999966,27.528,28.98,26.77,2.210000000000001,2.210000000000001,26.2,27.82,25.17,2.6499999999999986,2.6499999999999986,27.252,28.91,26.09,2.8200000000000003,2.2300000000000004,994308,1246874,584400,662474,193173
2016-04-24,28.038,28.85,27.2,1.6500000000000021,-1.6500000000000021,28.296,28.87,27.57,1.3000000000000007,-1.3000000000000007,27.080000000000002,27.57,26.27,1.3000000000000007,-1.1900000000000013,27.628,28.29,26.52,1.7699999999999996,-1.7199999999999989,1006100,1252513,716866,535647,-231699
2016-05-01,22.35,26.5,19.6,6.899999999999999,-6.66,22.704,26.59,20.24,6.350000000000001,-6.350000000000001,21.092,25.11,19.35,5.759999999999998,-5.640000000000001,21.442,25.68,19.55,6.129999999999999,-5.829999999999998,2689511,4282850,1475898,2806952,491282
2016-05-08,19.378,20.02,18.34,1.6799999999999997,-1.620000000000001,19.664,20.17,19.03,1.1400000000000006,-1.1400000000000006,18.756,19.5,18.09,1.4100000000000001,-1.4100000000000001,19.002,19.84,18.27,1.5700000000000003,-1.5700000000000003,1379338,2170849,1007951,1162898,-139081
2016-05-15,18.442,18.58,18.33,0.25,0.060000000000002274,19.026,19.15,18.85,0.29999999999999716,-0.029999999999997584,18.208000000000002,18.32,17.92,0.3999999999999986,0.0,18.62,18.96,18.35,0.6099999999999994,0.38000000000000256,1053998,1197728,766117,431611,425749
2016-05-22,19.614,20.35,18.85,1.5,1.3200000000000003,20.14,20.98,19.15,1.8300000000000018,1.8300000000000018,19.34,20.18,18.59,1.5899999999999999,1.5700000000000003,20.016000000000002,20.96,18.84,2.120000000000001,2.120000000000001,756338,844609,608000,236609,-173637
2016-05-29,21.63,22.1,21.06,1.0400000000000027,1.0400000000000027,22.19,22.64,21.5,1.1400000000000006,0.6799999999999997,21.1675,21.4,20.94,0.4599999999999973,0.0799999999999983,21.8325,22.19,21.44,0.75,0.129999999999999,1025211,1436019,626418,809601,145984
2016-06-05,21.733999999999998,21.97,21.27,0.6999999999999993,0.10999999999999943,22.102,22.49,21.77,0.7199999999999989,0.019999999999999574,21.118,21.77,20.72,1.0500000000000007,-0.10999999999999943,21.696,22.1,21.04,1.0600000000000023,-0.39000000000000057,779486,894214,652342,241872,-61902
2016-06-12,22.618,23.95,20.92,3.0299999999999976,3.0299999999999976,23.452,24.17,22.21,1.9600000000000009,1.9600000000000009,22.172,23.05,20.69,2.3599999999999994,2.3599999999999994,23.092,23.87,21.8,2.0700000000000003,1.4299999999999997,876747,1128129,622365,505764,122819
2016-06-19,23.849999999999998,24.65,23.55,1.0999999999999979,0.18999999999999773,24.402,24.93,23.92,1.009999999999998,0.6600000000000001,23.392,24.21,23.08,1.1300000000000026,0.10999999999999943,24.008,24.89,23.42,1.4699999999999989,-0.21999999999999886,1011440,1620366,620329,1000037,1000037
2016-06-26,23.696,24.64,22.47,2.1700000000000017,0.75,24.11,24.73,23.19,1.5399999999999991,0.8300000000000018,22.924,23.74,21.81,1.9299999999999997,1.9299999999999997,23.518,24.6,22.05,2.5500000000000007,2.5500000000000007,804295,1069118,615524,453594,-453594
2016-07-03,24.685,25.56,24.02,1.5399999999999991,1.0999999999999979,25.26,25.87,24.59,1.2800000000000011,1.2800000000000011,24.015,24.51,23.61,0.9000000000000021,0.860000000000003,24.815,25.37,24.04,1.3300000000000018,1.1500000000000021,749422,824424,673000,151424,91803
2016-07-10,25.568,25.74,25.39,0.34999999999999787,0.2699999999999996,25.896,26.03,25.75,0.28000000000000114,0.030000000000001137,25.146,25.31,24.76,0.5499999999999972,0.11999999999999744,25.46,25.61,25.14,0.46999999999999886,0.08999999999999986,775692,858106,632972,225134,135707
2016-07-17,26.518,27.65,25.78,1.8699999999999974,1.1699999999999982,26.892,27.65,26.12,1.5299999999999976,0.9499999999999993,25.842,26.65,25.3,1.3499999999999979,0.41000000000000014,26.264,26.79,25.87,0.9199999999999982,-0.08999999999999986,762625,1092974,474009,618965,72461
2016-07-24,26.062,26.79,25.47,1.3200000000000003,0.8599999999999994,26.614,27.09,25.85,1.2399999999999984,0.5899999999999999,25.582,26.16,24.8,1.3599999999999994,0.7300000000000004,26.136,26.9,24.95,1.9499999999999993,0.8200000000000003,750805,1787697,355439,1432258,16991
2016-07-31,26.862,27.44,26.4,1.0400000000000027,0.9500000000000028,27.522,27.92,27.04,0.8800000000000026,0.490000000000002,26.552,27.28,25.91,1.370000000000001,0.7900000000000027,27.041999999999998,27.7,26.24,1.4600000000000009,0.6799999999999997,683128,898082,478885,419197,220556
2016-08-07,25.68,29.49,22.32,7.169999999999998,-4.349999999999998,26.452,29.59,24.53,5.059999999999999,-3.3099999999999987,23.736,26.22,22.01,4.209999999999997,-3.09,24.336,26.33,22.31,4.02,-1.889999999999997,2207608,4279702,967385,3312317,-41177
2016-08-14,25.134,25.54,24.69,0.8499999999999979,0.7399999999999984,25.732,25.94,25.48,0.46000000000000085,0.46000000000000085,24.774,25.19,24.47,0.7200000000000024,0.7200000000000024,25.456,25.92,24.81,1.110000000000003,0.6600000000000001,866255,1303616,619854,683762,-618086
2016-08-21,25.574,26.51,23.98,2.530000000000001,-2.0599999999999987,26.036,26.95,24.39,2.5599999999999987,-2.4399999999999977,24.662,25.89,23.61,2.280000000000001,-2.0,25.122,26.37,24.02,2.3500000000000014,-2.330000000000002,819502,1138136,533781,604355,-285341
2016-08-28,23.938,24.16,23.77,0.39000000000000057,-0.3099999999999987,24.232,24.77,23.94,0.8299999999999983,-0.8000000000000007,23.54,23.68,23.33,0.3500000000000014,-0.3500000000000014,23.81,23.96,23.66,0.3000000000000007,-0.3000000000000007,463108,548097,428371,119726,2015
2016-09-04,23.7275,24.29,23.01,1.2799999999999976,-0.7899999999999991,24.0875,24.76,23.2,1.5600000000000023,-1.379999999999999,23.09,23.58,22.39,1.1899999999999977,-1.1799999999999997,23.37,24.18,22.41,1.7699999999999996,-1.7699999999999996,892483,1233762,481799,751963,428091
2016-09-11,23.554000000000002,24.82,22.32,2.5,2.5,24.19,25.09,23.23,1.8599999999999994,1.8599999999999994,23.32,24.42,22.3,2.120000000000001,2.120000000000001,24.012,24.9,23.21,1.6899999999999977,1.4199999999999982,731805,1063070,467562,595508,132118
2016-09-18,24.494,25.03,24.15,0.8800000000000026,-0.5899999999999999,24.868,25.18,24.56,0.620000000000001,-0.610000000000003,24.054,24.58,23.43,1.1499999999999986,-0.6099999999999994,24.381999999999998,24.79,24.06,0.7300000000000004,-0.5500000000000007,477387,619513,377866,241647,-56155
2016-09-25,24.352,24.86,23.95,0.9100000000000001,-0.23000000000000043,24.724,25.02,24.49,0.5300000000000011,0.08000000000000185,23.96,24.46,23.38,1.0800000000000018,-0.6000000000000014,24.418,24.84,24.05,0.7899999999999991,0.4400000000000013,461888,665903,334534,331369,106194
2016-10-02,24.668,25.07,24.34,0.7300000000000004,-0.21999999999999886,24.98,25.46,24.44,1.0199999999999996,-0.3200000000000003,24.092,24.48,23.2,1.2800000000000011,-0.8500000000000014,24.512,25.29,23.46,1.8299999999999983,-1.2799999999999976,465588,907721,275936,631785,607492
2016-10-09,23.658,24.52,22.85,1.6699999999999982,0.870000000000001,24.382,24.71,24.06,0.6500000000000021,0.3200000000000003,23.21,23.56,22.81,0.75,0.2099999999999973,23.734,24.46,23.19,1.2699999999999996,-0.610000000000003,543126,792343,400047,392296,6359
2016-10-16,24.48,25.25,23.55,1.6999999999999993,1.6999999999999993,25.12,26.1,24.25,1.8500000000000014,1.8500000000000014,24.268,25.0,23.34,1.6600000000000001,1.6600000000000001,24.97,26.0,24.05,1.9499999999999993,1.9499999999999993,489595,674359,362389,311970,-102409
2016-10-23,26.15,26.3,25.9,0.40000000000000213,-0.3000000000000007,26.57,26.8,26.1,0.6999999999999993,-0.5999999999999979,25.41,26.0,25.0,1.0,-0.75,26.05,26.35,25.7,0.6500000000000021,-0.40000000000000213,660457,891341,483201,408140,240399
2016-10-30,25.68,27.0,23.8,3.1999999999999993,-2.0500000000000007,26.5,27.25,26.1,1.1499999999999986,-0.34999999999999787,24.71,25.55,23.8,1.75,-1.75,25.32,26.05,23.8,2.25,-0.5,952244,1351307,625759,725548,700156
2016-11-06,28.21,29.8,25.9,3.900000000000002,3.900000000000002,29.332,30.76,27.2,3.5600000000000023,3.5600000000000023,27.62,29.35,25.35,4.0,4.0,29.03,30.65,27.0,3.6499999999999986,3.6499999999999986,1406317,1877225,1207602,669623,-208443
2016-11-13,31.78,32.9,31.0,1.8999999999999986,1.8999999999999986,32.38,32.9,31.85,1.0499999999999972,1.0499999999999972,30.96,31.4,30.5,0.8999999999999986,-0.25,31.71,32.6,31.25,1.3500000000000014,-0.25,1122086,1604457,771249,833208,409576
2016-11-20,31.799999999999997,33.65,30.65,3.0,2.4499999999999993,32.8925,34.42,31.95,2.4700000000000024,2.4700000000000024,31.137500000000003,32.95,30.15,2.8000000000000043,2.1000000000000014,32.5,34.15,31.05,3.099999999999998,2.5,807335,1064708,586424,478284,-269514
2016-11-27,33.19,33.8,31.9,1.8999999999999986,-1.8999999999999986,33.88,34.05,33.5,0.5499999999999972,-0.04999999999999716,32.37,33.05,31.4,1.6499999999999986,-1.25,32.976,33.7,31.9,1.8000000000000043,0.37999999999999545,836027,1008074,704499,303575,-145853
2016-12-04,34.05,35.2,33.15,2.0500000000000043,1.0500000000000043,35.056,36.23,34.0,2.229999999999997,0.3500000000000014,33.14,33.85,32.55,1.3000000000000043,0.7000000000000028,34.28,35.8,33.35,2.4499999999999957,-0.3999999999999986,912900,1314573,662756,651817,-112877
2016-12-11,34.730000000000004,36.05,33.7,2.3499999999999943,1.5,35.646,36.83,34.4,2.4299999999999997,1.2000000000000028,34.334,35.2,33.5,1.7000000000000028,0.7700000000000031,34.91,36.05,34.0,2.049999999999997,0.75,1456181,2351110,718253,1632857,1206372
2016-12-18,35.089999999999996,35.65,34.4,1.25,0.5,35.96,36.35,35.75,0.6000000000000014,0.5,34.397999999999996,35.05,33.65,1.3999999999999986,1.0900000000000034,35.04,35.8,33.85,1.9499999999999957,1.9499999999999957,746693,941049,513192,427857,119049
2016-12-25,35.0375,35.8,34.6,1.1999999999999957,-1.1999999999999957,35.6425,36.33,35.25,1.0799999999999983,-1.0799999999999983,34.6425,35.0,34.5,0.5,-0.45000000000000284,34.875,35.1,34.55,0.5500000000000043,-0.25,402460,437012,324966,112046,112046
2017-01-01,35.225,36.15,34.6,1.5499999999999972,0.6999999999999957,35.9,36.6,35.1,1.5,0.75,34.269999999999996,35.45,33.48,1.970000000000006,1.970000000000006,35.0375,35.85,33.95,1.8999999999999986,1.75,1124156,1561391,742652,818739,-413115
2017-01-08,24.66,31.55,22.6,8.95,-8.95,25.16,31.55,23.25,8.3,-8.25,22.162,22.7,21.35,1.3499999999999979,-0.09999999999999787,23.0,23.4,22.5,0.8999999999999986,0.0,4963131,14495948,1019585,13476363,-13309221
2017-01-15,23.8125,24.6,23.1,1.5,1.0,24.310000000000002,24.75,23.55,1.1999999999999993,0.7899999999999991,23.35,23.85,22.65,1.2000000000000028,0.9000000000000021,24.0875,24.7,23.35,1.3499999999999979,0.8499999999999979,1291565,1837715,835036,1002679,-402074
2017-01-22,24.07,24.5,23.5,1.0,-0.25,24.34,24.6,24.15,0.45000000000000284,-0.05000000000000071,23.444,24.05,23.0,1.0500000000000007,-0.1999999999999993,23.87,24.45,23.45,1.0,0.15000000000000213,889113,1077232,803060,274172,268270
2017-01-29,22.89,24.2,21.15,3.0500000000000007,-2.3000000000000007,23.424,24.5,22.2,2.3000000000000007,-1.4499999999999993,22.03,23.35,19.95,3.400000000000002,-1.6500000000000021,22.97,24.1,21.7,2.400000000000002,-1.3999999999999986,1498948,3328271,763883,2564388,443565
2017-02-05,22.61,23.45,22.0,1.4499999999999993,1.0,23.09,23.95,22.35,1.5999999999999979,1.1500000000000021,22.16,22.85,21.5,1.3500000000000014,1.3500000000000014,22.77,23.4,22.05,1.3499999999999979,1.1999999999999993,772363,1016320,523763,492557,-133747
2017-02-12,23.02,24.1,22.0,2.1000000000000014,1.0,23.82,24.4,23.1,1.2999999999999972,0.8499999999999979,22.65,23.95,21.8,2.1499999999999986,1.4499999999999993,23.41,24.2,22.65,1.5500000000000007,1.4499999999999993,1149197,1700322,709710,990612,-202320
2017-02-19,23.9125,24.2,23.65,0.5500000000000007,-0.5500000000000007,24.2125,24.45,23.85,0.5999999999999979,-0.5999999999999979,23.4625,23.85,23.16,0.6900000000000013,-0.6900000000000013,23.7125,23.9,23.3,0.5999999999999979,-0.5999999999999979,716791,927784,513878,413906,-170462
2017-02-26,23.25,24.0,22.8,1.1999999999999993,0.1999999999999993,23.86,24.3,23.35,0.9499999999999993,-0.6500000000000021,22.704,23.0,22.35,0.6499999999999986,-0.14999999999999858,23.17,24.1,22.45,1.6500000000000021,-1.0,965368,1204728,656442,548286,-159488
2017-03-05,23.669999999999998,24.35,23.15,1.2000000000000028,0.40000000000000213,24.47,25.2,23.75,1.4499999999999993,-0.25,23.05,23.7,22.6,1.0999999999999979,-0.14999999999999858,23.72,24.4,23.2,1.1999999999999993,-0.4499999999999993,1042913,1331004,840714,490290,116374
2017-03-12,23.189999999999998,23.4,23.1,0.29999999999999716,0.29999999999999716,23.58,23.9,23.4,0.5,0.1999999999999993,22.89,23.1,22.7,0.40000000000000213,0.15000000000000213,23.259999999999998,23.5,23.0,0.5,0.3500000000000014,1174543,3030865,434347,2596518,2596518
2017-03-19,22.189999999999998,23.45,21.4,2.0500000000000007,-1.8000000000000007,22.576,23.5,21.95,1.5500000000000007,-1.25,21.48,22.35,20.95,1.4000000000000021,-0.8500000000000014,21.88,22.65,21.4,1.25,-0.6499999999999986,1089338,1490853,817026,673827,63811
2017-03-26,22.31,22.85,21.8,1.0500000000000007,0.9000000000000021,22.884,23.25,22.3,0.9499999999999993,0.7199999999999989,22.12,22.6,21.65,0.9500000000000028,0.8000000000000007,22.55,22.95,22.15,0.8000000000000007,0.40000000000000213,878503,1190435,659028,531407,-153008
2017-04-02,22.3,22.7,21.75,0.9499999999999993,-0.5,22.79,23.1,22.15,0.9500000000000028,-0.40000000000000213,21.906,22.4,21.48,0.9199999999999982,-0.5,22.26,22.6,21.7,0.9000000000000021,0.10000000000000142,843462,1066532,666878,399654,-213041
2017-04-09,22.8125,22.95,22.65,0.3000000000000007,0.10000000000000142,23.4425,23.9,23.2,0.6999999999999993,0.5,22.5875,22.65,22.5,0.14999999999999858,0.10000000000000142,23.0375,23.4,22.8,0.5999999999999979,0.3999999999999986,813768,1001030,704658,296372,296372
2017-04-16,23.03,23.5,22.55,0.9499999999999993,-0.8499999999999979,23.404,24.1,22.8,1.3000000000000007,-1.3000000000000007,22.69,23.25,22.3,0.9499999999999993,-0.9499999999999993,22.82,23.6,22.4,1.2000000000000028,-1.2000000000000028,660698,759091,548389,210702,-210702
2017-04-23,23.85,24.55,22.7,1.8500000000000014,1.8000000000000007,24.442,24.85,23.61,1.240000000000002,1.0399999999999991,23.604,24.3,22.6,1.6999999999999993,1.4699999999999989,24.16,24.6,23.2,1.4000000000000021,1.1999999999999993,648989,779910,519219,260691,-209112
2017-04-30,21.96,24.45,19.8,4.649999999999999,-4.649999999999999,22.07,24.65,19.8,4.849999999999998,-4.849999999999998,20.406,24.0,18.5,5.5,-5.32,21.12,24.65,19.1,5.549999999999997,-5.549999999999997,3354767,6436765,654522,5782243,4137351
2017-05-07,18.67,19.0,18.25,0.75,0.1999999999999993,19.12,19.5,18.75,0.75,0.3999999999999986,18.21,18.8,17.9,0.9000000000000021,0.6999999999999993,18.8,19.45,18.2,1.25,0.8999999999999986,1770184,2276255,981031,1295224,-1295224
2017-05-14,19.71,20.15,19.2,0.9499999999999993,-0.1999999999999993,20.016000000000002,20.5,19.35,1.1499999999999986,-0.6999999999999993,19.36,19.95,18.85,1.0999999999999979,-0.25,19.65,20.3,18.9,1.4000000000000021,-1.1500000000000021,1186752,1606576,597093,1009483,-610048
2017-05-21,18.61,19.2,18.15,1.0500000000000007,-0.5999999999999979,19.04,19.35,18.55,0.8000000000000007,-0.10000000000000142,18.13,18.35,18.0,0.3500000000000014,-0.3500000000000014,18.57,19.25,18.1,1.1499999999999986,0.3000000000000007,1354913,1954923,968763,986160,260679
2017-05-28,17.8625,18.7,17.2,1.5,-0.8999999999999986,18.225,19.1,17.85,1.25,-1.1500000000000021,17.325,17.7,17.0,0.6999999999999993,-0.14999999999999858,17.6875,17.9,17.3,0.5999999999999979,0.05000000000000071,1462482,2598637,811208,1787429,-544133
2017-06-04,16.94,17.8,16.25,1.5500000000000007,-0.9499999999999993,17.32,17.8,17.05,0.75,-0.25,16.46,16.85,16.2,0.6500000000000021,-0.3000000000000007,16.86,17.45,16.25,1.1999999999999993,0.3999999999999986,1077500,1270291,677012,593279,-62536
2017-06-11,17.09,17.45,16.0,1.4499999999999993,-1.3999999999999986,17.368,17.75,16.55,1.1999999999999993,-1.1999999999999993,16.580000000000002,17.0,16.0,1.0,-1.0,16.93,17.5,16.1,1.3999999999999986,-1.1000000000000014,1177494,1817515,530545,1286970,-75061
2017-06-18,17.21,18.15,16.45,1.6999999999999993,1.6999999999999993,17.926,18.88,17.2,1.6799999999999997,1.25,17.04,17.85,16.25,1.6000000000000014,1.6000000000000014,17.56,18.35,16.65,1.7000000000000028,1.7000000000000028,1047615,1423656,752740,670916,335964
2017-06-25,18.36,18.65,18.25,0.3999999999999986,0.05000000000000071,18.646,18.73,18.5,0.23000000000000043,0.14999999999999858,17.85,18.1,17.5,0.6000000000000014,0.6000000000000014,18.36,18.65,18.15,0.5,0.04999999999999716,1036415,1205682,772599,433083,-391943
2017-07-02,18.875,19.1,18.45,0.6500000000000021,0.4499999999999993,19.3025,19.45,19.2,0.25,0.05000000000000071,18.612499999999997,18.7,18.45,0.25,0.1999999999999993,19.1125,19.25,18.95,0.3000000000000007,0.14999999999999858,526326,626179,372027,254152,110860
2017-07-09,19.65,19.95,19.1,0.8499999999999979,0.8499999999999979,20.03,20.35,19.7,0.6500000000000021,0.6000000000000014,19.35,19.7,18.85,0.8499999999999979,0.8499999999999979,19.8,20.05,19.35,0.6999999999999993,0.6999999999999993,631520,718579,453276,265303,95317
2017-07-16,19.53,20.0,19.1,0.8999999999999986,-0.8000000000000007,19.82,20.4,19.4,1.0,-1.0,19.114,19.9,18.77,1.129999999999999,-0.8999999999999986,19.36,19.9,19.1,0.7999999999999972,-0.5999999999999979,557912,869091,320351,548740,-167567
2017-07-23,19.73,20.05,19.3,0.75,-0.14999999999999858,20.204,20.4,19.82,0.5799999999999983,-0.4299999999999997,19.448,19.85,19.16,0.6900000000000013,-0.07000000000000028,19.75,19.95,19.45,0.5,-0.25,597235,687455,390666,296789,-236213
2017-07-30,19.21,19.8,18.45,1.3500000000000014,-0.8000000000000007,19.78,20.2,19.25,0.9499999999999993,0.379999999999999,18.84,19.47,18.03,1.4399999999999977,-0.9199999999999982,19.37,20.1,18.8,1.3000000000000007,0.45000000000000284,738466,958235,560286,397949,369709
2017-08-06,18.36,20.1,16.8,3.3000000000000007,-3.3000000000000007,18.59,20.4,17.1,3.299999999999997,-3.299999999999997,17.436,18.85,16.05,2.8000000000000007,-2.8000000000000007,17.8,19.1,16.75,2.3500000000000014,-2.0,834282,1028289,521818,506471,208602
2017-08-13,17.099999999999998,17.45,16.7,0.75,-0.34999999999999787,17.65,17.9,17.45,0.4499999999999993,-0.1999999999999993,16.8,16.95,16.6,0.34999999999999787,-0.14999999999999858,17.1,17.45,16.6,0.8499999999999979,-0.20000000000000284,722968,868168,547800,320368,219009
2017-08-20,17.38,17.7,17.1,0.5999999999999979,0.09999999999999787,17.76,17.85,17.55,0.3000000000000007,-0.25,17.11,17.45,16.45,1.0,-0.6000000000000014,17.39,17.7,16.8,0.8999999999999986,-0.8000000000000007,684847,1331284,385285,945999,663136
2017-08-27,16.76,17.0,16.6,0.3999999999999986,-0.3000000000000007,17.174,17.75,16.9,0.8500000000000014,0.6499999999999986,16.434,16.65,16.15,0.5,0.14999999999999858,16.88,17.6,16.55,1.0500000000000007,0.6000000000000014,1252349,2407768,847077,1560691,-220483
2017-09-03,18.0125,19.0,17.5,1.5,1.5,18.675,19.98,17.62,2.3599999999999994,2.3599999999999994,17.895,19.0,17.15,1.8500000000000014,1.8500000000000014,18.4375,19.45,17.4,2.0500000000000007,2.0500000000000007,931734,1240219,648378,591841,476853
2017-09-10,20.09,20.35,19.65,0.7000000000000028,0.7000000000000028,20.57,20.85,20.2,0.6500000000000021,0.15000000000000213,19.61,19.9,19.1,0.7999999999999972,0.3999999999999986,20.16,20.45,19.65,0.8000000000000007,-0.3500000000000014,1228753,1874354,816904,1057450,820863
2017-09-17,18.99,19.65,18.35,1.2999999999999972,-1.2999999999999972,19.23,20.0,18.5,1.5,-1.5,18.61,19.25,18.05,1.1999999999999993,-1.1999999999999993,18.75,19.25,18.2,1.0500000000000007,-1.0500000000000007,936860,1191227,540347,650880,-594140
2017-09-24,18.42,18.85,17.95,0.9000000000000021,-0.3500000000000014,18.87,19.05,18.65,0.40000000000000213,-0.20000000000000284,18.13,18.5,17.75,0.75,-0.3000000000000007,18.43,19.0,17.75,1.25,0.0,860604,1457563,585138,872425,250663
2017-10-01,19.1,19.5,18.55,0.9499999999999993,0.8000000000000007,19.43,19.5,19.3,0.1999999999999993,0.0,18.64,18.9,18.35,0.5499999999999972,0.34999999999999787,19.12,19.45,18.75,0.6999999999999993,-0.6999999999999993,642146,1036316,325898,710418,-439293
2017-10-08,18.220000000000002,18.8,17.55,1.25,-1.25,18.32,18.95,17.6,1.3499999999999979,-1.3499999999999979,17.63,18.2,16.7,1.5,-1.4499999999999993,17.81,18.4,16.7,1.6999999999999993,-1.5500000000000007,816263,1217951,314053,903898,403625
2017-10-15,16.52,16.95,16.15,0.8000000000000007,-0.8000000000000007,16.742,17.31,16.25,1.0599999999999987,-1.0599999999999987,15.98,16.55,15.2,1.3500000000000014,-1.3500000000000014,16.22,16.6,15.6,1.0000000000000018,-1.0000000000000018,873889,1759860,592669,1167191,1167191
