Date,AACGStock_Open_average,AACGStock_Open_max,AACGStock_Open_min,AACGStock_Open_volatility,AACGStock_Open_change,AACGStock_High_average,AACGStock_High_max,AACGStock_High_min,AACGStock_High_volatility,AACGStock_High_change,AACGStock_Low_average,AACGStock_Low_max,AACGStock_Low_min,AACGStock_Low_volatility,AACGStock_Low_change,AACGStock_Close_average,AACGStock_Close_max,AACGStock_Close_min,AACGStock_Close_volatility,AACGStock_Close_change,AACGStock_Volume_average,AACGStock_Volume_max,AACGStock_Volume_min,AACGStock_Volume_volatility,AACGStock_Volume_change
2016-01-03,6.588,7.2,6.33,0.8700000000000001,-0.09999999999999964,6.822,7.32,6.45,0.8700000000000001,0.08999999999999986,6.292,6.51,5.9,0.6099999999999994,-0.4499999999999993,6.468,7.19,5.9,1.29,-0.46999999999999975,90798,169484,36792,132692,28478
2016-01-10,5.218,5.57,4.87,0.7000000000000002,0.45999999999999996,5.8,6.01,5.6,0.41000000000000014,-0.29000000000000004,5.024,5.57,3.97,1.6,1.2899999999999996,5.4719999999999995,5.76,5.05,0.71,0.5,53364,76702,13185,63517,-5022
2016-01-17,5.305,5.59,5.13,0.45999999999999996,-0.2400000000000002,5.505,5.74,5.34,0.40000000000000036,-0.1900000000000004,5.1775,5.5,5.0,0.5,-0.41000000000000014,5.34,5.53,5.17,0.3600000000000003,-0.0600000000000005,30023,48703,17447,31256,-20019
2016-01-24,5.4479999999999995,5.6,5.23,0.3699999999999992,-0.23999999999999932,5.62,5.81,5.49,0.3199999999999994,-0.20000000000000018,5.272,5.37,5.11,0.2599999999999998,-0.11999999999999922,5.394,5.63,5.2,0.4299999999999997,0.019999999999999574,10363,17282,4039,13243,-9561
2016-01-31,5.426,5.59,5.23,0.35999999999999943,0.3199999999999994,5.52,5.6,5.45,0.14999999999999947,0.09999999999999964,5.246,5.28,5.22,0.0600000000000005,-0.010000000000000675,5.4,5.55,5.25,0.2999999999999998,0.20999999999999996,11148,25338,2862,22476,22138
2016-02-07,5.2,5.28,5.01,0.27000000000000046,-0.25,5.382,5.54,5.28,0.2599999999999998,-0.2599999999999998,5.076,5.25,4.78,0.46999999999999975,-0.2400000000000002,5.1259999999999994,5.35,4.85,0.5,-0.33999999999999986,8491,18638,3644,14994,-14994
2016-02-14,5.1875,5.39,4.93,0.45999999999999996,-0.23000000000000043,5.2475000000000005,5.4,5.1,0.3000000000000007,-0.16999999999999993,4.93,5.02,4.75,0.2699999999999996,-0.2699999999999996,4.9975000000000005,5.15,4.78,0.3700000000000001,-0.3700000000000001,10352,16797,3855,12942,9927
2016-02-21,4.656,4.96,4.21,0.75,-0.27999999999999936,4.824,4.96,4.6,0.3600000000000003,0.0,4.351999999999999,4.59,4.21,0.3799999999999999,-0.28000000000000025,4.552,4.89,4.27,0.6200000000000001,0.27999999999999936,10951,14464,6711,7753,-600
2016-02-28,4.808,5.06,4.51,0.5499999999999998,0.15000000000000036,5.174,5.4,4.88,0.5200000000000005,-0.40000000000000036,4.558,4.61,4.51,0.10000000000000053,0.08999999999999986,4.782,5.06,4.57,0.4899999999999993,-0.29000000000000004,8080,14725,4327,10398,3562
2016-03-06,4.812,4.93,4.71,0.21999999999999975,0.21999999999999975,4.922,4.96,4.85,0.11000000000000032,0.019999999999999574,4.624,4.66,4.6,0.0600000000000005,0.010000000000000675,4.872,4.94,4.77,0.17000000000000082,-0.010000000000000675,5791,16338,1376,14962,9029
