Date,KTOS_stock_Open_average,KTOS_stock_Open_max,KTOS_stock_Open_min,KTOS_stock_Open_volatility,KTOS_stock_Open_change,KTOS_stock_High_average,KTOS_stock_High_max,KTOS_stock_High_min,KTOS_stock_High_volatility,KTOS_stock_High_change,KTOS_stock_Low_average,KTOS_stock_Low_max,KTOS_stock_Low_min,KTOS_stock_Low_volatility,KTOS_stock_Low_change,KTOS_stock_Close_average,KTOS_stock_Close_max,KTOS_stock_Close_min,KTOS_stock_Close_volatility,KTOS_stock_Close_change,KTOS_stock_Volume_average,KTOS_stock_Volume_max,KTOS_stock_Volume_min,KTOS_stock_Volume_volatility,KTOS_stock_Volume_change
2016-01-03,3.8899999999999997,4.06,3.62,0.4399999999999995,-0.4299999999999997,3.95,4.15,3.65,0.5000000000000004,-0.5000000000000004,3.654,3.95,3.2,0.75,-0.4500000000000002,3.8080000000000003,4.07,3.5,0.5700000000000003,-0.5700000000000003,638353,1110850,421904,688946,-267271
2016-01-10,3.276,3.5,3.05,0.4500000000000002,-0.4500000000000002,3.344,3.51,3.17,0.33999999999999986,-0.33999999999999986,3.118,3.31,3.0,0.31000000000000005,-0.31000000000000005,3.21,3.37,3.12,0.25,-0.20999999999999996,536115,606301,480076,126225,-115557
2016-01-17,3.125,3.2,3.0,0.20000000000000018,0.020000000000000018,3.21,3.26,3.15,0.10999999999999988,0.05999999999999961,3.0,3.12,2.8,0.3200000000000003,0.11000000000000032,3.125,3.26,3.05,0.20999999999999996,0.20999999999999996,581235,956299,398253,558046,-171440
2016-01-24,3.09,3.22,3.0,0.2200000000000002,-0.1900000000000004,3.194,3.28,3.11,0.16999999999999993,-0.029999999999999805,2.984,3.02,2.92,0.10000000000000009,0.0,3.074,3.19,2.99,0.19999999999999973,0.08999999999999986,554938,834260,299900,534360,-464709
2016-01-31,3.15,3.3,3.06,0.23999999999999977,0.1499999999999999,3.226,3.32,3.1,0.21999999999999975,0.05999999999999961,3.05,3.12,2.98,0.14000000000000012,-0.010000000000000231,3.156,3.31,3.03,0.28000000000000025,-0.020000000000000018,326973,399586,200773,198813,169699
2016-02-07,3.132,3.15,3.12,0.029999999999999805,0.0,3.208,3.28,3.18,0.09999999999999964,0.020000000000000018,3.048,3.12,3.0,0.1200000000000001,0.009999999999999787,3.13,3.19,3.06,0.1299999999999999,-0.10000000000000009,286550,315223,255783,59440,29155
2016-02-14,3.185,3.31,3.11,0.20000000000000018,0.06000000000000005,3.3,3.45,3.17,0.28000000000000025,0.020000000000000018,3.0925000000000002,3.14,3.06,0.08000000000000007,0.0,3.1825,3.28,3.11,0.16999999999999993,0.06000000000000005,363251,487387,220788,266599,-266599
2016-02-21,3.2199999999999998,3.28,3.1,0.17999999999999972,0.06000000000000005,3.3316666666666666,3.36,3.28,0.08000000000000007,-0.07000000000000028,3.16,3.27,3.06,0.20999999999999996,0.06000000000000005,3.2333333333333334,3.28,3.15,0.1299999999999999,0.029999999999999805,294850,364862,227553,137309,-30362
2016-02-28,3.516,3.7,3.26,0.4400000000000004,0.4400000000000004,3.69,3.95,3.44,0.5100000000000002,0.5100000000000002,3.4819999999999998,3.61,3.26,0.3500000000000001,0.3500000000000001,3.62,3.87,3.34,0.5300000000000002,0.5300000000000002,384945,480729,297543,183186,3750
2016-03-06,3.91,4.1,3.75,0.34999999999999964,0.08000000000000007,4.072,4.47,3.84,0.6299999999999999,0.3700000000000001,3.762,3.95,3.61,0.3400000000000003,0.08000000000000007,3.874,4.19,3.68,0.5100000000000002,0.20000000000000018,725357,1933922,238043,1695879,1395719
2016-03-13,4.362,4.5,4.2,0.2999999999999998,0.2999999999999998,4.516,4.65,4.46,0.1900000000000004,0.16000000000000014,4.286,4.5,4.14,0.3600000000000003,0.3600000000000003,4.426,4.55,4.3,0.25,0.1299999999999999,661732,814653,468873,345780,103104
2016-03-20,4.4775,4.56,4.26,0.2999999999999998,-0.29000000000000004,4.6475,4.7,4.58,0.1200000000000001,-0.1200000000000001,4.335,4.51,4.03,0.47999999999999954,-0.4399999999999995,4.505,4.6,4.34,0.2599999999999998,0.019999999999999574,635246,799744,492958,306786,176030
2016-03-27,4.812,4.97,4.58,0.3899999999999997,0.3200000000000003,4.968,5.12,4.78,0.33999999999999986,0.33999999999999986,4.6899999999999995,4.83,4.5,0.33000000000000007,0.2699999999999996,4.904,5.04,4.67,0.3700000000000001,0.3700000000000001,738045,1010670,554400,456270,-88150
2016-04-03,4.918,5.1,4.81,0.29000000000000004,-0.25,5.016,5.1,4.98,0.11999999999999922,-0.11999999999999922,4.82,4.86,4.8,0.0600000000000005,-0.040000000000000036,4.912,5.0,4.85,0.15000000000000036,0.04999999999999982,410915,514594,276925,237669,-160759
2016-04-10,4.968,5.09,4.9,0.1899999999999995,0.09999999999999964,5.12,5.4,4.95,0.4500000000000002,0.41000000000000014,4.9,5.05,4.82,0.22999999999999954,0.11000000000000032,5.042,5.3,4.89,0.41000000000000014,0.3899999999999997,511497,642531,388416,254115,204924
2016-04-17,5.352,5.48,5.26,0.22000000000000064,-0.04999999999999982,5.4479999999999995,5.58,5.34,0.2400000000000002,-0.04999999999999982,5.25,5.32,5.17,0.15000000000000036,-0.009999999999999787,5.332,5.41,5.24,0.16999999999999993,-0.11000000000000032,398216,596326,307881,288445,-278973
2016-04-24,5.3740000000000006,5.5,5.17,0.33000000000000007,0.1200000000000001,5.502,5.58,5.4,0.17999999999999972,0.15999999999999925,5.27,5.42,5.1,0.3200000000000003,0.20999999999999996,5.35,5.46,5.12,0.33999999999999986,0.1899999999999995,402820,537098,301149,235949,-106068
2016-05-01,4.994,5.29,4.41,0.8799999999999999,-0.8700000000000001,5.146,5.46,4.54,0.9199999999999999,-0.7999999999999998,4.803999999999999,5.18,4.22,0.96,-0.9100000000000001,4.942,5.34,4.28,1.0599999999999996,-1.0599999999999996,852713,1901097,345819,1555278,471107
2016-05-08,4.304,4.5,4.21,0.29000000000000004,0.05999999999999961,4.444,4.57,4.34,0.23000000000000043,-0.009999999999999787,4.208,4.27,4.14,0.1299999999999999,0.0,4.302,4.51,4.22,0.29000000000000004,-0.0600000000000005,511606,741341,398533,342808,-86855
2016-05-15,4.162,4.28,4.08,0.20000000000000018,-0.14000000000000057,4.252,4.35,4.12,0.22999999999999954,-0.15999999999999925,4.098,4.21,3.97,0.23999999999999977,-0.11000000000000032,4.154,4.26,4.09,0.16999999999999993,-0.10999999999999943,369890,470319,257934,212385,-83789
2016-05-22,4.192,4.26,4.14,0.1200000000000001,0.07000000000000028,4.244,4.32,4.18,0.14000000000000057,0.040000000000000036,4.13,4.17,4.07,0.09999999999999964,0.08000000000000007,4.196,4.26,4.12,0.13999999999999968,0.08000000000000007,261909,384530,163547,220983,60802
2016-05-29,4.19,4.21,4.15,0.05999999999999961,-0.04999999999999982,4.2,4.23,4.16,0.07000000000000028,-0.07000000000000028,4.0975,4.14,4.06,0.08000000000000007,-0.08000000000000007,4.1675,4.19,4.14,0.05000000000000071,-0.040000000000000036,298285,371845,238154,133691,102841
2016-06-05,4.138,4.2,4.04,0.16000000000000014,-0.09999999999999964,4.17,4.22,4.09,0.1299999999999999,-0.11000000000000032,4.0360000000000005,4.16,3.89,0.27,-0.20000000000000018,4.084,4.18,3.96,0.21999999999999975,-0.20999999999999996,464611,799006,228161,570845,293381
2016-06-12,3.9779999999999998,4.06,3.93,0.12999999999999945,0.07999999999999963,4.116,4.17,4.05,0.1200000000000001,0.009999999999999787,3.914,4.03,3.87,0.16000000000000014,0.15000000000000036,3.996,4.05,3.93,0.11999999999999966,0.07999999999999963,335892,501252,238454,262798,-159133
2016-06-19,4.028,4.12,3.88,0.2400000000000002,-0.2400000000000002,4.114,4.17,4.01,0.16000000000000014,-0.16000000000000014,3.964,4.02,3.87,0.14999999999999947,-0.14999999999999947,4.042,4.13,3.98,0.1499999999999999,-0.06999999999999984,353084,645962,188672,457290,457290
2016-06-26,3.94,4.01,3.87,0.13999999999999968,0.08999999999999986,4.04,4.2,3.92,0.28000000000000025,0.28000000000000025,3.878,4.01,3.75,0.2599999999999998,0.2599999999999998,3.964,4.1,3.8,0.2999999999999998,0.29000000000000004,387493,691536,239568,451968,-273055
2016-07-03,4.125,4.19,4.06,0.13000000000000078,0.13000000000000078,4.2475000000000005,4.33,4.18,0.15000000000000036,0.08999999999999986,4.0825,4.16,4.03,0.1299999999999999,0.1299999999999999,4.1625,4.24,4.1,0.14000000000000057,0.08000000000000007,347015,481483,271262,210221,-135834
2016-07-10,4.616,4.71,4.55,0.16000000000000014,-0.07000000000000028,4.716,4.94,4.56,0.3800000000000008,-0.28000000000000025,4.484,4.55,4.42,0.1299999999999999,-0.11000000000000032,4.61,4.7,4.52,0.1800000000000006,-0.04999999999999982,687825,1787421,292339,1495082,-1345808
2016-07-17,4.57,4.66,4.51,0.15000000000000036,-0.15000000000000036,4.626,4.67,4.58,0.08999999999999986,-0.08000000000000007,4.47,4.52,4.39,0.1299999999999999,-0.1299999999999999,4.55,4.61,4.52,0.09000000000000075,-0.07000000000000028,190790,255771,113915,141856,-96791
2016-07-24,4.506,4.53,4.45,0.08000000000000007,-0.05999999999999961,4.566,4.61,4.49,0.1200000000000001,-0.08000000000000007,4.434,4.47,4.37,0.09999999999999964,-0.09999999999999964,4.486,4.55,4.41,0.13999999999999968,-0.13999999999999968,280937,348486,239683,108803,34120
2016-07-31,4.542,4.95,4.39,0.5600000000000005,0.5300000000000002,4.7379999999999995,5.54,4.47,1.0700000000000003,1.0700000000000003,4.502,4.95,4.32,0.6299999999999999,0.6299999999999999,4.648,5.38,4.39,0.9900000000000002,0.96,787652,2662255,218879,2443376,2443376
2016-08-07,5.6339999999999995,5.92,5.35,0.5700000000000003,0.5700000000000003,5.85,6.18,5.65,0.5299999999999994,0.3899999999999997,5.536,5.84,5.35,0.4900000000000002,0.4900000000000002,5.788,6.14,5.59,0.5499999999999998,0.4899999999999993,1049410,1608205,724458,883747,-306187
2016-08-14,6.614,6.8,6.34,0.45999999999999996,0.3200000000000003,6.786,6.87,6.68,0.1900000000000004,0.07000000000000028,6.478,6.61,6.31,0.3000000000000007,0.3000000000000007,6.712,6.87,6.56,0.3100000000000005,0.08999999999999986,943237,1831292,488888,1342404,-1064443
2016-08-21,7.212,7.53,6.84,0.6900000000000004,0.6900000000000004,7.406,7.58,7.19,0.3899999999999997,0.3200000000000003,7.16,7.39,6.82,0.5699999999999994,0.5199999999999996,7.328,7.55,7.1,0.4500000000000002,0.34000000000000075,1076419,1450994,842451,608543,-83155
