Date,HPQ_stock_Open_average,HPQ_stock_Open_max,HPQ_stock_Open_min,HPQ_stock_Open_volatility,HPQ_stock_Open_change,HPQ_stock_High_average,HPQ_stock_High_max,HPQ_stock_High_min,HPQ_stock_High_volatility,HPQ_stock_High_change,HPQ_stock_Low_average,HPQ_stock_Low_max,HPQ_stock_Low_min,HPQ_stock_Low_volatility,HPQ_stock_Low_change,HPQ_stock_Close_average,HPQ_stock_Close_max,HPQ_stock_Close_min,HPQ_stock_Close_volatility,HPQ_stock_Close_change,HPQ_stock_Volume_average,HPQ_stock_Volume_max,HPQ_stock_Volume_min,HPQ_stock_Volume_volatility,HPQ_stock_Volume_change
2016-01-03,11.326,11.65,10.83,0.8200000000000003,-0.75,11.386,11.78,10.92,0.8599999999999994,-0.7400000000000002,11.1,11.58,10.55,1.0299999999999994,-0.8999999999999986,11.19,11.71,10.58,1.1300000000000008,-1.0199999999999996,17594327,25487650,13558506,11929144,2285880
2016-01-10,10.606,10.83,10.18,0.6500000000000004,-0.4800000000000004,10.754,10.93,10.38,0.5499999999999989,-0.3699999999999992,10.408,10.57,9.99,0.5800000000000001,-0.5099999999999998,10.556,10.82,10.11,0.7100000000000009,-0.5400000000000009,23354086,29839454,16629480,13209974,7208470
2016-01-17,9.89,10.27,9.55,0.7199999999999989,-0.1399999999999988,10.04,10.28,9.63,0.6499999999999986,-0.03999999999999915,9.545,9.73,9.24,0.4900000000000002,0.030000000000001137,9.7625,9.94,9.55,0.3899999999999988,0.040000000000000924,24367489,27430336,17295154,10135182,-10135182
2016-01-24,9.66,9.79,9.54,0.25,-0.20999999999999908,9.798,9.89,9.72,0.16999999999999993,-0.08999999999999986,9.468,9.56,9.4,0.16000000000000014,-0.049999999999998934,9.588000000000001,9.71,9.48,0.23000000000000043,0.22000000000000064,19033428,47468424,9768623,37699801,32911585
2016-01-31,9.744,9.83,9.6,0.23000000000000043,0.17999999999999972,9.978,10.12,9.85,0.2699999999999996,0.10999999999999943,9.602,9.76,9.33,0.4299999999999997,0.16999999999999993,9.854000000000001,9.97,9.65,0.3200000000000003,-0.0600000000000005,17470042,21712344,11744573,9967771,-4698134
2016-02-07,9.304,9.76,9.09,0.6699999999999999,-0.6699999999999999,9.466,9.81,9.2,0.6100000000000012,-0.370000000000001,9.098,9.21,8.91,0.3000000000000007,-0.1800000000000015,9.256,9.42,9.02,0.40000000000000036,0.05000000000000071,14611689,20489176,9665478,10823698,-6253708
2016-02-14,10.015,10.49,9.56,0.9299999999999997,0.9299999999999997,10.2775,10.67,9.85,0.8200000000000003,0.6400000000000006,9.8675,10.1,9.45,0.6500000000000004,0.6000000000000014,10.182500000000001,10.52,9.81,0.7099999999999991,0.5099999999999998,14187335,18758880,11990079,6768801,1866582
2016-02-21,10.386,10.61,10.16,0.4499999999999993,0.0,10.738,10.99,10.46,0.5299999999999994,0.2400000000000002,10.22,10.42,9.95,0.47000000000000064,-0.03999999999999915,10.558,10.82,10.31,0.5099999999999998,-0.03999999999999915,20797286,35602796,10850022,24752774,11917954
2016-02-28,10.906,11.15,10.64,0.5099999999999998,0.5099999999999998,11.108,11.32,10.85,0.47000000000000064,0.47000000000000064,10.82,11.1,10.6,0.5,0.5,10.962,11.18,10.69,0.4900000000000002,0.4900000000000002,16106904,18109768,12508166,5601602,-2248521
2016-03-06,11.238,11.52,10.99,0.5299999999999994,0.5299999999999994,11.475999999999999,11.7,11.27,0.4299999999999997,0.29999999999999893,11.118,11.45,10.95,0.5,0.5,11.368,11.7,11.05,0.6499999999999986,0.3899999999999988,13272065,15901293,12056828,3844465,548838
