Date,iShares Emerging Markets Local Currency BondEtf_Open_average,iShares Emerging Markets Local Currency BondEtf_Open_max,iShares Emerging Markets Local Currency BondEtf_Open_min,iShares Emerging Markets Local Currency BondEtf_Open_volatility,iShares Emerging Markets Local Currency BondEtf_Open_change,iShares Emerging Markets Local Currency BondEtf_High_average,iShares Emerging Markets Local Currency BondEtf_High_max,iShares Emerging Markets Local Currency BondEtf_High_min,iShares Emerging Markets Local Currency BondEtf_High_volatility,iShares Emerging Markets Local Currency BondEtf_High_change,iShares Emerging Markets Local Currency BondEtf_Low_average,iShares Emerging Markets Local Currency BondEtf_Low_max,iShares Emerging Markets Local Currency BondEtf_Low_min,iShares Emerging Markets Local Currency BondEtf_Low_volatility,iShares Emerging Markets Local Currency BondEtf_Low_change,iShares Emerging Markets Local Currency BondEtf_Close_average,iShares Emerging Markets Local Currency BondEtf_Close_max,iShares Emerging Markets Local Currency BondEtf_Close_min,iShares Emerging Markets Local Currency BondEtf_Close_volatility,iShares Emerging Markets Local Currency BondEtf_Close_change
2016-04-03,43.06,43.06,43.06,0.0,0.0,43.19,43.19,43.19,0.0,0.0,43.02,43.02,43.02,0.0,0.0,43.17,43.17,43.17,0.0,0.0
2016-04-10,43.7,43.7,43.7,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.71,43.71,43.71,0.0,0.0
2016-04-17,43.66,43.66,43.66,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.56,43.56,43.56,0.0,0.0
2016-04-24,44.25,44.25,44.25,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.08,44.08,44.08,0.0,0.0,44.11,44.11,44.11,0.0,0.0
2016-05-01,43.13,43.13,43.13,0.0,0.0,43.42,43.42,43.42,0.0,0.0,43.12,43.12,43.12,0.0,0.0,43.31,43.31,43.31,0.0,0.0
2016-05-08,43.12,43.12,43.12,0.0,0.0,43.19,43.19,43.19,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2016-05-15,42.47,42.47,42.47,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.4,42.4,42.4,0.0,0.0
2016-05-22,42.67,42.67,42.67,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.54,42.54,42.54,0.0,0.0
2016-05-29,43.1,43.1,43.1,0.0,0.0,43.26,43.26,43.26,0.0,0.0,42.9,42.9,42.9,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2016-06-05,43.71,43.71,43.71,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.33,43.33,43.33,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2016-06-12,43.43,43.43,43.43,0.0,0.0,43.55,43.55,43.55,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2016-06-19,43.05,43.05,43.05,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.05,43.05,43.05,0.0,0.0,43.21,43.21,43.21,0.0,0.0
2016-06-26,45.05,45.05,45.05,0.0,0.0,45.11,45.11,45.11,0.0,0.0,44.75,44.75,44.75,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2016-07-03,44.57,44.57,44.57,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.76,44.76,44.76,0.0,0.0
2016-07-10,45.23,45.23,45.23,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.1,45.1,45.1,0.0,0.0
2016-07-17,44.77,44.77,44.77,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.68,44.68,44.68,0.0,0.0,44.86,44.86,44.86,0.0,0.0
2016-07-24,45.11,45.11,45.11,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.35,45.35,45.35,0.0,0.0
2016-07-31,45.38,45.38,45.38,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2016-08-07,46.07,46.07,46.07,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.85,45.85,45.85,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2016-08-14,45.95,45.95,45.95,0.0,0.0,46.01,46.01,46.01,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2016-08-21,45.71,45.71,45.71,0.0,0.0,46.03,46.03,46.03,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2016-08-28,45.39,45.39,45.39,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2016-09-04,45.61,45.61,45.61,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.41,45.41,45.41,0.0,0.0
2016-09-11,45.03,45.03,45.03,0.0,0.0,45.12,45.12,45.12,0.0,0.0,44.94,44.94,44.94,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2016-09-18,45.97,45.97,45.97,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.73,45.73,45.73,0.0,0.0,45.79,45.79,45.79,0.0,0.0
2016-09-25,45.84,45.84,45.84,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.8,45.8,45.8,0.0,0.0,45.89,45.89,45.89,0.0,0.0
2016-10-02,45.83,45.83,45.83,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.75,45.75,45.75,0.0,0.0
2016-10-09,45.32,45.32,45.32,0.0,0.0,45.46,45.46,45.46,0.0,0.0,45.11,45.11,45.11,0.0,0.0,45.12,45.12,45.12,0.0,0.0
2016-10-16,45.33,45.33,45.33,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.22,45.22,45.22,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2016-10-23,45.05,45.05,45.05,0.0,0.0,45.09,45.09,45.09,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.9,44.9,44.9,0.0,0.0
2016-10-30,44.82,44.82,44.82,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.89,44.89,44.89,0.0,0.0
2016-11-06,41.89,41.89,41.89,0.0,0.0,42.51,42.51,42.51,0.0,0.0,41.8,41.8,41.8,0.0,0.0,42.19,42.19,42.19,0.0,0.0
2016-11-13,42.33,42.33,42.33,0.0,0.0,42.41,42.41,42.41,0.0,0.0,41.93,41.93,41.93,0.0,0.0,42.03,42.03,42.03,0.0,0.0
2016-11-20,41.97,41.97,41.97,0.0,0.0,42.05,42.05,42.05,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.96,41.96,41.96,0.0,0.0
2016-11-27,42.05,42.05,42.05,0.0,0.0,42.22,42.22,42.22,0.0,0.0,42.03,42.03,42.03,0.0,0.0,42.04,42.04,42.04,0.0,0.0
2016-12-04,42.71,42.71,42.71,0.0,0.0,42.84,42.84,42.84,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.75,42.75,42.75,0.0,0.0
2016-12-11,42.41,42.41,42.41,0.0,0.0,42.41,42.41,42.41,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2016-12-18,42.62,42.62,42.62,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.65,42.65,42.65,0.0,0.0
2016-12-25,43.06,43.06,43.06,0.0,0.0,43.06,43.06,43.06,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.85,42.85,42.85,0.0,0.0
2017-01-01,43.21,43.21,43.21,0.0,0.0,43.21,43.21,43.21,0.0,0.0,43.0,43.0,43.0,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2017-01-08,43.4,43.4,43.4,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.45,43.45,43.45,0.0,0.0
2017-01-15,43.58,43.58,43.58,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.51,43.51,43.51,0.0,0.0,43.73,43.73,43.73,0.0,0.0
2017-01-22,43.85,43.85,43.85,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2017-01-29,44.62,44.62,44.62,0.0,0.0,44.86,44.86,44.86,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2017-02-05,44.6,44.6,44.6,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.79,44.79,44.79,0.0,0.0
2017-02-12,44.61,44.61,44.61,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2017-02-19,44.95,44.95,44.95,0.0,0.0,45.13,45.13,45.13,0.0,0.0,44.91,44.91,44.91,0.0,0.0,45.0,45.0,45.0,0.0,0.0
2017-02-26,44.56,44.56,44.56,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.7,44.7,44.7,0.0,0.0
2017-03-05,44.31,44.31,44.31,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.44,44.44,44.44,0.0,0.0
2017-03-12,45.4,45.4,45.4,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.58,45.58,45.58,0.0,0.0
2017-03-19,45.81,45.81,45.81,0.0,0.0,45.97,45.97,45.97,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2017-03-26,45.7,45.7,45.7,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.44,45.44,45.44,0.0,0.0
2017-04-02,45.44,45.44,45.44,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2017-04-09,45.52,45.52,45.52,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.59,45.59,45.59,0.0,0.0
2017-04-16,45.71,45.71,45.71,0.0,0.0,45.72,45.72,45.72,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.69,45.69,45.69,0.0,0.0
2017-04-23,45.73,45.73,45.73,0.0,0.0,45.82,45.82,45.82,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.81,45.81,45.81,0.0,0.0
2017-04-30,45.75,45.75,45.75,0.0,0.0,45.87,45.87,45.87,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2017-05-07,46.11,46.11,46.11,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.11,46.11,46.11,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2017-05-14,45.88,45.88,45.88,0.0,0.0,46.14,46.14,46.14,0.0,0.0,45.88,45.88,45.88,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2017-05-21,46.42,46.42,46.42,0.0,0.0,46.49,46.49,46.49,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.46,46.46,46.46,0.0,0.0
2017-05-28,46.6,46.6,46.6,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2017-06-04,46.76,46.76,46.76,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.82,46.82,46.82,0.0,0.0
2017-06-11,46.94,46.94,46.94,0.0,0.0,47.0,47.0,47.0,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.92,46.92,46.92,0.0,0.0
2017-06-18,46.62,46.62,46.62,0.0,0.0,46.74,46.74,46.74,0.0,0.0,46.62,46.62,46.62,0.0,0.0,46.64,46.64,46.64,0.0,0.0
2017-06-25,46.65,46.65,46.65,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2017-07-02,46.04,46.04,46.04,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.27,46.27,46.27,0.0,0.0
2017-07-09,47.29,47.29,47.29,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2017-07-16,47.81,47.81,47.81,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2017-07-23,47.74,47.74,47.74,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.86,47.86,47.86,0.0,0.0
2017-07-30,47.94,47.94,47.94,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2017-08-06,47.49,47.49,47.49,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2017-08-13,47.74,47.74,47.74,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2017-08-20,48.1,48.1,48.1,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.1,48.1,48.1,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2017-08-27,48.68,48.68,48.68,0.0,0.0,48.68,48.68,48.68,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2017-09-03,49.26,49.26,49.26,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2017-09-10,49.02,49.02,49.02,0.0,0.0,49.13,49.13,49.13,0.0,0.0,48.97,48.97,48.97,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2017-09-17,49.16,49.16,49.16,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2017-09-24,48.27,48.27,48.27,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.14,48.14,48.14,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2017-10-01,47.83,47.83,47.83,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.92,47.92,47.92,0.0,0.0
2017-10-08,48.25,48.25,48.25,0.0,0.0,48.28,48.28,48.28,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.22,48.22,48.22,0.0,0.0
2017-10-15,48.01,48.01,48.01,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2017-10-22,46.72,46.72,46.72,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.95,46.95,46.95,0.0,0.0
2017-10-29,47.06,47.06,47.06,0.0,0.0,47.08,47.08,47.08,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.7,46.7,46.7,0.0,0.0
2017-11-05,46.73,46.73,46.73,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2017-11-12,47.0,47.0,47.0,0.0,0.0,47.13,47.13,47.13,0.0,0.0,46.91,46.91,46.91,0.0,0.0,47.09,47.09,47.09,0.0,0.0
2017-11-19,47.54,47.54,47.54,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.63,47.63,47.63,0.0,0.0
2017-11-26,47.51,47.51,47.51,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.56,47.56,47.56,0.0,0.0
2017-12-03,47.5,47.5,47.5,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2017-12-10,47.56,47.56,47.56,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2017-12-17,47.8,47.8,47.8,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2017-12-24,48.22,48.22,48.22,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.2,48.2,48.2,0.0,0.0
2017-12-31,49.09,49.09,49.09,0.0,0.0,49.23,49.23,49.23,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.16,49.16,49.16,0.0,0.0
