Date,FBP_stock_Open_average,FBP_stock_Open_max,FBP_stock_Open_min,FBP_stock_Open_volatility,FBP_stock_Open_change,FBP_stock_High_average,FBP_stock_High_max,FBP_stock_High_min,FBP_stock_High_volatility,FBP_stock_High_change,FBP_stock_Low_average,FBP_stock_Low_max,FBP_stock_Low_min,FBP_stock_Low_volatility,FBP_stock_Low_change,FBP_stock_Close_average,FBP_stock_Close_max,FBP_stock_Close_min,FBP_stock_Close_volatility,FBP_stock_Close_change,FBP_stock_Volume_average,FBP_stock_Volume_max,FBP_stock_Volume_min,FBP_stock_Volume_volatility,FBP_stock_Volume_change
2016-10-16,5.284,5.37,5.2,0.16999999999999993,-0.16999999999999993,5.348,5.41,5.28,0.1299999999999999,-0.10999999999999943,5.202,5.27,5.15,0.11999999999999922,0.040000000000000036,5.252,5.35,5.16,0.1899999999999995,0.05999999999999961,404463,581657,276294,305363,-28177
2016-10-23,5.386,5.47,5.26,0.20999999999999996,-0.08000000000000007,5.438000000000001,5.54,5.32,0.21999999999999975,-0.08000000000000007,5.22,5.32,5.08,0.2400000000000002,-0.11999999999999922,5.31,5.43,5.16,0.2699999999999996,-0.13999999999999968,905570,1607383,585947,1021436,-93626
2016-10-30,5.014,5.16,4.84,0.3200000000000003,-0.2400000000000002,5.088,5.21,4.94,0.2699999999999996,-0.13000000000000078,4.896,5.08,4.78,0.2999999999999998,-0.23000000000000043,4.958,5.13,4.8,0.33000000000000007,-0.21999999999999975,847763,1198482,648348,550134,-294642
2016-11-06,5.42,6.09,5.09,1.0,1.0,5.642,6.23,5.2,1.0300000000000002,0.9299999999999997,5.328,5.95,5.05,0.9000000000000004,0.9000000000000004,5.58,6.1,5.14,0.96,0.9199999999999999,1422705,2409664,512327,1897337,1117277
2016-11-13,6.304,6.41,6.17,0.2400000000000002,0.16000000000000014,6.5,6.6,6.45,0.14999999999999947,0.14999999999999947,6.218,6.4,6.01,0.39000000000000057,0.22000000000000064,6.428,6.59,6.29,0.2999999999999998,0.22999999999999954,928770,1641449,606645,1034804,-811908
2016-11-20,6.609999999999999,6.67,6.55,0.1200000000000001,-0.040000000000000036,6.7,6.84,6.63,0.20999999999999996,-0.0600000000000005,6.4175,6.54,6.35,0.1900000000000004,0.03000000000000025,6.5375,6.66,6.44,0.21999999999999975,0.02999999999999936,829761,1268473,396437,872036,-165752
2016-11-27,6.1160000000000005,6.42,5.9,0.5199999999999996,-0.45999999999999996,6.226,6.48,6.04,0.4400000000000004,-0.4300000000000006,6.022,6.25,5.85,0.40000000000000036,-0.35000000000000053,6.102,6.37,5.92,0.4500000000000002,-0.3099999999999996,4233479,12511113,549468,11961645,2392453
2016-12-04,6.086,6.24,6.02,0.22000000000000064,0.16999999999999993,6.218,6.49,6.07,0.41999999999999993,0.33999999999999986,6.006,6.18,5.94,0.23999999999999932,0.23999999999999932,6.12,6.45,5.95,0.5,0.5,2809560,3185483,2169146,1016337,-78439
2016-12-11,6.37,6.55,6.21,0.33999999999999986,0.16999999999999993,6.506,6.61,6.42,0.1900000000000004,0.15000000000000036,6.274,6.4,6.17,0.23000000000000043,0.13000000000000078,6.36,6.5,6.25,0.25,0.08000000000000007,2561892,6207087,1281866,4925221,4409184
2016-12-18,6.712,6.93,6.4,0.5299999999999994,0.4399999999999995,6.868,6.95,6.57,0.3799999999999999,0.3799999999999999,6.664,6.82,6.38,0.4400000000000004,0.4400000000000004,6.814,6.93,6.55,0.3799999999999999,0.35000000000000053,1039044,1909461,444608,1464853,-865263
2016-12-25,6.8725000000000005,6.98,6.72,0.2600000000000007,-0.1800000000000006,6.93,7.05,6.74,0.3099999999999996,-0.2400000000000002,6.7175,6.9,6.59,0.3100000000000005,-0.3000000000000007,6.79,6.94,6.61,0.33000000000000007,-0.33000000000000007,940353,1276694,623179,653515,653515
2017-01-01,6.8225,6.95,6.71,0.2400000000000002,0.16000000000000014,6.9325,6.97,6.89,0.08000000000000007,0.08000000000000007,6.68,6.79,6.61,0.17999999999999972,0.17999999999999972,6.825,6.91,6.73,0.17999999999999972,0.09999999999999964,961307,1131659,869900,261759,-261759
2017-01-08,6.844,6.97,6.73,0.23999999999999932,0.040000000000000036,6.962,7.01,6.88,0.1299999999999999,0.10000000000000053,6.698,6.78,6.62,0.16000000000000014,0.0699999999999994,6.8340000000000005,7.0,6.69,0.3099999999999996,0.0,1214734,1461692,929221,532471,271054
2017-01-15,6.5275,6.6,6.46,0.13999999999999968,-0.13999999999999968,6.6125,6.66,6.55,0.11000000000000032,0.03000000000000025,6.3925,6.46,6.31,0.15000000000000036,0.05999999999999961,6.52,6.62,6.46,0.16000000000000014,0.16000000000000014,858671,1175245,689593,485652,6307
2017-01-22,6.768,6.99,6.55,0.4400000000000004,0.4400000000000004,6.882,7.02,6.68,0.33999999999999986,0.3200000000000003,6.654,6.8,6.49,0.3099999999999996,0.21999999999999975,6.75,6.91,6.54,0.3700000000000001,0.1900000000000004,926882,1203642,634224,569418,569418
2017-01-29,6.59,6.8,6.37,0.4299999999999997,-0.08999999999999986,6.692,6.96,6.47,0.4900000000000002,-0.05999999999999961,6.494,6.75,6.25,0.5,-0.05000000000000071,6.646,6.86,6.44,0.41999999999999993,-0.03000000000000025,4852552,17165710,950548,16215162,2659629
2017-02-05,6.612,6.68,6.52,0.16000000000000014,0.16000000000000014,6.712,6.77,6.65,0.11999999999999922,-0.07999999999999918,6.5,6.55,6.39,0.16000000000000014,0.020000000000000462,6.628,6.65,6.6,0.05000000000000071,0.020000000000000462,2733289,4099927,1766577,2333350,819530
2017-02-12,6.606,6.73,6.51,0.22000000000000064,-0.22000000000000064,6.658,6.74,6.59,0.15000000000000036,-0.15000000000000036,6.532,6.6,6.45,0.14999999999999947,-0.14999999999999947,6.584,6.66,6.55,0.11000000000000032,-0.11000000000000032,1860597,2643459,1209197,1434262,-772128
2017-02-19,6.52,6.6,6.43,0.16999999999999993,-0.16999999999999993,6.5825,6.63,6.52,0.11000000000000032,-0.11000000000000032,6.44,6.48,6.37,0.11000000000000032,-0.11000000000000032,6.53,6.59,6.48,0.10999999999999943,-0.05999999999999961,1368972,1837553,816812,1020741,-455846
2017-02-26,6.5,6.58,6.41,0.16999999999999993,-0.07000000000000028,6.534,6.6,6.45,0.14999999999999947,-0.10999999999999943,6.386,6.49,6.28,0.20999999999999996,-0.16999999999999993,6.4319999999999995,6.55,6.3,0.25,-0.25,1681484,2862196,969090,1893106,-541126
2017-03-05,6.182,6.28,6.1,0.1800000000000006,-0.1200000000000001,6.224,6.3,6.11,0.1899999999999995,-0.10999999999999943,6.0600000000000005,6.15,5.87,0.28000000000000025,-0.25,6.108,6.22,5.94,0.27999999999999936,-0.22999999999999954,1233837,1473588,1033461,440127,170401
2017-03-12,5.852,5.91,5.76,0.15000000000000036,0.0,6.0,6.15,5.9,0.25,0.11000000000000032,5.788,5.91,5.7,0.20999999999999996,-0.03000000000000025,5.8580000000000005,5.98,5.71,0.27000000000000046,0.010000000000000675,2543984,6828289,1146314,5681975,5681975
2017-03-19,5.598,5.95,5.34,0.6100000000000003,-0.45999999999999996,5.662,5.95,5.46,0.4900000000000002,-0.41999999999999993,5.4319999999999995,5.78,5.27,0.5100000000000007,-0.40000000000000036,5.498,5.78,5.39,0.39000000000000057,-0.33000000000000007,1225621,1992987,683333,1309654,-257890
2017-03-26,5.436,5.62,5.24,0.3799999999999999,0.3799999999999999,5.586,5.72,5.44,0.27999999999999936,0.2599999999999998,5.406000000000001,5.57,5.24,0.33000000000000007,0.33000000000000007,5.54,5.65,5.44,0.20999999999999996,0.20999999999999996,1119937,1359879,829987,529892,372911
2017-04-02,5.636,5.76,5.56,0.20000000000000018,-0.040000000000000036,5.722,5.84,5.65,0.1899999999999995,-0.04999999999999982,5.538,5.59,5.51,0.08000000000000007,0.009999999999999787,5.624,5.7,5.54,0.16000000000000014,-0.09999999999999964,1262183,1491623,1055511,436112,-116775
2017-04-09,5.5175,5.57,5.46,0.11000000000000032,-0.08999999999999986,5.5925,5.61,5.56,0.05000000000000071,-0.05000000000000071,5.425000000000001,5.48,5.32,0.16000000000000014,-0.1299999999999999,5.4925,5.59,5.33,0.2599999999999998,-0.20000000000000018,1090410,1393262,650401,742861,515452
2017-04-16,5.354,5.41,5.28,0.1299999999999999,0.040000000000000036,5.42,5.46,5.35,0.11000000000000032,0.11000000000000032,5.298,5.36,5.23,0.1299999999999999,0.1299999999999999,5.352,5.4,5.31,0.09000000000000075,0.0600000000000005,834134,1125852,554656,571196,-336635
2017-04-23,5.794,6.07,5.49,0.5800000000000001,0.3799999999999999,5.962,6.12,5.67,0.4500000000000002,0.3899999999999997,5.718,5.95,5.44,0.5099999999999998,0.3600000000000003,5.856,6.06,5.51,0.5499999999999998,0.3700000000000001,1220729,1944792,874580,1070212,-253195
2017-04-30,6.064,6.22,5.94,0.27999999999999936,0.1299999999999999,6.142,6.24,6.07,0.16999999999999993,-0.0699999999999994,5.956,6.01,5.88,0.1299999999999999,0.07000000000000028,6.058,6.12,5.98,0.13999999999999968,-0.05999999999999961,1413487,2366789,559481,1807308,-661792
2017-05-07,5.7940000000000005,6.02,5.62,0.39999999999999947,-0.39999999999999947,5.884,6.04,5.72,0.3200000000000003,-0.3100000000000005,5.718,5.92,5.52,0.40000000000000036,-0.3099999999999996,5.812,5.98,5.7,0.28000000000000025,-0.28000000000000025,1934785,3902048,692553,3209495,687673
2017-05-14,5.496,5.73,5.28,0.4500000000000002,-0.3800000000000008,5.576,5.75,5.41,0.33999999999999986,-0.28000000000000025,5.428,5.66,5.26,0.40000000000000036,-0.3100000000000005,5.478,5.69,5.32,0.3700000000000001,-0.27000000000000046,1491431,2106555,1101296,1005259,576396
2017-05-21,5.442,5.53,5.39,0.14000000000000057,-0.0699999999999994,5.5,5.56,5.45,0.10999999999999943,-0.019999999999999574,5.3500000000000005,5.37,5.33,0.040000000000000036,0.03000000000000025,5.424,5.52,5.38,0.13999999999999968,-0.040000000000000036,1140995,1504441,982324,522117,-49648
2017-05-28,5.2725,5.35,5.21,0.13999999999999968,-0.10999999999999943,5.3575,5.42,5.29,0.1299999999999999,0.040000000000000036,5.1775,5.26,5.07,0.1899999999999995,-0.04999999999999982,5.26,5.33,5.19,0.13999999999999968,-0.040000000000000036,1149881,1355848,965688,390160,335914
2017-06-04,5.356,5.52,5.23,0.28999999999999915,0.28999999999999915,5.544,5.76,5.36,0.39999999999999947,0.22999999999999954,5.28,5.52,5.19,0.3299999999999992,0.3299999999999992,5.46,5.74,5.3,0.4400000000000004,0.2999999999999998,1965501,2973164,1578295,1394869,254441
2017-06-11,5.736,5.88,5.68,0.20000000000000018,-0.07000000000000028,5.83,5.93,5.75,0.17999999999999972,-0.16999999999999993,5.65,5.74,5.55,0.1900000000000004,-0.04999999999999982,5.752,5.78,5.71,0.07000000000000028,-0.03000000000000025,1143169,1810533,611967,1198566,424531
2017-06-18,5.636,5.82,5.48,0.33999999999999986,-0.3100000000000005,5.672,5.88,5.52,0.3600000000000003,-0.33000000000000007,5.526,5.7,5.41,0.29000000000000004,-0.29000000000000004,5.574,5.73,5.48,0.25,-0.2400000000000002,1815066,5591128,679013,4912115,4728339
2017-06-25,5.66,5.78,5.49,0.29000000000000004,0.29000000000000004,5.726,5.84,5.55,0.29000000000000004,0.29000000000000004,5.57,5.69,5.41,0.28000000000000025,0.2699999999999996,5.658,5.79,5.49,0.2999999999999998,0.2999999999999998,1624979,3187389,891303,2296086,-13944
2017-07-02,5.9575,6.03,5.82,0.20999999999999996,0.20999999999999996,6.07,6.11,6.03,0.08000000000000007,0.040000000000000036,5.885,5.93,5.82,0.10999999999999943,0.08999999999999986,6.0175,6.08,5.97,0.11000000000000032,0.0600000000000005,874313,1220945,710674,510271,20796
2017-07-09,5.986,6.05,5.84,0.20999999999999996,-0.20999999999999996,6.046,6.13,5.94,0.1899999999999995,-0.1899999999999995,5.916,6.0,5.8,0.20000000000000018,-0.20000000000000018,5.974,6.01,5.9,0.10999999999999943,-0.10999999999999943,782224,1265472,555269,710203,-699275
2017-07-16,5.94,6.0,5.86,0.13999999999999968,0.08999999999999986,5.992,6.05,5.94,0.10999999999999943,0.09999999999999964,5.832,5.88,5.79,0.08999999999999986,-0.019999999999999574,5.912,5.99,5.79,0.20000000000000018,-0.1299999999999999,691799,1030626,406501,624125,266197
2017-07-23,5.928,6.06,5.8,0.2599999999999998,0.2599999999999998,5.978,6.06,5.86,0.1999999999999993,0.1999999999999993,5.83,5.94,5.77,0.17000000000000082,0.1200000000000001,5.904,6.02,5.8,0.21999999999999975,0.16999999999999993,746704,989448,534760,454688,-44364
2017-07-30,5.896,6.08,5.71,0.3700000000000001,-0.21999999999999975,5.99,6.08,5.92,0.16000000000000014,-0.16000000000000014,5.824,5.88,5.7,0.17999999999999972,-0.019999999999999574,5.8740000000000006,5.94,5.82,0.1200000000000001,0.0,3454468,12065337,583299,11482038,2408877
2017-08-06,5.676,5.86,5.54,0.3200000000000003,-0.3000000000000007,5.768,5.9,5.66,0.2400000000000002,-0.2400000000000002,5.65,5.81,5.54,0.2699999999999996,-0.25,5.69,5.81,5.58,0.22999999999999954,-0.1999999999999993,1765077,2104371,1357506,746865,412413
2017-08-13,5.64,5.8,5.39,0.41000000000000014,-0.29000000000000004,5.692,5.8,5.52,0.28000000000000025,-0.2400000000000002,5.53,5.66,5.33,0.33000000000000007,-0.2999999999999998,5.6000000000000005,5.73,5.45,0.28000000000000025,-0.23000000000000043,872758,1040575,634100,406475,127754
2017-08-20,5.544,5.7,5.45,0.25,0.23000000000000043,5.632,5.78,5.51,0.27000000000000046,0.27000000000000046,5.522,5.7,5.44,0.2599999999999998,0.2599999999999998,5.584,5.72,5.46,0.2599999999999998,0.2599999999999998,711094,952009,513452,438557,392307
2017-08-27,5.664,5.73,5.54,0.1900000000000004,-0.019999999999999574,5.73,5.79,5.67,0.1200000000000001,0.05999999999999961,5.62,5.69,5.53,0.16000000000000014,0.09000000000000075,5.684,5.74,5.64,0.10000000000000053,0.07000000000000028,769065,890992,627058,263934,-84250
2017-09-03,5.495,5.7,5.39,0.3100000000000005,-0.29000000000000004,5.5649999999999995,5.71,5.49,0.21999999999999975,-0.20999999999999996,5.3525,5.39,5.3,0.08999999999999986,-0.020000000000000462,5.42,5.49,5.37,0.1200000000000001,0.03000000000000025,1208337,1471003,866060,604943,-604943
2017-09-10,5.65,5.73,5.54,0.1900000000000004,0.15000000000000036,5.742,5.77,5.7,0.0699999999999994,0.05999999999999961,5.612,5.68,5.48,0.1999999999999993,0.14999999999999947,5.684,5.73,5.59,0.14000000000000057,0.14000000000000057,1620835,4375346,861395,3513951,3496992
2017-09-17,5.57,5.73,5.48,0.25,-0.20000000000000018,5.664,5.74,5.61,0.1299999999999999,-0.1299999999999999,5.498,5.54,5.45,0.08999999999999986,0.0,5.546,5.58,5.51,0.07000000000000028,-0.03000000000000025,1594958,2088451,1067559,1020892,-708982
2017-09-24,5.378,5.6,5.04,0.5599999999999996,-0.3799999999999999,5.48,5.69,5.25,0.4400000000000004,-0.4200000000000008,5.19,5.5,4.91,0.5899999999999999,-0.3899999999999997,5.258,5.52,4.97,0.5499999999999998,-0.39999999999999947,2791398,4635612,2050443,2585169,-338430
