Date,Guggenheim Solar_etf_Open_average,Guggenheim Solar_etf_Open_max,Guggenheim Solar_etf_Open_min,Guggenheim Solar_etf_Open_volatility,Guggenheim Solar_etf_Open_change,Guggenheim Solar_etf_High_average,Guggenheim Solar_etf_High_max,Guggenheim Solar_etf_High_min,Guggenheim Solar_etf_High_volatility,Guggenheim Solar_etf_High_change,Guggenheim Solar_etf_Low_average,Guggenheim Solar_etf_Low_max,Guggenheim Solar_etf_Low_min,Guggenheim Solar_etf_Low_volatility,Guggenheim Solar_etf_Low_change,Guggenheim Solar_etf_Close_average,Guggenheim Solar_etf_Close_max,Guggenheim Solar_etf_Close_min,Guggenheim Solar_etf_Close_volatility,Guggenheim Solar_etf_Close_change
2016-03-20,22.28,22.28,22.28,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2016-03-27,22.47,22.47,22.47,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2016-04-03,22.66,22.66,22.66,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2016-04-10,23.45,23.45,23.45,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2016-04-17,24.24,24.24,24.24,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2016-04-24,24.25,24.25,24.25,0.0,0.0,24.42,24.42,24.42,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2016-05-01,22.02,22.02,22.02,0.0,0.0,22.36,22.36,22.36,0.0,0.0,21.91,21.91,21.91,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2016-05-08,21.19,21.19,21.19,0.0,0.0,21.31,21.31,21.31,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2016-05-15,21.13,21.13,21.13,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2016-05-22,21.97,21.97,21.97,0.0,0.0,22.15,22.15,22.15,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2016-05-29,21.83,21.83,21.83,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2016-06-05,21.23,21.23,21.23,0.0,0.0,21.23,21.23,21.23,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2016-06-12,20.14,20.14,20.14,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2016-06-19,19.75,19.75,19.75,0.0,0.0,20.15,20.15,20.15,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.86,19.86,19.86,0.0,0.0
2016-06-26,21.03,21.03,21.03,0.0,0.0,21.12,21.12,21.12,0.0,0.0,20.91,20.91,20.91,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2016-07-03,21.34,21.34,21.34,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2016-07-10,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2016-07-17,21.68,21.68,21.68,0.0,0.0,21.78,21.78,21.78,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2016-07-24,21.38,21.38,21.38,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2016-07-31,21.62,21.62,21.62,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2016-08-07,21.55,21.55,21.55,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2016-08-14,21.72,21.72,21.72,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2016-08-21,21.11,21.11,21.11,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2016-08-28,21.02,21.02,21.02,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.02,21.02,21.02,0.0,0.0,21.13,21.13,21.13,0.0,0.0
2016-09-04,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2016-09-11,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2016-09-18,19.82,19.82,19.82,0.0,0.0,20.17,20.17,20.17,0.0,0.0,19.68,19.68,19.68,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2016-09-25,20.25,20.25,20.25,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.31,20.31,20.31,0.0,0.0
2016-10-02,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2016-10-09,20.21,20.21,20.21,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2016-10-16,20.66,20.66,20.66,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2016-10-23,19.56,19.56,19.56,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2016-10-30,18.34,18.34,18.34,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2016-11-06,17.57,17.57,17.57,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.56,17.56,17.56,0.0,0.0
2016-11-13,17.44,17.44,17.44,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.32,17.32,17.32,0.0,0.0
2016-11-20,17.85,17.85,17.85,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2016-11-27,17.3,17.3,17.3,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2016-12-04,18.33,18.33,18.33,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2016-12-11,17.59,17.59,17.59,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2016-12-18,16.88,16.88,16.88,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2016-12-25,16.75,16.75,16.75,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.45,16.45,16.45,0.0,0.0,16.57,16.57,16.57,0.0,0.0
2017-01-01,17.5,17.5,17.5,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2017-01-08,17.52,17.52,17.52,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2017-01-15,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2017-01-22,17.69,17.69,17.69,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2017-01-29,17.38,17.38,17.38,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2017-02-05,17.51,17.51,17.51,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2017-02-12,18.3,18.3,18.3,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.53,18.53,18.53,0.0,0.0
2017-02-19,18.83,18.83,18.83,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2017-02-26,18.43,18.43,18.43,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.25,18.25,18.25,0.0,0.0
2017-03-05,17.92,17.92,17.92,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2017-03-12,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0
2017-03-19,17.29,17.29,17.29,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2017-03-26,17.26,17.26,17.26,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2017-04-02,17.21,17.21,17.21,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2017-04-09,17.39,17.39,17.39,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2017-04-16,17.13,17.13,17.13,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.04,17.04,17.04,0.0,0.0
2017-04-23,17.56,17.56,17.56,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2017-04-30,17.63,17.63,17.63,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2017-05-07,18.18,18.18,18.18,0.0,0.0,18.18,18.18,18.18,0.0,0.0,17.93,17.93,17.93,0.0,0.0,18.14,18.14,18.14,0.0,0.0
2017-05-14,17.8,17.8,17.8,0.0,0.0,18.2,18.2,18.2,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2017-05-21,18.56,18.56,18.56,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.37,18.37,18.37,0.0,0.0,18.4,18.4,18.4,0.0,0.0
2017-05-28,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.55,18.55,18.55,0.0,0.0
2017-06-04,18.82,18.82,18.82,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2017-06-11,18.21,18.21,18.21,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2017-06-18,19.48,19.48,19.48,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.8,19.8,19.8,0.0,0.0
2017-06-25,19.91,19.91,19.91,0.0,0.0,20.06,20.06,20.06,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2017-07-02,19.56,19.56,19.56,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2017-07-09,20.29,20.29,20.29,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2017-07-16,21.43,21.43,21.43,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2017-07-23,21.62,21.62,21.62,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2017-07-30,21.61,21.61,21.61,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2017-08-06,21.18,21.18,21.18,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.47,21.47,21.47,0.0,0.0
2017-08-13,21.48,21.48,21.48,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2017-08-20,21.6,21.6,21.6,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2017-08-27,21.77,21.77,21.77,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2017-09-03,21.99,21.99,21.99,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2017-09-10,22.5,22.5,22.5,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2017-09-17,22.0,22.0,22.0,0.0,0.0,22.27,22.27,22.27,0.0,0.0,21.82,21.82,21.82,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2017-09-24,21.5,21.5,21.5,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2017-10-01,21.94,21.94,21.94,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2017-10-08,22.31,22.31,22.31,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2017-10-15,22.41,22.41,22.41,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.52,22.52,22.52,0.0,0.0
2017-10-22,23.47,23.47,23.47,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2017-10-29,24.17,24.17,24.17,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2017-11-05,24.49,24.49,24.49,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2017-11-12,24.53,24.53,24.53,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2017-11-19,25.34,25.34,25.34,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-11-26,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,23.75,23.75,23.75,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2017-12-03,24.18,24.18,24.18,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2017-12-10,24.41,24.41,24.41,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2017-12-17,25.26,25.26,25.26,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2017-12-24,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2017-12-31,25.8,25.8,25.8,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.91,25.91,25.91,0.0,0.0
