Date,BBL_stock_Open_average,BBL_stock_Open_max,BBL_stock_Open_min,BBL_stock_Open_volatility,BBL_stock_Open_change,BBL_stock_High_average,BBL_stock_High_max,BBL_stock_High_min,BBL_stock_High_volatility,BBL_stock_High_change,BBL_stock_Low_average,BBL_stock_Low_max,BBL_stock_Low_min,BBL_stock_Low_volatility,BBL_stock_Low_change,BBL_stock_Close_average,BBL_stock_Close_max,BBL_stock_Close_min,BBL_stock_Close_volatility,BBL_stock_Close_change,BBL_stock_Volume_average,BBL_stock_Volume_max,BBL_stock_Volume_min,BBL_stock_Volume_volatility,BBL_stock_Volume_change
2016-01-03,20.852,22.34,19.66,2.6799999999999997,-2.16,21.09,22.36,19.72,2.6400000000000006,-2.5700000000000003,20.544,21.89,18.96,2.9299999999999997,-2.7300000000000004,20.782,22.25,18.97,3.280000000000001,-3.2699999999999996,2559241,2838049,1912071,925978,212719
2016-01-10,18.598,19.41,17.62,1.7899999999999991,-1.7899999999999991,18.84,19.49,17.93,1.5599999999999987,-1.4800000000000004,18.038,18.53,17.56,0.9700000000000024,-0.9700000000000024,18.388,19.31,17.86,1.4499999999999993,-0.8900000000000006,2821946,3478589,2467217,1011372,-294053
2016-01-17,17.9675,19.38,16.74,2.6400000000000006,1.259999999999998,18.427500000000002,19.48,17.28,2.1999999999999993,1.2300000000000004,17.475,18.57,16.36,2.210000000000001,1.0599999999999987,18.0175,18.71,17.07,1.6400000000000006,0.9700000000000024,3687114,4390428,2298209,2092219,1890430
2016-01-24,19.055999999999997,20.09,18.56,1.5300000000000011,0.5199999999999996,19.488,20.11,18.69,1.4199999999999982,0.9899999999999984,18.727999999999998,19.33,18.17,1.1599999999999966,0.8499999999999979,19.192,19.65,18.32,1.3299999999999983,1.3299999999999983,3206233,3892923,2606974,1285949,1198684
2016-01-31,19.41,20.43,18.29,2.1400000000000006,0.8099999999999987,19.990000000000002,21.41,18.45,2.960000000000001,1.129999999999999,19.182000000000002,20.39,18.03,2.3599999999999994,1.0800000000000018,19.746,20.88,18.27,2.6099999999999994,0.8199999999999967,3424108,4175837,2514101,1661736,220841
2016-02-07,19.36,20.16,18.54,1.620000000000001,-0.4299999999999997,19.791999999999998,20.58,18.87,1.7099999999999973,-0.14999999999999858,19.218,20.06,18.31,1.75,-0.4299999999999997,19.568,20.49,18.62,1.8699999999999974,-0.21999999999999886,3070440,3564551,2601738,962813,47909
2016-02-14,20.814999999999998,21.58,19.97,1.6099999999999994,0.9400000000000013,21.1725,21.59,20.34,1.25,0.9100000000000001,20.5925,21.14,19.63,1.5100000000000016,1.1900000000000013,21.049999999999997,21.34,20.31,1.0300000000000011,0.9100000000000001,2677205,3332249,1807284,1524965,-1524965
2016-02-21,20.494,22.12,19.26,2.8599999999999994,-2.240000000000002,20.896,22.78,19.84,2.9400000000000013,-2.580000000000002,20.202,22.12,19.06,3.0600000000000023,-2.4299999999999997,20.642,22.55,19.8,2.75,-2.75,3536015,4706846,2676546,2030300,-280298
2016-02-28,21.88,23.99,20.21,3.7799999999999976,3.7799999999999976,22.44,25.21,20.53,4.68,4.68,21.614,23.81,20.02,3.789999999999999,3.789999999999999,22.156,24.51,20.09,4.420000000000002,4.420000000000002,2969455,5027366,2135388,2891978,2891978
2016-03-06,23.772,25.14,22.79,2.3500000000000014,-1.8399999999999999,24.192,25.89,23.33,2.5600000000000023,-2.0700000000000003,23.33,25.08,22.48,2.599999999999998,-1.8599999999999994,23.916,25.8,23.09,2.710000000000001,-1.990000000000002,3210657,3595620,2561625,1033995,-1033995
2016-03-13,23.178,24.7,21.8,2.8999999999999986,1.1099999999999994,23.506,24.93,21.98,2.9499999999999993,1.0700000000000003,22.784000000000002,23.98,21.64,2.34,0.7699999999999996,23.233999999999998,24.15,21.9,2.25,0.629999999999999,2974094,3769252,2024199,1745053,963987
2016-03-20,23.03,24.05,21.74,2.3100000000000023,-2.3100000000000023,23.3825,24.34,22.49,1.8500000000000014,-1.8500000000000014,22.6875,23.57,21.68,1.8900000000000006,-1.8900000000000006,23.0125,23.76,22.39,1.370000000000001,-1.2900000000000027,2088355,2231700,1848145,383555,-184633
2016-03-27,22.418,23.11,21.6,1.509999999999998,-0.8100000000000023,22.884,23.47,22.46,1.009999999999998,-0.3099999999999987,22.158,22.89,21.37,1.5199999999999996,-0.36999999999999744,22.644,23.04,22.4,0.6400000000000006,-0.08999999999999986,2577929,3474181,1552545,1921636,1311264
