Date,GNC_stock_Open_average,GNC_stock_Open_max,GNC_stock_Open_min,GNC_stock_Open_volatility,GNC_stock_Open_change,GNC_stock_High_average,GNC_stock_High_max,GNC_stock_High_min,GNC_stock_High_volatility,GNC_stock_High_change,GNC_stock_Low_average,GNC_stock_Low_max,GNC_stock_Low_min,GNC_stock_Low_volatility,GNC_stock_Low_change,GNC_stock_Close_average,GNC_stock_Close_max,GNC_stock_Close_min,GNC_stock_Close_volatility,GNC_stock_Close_change,GNC_stock_Volume_average,GNC_stock_Volume_max,GNC_stock_Volume_min,GNC_stock_Volume_volatility,GNC_stock_Volume_change
2016-06-26,24.044,24.47,23.75,0.7199999999999989,-0.33999999999999986,24.468,25.06,24.05,1.009999999999998,0.5599999999999987,23.5,24.11,23.23,0.879999999999999,0.8399999999999999,24.116,24.83,23.57,1.259999999999998,1.259999999999998,1594588,1998459,1392140,606319,-92451
2016-07-03,24.497500000000002,24.92,24.0,0.9200000000000017,0.3200000000000003,24.9775,25.74,24.55,1.1899999999999977,0.9299999999999997,24.17,24.81,23.64,1.1699999999999982,1.1699999999999982,24.6725,25.53,24.05,1.4800000000000004,1.4800000000000004,1483096,1624481,1271059,353422,190912
2016-07-10,26.614,27.95,25.65,2.3000000000000007,1.0800000000000018,26.876,28.11,25.82,2.289999999999999,1.0399999999999991,26.184,26.6,25.54,1.0600000000000023,0.870000000000001,26.348,26.64,25.75,0.8900000000000006,0.6600000000000001,1339434,2864447,715859,2148588,-220507
2016-07-17,26.874000000000002,27.1,26.42,0.6799999999999997,0.6599999999999966,27.31,27.48,27.1,0.379999999999999,0.379999999999999,26.608,26.99,26.02,0.9699999999999989,0.9699999999999989,27.058,27.39,26.69,0.6999999999999993,0.46000000000000085,823141,1359825,557237,802588,-466885
2016-07-24,25.872,27.76,20.41,7.350000000000001,-6.809999999999999,26.166,27.93,20.8,7.129999999999999,-6.789999999999999,24.195999999999998,27.5,19.31,8.190000000000001,-7.790000000000003,24.64,27.76,20.28,7.48,-7.109999999999999,4197419,11673366,875167,10798199,4790931
2016-07-31,19.682,20.07,19.47,0.6000000000000014,-0.6000000000000014,19.886,20.27,19.55,0.7199999999999989,-0.39000000000000057,19.302,19.51,18.92,0.5899999999999999,-0.05000000000000071,19.634,19.97,19.32,0.6499999999999986,-0.14000000000000057,2636589,4145965,1317441,2828524,979599
2016-08-07,19.573999999999998,20.03,19.15,0.8800000000000026,-0.629999999999999,19.806,20.24,19.42,0.8199999999999967,-0.8199999999999967,19.266000000000002,19.87,18.95,0.9200000000000017,-0.6400000000000006,19.436,20.05,19.05,1.0,-0.6799999999999997,1798440,2360614,1410898,949716,-864664
2016-08-14,19.814,20.39,19.47,0.9200000000000017,0.35999999999999943,20.334,21.2,19.85,1.3499999999999979,0.4599999999999973,19.568,19.71,19.42,0.28999999999999915,0.28999999999999915,19.913999999999998,20.43,19.61,0.8200000000000003,0.26000000000000156,2081863,4345738,1022538,3323200,-630157
2016-08-21,20.102,20.43,19.86,0.5700000000000003,0.08000000000000185,20.3,20.66,19.98,0.6799999999999997,-0.17999999999999972,19.844,20.1,19.5,0.6000000000000014,-0.25,20.026,20.41,19.65,0.7600000000000016,-0.28000000000000114,1198196,1270280,1038574,231706,219317
2016-08-28,20.222,21.05,19.67,1.379999999999999,1.1099999999999994,20.698,21.43,19.88,1.5500000000000007,1.0899999999999999,19.966,20.59,19.5,1.0899999999999999,1.0899999999999999,20.41,21.03,19.66,1.370000000000001,1.0799999999999983,1742616,4172814,846792,3326022,74065
2016-09-04,21.0025,21.19,20.72,0.4700000000000024,0.28000000000000114,21.34,21.6,21.21,0.39000000000000057,-0.010000000000001563,20.77,21.03,20.58,0.45000000000000284,-0.020000000000003126,21.0375,21.24,20.73,0.509999999999998,-0.3299999999999983,1188529,1547496,816054,731442,-385614
2016-09-11,20.926000000000002,21.35,20.6,0.75,0.75,21.264,21.53,20.97,0.5600000000000023,0.5600000000000023,20.584,20.91,20.18,0.7300000000000004,0.28000000000000114,20.96,21.3,20.53,0.7699999999999996,-0.379999999999999,1766219,2503579,1523576,980003,957442
2016-09-18,20.442,20.71,20.26,0.4499999999999993,-0.4299999999999997,20.642,20.98,20.35,0.629999999999999,-0.3500000000000014,20.174,20.47,20.0,0.46999999999999886,-0.33999999999999986,20.322,20.72,20.15,0.5700000000000003,-0.5700000000000003,1356688,2013364,1139635,873729,-134388
2016-09-25,20.118,20.51,19.9,0.610000000000003,-0.07000000000000028,20.318,20.54,20.1,0.4399999999999977,0.33999999999999986,19.874,19.93,19.8,0.129999999999999,0.07000000000000028,20.080000000000002,20.42,19.87,0.5500000000000007,0.5300000000000011,1104746,1479139,658413,820726,-820726
2016-10-02,20.816,21.15,20.37,0.7799999999999976,0.629999999999999,21.218,21.43,21.05,0.379999999999999,0.09999999999999787,20.588,20.92,20.29,0.6300000000000026,0.19000000000000128,20.882,21.29,20.62,0.6699999999999982,-0.259999999999998,1373044,2254201,860553,1393648,-1171106
2016-10-09,20.562,20.93,20.2,0.7300000000000004,-0.4499999999999993,20.864,21.13,20.56,0.5700000000000003,0.1999999999999993,20.23,20.56,19.76,0.7999999999999972,-0.6999999999999993,20.458000000000002,20.93,20.07,0.8599999999999994,-0.6799999999999997,1253055,2536537,574514,1962023,1962023
2016-10-16,20.812,21.7,19.83,1.870000000000001,1.3699999999999974,21.348,22.32,19.88,2.4400000000000013,1.5500000000000007,20.262,21.36,19.39,1.9699999999999989,0.9800000000000004,20.618,21.6,19.4,2.200000000000003,1.0799999999999983,3525237,8767721,1638858,7128863,573760
2016-10-23,18.916,21.56,14.68,6.879999999999999,-6.390000000000001,19.464,21.86,14.69,7.17,-7.17,18.131999999999998,21.24,13.39,7.849999999999998,-7.669999999999998,18.356,21.68,13.48,8.2,-8.2,7403798,18049192,1437720,16611472,9438030
2016-10-30,13.464,13.78,13.27,0.5099999999999998,-0.23999999999999844,13.806,14.08,13.58,0.5,-0.35999999999999943,13.17,13.27,13.0,0.2699999999999996,-0.05999999999999872,13.368,13.43,13.24,0.1899999999999995,-0.1899999999999995,3347164,4633900,1637254,2996646,-2996646
2016-11-06,13.306,13.8,12.94,0.8600000000000012,0.4300000000000015,13.708,14.46,13.4,1.0600000000000005,1.040000000000001,13.076,13.45,12.78,0.6699999999999999,0.41000000000000014,13.52,14.41,13.03,1.3800000000000008,1.3100000000000005,2486515,2786054,2204526,581528,-394745
2016-11-13,14.734,14.87,14.45,0.41999999999999993,0.33000000000000007,14.938,15.0,14.83,0.16999999999999993,-0.16999999999999993,14.47,14.65,14.36,0.2900000000000009,0.09999999999999964,14.782,14.9,14.71,0.1899999999999995,-0.1899999999999995,1816820,2736730,1241058,1495672,-850051
2016-11-20,15.1525,15.5,14.71,0.7899999999999991,0.7899999999999991,15.3825,15.5,15.15,0.34999999999999964,0.34999999999999964,15.035,15.22,14.71,0.5099999999999998,0.48999999999999844,15.2875,15.4,15.15,0.25,0.1899999999999995,1284540,1718024,679459,1038565,-483488
2016-11-27,14.404,15.21,13.7,1.5100000000000016,-1.5100000000000016,14.654,15.27,13.92,1.3499999999999996,-1.290000000000001,13.959999999999999,14.43,13.3,1.129999999999999,-1.049999999999999,14.1,14.52,13.32,1.1999999999999993,-1.1999999999999993,2112414,2485036,1786704,698332,-296845
2016-12-04,13.974,14.49,13.49,1.0,1.0,14.368,14.64,13.87,0.7700000000000014,0.7100000000000009,13.82,14.23,13.49,0.7400000000000002,0.7400000000000002,14.172,14.51,13.77,0.7400000000000002,0.6300000000000008,1577771,3449201,1067283,2381918,60817
2016-12-11,13.452,14.3,13.08,1.2200000000000006,-1.0700000000000003,13.606,14.42,13.34,1.08,-1.08,13.18,13.89,12.9,0.9900000000000002,-0.8900000000000006,13.312,13.91,13.02,0.8900000000000006,-0.8900000000000006,2174348,3530661,1240389,2290272,2290272
2016-12-18,12.696,13.09,11.42,1.67,-1.5999999999999996,12.9,13.29,11.79,1.5,-1.3500000000000014,12.198,12.91,10.29,2.620000000000001,-2.610000000000001,12.372,13.0,10.84,2.16,-2.130000000000001,2935151,7104480,1485906,5618574,5485917
2016-12-25,11.227500000000001,11.68,10.97,0.7099999999999991,0.16000000000000014,11.54,11.72,11.26,0.46000000000000085,-0.46000000000000085,10.98,11.04,10.91,0.129999999999999,-0.03999999999999915,11.205,11.55,11.04,0.5100000000000016,-0.5100000000000016,2321110,2923742,2017122,906620,-659494
2017-01-01,11.155,11.44,10.82,0.6199999999999992,0.4599999999999991,11.4725,11.72,11.28,0.4400000000000013,-0.14000000000000057,10.975,11.08,10.82,0.2599999999999998,0.21999999999999886,11.184999999999999,11.45,11.03,0.41999999999999993,0.009999999999999787,2644744,3416788,1258135,2158653,-2158653
2017-01-08,11.124,11.29,11.04,0.25,0.010000000000001563,11.32,11.45,11.13,0.3199999999999985,0.3099999999999987,10.964,11.05,10.81,0.2400000000000002,0.2400000000000002,11.176,11.42,10.98,0.4399999999999995,0.3699999999999992,1876461,2180007,1494560,685447,429780
2017-01-15,10.6625,11.31,9.33,1.9800000000000004,-1.9800000000000004,10.865,11.79,9.57,2.219999999999999,-2.219999999999999,10.1675,11.18,9.2,1.9800000000000004,-1.92,10.29,11.28,9.26,2.0199999999999996,-1.8099999999999987,4394344,9575078,1693465,7881613,1384035
2017-01-22,9.19,9.4,8.97,0.4299999999999997,-0.4299999999999997,9.262,9.52,8.99,0.5299999999999994,-0.5299999999999994,8.976,9.21,8.76,0.45000000000000107,-0.45000000000000107,9.030000000000001,9.22,8.83,0.39000000000000057,-0.39000000000000057,1961157,2318982,1690754,628228,-3791
2017-01-29,8.748,8.91,8.63,0.27999999999999936,-0.1399999999999988,8.93,9.05,8.83,0.22000000000000064,0.20000000000000107,8.538,8.77,8.28,0.4900000000000002,0.27000000000000135,8.824,9.02,8.63,0.3899999999999988,0.20999999999999908,2574407,3687878,1607284,2080594,-961888
2017-02-05,8.394,9.0,7.94,1.0599999999999996,-0.4499999999999993,8.574,9.03,8.18,0.8499999999999996,-0.3899999999999988,8.056000000000001,8.36,7.62,0.7399999999999993,0.05999999999999872,8.268,8.52,7.96,0.5599999999999996,0.1999999999999993,4439272,6682548,2487707,4194841,-2643885
2017-02-12,8.058,8.55,7.47,1.080000000000001,-0.910000000000001,8.342,8.6,7.89,0.71,-0.3899999999999988,7.8020000000000005,8.38,6.95,1.4300000000000006,-0.870000000000001,8.054,8.39,7.64,0.7500000000000009,-0.7500000000000009,7044306,18238224,2292377,15945847,3769896
2017-02-19,8.3725,8.88,7.64,1.240000000000001,1.240000000000001,8.9125,9.23,8.57,0.6600000000000001,0.11000000000000121,8.0625,8.45,7.64,0.8099999999999996,0.8099999999999996,8.5125,8.89,7.99,0.9000000000000004,0.09000000000000163,7051047,9202025,4469806,4732219,-3350929
2017-02-26,8.49,8.75,8.16,0.5899999999999999,0.1899999999999995,8.644,9.07,8.19,0.8800000000000008,0.3800000000000008,8.132,8.38,7.85,0.5300000000000011,-0.34000000000000163,8.242,8.57,7.96,0.6100000000000003,-0.3200000000000003,4664433,8945280,3106017,5839263,5511753
2017-03-05,7.726,8.28,7.31,0.9699999999999998,-0.7799999999999994,7.84,8.33,7.55,0.7800000000000002,-0.6600000000000001,7.418,7.85,7.24,0.6099999999999994,-0.5,7.532,8.01,7.25,0.7599999999999998,-0.5,4129232,7278583,2946629,4331954,-877695
2017-03-12,7.236,7.42,7.0,0.41999999999999993,-0.07000000000000028,7.404,7.64,7.14,0.5,-0.22999999999999954,7.056,7.27,6.87,0.39999999999999947,-0.11999999999999922,7.192,7.4,6.95,0.4500000000000002,0.020000000000000462,3558584,4533581,2860712,1672869,870784
2017-03-19,7.186,7.38,7.0,0.3799999999999999,-0.3799999999999999,7.3100000000000005,7.57,7.12,0.4500000000000002,-0.2999999999999998,7.032,7.17,6.92,0.25,-0.21999999999999975,7.116,7.22,6.99,0.22999999999999954,-0.21999999999999975,3664707,6801866,2194699,4607167,-503921
2017-03-26,7.154,7.41,6.88,0.5300000000000002,0.46999999999999975,7.348,7.5,7.15,0.34999999999999964,0.28000000000000025,7.07,7.32,6.82,0.5,0.5,7.25,7.4,7.03,0.3700000000000001,0.33000000000000007,2069569,2362044,1684777,677267,-178215
2017-04-02,7.048,7.36,6.79,0.5700000000000003,-0.5600000000000005,7.088,7.4,6.83,0.5700000000000003,-0.5700000000000003,6.778,7.0,6.51,0.4900000000000002,-0.4900000000000002,6.87,7.12,6.65,0.46999999999999975,-0.3699999999999992,3512615,4801891,2062750,2739141,1974033
2017-04-09,7.109999999999999,7.44,6.6,0.8400000000000007,0.6600000000000001,7.38,7.51,7.24,0.2699999999999996,0.08999999999999986,6.9725,7.21,6.6,0.6100000000000003,0.41000000000000014,7.285,7.42,7.15,0.2699999999999996,0.14999999999999947,3291751,4344430,2404452,1939978,-1719232
2017-04-16,8.618,9.16,7.31,1.8500000000000005,1.4400000000000004,8.908,9.57,7.38,2.1900000000000004,1.37,8.241999999999999,9.02,7.08,1.9399999999999995,1.1400000000000006,8.498,9.2,7.24,1.959999999999999,1.0,10705998,26677936,2971956,23705980,2907748
2017-04-23,8.056000000000001,8.3,7.85,0.45000000000000107,-0.3000000000000007,8.188,8.39,7.93,0.46000000000000085,-0.2599999999999998,7.816,7.99,7.64,0.35000000000000053,-0.14000000000000057,8.002,8.31,7.78,0.5300000000000002,-0.1200000000000001,3850869,4593469,3076720,1516749,-995008
2017-04-30,7.482,7.77,7.13,0.6399999999999997,-0.6399999999999997,7.592,7.8,7.27,0.5300000000000002,-0.5300000000000002,7.31,7.52,6.98,0.5399999999999991,-0.5399999999999991,7.392,7.63,7.1,0.5300000000000002,-0.35999999999999943,2087339,2431602,1509808,921794,42107
2017-05-07,6.996,7.2,6.76,0.4400000000000004,-0.33000000000000007,7.224,7.56,6.9,0.6599999999999993,-0.6599999999999993,6.816,7.15,6.57,0.5800000000000001,-0.5800000000000001,6.97,7.32,6.72,0.6000000000000005,-0.5300000000000002,3492437,5652730,1632501,4020229,1097267
2017-05-14,7.004,7.25,6.8,0.4500000000000002,0.3000000000000007,7.114,7.35,6.9,0.4499999999999993,0.3799999999999999,6.824,7.03,6.66,0.3700000000000001,0.21999999999999975,7.01,7.28,6.82,0.45999999999999996,0.45999999999999996,2687690,3406812,2042335,1364477,-575194
2017-05-21,7.382,7.6,7.25,0.34999999999999964,-0.3099999999999996,7.448,7.74,7.29,0.4500000000000002,-0.4500000000000002,7.142,7.3,7.05,0.25,-0.25,7.2700000000000005,7.45,7.19,0.2599999999999998,-0.2400000000000002,2144692,3289602,1392611,1896991,-1896991
2017-05-28,7.4125,7.55,7.23,0.3199999999999994,0.3199999999999994,7.66,7.73,7.56,0.17000000000000082,0.16000000000000014,7.315,7.5,7.15,0.34999999999999964,0.2699999999999996,7.5425,7.6,7.41,0.1899999999999995,0.16999999999999993,2017294,2381967,1417572,964395,-964395
2017-06-04,7.648000000000001,8.21,7.36,0.8500000000000005,-0.16999999999999993,7.894,8.38,7.61,0.7700000000000005,-0.7700000000000005,7.374,7.43,7.3,0.1299999999999999,-0.009999999999999787,7.618,8.26,7.4,0.8599999999999994,-0.7999999999999998,2437016,3691729,1224597,2467132,-1433707
2017-06-11,7.672,7.78,7.53,0.25,0.10999999999999943,7.832,7.89,7.69,0.1999999999999993,-0.1999999999999993,7.514,7.62,7.36,0.2599999999999998,-0.13999999999999968,7.708,7.86,7.56,0.3000000000000007,-0.11000000000000032,1653591,2802279,1080726,1721553,1062395
2017-06-18,7.346,7.55,7.11,0.4399999999999995,-0.2999999999999998,7.5040000000000004,7.62,7.37,0.25,-0.08000000000000007,7.182,7.35,7.02,0.33000000000000007,-0.20999999999999996,7.35,7.54,7.07,0.46999999999999975,0.03000000000000025,1812281,3122763,1023725,2099038,2022258
2017-06-25,8.062,8.29,7.53,0.7599999999999989,0.7599999999999989,8.39,8.53,8.2,0.33000000000000007,0.33000000000000007,8.012,8.27,7.49,0.7799999999999994,0.7799999999999994,8.244,8.43,8.1,0.33000000000000007,0.2400000000000002,1718257,2505782,1253852,1251930,-1088201
2017-07-02,8.5075,9.0,7.95,1.0499999999999998,-0.5499999999999998,8.835,9.13,8.49,0.6400000000000006,-0.6400000000000006,8.1425,8.52,7.77,0.75,-0.7000000000000011,8.43,8.96,7.85,1.1100000000000012,-0.6300000000000008,2134665,2739646,1779345,960301,123372
2017-07-09,7.9319999999999995,8.25,7.75,0.5,-0.28000000000000025,8.07,8.25,7.92,0.33000000000000007,-0.15000000000000036,7.7,7.86,7.51,0.35000000000000053,0.1200000000000001,7.872,8.04,7.74,0.29999999999999893,0.2499999999999991,2001072,2863119,1333689,1529430,-1341038
2017-07-16,8.911999999999999,9.68,8.03,1.6500000000000004,1.6500000000000004,9.264000000000001,9.82,8.64,1.1799999999999997,1.0399999999999991,8.572,9.16,7.99,1.17,0.6099999999999994,9.006,9.43,8.61,0.8200000000000003,0.28000000000000114,3006909,4325827,2201501,2124326,1567856
2017-07-23,9.488,10.67,8.98,1.6899999999999995,1.6799999999999997,9.986,10.95,9.0,1.9499999999999993,1.6999999999999993,9.168,9.79,8.67,1.1199999999999992,1.1199999999999992,9.776,10.95,8.94,2.01,1.2300000000000004,5439562,14238552,1656359,12582193,3920269
2017-07-30,9.634,9.88,8.95,0.9300000000000015,-0.030000000000001137,10.024000000000001,10.39,9.72,0.6699999999999999,0.15999999999999837,9.482,9.78,8.85,0.9299999999999997,0.3099999999999987,9.75,9.99,9.51,0.4800000000000004,0.4800000000000004,2538089,3679251,1371366,2307885,-2307885
2017-08-06,9.62,10.0,9.06,0.9399999999999995,-0.9399999999999995,9.863999999999999,10.12,9.61,0.5099999999999998,-0.3099999999999987,9.33,9.87,9.01,0.8599999999999994,-0.8599999999999994,9.602,9.93,9.17,0.7599999999999998,-0.15000000000000036,1862734,2464782,1183560,1281222,892081
2017-08-13,9.478,9.79,9.27,0.5199999999999996,-0.5199999999999996,9.7,9.91,9.59,0.3200000000000003,-0.3200000000000003,9.3,9.59,9.14,0.4499999999999993,-0.3200000000000003,9.453999999999999,9.62,9.32,0.29999999999999893,-0.25,1474152,2163829,1214978,948851,-27430
2017-08-20,8.790000000000001,9.37,8.3,1.0699999999999985,-1.0699999999999985,8.904,9.47,8.5,0.9700000000000006,-0.9700000000000006,8.406,9.14,8.05,1.0899999999999999,-1.0899999999999999,8.58,9.32,8.25,1.0700000000000003,-0.870000000000001,2548223,4638637,1365931,3272706,-232974
2017-08-27,8.312,8.52,8.19,0.33000000000000007,-0.21999999999999886,8.416,8.59,8.34,0.25,-0.1999999999999993,8.16,8.23,8.07,0.16000000000000014,0.019999999999999574,8.244,8.3,8.2,0.10000000000000142,-0.02000000000000135,1184270,1445100,1054338,390762,-24746
2017-09-03,8.407499999999999,8.94,8.07,0.8699999999999992,0.8599999999999994,8.6875,9.16,8.14,1.0199999999999996,1.0,8.235,8.68,7.8,0.8799999999999999,0.8799999999999999,8.5325,9.09,8.05,1.0399999999999991,0.6999999999999993,1948922,3622235,1207303,2414932,-236205
2017-09-10,8.948,9.58,8.5,1.08,0.8399999999999999,9.36,10.18,8.98,1.1999999999999993,1.129999999999999,8.818,9.5,8.47,1.0299999999999994,0.8100000000000005,9.212,10.16,8.52,1.6400000000000006,1.2100000000000009,2450749,3831508,1419333,2412175,2034863
2017-09-17,9.51,10.11,9.16,0.9499999999999993,-0.9499999999999993,9.696,10.44,9.25,1.1899999999999995,-0.8599999999999994,9.208,9.78,8.98,0.7999999999999989,-0.6199999999999992,9.336,9.98,9.13,0.8499999999999996,-0.7300000000000004,2104164,3671453,1293434,2378019,-799510
2017-09-24,9.082,9.43,8.63,0.7999999999999989,-0.6199999999999992,9.264,9.58,8.85,0.7300000000000004,-0.6699999999999999,8.788,9.22,8.41,0.8100000000000005,-0.7799999999999994,8.966,9.35,8.66,0.6899999999999995,-0.4299999999999997,2504594,4640575,1393583,3246992,523745
