Date,CATM_stock_Open_average,CATM_stock_Open_max,CATM_stock_Open_min,CATM_stock_Open_volatility,CATM_stock_Open_change,CATM_stock_High_average,CATM_stock_High_max,CATM_stock_High_min,CATM_stock_High_volatility,CATM_stock_High_change,CATM_stock_Low_average,CATM_stock_Low_max,CATM_stock_Low_min,CATM_stock_Low_volatility,CATM_stock_Low_change,CATM_stock_Close_average,CATM_stock_Close_max,CATM_stock_Close_min,CATM_stock_Close_volatility,CATM_stock_Close_change,CATM_stock_Volume_average,CATM_stock_Volume_max,CATM_stock_Volume_min,CATM_stock_Volume_volatility,CATM_stock_Volume_change
2016-01-03,33.224,33.55,32.61,0.9399999999999977,0.060000000000002274,33.826,34.2,33.29,0.9100000000000037,0.3400000000000034,32.716,33.55,32.5,1.0499999999999972,0.0,33.316,34.01,32.52,1.4899999999999949,0.27999999999999403,485039,553965,399580,154385,138332
2016-01-10,32.254,32.87,31.85,1.019999999999996,-0.9899999999999984,32.676,33.04,32.27,0.769999999999996,-0.6499999999999986,31.77,32.01,31.42,0.5899999999999963,-0.5699999999999967,32.224,32.65,31.73,0.9199999999999982,-0.259999999999998,520140,642600,321820,320780,242472
2016-01-17,31.825,32.51,31.27,1.2399999999999984,-1.2399999999999984,32.05,32.8,31.36,1.4399999999999977,-1.4399999999999977,31.2625,32.1,30.88,1.2200000000000024,-1.1000000000000014,31.545,32.69,30.89,1.7999999999999972,-1.3699999999999974,557282,782143,423139,359004,-51008
2016-01-24,30.008,31.07,29.05,2.0199999999999996,-2.0199999999999996,30.51,31.35,29.72,1.6300000000000026,-0.5100000000000016,29.323999999999998,29.97,28.9,1.0700000000000003,-1.0399999999999991,29.928,30.81,28.99,1.8200000000000003,0.6899999999999977,509841,699254,340251,359003,151561
2016-01-31,30.244,30.6,30.01,0.5899999999999999,0.25,30.474,30.8,30.08,0.7200000000000024,-0.1999999999999993,29.466,29.9,28.67,1.2299999999999969,-1.009999999999998,29.902,30.54,28.9,1.6400000000000006,-1.6400000000000006,557475,952185,319157,633028,442570
2016-02-07,28.566,28.88,28.22,0.6600000000000001,0.39000000000000057,29.334,29.91,28.92,0.9899999999999984,0.8500000000000014,28.342,28.79,28.01,0.7799999999999976,0.7799999999999976,28.91,29.91,28.52,1.3900000000000006,1.1400000000000006,398633,603383,279723,323660,-285760
2016-02-14,30.925,31.6,30.0,1.6000000000000014,1.5,31.6475,32.24,30.59,1.6500000000000021,1.6500000000000021,30.71,31.44,29.5,1.9400000000000013,1.9400000000000013,31.345,31.97,30.35,1.6199999999999974,1.6199999999999974,491389,552035,387358,164677,-164677
2016-02-21,33.05166666666667,33.75,32.09,1.6599999999999966,1.6599999999999966,33.58,34.11,33.03,1.0799999999999983,0.7199999999999989,32.81,33.75,31.97,1.7800000000000011,1.7800000000000011,33.375,33.78,32.96,0.8200000000000003,0.7899999999999991,391062,503986,274407,229579,-188869
2016-02-28,34.403999999999996,35.39,33.87,1.5200000000000031,1.5200000000000031,34.974,36.02,34.4,1.6200000000000045,1.6200000000000045,34.228,35.18,33.68,1.5,1.4799999999999969,34.708,35.63,33.72,1.9100000000000037,1.9100000000000037,375014,535114,188147,346967,167305
2016-03-06,35.286,35.73,34.67,1.0599999999999952,-0.38000000000000256,35.562,36.0,35.2,0.7999999999999972,-0.6400000000000006,34.629999999999995,35.05,34.3,0.75,-0.17999999999999972,35.108000000000004,35.85,34.67,1.1799999999999997,-0.7800000000000011,282807,349491,228712,120779,-111393
