Date,HCKT_stock_Open_average,HCKT_stock_Open_max,HCKT_stock_Open_min,HCKT_stock_Open_volatility,HCKT_stock_Open_change,HCKT_stock_High_average,HCKT_stock_High_max,HCKT_stock_High_min,HCKT_stock_High_volatility,HCKT_stock_High_change,HCKT_stock_Low_average,HCKT_stock_Low_max,HCKT_stock_Low_min,HCKT_stock_Low_volatility,HCKT_stock_Low_change,HCKT_stock_Close_average,HCKT_stock_Close_max,HCKT_stock_Close_min,HCKT_stock_Close_volatility,HCKT_stock_Close_change,HCKT_stock_Volume_average,HCKT_stock_Volume_max,HCKT_stock_Volume_min,HCKT_stock_Volume_volatility,HCKT_stock_Volume_change
2016-01-03,15.324,15.76,14.82,0.9399999999999995,-0.9399999999999995,15.506,15.84,14.92,0.9199999999999999,-0.9199999999999999,14.88,15.44,13.96,1.4799999999999986,-1.4799999999999986,15.12,15.5,14.29,1.2100000000000009,-1.2100000000000009,178972,291896,124468,167428,125815
2016-01-10,14.606,14.72,14.29,0.4300000000000015,0.40000000000000036,15.03,15.39,14.74,0.6500000000000004,0.28999999999999915,14.408,14.54,14.27,0.2699999999999996,0.2699999999999996,14.782,15.07,14.49,0.5800000000000001,0.41000000000000014,179135,228436,136996,91440,-44618
2016-01-17,14.6525,15.13,14.48,0.6500000000000004,-0.6500000000000004,14.92,15.16,14.61,0.5500000000000007,-0.3200000000000003,14.305,14.45,14.06,0.3899999999999988,-0.009999999999999787,14.605,14.81,14.31,0.5,0.09999999999999964,122836,210761,80569,130192,-125962
2016-01-24,14.826,15.31,14.5,0.8100000000000005,-0.16999999999999993,15.064,15.34,14.81,0.5299999999999994,-0.41999999999999993,14.58,14.79,14.39,0.3999999999999986,-0.15000000000000036,14.783999999999999,15.28,14.41,0.8699999999999992,-0.5099999999999998,108365,183721,61251,122470,-65232
2016-01-31,14.376,14.72,13.92,0.8000000000000007,-0.8000000000000007,14.432,14.85,13.92,0.9299999999999997,-0.9299999999999997,13.894,14.58,12.88,1.6999999999999993,-1.6999999999999993,14.046000000000001,14.73,12.96,1.7699999999999996,-1.7699999999999996,157964,254027,63650,190377,36471
2016-02-07,13.22,13.63,12.75,0.8800000000000008,0.8800000000000008,13.714,14.04,13.32,0.7199999999999989,0.7199999999999989,13.046,13.41,12.44,0.9700000000000006,0.9700000000000006,13.402,13.66,13.2,0.46000000000000085,0.46000000000000085,171942,233405,124195,109210,-34202
2016-02-14,13.5175,13.81,13.16,0.6500000000000004,-0.6500000000000004,13.65,13.9,13.35,0.5500000000000007,-0.5500000000000007,13.182500000000001,13.33,12.97,0.35999999999999943,-0.35999999999999943,13.36,13.55,13.18,0.370000000000001,-0.2900000000000009,144204,203377,112091,91286,91286
2016-02-21,14.01,14.53,13.4,1.129999999999999,0.7199999999999989,14.39,14.7,14.14,0.5599999999999987,0.0,13.531666666666666,14.12,12.76,1.3599999999999994,0.8099999999999987,14.026666666666667,14.38,13.52,0.8600000000000012,0.2400000000000002,326404,493668,201084,292584,-117307
2016-02-28,14.062,14.21,13.94,0.27000000000000135,-0.26000000000000156,14.256,14.3,14.21,0.08999999999999986,0.06999999999999851,13.872,13.99,13.82,0.16999999999999993,0.019999999999999574,13.99,14.11,13.89,0.21999999999999886,-0.009999999999999787,128110,187455,84894,102561,-102561
2016-03-06,13.804,14.0,13.42,0.5800000000000001,-0.3800000000000008,14.19,14.31,14.09,0.22000000000000064,-0.0600000000000005,13.554,13.88,13.27,0.6100000000000012,-0.47999999999999865,13.778,14.12,13.29,0.8300000000000001,-0.4299999999999997,128911,206526,76786,129740,83484
2016-03-13,13.974,15.16,13.5,1.6600000000000001,1.4700000000000006,14.474,15.25,13.94,1.3100000000000005,1.2300000000000004,13.834,14.67,13.48,1.1899999999999995,1.1899999999999995,14.338000000000001,15.14,13.65,1.4900000000000002,1.4900000000000002,470682,1585502,96738,1488764,-1267921
2016-03-20,14.885,15.11,14.61,0.5,-0.5,14.965,15.11,14.76,0.34999999999999964,-0.34999999999999964,14.61,14.71,14.41,0.3000000000000007,-0.2699999999999996,14.7925,15.01,14.58,0.4299999999999997,-0.4299999999999997,130908,186927,69654,117273,-117273
2016-03-27,14.847999999999999,15.11,14.53,0.5800000000000001,0.5700000000000003,15.13,15.5,14.68,0.8200000000000003,0.5,14.716,14.96,14.37,0.5900000000000016,0.5400000000000009,14.943999999999999,15.12,14.53,0.5899999999999999,0.5600000000000005,136044,293379,78320,215059,-13966
2016-04-03,14.719999999999999,15.03,14.45,0.5800000000000001,-0.5800000000000001,14.790000000000001,15.16,14.54,0.620000000000001,-0.6099999999999994,14.47,14.84,14.25,0.5899999999999999,-0.5299999999999994,14.604,14.95,14.3,0.6499999999999986,-0.4399999999999995,75141,93587,52054,41533,7204
2016-04-10,14.468,14.8,14.0,0.8000000000000007,0.019999999999999574,14.726,14.92,14.51,0.41000000000000014,0.34999999999999964,14.234,14.57,13.81,0.7599999999999998,0.5800000000000001,14.486,14.78,13.99,0.7899999999999991,0.7899999999999991,139789,232528,57715,174813,-120706
2016-04-17,14.982,15.31,14.69,0.620000000000001,0.4800000000000004,15.202,15.42,14.86,0.5600000000000005,0.4800000000000004,14.918,15.14,14.68,0.46000000000000085,0.46000000000000085,15.126,15.37,14.78,0.5899999999999999,0.5500000000000007,101950,162789,76484,86305,3662
