Date,ACURStock_Open_average,ACURStock_Open_max,ACURStock_Open_min,ACURStock_Open_volatility,ACURStock_Open_change,ACURStock_High_average,ACURStock_High_max,ACURStock_High_min,ACURStock_High_volatility,ACURStock_High_change,ACURStock_Low_average,ACURStock_Low_max,ACURStock_Low_min,ACURStock_Low_volatility,ACURStock_Low_change,ACURStock_Close_average,ACURStock_Close_max,ACURStock_Close_min,ACURStock_Close_volatility,ACURStock_Close_change,ACURStock_Volume_average,ACURStock_Volume_max,ACURStock_Volume_min,ACURStock_Volume_volatility,ACURStock_Volume_change
2016-01-03,2.356,2.52,2.15,0.3700000000000001,-0.3700000000000001,2.43,2.57,2.2,0.36999999999999966,-0.34999999999999964,2.196,2.35,1.97,0.3800000000000001,-0.26,2.2720000000000002,2.47,2.06,0.41000000000000014,-0.20999999999999996,14807,18202,11831,6371,4686
2016-01-10,2.016,2.08,1.83,0.25,-0.25,2.084,2.21,2.0,0.20999999999999996,-0.20999999999999996,1.9484,2.0,1.7819999999999998,0.2180000000000002,-0.18800000000000017,1.994,2.07,1.88,0.18999999999999995,-0.09000000000000008,11708,19260,3768,15492,2672
2016-01-17,1.841,1.8940000000000001,1.71,0.18400000000000016,0.014000000000000234,1.8675,1.92,1.76,0.15999999999999992,0.040000000000000036,1.7125,1.88,1.61,0.2699999999999998,0.15999999999999992,1.79325,1.9,1.693,0.20699999999999985,0.1399999999999999,13343,20501,4830,15671,-15671
2016-01-24,1.886,1.9,1.86,0.039999999999999813,0.0,1.9913999999999998,2.08,1.8969999999999998,0.18300000000000027,-0.1200000000000001,1.864,1.9,1.84,0.05999999999999983,-0.04999999999999982,1.914,1.98,1.85,0.1299999999999999,-0.11999999999999988,5632,12308,1308,11000,2840
2016-01-31,2.0458,2.15,1.909,0.24099999999999988,0.08099999999999996,2.0926,2.19,1.909,0.2809999999999999,0.1409999999999998,1.9308,2.05,1.84,0.20999999999999974,0.12399999999999989,2.008,2.06,1.84,0.21999999999999997,0.20999999999999974,24908,78855,3821,75034,673
2016-02-07,2.0524,2.22,1.86,0.3600000000000001,0.3600000000000001,2.1916,2.23,2.14,0.08999999999999986,0.08999999999999986,2.014,2.15,1.86,0.2899999999999998,0.2899999999999998,2.144,2.23,2.04,0.18999999999999995,0.1299999999999999,16492,31662,7516,24146,-1376
2016-02-14,2.2675,2.33,2.22,0.10999999999999988,0.08000000000000007,2.2925,2.33,2.25,0.08000000000000007,0.08000000000000007,2.0549999999999997,2.1,2.0,0.10000000000000009,0.020000000000000018,2.15,2.19,2.12,0.06999999999999984,0.009999999999999787,11267,16193,8451,7742,7162
2016-02-21,2.116,2.19,2.05,0.14000000000000012,0.03000000000000025,2.174,2.26,2.1,0.1599999999999997,-0.1599999999999997,2.056,2.11,2.02,0.08999999999999986,-0.029999999999999805,2.1002,2.14,2.06,0.08000000000000007,-0.06000000000000005,7336,20480,1256,19224,-15101
2016-02-28,2.1644,2.3,2.06,0.23999999999999977,-0.04800000000000004,2.203,2.3,2.16,0.13999999999999968,-0.029999999999999805,2.08,2.13,2.06,0.06999999999999984,-0.04999999999999982,2.097,2.16,2.07,0.0900000000000003,-0.08000000000000007,5388,7966,2464,5502,-3134
2016-03-06,2.1012,2.125,2.08,0.04499999999999993,-0.020000000000000018,2.1526,2.18,2.14,0.040000000000000036,-0.040000000000000036,2.0764,2.09,2.05,0.040000000000000036,0.008000000000000007,2.086,2.11,2.05,0.06000000000000005,0.020000000000000018,9468,19764,2346,17418,10749
