Date,HHSStock_Open_average,HHSStock_Open_max,HHSStock_Open_min,HHSStock_Open_volatility,HHSStock_Open_change,HHSStock_High_average,HHSStock_High_max,HHSStock_High_min,HHSStock_High_volatility,HHSStock_High_change,HHSStock_Low_average,HHSStock_Low_max,HHSStock_Low_min,HHSStock_Low_volatility,HHSStock_Low_change,HHSStock_Close_average,HHSStock_Close_max,HHSStock_Close_min,HHSStock_Close_volatility,HHSStock_Close_change,HHSStock_Volume_average,HHSStock_Volume_max,HHSStock_Volume_min,HHSStock_Volume_volatility,HHSStock_Volume_change
2016-03-13,29.06,31.5,27.6,3.8999999999999986,-3.1000000000000014,29.46,31.5,28.6,2.8999999999999986,-2.6999999999999993,27.43,27.9,26.6,1.2999999999999972,0.04999999999999716,28.38,29.0,27.5,1.5,-0.1999999999999993,47311,102535,17950,84585,-56645
2016-03-20,26.85,28.8,25.4,3.400000000000002,-3.400000000000002,27.075,28.8,26.0,2.8000000000000007,-2.8000000000000007,25.975,27.4,25.0,2.3999999999999986,-2.3999999999999986,26.325,27.5,25.7,1.8000000000000007,-1.6000000000000014,20333,24289,14080,10209,-10209
2016-03-27,26.08,27.4,25.0,2.3999999999999986,-1.0,27.1,27.7,26.0,1.6999999999999993,1.6999999999999993,25.48,26.4,25.0,1.3999999999999986,-0.5,26.44,27.4,25.3,2.099999999999998,1.5999999999999979,27584,56164,15575,40589,15157
2016-04-03,25.740000000000002,28.5,24.3,4.199999999999999,-4.199999999999999,26.02,28.5,24.6,3.8999999999999986,-3.8999999999999986,24.12,25.9,22.4,3.5,-3.5,24.54,26.0,22.8,3.1999999999999993,-3.1999999999999993,34850,55067,16288,38779,-13238
2016-04-10,25.12,26.7,22.9,3.8000000000000007,3.8000000000000007,26.16,27.2,24.5,2.6999999999999993,2.5,24.91,26.5,22.8,3.6999999999999993,3.6999999999999993,25.8,26.9,24.1,2.799999999999997,2.599999999999998,19368,23474,13043,10431,-8669
2016-04-17,26.34,27.4,25.1,2.299999999999997,-0.8000000000000007,27.099999999999998,27.5,26.7,0.8000000000000007,-0.5,25.57,26.0,25.1,0.8999999999999986,0.14999999999999858,26.32,27.2,25.2,2.0,-0.6999999999999993,14996,18675,10454,8221,6434
2016-04-24,25.28,26.8,22.7,4.100000000000001,-4.0,25.936,27.0,22.78,4.219999999999999,-3.919999999999998,23.27,25.7,18.1,7.599999999999998,-7.299999999999997,23.76,26.3,18.2,8.100000000000001,-7.400000000000002,39113,104200,13111,91089,89612
2016-05-01,17.42,18.4,16.6,1.7999999999999972,-1.1999999999999993,18.3,19.0,17.2,1.8000000000000007,-1.6999999999999993,16.68,17.3,16.0,1.3000000000000007,-0.6999999999999993,17.14,17.9,16.3,1.5999999999999979,-0.7999999999999972,53181,88573,24710,63863,-63863
2016-05-08,16.0,17.0,14.5,2.5,-2.5,16.18,17.1,14.7,2.400000000000002,-2.400000000000002,14.97,16.05,12.9,3.1500000000000004,-3.0999999999999996,15.08,16.2,13.0,3.1999999999999993,-3.1000000000000014,23902,32651,12473,20178,8177
2016-05-15,12.5,13.5,11.8,1.6999999999999993,-1.1999999999999993,12.78,13.5,12.5,1.0,-1.0,11.65,11.85,11.5,0.34999999999999964,-0.049999999999998934,12.0,12.5,11.7,0.8000000000000007,-0.3999999999999986,48157,70007,27119,42888,-8370
2016-05-22,11.06,11.8,10.5,1.3000000000000007,-1.3000000000000007,11.34,11.9,10.8,1.0999999999999996,-1.0999999999999996,10.42,10.8,10.0,0.8000000000000007,-0.8000000000000007,10.66,11.3,10.1,1.200000000000001,-0.9000000000000004,45380,63813,36697,27116,-5559
2016-05-29,10.045,10.6,9.58,1.0199999999999996,-1.0199999999999996,10.1,10.7,9.7,1.0,-1.0,9.2025,9.89,8.66,1.2300000000000004,-1.2300000000000004,9.3625,9.89,8.66,1.2300000000000004,-1.2300000000000004,65998,74474,51044,23430,5559
2016-06-05,9.92,11.3,8.5,2.8000000000000007,2.6000000000000014,12.568,20.91,8.93,11.98,11.81,9.674,10.9,8.47,2.4299999999999997,2.4000000000000004,11.462,17.9,8.5,9.399999999999999,9.399999999999999,165974,429428,44788,384640,384640
2016-06-12,17.3,17.7,16.4,1.3000000000000007,0.0,18.84,19.8,18.3,1.5,0.6999999999999993,16.55,17.05,16.0,1.0500000000000007,1.0,17.62,18.1,17.2,0.9000000000000021,0.5,130609,230244,66564,163680,-110894
2016-06-19,16.88,18.0,15.1,2.9000000000000004,-2.9000000000000004,17.48,18.5,15.7,2.8000000000000007,-2.8000000000000007,15.98,16.8,14.8,2.0,-2.0,16.52,17.9,15.5,2.3999999999999986,-1.3999999999999986,148738,463338,46364,416974,415968
2016-06-26,15.38,15.9,14.6,1.3000000000000007,0.40000000000000036,16.12,17.1,15.6,1.5000000000000018,1.5000000000000018,14.94,15.8,14.1,1.700000000000001,0.7000000000000011,15.54,16.9,14.3,2.599999999999998,1.6999999999999993,45380,65373,33279,32094,8795
2016-07-03,15.3,16.9,13.8,3.099999999999998,-1.6999999999999993,16.05,16.9,15.5,1.3999999999999986,-0.7999999999999972,14.2125,14.7,13.8,0.8999999999999986,0.6999999999999993,15.0,15.9,14.2,1.700000000000001,1.700000000000001,49926,101683,27570,74113,-69007
2016-07-10,16.44,17.7,15.4,2.299999999999999,1.5999999999999979,17.04,17.9,16.2,1.6999999999999993,1.6000000000000014,15.8,16.6,15.2,1.4000000000000021,1.4000000000000021,16.62,17.6,15.3,2.3000000000000007,2.099999999999998,24830,27393,21444,5949,5949
2016-07-17,18.02,19.3,17.1,2.1999999999999993,0.7999999999999972,19.03,19.6,18.5,1.1000000000000014,-0.1999999999999993,17.12,17.8,16.4,1.4000000000000021,0.3000000000000007,18.22,19.3,17.3,2.0,-0.1999999999999993,33669,51591,21762,29829,-13643
2016-07-24,17.7,18.3,16.9,1.4000000000000021,-1.0,17.99,18.65,16.9,1.75,-1.6000000000000014,17.11,17.9,16.2,1.6999999999999993,-1.4499999999999993,17.5,18.5,16.6,1.8999999999999986,-1.8999999999999986,22750,29538,17184,12354,-348
2016-07-31,17.14,17.6,16.7,0.9000000000000021,0.9000000000000021,17.69,18.1,17.4,0.7000000000000028,0.40000000000000213,16.72,17.2,16.0,1.1999999999999993,1.1999999999999993,17.26,17.6,17.0,0.6000000000000014,0.29999999999999716,24468,37525,16053,21472,-7041
2016-08-07,16.060000000000002,17.1,15.0,2.1000000000000014,-1.0,16.740000000000002,17.9,16.1,1.7999999999999972,-1.5999999999999979,15.559999999999999,16.9,15.0,1.8999999999999986,-1.1999999999999993,16.060000000000002,17.3,15.3,2.0,-1.5,21324,35426,10021,25405,-8063
2016-08-14,16.28,16.8,15.7,1.1000000000000014,1.0,17.240000000000002,18.4,16.6,1.7999999999999972,1.7999999999999972,16.1,16.7,15.6,1.0999999999999996,1.0999999999999996,16.7,18.1,15.8,2.3000000000000007,2.3000000000000007,16546,29417,10090,19327,19327
2016-08-21,17.02,18.1,16.0,2.1000000000000014,-1.4000000000000021,17.404,18.1,16.9,1.2000000000000028,-1.2000000000000028,16.36,17.0,15.7,1.3000000000000007,-1.1000000000000014,16.68,17.3,16.1,1.1999999999999993,-1.1999999999999993,18485,27046,9303,17743,-4106
2016-08-28,16.154,16.77,15.6,1.17,1.17,16.7,17.3,16.3,1.0,-0.40000000000000213,15.92,16.2,15.6,0.5999999999999996,0.5999999999999996,16.18,16.5,15.9,0.5999999999999996,0.3000000000000007,14321,18241,7653,10588,-2679
2016-09-04,16.25,16.8,15.9,0.9000000000000004,-0.9000000000000004,16.85,17.1,16.4,0.7000000000000028,-0.5,15.8,16.0,15.7,0.3000000000000007,-0.3000000000000007,16.025,16.2,15.7,0.5,-0.09999999999999787,19371,26604,10077,16527,-3683
2016-09-11,15.66,16.4,15.1,1.299999999999999,-0.5999999999999996,16.08,16.5,15.6,0.9000000000000004,0.09999999999999787,15.22,15.7,15.0,0.6999999999999993,-0.3999999999999986,15.6,16.0,15.3,0.6999999999999993,-0.40000000000000036,23456,51564,8301,43263,32973
2016-09-18,15.68,15.9,15.5,0.40000000000000036,-0.1999999999999993,16.2,17.0,15.8,1.1999999999999993,-1.1999999999999993,15.48,15.6,15.3,0.29999999999999893,0.1999999999999993,15.56,15.7,15.5,0.1999999999999993,0.0,14122,30953,6629,24324,-16146
2016-09-25,16.2,16.5,15.5,1.0,0.6999999999999993,16.7,16.9,16.4,0.5,-0.5,15.92,16.1,15.5,0.6000000000000014,0.6000000000000014,16.28,16.6,16.1,0.5,-0.40000000000000213,17859,39074,6035,33039,-23861
2016-10-02,16.52,17.0,16.0,1.0,0.8999999999999986,16.98,17.0,16.9,0.10000000000000142,0.10000000000000142,16.16,16.4,16.0,0.3999999999999986,0.3000000000000007,16.62,17.0,16.1,0.8999999999999986,-0.3000000000000007,11663,16877,8840,8037,2087
2016-10-09,16.4,17.0,15.7,1.3000000000000007,-1.0,16.7,17.1,16.0,1.1000000000000014,-1.0,15.802,16.3,14.81,1.4900000000000002,-1.3899999999999988,16.12,16.8,15.3,1.5,-1.3999999999999986,12777,24140,7043,17097,14009
2016-10-16,15.26,15.5,15.0,0.5,-0.3000000000000007,15.459999999999999,15.7,15.2,0.5,-0.40000000000000036,14.94,15.3,14.6,0.7000000000000011,-0.5,15.2,15.5,15.0,0.5,-0.5,7806,12521,3053,9468,-977
2016-10-23,14.46,15.0,13.8,1.1999999999999993,-1.1999999999999993,14.72,15.9,14.0,1.9000000000000004,-1.9000000000000004,14.02,14.8,13.6,1.200000000000001,-1.200000000000001,14.34,15.6,13.8,1.799999999999999,-1.6999999999999993,41969,63523,11880,51643,46751
2016-10-30,13.3,13.8,12.6,1.200000000000001,-0.3000000000000007,13.78,14.2,13.0,1.1999999999999993,0.09999999999999964,12.96,13.6,12.5,1.0999999999999996,-0.29999999999999893,13.36,14.1,12.8,1.299999999999999,-0.29999999999999893,155294,642453,18325,624128,-29836
2016-11-06,13.72,14.1,13.0,1.0999999999999996,-0.5,14.06,14.4,13.7,0.7000000000000011,-0.40000000000000036,13.28,14.0,12.5,1.5,-0.6999999999999993,13.62,14.1,13.2,0.9000000000000004,-0.29999999999999893,14195,22494,9852,12642,-4092
2016-11-13,14.64,16.1,13.9,2.200000000000001,2.200000000000001,15.44,16.7,14.4,2.299999999999999,2.299999999999999,14.36,15.3,13.7,1.6000000000000014,1.5,15.12,16.2,14.0,2.1999999999999993,2.1999999999999993,28802,38487,16504,21983,-21908
2016-11-20,16.8975,17.9,16.09,1.8099999999999987,1.8099999999999987,17.6125,18.3,16.7,1.6000000000000014,1.6000000000000014,16.6,17.7,16.0,1.6999999999999993,1.6999999999999993,17.4,18.3,16.5,1.8000000000000007,1.8000000000000007,16729,23812,5489,18323,-14427
2016-11-27,16.86,18.5,14.8,3.6999999999999993,-3.099999999999998,17.240000000000002,18.5,15.5,3.0,-2.700000000000001,15.65,17.55,14.5,3.0500000000000007,-2.950000000000001,16.04,18.0,14.8,3.1999999999999993,-2.8000000000000007,42995,88538,10814,77724,16351
2016-12-04,15.18,15.5,14.9,0.5999999999999996,0.3000000000000007,15.78,16.2,15.5,0.6999999999999993,0.5,14.818,15.2,14.5,0.6999999999999993,0.41000000000000014,15.22,15.6,14.7,0.9000000000000004,0.29999999999999893,54447,141862,31050,110812,-4701
2016-12-11,14.8,15.5,14.3,1.1999999999999993,-0.40000000000000036,15.22,15.75,14.8,0.9499999999999993,-0.6500000000000004,14.202,14.6,13.81,0.7899999999999991,0.29999999999999893,14.7,15.1,14.4,0.6999999999999993,0.1999999999999993,21532,31454,12867,18587,-18587
2016-12-18,14.7,15.0,14.5,0.5,-0.5,15.02,15.1,14.8,0.29999999999999893,0.09999999999999964,14.27,14.55,14.0,0.5500000000000007,0.09999999999999964,14.76,15.1,14.3,0.7999999999999989,0.7999999999999989,13433,19527,11226,8301,-609
2016-12-25,14.9,15.2,14.6,0.5999999999999996,-0.5999999999999996,15.175,15.3,15.0,0.3000000000000007,-0.20000000000000107,14.4125,14.75,13.6,1.1500000000000004,-1.1500000000000004,14.85,15.1,14.6,0.5,0.09999999999999964,55120,170566,13850,156716,156716
2017-01-01,15.125,15.4,14.8,0.5999999999999996,0.20000000000000107,15.6,15.9,15.2,0.7000000000000011,0.7000000000000011,14.95,15.3,14.7,0.6000000000000014,0.6000000000000014,15.2,15.5,15.0,0.5,0.3000000000000007,26787,51885,12621,39264,-13141
2017-01-08,15.4,15.8,15.1,0.7000000000000011,0.5,15.894,16.37,15.5,0.870000000000001,0.5,15.24,15.6,14.9,0.6999999999999993,0.6999999999999993,15.48,15.6,15.4,0.1999999999999993,0.1999999999999993,6602,11514,3381,8133,-5174
2017-01-15,15.3,15.8,14.5,1.3000000000000007,-1.0999999999999996,15.625,15.8,15.1,0.7000000000000011,-0.7000000000000011,14.675,15.0,14.3,0.6999999999999993,-0.5999999999999996,14.95,15.3,14.3,1.0,-0.3000000000000007,13221,21659,6906,14753,1476
2017-01-22,15.459999999999999,16.2,14.7,1.5,0.8000000000000007,15.959999999999999,16.5,15.1,1.4000000000000004,1.4000000000000004,15.24,15.6,14.7,0.9000000000000004,0.5,15.8,16.3,15.1,1.200000000000001,1.200000000000001,7644,15350,2608,12742,11037
2017-01-29,15.940000000000001,16.5,15.4,1.0999999999999996,-0.20000000000000107,16.14,16.5,15.7,0.8000000000000007,0.3999999999999986,15.34,15.7,14.8,0.8999999999999986,-0.3999999999999986,15.82,16.4,15.5,0.8999999999999986,0.8999999999999986,15440,29044,5142,23902,8166
2017-02-05,16.018,16.5,15.4,1.0999999999999996,0.08999999999999986,16.36,16.5,16.0,0.5,-0.1999999999999993,15.620000000000001,16.1,14.9,1.200000000000001,-0.3000000000000007,16.08,16.4,15.7,0.6999999999999993,-0.1999999999999993,11591,15780,6859,8921,-3783
2017-02-12,16.14,16.5,15.8,0.6999999999999993,0.3000000000000007,16.45,16.5,16.3,0.1999999999999993,0.1999999999999993,15.7,15.9,15.5,0.40000000000000036,-0.09999999999999964,16.04,16.3,15.9,0.40000000000000036,0.0,7460,9698,4325,5373,-5373
2017-02-19,15.875,16.2,15.5,0.6999999999999993,-0.5,16.2,16.3,16.1,0.1999999999999993,-0.1999999999999993,15.5375,16.0,15.1,0.9000000000000004,-0.9000000000000004,15.825,16.3,15.6,0.7000000000000011,-0.7000000000000011,8398,12139,6428,5711,359
2017-02-26,15.52,16.0,14.8,1.1999999999999993,-1.0,15.78,16.0,15.4,0.5999999999999996,-0.5999999999999996,15.120000000000001,15.8,14.4,1.4000000000000004,-1.4000000000000004,15.5,16.0,15.1,0.9000000000000004,-0.9000000000000004,12813,21833,5809,16024,16024
2017-03-05,15.19,15.5,14.9,0.5999999999999996,0.1899999999999995,15.4,15.6,15.1,0.5,-0.3000000000000007,14.76,15.1,14.2,0.9000000000000004,-0.7000000000000011,14.979999999999999,15.6,14.2,1.4000000000000004,-1.0,9659,14534,6030,8504,-4802
2017-03-12,14.52,14.6,14.4,0.1999999999999993,0.09999999999999964,14.92,15.4,14.7,0.7000000000000011,0.20000000000000107,14.08,14.5,12.9,1.5999999999999996,-1.4000000000000004,14.38,14.9,13.6,1.3000000000000007,-0.9000000000000004,15627,54072,3672,50400,48951
2017-03-19,14.08,14.6,13.9,0.6999999999999993,0.09999999999999964,14.418,14.8,14.09,0.7100000000000009,-0.7000000000000011,13.78,14.0,13.6,0.40000000000000036,-0.10000000000000142,14.12,14.6,13.9,0.6999999999999993,-0.6999999999999993,8773,18365,2548,15817,-15817
2017-03-26,13.86,14.1,13.5,0.5999999999999996,-0.29999999999999893,14.214,14.39,14.08,0.3100000000000005,0.2900000000000009,13.5,13.6,13.4,0.1999999999999993,-0.09999999999999964,13.82,14.2,13.5,0.6999999999999993,0.5,6177,9700,3016,6684,5619
2017-04-02,13.38,13.9,12.6,1.3000000000000007,-1.0,13.84,14.6,13.4,1.1999999999999993,-1.0,13.08,13.6,12.6,1.0,-1.0,13.3,14.0,12.9,1.0999999999999996,-1.0,14191,19298,5245,14053,185
2017-04-09,13.2,13.5,12.9,0.5999999999999996,-0.1999999999999993,13.575,13.9,13.3,0.5999999999999996,-0.1999999999999993,12.65,13.0,12.3,0.6999999999999993,0.09999999999999964,13.175,13.5,12.8,0.6999999999999993,-0.5,13327,33050,2855,30195,-23411
2017-04-16,13.22,13.8,12.8,1.0,0.5,13.72,14.1,13.0,1.0999999999999996,1.0999999999999996,12.926,13.3,12.4,0.9000000000000004,0.9000000000000004,13.36,14.0,12.4,1.5999999999999996,1.5999999999999996,16684,34326,7031,27295,4948
2017-04-23,14.262,14.7,14.0,0.6999999999999993,-0.09999999999999964,14.62,15.0,14.2,0.8000000000000007,-0.3000000000000007,13.959999999999999,14.1,13.5,0.5999999999999996,-0.5999999999999996,14.139999999999999,14.7,13.6,1.0999999999999996,-0.5999999999999996,18162,65916,3981,61935,-848
2017-04-30,13.54,14.0,13.2,0.8000000000000007,-0.5,14.038,14.5,13.6,0.9000000000000004,-0.9000000000000004,13.18,13.5,13.0,0.5,-0.5,13.5,14.1,13.2,0.9000000000000004,-0.6999999999999993,5291,10297,2473,7824,-7588
2017-05-07,13.56,13.8,13.0,0.8000000000000007,-0.6999999999999993,13.91,14.2,13.55,0.6499999999999986,-0.14999999999999858,13.1,13.4,12.7,0.7000000000000011,-0.6000000000000014,13.44,13.8,12.9,0.9000000000000004,-0.6999999999999993,6167,8232,3769,4463,4463
2017-05-14,12.838,13.1,12.5,0.5999999999999996,-0.3100000000000005,13.2,13.5,12.9,0.5999999999999996,-0.09999999999999964,12.62,13.0,12.5,0.5,-0.5,12.92,13.3,12.7,0.6000000000000014,-0.5,4460,4726,4278,448,150
2017-05-21,12.68,13.1,12.5,0.5999999999999996,-0.5999999999999996,12.96,13.4,12.8,0.5999999999999996,-0.5999999999999996,12.56,12.8,12.5,0.3000000000000007,-0.3000000000000007,12.66,12.9,12.5,0.40000000000000036,-0.20000000000000107,3414,5013,1362,3651,-1415
2017-05-28,13.0725,13.59,12.8,0.7899999999999991,0.6899999999999995,13.3225,13.59,13.0,0.5899999999999999,0.5899999999999999,12.875,13.1,12.7,0.40000000000000036,0.40000000000000036,13.025,13.3,12.8,0.5,0.3999999999999986,7322,14542,2864,11678,626
2017-06-04,13.540000000000001,14.1,13.0,1.0999999999999996,0.3000000000000007,13.884,14.4,13.4,1.0,0.3000000000000007,12.86,13.8,11.3,2.5,-1.6999999999999993,13.18,14.0,12.1,1.9000000000000004,-0.9000000000000004,27166,63880,1887,61993,51789
2017-06-11,11.5,11.9,11.2,0.7000000000000011,-0.3000000000000007,11.72,12.2,11.3,0.8999999999999986,-0.8999999999999986,10.92,11.4,9.5,1.9000000000000004,-1.9000000000000004,11.34,11.6,11.1,0.5,-0.5,12789,24010,5895,18115,14448
2017-06-18,10.196,11.1,9.8,1.299999999999999,-1.0999999999999996,10.446,11.13,10.0,1.1300000000000008,-0.8300000000000001,9.6,9.8,9.5,0.3000000000000007,0.09999999999999964,9.74,9.8,9.7,0.10000000000000142,-0.10000000000000142,40292,126440,8389,118051,-118051
2017-06-25,10.228,10.5,9.82,0.6799999999999997,0.5800000000000001,10.56,10.8,10.2,0.6000000000000014,0.5,10.044,10.3,9.7,0.6000000000000014,0.3000000000000007,10.32,10.5,10.0,0.5,0.3000000000000007,10154,12736,6092,6644,2354
2017-07-02,10.005,10.3,9.7,0.6000000000000014,-0.6000000000000014,10.307500000000001,10.7,9.73,0.9699999999999989,-0.3999999999999986,9.6125,10.0,9.25,0.75,-0.5,9.85,10.2,9.5,0.6999999999999993,-0.3999999999999986,7484,11790,4476,7314,-1592
2017-07-09,10.064,10.3,9.8,0.5,0.1999999999999993,10.32,10.7,10.1,0.5999999999999996,-0.5,9.66,9.7,9.5,0.1999999999999993,-0.1999999999999993,10.036,10.6,9.7,0.9000000000000004,-0.9000000000000004,10346,13377,4988,8389,1089
2017-07-16,10.26,10.5,10.0,0.5,0.5,10.574,10.77,10.3,0.46999999999999886,0.29999999999999893,9.959999999999999,10.2,9.7,0.5,0.3000000000000007,10.24,10.4,10.0,0.40000000000000036,-0.09999999999999964,13119,22575,2802,19773,8989
2017-07-23,10.18,10.5,10.0,0.5,-0.40000000000000036,10.26,10.5,10.1,0.40000000000000036,-0.40000000000000036,9.79,10.0,9.5,0.5,-0.4499999999999993,9.834,10.0,9.57,0.4299999999999997,-0.4299999999999997,5309,10714,2088,8626,8235
2017-07-30,9.462,9.51,9.3,0.20999999999999908,-0.20999999999999908,9.816,10.0,9.53,0.47000000000000064,-0.47000000000000064,9.394,9.51,9.26,0.25,-0.25,9.43,9.65,9.3,0.34999999999999964,-0.34999999999999964,4469,6838,2960,3878,1252
2017-08-06,8.783999999999999,9.2,8.5,0.6999999999999993,-0.6999999999999993,8.918,9.3,8.52,0.7800000000000011,-0.7000000000000011,8.372,9.0,7.26,1.7400000000000002,-1.7400000000000002,8.484,9.0,7.62,1.38,-1.38,16622,39200,4853,34347,29995
2017-08-13,8.34,8.9,7.7,1.2000000000000002,-0.3000000000000007,8.566,9.0,8.0,1.0,-0.07000000000000028,7.834,8.2,7.4,0.7999999999999989,0.3299999999999992,8.251999999999999,8.83,7.7,1.13,0.7300000000000004,7908,13300,5362,7938,2342
2017-08-20,8.67,9.0,8.4,0.5999999999999996,-0.05000000000000071,9.212,9.6,9.0,0.5999999999999996,0.5999999999999996,8.44,8.5,8.3,0.1999999999999993,0.1999999999999993,8.892,9.17,8.7,0.47000000000000064,0.47000000000000064,5708,8979,2779,6200,2963
2017-08-27,8.9,9.3,8.5,0.8000000000000007,0.0,9.184,9.4,9.02,0.3800000000000008,0.3000000000000007,8.584,8.9,8.3,0.5999999999999996,0.11999999999999922,8.814,9.0,8.6,0.40000000000000036,0.1899999999999995,3952,5929,2343,3586,-3346
2017-09-03,8.825,9.0,8.6,0.40000000000000036,0.09999999999999964,9.040000000000001,9.3,8.8,0.5,0.09999999999999964,8.530000000000001,8.55,8.5,0.05000000000000071,0.05000000000000071,8.7,9.0,8.54,0.46000000000000085,-0.02000000000000135,2949,5297,1220,4077,-1460
2017-09-10,8.774,9.3,8.35,0.9500000000000011,0.5,9.16,9.4,8.8,0.5999999999999996,0.40000000000000036,8.424,8.67,8.3,0.3699999999999992,0.16999999999999993,8.608,9.0,8.34,0.6600000000000001,0.11999999999999922,10119,18261,5208,13053,13053
2017-09-17,8.866,9.06,8.7,0.3600000000000012,0.15000000000000036,9.12,9.2,9.0,0.1999999999999993,0.09999999999999964,8.718,8.84,8.62,0.22000000000000064,0.14000000000000057,8.916,9.13,8.7,0.4300000000000015,0.28000000000000114,5549,9906,1999,7907,4521
2017-09-24,9.504,10.3,8.82,1.4800000000000004,1.200000000000001,10.114,10.9,9.2,1.700000000000001,1.700000000000001,9.144,9.8,8.7,1.1000000000000014,1.1000000000000014,9.64,10.7,8.8,1.8999999999999986,1.8999999999999986,14187,29470,5394,24076,10235
2017-10-01,10.38,10.6,10.2,0.40000000000000036,0.1999999999999993,10.81,11.15,10.6,0.5500000000000007,0.20000000000000107,9.94,10.2,9.5,0.6999999999999993,0.5,10.3,10.6,10.1,0.5,0.3000000000000007,10752,19759,4313,15446,-10650
2017-10-08,10.379999999999999,10.7,10.1,0.5999999999999996,0.5,10.68,10.8,10.6,0.20000000000000107,0.09999999999999964,10.22,10.3,10.1,0.20000000000000107,0.20000000000000107,10.4,10.5,10.1,0.40000000000000036,0.40000000000000036,5111,8406,2925,5481,5481
2017-10-15,10.34,10.6,10.1,0.5,-0.5,10.546,10.6,10.5,0.09999999999999964,-0.09999999999999964,10.14,10.3,10.1,0.20000000000000107,0.0,10.24,10.3,10.1,0.20000000000000107,-0.10000000000000142,8090,10474,4762,5712,-8
2017-10-22,10.2,10.5,10.0,0.5,0.09999999999999964,10.4,10.5,10.3,0.1999999999999993,-0.09999999999999964,9.924,10.2,9.42,0.7799999999999994,-0.5800000000000001,10.18,10.4,10.1,0.3000000000000007,-0.09999999999999964,4721,13467,367,13100,8867
2017-10-29,10.238000000000001,10.8,9.8,1.0,0.5,10.7,11.2,10.3,0.8999999999999986,0.5,10.02,10.5,9.7,0.8000000000000007,0.8000000000000007,10.44,10.7,10.0,0.6999999999999993,0.6999999999999993,22805,96699,2175,94524,-117
2017-11-05,10.54,10.7,10.4,0.29999999999999893,-0.29999999999999893,10.74,10.8,10.6,0.20000000000000107,-0.20000000000000107,10.32,10.5,10.2,0.3000000000000007,-0.20000000000000107,10.5,10.6,10.3,0.29999999999999893,-0.1999999999999993,9536,14293,4411,9882,-9882
