Date,BIO_stock_Open_average,BIO_stock_Open_max,BIO_stock_Open_min,BIO_stock_Open_volatility,BIO_stock_Open_change,BIO_stock_High_average,BIO_stock_High_max,BIO_stock_High_min,BIO_stock_High_volatility,BIO_stock_High_change,BIO_stock_Low_average,BIO_stock_Low_max,BIO_stock_Low_min,BIO_stock_Low_volatility,BIO_stock_Low_change,BIO_stock_Close_average,BIO_stock_Close_max,BIO_stock_Close_min,BIO_stock_Close_volatility,BIO_stock_Close_change,BIO_stock_Volume_average,BIO_stock_Volume_max,BIO_stock_Volume_min,BIO_stock_Volume_volatility,BIO_stock_Volume_change
2016-01-03,134.45600000000002,136.59,132.38,4.210000000000008,-3.759999999999991,135.688,137.92,132.84,5.079999999999984,-3.9099999999999966,133.03,135.13,130.1,5.030000000000001,-4.420000000000016,133.936,136.19,130.51,5.680000000000007,-5.680000000000007,134366,190605,99123,91482,-36722
2016-01-10,129.174,131.5,126.09,5.409999999999997,-5.409999999999997,130.582,134.39,126.35,8.039999999999992,-8.039999999999992,125.89399999999999,128.1,123.02,5.079999999999998,-5.079999999999998,127.748,130.49,124.63,5.860000000000014,-5.860000000000014,143339,191038,81527,109511,12375
2016-01-17,125.7675,127.12,124.06,3.0600000000000023,1.6300000000000097,127.42750000000001,128.02,126.39,1.6300000000000097,1.3400000000000034,123.895,125.52,122.03,3.489999999999995,2.299999999999997,125.875,127.07,124.83,2.239999999999995,1.7299999999999898,125785,211630,77626,134004,-134004
2016-01-24,126.206,127.41,124.34,3.069999999999993,-2.319999999999993,127.88,128.77,126.68,2.0900000000000034,-0.27000000000001023,124.37,125.26,122.71,2.5500000000000114,-1.3900000000000006,126.208,127.85,123.93,3.9199999999999875,1.5999999999999943,72579,110849,50578,60271,60271
2016-01-31,127.192,128.38,126.74,1.6400000000000006,0.10999999999999943,128.506,128.87,127.93,0.9399999999999977,0.13000000000002387,125.148,125.57,124.87,0.6999999999999886,0.01999999999999602,127.014,127.86,125.54,2.319999999999993,-1.289999999999992,108452,127040,97616,29424,29424
2016-02-07,124.47,126.22,123.01,3.2099999999999937,2.039999999999992,126.728,127.86,125.47,2.3900000000000006,2.3900000000000006,123.67399999999999,124.75,122.96,1.7900000000000063,1.769999999999996,125.08200000000001,126.4,124.43,1.9699999999999989,1.9699999999999989,109096,128403,82805,45598,-19740
2016-02-14,128.665,130.25,127.36,2.8900000000000006,1.190000000000012,130.7625,131.88,128.02,3.859999999999985,3.3400000000000034,127.06,128.93,123.68,5.25,4.439999999999998,129.59,131.17,127.36,3.809999999999988,3.809999999999988,149504,192339,105741,86598,-15304
2016-02-21,132.084,134.82,130.03,4.789999999999992,2.9499999999999886,133.518,137.48,131.68,5.799999999999983,4.5,130.368,131.49,129.07,2.420000000000016,0.4900000000000091,132.74,137.06,130.79,6.27000000000001,4.72999999999999,112711,168347,58453,109894,74115
2016-02-28,137.576,139.35,135.7,3.6500000000000057,2.130000000000024,138.69,139.63,137.18,2.4499999999999886,2.4499999999999886,135.87,138.45,132.99,5.4599999999999795,3.9199999999999875,137.882,138.97,134.64,4.3300000000000125,4.220000000000027,126338,155995,103160,52835,-52835
2016-03-06,136.706,138.06,135.78,2.280000000000001,-2.140000000000015,137.536,139.0,136.45,2.5500000000000114,-1.4300000000000068,135.096,136.85,133.83,3.019999999999982,-1.4000000000000057,136.228,138.49,134.97,3.5200000000000102,-1.1299999999999955,138640,170603,93308,77295,1330
2016-03-13,134.518,137.04,130.82,6.219999999999999,-6.219999999999999,135.828,139.0,133.88,5.1200000000000045,-5.1200000000000045,132.972,136.2,130.17,6.030000000000001,-6.030000000000001,134.026,137.64,131.99,5.649999999999977,-5.619999999999976,173528,310085,115076,195009,62153
2016-03-20,133.5625,134.71,132.31,2.4000000000000057,0.9300000000000068,135.1675,136.41,133.95,2.460000000000008,-1.0600000000000023,132.6625,133.99,131.34,2.6500000000000057,0.4399999999999977,134.35,135.33,133.66,1.670000000000016,-0.5700000000000216,100120,131524,70382,61142,-61142
2016-03-27,135.814,137.6,133.73,3.8700000000000045,1.9799999999999898,137.582,139.42,134.46,4.9599999999999795,4.9599999999999795,134.398,135.81,132.29,3.5200000000000102,3.5200000000000102,136.764,139.42,134.09,5.329999999999984,5.329999999999984,140405,285001,91343,193658,1027
2016-04-03,137.37199999999999,138.74,135.28,3.460000000000008,-1.3200000000000216,138.646,139.73,137.24,2.4899999999999807,-2.109999999999985,135.722,137.39,135.02,2.369999999999976,-2.1699999999999875,136.93200000000002,139.19,135.03,4.159999999999997,-1.3100000000000023,140622,281242,58354,222888,-56967
2016-04-10,137.998,139.69,136.47,3.219999999999999,2.990000000000009,139.226,140.7,137.31,3.3899999999999864,2.8100000000000023,137.19,138.89,135.44,3.4499999999999886,3.4499999999999886,138.55200000000002,140.18,136.55,3.6299999999999955,3.6299999999999955,93408,103271,86834,16437,-4967
2016-04-17,140.396,141.0,139.69,1.3100000000000023,0.5099999999999909,141.344,142.21,140.59,1.6200000000000045,1.1100000000000136,139.23999999999998,140.29,137.92,2.3700000000000045,1.2299999999999898,140.674,142.05,140.04,2.0100000000000193,1.3800000000000239,103575,188224,60659,127565,-109593
2016-04-24,142.028,142.45,141.28,1.1699999999999875,1.1699999999999875,143.032,144.52,142.08,2.4399999999999977,0.6199999999999761,141.176,142.08,140.54,1.5400000000000205,-0.12999999999999545,142.34,142.98,141.59,1.3899999999999864,0.2599999999999909,110684,139933,85276,54657,52361
2016-05-01,142.456,143.05,141.68,1.3700000000000045,0.38999999999998636,144.09,144.32,143.7,0.6200000000000045,-0.6200000000000045,140.942,142.12,138.81,3.3100000000000023,-1.990000000000009,142.928,144.07,141.63,2.4399999999999977,-2.4399999999999977,149018,321367,91882,229485,197388
2016-05-08,142.312,142.85,141.1,1.75,1.240000000000009,143.44,144.59,142.8,1.789999999999992,1.789999999999992,141.73,142.12,140.85,1.2700000000000102,1.2700000000000102,142.542,143.19,141.86,1.329999999999984,1.2099999999999795,128314,174347,73625,100722,2433
2016-05-15,142.608,143.92,141.11,2.809999999999974,0.12999999999999545,144.142,144.78,143.5,1.2800000000000011,-0.28000000000000114,142.058,143.04,141.11,1.9299999999999784,0.12999999999999545,143.35,144.36,142.38,1.9800000000000182,0.05000000000001137,110516,149662,63260,86402,51339
2016-05-22,146.718,148.38,144.48,3.9000000000000057,3.9000000000000057,147.966,148.91,145.06,3.8499999999999943,3.8499999999999943,146.086,147.73,143.3,4.429999999999978,4.429999999999978,147.344,148.72,144.15,4.569999999999993,4.569999999999993,100131,153798,61859,91939,-29052
2016-05-29,148.94,149.36,148.36,1.0,0.3100000000000023,149.6325,149.88,149.36,0.5199999999999818,-0.5099999999999909,147.9125,148.64,147.14,1.5,-1.1200000000000045,148.945,149.49,148.3,1.1899999999999977,-0.549999999999983,81170,94076,56386,37690,-27034
2016-06-05,148.682,149.12,148.03,1.0900000000000034,-0.8300000000000125,149.692,150.0,149.38,0.6200000000000045,0.5800000000000125,147.804,148.6,146.35,2.25,-1.8000000000000114,148.644,149.99,146.58,3.4099999999999966,-1.9799999999999898,74109,96962,54513,42449,-18260
2016-06-12,143.196,146.04,140.17,5.8700000000000045,-5.8700000000000045,144.062,147.6,141.5,6.099999999999994,-6.099999999999994,141.544,144.77,138.79,5.980000000000018,-4.670000000000016,142.218,144.84,140.0,4.840000000000003,-3.920000000000016,154956,271847,55362,216485,206874
2016-06-19,141.208,142.69,137.59,5.099999999999994,-4.409999999999997,142.75,143.95,139.14,4.810000000000002,-4.3700000000000045,140.464,141.43,137.59,3.8400000000000034,-3.8400000000000034,141.546,142.92,138.69,4.22999999999999,-4.22999999999999,165516,331874,80652,251222,251222
2016-06-26,139.478,142.87,137.24,5.6299999999999955,5.6299999999999955,141.138,144.89,138.5,6.389999999999986,6.389999999999986,138.6,142.01,135.94,6.069999999999993,6.069999999999993,140.226,143.02,137.17,5.850000000000023,5.850000000000023,120376,204223,79920,124303,-124303
2016-07-03,142.3425,143.22,140.53,2.6899999999999977,0.28999999999999204,143.265,144.05,142.79,1.2600000000000193,1.1200000000000045,141.4425,142.68,140.53,2.1500000000000057,2.0999999999999943,142.57999999999998,143.81,141.34,2.469999999999999,2.469999999999999,92908,147352,67706,79646,-6155
2016-07-10,144.93,145.47,143.85,1.6200000000000045,1.3000000000000114,145.29,145.64,144.72,0.9199999999999875,0.5300000000000011,143.56,144.33,142.36,1.9699999999999989,-0.549999999999983,144.442,145.11,143.92,1.1900000000000261,0.15000000000000568,57128,61296,52515,8781,-2224
2016-07-17,144.294,144.47,143.76,0.710000000000008,-0.710000000000008,145.22,145.82,144.11,1.7099999999999795,-1.5699999999999932,143.396,144.13,142.41,1.7199999999999989,-1.5500000000000114,144.108,144.81,142.99,1.8199999999999932,-1.8199999999999932,84425,103486,65304,38182,5892
2016-07-24,144.178,144.97,143.26,1.710000000000008,1.039999999999992,145.362,146.51,143.58,2.9299999999999784,2.9299999999999784,143.716,144.72,142.06,2.6599999999999966,2.3400000000000034,144.592,145.09,143.26,1.8300000000000125,1.8300000000000125,134517,211329,61872,149457,75200
2016-07-31,148.07,156.06,144.88,11.180000000000007,11.180000000000007,151.992,158.5,146.46,12.039999999999992,6.410000000000025,146.612,155.1,143.39,11.710000000000008,10.469999999999999,150.27800000000002,155.9,145.77,10.129999999999995,7.25,222041,392582,87812,304770,146028
