Date,JBT_stock_Open_average,JBT_stock_Open_max,JBT_stock_Open_min,JBT_stock_Open_volatility,JBT_stock_Open_change,JBT_stock_High_average,JBT_stock_High_max,JBT_stock_High_min,JBT_stock_High_volatility,JBT_stock_High_change,JBT_stock_Low_average,JBT_stock_Low_max,JBT_stock_Low_min,JBT_stock_Low_volatility,JBT_stock_Low_change,JBT_stock_Close_average,JBT_stock_Close_max,JBT_stock_Close_min,JBT_stock_Close_volatility,JBT_stock_Close_change,JBT_stock_Volume_average,JBT_stock_Volume_max,JBT_stock_Volume_min,JBT_stock_Volume_volatility,JBT_stock_Volume_change
2016-05-15,59.246,60.75,58.13,2.6199999999999974,1.5999999999999943,60.21,60.98,59.66,1.3200000000000003,-1.2399999999999949,58.304,59.05,57.76,1.2899999999999991,1.2899999999999991,59.702,60.73,58.79,1.9399999999999977,-0.9899999999999949,205151,327178,148218,178960,-172247
2016-05-22,60.138,61.11,58.94,2.1700000000000017,0.37000000000000455,60.955999999999996,61.39,59.91,1.480000000000004,0.9100000000000037,59.494,60.55,58.31,2.239999999999995,0.990000000000002,60.416000000000004,61.11,59.09,2.019999999999996,1.6099999999999994,157944,200592,127842,72750,28021
2016-05-29,60.1225,60.69,59.4,1.2899999999999991,-0.6899999999999977,60.4725,61.37,60.04,1.3299999999999983,-1.3200000000000003,59.0925,60.11,58.52,1.5899999999999963,-0.9099999999999966,59.9825,60.68,59.4,1.2800000000000011,-0.8100000000000023,207536,295860,103918,191942,-76385
2016-06-05,61.013999999999996,62.87,60.11,2.759999999999998,2.759999999999998,61.828,63.62,60.28,3.3399999999999963,2.690000000000005,60.48,61.79,59.68,2.1099999999999994,2.1099999999999994,61.528,63.34,60.02,3.3200000000000003,2.3200000000000003,259944,351663,150630,201033,201033
2016-06-12,61.994,62.41,61.38,1.029999999999994,-0.36000000000000654,63.269999999999996,65.67,62.4,3.270000000000003,2.8400000000000034,61.448,61.98,60.99,0.9899999999999949,0.6499999999999986,62.422,64.24,61.37,2.8699999999999974,2.8699999999999974,292522,817204,111144,706060,706060
2016-06-19,63.152,64.72,61.4,3.3200000000000003,-3.3200000000000003,63.918,65.65,62.67,2.980000000000004,-2.980000000000004,62.61,64.13,61.09,3.039999999999992,-3.039999999999992,62.876000000000005,64.15,61.4,2.750000000000007,-2.750000000000007,255967,334881,181912,152969,56010
2016-06-26,59.522,61.22,58.05,3.1700000000000017,0.39000000000000057,60.516,62.22,58.99,3.229999999999997,1.3900000000000006,58.64,61.2,57.47,3.730000000000004,3.1000000000000014,59.516,61.49,57.53,3.960000000000001,3.1499999999999986,245935,310285,193636,116649,-21927
2016-07-03,60.870000000000005,61.7,60.0,1.7000000000000028,0.490000000000002,61.46,62.79,60.5,2.289999999999999,1.5,60.4925,61.7,59.9,1.8000000000000043,1.7000000000000028,61.015,62.63,60.25,2.3800000000000026,2.3500000000000014,114993,127634,95354,32280,14070
2016-07-10,64.51,65.45,62.81,2.6400000000000006,2.1700000000000017,65.18,65.76,63.95,1.8100000000000023,1.8100000000000023,63.956,64.45,62.54,1.9100000000000037,1.8500000000000014,64.616,65.16,63.77,1.3899999999999935,1.29999999999999,152121,174022,121408,52614,51741
2016-07-17,65.32600000000001,66.5,64.54,1.9599999999999937,0.5600000000000023,66.298,67.8,65.11,2.6899999999999977,2.3499999999999943,64.826,65.56,64.34,1.2199999999999989,1.2199999999999989,65.764,67.38,64.73,2.6499999999999915,2.4599999999999937,109677,188723,55657,133066,87274
2016-07-24,67.526,69.1,66.82,2.280000000000001,-0.3400000000000034,68.22,70.45,67.33,3.1200000000000045,0.3299999999999983,66.02,66.2,65.6,0.6000000000000085,0.09999999999999432,67.038,67.42,66.76,0.6599999999999966,-0.5,321508,656840,101548,555292,115451
2016-07-31,66.724,67.18,66.38,0.8000000000000114,-0.5200000000000102,67.282,67.53,66.98,0.5499999999999972,-0.21999999999999886,65.56400000000001,66.31,62.92,3.3900000000000006,-0.22000000000001307,66.728,67.18,66.02,1.1600000000000108,-0.14999999999999147,161511,224731,108663,116068,-104207
2016-08-07,66.936,67.68,66.33,1.3500000000000085,0.6500000000000057,67.31400000000001,67.99,66.84,1.1499999999999915,0.6899999999999977,66.242,66.53,66.03,0.5,0.4000000000000057,66.858,67.73,66.42,1.3100000000000023,0.3999999999999915,116740,180095,66918,113177,-34100
2016-08-14,67.63,68.1,66.89,1.2099999999999937,0.35999999999999943,68.214,68.72,67.83,0.8900000000000006,0.5900000000000034,67.146,67.64,66.71,0.9300000000000068,0.5,67.906,68.54,67.22,1.3200000000000074,0.4900000000000091,106735,138089,72527,65562,15168
2016-08-21,69.288,70.23,68.52,1.710000000000008,0.730000000000004,69.87,70.26,69.56,0.7000000000000028,0.1599999999999966,68.452,69.53,67.58,1.9500000000000028,0.8599999999999994,69.44800000000001,70.14,69.02,1.1200000000000045,-0.5100000000000051,102306,121486,89745,31741,-27068
2016-08-28,69.044,69.51,68.8,0.710000000000008,0.5900000000000034,69.648,70.94,69.09,1.8499999999999943,1.2999999999999972,68.446,69.29,67.82,1.470000000000013,0.6500000000000057,69.35600000000001,70.87,68.68,2.1899999999999977,1.9000000000000057,122019,153877,76847,77030,7279
2016-09-04,70.00999999999999,71.0,68.77,2.230000000000004,-2.230000000000004,70.165,71.0,69.18,1.8199999999999932,-1.8199999999999932,68.64,69.72,66.56,3.1599999999999966,-3.1599999999999966,68.9925,70.09,66.75,3.3400000000000034,-3.200000000000003,121947,174555,68157,106398,79892
2016-09-11,65.898,66.63,65.21,1.4200000000000017,-0.35999999999999943,66.36,67.22,65.61,1.6099999999999994,-1.1299999999999955,64.94,66.38,64.28,2.0999999999999943,-1.539999999999992,65.736,67.0,64.94,2.0600000000000023,-2.0600000000000023,224202,273776,157218,116558,85810
2016-09-18,66.958,68.96,65.41,3.549999999999997,3.549999999999997,67.778,69.39,66.37,3.019999999999996,2.589999999999989,66.388,67.48,65.09,2.3900000000000006,2.3900000000000006,67.388,69.09,66.17,2.9200000000000017,1.8700000000000045,127532,171605,94425,77180,-3464
2016-09-25,68.39399999999999,69.31,67.22,2.0900000000000034,1.3900000000000006,69.236,70.93,68.2,2.730000000000004,2.6500000000000057,68.066,68.88,67.22,1.6599999999999966,1.4399999999999977,68.91199999999999,70.55,67.47,3.0799999999999983,3.0799999999999983,101341,182694,74842,107852,106646
2016-10-02,72.572,73.49,70.55,2.9399999999999977,2.8599999999999994,73.888,74.22,73.49,0.730000000000004,-0.25,71.638,72.36,70.55,1.8100000000000023,1.5100000000000051,72.934,73.7,71.94,1.7600000000000051,-0.6499999999999915,126569,259463,68590,190873,-190873
2016-10-09,72.194,72.9,71.73,1.1700000000000017,-1.1700000000000017,73.04,73.53,72.26,1.269999999999996,-0.1599999999999966,71.556,71.79,71.27,0.5200000000000102,0.07000000000000739,72.31,73.06,71.76,1.2999999999999972,-0.6400000000000006,90622,134852,60496,74356,44062
2016-10-16,74.01,75.25,72.85,2.4000000000000057,0.4000000000000057,75.07000000000001,75.5,74.4,1.0999999999999943,0.5499999999999972,73.374,74.4,72.7,1.7000000000000028,0.45000000000000284,74.59,75.35,74.2,1.1499999999999915,0.6499999999999915,105165,124758,76444,48314,-48314
2016-10-23,75.26,76.8,73.65,3.1499999999999915,0.9500000000000028,76.92,80.15,73.85,6.300000000000011,3.4000000000000057,74.456,76.7,71.85,4.8500000000000085,1.8500000000000085,75.48,79.0,72.0,7.0,3.75,328580,491270,149625,341645,268241
2016-10-30,78.53999999999999,79.35,77.8,1.5499999999999972,-1.5,79.28399999999999,80.0,78.3,1.7000000000000028,-0.9000000000000057,77.388,78.4,76.2,2.200000000000003,-2.0999999999999943,78.03,79.85,76.5,3.3499999999999943,-3.3499999999999943,246987,315114,116557,198557,2866
2016-11-06,81.42,84.8,78.0,6.799999999999997,6.549999999999997,83.396,85.53,79.9,5.6299999999999955,5.6299999999999955,80.9,84.3,77.75,6.549999999999997,6.549999999999997,82.63,84.85,79.8,5.049999999999997,5.049999999999997,227233,286489,154145,132344,86288
2016-11-13,85.03999999999999,86.5,83.55,2.950000000000003,0.7000000000000028,85.84,86.75,84.25,2.5,0.09999999999999432,83.97,86.05,82.65,3.3999999999999915,3.3999999999999915,85.09,86.65,83.85,2.8000000000000114,2.8000000000000114,175621,292814,138638,154176,-152104
2016-11-20,88.9,91.35,87.35,4.0,4.0,90.2375,91.85,87.8,4.049999999999997,4.049999999999997,88.3125,90.6,86.85,3.75,3.75,89.75,91.7,87.35,4.3500000000000085,4.3500000000000085,146734,233686,46614,187072,-123160
2016-11-27,89.55,92.3,82.95,9.349999999999994,-8.700000000000003,90.762,93.55,84.62,8.929999999999993,-7.170000000000002,86.75,90.35,80.55,9.799999999999997,-9.5,88.59,91.9,84.4,7.5,-6.549999999999997,389341,743879,163379,580500,278199
2016-12-04,87.16,90.05,85.05,5.0,5.0,88.35,90.25,86.55,3.700000000000003,3.700000000000003,86.52,88.8,84.85,3.950000000000003,3.950000000000003,87.75999999999999,89.45,85.6,3.8500000000000085,3.450000000000003,158602,249001,123709,125292,-90929
2016-12-11,86.8,89.0,85.4,3.5999999999999943,-3.3499999999999943,87.8,89.25,85.85,3.4000000000000057,-3.4000000000000057,85.14,86.95,83.15,3.799999999999997,-3.799999999999997,85.63,87.2,83.35,3.8500000000000085,-3.8500000000000085,229044,391642,164267,227375,214656
2016-12-18,84.78,85.6,83.4,2.1999999999999886,1.8999999999999915,85.766,86.1,85.2,0.8999999999999915,0.45000000000000284,84.08,85.1,83.4,1.6999999999999886,0.25,85.02,85.5,84.3,1.2000000000000028,0.5499999999999972,159434,183583,95274,88309,-75534
2016-12-25,85.025,86.05,84.35,1.7000000000000028,-0.10000000000000853,85.94749999999999,86.44,85.05,1.3900000000000006,0.10000000000000853,83.98750000000001,84.9,82.65,2.25,-0.45000000000000284,85.1375,85.95,83.95,2.0,0.04999999999999716,151559,285741,89984,195757,195757
2017-01-01,85.675,87.1,84.7,2.3999999999999915,-2.3999999999999915,86.45,88.0,85.1,2.9000000000000057,-2.9000000000000057,84.2125,85.0,83.55,1.4500000000000028,-1.4500000000000028,84.8875,86.1,83.65,2.4499999999999886,-1.5999999999999943,135355,179319,92101,87218,-73147
2017-01-08,83.64999999999999,85.05,82.35,2.700000000000003,1.2000000000000028,84.83,86.0,83.6,2.4000000000000057,1.75,82.86,85.05,81.25,3.799999999999997,2.549999999999997,83.88,85.25,82.5,2.75,2.6500000000000057,184116,402101,49288,352813,-133564
2017-01-15,84.525,84.85,84.15,0.6999999999999886,-0.5,84.825,84.9,84.7,0.20000000000000284,0.0,83.5,83.95,82.8,1.1500000000000057,-0.8500000000000085,83.95,84.5,83.0,1.5,-0.8499999999999943,105987,144583,78587,65996,26238
2017-01-22,85.1,86.75,82.95,3.799999999999997,2.799999999999997,86.23,87.25,83.9,3.3499999999999943,3.1999999999999886,84.35,86.3,82.3,4.0,2.799999999999997,85.78,86.95,83.35,3.6000000000000085,3.6000000000000085,90307,129287,66727,62560,-5537
2017-01-29,86.37,86.85,85.65,1.1999999999999886,0.5,87.04,87.65,86.5,1.1500000000000057,0.45000000000000284,85.38,86.25,84.1,2.1500000000000057,0.29999999999999716,86.48,87.6,85.75,1.8499999999999943,1.0499999999999972,141883,181497,98614,82883,-63281
2017-02-05,87.97,90.05,87.2,2.8499999999999943,2.8499999999999943,88.66,90.05,87.4,2.6499999999999915,2.6499999999999915,87.164,87.75,86.67,1.0799999999999983,0.8799999999999955,88.07,89.5,87.4,2.0999999999999943,0.3999999999999915,115486,143106,77864,65242,-36239
2017-02-12,86.84,88.25,86.1,2.1500000000000057,-1.6500000000000057,87.4,88.7,86.6,2.1000000000000085,-2.1000000000000085,85.6,86.15,84.75,1.4000000000000057,-1.4000000000000057,86.43,87.2,85.0,2.200000000000003,-2.200000000000003,136160,163690,96232,67458,16318
2017-02-19,84.0875,85.9,80.7,5.200000000000003,-4.200000000000003,85.6875,86.45,84.85,1.6000000000000085,-1.0,82.675,84.6,80.7,3.8999999999999915,-3.6499999999999915,84.5,86.4,81.85,4.550000000000011,-1.4000000000000057,189659,237359,108745,128614,14052
2017-02-26,88.35,91.0,85.0,6.0,3.700000000000003,89.81,92.0,86.05,5.950000000000003,3.3500000000000085,87.142,89.1,84.36,4.739999999999995,3.4399999999999977,88.33,89.45,85.85,3.6000000000000085,2.3500000000000085,333817,780228,167294,612934,-78717
2017-03-05,87.75,89.6,86.35,3.25,1.25,89.25,92.05,87.2,4.849999999999994,0.8999999999999915,86.588,87.55,85.62,1.9299999999999926,-0.9200000000000017,87.89,89.9,85.7,4.200000000000003,0.45000000000000284,528084,1594732,126151,1468581,156216
2017-03-12,89.10000000000001,90.2,88.15,2.049999999999997,-1.0,90.0,90.9,89.25,1.6500000000000057,-0.7999999999999972,87.914,88.2,87.62,0.5799999999999983,-0.45000000000000284,88.95,89.75,88.05,1.7000000000000028,-0.7000000000000028,263770,356838,148651,208187,69141
2017-03-19,88.28,89.8,86.75,3.049999999999997,-0.6999999999999886,89.02,90.05,87.6,2.450000000000003,-1.3499999999999943,86.99199999999999,87.5,86.1,1.4000000000000057,-0.20000000000000284,87.97,89.45,86.9,2.549999999999997,-1.4500000000000028,271330,522492,154188,368304,315875
2017-03-26,87.83,88.15,87.2,0.9500000000000028,0.9500000000000028,88.574,88.97,88.35,0.6200000000000045,-0.09999999999999432,87.15,87.65,86.05,1.6000000000000085,1.5499999999999972,88.04,88.5,87.75,0.75,-0.04999999999999716,249935,390625,149231,241394,189496
2017-04-02,85.68,87.9,84.75,3.1500000000000057,-3.1500000000000057,86.54599999999999,88.28,85.6,2.680000000000007,-2.680000000000007,84.56,85.7,84.1,1.6000000000000085,-1.5499999999999972,85.25,85.75,85.1,0.6500000000000057,-0.6500000000000057,337583,415749,248088,167661,49504
2017-04-09,86.9375,89.6,85.65,3.9499999999999886,0.75,87.9625,89.6,86.9,2.6999999999999886,-1.1999999999999886,85.6925,85.9,85.42,0.480000000000004,-0.12999999999999545,86.3375,87.2,85.5,1.7000000000000028,-0.7999999999999972,217447,311696,173117,138579,-132696
2017-04-16,87.57000000000001,89.8,85.8,4.0,4.0,88.568,90.15,87.14,3.010000000000005,2.6499999999999915,86.86800000000001,88.39,85.5,2.8900000000000006,2.4000000000000057,87.97,89.95,86.65,3.299999999999997,1.2000000000000028,182826,239953,133051,106902,86991
2017-04-23,89.56,91.35,88.05,3.299999999999997,-1.6000000000000085,90.88,93.3,88.8,4.5,-2.299999999999997,88.062,91.15,85.6,5.550000000000011,-1.9000000000000057,89.63,92.35,87.95,4.3999999999999915,-2.3999999999999915,267052,516488,162705,353783,38622
2017-04-30,89.53,91.15,88.9,2.25,2.1000000000000085,90.23,91.2,89.25,1.9500000000000028,1.9000000000000057,88.85,89.6,87.85,1.75,1.75,89.93,90.95,89.15,1.7999999999999972,1.7000000000000028,169676,202734,146683,56051,-56051
2017-05-07,90.02,91.2,88.3,2.9000000000000057,-2.9000000000000057,90.21600000000001,91.2,88.4,2.799999999999997,-2.799999999999997,88.96000000000001,90.2,87.4,2.799999999999997,-2.5999999999999943,89.45,90.65,87.7,2.950000000000003,-2.8499999999999943,167386,178644,152647,25997,-8959
2017-05-14,85.79,87.55,83.65,3.8999999999999915,-3.75,86.38,88.7,84.0,4.700000000000003,-4.1000000000000085,84.66,86.75,82.45,4.299999999999997,-3.700000000000003,85.33,87.8,83.65,4.1499999999999915,-3.4499999999999886,199689,258599,126833,131766,55939
2017-05-21,85.09,86.25,83.9,2.3499999999999943,2.3499999999999943,85.696,86.35,84.88,1.4699999999999989,1.4699999999999989,84.59,85.4,83.75,1.6500000000000057,1.6500000000000057,85.45,86.25,84.8,1.4500000000000028,1.1500000000000057,142775,172932,114606,58326,-25614
2017-05-28,86.03750000000001,87.45,84.65,2.799999999999997,2.049999999999997,87.69749999999999,90.22,85.6,4.6200000000000045,4.6200000000000045,85.5125,87.45,83.85,3.6000000000000085,2.950000000000003,87.025,88.95,84.6,4.3500000000000085,4.3500000000000085,173248,197295,127369,69926,69926
2017-06-04,88.16,89.9,86.5,3.4000000000000057,1.1500000000000057,89.26,91.15,87.8,3.3500000000000085,2.0,87.588,89.75,86.05,3.700000000000003,1.4000000000000057,88.58,90.4,86.55,3.8500000000000085,2.0,113471,132594,90223,42371,20434
2017-06-11,89.17,89.9,88.3,1.6000000000000085,-0.8500000000000085,90.506,91.95,89.4,2.549999999999997,1.1000000000000085,88.64,89.4,87.95,1.4500000000000028,-0.3500000000000085,89.67,91.25,88.6,2.6500000000000057,1.5499999999999972,142963,241860,89175,152685,88713
2017-06-18,92.67,93.95,91.85,2.1000000000000085,0.9000000000000057,94.048,94.7,93.15,1.5499999999999972,-0.25,91.86,92.95,91.15,1.7999999999999972,1.2999999999999972,93.15,94.4,91.9,2.5,-0.30000000000001137,147828,205896,86700,119196,-21697
2017-06-25,95.1,96.7,94.05,2.6500000000000057,1.0,96.71000000000001,99.15,94.7,4.450000000000003,4.0,94.38,95.7,93.55,2.1500000000000057,2.049999999999997,95.54,98.0,93.65,4.349999999999994,3.950000000000003,200212,245836,120502,125334,125334
2017-07-02,95.75,99.05,92.85,6.200000000000003,-6.200000000000003,96.375,99.2,94.25,4.950000000000003,-4.950000000000003,93.725,95.95,92.05,3.9000000000000057,-3.9000000000000057,94.5125,95.95,92.65,3.299999999999997,-2.049999999999997,196686,227382,124863,102519,88283
2017-07-09,92.39,93.7,91.55,2.1500000000000057,-2.1500000000000057,93.43,94.4,92.2,2.200000000000003,-1.0500000000000114,91.55,92.15,90.1,2.0500000000000114,-0.6000000000000085,92.28999999999999,93.1,91.45,1.6499999999999915,0.75,132664,158940,103467,55473,-43946
2017-07-16,93.77,94.6,92.8,1.7999999999999972,1.7999999999999972,94.28999999999999,94.6,93.8,0.7999999999999972,0.7999999999999972,93.10000000000001,93.4,92.45,0.9500000000000028,0.7000000000000028,93.79,94.3,93.45,0.8499999999999943,0.0,89536,126021,67864,58157,38183
2017-07-23,93.33,94.3,91.75,2.549999999999997,-1.8499999999999943,93.83,95.0,92.75,2.25,-0.8499999999999943,91.98,93.35,89.55,3.799999999999997,-2.700000000000003,93.05,94.25,92.3,1.9500000000000028,-0.7000000000000028,135212,173526,98802,74724,74724
2017-07-30,91.58,92.8,90.5,2.299999999999997,-1.8999999999999915,92.73,96.34,91.2,5.140000000000001,-1.8900000000000006,89.466,90.6,87.83,2.769999999999996,-0.04999999999999716,91.04,92.4,90.4,2.0,-1.4500000000000028,236352,537482,98076,439406,-78658
2017-08-06,89.94,91.6,88.3,3.299999999999997,-2.5,91.24,93.15,89.55,3.6000000000000085,-1.25,88.89,90.3,86.7,3.5999999999999943,-1.9500000000000028,90.3,91.75,89.2,2.549999999999997,-1.2999999999999972,128266,165607,99901,65706,38057
2017-08-13,88.82000000000001,91.05,85.7,5.349999999999994,-5.349999999999994,89.55,91.2,87.7,3.5,-3.5,87.432,89.12,85.09,4.030000000000001,-4.030000000000001,88.2,89.9,86.35,3.5500000000000114,-2.5500000000000114,127522,156075,76291,79784,25825
2017-08-20,87.7,87.85,87.4,0.44999999999998863,0.44999999999998863,88.38,88.8,87.75,1.0499999999999972,0.75,87.13,87.6,86.55,1.0499999999999972,0.0,87.57000000000001,88.45,87.2,1.25,0.0,78345,101405,62127,39278,-17896
2017-08-27,87.62,88.75,86.3,2.450000000000003,1.0499999999999972,88.37,89.7,87.3,2.4000000000000057,2.0,87.072,88.41,86.1,2.3100000000000023,2.3100000000000023,88.07,89.55,86.85,2.700000000000003,2.700000000000003,112783,155079,81789,73290,-16208
2017-09-03,89.9125,90.55,89.25,1.2999999999999972,1.2999999999999972,91.1875,92.7,90.45,2.25,2.25,89.0575,90.25,87.36,2.8900000000000006,2.8900000000000006,90.625,92.3,89.75,2.549999999999997,2.549999999999997,145869,178008,111910,66098,-30336
2017-09-10,94.14,95.45,93.0,2.450000000000003,2.450000000000003,95.056,96.6,93.45,3.1499999999999915,3.1499999999999915,93.69,95.15,92.1,3.0500000000000114,3.0500000000000114,94.58,95.8,92.9,2.8999999999999915,2.8999999999999915,123253,249685,74211,175474,164487
2017-09-17,96.72,97.35,96.05,1.2999999999999972,-0.10000000000000853,97.366,97.55,97.1,0.45000000000000284,-0.45000000000000284,95.92,96.5,95.4,1.0999999999999943,-0.5999999999999943,96.58,97.3,95.5,1.7999999999999972,-1.7999999999999972,159283,196187,135975,60212,-60212
2017-09-24,97.06,99.9,95.0,4.900000000000006,4.900000000000006,98.56,101.4,95.2,6.200000000000003,6.200000000000003,96.59,99.8,94.0,5.799999999999997,5.799999999999997,98.26,101.1,94.95,6.1499999999999915,6.1499999999999915,160712,189707,109937,79770,79770
2017-10-01,101.01,102.05,99.5,2.549999999999997,-1.5,101.67,102.45,100.7,1.75,-1.4500000000000028,100.048,100.6,99.09,1.509999999999991,-1.0499999999999972,100.86,101.9,99.75,2.1500000000000057,-1.2999999999999972,150012,212829,104295,108534,-108534
2017-10-08,100.8,101.75,99.75,2.0,0.09999999999999432,101.856,103.85,100.33,3.519999999999996,2.4499999999999886,99.934,100.22,99.7,0.519999999999996,-0.19999999999998863,101.14,103.75,99.85,3.9000000000000057,2.450000000000003,115138,192456,74691,117765,116915
2017-10-15,103.42,103.9,102.9,1.0,-0.75,104.11,104.9,103.35,1.5500000000000114,-0.9000000000000057,102.816,103.42,102.05,1.3700000000000045,-0.37000000000000455,103.36,104.0,102.4,1.5999999999999943,-0.04999999999999716,133326,156912,120016,36896,-20570
2017-10-22,108.88,113.05,104.1,8.950000000000003,7.300000000000011,111.714,115.2,105.5,9.700000000000003,6.25,107.25,110.05,102.8,7.25,7.1000000000000085,109.71,112.95,104.05,8.900000000000006,6.0,281551,511514,168197,343317,-12714
