Date,DESTQ_stock_Open_average,DESTQ_stock_Open_max,DESTQ_stock_Open_min,DESTQ_stock_Open_volatility,DESTQ_stock_Open_change,DESTQ_stock_High_average,DESTQ_stock_High_max,DESTQ_stock_High_min,DESTQ_stock_High_volatility,DESTQ_stock_High_change,DESTQ_stock_Low_average,DESTQ_stock_Low_max,DESTQ_stock_Low_min,DESTQ_stock_Low_volatility,DESTQ_stock_Low_change,DESTQ_stock_Close_average,DESTQ_stock_Close_max,DESTQ_stock_Close_min,DESTQ_stock_Close_volatility,DESTQ_stock_Close_change,DESTQ_stock_Volume_average,DESTQ_stock_Volume_max,DESTQ_stock_Volume_min,DESTQ_stock_Volume_volatility,DESTQ_stock_Volume_change
2016-01-03,8.042,8.59,7.59,1.0,-1.0,8.225999999999999,8.75,7.59,1.1600000000000001,-1.1600000000000001,7.714,8.15,7.12,1.0300000000000002,-1.0300000000000002,7.814,8.27,7.19,1.0799999999999992,-1.0799999999999992,146011,205942,108230,97712,-90734
2016-01-10,6.72,7.15,6.3,0.8500000000000005,-0.8500000000000005,7.062,7.43,6.48,0.9499999999999993,-0.6999999999999993,6.464,6.84,6.19,0.6499999999999995,-0.5800000000000001,6.586,6.86,6.4,0.45999999999999996,-0.45999999999999996,128100,194447,84219,110228,-74064
2016-01-17,6.1975,6.44,5.96,0.4800000000000004,-0.1900000000000004,6.355,6.46,6.22,0.2400000000000002,-0.009999999999999787,5.93,6.24,5.7,0.54,-0.2999999999999998,6.1274999999999995,6.3,5.97,0.33000000000000007,0.040000000000000036,250591,344751,150208,194543,23835
2016-01-24,6.2139999999999995,6.51,5.93,0.5800000000000001,0.22999999999999954,6.554,6.83,6.1,0.7300000000000004,0.07000000000000028,5.84,6.27,5.13,1.1399999999999997,0.3000000000000007,6.29,6.69,5.88,0.8100000000000005,0.8100000000000005,224613,446663,112657,334006,80172
2016-01-31,6.664,6.71,6.59,0.1200000000000001,-0.08000000000000007,6.82,6.9,6.69,0.20999999999999996,-0.20999999999999996,6.3420000000000005,6.53,6.12,0.41000000000000014,-0.27000000000000046,6.672,6.76,6.58,0.17999999999999972,-0.17999999999999972,98046,143125,39283,103842,72980
2016-02-07,6.658,6.74,6.58,0.16000000000000014,0.08000000000000007,6.914,7.21,6.73,0.47999999999999954,-0.3200000000000003,6.592,6.65,6.53,0.1200000000000001,0.1200000000000001,6.772,6.88,6.68,0.20000000000000018,-0.04999999999999982,109465,174925,46190,128735,-128735
2016-02-14,7.5425,7.87,6.89,0.9800000000000004,0.9800000000000004,7.855,8.13,7.53,0.6000000000000005,0.33999999999999986,7.4525,7.77,6.85,0.9199999999999999,0.8000000000000007,7.7425,8.0,7.48,0.5199999999999996,0.20999999999999996,81990,102395,60860,41535,26997
2016-02-21,7.9239999999999995,8.26,7.74,0.5199999999999996,0.5199999999999996,8.15,8.36,7.98,0.379999999999999,0.28999999999999915,7.7,7.94,7.5,0.4400000000000004,0.2600000000000007,7.9879999999999995,8.28,7.83,0.4499999999999993,0.07000000000000028,69670,152564,33955,118609,-5660
2016-02-28,8.108,8.42,7.85,0.5700000000000003,0.4399999999999995,8.368,8.87,8.16,0.7099999999999991,0.6799999999999997,7.9879999999999995,8.42,7.76,0.6600000000000001,0.47999999999999954,8.2,8.51,7.9,0.6099999999999994,0.4299999999999997,56102,81363,29905,51458,-18186
2016-03-06,8.606,8.94,8.41,0.5299999999999994,0.03999999999999915,8.732,8.94,8.51,0.4299999999999997,-0.17999999999999972,8.246,8.54,7.92,0.6199999999999992,0.2900000000000009,8.54,8.69,8.38,0.3099999999999987,-0.2599999999999998,68565,180384,27537,152847,-152847
2016-03-13,8.412,9.06,7.93,1.1300000000000008,0.5999999999999996,8.892,10.24,8.29,1.950000000000001,1.6400000000000006,8.178,9.06,7.76,1.3000000000000007,0.8399999999999999,8.714,10.05,7.99,2.0600000000000005,1.75,74584,235884,27245,208639,208639
2016-03-20,8.842500000000001,10.06,7.83,2.2300000000000004,-2.2300000000000004,9.135000000000002,10.22,8.55,1.67,-1.67,8.2075,8.69,7.76,0.9299999999999997,-0.7200000000000006,8.495000000000001,8.8,7.92,0.8800000000000008,-0.3200000000000003,69755,89853,34132,55721,-55721
2016-03-27,7.662,8.53,6.82,1.709999999999999,-1.709999999999999,7.867999999999999,8.78,7.35,1.4299999999999997,-1.3999999999999995,7.106,8.15,6.71,1.4400000000000004,-1.33,7.486,8.74,6.84,1.9000000000000004,-1.5899999999999999,196441,460691,35409,425282,36554
2016-04-03,7.02,7.18,6.81,0.3700000000000001,-0.16000000000000014,7.18,7.24,7.02,0.22000000000000064,-0.21000000000000085,6.73,6.76,6.66,0.09999999999999964,0.009999999999999787,6.934,7.15,6.76,0.39000000000000057,0.03000000000000025,41726,50559,22306,28253,-28253
2016-04-10,7.05,7.29,6.8,0.4900000000000002,0.4900000000000002,7.2139999999999995,7.35,7.04,0.3099999999999996,0.2699999999999996,6.95,7.12,6.67,0.4500000000000002,0.33000000000000007,7.102,7.28,6.96,0.3200000000000003,0.08000000000000007,32277,42962,24462,18500,18500
2016-04-17,7.05,7.43,6.87,0.5599999999999996,-0.08999999999999986,7.1499999999999995,7.43,6.96,0.46999999999999975,-0.2999999999999998,6.835999999999999,6.89,6.8,0.08999999999999986,-0.08999999999999986,6.956,7.18,6.83,0.34999999999999964,-0.2999999999999998,22909,31091,12697,18394,-13628
2016-04-24,6.946,7.02,6.9,0.11999999999999922,0.0,7.072,7.16,6.99,0.16999999999999993,0.0699999999999994,6.834,6.97,6.69,0.27999999999999936,0.15999999999999925,6.962,7.05,6.85,0.20000000000000018,0.1200000000000001,122340,452299,25984,426315,-23566
2016-05-01,6.986,7.13,6.76,0.3700000000000001,-0.27000000000000046,7.062,7.17,6.84,0.33000000000000007,-0.3100000000000005,6.8420000000000005,6.91,6.75,0.16000000000000014,-0.15000000000000036,6.97,7.11,6.81,0.3000000000000007,-0.3000000000000007,47151,61544,22134,39410,-39410
