Date,DLTR_stock_Open_average,DLTR_stock_Open_max,DLTR_stock_Open_min,DLTR_stock_Open_volatility,DLTR_stock_Open_change,DLTR_stock_High_average,DLTR_stock_High_max,DLTR_stock_High_min,DLTR_stock_High_volatility,DLTR_stock_High_change,DLTR_stock_Low_average,DLTR_stock_Low_max,DLTR_stock_Low_min,DLTR_stock_Low_volatility,DLTR_stock_Low_change,DLTR_stock_Close_average,DLTR_stock_Close_max,DLTR_stock_Close_min,DLTR_stock_Close_volatility,DLTR_stock_Close_change,DLTR_stock_Volume_average,DLTR_stock_Volume_max,DLTR_stock_Volume_min,DLTR_stock_Volume_volatility,DLTR_stock_Volume_change
2016-03-13,80.566,81.05,79.62,1.4299999999999926,1.1499999999999915,81.498,82.08,81.16,0.9200000000000017,-0.07000000000000739,79.904,80.23,79.16,1.0700000000000074,0.5900000000000034,80.802,81.43,80.02,1.4100000000000108,-0.9399999999999977,2054899,2509212,1901488,607724,569003
2016-03-20,79.535,80.24,78.85,1.3900000000000006,-1.1000000000000085,80.1225,80.83,79.26,1.5699999999999932,-1.5699999999999932,78.825,79.53,78.22,1.3100000000000023,-1.3100000000000023,79.2375,80.46,78.52,1.9399999999999977,-1.9399999999999977,1428154,1584778,1247044,337734,-281263
2016-03-27,81.31400000000001,83.25,78.52,4.730000000000004,3.740000000000009,82.818,83.72,81.29,2.4299999999999926,2.4299999999999926,80.718,82.0,78.52,3.480000000000004,3.480000000000004,82.232,83.31,80.84,2.469999999999999,2.469999999999999,2101077,2683113,1513753,1169360,-64824
2016-04-03,81.362,83.47,80.3,3.1700000000000017,-2.530000000000001,81.718,83.68,80.95,2.730000000000004,-2.700000000000003,80.066,81.34,79.42,1.9200000000000017,-1.9200000000000017,80.84,82.54,79.66,2.8800000000000097,-2.8800000000000097,2083465,2721170,1483947,1237223,-566714
2016-04-10,79.888,80.41,78.84,1.5699999999999932,0.7600000000000051,80.804,81.88,80.36,1.519999999999996,1.4399999999999977,79.134,79.9,77.64,2.260000000000005,1.0300000000000011,80.3,81.75,78.91,2.8400000000000034,2.8400000000000034,1424366,1828150,1014997,813153,682337
2016-04-17,82.116,82.69,81.67,1.019999999999996,0.1700000000000017,82.748,83.69,81.95,1.7399999999999949,-0.6899999999999977,81.106,81.96,79.46,2.5,-1.8700000000000045,81.99,82.72,80.95,1.769999999999996,-1.6099999999999994,1543196,1867578,1004172,863406,-11200
2016-04-24,81.01,81.96,79.44,2.519999999999996,-1.490000000000009,81.5,82.31,79.93,2.3799999999999955,-1.25,80.112,81.24,78.26,2.9799999999999898,-2.1199999999999903,80.964,82.07,79.71,2.3599999999999994,-1.210000000000008,1542178,2140517,1175552,964965,792399
2016-05-01,80.294,80.61,80.03,0.5799999999999983,0.25,81.198,81.5,81.05,0.45000000000000284,0.10000000000000853,79.746,80.33,79.11,1.2199999999999989,-0.7900000000000063,80.782,81.19,80.61,0.5799999999999983,0.3100000000000023,1333785,1882837,1056648,826189,-190158
2016-05-08,80.67399999999999,82.05,79.43,2.6199999999999903,-2.059999999999988,81.352,82.44,80.26,2.1799999999999926,-2.1799999999999926,79.542,81.29,77.42,3.8700000000000045,-3.6400000000000006,80.15,82.11,77.63,4.480000000000004,-4.480000000000004,2038361,3047267,1268185,1779082,1154930
2016-05-15,77.23,79.08,76.13,2.950000000000003,-0.9200000000000017,78.142,80.39,76.46,3.930000000000007,-3.200000000000003,75.688,77.13,73.02,4.109999999999999,-1.5699999999999932,77.334,80.03,75.33,4.700000000000003,-3.1400000000000006,3207490,4551102,2534901,2016201,457881
2016-05-22,81.048,88.97,75.97,13.0,11.86,82.626,89.59,77.4,12.189999999999998,12.189999999999998,80.182,87.38,75.49,11.89,11.89,81.752,88.94,75.56,13.379999999999995,13.379999999999995,5246135,11666212,2355998,9310214,3524020
2016-05-29,90.45,90.96,89.39,1.5699999999999932,1.519999999999996,91.38499999999999,91.91,90.86,1.0499999999999972,1.0499999999999972,89.845,90.76,88.71,2.0500000000000114,2.0500000000000114,90.87,91.08,90.54,0.539999999999992,0.539999999999992,3151592,5592280,1877104,3715176,-3715176
2016-06-05,91.19800000000001,91.48,90.43,1.0499999999999972,-0.07000000000000739,91.842,92.17,91.48,0.6899999999999977,0.3299999999999983,90.664,91.03,90.19,0.8400000000000034,0.6899999999999977,91.35,91.97,90.62,1.3499999999999943,0.7199999999999989,1352479,1817014,1017029,799985,-288169
2016-06-12,90.836,91.75,90.04,1.7099999999999937,0.5499999999999972,91.53399999999999,91.97,90.46,1.5100000000000051,0.4000000000000057,90.172,91.16,89.28,1.8799999999999955,1.1199999999999903,90.938,91.84,90.05,1.7900000000000063,1.4099999999999966,1948357,2798217,1505705,1292512,1292512
2016-06-19,91.962,92.48,90.23,2.25,-2.0999999999999943,92.966,93.33,92.69,0.6400000000000006,0.09000000000000341,91.584,92.18,90.23,1.9500000000000028,-1.9099999999999966,92.26,92.63,91.89,0.7399999999999949,-0.5900000000000034,2090739,2566166,1576204,989962,9111
2016-06-26,93.358,94.79,91.46,3.3300000000000125,3.230000000000004,94.1,94.85,92.79,2.059999999999988,1.8999999999999915,92.438,93.67,90.86,2.8100000000000023,2.8100000000000023,93.462,94.42,92.31,2.1099999999999994,1.2199999999999989,1937940,2551446,1443034,1108412,-1108412
2016-07-03,94.66749999999999,95.45,93.63,1.8200000000000074,1.8200000000000074,95.34,96.0,94.85,1.1500000000000057,0.769999999999996,94.01,94.75,93.59,1.1599999999999966,1.1599999999999966,94.8875,95.08,94.63,0.45000000000000284,0.09999999999999432,1639170,2078922,1005641,1073281,252985
2016-07-10,95.122,95.69,94.68,1.009999999999991,0.5099999999999909,95.46,95.69,95.09,0.5999999999999943,0.030000000000001137,94.45,94.85,94.24,0.6099999999999994,-0.5499999999999972,94.602,95.0,94.34,0.6599999999999966,-0.5300000000000011,1261562,1501211,872394,628817,418912
2016-07-17,95.08800000000001,95.79,94.58,1.210000000000008,0.480000000000004,95.912,96.27,95.54,0.7299999999999898,-0.12999999999999545,94.622,94.99,93.97,1.019999999999996,0.09000000000000341,95.466,96.13,94.66,1.4699999999999989,0.3999999999999915,1469442,1753764,1195576,558188,-65802
2016-07-24,96.128,96.73,95.32,1.4100000000000108,0.3999999999999915,96.696,97.45,96.27,1.1800000000000068,0.09999999999999432,95.53,96.25,94.68,1.5699999999999932,-0.1700000000000017,96.23400000000001,96.65,95.72,0.9300000000000068,-0.09999999999999432,1151602,1385987,955088,430899,33699
2016-07-31,96.74,97.48,95.88,1.6000000000000085,-1.0700000000000074,97.368,97.84,96.77,1.0700000000000074,-0.46000000000000796,95.822,96.5,95.02,1.480000000000004,-0.3400000000000034,96.63799999999999,97.1,96.07,1.0300000000000011,-0.0799999999999983,1473634,1843830,1187353,656477,-318091
2016-08-07,97.022,99.0,95.79,3.2099999999999937,-0.010000000000005116,97.898,99.93,96.14,3.7900000000000063,0.35999999999999943,95.964,97.07,95.03,2.039999999999992,0.39000000000000057,96.724,98.12,95.9,2.219999999999999,0.37999999999999545,1602986,2243669,913848,1329821,798336
2016-08-14,95.704,96.35,94.94,1.4099999999999966,-0.5300000000000011,96.33800000000001,96.95,96.01,0.9399999999999977,-0.5499999999999972,95.04,95.67,94.63,1.0400000000000063,-0.6700000000000017,95.738,96.26,95.49,0.7700000000000102,-0.6900000000000119,1590622,2245115,1209636,1035479,-1027524
2016-08-21,92.06,96.02,85.14,10.879999999999995,-10.179999999999993,92.87,96.35,86.49,9.86,-9.440000000000012,90.866,95.26,84.57,10.690000000000012,-10.490000000000009,91.44,95.76,85.5,10.260000000000005,-10.260000000000005,5581350,15533998,1249093,14284905,4214481
2016-08-28,84.072,85.75,82.39,3.3599999999999994,-2.6400000000000006,84.682,86.32,83.75,2.569999999999993,-2.489999999999995,83.1,85.15,82.13,3.0200000000000102,-2.6000000000000085,83.726,85.53,82.7,2.8299999999999983,-2.4200000000000017,3418589,4274152,1821032,2453120,-2030110
2016-09-04,82.6575,83.56,81.51,2.049999999999997,-2.049999999999997,82.9225,83.75,82.37,1.3799999999999955,-1.3799999999999955,81.82,82.71,81.4,1.309999999999988,-1.279999999999987,82.3125,83.28,81.63,1.6500000000000057,-1.6500000000000057,3369551,4647184,2778503,1868681,1796611
2016-09-11,81.232,81.73,80.48,1.25,0.12999999999999545,82.1,82.68,81.62,1.0600000000000023,-1.0600000000000023,80.562,81.25,79.66,1.5900000000000034,-0.7199999999999989,81.42,82.38,80.18,2.1999999999999886,-1.2800000000000011,3126595,3912107,2202070,1710037,504237
2016-09-18,80.308,81.27,79.53,1.7399999999999949,-1.7399999999999949,80.81,81.55,80.36,1.1899999999999977,-0.789999999999992,79.238,80.15,78.65,1.5,-1.0900000000000034,79.994,80.22,79.7,0.519999999999996,-0.12999999999999545,2606043,3436334,1896918,1539416,416167
2016-09-25,79.252,80.65,77.47,3.180000000000007,-2.1400000000000006,80.028,80.65,79.3,1.3500000000000085,-0.960000000000008,78.246,79.25,77.28,1.9699999999999989,-1.9699999999999989,79.23,80.46,77.36,3.0999999999999943,-1.0699999999999932,3036808,4124962,2153389,1971573,1971573
2016-10-02,77.36,78.55,75.45,3.0999999999999943,0.09000000000000341,78.332,79.89,76.63,3.260000000000005,-1.0600000000000023,76.322,78.33,74.52,3.8100000000000023,-0.75,77.428,79.53,75.12,4.409999999999997,-1.5600000000000023,3915310,5663966,1783002,3880964,-640236
2016-10-09,77.688,78.26,77.15,1.1099999999999994,0.1700000000000017,78.318,78.8,77.91,0.8900000000000006,-0.29999999999999716,77.172,77.77,76.99,0.7800000000000011,-0.6799999999999926,77.59,78.23,77.09,1.1400000000000006,-0.8299999999999983,1758825,2467149,1093757,1373392,88852
2016-10-16,76.562,77.03,75.33,1.7000000000000028,-1.6700000000000017,77.06,77.53,76.34,1.1899999999999977,-1.019999999999996,75.946,76.38,75.33,1.0499999999999972,-1.0499999999999972,76.206,76.76,75.71,1.0500000000000114,-0.730000000000004,1774986,2182423,1299900,882523,882523
2016-10-23,75.634,76.71,74.37,2.339999999999989,-1.3699999999999903,76.478,77.33,75.81,1.519999999999996,-0.5,75.096,75.72,74.36,1.3599999999999994,-1.3599999999999994,75.64999999999999,76.8,74.45,2.3499999999999943,-0.7600000000000051,1927890,2344020,1594489,749531,-124200
2016-10-30,75.054,75.76,73.64,2.1200000000000045,-1.8799999999999955,75.654,75.97,74.91,1.0600000000000023,-1.0400000000000063,74.426,75.28,73.57,1.710000000000008,-1.710000000000008,74.696,75.55,73.62,1.9299999999999926,-1.9299999999999926,1303247,1420769,1112081,308688,23326
2016-11-06,75.32600000000001,77.05,72.68,4.36999999999999,2.289999999999992,76.972,78.73,75.89,2.8400000000000034,2.8400000000000034,74.956,76.93,72.55,4.38000000000001,2.7900000000000063,76.48,77.81,75.54,2.269999999999996,2.269999999999996,2531238,3493422,1870177,1623245,92379
2016-11-13,79.586,81.53,78.02,3.510000000000005,3.510000000000005,80.83200000000001,82.14,79.25,2.8900000000000006,2.6299999999999955,79.128,80.68,77.61,3.0700000000000074,3.0700000000000074,80.322,81.91,78.34,3.569999999999993,3.569999999999993,3341924,3806831,2883099,923732,763688
2016-11-20,86.8675,88.66,81.97,6.689999999999998,6.540000000000006,88.4925,91.41,83.13,8.280000000000001,6.410000000000011,86.0975,88.4,80.88,7.52000000000001,7.52000000000001,87.17750000000001,89.18,81.99,7.190000000000012,7.190000000000012,6172412,12815510,1083104,11732406,-5685466
2016-11-27,88.316,89.98,86.79,3.1899999999999977,-1.8800000000000097,89.464,90.61,88.07,2.5400000000000063,-1.6599999999999966,87.544,89.29,86.05,3.240000000000009,-2.200000000000003,88.348,89.67,86.57,3.1000000000000085,-1.8199999999999932,3409499,4337609,2110560,2227049,-1221112
2016-12-04,87.928,88.96,87.02,1.9399999999999977,-1.4000000000000057,88.392,88.97,87.88,1.0900000000000034,-0.6300000000000097,86.974,87.53,86.55,0.980000000000004,-0.4900000000000091,87.77000000000001,88.2,87.12,1.0799999999999983,-0.4399999999999977,2894684,3799222,1678213,2121009,-1796795
2016-12-11,86.114,87.56,84.83,2.730000000000004,-1.9500000000000028,86.666,87.94,85.85,2.0900000000000034,-2.0900000000000034,84.888,86.06,84.03,2.030000000000001,-2.030000000000001,85.374,86.16,84.2,1.9599999999999937,-1.8900000000000006,2745828,3874768,2214985,1659783,1616012
2016-12-18,83.356,84.68,79.46,5.220000000000013,-4.740000000000009,84.088,85.83,80.21,5.6200000000000045,-5.1200000000000045,81.752,84.35,78.38,5.969999999999999,-5.430000000000007,82.286,85.09,78.7,6.390000000000001,-5.569999999999993,2565570,5692210,1351694,4340516,515553
2016-12-25,78.1825,78.97,77.57,1.4000000000000057,-1.4000000000000057,78.6775,79.74,77.72,2.019999999999996,-2.019999999999996,76.3875,77.4,74.92,2.480000000000004,1.5,77.5775,78.12,77.18,0.9399999999999977,-0.9399999999999977,1909693,2426965,1676704,750261,-738483
2017-01-01,77.92,78.42,77.52,0.9000000000000057,0.6000000000000085,79.0975,80.23,78.14,2.0900000000000034,0.29999999999999716,77.1175,77.59,76.42,1.1700000000000017,0.519999999999996,78.0125,79.45,77.09,2.3599999999999994,-0.35999999999999943,2946162,3259699,2588001,671698,516952
2017-01-08,77.358,77.81,76.74,1.0700000000000074,0.75,77.936,78.4,77.36,1.0400000000000063,0.3499999999999943,76.92999999999999,77.44,76.66,0.7800000000000011,0.21999999999999886,77.514,77.96,77.13,0.8299999999999983,-0.010000000000005116,1880283,2381029,1489025,892004,-328646
2017-01-15,77.55,78.51,76.69,1.8200000000000074,-1.0799999999999983,78.8925,81.92,77.04,4.8799999999999955,-4.8799999999999955,76.32249999999999,77.24,75.6,1.6400000000000006,-1.6400000000000006,77.41,79.51,76.26,3.25,-2.950000000000003,3354510,5075016,2029678,3045338,-3045338
2017-01-22,76.506,77.41,75.54,1.8699999999999903,-0.23999999999999488,77.04,77.82,76.48,1.3399999999999892,-0.23999999999999488,75.474,76.62,73.92,2.700000000000003,-1.3700000000000045,75.908,76.89,74.05,2.8400000000000034,-1.5,1954442,2910824,1645490,1265334,1218649
2017-01-29,75.828,77.08,73.49,3.5900000000000034,3.5900000000000034,77.37,78.62,75.46,3.160000000000011,2.690000000000012,75.26,76.56,72.89,3.6700000000000017,3.6700000000000017,76.544,77.2,75.25,1.9500000000000028,1.4399999999999977,2562189,3624435,1775909,1848526,-727059
2017-02-05,76.574,79.73,74.5,5.230000000000004,3.0200000000000102,77.77799999999999,79.9,75.41,4.490000000000009,3.0500000000000114,75.83,77.93,74.47,3.460000000000008,2.970000000000013,76.88,79.39,75.12,4.269999999999996,2.8999999999999915,3057584,4518794,1594509,2924285,502332
2017-02-12,78.39200000000001,79.4,77.5,1.9000000000000057,-0.5,79.636,80.2,78.54,1.6599999999999966,1.6599999999999966,77.632,78.35,77.13,1.2199999999999989,0.5400000000000063,78.848,80.0,77.7,2.299999999999997,2.299999999999997,2171897,2741929,1594429,1147500,1012680
2017-02-19,79.27,80.5,77.67,2.8299999999999983,-2.8299999999999983,80.6525,82.25,78.92,3.3299999999999983,-1.0100000000000051,77.87,79.22,76.93,2.289999999999992,-2.1899999999999977,78.82,79.76,77.57,2.190000000000012,-0.3500000000000085,3697695,5727597,2371698,3355899,3001320
2017-02-26,78.318,79.7,76.91,2.7900000000000063,-2.230000000000004,79.658,82.1,78.0,4.099999999999994,-1.980000000000004,76.496,78.41,74.74,3.6700000000000017,-1.8799999999999955,77.59,79.56,76.68,2.8799999999999955,-2.430000000000007,5780407,10685687,2899791,7785896,-1521073
2017-03-05,75.902,77.0,75.34,1.6599999999999966,-1.1700000000000017,76.342,77.15,75.94,1.210000000000008,-0.960000000000008,75.158,75.64,75.0,0.6400000000000006,-0.6400000000000006,75.468,75.93,75.06,0.8700000000000045,-0.8700000000000045,2415805,2699175,2000604,698571,270683
2017-03-12,74.874,76.48,74.0,2.480000000000004,1.3800000000000097,75.518,76.48,74.72,1.7600000000000051,1.3599999999999994,73.934,74.91,73.45,1.4599999999999937,1.0999999999999943,74.912,75.7,74.19,1.5100000000000051,1.1200000000000045,2879343,3594120,2069318,1524802,146386
2017-03-19,74.648,75.79,73.58,2.210000000000008,-1.2800000000000011,75.11200000000001,75.84,74.17,1.6700000000000017,-0.39000000000000057,73.586,74.06,72.91,1.1500000000000057,-0.060000000000002274,74.204,74.92,73.44,1.480000000000004,0.6200000000000045,2507020,3554273,1892177,1662096,-1662096
2017-03-26,76.90599999999999,79.28,74.89,4.390000000000001,4.390000000000001,78.322,79.88,76.57,3.3100000000000023,3.3100000000000023,76.612,78.44,74.56,3.8799999999999955,3.8799999999999955,77.818,79.44,76.13,3.3100000000000023,2.3299999999999983,3120796,4465098,2561143,1903955,-430985
2017-04-02,77.802,78.46,77.06,1.3999999999999915,-0.4099999999999966,78.55199999999999,79.07,77.96,1.1099999999999994,-0.6800000000000068,77.11,77.43,76.9,0.5300000000000011,0.21000000000000796,77.62,78.05,77.05,1.0,-0.10999999999999943,2430037,3254375,2066277,1188098,-348995
2017-04-09,77.33500000000001,77.68,76.8,0.8800000000000097,-0.480000000000004,77.88,78.65,77.52,1.1300000000000097,-1.0500000000000114,76.705,77.42,76.41,1.0100000000000051,-0.9699999999999989,77.10499999999999,77.74,76.46,1.2800000000000011,-1.2800000000000011,1906518,2283364,1551626,731738,300150
2017-04-16,77.878,79.73,76.67,3.0600000000000023,3.0600000000000023,78.788,80.5,76.94,3.5600000000000023,2.8500000000000085,77.464,78.68,76.17,2.510000000000005,2.510000000000005,78.132,79.57,76.83,2.739999999999995,1.980000000000004,2525158,4098646,1806281,2292365,478755
2017-04-23,81.202,82.98,80.02,2.960000000000008,2.960000000000008,82.018,83.21,80.5,2.7099999999999937,2.7099999999999937,80.646,82.23,79.37,2.8599999999999994,2.780000000000001,81.622,83.13,79.79,3.339999999999989,2.9799999999999898,2521838,3065563,1942648,1122915,148256
2017-04-30,82.006,83.07,80.75,2.319999999999993,-0.6899999999999977,82.588,83.21,82.1,1.1099999999999994,-0.5299999999999869,81.184,81.7,80.5,1.2000000000000028,0.9900000000000091,81.666,82.0,80.75,1.25,1.25,2676671,3632078,1543458,2088620,-2088620
2017-05-07,82.15599999999999,82.53,81.31,1.2199999999999989,-0.8199999999999932,82.714,83.48,81.35,2.1300000000000097,-1.0200000000000102,81.566,82.33,80.33,2.0,-1.3599999999999994,82.174,83.02,81.29,1.7299999999999898,-1.0,1479392,1870947,1217158,653789,354532
2017-05-14,79.75,81.5,78.34,3.1599999999999966,-2.530000000000001,80.446,82.05,79.45,2.5999999999999943,-2.049999999999997,78.694,80.78,77.66,3.1200000000000045,-2.460000000000008,79.36,80.94,78.08,2.8599999999999994,-1.259999999999991,2200932,2763820,1595703,1168117,567373
2017-05-21,78.9,80.85,76.02,4.829999999999998,-0.46999999999999886,80.52199999999999,81.1,79.14,1.9599999999999937,-0.6400000000000006,77.67399999999999,79.35,76.0,3.3499999999999943,-1.6400000000000006,78.986,80.92,78.08,2.8400000000000034,-2.6400000000000006,3864972,6420361,2126697,4293664,55571
2017-05-28,78.7175,80.49,78.03,2.4599999999999937,2.4099999999999966,79.72,80.93,78.38,2.5500000000000114,1.940000000000012,78.0275,79.85,76.43,3.4199999999999875,2.030000000000001,79.215,80.56,77.7,2.8599999999999994,2.260000000000005,2814826,3956971,1892758,2064213,-87503
2017-06-04,77.346,80.15,74.85,5.300000000000011,-5.300000000000011,77.85,80.34,75.88,4.460000000000008,-4.460000000000008,75.76,78.49,74.4,4.089999999999989,-4.089999999999989,76.358,79.28,74.84,4.439999999999998,-3.9000000000000057,3782855,7290835,2248739,5042096,-76064
2017-06-11,74.142,75.52,69.67,5.849999999999994,-5.760000000000005,74.942,76.77,70.63,6.140000000000001,-6.140000000000001,72.496,74.95,65.63,9.320000000000007,-9.320000000000007,73.78399999999999,75.5,70.07,5.430000000000007,-5.280000000000001,4283219,11305365,1416751,9888614,9280382
2017-06-18,69.128,70.62,67.35,3.2700000000000102,-3.180000000000007,69.556,71.0,67.67,3.3299999999999983,-3.3299999999999983,67.91,69.44,66.17,3.269999999999996,-3.269999999999996,68.364,70.55,66.6,3.950000000000003,-3.950000000000003,4048163,5430946,2883690,2547256,1001218
2017-06-25,69.086,70.48,66.81,3.6700000000000017,3.200000000000003,70.094,70.81,68.53,2.280000000000001,1.8799999999999955,68.544,69.37,66.53,2.8400000000000034,2.700000000000003,69.466,69.97,68.49,1.480000000000004,1.4300000000000068,4482003,6544001,2803385,3740616,-3388621
2017-07-02,69.0125,70.03,68.0,2.030000000000001,-2.030000000000001,69.425,70.66,68.29,2.3699999999999903,-1.9699999999999989,68.065,69.34,67.55,1.7900000000000063,-1.6700000000000017,68.5025,69.89,67.93,1.9599999999999937,-1.9099999999999966,2449658,4280194,928409,3351785,863693
2017-07-09,67.724,68.79,66.53,2.260000000000005,0.8900000000000006,68.316,69.15,67.42,1.730000000000004,1.1300000000000097,67.09,68.2,66.01,2.1899999999999977,2.1899999999999977,67.668,69.11,66.39,2.719999999999999,2.719999999999999,2531749,3101767,1498551,1603216,-716131
2017-07-16,69.946,70.62,69.11,1.5100000000000051,1.5100000000000051,70.758,71.36,70.01,1.3499999999999943,0.480000000000004,69.57,70.52,68.82,1.7000000000000028,1.4099999999999966,70.232,70.89,69.28,1.6099999999999994,1.019999999999996,2437682,3045177,1672956,1372221,148862
2017-07-23,70.634,71.92,69.38,2.5400000000000063,1.3200000000000074,71.484,72.42,70.6,1.8200000000000074,1.7800000000000011,69.782,71.17,68.66,2.510000000000005,2.510000000000005,70.966,72.24,69.28,2.9599999999999937,2.519999999999996,2237273,3007469,1654148,1353321,-1026088
2017-07-30,72.746,73.77,72.0,1.769999999999996,1.769999999999996,73.47,74.3,72.33,1.9699999999999989,1.8799999999999955,72.304,73.23,71.19,2.0400000000000063,2.0400000000000063,73.14,74.11,72.08,2.030000000000001,2.030000000000001,2123718,2573654,1416064,1157590,506380
2017-08-06,74.502,75.53,73.01,2.519999999999996,-1.559999999999988,75.146,76.06,73.89,2.1700000000000017,-2.030000000000001,73.974,75.32,72.78,2.539999999999992,-1.6500000000000057,74.556,75.75,73.08,2.6700000000000017,-2.030000000000001,2684035,3729438,1789553,1939885,-1939885
2017-08-13,74.248,74.57,74.03,0.539999999999992,0.09999999999999432,75.062,75.7,74.81,0.8900000000000006,-0.8299999999999983,73.776,74.22,73.2,1.019999999999996,0.25,74.218,74.62,73.44,1.1800000000000068,-0.37000000000000455,3083162,4286261,2128280,2157981,-1275635
2017-08-20,77.09,82.21,74.22,7.989999999999995,5.659999999999997,77.616,82.25,74.67,7.579999999999998,6.109999999999999,75.52,77.92,73.74,4.180000000000007,4.180000000000007,76.482,80.39,74.25,6.140000000000001,6.140000000000001,5317247,13435933,1771725,11664208,1949176
2017-08-27,79.83,80.78,79.23,1.5499999999999972,-0.9899999999999949,80.696,81.5,80.16,1.3400000000000034,-0.20999999999999375,79.392,80.21,78.32,1.8900000000000006,-0.5499999999999972,80.1,81.06,79.64,1.4200000000000017,0.6800000000000068,3048537,3672871,2474987,1197884,761077
2017-09-03,82.52,83.35,81.41,1.9399999999999977,1.9399999999999977,83.5125,83.95,83.29,0.6599999999999966,0.6300000000000097,81.995,82.67,81.37,1.2999999999999972,0.3399999999999892,82.82,83.23,82.49,0.7400000000000091,0.3400000000000034,2632457,3280356,2073697,1206659,-572312
2017-09-10,83.632,84.14,83.14,1.0,0.45000000000000284,84.336,84.9,83.51,1.3900000000000006,0.7999999999999972,83.03,83.66,82.2,1.4599999999999937,0.7999999999999972,83.746,84.41,83.4,1.009999999999991,0.0799999999999983,2217695,2790886,1655813,1135073,-33566
2017-09-17,83.308,83.45,83.09,0.35999999999999943,-0.3299999999999983,84.082,84.8,83.54,1.259999999999991,0.23999999999999488,82.628,83.05,82.29,0.7599999999999909,-0.009999999999990905,83.56,84.62,83.14,1.480000000000004,1.4300000000000068,1822110,2252482,1170513,1081969,561413
2017-09-24,85.078,85.68,84.08,1.6000000000000085,1.6000000000000085,86.25999999999999,87.19,85.82,1.3700000000000045,1.1700000000000017,84.706,85.68,84.08,1.6000000000000085,1.6000000000000085,85.61,86.82,84.89,1.9299999999999926,1.8299999999999983,1770787,1985785,1535650,450135,-165878
