Date,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_average,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_max,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_min,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_change,Direxion Daily Gold Miners Bear 3X Shares_etf_High_average,Direxion Daily Gold Miners Bear 3X Shares_etf_High_max,Direxion Daily Gold Miners Bear 3X Shares_etf_High_min,Direxion Daily Gold Miners Bear 3X Shares_etf_High_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_High_change,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_average,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_max,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_min,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_change,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_average,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_max,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_min,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_change
2016-04-24,1912.5,1912.5,1912.5,0.0,0.0,1925.0,1925.0,1925.0,0.0,0.0,1637.5,1637.5,1637.5,0.0,0.0,1650.0,1650.0,1650.0,0.0,0.0
2016-05-01,1825.0,1825.0,1825.0,0.0,0.0,1862.5,1862.5,1862.5,0.0,0.0,1650.0,1650.0,1650.0,0.0,0.0,1725.0,1725.0,1725.0,0.0,0.0
2016-05-08,1762.5,1762.5,1762.5,0.0,0.0,1800.0,1800.0,1800.0,0.0,0.0,1675.0,1675.0,1675.0,0.0,0.0,1712.5,1712.5,1712.5,0.0,0.0
2016-05-15,1763.75,1763.75,1763.75,0.0,0.0,1962.5,1962.5,1962.5,0.0,0.0,1758.75,1758.75,1758.75,0.0,0.0,1810.0,1810.0,1810.0,0.0,0.0
2016-05-22,2091.25,2091.25,2091.25,0.0,0.0,2241.25,2241.25,2241.25,0.0,0.0,2033.75,2033.75,2033.75,0.0,0.0,2210.0,2210.0,2210.0,0.0,0.0
2016-05-29,1710.0,1710.0,1710.0,0.0,0.0,1711.25,1711.25,1711.25,0.0,0.0,1366.25,1366.25,1366.25,0.0,0.0,1377.5,1377.5,1377.5,0.0,0.0
2016-06-05,1181.25,1181.25,1181.25,0.0,0.0,1290.0,1290.0,1290.0,0.0,0.0,1131.25,1131.25,1131.25,0.0,0.0,1260.0,1260.0,1260.0,0.0,0.0
2016-06-12,1237.5,1237.5,1237.5,0.0,0.0,1347.5,1347.5,1347.5,0.0,0.0,1226.25,1226.25,1226.25,0.0,0.0,1258.75,1258.75,1258.75,0.0,0.0
2016-06-19,947.5,947.5,947.5,0.0,0.0,1156.25,1156.25,1156.25,0.0,0.0,943.75,943.75,943.75,0.0,0.0,1093.75,1093.75,1093.75,0.0,0.0
2016-06-26,896.25,896.25,896.25,0.0,0.0,902.5,902.5,902.5,0.0,0.0,820.0,820.0,820.0,0.0,0.0,837.5,837.5,837.5,0.0,0.0
2016-07-03,773.75,773.75,773.75,0.0,0.0,792.5,792.5,792.5,0.0,0.0,693.75,693.75,693.75,0.0,0.0,705.0,705.0,705.0,0.0,0.0
2016-07-10,752.5,752.5,752.5,0.0,0.0,753.75,753.75,753.75,0.0,0.0,720.0,720.0,720.0,0.0,0.0,738.75,738.75,738.75,0.0,0.0
2016-07-17,831.25,831.25,831.25,0.0,0.0,831.25,831.25,831.25,0.0,0.0,791.25,791.25,791.25,0.0,0.0,803.75,803.75,803.75,0.0,0.0
2016-07-24,673.75,673.75,673.75,0.0,0.0,691.88,691.88,691.88,0.0,0.0,638.75,638.75,638.75,0.0,0.0,651.25,651.25,651.25,0.0,0.0
2016-07-31,661.25,661.25,661.25,0.0,0.0,677.5,677.5,677.5,0.0,0.0,652.5,652.5,652.5,0.0,0.0,666.25,666.25,666.25,0.0,0.0
2016-08-07,571.25,571.25,571.25,0.0,0.0,622.5,622.5,622.5,0.0,0.0,570.0,570.0,570.0,0.0,0.0,612.5,612.5,612.5,0.0,0.0
2016-08-14,668.75,668.75,668.75,0.0,0.0,686.25,686.25,686.25,0.0,0.0,656.25,656.25,656.25,0.0,0.0,678.75,678.75,678.75,0.0,0.0
2016-08-21,813.75,813.75,813.75,0.0,0.0,915.0,915.0,915.0,0.0,0.0,762.5,762.5,762.5,0.0,0.0,882.5,882.5,882.5,0.0,0.0
2016-08-28,849.75,849.75,849.75,0.0,0.0,896.5,896.5,896.5,0.0,0.0,825.25,825.25,825.25,0.0,0.0,838.75,838.75,838.75,0.0,0.0
2016-09-04,809.5,809.5,809.5,0.0,0.0,912.25,912.25,912.25,0.0,0.0,807.75,807.75,807.75,0.0,0.0,902.25,902.25,902.25,0.0,0.0
2016-09-11,947.5,947.5,947.5,0.0,0.0,974.75,974.75,974.75,0.0,0.0,897.0,897.0,897.0,0.0,0.0,933.25,933.25,933.25,0.0,0.0
2016-09-18,743.5,743.5,743.5,0.0,0.0,818.5,818.5,818.5,0.0,0.0,736.5,736.5,736.5,0.0,0.0,796.0,796.0,796.0,0.0,0.0
2016-09-25,775.5,775.5,775.5,0.0,0.0,854.5,854.5,854.5,0.0,0.0,771.0,771.0,771.0,0.0,0.0,841.75,841.75,841.75,0.0,0.0
2016-10-02,1117.5,1117.5,1117.5,0.0,0.0,1274.5,1274.5,1274.5,0.0,0.0,1087.75,1087.75,1087.75,0.0,0.0,1210.5,1210.5,1210.5,0.0,0.0
2016-10-09,1177.0,1177.0,1177.0,0.0,0.0,1207.0,1207.0,1207.0,0.0,0.0,1104.5,1104.5,1104.5,0.0,0.0,1191.0,1191.0,1191.0,0.0,0.0
2016-10-16,950.0,950.0,950.0,0.0,0.0,983.75,983.75,983.75,0.0,0.0,942.0,942.0,942.0,0.0,0.0,954.75,954.75,954.75,0.0,0.0
2016-10-23,1068.75,1068.75,1068.75,0.0,0.0,1101.0,1101.0,1101.0,0.0,0.0,985.75,985.75,985.75,0.0,0.0,1045.75,1045.75,1045.75,0.0,0.0
2016-10-30,866.0,866.0,866.0,0.0,0.0,928.5,928.5,928.5,0.0,0.0,860.5,860.5,860.5,0.0,0.0,890.25,890.25,890.25,0.0,0.0
2016-11-06,1143.25,1143.25,1143.25,0.0,0.0,1421.25,1421.25,1421.25,0.0,0.0,1139.5,1139.5,1139.5,0.0,0.0,1406.75,1406.75,1406.75,0.0,0.0
2016-11-13,1363.0,1363.0,1363.0,0.0,0.0,1410.5,1410.5,1410.5,0.0,0.0,1316.5,1316.5,1316.5,0.0,0.0,1349.0,1349.0,1349.0,0.0,0.0
2016-11-20,1405.75,1405.75,1405.75,0.0,0.0,1461.5,1461.5,1461.5,0.0,0.0,1370.75,1370.75,1370.75,0.0,0.0,1421.25,1421.25,1421.25,0.0,0.0
2016-11-27,1349.0,1349.0,1349.0,0.0,0.0,1349.0,1349.0,1349.0,0.0,0.0,1231.5,1231.5,1231.5,0.0,0.0,1252.0,1252.0,1252.0,0.0,0.0
2016-12-04,1276.75,1276.75,1276.75,0.0,0.0,1398.36,1398.36,1398.36,0.0,0.0,1263.5,1263.5,1263.5,0.0,0.0,1371.0,1371.0,1371.0,0.0,0.0
2016-12-11,1650.0,1650.0,1650.0,0.0,0.0,1771.75,1771.75,1771.75,0.0,0.0,1585.5,1585.5,1585.5,0.0,0.0,1695.75,1695.75,1695.75,0.0,0.0
2016-12-18,1666.25,1666.25,1666.25,0.0,0.0,1673.0,1673.0,1673.0,0.0,0.0,1589.75,1589.75,1589.75,0.0,0.0,1608.75,1608.75,1608.75,0.0,0.0
2016-12-25,1080.0,1080.0,1080.0,0.0,0.0,1225.0,1225.0,1225.0,0.0,0.0,1012.5,1012.5,1012.5,0.0,0.0,1209.25,1209.25,1209.25,0.0,0.0
2017-01-01,917.0,917.0,917.0,0.0,0.0,987.5,987.5,987.5,0.0,0.0,870.0,870.0,870.0,0.0,0.0,944.25,944.25,944.25,0.0,0.0
2017-01-08,948.25,948.25,948.25,0.0,0.0,974.75,974.75,974.75,0.0,0.0,891.25,891.25,891.25,0.0,0.0,901.0,901.0,901.0,0.0,0.0
2017-01-15,877.0,877.0,877.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,815.25,815.25,815.25,0.0,0.0,853.0,853.0,853.0,0.0,0.0
2017-01-22,870.75,870.75,870.75,0.0,0.0,871.75,871.75,871.75,0.0,0.0,827.0,827.0,827.0,0.0,0.0,830.75,830.75,830.75,0.0,0.0
2017-01-29,713.75,713.75,713.75,0.0,0.0,722.0,722.0,722.0,0.0,0.0,688.75,688.75,688.75,0.0,0.0,700.5,700.5,700.5,0.0,0.0
2017-02-05,679.0,679.0,679.0,0.0,0.0,682.5,682.5,682.5,0.0,0.0,622.75,622.75,622.75,0.0,0.0,629.5,629.5,629.5,0.0,0.0
2017-02-12,629.0,629.0,629.0,0.0,0.0,669.0,669.0,669.0,0.0,0.0,625.25,625.25,625.25,0.0,0.0,664.25,664.25,664.25,0.0,0.0
2017-02-19,670.5,670.5,670.5,0.0,0.0,726.75,726.75,726.75,0.0,0.0,669.5,669.5,669.5,0.0,0.0,719.0,719.0,719.0,0.0,0.0
2017-02-26,957.0,957.0,957.0,0.0,0.0,978.75,978.75,978.75,0.0,0.0,865.41,865.41,865.41,0.0,0.0,899.75,899.75,899.75,0.0,0.0
2017-03-05,1009.75,1009.75,1009.75,0.0,0.0,1028.25,1028.25,1028.25,0.0,0.0,926.5,926.5,926.5,0.0,0.0,948.75,948.75,948.75,0.0,0.0
2017-03-12,778.0,778.0,778.0,0.0,0.0,814.75,814.75,814.75,0.0,0.0,755.25,755.25,755.25,0.0,0.0,798.25,798.25,798.25,0.0,0.0
2017-03-19,767.25,767.25,767.25,0.0,0.0,779.5,779.5,779.5,0.0,0.0,744.25,744.25,744.25,0.0,0.0,767.5,767.5,767.5,0.0,0.0
2017-03-26,791.0,791.0,791.0,0.0,0.0,802.0,802.0,802.0,0.0,0.0,741.75,741.75,741.75,0.0,0.0,776.5,776.5,776.5,0.0,0.0
2017-04-02,671.0,671.0,671.0,0.0,0.0,731.0,731.0,731.0,0.0,0.0,660.0,660.0,660.0,0.0,0.0,706.0,706.0,706.0,0.0,0.0
2017-04-09,611.0,611.0,611.0,0.0,0.0,628.48,628.48,628.48,0.0,0.0,591.5,591.5,591.5,0.0,0.0,618.0,618.0,618.0,0.0,0.0
2017-04-16,682.75,682.75,682.75,0.0,0.0,698.0,698.0,698.0,0.0,0.0,668.0,668.0,668.0,0.0,0.0,684.75,684.75,684.75,0.0,0.0
2017-04-23,840.75,840.75,840.75,0.0,0.0,850.75,850.75,850.75,0.0,0.0,786.25,786.25,786.25,0.0,0.0,806.25,806.25,806.25,0.0,0.0
2017-04-30,933.75,933.75,933.75,0.0,0.0,938.75,938.75,938.75,0.0,0.0,854.75,854.75,854.75,0.0,0.0,876.25,876.25,876.25,0.0,0.0
2017-05-07,747.5,747.5,747.5,0.0,0.0,758.0,758.0,758.0,0.0,0.0,731.0,731.0,731.0,0.0,0.0,745.5,745.5,745.5,0.0,0.0
2017-05-14,717.25,717.25,717.25,0.0,0.0,732.75,732.75,732.75,0.0,0.0,713.25,713.25,713.25,0.0,0.0,726.25,726.25,726.25,0.0,0.0
2017-05-21,707.5,707.5,707.5,0.0,0.0,726.75,726.75,726.75,0.0,0.0,705.5,705.5,705.5,0.0,0.0,718.25,718.25,718.25,0.0,0.0
2017-05-28,715.0,715.0,715.0,0.0,0.0,741.0,741.0,741.0,0.0,0.0,707.0,707.0,707.0,0.0,0.0,734.25,734.25,734.25,0.0,0.0
2017-06-04,711.5,711.5,711.5,0.0,0.0,715.0,715.0,715.0,0.0,0.0,687.75,687.75,687.75,0.0,0.0,710.75,710.75,710.75,0.0,0.0
2017-06-11,783.25,783.25,783.25,0.0,0.0,797.32,797.32,797.32,0.0,0.0,772.5,772.5,772.5,0.0,0.0,785.25,785.25,785.25,0.0,0.0
2017-06-18,720.5,720.5,720.5,0.0,0.0,732.5,732.5,732.5,0.0,0.0,706.75,706.75,706.75,0.0,0.0,711.75,711.75,711.75,0.0,0.0
2017-06-25,798.0,798.0,798.0,0.0,0.0,798.0,798.0,798.0,0.0,0.0,771.75,771.75,771.75,0.0,0.0,777.0,777.0,777.0,0.0,0.0
2017-07-02,853.0,853.0,853.0,0.0,0.0,894.68,894.68,894.68,0.0,0.0,845.0,845.0,845.0,0.0,0.0,870.0,870.0,870.0,0.0,0.0
2017-07-09,781.75,781.75,781.75,0.0,0.0,797.5,797.5,797.5,0.0,0.0,774.5,774.5,774.5,0.0,0.0,794.5,794.5,794.5,0.0,0.0
2017-07-16,726.75,726.75,726.75,0.0,0.0,747.75,747.75,747.75,0.0,0.0,723.75,723.75,723.75,0.0,0.0,736.5,736.5,736.5,0.0,0.0
2017-07-23,704.75,704.75,704.75,0.0,0.0,711.15,711.15,711.15,0.0,0.0,680.5,680.5,680.5,0.0,0.0,682.75,682.75,682.75,0.0,0.0
2017-07-30,719.25,719.25,719.25,0.0,0.0,748.75,748.75,748.75,0.0,0.0,712.75,712.75,712.75,0.0,0.0,736.25,736.25,736.25,0.0,0.0
2017-08-06,664.0,664.0,664.0,0.0,0.0,675.75,675.75,675.75,0.0,0.0,654.0,654.0,654.0,0.0,0.0,658.5,658.5,658.5,0.0,0.0
2017-08-13,638.75,638.75,638.75,0.0,0.0,679.0,679.0,679.0,0.0,0.0,626.25,626.25,626.25,0.0,0.0,673.75,673.75,673.75,0.0,0.0
2017-08-20,630.25,630.25,630.25,0.0,0.0,648.02,648.02,648.02,0.0,0.0,617.75,617.75,617.75,0.0,0.0,630.0,630.0,630.0,0.0,0.0
2017-08-27,522.25,522.25,522.25,0.0,0.0,545.5,545.5,545.5,0.0,0.0,520.5,520.5,520.5,0.0,0.0,525.5,525.5,525.5,0.0,0.0
2017-09-03,485.0,485.0,485.0,0.0,0.0,503.25,503.25,503.25,0.0,0.0,481.25,481.25,481.25,0.0,0.0,493.5,493.5,493.5,0.0,0.0
2017-09-10,550.25,550.25,550.25,0.0,0.0,567.55,567.55,567.55,0.0,0.0,547.25,547.25,547.25,0.0,0.0,562.0,562.0,562.0,0.0,0.0
2017-09-17,612.5,612.5,612.5,0.0,0.0,622.06,622.06,622.06,0.0,0.0,604.52,604.52,604.52,0.0,0.0,610.25,610.25,610.25,0.0,0.0
2017-09-24,628.5,628.5,628.5,0.0,0.0,647.0,647.0,647.0,0.0,0.0,627.5,627.5,627.5,0.0,0.0,646.5,646.5,646.5,0.0,0.0
2017-10-01,627.75,627.75,627.75,0.0,0.0,642.0,642.0,642.0,0.0,0.0,593.75,593.75,593.75,0.0,0.0,596.5,596.5,596.5,0.0,0.0
2017-10-08,569.25,569.25,569.25,0.0,0.0,586.25,586.25,586.25,0.0,0.0,565.0,565.0,565.0,0.0,0.0,575.5,575.5,575.5,0.0,0.0
2017-10-15,617.75,617.75,617.75,0.0,0.0,630.25,630.25,630.25,0.0,0.0,610.75,610.75,610.75,0.0,0.0,621.0,621.0,621.0,0.0,0.0
2017-10-22,694.5,694.5,694.5,0.0,0.0,699.75,699.75,699.75,0.0,0.0,669.0,669.0,669.0,0.0,0.0,675.0,675.0,675.0,0.0,0.0
2017-10-29,669.25,669.25,669.25,0.0,0.0,707.0,707.0,707.0,0.0,0.0,660.5,660.5,660.5,0.0,0.0,687.75,687.75,687.75,0.0,0.0
2017-11-05,652.0,652.0,652.0,0.0,0.0,679.25,679.25,679.25,0.0,0.0,647.5,647.5,647.5,0.0,0.0,677.0,677.0,677.0,0.0,0.0
2017-11-12,659.75,659.75,659.75,0.0,0.0,673.25,673.25,673.25,0.0,0.0,643.0,643.0,643.0,0.0,0.0,652.25,652.25,652.25,0.0,0.0
2017-11-19,639.0,639.0,639.0,0.0,0.0,651.0,651.0,651.0,0.0,0.0,628.25,628.25,628.25,0.0,0.0,650.0,650.0,650.0,0.0,0.0
2017-11-26,691.0,691.0,691.0,0.0,0.0,691.25,691.25,691.25,0.0,0.0,646.25,646.25,646.25,0.0,0.0,677.25,677.25,677.25,0.0,0.0
2017-12-03,765.0,765.0,765.0,0.0,0.0,767.75,767.75,767.75,0.0,0.0,741.02,741.02,741.02,0.0,0.0,756.75,756.75,756.75,0.0,0.0
2017-12-10,700.5,700.5,700.5,0.0,0.0,720.25,720.25,720.25,0.0,0.0,697.5,697.5,697.5,0.0,0.0,716.5,716.5,716.5,0.0,0.0
2017-12-17,633.0,633.0,633.0,0.0,0.0,638.25,638.25,638.25,0.0,0.0,618.0,618.0,618.0,0.0,0.0,619.0,619.0,619.0,0.0,0.0
2017-12-24,587.5,587.5,587.5,0.0,0.0,603.5,603.5,603.5,0.0,0.0,583.0,583.0,583.0,0.0,0.0,592.5,592.5,592.5,0.0,0.0
2017-12-31,567.25,567.25,567.25,0.0,0.0,571.25,571.25,571.25,0.0,0.0,556.0,556.0,556.0,0.0,0.0,558.25,558.25,558.25,0.0,0.0
