Date,NOG_stock_Open_average,NOG_stock_Open_max,NOG_stock_Open_min,NOG_stock_Open_volatility,NOG_stock_Open_change,NOG_stock_High_average,NOG_stock_High_max,NOG_stock_High_min,NOG_stock_High_volatility,NOG_stock_High_change,NOG_stock_Low_average,NOG_stock_Low_max,NOG_stock_Low_min,NOG_stock_Low_volatility,NOG_stock_Low_change,NOG_stock_Close_average,NOG_stock_Close_max,NOG_stock_Close_min,NOG_stock_Close_volatility,NOG_stock_Close_change,NOG_stock_Volume_average,NOG_stock_Volume_max,NOG_stock_Volume_min,NOG_stock_Volume_volatility,NOG_stock_Volume_change
2016-01-03,3.6319999999999997,3.88,3.36,0.52,-0.3500000000000001,3.682,3.96,3.46,0.5,-0.43000000000000016,3.506,3.76,3.28,0.48,-0.46999999999999975,3.584,3.88,3.35,0.5299999999999998,-0.5299999999999998,120013,172872,69141,103731,-52299
2016-01-10,3.166,3.44,2.82,0.6200000000000001,-0.4700000000000002,3.2399999999999998,3.44,2.94,0.5,-0.5,2.928,3.2,2.7,0.5,-0.5,3.054,3.31,2.9,0.41000000000000014,-0.41000000000000014,119297,178722,77893,100829,85321
2016-01-17,2.7175000000000002,2.98,2.49,0.48999999999999977,0.08000000000000007,2.835,3.07,2.61,0.45999999999999996,0.1599999999999997,2.4499999999999997,2.88,1.99,0.8899999999999999,0.3700000000000001,2.7175000000000002,2.99,2.55,0.4400000000000004,0.4400000000000004,259969,540595,155114,385481,-20536
2016-01-24,2.97,3.18,2.69,0.4900000000000002,0.20999999999999996,3.114,3.33,2.95,0.3799999999999999,0.22999999999999998,2.854,3.18,2.63,0.5500000000000003,0.41000000000000014,3.002,3.3,2.78,0.52,0.48,86667,125034,65959,59075,37187
2016-01-31,3.086,3.17,2.99,0.17999999999999972,-0.10999999999999988,3.188,3.29,3.03,0.26000000000000023,0.1200000000000001,2.9379999999999997,3.03,2.82,0.20999999999999996,0.009999999999999787,3.052,3.15,2.9,0.25,0.0,76756,92009,67035,24974,-9074
2016-02-07,2.82,2.97,2.69,0.28000000000000025,-0.03000000000000025,2.91,3.1,2.72,0.3799999999999999,0.1299999999999999,2.67,2.81,2.52,0.29000000000000004,0.040000000000000036,2.826,2.98,2.65,0.33000000000000007,0.16000000000000014,102052,181581,55195,126386,36148
2016-02-14,3.0025,3.1,2.9,0.20000000000000018,0.009999999999999787,3.0774999999999997,3.15,3.01,0.14000000000000012,0.0,2.7975000000000003,2.95,2.67,0.28000000000000025,-0.010000000000000231,2.9050000000000002,3.04,2.69,0.3500000000000001,-0.16000000000000014,117567,178852,80401,98451,31713
2016-02-21,2.7399999999999998,3.03,2.54,0.48999999999999977,0.2599999999999998,2.842,3.05,2.71,0.33999999999999986,0.19999999999999973,2.624,2.82,2.5,0.31999999999999984,0.1299999999999999,2.758,2.97,2.58,0.3900000000000001,0.22999999999999998,91552,142897,50286,92611,-10555
2016-02-28,3.536,4.43,2.95,1.4799999999999995,1.4799999999999995,3.99,5.04,3.34,1.7000000000000002,1.7000000000000002,3.458,4.41,2.95,1.46,1.46,3.976,5.0,3.33,1.67,1.6600000000000001,221896,347808,76034,271774,96830
2016-03-06,4.518,5.0,4.2,0.7999999999999998,-0.7999999999999998,4.578,5.04,4.24,0.7999999999999998,-0.7999999999999998,4.162,4.61,3.98,0.6300000000000003,-0.6300000000000003,4.256,4.84,4.0,0.8399999999999999,-0.8399999999999999,140704,213286,77507,135779,-123391
