Date,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Open_change,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_High_change,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Low_change,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_average,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_max,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_min,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_volatility,PIMCO Enhanced Short Maturity Active Exchange-TradEtf_Close_change
2016-04-03,100.77,100.77,100.77,0.0,0.0,100.81,100.81,100.81,0.0,0.0,100.77,100.77,100.77,0.0,0.0,100.79,100.79,100.79,0.0,0.0
2016-04-10,100.85,100.85,100.85,0.0,0.0,100.89,100.89,100.89,0.0,0.0,100.84,100.84,100.84,0.0,0.0,100.87,100.87,100.87,0.0,0.0
2016-04-17,100.95,100.95,100.95,0.0,0.0,101.0,101.0,101.0,0.0,0.0,100.94,100.94,100.94,0.0,0.0,100.94,100.94,100.94,0.0,0.0
2016-04-24,101.01,101.01,101.01,0.0,0.0,101.06,101.06,101.06,0.0,0.0,101.01,101.01,101.01,0.0,0.0,101.02,101.02,101.02,0.0,0.0
2016-05-01,100.98,100.98,100.98,0.0,0.0,101.02,101.02,101.02,0.0,0.0,100.97,100.97,100.97,0.0,0.0,100.98,100.98,100.98,0.0,0.0
2016-05-08,101.03,101.03,101.03,0.0,0.0,101.07,101.07,101.07,0.0,0.0,101.03,101.03,101.03,0.0,0.0,101.05,101.05,101.05,0.0,0.0
2016-05-15,101.07,101.07,101.07,0.0,0.0,101.1,101.1,101.1,0.0,0.0,101.04,101.04,101.04,0.0,0.0,101.1,101.1,101.1,0.0,0.0
2016-05-22,101.12,101.12,101.12,0.0,0.0,101.15,101.15,101.15,0.0,0.0,101.1,101.1,101.1,0.0,0.0,101.11,101.11,101.11,0.0,0.0
2016-05-29,101.08,101.08,101.08,0.0,0.0,101.12,101.12,101.12,0.0,0.0,101.06,101.06,101.06,0.0,0.0,101.12,101.12,101.12,0.0,0.0
2016-06-05,101.07,101.07,101.07,0.0,0.0,101.11,101.11,101.11,0.0,0.0,101.07,101.07,101.07,0.0,0.0,101.11,101.11,101.11,0.0,0.0
2016-06-12,101.09,101.09,101.09,0.0,0.0,101.12,101.12,101.12,0.0,0.0,101.09,101.09,101.09,0.0,0.0,101.1,101.1,101.1,0.0,0.0
2016-06-19,101.15,101.15,101.15,0.0,0.0,101.16,101.16,101.16,0.0,0.0,101.1,101.1,101.1,0.0,0.0,101.16,101.16,101.16,0.0,0.0
2016-06-26,101.08,101.08,101.08,0.0,0.0,101.08,101.08,101.08,0.0,0.0,101.02,101.02,101.02,0.0,0.0,101.05,101.05,101.05,0.0,0.0
2016-07-03,101.05,101.05,101.05,0.0,0.0,101.1,101.1,101.1,0.0,0.0,101.05,101.05,101.05,0.0,0.0,101.1,101.1,101.1,0.0,0.0
2016-07-10,101.12,101.12,101.12,0.0,0.0,101.14,101.14,101.14,0.0,0.0,101.09,101.09,101.09,0.0,0.0,101.13,101.13,101.13,0.0,0.0
2016-07-17,101.14,101.14,101.14,0.0,0.0,101.2,101.2,101.2,0.0,0.0,101.14,101.14,101.14,0.0,0.0,101.19,101.19,101.19,0.0,0.0
2016-07-24,101.23,101.23,101.23,0.0,0.0,101.28,101.28,101.28,0.0,0.0,101.23,101.23,101.23,0.0,0.0,101.27,101.27,101.27,0.0,0.0
2016-07-31,101.2,101.2,101.2,0.0,0.0,101.2,101.2,101.2,0.0,0.0,101.16,101.16,101.16,0.0,0.0,101.19,101.19,101.19,0.0,0.0
2016-08-07,101.28,101.28,101.28,0.0,0.0,101.29,101.29,101.29,0.0,0.0,101.23,101.23,101.23,0.0,0.0,101.26,101.26,101.26,0.0,0.0
2016-08-14,101.29,101.29,101.29,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.29,101.29,101.29,0.0,0.0,101.34,101.34,101.34,0.0,0.0
2016-08-21,101.39,101.39,101.39,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.38,101.38,101.38,0.0,0.0
2016-08-28,101.34,101.34,101.34,0.0,0.0,101.35,101.35,101.35,0.0,0.0,101.32,101.32,101.32,0.0,0.0,101.34,101.34,101.34,0.0,0.0
2016-09-04,101.34,101.34,101.34,0.0,0.0,101.38,101.38,101.38,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.36,101.36,101.36,0.0,0.0
2016-09-11,101.36,101.36,101.36,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.36,101.36,101.36,0.0,0.0
2016-09-18,101.44,101.44,101.44,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.4,101.4,101.4,0.0,0.0
2016-09-25,101.44,101.44,101.44,0.0,0.0,101.46,101.46,101.46,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.41,101.41,101.41,0.0,0.0
2016-10-02,101.34,101.34,101.34,0.0,0.0,101.38,101.38,101.38,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.37,101.37,101.37,0.0,0.0
2016-10-09,101.4,101.4,101.4,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.38,101.38,101.38,0.0,0.0,101.4,101.4,101.4,0.0,0.0
2016-10-16,101.44,101.44,101.44,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2016-10-23,101.45,101.45,101.45,0.0,0.0,101.48,101.48,101.48,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.45,101.45,101.45,0.0,0.0
2016-10-30,101.39,101.39,101.39,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2016-11-06,101.41,101.41,101.41,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.4,101.4,101.4,0.0,0.0
2016-11-13,101.44,101.44,101.44,0.0,0.0,101.46,101.46,101.46,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2016-11-20,101.44,101.44,101.44,0.0,0.0,101.46,101.46,101.46,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2016-11-27,101.35,101.35,101.35,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.32,101.32,101.32,0.0,0.0,101.35,101.35,101.35,0.0,0.0
2016-12-04,101.37,101.37,101.37,0.0,0.0,101.37,101.37,101.37,0.0,0.0,101.33,101.33,101.33,0.0,0.0,101.35,101.35,101.35,0.0,0.0
2016-12-11,101.39,101.39,101.39,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.35,101.35,101.35,0.0,0.0,101.35,101.35,101.35,0.0,0.0
2016-12-18,101.4,101.4,101.4,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.41,101.41,101.41,0.0,0.0
2016-12-25,101.28,101.28,101.28,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.28,101.28,101.28,0.0,0.0,101.33,101.33,101.33,0.0,0.0
2017-01-01,101.34,101.34,101.34,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.31,101.31,101.31,0.0,0.0,101.33,101.33,101.33,0.0,0.0
2017-01-08,101.35,101.35,101.35,0.0,0.0,101.36,101.36,101.36,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.36,101.36,101.36,0.0,0.0
2017-01-15,101.41,101.41,101.41,0.0,0.0,101.43,101.43,101.43,0.0,0.0,101.4,101.4,101.4,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2017-01-22,101.48,101.48,101.48,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.49,101.49,101.49,0.0,0.0
2017-01-29,101.44,101.44,101.44,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.42,101.42,101.42,0.0,0.0
2017-02-05,101.46,101.46,101.46,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.44,101.44,101.44,0.0,0.0,101.45,101.45,101.45,0.0,0.0
2017-02-12,101.51,101.51,101.51,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.54,101.54,101.54,0.0,0.0
2017-02-19,101.58,101.58,101.58,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2017-02-26,101.49,101.49,101.49,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.46,101.46,101.46,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2017-03-05,101.51,101.51,101.51,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.51,101.51,101.51,0.0,0.0
2017-03-12,101.55,101.55,101.55,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.55,101.55,101.55,0.0,0.0
2017-03-19,101.58,101.58,101.58,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2017-03-26,101.62,101.62,101.62,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.65,101.65,101.65,0.0,0.0
2017-04-02,101.58,101.58,101.58,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.55,101.55,101.55,0.0,0.0,101.55,101.55,101.55,0.0,0.0
2017-04-09,101.59,101.59,101.59,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.61,101.61,101.61,0.0,0.0
2017-04-16,101.64,101.64,101.64,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2017-04-23,101.63,101.63,101.63,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2017-04-30,101.57,101.57,101.57,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2017-05-07,101.62,101.62,101.62,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.63,101.63,101.63,0.0,0.0
2017-05-14,101.65,101.65,101.65,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.66,101.66,101.66,0.0,0.0
2017-05-21,101.67,101.67,101.67,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.66,101.66,101.66,0.0,0.0
2017-05-28,101.6,101.6,101.6,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.59,101.59,101.59,0.0,0.0,101.6,101.6,101.6,0.0,0.0
2017-06-04,101.6,101.6,101.6,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.62,101.62,101.62,0.0,0.0
2017-06-11,101.65,101.65,101.65,0.0,0.0,101.69,101.69,101.69,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.67,101.67,101.67,0.0,0.0
2017-06-18,101.69,101.69,101.69,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.69,101.69,101.69,0.0,0.0
2017-06-25,101.74,101.74,101.74,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.71,101.71,101.71,0.0,0.0,101.72,101.72,101.72,0.0,0.0
2017-07-02,101.63,101.63,101.63,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.62,101.62,101.62,0.0,0.0
2017-07-09,101.68,101.68,101.68,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.7,101.7,101.7,0.0,0.0
2017-07-16,101.71,101.71,101.71,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.72,101.72,101.72,0.0,0.0
2017-07-23,101.73,101.73,101.73,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.75,101.75,101.75,0.0,0.0
2017-07-30,101.67,101.67,101.67,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.67,101.67,101.67,0.0,0.0
2017-08-06,101.71,101.71,101.71,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.71,101.71,101.71,0.0,0.0,101.73,101.73,101.73,0.0,0.0
2017-08-13,101.75,101.75,101.75,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.71,101.71,101.71,0.0,0.0,101.73,101.73,101.73,0.0,0.0
2017-08-20,101.79,101.79,101.79,0.0,0.0,101.79,101.79,101.79,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.79,101.79,101.79,0.0,0.0
2017-08-27,101.67,101.67,101.67,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.68,101.68,101.68,0.0,0.0
2017-09-03,101.73,101.73,101.73,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.72,101.72,101.72,0.0,0.0
2017-09-10,101.7,101.7,101.7,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.71,101.71,101.71,0.0,0.0
2017-09-17,101.75,101.75,101.75,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.75,101.75,101.75,0.0,0.0
2017-09-24,101.82,101.82,101.82,0.0,0.0,101.83,101.83,101.83,0.0,0.0,101.8,101.8,101.8,0.0,0.0,101.8,101.8,101.8,0.0,0.0
2017-10-01,101.72,101.72,101.72,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.71,101.71,101.71,0.0,0.0,101.73,101.73,101.73,0.0,0.0
2017-10-08,101.78,101.78,101.78,0.0,0.0,101.79,101.79,101.79,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.77,101.77,101.77,0.0,0.0
2017-10-15,101.78,101.78,101.78,0.0,0.0,101.8,101.8,101.8,0.0,0.0,101.78,101.78,101.78,0.0,0.0,101.79,101.79,101.79,0.0,0.0
2017-10-22,101.84,101.84,101.84,0.0,0.0,101.85,101.85,101.85,0.0,0.0,101.82,101.82,101.82,0.0,0.0,101.84,101.84,101.84,0.0,0.0
2017-10-29,101.72,101.72,101.72,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.72,101.72,101.72,0.0,0.0,101.73,101.73,101.73,0.0,0.0
2017-11-05,101.75,101.75,101.75,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.73,101.73,101.73,0.0,0.0,101.73,101.73,101.73,0.0,0.0
2017-11-12,101.76,101.76,101.76,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.74,101.74,101.74,0.0,0.0,101.76,101.76,101.76,0.0,0.0
2017-11-19,101.78,101.78,101.78,0.0,0.0,101.79,101.79,101.79,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.76,101.76,101.76,0.0,0.0
2017-11-26,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2017-12-03,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.67,101.67,101.67,0.0,0.0
2017-12-10,101.65,101.65,101.65,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.63,101.63,101.63,0.0,0.0,101.66,101.66,101.66,0.0,0.0
2017-12-17,101.66,101.66,101.66,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.67,101.67,101.67,0.0,0.0
2017-12-24,101.56,101.56,101.56,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.56,101.56,101.56,0.0,0.0
2017-12-31,101.55,101.55,101.55,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.54,101.54,101.54,0.0,0.0,101.56,101.56,101.56,0.0,0.0
