Date,IDXG_stock_Open_average,IDXG_stock_Open_max,IDXG_stock_Open_min,IDXG_stock_Open_volatility,IDXG_stock_Open_change,IDXG_stock_High_average,IDXG_stock_High_max,IDXG_stock_High_min,IDXG_stock_High_volatility,IDXG_stock_High_change,IDXG_stock_Low_average,IDXG_stock_Low_max,IDXG_stock_Low_min,IDXG_stock_Low_volatility,IDXG_stock_Low_change,IDXG_stock_Close_average,IDXG_stock_Close_max,IDXG_stock_Close_min,IDXG_stock_Close_volatility,IDXG_stock_Close_change,IDXG_stock_Volume_average,IDXG_stock_Volume_max,IDXG_stock_Volume_min,IDXG_stock_Volume_volatility,IDXG_stock_Volume_change
2016-01-03,3.6441999999999997,4.5,3.397,1.1030000000000002,-1.1010000000000004,3.7605999999999997,4.5,3.3989999999999996,1.1010000000000004,-1.1010000000000004,3.4377999999999997,3.9139999999999997,3.14,0.7739999999999996,-0.7739999999999996,3.5092,4.0,3.22,0.7799999999999998,-0.7799999999999998,3828,8459,314,8145,-7063
2016-01-10,2.48,3.2,0.29,2.91,-0.3900000000000001,2.48,3.2,0.29,2.91,-0.3900000000000001,2.3634,3.2,0.29,2.91,-0.40500000000000025,2.438,3.2,0.29,2.91,-0.40000000000000036,2130,5650,23,5627,362
2016-01-17,2.2725,2.51,2.0,0.5099999999999998,-0.4269999999999996,2.4459999999999997,2.6839999999999997,2.2,0.48399999999999954,-0.48399999999999954,2.17075,2.4,2.0,0.3999999999999999,-0.3169999999999997,2.2502500000000003,2.401,2.2,0.20099999999999962,-0.20099999999999962,2410,4984,505,4479,-1293
2016-01-24,3.0422,4.8,1.98,2.82,1.6710000000000003,3.7032,4.8,2.2,2.5999999999999996,2.298,2.521,3.32,1.98,1.3399999999999999,0.5800000000000001,2.82,3.6489999999999996,2.084,1.5649999999999995,0.6160000000000001,5329,7454,2244,5210,4012
2016-01-31,2.8322,3.4,2.48,0.9199999999999999,0.399,3.0056,3.4,2.628,0.7719999999999998,0.10000000000000009,2.6136,2.8080000000000003,2.48,0.3280000000000003,-0.10000000000000009,2.7372,2.889,2.5,0.3889999999999998,-0.2889999999999997,1659,5261,262,4999,-4830
2016-02-07,2.9816000000000003,3.1,2.801,0.29899999999999993,0.19399999999999995,3.1436,3.423,2.995,0.42799999999999994,-0.42799999999999994,2.7088,3.0,2.505,0.4950000000000001,-0.2839999999999998,2.8202,3.0,2.6,0.3999999999999999,-0.2999999999999998,2944,10824,459,10365,-9924
2016-02-14,2.95,3.2,2.8,0.40000000000000036,0.40000000000000036,3.3,3.8,3.0,0.7999999999999998,0.20000000000000018,2.8,2.8,2.8,0.0,0.0,2.86175,3.0,2.8,0.20000000000000018,-0.007000000000000117,1928,4030,322,3708,-3708
2016-02-21,2.84,3.2,2.6,0.6000000000000001,-0.40000000000000036,2.9146,3.2,2.8,0.40000000000000036,-0.32699999999999996,2.6544,2.8,2.272,0.528,-0.528,2.701,2.801,2.3040000000000003,0.4969999999999999,-0.4969999999999999,1338,3292,20,3272,2385
2016-02-28,2.4774000000000003,2.783,2.2,0.5829999999999997,0.19599999999999973,2.6354,2.889,2.3040000000000003,0.5849999999999995,0.29700000000000015,2.2068,2.501,1.9,0.601,0.3999999999999999,2.4702,2.65,2.0,0.6499999999999999,0.6000000000000001,3586,7578,1521,6057,-1561
2016-03-06,2.3378,2.6,2.005,0.5950000000000002,-0.1280000000000001,2.4932,2.6010000000000004,2.354,0.24700000000000033,-0.10100000000000042,2.0686,2.325,1.867,0.4580000000000002,-0.2240000000000002,2.2564,2.354,2.1,0.254,-0.02499999999999991,7737,13330,1146,12184,-1647
