Date,NLStock_Open_average,NLStock_Open_max,NLStock_Open_min,NLStock_Open_volatility,NLStock_Open_change,NLStock_High_average,NLStock_High_max,NLStock_High_min,NLStock_High_volatility,NLStock_High_change,NLStock_Low_average,NLStock_Low_max,NLStock_Low_min,NLStock_Low_volatility,NLStock_Low_change,NLStock_Close_average,NLStock_Close_max,NLStock_Close_min,NLStock_Close_volatility,NLStock_Close_change,NLStock_Volume_average,NLStock_Volume_max,NLStock_Volume_min,NLStock_Volume_volatility,NLStock_Volume_change
2016-01-03,2.822,2.99,2.67,0.3200000000000003,-0.3200000000000003,2.866,3.02,2.67,0.3500000000000001,-0.3500000000000001,2.728,2.83,2.54,0.29000000000000004,-0.27,2.768,2.9,2.56,0.33999999999999986,-0.31000000000000005,29856,43628,13527,30101,-14021
2016-01-10,2.296,2.55,2.17,0.3799999999999999,-0.1599999999999997,2.418,2.61,2.22,0.3899999999999997,-0.20999999999999996,2.142,2.24,2.04,0.20000000000000018,-0.050000000000000266,2.238,2.47,2.11,0.3600000000000003,-0.029999999999999805,43593,82387,24193,58194,-22016
2016-01-17,2.2175,2.31,2.05,0.26000000000000023,0.08000000000000007,2.3175,2.41,2.23,0.18000000000000016,0.1299999999999999,2.12,2.22,2.01,0.2100000000000004,0.08999999999999986,2.215,2.29,2.12,0.16999999999999993,0.10000000000000009,42486,53637,26144,27493,-11554
2016-01-24,2.068,2.2,1.98,0.2200000000000002,-0.0900000000000003,2.148,2.2,2.1,0.10000000000000009,-0.040000000000000036,2.002,2.08,1.92,0.16000000000000014,0.07000000000000028,2.016,2.08,1.93,0.15000000000000013,0.07000000000000028,17826,27875,4188,23687,9005
2016-01-31,2.16,2.34,2.05,0.29000000000000004,0.29000000000000004,2.24,2.34,2.14,0.19999999999999973,0.11999999999999966,2.092,2.23,2.01,0.2200000000000002,0.18000000000000016,2.18,2.32,2.06,0.2599999999999998,0.08000000000000007,20606,42919,8665,34254,9199
2016-02-07,2.1,2.23,2.04,0.18999999999999995,-0.16999999999999993,2.156,2.23,2.09,0.14000000000000012,-0.06999999999999984,2.038,2.06,2.03,0.03000000000000025,-0.020000000000000018,2.076,2.15,2.04,0.10999999999999988,0.040000000000000036,15017,24164,6622,17542,-17542
2016-02-14,2.235,2.38,2.09,0.29000000000000004,0.14000000000000012,2.3225,2.38,2.24,0.13999999999999968,-0.04999999999999982,2.1725,2.24,2.09,0.15000000000000036,0.08000000000000007,2.2425,2.32,2.18,0.13999999999999968,0.04999999999999982,14362,27613,6788,20825,-18291
2016-02-21,2.32,2.42,2.23,0.18999999999999995,0.08000000000000007,2.444,2.49,2.42,0.07000000000000028,0.050000000000000266,2.23,2.26,2.19,0.06999999999999984,0.029999999999999805,2.324,2.38,2.21,0.16999999999999993,0.0,24290,38064,11428,26636,-19931
2016-02-28,2.62,2.85,2.44,0.41000000000000014,0.41000000000000014,2.84,3.08,2.68,0.3999999999999999,0.3599999999999999,2.582,2.79,2.44,0.3500000000000001,0.3500000000000001,2.652,2.85,2.48,0.3700000000000001,0.3200000000000003,49036,104742,10762,93980,83332
2016-03-06,2.898,3.08,2.7,0.3799999999999999,-0.20999999999999996,2.956,3.09,2.78,0.31000000000000005,-0.31000000000000005,2.774,2.91,2.66,0.25,-0.25,2.84,3.04,2.75,0.29000000000000004,-0.29000000000000004,16472,28769,5568,23201,-3591
