Date,ATNMStock_Open_average,ATNMStock_Open_max,ATNMStock_Open_min,ATNMStock_Open_volatility,ATNMStock_Open_change,ATNMStock_High_average,ATNMStock_High_max,ATNMStock_High_min,ATNMStock_High_volatility,ATNMStock_High_change,ATNMStock_Low_average,ATNMStock_Low_max,ATNMStock_Low_min,ATNMStock_Low_volatility,ATNMStock_Low_change,ATNMStock_Close_average,ATNMStock_Close_max,ATNMStock_Close_min,ATNMStock_Close_volatility,ATNMStock_Close_change,ATNMStock_Volume_average,ATNMStock_Volume_max,ATNMStock_Volume_min,ATNMStock_Volume_volatility,ATNMStock_Volume_change
2016-03-27,2.056,2.17,2.0,0.16999999999999993,-0.040000000000000036,2.094,2.22,2.04,0.18000000000000016,-0.03000000000000025,1.992,2.03,1.97,0.05999999999999983,-0.010000000000000009,2.012,2.05,1.99,0.05999999999999983,-0.010000000000000009,38799,79728,19703,60025,1822
2016-04-03,1.976,2.0,1.97,0.030000000000000027,0.0,2.024,2.03,2.02,0.009999999999999787,0.0,1.972,1.98,1.97,0.010000000000000009,0.0,1.998,2.01,1.98,0.029999999999999805,-0.010000000000000009,28864,78424,11579,66845,53973
2016-04-10,2.006,2.02,2.0,0.020000000000000018,0.009999999999999787,2.038,2.07,2.02,0.04999999999999982,-0.040000000000000036,1.99,2.0,1.98,0.020000000000000018,0.010000000000000009,1.998,2.01,1.99,0.019999999999999796,0.0,41604,76773,21473,55300,-30412
2016-04-17,2.024,2.06,1.99,0.07000000000000006,0.039999999999999813,2.06,2.1,2.01,0.0900000000000003,0.0900000000000003,2.0,2.03,1.96,0.06999999999999984,0.06999999999999984,2.014,2.04,1.99,0.050000000000000044,0.050000000000000044,41886,66126,19141,46985,23638
2016-04-24,1.926,2.05,1.85,0.19999999999999973,-0.18999999999999972,1.958,2.05,1.88,0.16999999999999993,-0.15999999999999992,1.8564,2.0,1.781,0.21900000000000008,-0.17999999999999994,1.91,2.01,1.85,0.1599999999999997,-0.1299999999999999,46048,75367,17292,58075,-33708
2016-05-01,1.822,1.9,1.75,0.1499999999999999,-0.1499999999999999,1.826,1.9,1.76,0.1399999999999999,-0.1399999999999999,1.744,1.82,1.67,0.15000000000000013,-0.14000000000000012,1.792,1.88,1.72,0.15999999999999992,-0.15999999999999992,32283,42949,13456,29493,-29115
2016-05-08,1.782,1.85,1.72,0.13000000000000012,-0.010000000000000009,1.818,1.87,1.75,0.1200000000000001,0.07000000000000006,1.734,1.8,1.69,0.1100000000000001,0.010000000000000009,1.776,1.83,1.72,0.1100000000000001,0.050000000000000044,17028,33725,10492,23233,-4580
2016-05-15,1.718,1.81,1.64,0.17000000000000015,-0.16000000000000014,1.752,1.82,1.7,0.1200000000000001,-0.09000000000000008,1.666,1.78,1.61,0.16999999999999993,-0.14000000000000012,1.706,1.79,1.63,0.16000000000000014,-0.08000000000000007,28131,80350,11524,68826,-14027
2016-05-22,1.8599999999999999,1.92,1.72,0.19999999999999996,0.18999999999999995,1.906,1.94,1.85,0.08999999999999986,0.05999999999999983,1.82,1.88,1.7,0.17999999999999994,0.14000000000000012,1.872,1.9,1.84,0.05999999999999983,-0.010000000000000009,32485,58439,12565,45874,-10771
2016-05-29,1.9475,2.05,1.84,0.20999999999999974,0.05999999999999983,2.0175,2.18,1.9,0.28000000000000025,-0.050000000000000044,1.8675,1.94,1.79,0.1499999999999999,-0.050000000000000044,1.9124999999999999,2.01,1.81,0.19999999999999973,-0.11999999999999988,49333,95566,30401,65165,-4036
2016-06-05,1.84,1.88,1.8,0.07999999999999985,-0.050000000000000044,1.8781999999999999,1.9,1.85,0.04999999999999982,-0.018999999999999906,1.804,1.83,1.76,0.07000000000000006,-0.050000000000000044,1.846,1.89,1.82,0.06999999999999984,-0.06999999999999984,24233,36639,15386,21253,14846
2016-06-12,1.838,1.85,1.83,0.020000000000000018,-0.010000000000000009,1.8726,1.91,1.84,0.06999999999999984,-0.039999999999999813,1.802,1.83,1.79,0.040000000000000036,0.0,1.834,1.87,1.8,0.07000000000000006,-0.040000000000000036,45945,88575,14954,73621,47818
2016-06-19,1.768,1.82,1.72,0.10000000000000009,-0.10000000000000009,1.788,1.84,1.74,0.10000000000000009,-0.10000000000000009,1.726,1.77,1.7,0.07000000000000006,-0.07000000000000006,1.752,1.77,1.72,0.050000000000000044,-0.050000000000000044,20494,28130,8987,19143,16502
2016-06-26,1.78,1.91,1.69,0.21999999999999997,0.20999999999999996,1.804,1.91,1.73,0.17999999999999994,0.17999999999999994,1.728,1.79,1.64,0.15000000000000013,0.15000000000000013,1.758,1.84,1.69,0.15000000000000013,0.15000000000000013,27560,62134,9442,52692,44766
2016-07-03,1.8125,1.86,1.79,0.07000000000000006,-0.06000000000000005,1.825,1.88,1.8,0.07999999999999985,-0.06999999999999984,1.775,1.78,1.77,0.010000000000000009,0.0,1.7925,1.8,1.79,0.010000000000000009,0.0,18226,36228,9954,26274,-22886
2016-07-10,1.768,1.8,1.7,0.10000000000000009,-0.10000000000000009,1.77,1.81,1.7,0.1100000000000001,-0.10000000000000009,1.73,1.79,1.67,0.1200000000000001,-0.08000000000000007,1.746,1.8,1.69,0.1100000000000001,-0.10000000000000009,14810,21393,5722,15671,-9350
2016-07-17,1.682,1.71,1.65,0.06000000000000005,0.010000000000000009,1.73,1.77,1.68,0.09000000000000008,0.07000000000000006,1.668,1.71,1.62,0.08999999999999986,0.030000000000000027,1.688,1.77,1.62,0.1499999999999999,0.09000000000000008,15250,21025,3684,17341,17341
2016-07-24,1.742,1.79,1.7,0.09000000000000008,-0.040000000000000036,1.764,1.8,1.73,0.07000000000000006,-0.010000000000000009,1.71,1.75,1.69,0.06000000000000005,0.050000000000000044,1.736,1.78,1.7,0.08000000000000007,0.06000000000000005,15856,26847,7361,19486,-2638
2016-07-31,1.736,1.79,1.71,0.08000000000000007,-0.08000000000000007,1.756,1.79,1.71,0.08000000000000007,-0.08000000000000007,1.688,1.7,1.65,0.050000000000000044,-0.050000000000000044,1.712,1.72,1.7,0.020000000000000018,-0.010000000000000009,21090,42826,7048,35778,-9743
2016-08-07,1.682,1.72,1.62,0.09999999999999987,-0.020000000000000018,1.7,1.72,1.67,0.050000000000000044,-0.020000000000000018,1.648,1.67,1.62,0.04999999999999982,-0.010000000000000009,1.668,1.69,1.64,0.050000000000000044,0.010000000000000009,20850,35148,14402,20746,-3958
2016-08-14,1.69,1.72,1.65,0.07000000000000006,-0.050000000000000044,1.698,1.72,1.65,0.07000000000000006,-0.07000000000000006,1.656,1.69,1.62,0.06999999999999984,-0.06999999999999984,1.678,1.72,1.63,0.09000000000000008,-0.09000000000000008,12069,19430,3517,15913,2948
2016-08-21,1.672,1.71,1.63,0.08000000000000007,0.08000000000000007,1.698,1.72,1.68,0.040000000000000036,0.030000000000000027,1.646,1.68,1.62,0.05999999999999983,0.05999999999999983,1.678,1.72,1.65,0.07000000000000006,0.050000000000000044,23695,46531,3215,43316,10057
2016-08-28,1.766,1.82,1.69,0.13000000000000012,0.1100000000000001,1.804,1.87,1.73,0.14000000000000012,0.07000000000000006,1.718,1.77,1.69,0.08000000000000007,0.010000000000000009,1.754,1.81,1.7,0.1100000000000001,0.0,24566,35096,14791,20305,2821
2016-09-04,1.7525,1.8,1.72,0.08000000000000007,0.06000000000000005,1.8,1.83,1.76,0.07000000000000006,0.07000000000000006,1.7325,1.75,1.71,0.040000000000000036,0.040000000000000036,1.7525,1.79,1.73,0.06000000000000005,0.020000000000000018,15915,23820,9231,14589,7553
2016-09-11,1.704,1.76,1.66,0.10000000000000009,-0.09000000000000008,1.724,1.78,1.68,0.10000000000000009,-0.10000000000000009,1.678,1.74,1.66,0.08000000000000007,-0.08000000000000007,1.698,1.76,1.67,0.09000000000000008,-0.08000000000000007,23581,56461,6115,50346,50346
2016-09-18,1.714,1.79,1.64,0.15000000000000013,0.1100000000000001,1.766,1.81,1.69,0.1200000000000001,0.10000000000000009,1.694,1.76,1.63,0.13000000000000012,0.1200000000000001,1.718,1.79,1.64,0.15000000000000013,0.14000000000000012,80641,199678,27468,172210,38669
2016-09-25,1.662,2.15,1.3,0.8499999999999999,-0.44999999999999996,1.736,2.15,1.37,0.7799999999999998,-0.6399999999999997,1.536,1.75,1.29,0.45999999999999996,-0.45999999999999996,1.616,2.0,1.33,0.6699999999999999,-0.6499999999999999,251467,701930,47188,654742,-26241
2016-10-02,1.4,1.48,1.35,0.1299999999999999,0.010000000000000009,1.412,1.48,1.36,0.11999999999999988,-0.029999999999999805,1.324,1.38,1.25,0.1299999999999999,-0.09000000000000008,1.3459999999999999,1.39,1.25,0.1399999999999999,-0.1299999999999999,96066,139026,46422,92604,41120
2016-10-09,1.198,1.3,1.15,0.15000000000000013,-0.13000000000000012,1.212,1.3,1.16,0.14000000000000012,-0.10000000000000009,1.1300000000000001,1.2,1.08,0.11999999999999988,-0.06000000000000005,1.162,1.2,1.14,0.06000000000000005,-0.030000000000000027,62580,98469,30767,67702,-47222
2016-10-16,1.14,1.21,1.06,0.1499999999999999,-0.1499999999999999,1.152,1.21,1.1,0.10999999999999988,-0.10999999999999988,1.0878,1.159,1.03,0.129,-0.119,1.106,1.18,1.05,0.1299999999999999,-0.11999999999999988,43412,67543,14568,52975,-47714
2016-10-23,1.068,1.1,1.04,0.06000000000000005,-0.030000000000000027,1.078,1.1,1.04,0.06000000000000005,-0.030000000000000027,1.026,1.04,1.0,0.040000000000000036,-0.020000000000000018,1.05,1.1,1.02,0.08000000000000007,-0.040000000000000036,29240,63501,11086,52415,37911
2016-10-30,0.9454,1.01,0.88,0.13,-0.13,0.98208,1.01,0.9305,0.07950000000000002,-0.020100000000000007,0.90622,0.9306,0.8605,0.07009999999999994,-0.05059999999999998,0.92524,0.981,0.861,0.12,-0.04579999999999995,32006,35534,28474,7060,3440
2016-11-06,0.95198,1.07,0.9,0.17000000000000004,0.16000000000000003,0.99058,1.1,0.91,0.19000000000000006,0.17710000000000004,0.94194,1.04,0.8898,0.1502,0.1502,0.96848,1.05,0.89,0.16000000000000003,0.15000000000000002,28322,57182,5239,51943,16852
2016-11-13,1.074,1.1,1.06,0.040000000000000036,0.0,1.1,1.11,1.09,0.020000000000000018,-0.010000000000000009,1.056,1.07,1.04,0.030000000000000027,0.010000000000000009,1.07,1.07,1.07,0.0,0.0,18702,41011,4934,36077,-29810
2016-11-20,1.0225,1.08,0.98,0.10000000000000009,-0.08000000000000007,1.0350000000000001,1.08,1.01,0.07000000000000006,-0.06000000000000005,0.9751,1.0,0.96,0.040000000000000036,0.040000000000000036,0.9975,1.01,0.97,0.040000000000000036,0.0,15784,31744,5750,25994,-10647
2016-11-27,0.99242,1.02,0.9621,0.05790000000000006,-0.040000000000000036,1.012,1.05,1.0,0.050000000000000044,-0.050000000000000044,0.97244,0.99,0.9621,0.027900000000000036,0.014900000000000024,0.98766,1.0,0.9651,0.03490000000000004,0.03060000000000007,18709,32943,11329,21614,-16008
2016-12-04,1.0076,1.04,0.998,0.04200000000000004,-0.0020000000000000018,1.026,1.04,1.0,0.040000000000000036,-0.040000000000000036,0.986,1.0,0.96,0.040000000000000036,-0.040000000000000036,1.006,1.03,0.99,0.040000000000000036,-0.040000000000000036,27479,36472,20870,15602,8536
2016-12-11,0.99636,1.02,0.9718,0.04820000000000002,0.030000000000000027,1.0042,1.03,0.981,0.049000000000000044,0.030000000000000027,0.97004,0.99,0.95,0.040000000000000036,0.040000000000000036,0.98642,1.0,0.971,0.029000000000000026,0.028900000000000037,23145,40756,7182,33574,-7246
2016-12-18,0.9784,0.993,0.9540000000000001,0.038999999999999924,-0.038999999999999924,1.0,1.01,0.99,0.020000000000000018,0.0,0.96922,0.9817,0.9540000000000001,0.027699999999999947,-0.027699999999999947,0.97606,0.9831,0.9603,0.02279999999999993,-0.0016000000000000458,19886,35221,9856,25365,19420
2016-12-25,0.953,0.972,0.93,0.041999999999999926,-0.030000000000000027,0.965025,1.01,0.93,0.07999999999999996,-0.07000000000000006,0.9115,0.97,0.87,0.09999999999999998,-0.09999999999999998,0.9207,0.972,0.875,0.09699999999999998,-0.09699999999999998,42954,61462,29264,32198,12406
2017-01-01,0.9299999999999999,0.96,0.9,0.05999999999999994,0.04999999999999993,0.95,0.97,0.91,0.05999999999999994,0.04999999999999993,0.922525,0.9501,0.895,0.05509999999999993,0.05509999999999993,0.94505,0.96,0.91,0.04999999999999993,0.04999999999999993,21069,34704,6070,28634,9007
2017-01-08,1.002,1.05,0.96,0.09000000000000008,0.040000000000000036,1.042,1.08,1.0,0.08000000000000007,0.040000000000000036,0.9665199999999999,0.99,0.953,0.03700000000000003,-0.007000000000000006,1.02,1.08,0.99,0.09000000000000008,0.040000000000000036,33189,74838,5371,69467,28277
2017-01-15,1.05,1.1,1.0,0.10000000000000009,-0.10000000000000009,1.05,1.1,1.0,0.10000000000000009,-0.10000000000000009,0.987475,1.04,0.95,0.09000000000000008,-0.08010000000000006,0.9972,1.04,0.9501,0.08990000000000009,-0.05130000000000001,35105,64611,10637,53974,-53974
2017-01-22,1.022,1.06,1.0,0.06000000000000005,0.010000000000000009,1.046,1.06,1.01,0.050000000000000044,0.050000000000000044,1.006,1.02,0.98,0.040000000000000036,0.030000000000000027,1.0319800000000001,1.06,0.9999,0.06010000000000004,0.06010000000000004,23303,43740,12597,31143,-25386
2017-01-29,1.054,1.07,1.04,0.030000000000000027,0.010000000000000009,1.124,1.37,1.06,0.31000000000000005,0.31000000000000005,1.036,1.07,1.02,0.050000000000000044,0.040000000000000036,1.108,1.36,1.03,0.33000000000000007,0.33000000000000007,86506,377354,8432,368922,368922
2017-02-05,1.358,1.56,1.28,0.28,0.26,1.46,1.72,1.31,0.4099999999999999,0.19999999999999996,1.278,1.45,1.2,0.25,0.25,1.3820000000000001,1.55,1.26,0.29000000000000004,0.20999999999999996,195250,494804,62731,432073,-14466
2017-02-12,1.494,1.54,1.44,0.10000000000000009,-0.09000000000000008,1.526,1.56,1.49,0.07000000000000006,-0.07000000000000006,1.382,1.44,1.31,0.1299999999999999,0.07999999999999985,1.482,1.53,1.43,0.10000000000000009,0.010000000000000009,93851,183097,65144,117953,-117953
2017-02-19,1.5175,1.57,1.42,0.15000000000000013,-0.10000000000000009,1.5575,1.62,1.44,0.18000000000000016,-0.16000000000000014,1.4325,1.5,1.37,0.1299999999999999,-0.07999999999999985,1.48,1.54,1.42,0.1200000000000001,-0.08000000000000007,102360,140632,60034,80598,53503
2017-02-26,1.404,1.47,1.31,0.15999999999999992,-0.1399999999999999,1.412,1.47,1.35,0.11999999999999988,-0.09999999999999987,1.322,1.38,1.21,0.16999999999999993,-0.16000000000000014,1.3739999999999999,1.41,1.33,0.07999999999999985,-0.04999999999999982,62627,104044,28893,75151,32330
2017-03-05,1.414,1.51,1.32,0.18999999999999995,0.15999999999999992,1.452,1.51,1.37,0.1399999999999999,0.13000000000000012,1.3499999999999999,1.4,1.27,0.1299999999999999,0.08999999999999986,1.412,1.49,1.32,0.16999999999999993,0.09999999999999987,47152,92715,20910,71805,7858
2017-03-12,1.384,1.47,1.31,0.15999999999999992,-0.08999999999999986,1.424,1.47,1.38,0.09000000000000008,-0.07000000000000006,1.348,1.4,1.31,0.08999999999999986,-0.08999999999999986,1.386,1.44,1.34,0.09999999999999987,-0.06000000000000005,28360,45806,7143,38663,14289
2017-03-19,1.462,1.65,1.37,0.2799999999999998,0.06999999999999984,1.492,1.67,1.37,0.2999999999999998,0.11999999999999988,1.356,1.4,1.31,0.08999999999999986,0.06999999999999984,1.408,1.45,1.35,0.09999999999999987,0.07999999999999985,85796,270591,5523,265068,10019
2017-03-26,1.512,1.58,1.44,0.14000000000000012,0.1100000000000001,1.554,1.6,1.5,0.10000000000000009,0.050000000000000044,1.4562,1.49,1.43,0.06000000000000005,0.020999999999999908,1.522,1.58,1.5,0.08000000000000007,0.010000000000000009,57717,113070,28711,84359,84359
2017-04-02,1.488,1.52,1.44,0.08000000000000007,-0.010000000000000009,1.508,1.52,1.49,0.030000000000000027,-0.010000000000000009,1.448,1.47,1.43,0.040000000000000036,-0.010000000000000009,1.486,1.52,1.45,0.07000000000000006,0.0,52052,70360,31342,39018,-2015
2017-04-09,1.4825,1.51,1.46,0.050000000000000044,-0.050000000000000044,1.5025,1.55,1.47,0.08000000000000007,-0.030000000000000027,1.4324999999999999,1.47,1.4,0.07000000000000006,-0.040000000000000036,1.4625,1.49,1.44,0.050000000000000044,-0.020000000000000018,44004,75255,9415,65840,-65840
2017-04-16,1.544,1.58,1.5,0.08000000000000007,-0.040000000000000036,1.554,1.58,1.54,0.040000000000000036,-0.030000000000000027,1.498,1.53,1.49,0.040000000000000036,0.040000000000000036,1.534,1.55,1.51,0.040000000000000036,0.010000000000000009,74525,212195,27371,184824,-181922
2017-04-23,1.546,1.55,1.53,0.020000000000000018,0.0,1.552,1.56,1.55,0.010000000000000009,0.0,1.516,1.53,1.5,0.030000000000000027,-0.030000000000000027,1.534,1.55,1.51,0.040000000000000036,-0.040000000000000036,45475,66976,29870,37106,-17319
2017-04-30,1.464,1.53,1.37,0.15999999999999992,-0.15999999999999992,1.4722,1.55,1.381,0.16900000000000004,-0.16900000000000004,1.418,1.5,1.35,0.1499999999999999,-0.1399999999999999,1.442,1.52,1.37,0.1499999999999999,-0.14000000000000012,28973,45699,15617,30082,2112
2017-05-07,1.38,1.42,1.35,0.06999999999999984,0.040000000000000036,1.406,1.42,1.37,0.04999999999999982,0.020000000000000018,1.364,1.38,1.34,0.039999999999999813,0.029999999999999805,1.386,1.42,1.34,0.07999999999999985,0.04999999999999982,17494,22951,10057,12894,-459
2017-05-14,1.3679999999999999,1.42,1.31,0.10999999999999988,-0.06999999999999984,1.384,1.42,1.32,0.09999999999999987,-0.040000000000000036,1.34,1.39,1.3,0.08999999999999986,-0.05999999999999983,1.3619999999999999,1.42,1.31,0.10999999999999988,-0.040000000000000036,25435,68073,8771,59302,9807
2017-05-21,1.394,1.42,1.37,0.04999999999999982,0.029999999999999805,1.412,1.45,1.38,0.07000000000000006,0.040000000000000036,1.368,1.41,1.32,0.08999999999999986,0.030000000000000027,1.392,1.41,1.33,0.07999999999999985,0.07999999999999985,24582,53327,7183,46144,-20900
2017-05-28,1.4224999999999999,1.48,1.38,0.10000000000000009,0.10000000000000009,1.4525,1.49,1.41,0.08000000000000007,0.08000000000000007,1.4124999999999999,1.48,1.38,0.10000000000000009,0.10000000000000009,1.4449999999999998,1.49,1.4,0.09000000000000008,0.09000000000000008,19618,32459,7942,24517,-13907
2017-06-04,1.478,1.49,1.45,0.040000000000000036,-0.010000000000000009,1.49,1.5,1.48,0.020000000000000018,-0.010000000000000009,1.456,1.48,1.43,0.050000000000000044,-0.020000000000000018,1.474,1.49,1.46,0.030000000000000027,0.0,17856,41655,6385,35270,15200
2017-06-11,1.282,1.47,1.12,0.34999999999999987,-0.29000000000000004,1.304,1.47,1.18,0.29000000000000004,-0.29000000000000004,1.1760000000000002,1.35,1.03,0.32000000000000006,-0.22999999999999998,1.21,1.36,1.08,0.28,-0.24,61915,91657,34108,57549,40512
2017-06-18,1.2,1.24,1.12,0.11999999999999988,0.09999999999999987,1.248,1.26,1.23,0.030000000000000027,-0.030000000000000027,1.178,1.21,1.12,0.08999999999999986,0.06999999999999984,1.228,1.25,1.21,0.040000000000000036,-0.020000000000000018,19631,28096,7668,20428,-1309
2017-06-25,1.196,1.25,1.15,0.10000000000000009,0.030000000000000027,1.234,1.33,1.18,0.15000000000000013,0.030000000000000027,1.168,1.2,1.13,0.07000000000000006,0.020000000000000018,1.2,1.25,1.17,0.08000000000000007,0.040000000000000036,29630,60855,16892,43963,3324
2017-07-02,1.16,1.23,1.11,0.11999999999999988,-0.11999999999999988,1.1724999999999999,1.23,1.11,0.11999999999999988,-0.11999999999999988,1.09775,1.2,1.001,0.19900000000000007,-0.19900000000000007,1.115,1.22,1.01,0.20999999999999996,-0.20999999999999996,50601,89900,7548,82352,46397
2017-07-09,1.034,1.08,0.99,0.09000000000000008,0.050000000000000044,1.058,1.1,0.99,0.1100000000000001,0.07000000000000006,0.998,1.04,0.9,0.14,0.13,1.03,1.05,0.98,0.07000000000000006,0.07000000000000006,76476,149088,15770,133318,-133318
2017-07-16,1.042,1.06,1.01,0.050000000000000044,-0.040000000000000036,1.054,1.08,1.03,0.050000000000000044,-0.050000000000000044,1.028,1.05,1.0,0.050000000000000044,-0.040000000000000036,1.042,1.06,1.02,0.040000000000000036,-0.040000000000000036,21565,41095,8668,32427,-20548
2017-07-23,0.948,1.0,0.9,0.09999999999999998,-0.09999999999999998,0.96618,1.01,0.9,0.10999999999999999,-0.10999999999999999,0.884,0.96,0.67,0.2899999999999999,-0.2899999999999999,0.8928,0.968,0.6701,0.29789999999999994,-0.29489999999999994,88749,298000,10135,287865,265185
2017-07-30,0.66442,0.6771,0.65,0.027100000000000013,-0.027100000000000013,0.67312,0.69,0.65,0.039999999999999925,-0.009399999999999964,0.63414,0.67,0.6,0.07000000000000006,-0.030299999999999994,0.65936,0.6709999999999999,0.6411,0.029899999999999927,-0.005999999999999894,58820,96766,26294,70472,-70472
2017-08-06,0.619,0.66,0.585,0.07500000000000007,-0.07500000000000007,0.6324,0.67,0.61,0.06000000000000005,-0.06000000000000005,0.60198,0.65,0.58,0.07000000000000006,-0.07000000000000006,0.6036199999999999,0.65,0.5801,0.06990000000000007,-0.06990000000000007,53868,75348,34275,41073,-34694
2017-08-13,0.604,0.63,0.58,0.050000000000000044,0.010000000000000009,0.61446,0.64,0.6,0.040000000000000036,-0.012299999999999978,0.58374,0.599,0.5710000000000001,0.027999999999999914,0.008999999999999897,0.59834,0.6123,0.58,0.032299999999999995,-0.032299999999999995,43631,76276,16881,59395,-1933
2017-08-20,0.56388,0.59,0.541,0.04899999999999993,-0.020000000000000018,0.58604,0.6251,0.555,0.07009999999999994,0.03510000000000002,0.55116,0.5708,0.54,0.03079999999999994,-0.01079999999999992,0.56122,0.58,0.5424,0.03759999999999997,0.007499999999999951,50824,64437,34250,30187,-30187
2017-08-27,0.59568,0.64,0.562,0.07799999999999996,0.030000000000000027,0.62716,0.659,0.5868,0.07220000000000004,0.07220000000000004,0.58564,0.61,0.5598,0.05020000000000002,0.05020000000000002,0.61034,0.6498,0.5609,0.08890000000000009,0.08890000000000009,39011,69900,20646,49254,2295
2017-09-03,0.630675,0.65,0.605,0.04500000000000004,-0.010000000000000009,0.64485,0.6601,0.63,0.030100000000000016,0.009800000000000031,0.609775,0.6241,0.605,0.019100000000000006,0.019100000000000006,0.628775,0.6601,0.605,0.05510000000000004,0.030100000000000016,20989,36275,5882,30393,8611
2017-09-10,0.642,0.67,0.62,0.050000000000000044,0.010000000000000009,0.65708,0.67,0.64,0.030000000000000027,-0.020000000000000018,0.62698,0.635,0.62,0.015000000000000013,0.015000000000000013,0.6312,0.64,0.62,0.020000000000000018,0.020000000000000018,53336,103549,28181,75368,70575
2017-09-17,0.61826,0.65,0.5882,0.06180000000000008,-0.06180000000000008,0.62512,0.65,0.61,0.040000000000000036,-0.040000000000000036,0.59812,0.6208,0.58,0.04080000000000006,-0.04080000000000006,0.6081799999999999,0.6338,0.5901,0.04370000000000007,-0.023800000000000043,41667,60757,23930,36827,-29821
2017-09-24,0.58822,0.6,0.573,0.027000000000000024,-0.017000000000000015,0.595,0.605,0.5851,0.01990000000000003,-0.01990000000000003,0.57566,0.59,0.5618,0.028200000000000003,-0.017000000000000015,0.58458,0.5931,0.5751,0.018000000000000016,-0.018000000000000016,30048,67397,11486,55911,32058
