Date,ASYS_stock_Open_average,ASYS_stock_Open_max,ASYS_stock_Open_min,ASYS_stock_Open_volatility,ASYS_stock_Open_change,ASYS_stock_High_average,ASYS_stock_High_max,ASYS_stock_High_min,ASYS_stock_High_volatility,ASYS_stock_High_change,ASYS_stock_Low_average,ASYS_stock_Low_max,ASYS_stock_Low_min,ASYS_stock_Low_volatility,ASYS_stock_Low_change,ASYS_stock_Close_average,ASYS_stock_Close_max,ASYS_stock_Close_min,ASYS_stock_Close_volatility,ASYS_stock_Close_change,ASYS_stock_Volume_average,ASYS_stock_Volume_max,ASYS_stock_Volume_min,ASYS_stock_Volume_volatility,ASYS_stock_Volume_change
2016-06-12,6.622,6.89,6.49,0.39999999999999947,0.3899999999999997,6.89,7.06,6.65,0.40999999999999925,-0.09999999999999964,6.502,6.67,6.34,0.33000000000000007,0.33000000000000007,6.74,6.92,6.54,0.3799999999999999,0.3799999999999999,10727,19854,2623,17231,14126
2016-06-19,6.82,7.0,6.5,0.5,-0.5,6.894,7.1,6.55,0.5499999999999998,-0.5499999999999998,6.616,6.89,6.17,0.7199999999999998,-0.7199999999999998,6.648,6.94,6.17,0.7700000000000005,-0.7700000000000005,37619,65690,7478,58212,-15049
2016-06-26,6.116,6.25,5.9,0.34999999999999964,0.0,6.206,6.33,6.11,0.21999999999999975,-0.1299999999999999,5.902,5.96,5.84,0.1200000000000001,-0.020000000000000462,5.932,5.99,5.84,0.15000000000000036,-0.0600000000000005,19018,26995,12029,14966,4007
2016-07-03,5.585,5.83,5.46,0.3700000000000001,-0.3700000000000001,5.8175,6.0,5.64,0.3600000000000003,-0.03000000000000025,5.4399999999999995,5.56,5.29,0.2699999999999996,-0.09999999999999964,5.535,5.61,5.46,0.15000000000000036,0.03000000000000025,16537,20826,9894,10932,-10932
2016-07-10,5.816,5.96,5.7,0.2599999999999998,0.1200000000000001,5.944,6.06,5.81,0.25,0.16000000000000014,5.6659999999999995,5.75,5.52,0.23000000000000043,-0.1800000000000006,5.774,5.92,5.68,0.2400000000000002,-0.10000000000000053,11801,16589,5246,11343,4954
2016-07-17,5.8740000000000006,5.94,5.7,0.2400000000000002,0.20999999999999996,5.942,5.99,5.85,0.14000000000000057,0.0600000000000005,5.79,5.89,5.57,0.3199999999999994,0.20999999999999996,5.896,5.99,5.76,0.23000000000000043,0.11000000000000032,6927,13111,3565,9546,-7998
2016-07-24,6.072,6.33,5.77,0.5600000000000005,0.3700000000000001,6.176,6.33,6.0,0.33000000000000007,0.15000000000000036,5.9719999999999995,6.05,5.77,0.28000000000000025,0.23000000000000043,6.094,6.15,5.99,0.16000000000000014,0.09999999999999964,14588,24444,6520,17924,-17155
2016-07-31,6.106,6.19,6.03,0.16000000000000014,0.16000000000000014,6.2459999999999996,6.52,6.16,0.35999999999999943,0.33999999999999986,6.04,6.07,6.01,0.0600000000000005,0.05000000000000071,6.134,6.18,6.08,0.09999999999999964,-0.02999999999999936,12282,24144,4265,19879,18090
2016-08-07,5.848,6.09,5.63,0.45999999999999996,-0.45999999999999996,5.916,6.32,5.64,0.6800000000000006,-0.6800000000000006,5.644,6.01,5.36,0.6499999999999995,-0.6499999999999995,5.694,6.04,5.4,0.6399999999999997,-0.6399999999999997,20940,23071,18489,4582,-3021
2016-08-14,5.592,5.7,5.39,0.3100000000000005,0.3100000000000005,5.654,5.7,5.54,0.16000000000000014,0.16000000000000014,5.518,5.66,5.28,0.3799999999999999,0.3799999999999999,5.626,5.7,5.5,0.20000000000000018,0.20000000000000018,11677,20183,3784,16399,-10380
2016-08-21,5.57,5.7,5.38,0.3200000000000003,-0.3200000000000003,5.636,5.78,5.5,0.28000000000000025,-0.1900000000000004,5.434,5.64,5.27,0.3700000000000001,-0.2699999999999996,5.492,5.68,5.29,0.3899999999999997,-0.29000000000000004,17592,26578,7583,18995,9655
2016-08-28,5.372,5.51,5.29,0.21999999999999975,-0.1899999999999995,5.508,5.61,5.39,0.22000000000000064,-0.019999999999999574,5.306,5.32,5.29,0.03000000000000025,0.020000000000000462,5.356,5.39,5.32,0.0699999999999994,0.040000000000000036,13493,22028,6582,15446,15446
2016-09-04,5.3175,5.44,5.19,0.25,-0.21999999999999975,5.3925,5.57,5.25,0.3200000000000003,-0.3200000000000003,5.2075000000000005,5.38,5.11,0.2699999999999996,-0.2699999999999996,5.2325,5.4,5.11,0.29000000000000004,-0.29000000000000004,22367,55957,8651,47306,4850
2016-09-11,5.008,5.13,4.85,0.28000000000000025,0.019999999999999574,5.117999999999999,5.14,5.05,0.08999999999999986,0.0,4.894,5.01,4.85,0.16000000000000014,-0.1299999999999999,5.024,5.12,4.91,0.20999999999999996,0.10000000000000053,19424,35280,11062,24218,-18713
2016-09-18,4.978,5.14,4.82,0.3199999999999994,-0.21999999999999975,5.11,5.2,4.99,0.20999999999999996,-0.1299999999999999,4.87,4.99,4.75,0.2400000000000002,-0.16999999999999993,4.946,5.06,4.87,0.1899999999999995,-0.1899999999999995,19677,25870,12048,13822,2715
2016-09-25,4.902,4.98,4.8,0.1800000000000006,0.11000000000000032,4.992,5.04,4.95,0.08999999999999986,0.040000000000000036,4.864,4.91,4.8,0.11000000000000032,0.08999999999999986,4.914,4.96,4.85,0.11000000000000032,0.11000000000000032,11473,31191,3726,27465,2135
2016-10-02,4.836,4.9,4.8,0.10000000000000053,-0.10000000000000053,4.964,5.08,4.86,0.21999999999999975,-0.15000000000000036,4.766,4.86,4.68,0.1800000000000006,-0.1299999999999999,4.8,4.87,4.74,0.1299999999999999,-0.1299999999999999,14933,23739,7036,16703,2240
2016-10-09,4.652,4.75,4.52,0.23000000000000043,-0.23000000000000043,4.718,4.96,4.63,0.33000000000000007,-0.33000000000000007,4.58,4.69,4.52,0.17000000000000082,-0.17000000000000082,4.618,4.71,4.55,0.16000000000000014,-0.11000000000000032,13986,30200,6849,23351,-20891
2016-10-16,4.568,4.69,4.37,0.3200000000000003,-0.17999999999999972,4.674,4.74,4.58,0.16000000000000014,-0.07000000000000028,4.45,4.51,4.35,0.16000000000000014,-0.13999999999999968,4.522,4.57,4.43,0.14000000000000057,0.04999999999999982,13749,18507,5631,12876,1243
2016-10-23,4.5040000000000004,4.69,4.41,0.28000000000000025,-0.08000000000000007,4.746,4.83,4.62,0.20999999999999996,0.20999999999999996,4.398,4.45,4.26,0.1900000000000004,0.020000000000000462,4.472,4.53,4.41,0.1200000000000001,-0.020000000000000462,12235,24457,7067,17390,12449
2016-10-30,4.46,4.55,4.39,0.16000000000000014,-0.10000000000000053,4.574,4.71,4.46,0.25,-0.1900000000000004,4.428,4.49,4.38,0.11000000000000032,-0.10000000000000053,4.476,4.57,4.43,0.14000000000000057,-0.08000000000000007,17622,43763,3073,40690,13287
2016-11-06,4.6339999999999995,5.0,4.38,0.6200000000000001,0.4900000000000002,4.894,5.49,4.62,0.8700000000000001,0.8700000000000001,4.6,5.0,4.35,0.6500000000000004,0.5700000000000003,4.828,5.4,4.46,0.9400000000000004,0.9400000000000004,36138,66087,23452,42635,-29978
2016-11-13,5.288,5.41,5.05,0.3600000000000003,0.08000000000000007,5.472,5.71,5.34,0.3700000000000001,-0.14000000000000057,5.036,5.38,4.6,0.7800000000000002,-0.40000000000000036,5.254,5.48,5.06,0.4200000000000008,-0.010000000000000675,29666,50099,12626,37473,18533
2016-11-20,4.88,5.15,4.62,0.5300000000000002,-0.5300000000000002,5.04,5.21,4.77,0.4400000000000004,-0.4300000000000006,4.6425,4.81,4.38,0.4299999999999997,-0.33000000000000007,4.7125,4.91,4.43,0.4800000000000004,-0.40000000000000036,47708,97271,15521,81750,-81320
2016-11-27,4.326,4.44,4.24,0.20000000000000018,-0.10000000000000053,4.41,4.59,4.34,0.25,-0.20999999999999996,4.22,4.29,4.18,0.11000000000000032,-0.04999999999999982,4.284,4.34,4.25,0.08999999999999986,-0.040000000000000036,21824,30915,9611,21304,-14324
2016-12-04,4.28,4.43,4.08,0.34999999999999964,-0.17999999999999972,4.336,4.48,4.1,0.3800000000000008,-0.3100000000000005,4.124,4.24,4.0,0.2400000000000002,-0.2400000000000002,4.202,4.36,4.02,0.34000000000000075,-0.17999999999999972,48242,118081,5857,112224,112224
2016-12-11,4.168,4.35,4.03,0.3199999999999994,0.3199999999999994,4.34,4.5,4.17,0.33000000000000007,0.33000000000000007,4.0840000000000005,4.16,4.03,0.1299999999999999,0.1299999999999999,4.218,4.42,4.08,0.33999999999999986,0.10000000000000053,35464,56101,18922,37179,-9387
2016-12-18,4.276,4.38,4.2,0.17999999999999972,0.1299999999999999,4.404,4.44,4.37,0.07000000000000028,0.019999999999999574,4.208,4.25,4.18,0.07000000000000028,0.07000000000000028,4.308,4.38,4.2,0.17999999999999972,-0.02999999999999936,23283,43428,11089,32339,-32339
2016-12-25,4.1475,4.24,4.01,0.23000000000000043,-0.23000000000000043,4.2425,4.29,4.12,0.16999999999999993,-0.020000000000000462,4.0825,4.19,4.01,0.1800000000000006,-0.1800000000000006,4.1775,4.26,4.02,0.2400000000000002,-0.009999999999999787,28564,40329,10043,30286,-3890
2017-01-01,4.1775,4.29,4.1,0.1900000000000004,-0.09999999999999964,4.2675,4.39,4.15,0.23999999999999932,-0.04999999999999982,4.0425,4.13,3.99,0.13999999999999968,-0.09999999999999964,4.085,4.16,4.0,0.16000000000000014,-0.04999999999999982,63482,153159,15721,137438,34120
2017-01-08,4.336,4.5,4.14,0.3600000000000003,-0.03000000000000025,4.518,4.61,4.42,0.1900000000000004,-0.13999999999999968,4.2139999999999995,4.35,4.12,0.22999999999999954,-0.03000000000000025,4.374,4.52,4.2,0.3199999999999994,0.0,27838,90851,4603,86248,-86248
2017-01-15,4.21,4.33,4.14,0.1900000000000004,-0.1299999999999999,4.3425,4.41,4.31,0.10000000000000053,-0.020000000000000462,4.119999999999999,4.18,4.02,0.16000000000000014,-0.040000000000000036,4.217499999999999,4.3,4.13,0.16999999999999993,0.08000000000000007,7966,15294,3905,11389,3519
2017-01-22,4.974,5.5,4.2,1.2999999999999998,1.2999999999999998,5.5440000000000005,6.36,4.32,2.04,1.2799999999999994,4.8100000000000005,5.28,4.05,1.2300000000000004,1.2300000000000004,5.244,5.83,4.11,1.7199999999999998,1.29,759987,2975057,14943,2960114,52396
2017-01-29,5.414000000000001,5.48,5.28,0.20000000000000018,0.08000000000000007,5.57,5.7,5.47,0.23000000000000043,-0.09999999999999964,5.292,5.41,5.16,0.25,0.25,5.472,5.56,5.4,0.15999999999999925,0.08999999999999986,42134,92140,15663,76477,-76477
2017-02-05,5.87,6.16,5.55,0.6100000000000003,0.6100000000000003,6.022,6.16,5.86,0.2999999999999998,0.03000000000000025,5.614,5.79,5.46,0.33000000000000007,0.1800000000000006,5.827999999999999,5.97,5.55,0.41999999999999993,-0.08000000000000007,68760,135656,13085,122571,46551
2017-02-12,6.234,6.44,5.94,0.5,0.27999999999999936,6.412,6.5,6.29,0.20999999999999996,0.20999999999999996,6.008,6.2,5.8,0.40000000000000036,0.27000000000000046,6.34,6.5,6.22,0.28000000000000025,0.28000000000000025,86904,147570,28594,118976,83161
2017-02-19,6.4375,6.5,6.27,0.23000000000000043,-0.23000000000000043,6.5575,6.69,6.49,0.20000000000000018,-0.20000000000000018,6.2524999999999995,6.37,6.18,0.1900000000000004,-0.1900000000000004,6.44,6.6,6.24,0.35999999999999943,-0.11999999999999922,47926,96113,24649,71464,-61518
2017-02-26,6.342,6.47,6.2,0.2699999999999996,-0.1200000000000001,6.424,6.5,6.29,0.20999999999999996,-0.04999999999999982,6.088,6.17,5.86,0.3099999999999996,-0.040000000000000036,6.282,6.48,6.12,0.3600000000000003,-0.13999999999999968,30157,58693,9274,49419,-11196
2017-03-05,5.864,5.96,5.76,0.20000000000000018,-0.20000000000000018,5.938,6.1,5.76,0.33999999999999986,-0.33999999999999986,5.672,5.9,5.5,0.40000000000000036,-0.40000000000000036,5.798,5.95,5.64,0.3100000000000005,-0.3100000000000005,39191,47526,33274,14252,-5351
2017-03-12,5.6419999999999995,5.76,5.52,0.2400000000000002,0.16000000000000014,5.826,6.01,5.7,0.3099999999999996,0.09999999999999964,5.596,5.67,5.52,0.15000000000000036,0.14000000000000057,5.694,5.75,5.55,0.20000000000000018,0.04999999999999982,66909,157834,20554,137280,-6656
2017-03-19,5.6259999999999994,5.68,5.59,0.08999999999999986,-0.05999999999999961,5.692,5.76,5.61,0.14999999999999947,-0.1200000000000001,5.55,5.58,5.53,0.04999999999999982,0.020000000000000462,5.5920000000000005,5.65,5.57,0.08000000000000007,-0.0600000000000005,21264,39165,2900,36265,-19964
2017-03-26,5.498,5.56,5.4,0.15999999999999925,-0.04999999999999982,5.59,5.64,5.5,0.13999999999999968,-0.04999999999999982,5.442,5.5,5.37,0.1299999999999999,-0.019999999999999574,5.486,5.6,5.37,0.22999999999999954,-0.09999999999999964,17390,30582,3672,26910,-7080
2017-04-02,5.318,5.5,5.17,0.33000000000000007,-0.2699999999999996,5.446,5.51,5.4,0.10999999999999943,-0.09999999999999964,5.26,5.38,5.17,0.20999999999999996,-0.14999999999999947,5.318,5.38,5.22,0.16000000000000014,-0.03000000000000025,24579,34721,17813,16908,-10356
2017-04-09,5.3525,5.44,5.22,0.22000000000000064,-0.10000000000000053,5.47,5.5,5.38,0.1200000000000001,-0.1200000000000001,5.2775,5.38,5.22,0.16000000000000014,-0.040000000000000036,5.395,5.48,5.26,0.22000000000000064,-0.22000000000000064,39643,93521,12881,80640,-25380
2017-04-16,5.314,5.44,5.2,0.2400000000000002,0.20000000000000018,5.418,5.49,5.35,0.14000000000000057,0.14000000000000057,5.248,5.32,5.17,0.15000000000000036,0.15000000000000036,5.31,5.43,5.18,0.25,0.1800000000000006,12412,21584,7722,13862,2952
2017-04-23,6.046,6.75,5.38,1.37,1.37,6.398000000000001,7.23,5.65,1.58,1.58,5.914,6.55,5.38,1.17,1.17,6.16,7.04,5.5,1.54,1.4900000000000002,152759,470103,47782,422321,3249
2017-04-30,7.256,7.5,7.13,0.3700000000000001,-0.1200000000000001,7.42,7.5,7.25,0.25,-0.11000000000000032,7.014,7.26,6.88,0.3799999999999999,-0.2599999999999998,7.166,7.45,6.88,0.5700000000000003,-0.21999999999999975,61096,106692,22455,84237,-29615
2017-05-07,7.768,8.51,7.1,1.4100000000000001,0.1900000000000004,8.35,8.75,7.84,0.9100000000000001,-0.4299999999999997,7.562,8.02,7.05,0.9699999999999998,0.22999999999999954,8.114,8.51,7.69,0.8199999999999994,-0.4399999999999995,147435,257675,90361,167314,-12563
2017-05-14,7.58,7.85,7.45,0.39999999999999947,-0.05999999999999961,7.848,8.16,7.55,0.6100000000000003,0.15000000000000036,7.31,7.51,7.03,0.47999999999999954,0.15000000000000036,7.68,8.03,7.42,0.6099999999999994,0.17999999999999972,79966,107705,54224,53481,-12992
2017-05-21,8.258,8.5,8.02,0.4800000000000004,0.4800000000000004,8.492,8.63,8.39,0.2400000000000002,0.2400000000000002,7.95,8.06,7.6,0.46000000000000085,0.040000000000000924,8.254,8.33,8.16,0.16999999999999993,0.019999999999999574,65149,137647,33755,103892,-37985
2017-05-28,8.25,8.42,8.1,0.3200000000000003,-0.25,8.379999999999999,8.5,8.2,0.3000000000000007,-0.10999999999999943,8.0475,8.28,7.94,0.33999999999999897,-0.3299999999999992,8.205,8.38,8.07,0.3100000000000005,-0.11000000000000121,55459,73390,31739,41651,4156
2017-06-04,8.464,9.04,8.13,0.9099999999999984,0.7899999999999991,8.758000000000001,9.19,8.25,0.9399999999999995,0.9399999999999995,8.202,8.59,7.85,0.7400000000000002,0.4399999999999995,8.496,9.05,8.11,0.9400000000000013,0.2900000000000009,92407,129929,31281,98648,72700
2017-06-11,8.432,8.73,8.0,0.7300000000000004,-0.41000000000000014,8.568,8.73,8.28,0.45000000000000107,-0.4300000000000015,8.174,8.48,7.8,0.6800000000000006,-0.5300000000000002,8.356,8.71,7.98,0.7300000000000004,-0.620000000000001,56389,71955,36691,35264,-16786
2017-06-18,8.129999999999999,8.29,7.98,0.3099999999999987,0.1399999999999988,8.328000000000001,8.68,8.13,0.5499999999999989,0.46999999999999886,8.008,8.19,7.88,0.3099999999999996,0.3099999999999996,8.171999999999999,8.29,8.01,0.27999999999999936,0.11999999999999922,43423,104166,14521,89645,88471
2017-06-25,8.242,8.4,8.1,0.3000000000000007,0.13000000000000078,8.412,8.52,8.25,0.2699999999999996,-0.03999999999999915,8.09,8.3,7.89,0.41000000000000103,0.3099999999999996,8.252,8.44,8.03,0.41000000000000014,0.41000000000000014,45571,65723,27164,38559,-26371
2017-07-02,8.4375,8.55,8.33,0.22000000000000064,0.009999999999999787,8.657499999999999,8.79,8.5,0.28999999999999915,0.08999999999999986,8.27,8.38,8.18,0.20000000000000107,0.009999999999999787,8.4625,8.55,8.31,0.2400000000000002,0.1999999999999993,72948,104194,31777,72417,42463
2017-07-09,8.448,8.51,8.4,0.10999999999999943,-0.10999999999999943,8.718,9.16,8.51,0.6500000000000004,0.5700000000000003,8.276,8.36,8.18,0.17999999999999972,-0.049999999999998934,8.524,9.01,8.28,0.7300000000000004,0.5099999999999998,71376,197566,30341,167225,160340
2017-07-16,9.062,9.31,8.86,0.45000000000000107,0.14000000000000057,9.3,9.45,9.14,0.3099999999999987,-0.21999999999999886,8.8,8.97,8.65,0.3200000000000003,-0.1899999999999995,9.084,9.31,8.93,0.3800000000000008,0.13000000000000078,96659,153892,49356,104536,42621
2017-07-23,9.104,9.45,8.73,0.7199999999999989,-0.4299999999999997,9.328,9.55,9.18,0.370000000000001,0.03999999999999915,8.746,8.89,8.63,0.2599999999999998,-0.10999999999999943,9.056,9.45,8.78,0.6699999999999999,0.1399999999999988,80745,138234,51667,86567,-4940
2017-07-30,8.836,9.11,8.37,0.7400000000000002,-0.7400000000000002,9.06,9.19,8.95,0.2400000000000002,-0.07000000000000028,8.458,8.73,8.13,0.5999999999999996,-0.3600000000000012,8.712,8.97,8.22,0.75,0.14000000000000057,56233,91191,27945,63246,52528
2017-08-06,9.804,11.01,8.88,2.129999999999999,1.5399999999999991,10.344,11.82,9.47,2.3499999999999996,1.7400000000000002,9.482,10.06,8.86,1.200000000000001,1.200000000000001,9.87,10.5,9.27,1.2300000000000004,1.2300000000000004,209417,474363,83919,390444,168621
2017-08-13,10.658,11.09,9.54,1.5500000000000007,-1.3100000000000005,10.898,11.45,9.85,1.5999999999999996,-1.4000000000000004,10.186,10.86,9.09,1.7699999999999996,-1.4100000000000001,10.498,11.03,9.68,1.3499999999999996,-1.3499999999999996,295454,740653,146689,593964,471588
2017-08-20,10.132,10.37,9.97,0.3999999999999986,0.3999999999999986,10.354,10.49,10.14,0.34999999999999964,0.34999999999999964,9.964,10.16,9.78,0.3800000000000008,0.3800000000000008,10.192,10.37,9.94,0.4299999999999997,0.129999999999999,123120,222559,67630,154929,-154929
2017-08-27,10.65,11.17,10.22,0.9499999999999993,0.9499999999999993,10.916,11.24,10.46,0.7799999999999994,0.7799999999999994,10.444,10.97,9.9,1.0700000000000003,0.7300000000000004,10.76,11.05,10.39,0.6600000000000001,0.46999999999999886,132349,168532,98848,69684,35002
2017-09-03,11.035,11.33,10.74,0.5899999999999999,0.33999999999999986,11.25,11.37,11.08,0.28999999999999915,-0.09999999999999964,10.6475,10.96,10.13,0.8300000000000001,-0.5,10.895,11.23,10.22,1.0099999999999998,-0.7699999999999996,183061,255493,109726,145767,-97525
2017-09-10,11.082,11.6,10.14,1.459999999999999,1.4399999999999995,11.484,11.75,10.9,0.8499999999999996,0.7899999999999991,10.818,11.42,9.88,1.5399999999999991,1.2299999999999986,11.322,11.68,10.74,0.9399999999999995,0.4900000000000002,207541,295275,139605,155670,40903
2017-09-17,11.732,12.39,11.33,1.0600000000000005,0.33999999999999986,12.194,13.06,11.75,1.3100000000000005,-0.13000000000000078,11.372,11.8,11.1,0.7000000000000011,0.15000000000000036,11.716000000000001,12.3,11.38,0.9199999999999999,-0.2900000000000009,351850,694055,116853,577202,-333485
2017-09-24,11.51,11.71,11.17,0.5400000000000009,0.040000000000000924,11.926,12.12,11.78,0.33999999999999986,0.16999999999999993,11.316,11.71,10.97,0.7400000000000002,0.7400000000000002,11.558,11.98,11.06,0.9199999999999999,0.9199999999999999,179643,216046,147682,68364,11164
2017-10-01,12.4,12.63,11.99,0.6400000000000006,0.5600000000000005,12.764000000000001,12.81,12.72,0.08999999999999986,-0.03999999999999915,12.138,12.27,11.99,0.27999999999999936,0.27999999999999936,12.516,12.64,12.37,0.27000000000000135,-0.20000000000000107,193720,305224,122273,182951,-182951
