Date,BHCStock_Open_average,BHCStock_Open_max,BHCStock_Open_min,BHCStock_Open_volatility,BHCStock_Open_change,BHCStock_High_average,BHCStock_High_max,BHCStock_High_min,BHCStock_High_volatility,BHCStock_High_change,BHCStock_Low_average,BHCStock_Low_max,BHCStock_Low_min,BHCStock_Low_volatility,BHCStock_Low_change,BHCStock_Close_average,BHCStock_Close_max,BHCStock_Close_min,BHCStock_Close_volatility,BHCStock_Close_change,BHCStock_Volume_average,BHCStock_Volume_max,BHCStock_Volume_min,BHCStock_Volume_volatility,BHCStock_Volume_change
2016-01-03,98.77,100.12,97.44,2.680000000000007,0.9899999999999949,102.55,105.93,99.27,6.660000000000011,-2.230000000000004,95.688,98.76,90.55,8.210000000000008,-5.25,98.042,102.4,91.06,11.340000000000003,-7.439999999999998,8076939,10380248,6154732,4225516,-1724146
2016-01-10,87.606,92.04,85.5,6.540000000000006,-6.540000000000006,90.682,92.99,89.31,3.6799999999999926,-3.589999999999989,83.812,84.76,82.1,2.660000000000011,1.9300000000000068,87.474,89.77,85.45,4.319999999999993,3.25,6802594,9928313,4974971,4953342,-2313508
2016-01-17,89.625,92.8,86.1,6.700000000000003,2.769999999999996,92.3325,93.72,90.74,2.980000000000004,2.980000000000004,86.605,88.31,83.85,4.460000000000008,1.4200000000000017,89.3,90.27,88.6,1.6700000000000017,-0.38000000000000966,4254047,5863855,3171471,2692384,-142043
2016-01-24,91.75,96.65,87.32,9.330000000000013,-0.6800000000000068,96.42,99.45,91.59,7.859999999999999,-4.209999999999994,89.158,93.65,85.6,8.050000000000011,-0.36999999999999034,92.394,98.57,86.12,12.449999999999989,-2.4099999999999966,6882582,8792371,5597542,3194829,786016
2016-01-31,92.852,96.49,88.73,7.759999999999991,7.759999999999991,98.266,101.4,94.39,7.010000000000005,2.0799999999999983,90.33800000000001,95.01,87.33,7.680000000000007,7.140000000000001,94.964,96.94,91.45,5.489999999999995,0.9399999999999977,8054649,14245297,6103199,8142098,-50713
2016-02-07,87.732,93.03,83.76,9.269999999999996,-7.310000000000002,90.356,94.3,85.13,9.170000000000002,-5.230000000000004,84.36,87.63,79.62,8.009999999999991,-2.4799999999999898,86.874,89.63,83.44,6.189999999999998,-1.2399999999999949,5794175,7128622,4484257,2644365,-3606
2016-02-14,91.5275,92.95,90.48,2.469999999999999,-0.009999999999990905,94.08,96.62,91.38,5.240000000000009,1.0400000000000063,88.47999999999999,91.71,84.61,7.099999999999994,-1.9899999999999949,91.2525,94.65,84.99,9.66000000000001,-6.27000000000001,6948354,14770677,3870323,10900354,10900354
2016-02-21,82.414,86.5,77.95,8.549999999999997,-1.5,85.698,86.55,84.48,2.069999999999993,-0.04999999999999716,77.998,82.1,72.43,9.669999999999987,8.069999999999993,80.876,84.71,75.92,8.789999999999992,4.730000000000004,14353141,31649012,5757198,25891814,-21564953
2016-02-28,67.972,76.52,65.3,11.219999999999999,-10.799999999999997,69.502,76.95,65.97,10.980000000000004,-10.980000000000004,62.656,65.12,59.87,5.250000000000007,-3.8200000000000003,64.984,67.47,61.31,6.159999999999997,-4.489999999999995,22322762,41571128,10829391,30741737,-13648963
2016-03-06,65.682,67.13,63.3,3.8299999999999983,3.799999999999997,68.176,69.66,66.55,3.1099999999999994,1.3799999999999955,64.28999999999999,66.83,62.75,4.079999999999998,4.079999999999998,66.274,69.55,63.15,6.399999999999999,3.8900000000000006,9029047,14784747,6742546,8042201,-7878124
2016-03-13,43.946,69.55,30.04,39.51,-39.51,44.956,70.43,30.93,39.50000000000001,-39.50000000000001,37.426,66.68,26.72,39.96000000000001,-39.96000000000001,38.552,69.04,26.98,42.06,-42.06,62686311,138949840,9407547,129542293,49445049
2016-03-20,30.4925,33.07,26.1,6.969999999999999,6.6299999999999955,32.7475,34.4,31.59,2.8099999999999987,1.360000000000003,29.552500000000002,32.42,25.98,6.440000000000001,4.82,31.3475,33.43,28.98,4.449999999999999,2.1099999999999994,47239630,71332432,24030322,47302110,-47302110
2016-03-27,28.294,30.4,26.03,4.369999999999997,-4.369999999999997,29.5,30.6,27.62,2.9800000000000004,-1.2800000000000011,26.798000000000002,28.26,25.75,2.5100000000000016,-2.5100000000000016,27.862000000000002,28.98,26.3,2.6799999999999997,-0.759999999999998,34292584,44511920,26876016,17635904,12106624
2016-04-03,31.924,37.2,28.38,8.820000000000004,7.059999999999999,33.45,38.18,29.0,9.18,6.479999999999997,29.948,34.49,25.27,9.220000000000002,8.110000000000003,31.638,35.51,26.11,9.399999999999999,7.560000000000002,50009505,75543568,26096288,49447280,6633384
2016-04-10,32.438,34.37,30.48,3.889999999999997,-1.3799999999999955,33.528,34.79,32.85,1.9399999999999977,-1.6499999999999986,31.066,32.01,30.34,1.6699999999999982,0.9399999999999977,32.188,33.1,31.35,1.75,0.7899999999999991,33868734,44405116,22162520,22242596,-22242596
2016-04-17,33.64,35.39,31.86,3.530000000000001,3.530000000000001,34.752,36.49,33.7,2.789999999999999,2.789999999999999,33.186,35.23,31.41,3.8199999999999967,3.8199999999999967,33.93,35.98,33.34,2.6399999999999935,2.6399999999999935,18226367,26371324,11327865,15043459,5676000
2016-04-24,36.208,37.3,35.6,1.6999999999999957,-0.6599999999999966,36.896,37.9,36.26,1.6400000000000006,-0.6799999999999997,34.284,35.06,32.33,2.730000000000004,-2.730000000000004,34.984,36.23,33.36,2.8699999999999974,-1.7999999999999972,22794668,35688308,13349494,22338814,1361420
2016-05-01,33.87,35.76,32.6,3.1599999999999966,0.5799999999999983,35.632,38.5,32.72,5.780000000000001,1.1099999999999994,31.6,33.86,28.92,4.939999999999998,0.879999999999999,33.522,35.79,29.89,5.899999999999999,-2.759999999999998,47056209,65690144,24624028,41066116,-18673380
2016-05-08,27.612,30.89,25.09,5.800000000000001,-5.800000000000001,28.254,31.0,26.6,4.399999999999999,-4.399999999999999,25.802,27.99,23.55,4.439999999999998,-3.639999999999997,26.632,28.07,24.93,3.1400000000000006,-2.1700000000000017,38648836,53554856,27739224,25815632,-8962776
2016-05-15,27.294,28.67,26.05,2.620000000000001,0.029999999999997584,28.402,29.66,27.23,2.4299999999999997,0.620000000000001,26.272,27.58,24.86,2.719999999999999,1.1400000000000006,27.544,29.08,26.26,2.8199999999999967,0.41999999999999815,39880774,56771068,29892224,26878844,-16951664
2016-05-22,27.12,28.19,26.19,2.0,0.5400000000000027,27.658,29.41,26.52,2.8900000000000006,1.7399999999999984,26.282,27.84,25.24,2.6000000000000014,1.7300000000000004,26.96,28.42,26.11,2.3100000000000023,2.210000000000001,23591029,34206440,14405576,19800864,9625080
2016-05-29,29.1275,29.8,28.36,1.4400000000000013,0.46999999999999886,30.1475,30.95,29.02,1.9299999999999997,0.6900000000000013,28.4575,28.76,28.23,0.5300000000000011,0.33999999999999986,29.13,29.79,28.45,1.3399999999999999,0.4200000000000017,24701836,32987750,16554423,16433327,2614953
2016-06-05,25.312,29.0,23.8,5.199999999999999,-4.039999999999999,26.188,29.57,24.91,4.66,-4.330000000000002,24.502,28.53,22.52,6.010000000000002,-4.5,25.406000000000002,28.85,23.92,4.93,-4.710000000000001,47206864,104121568,20989104,83132464,2891940
2016-06-12,23.668,24.67,22.42,2.25,-2.25,23.928,24.86,22.63,2.2300000000000004,-2.2300000000000004,22.94,23.74,21.95,1.7899999999999991,-1.7899999999999991,23.208000000000002,24.14,22.04,2.1000000000000014,-1.740000000000002,22280109,25170352,15405737,9764615,-735126
2016-06-19,21.826,22.45,21.16,1.2899999999999991,-1.2100000000000009,22.454,22.91,21.48,1.4299999999999997,-1.4199999999999982,21.26,21.77,20.21,1.5599999999999987,-1.5599999999999987,21.664,22.52,20.27,2.25,-2.25,23845384,28330550,18161552,10168998,5211336
2016-06-26,20.02,20.4,19.37,1.0299999999999976,0.379999999999999,20.608,21.65,20.13,1.5199999999999996,1.5199999999999996,19.328,19.83,18.55,1.2799999999999976,1.2799999999999976,19.916,20.44,18.73,1.7100000000000009,1.7100000000000009,22687578,31070440,14170047,16900393,5282848
2016-07-03,21.895,23.96,20.08,3.8800000000000026,3.039999999999999,22.9775,24.25,20.75,3.5,3.0199999999999996,21.252499999999998,22.85,19.61,3.240000000000002,3.020000000000003,22.4375,23.49,19.95,3.539999999999999,3.3000000000000007,32540785,47089680,17821190,29268490,4397484
2016-07-10,23.022000000000002,23.68,21.91,1.7699999999999996,-0.7899999999999991,23.73,24.67,23.13,1.5400000000000027,-0.620000000000001,22.316,23.13,21.45,1.6799999999999997,-0.6600000000000001,22.762,23.22,21.62,1.5999999999999979,-0.23000000000000043,34108566,66542100,15077118,51464982,4546722
2016-07-17,23.87,24.58,22.77,1.8099999999999987,1.4299999999999997,24.534,25.12,24.13,0.990000000000002,0.05000000000000071,23.346,24.34,22.7,1.6400000000000006,0.019999999999999574,23.782,24.57,22.82,1.75,-0.6799999999999997,24332369,33733700,15567933,18165767,-487800
2016-07-24,23.022,23.41,22.77,0.6400000000000006,-0.09999999999999787,23.336,23.58,23.06,0.5199999999999996,-0.46000000000000085,22.68,23.06,22.22,0.8399999999999999,-0.5300000000000011,22.964,23.49,22.3,1.1899999999999977,-0.5500000000000007,11975360,15622074,8352429,7269645,-3145223
2016-07-31,21.686,22.35,20.85,1.5,0.120000000000001,22.214,22.78,21.4,1.3800000000000026,0.21000000000000085,21.242,21.99,20.68,1.3099999999999987,1.1899999999999977,21.724,22.36,20.89,1.4699999999999989,1.0700000000000003,14693442,20760716,11437463,9323253,-9323253
2016-08-07,24.764,27.78,22.11,5.670000000000002,2.4800000000000004,26.072,28.19,22.7,5.490000000000002,2.830000000000002,24.29,26.71,22.11,4.600000000000001,2.240000000000002,25.468,28.16,22.45,5.710000000000001,2.4700000000000024,49873214,105849824,14474640,91375184,6147212
2016-08-14,28.278,31.22,25.63,5.59,3.120000000000001,29.22,31.53,26.91,4.620000000000001,2.6799999999999997,27.482,28.56,25.63,2.9299999999999997,2.8900000000000006,28.224,30.0,26.59,3.41,2.1499999999999986,44319021,81238336,22528924,58709412,-6366744
2016-08-21,31.12,31.83,29.81,2.0199999999999996,1.6700000000000017,32.082,32.74,31.69,1.0500000000000007,0.14999999999999858,30.346,30.95,29.59,1.3599999999999994,0.9299999999999997,30.986,31.27,30.54,0.7300000000000004,-0.4400000000000013,39490129,55897736,23714588,32183148,-32183148
