Date,Financial Select Sector SPDREtf_Open_average,Financial Select Sector SPDREtf_Open_max,Financial Select Sector SPDREtf_Open_min,Financial Select Sector SPDREtf_Open_volatility,Financial Select Sector SPDREtf_Open_change,Financial Select Sector SPDREtf_High_average,Financial Select Sector SPDREtf_High_max,Financial Select Sector SPDREtf_High_min,Financial Select Sector SPDREtf_High_volatility,Financial Select Sector SPDREtf_High_change,Financial Select Sector SPDREtf_Low_average,Financial Select Sector SPDREtf_Low_max,Financial Select Sector SPDREtf_Low_min,Financial Select Sector SPDREtf_Low_volatility,Financial Select Sector SPDREtf_Low_change,Financial Select Sector SPDREtf_Close_average,Financial Select Sector SPDREtf_Close_max,Financial Select Sector SPDREtf_Close_min,Financial Select Sector SPDREtf_Close_volatility,Financial Select Sector SPDREtf_Close_change
2016-10-23,19.9,19.9,19.9,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2016-10-30,19.56,19.56,19.56,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.49,19.49,19.49,0.0,0.0
2016-11-06,21.47,21.47,21.47,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.67,21.67,21.67,0.0,0.0
2016-11-13,22.14,22.14,22.14,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2016-11-20,22.43,22.43,22.43,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2016-11-27,22.84,22.84,22.84,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2016-12-04,23.7,23.7,23.7,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2016-12-11,23.68,23.68,23.68,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2016-12-18,23.54,23.54,23.54,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2016-12-25,23.29,23.29,23.29,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2017-01-01,23.55,23.55,23.55,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2017-01-08,23.54,23.54,23.54,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.51,23.51,23.51,0.0,0.0
2017-01-15,23.11,23.11,23.11,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2017-01-22,23.74,23.74,23.74,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2017-01-29,23.65,23.65,23.65,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2017-02-05,23.85,23.85,23.85,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2017-02-12,24.28,24.28,24.28,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2017-02-19,24.35,24.35,24.35,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2017-02-26,24.87,24.87,24.87,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2017-03-05,24.93,24.93,24.93,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2017-03-12,24.75,24.75,24.75,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2017-03-19,23.61,23.61,23.61,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2017-03-26,23.84,23.84,23.84,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2017-04-02,23.44,23.44,23.44,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2017-04-09,23.11,23.11,23.11,0.0,0.0,23.37,23.37,23.37,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2017-04-16,23.34,23.34,23.34,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2017-04-23,23.77,23.77,23.77,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2017-04-30,23.95,23.95,23.95,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2017-05-07,23.55,23.55,23.55,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2017-05-14,23.19,23.19,23.19,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2017-05-21,23.56,23.56,23.56,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2017-05-28,23.37,23.37,23.37,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2017-06-04,23.99,23.99,23.99,0.0,0.0,24.33,24.33,24.33,0.0,0.0,23.97,23.97,23.97,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2017-06-11,24.31,24.31,24.31,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2017-06-18,24.08,24.08,24.08,0.0,0.0,24.09,24.09,24.09,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2017-06-25,24.87,24.87,24.87,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2017-07-02,25.01,25.01,25.01,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.88,24.88,24.88,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2017-07-09,24.72,24.72,24.72,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2017-07-16,24.73,24.73,24.73,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2017-07-23,24.87,24.87,24.87,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2017-07-30,25.45,25.45,25.45,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2017-08-06,24.83,24.83,24.83,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2017-08-13,24.49,24.49,24.49,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2017-08-20,24.79,24.79,24.79,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2017-08-27,24.73,24.73,24.73,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2017-09-03,23.9,23.9,23.9,0.0,0.0,24.19,24.19,24.19,0.0,0.0,23.85,23.85,23.85,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2017-09-10,24.66,24.66,24.66,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2017-09-17,25.36,25.36,25.36,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2017-09-24,25.74,25.74,25.74,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2017-10-01,26.39,26.39,26.39,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2017-10-08,25.99,25.99,25.99,0.0,0.0,26.22,26.22,26.22,0.0,0.0,25.89,25.89,25.89,0.0,0.0,26.13,26.13,26.13,0.0,0.0
2017-10-15,26.61,26.61,26.61,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2017-10-22,26.75,26.75,26.75,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.78,26.78,26.78,0.0,0.0
2017-10-29,26.8,26.8,26.8,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.78,26.78,26.78,0.0,0.0
2017-11-05,26.18,26.18,26.18,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.08,26.08,26.08,0.0,0.0
2017-11-12,26.06,26.06,26.06,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2017-11-19,26.33,26.33,26.33,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2017-11-26,27.56,27.56,27.56,0.0,0.0,27.71,27.71,27.71,0.0,0.0,26.95,26.95,26.95,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2017-12-03,27.98,27.98,27.98,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.78,27.78,27.78,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2017-12-10,27.73,27.73,27.73,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2017-12-17,28.21,28.21,28.21,0.0,0.0,28.25,28.25,28.25,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2017-12-24,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2017-12-31,28.48,28.48,28.48,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.41,28.41,28.41,0.0,0.0
