Date,BGSStock_Open_average,BGSStock_Open_max,BGSStock_Open_min,BGSStock_Open_volatility,BGSStock_Open_change,BGSStock_High_average,BGSStock_High_max,BGSStock_High_min,BGSStock_High_volatility,BGSStock_High_change,BGSStock_Low_average,BGSStock_Low_max,BGSStock_Low_min,BGSStock_Low_volatility,BGSStock_Low_change,BGSStock_Close_average,BGSStock_Close_max,BGSStock_Close_min,BGSStock_Close_volatility,BGSStock_Close_change,BGSStock_Volume_average,BGSStock_Volume_max,BGSStock_Volume_min,BGSStock_Volume_volatility,BGSStock_Volume_change
2016-01-03,34.312,34.59,34.05,0.5400000000000063,-0.07000000000000028,34.775999999999996,35.04,34.55,0.490000000000002,0.3400000000000034,33.944,34.32,33.62,0.7000000000000028,0.7000000000000028,34.472,34.77,33.91,0.8600000000000065,0.8200000000000003,396383,535667,237203,298464,-97048
2016-01-10,35.106,36.0,34.07,1.9299999999999997,-0.7800000000000011,35.596,36.41,34.48,1.9299999999999997,-1.4299999999999997,34.480000000000004,35.39,33.26,2.1300000000000026,-1.5600000000000023,35.108,35.78,34.4,1.3800000000000026,-1.3800000000000026,427585,477106,363492,113614,25538
2016-01-17,34.15,34.58,33.63,0.9499999999999957,-0.35999999999999943,34.6125,35.14,34.29,0.8500000000000014,0.5200000000000031,33.6375,34.2,33.26,0.9400000000000048,0.5100000000000051,34.2575,34.94,34.0,0.9399999999999977,0.8900000000000006,402738,565861,331599,234262,187447
2016-01-24,34.85,35.28,34.02,1.259999999999998,0.36999999999999744,35.588,36.47,34.85,1.6199999999999974,1.6199999999999974,34.498,35.06,33.81,1.25,1.25,35.118,36.42,34.08,2.3400000000000034,2.3400000000000034,522299,699494,310880,388614,97213
2016-01-31,35.886,36.27,35.2,1.0700000000000003,-1.0700000000000003,36.217999999999996,36.67,35.58,1.0900000000000034,-1.0900000000000034,35.368,36.06,34.65,1.4100000000000037,-1.4100000000000037,35.67,36.22,35.05,1.1700000000000017,-1.0399999999999991,360098,459337,306717,152620,-132173
2016-02-07,35.800000000000004,37.5,34.53,2.969999999999999,2.6599999999999966,36.666,37.76,35.04,2.719999999999999,2.719999999999999,35.378,36.56,34.22,2.3400000000000034,2.3400000000000034,36.276,37.32,34.74,2.5799999999999983,2.1099999999999994,457941,744688,334668,410020,-33563
2016-02-14,36.9425,37.28,36.67,0.6099999999999994,-0.5300000000000011,37.5125,38.04,37.25,0.7899999999999991,0.6099999999999994,36.255,36.45,36.09,0.35999999999999943,0.35999999999999943,36.9125,37.41,36.65,0.759999999999998,0.6399999999999935,367171,462173,306440,155733,73306
2016-02-21,37.954,39.44,36.43,3.009999999999998,-1.240000000000002,38.858,40.5,37.5,3.0,-0.39000000000000057,37.48,39.07,35.13,3.9399999999999977,-2.019999999999996,38.418,40.38,36.23,4.150000000000006,-1.2600000000000051,1101399,2924710,340936,2583774,2583774
2016-02-28,35.182,36.5,34.61,1.8900000000000006,-1.4099999999999966,35.536,36.67,34.98,1.6900000000000048,-1.0700000000000003,34.217999999999996,34.73,33.79,0.9399999999999977,0.3200000000000003,34.846000000000004,35.2,34.59,0.6099999999999994,0.27999999999999403,1036782,1904384,534711,1369673,-1369673
2016-03-06,34.624,34.99,34.14,0.8500000000000014,-0.3100000000000023,35.066,35.42,34.55,0.8700000000000045,0.14000000000000057,34.27,34.53,33.79,0.740000000000002,-0.35999999999999943,34.666000000000004,35.0,34.18,0.8200000000000003,-0.4399999999999977,1366823,4204083,364015,3840068,188471
2016-03-13,34.264,34.65,33.85,0.7999999999999972,0.21999999999999886,34.61,34.89,34.25,0.6400000000000006,-0.060000000000002274,34.024,34.4,33.5,0.8999999999999986,0.17999999999999972,34.292,34.46,34.0,0.46000000000000085,0.1600000000000037,737842,989539,615929,373610,32252
2016-03-20,34.05,34.4,33.67,0.7299999999999969,-0.7299999999999969,34.2575,34.49,34.0,0.490000000000002,-0.3500000000000014,33.602500000000006,33.95,33.31,0.6400000000000006,-0.5,33.935,34.42,33.73,0.6900000000000048,-0.6900000000000048,645688,734115,578508,155607,115904
2016-03-27,34.236,34.77,33.4,1.3700000000000045,0.5700000000000003,34.726,35.15,34.04,1.1099999999999994,0.7800000000000011,33.892,34.56,33.18,1.3800000000000026,0.6400000000000006,34.502,34.81,33.76,1.0500000000000043,0.8999999999999986,884009,1461025,595903,865122,-40783
2016-04-03,33.758,34.71,32.87,1.8400000000000034,-1.8400000000000034,33.88,34.76,32.9,1.8599999999999994,-1.8599999999999994,33.046,33.88,32.05,1.8300000000000054,-1.7899999999999991,33.496,34.24,32.71,1.5300000000000011,-1.5300000000000011,724699,1351344,445709,905635,288596
2016-04-10,32.562,33.29,31.9,1.3900000000000006,-0.35999999999999943,33.036,33.41,32.55,0.8599999999999994,-0.6300000000000026,32.126,32.51,31.81,0.6999999999999993,-0.33999999999999986,32.664,33.21,32.18,1.0300000000000011,-0.09000000000000341,809439,1176496,618401,558095,157608
2016-04-17,32.616,32.85,32.16,0.6900000000000048,-0.3100000000000023,32.988,33.27,32.66,0.6100000000000065,-0.030000000000001137,32.296,32.68,32.02,0.6599999999999966,-0.259999999999998,32.666,32.95,32.17,0.7800000000000011,-0.00999999999999801,672246,933873,470626,463247,149618
2016-04-24,34.078,37.31,32.64,4.670000000000002,4.670000000000002,35.348,41.25,33.83,7.420000000000002,7.32,33.842,37.01,32.58,4.43,4.43,35.034,41.21,33.23,7.980000000000004,7.550000000000004,1562045,4636437,590910,4045527,3309989
2016-05-01,42.112,43.01,41.1,1.9099999999999966,1.9099999999999966,42.668,43.1,42.19,0.9100000000000037,0.9100000000000037,41.792,42.57,40.79,1.7800000000000011,1.5799999999999983,42.512,43.09,41.84,1.25,1.1200000000000045,1284060,2211013,766827,1444186,-1444186
2016-05-08,43.252,43.92,42.24,1.6799999999999997,0.060000000000002274,44.03,44.43,43.72,0.7100000000000009,0.0,43.03,43.47,42.06,1.4099999999999966,0.1599999999999966,43.62,43.98,43.47,0.509999999999998,-0.030000000000001137,891455,1185819,609103,576716,-73486
2016-05-15,43.062,43.6,42.46,1.1400000000000006,-0.6000000000000014,43.416,43.96,43.05,0.9100000000000037,-0.6900000000000048,42.398,43.21,41.86,1.3500000000000014,-0.75,42.868,43.56,42.45,1.1099999999999994,-0.6500000000000057,678086,879269,506618,372651,-32464
2016-05-22,42.988,43.34,42.71,0.6300000000000026,0.03999999999999915,43.346,43.44,43.08,0.35999999999999943,-0.35999999999999943,42.724,42.89,42.56,0.3299999999999983,0.04999999999999716,42.986000000000004,43.17,42.88,0.28999999999999915,0.02999999999999403,438598,583320,297552,285768,-246927
2016-05-29,43.61,44.33,43.11,1.2199999999999989,1.2199999999999989,43.835,44.46,43.18,1.2800000000000011,1.2800000000000011,43.16,43.97,42.57,1.3999999999999986,1.3999999999999986,43.7,44.22,42.99,1.2299999999999969,1.2299999999999969,543437,582139,478004,104135,-90659
2016-06-05,44.745999999999995,45.55,44.05,1.5,1.5,45.412,46.11,44.68,1.4299999999999997,0.8699999999999974,44.36,45.31,43.84,1.4699999999999989,0.75,45.066,45.75,44.31,1.4399999999999977,0.8999999999999986,675160,963023,448974,514049,-241464
2016-06-12,45.254,46.02,44.8,1.220000000000006,1.0300000000000011,45.744,46.02,45.36,0.6600000000000037,0.6600000000000037,44.832,45.16,44.32,0.8399999999999963,0.6099999999999994,45.332,45.92,44.77,1.1499999999999986,0.5999999999999943,498961,1048011,289986,758025,561209
2016-06-19,45.538,46.1,45.0,1.1000000000000014,-0.04999999999999716,46.438,47.41,45.65,1.759999999999998,1.759999999999998,45.327999999999996,45.73,45.0,0.7299999999999969,0.35999999999999943,45.99,46.66,45.05,1.6099999999999994,1.6099999999999994,501061,771737,332980,438757,289049
2016-06-26,47.083999999999996,48.23,46.32,1.9099999999999966,1.5499999999999972,47.738,48.44,46.77,1.6699999999999946,0.9600000000000009,46.376,47.28,46.0,1.2800000000000011,1.0200000000000031,47.112,48.2,46.31,1.8900000000000006,-0.030000000000001137,772752,1125002,405105,719897,-267278
2016-07-03,47.6475,47.87,47.41,0.46000000000000085,0.46000000000000085,48.33,48.51,48.09,0.4199999999999946,0.4199999999999946,47.3725,47.53,47.19,0.3400000000000034,-0.13000000000000256,47.8625,48.46,47.46,1.0,1.0,474526,505118,412978,92140,92140
2016-07-10,47.748,48.31,47.37,0.9400000000000048,-0.6500000000000057,47.952,48.39,47.73,0.6600000000000037,-0.5,47.208,47.67,46.81,0.8599999999999994,-0.480000000000004,47.528,47.82,47.36,0.46000000000000085,-0.45000000000000284,410401,520045,307033,213012,-76701
2016-07-17,47.472,47.89,47.22,0.6700000000000017,-0.18999999999999773,47.788000000000004,48.09,47.58,0.5100000000000051,-0.30999999999999517,47.136,47.31,46.69,0.6200000000000045,-0.09000000000000341,47.37,47.72,46.99,0.7299999999999969,-0.04999999999999716,351616,471083,209355,261728,190526
2016-07-24,47.006,49.11,45.22,3.8900000000000006,1.8900000000000006,48.066,52.84,45.97,6.8700000000000045,5.180000000000007,46.524,49.11,45.03,4.079999999999998,2.3299999999999983,47.252,51.59,45.37,6.220000000000006,4.670000000000002,863066,2165714,451937,1713777,1702932
2016-07-31,51.089999999999996,51.62,50.41,1.2100000000000009,-0.37999999999999545,51.416,51.8,50.94,0.8599999999999994,-0.23999999999999488,50.564,50.9,50.06,0.8399999999999963,0.00999999999999801,50.958,51.54,50.29,1.25,-0.46999999999999886,649193,903584,420926,482658,-111108
2016-08-07,49.398,51.02,48.7,2.3200000000000003,-2.3200000000000003,49.636,51.34,48.97,2.3700000000000045,-2.3700000000000045,48.874,50.61,48.3,2.3100000000000023,-2.0700000000000003,49.248000000000005,51.09,48.59,2.5,-2.460000000000001,1392355,4483659,409431,4074228,6005
