Date,MELIStock_Open_average,MELIStock_Open_max,MELIStock_Open_min,MELIStock_Open_volatility,MELIStock_Open_change,MELIStock_High_average,MELIStock_High_max,MELIStock_High_min,MELIStock_High_volatility,MELIStock_High_change,MELIStock_Low_average,MELIStock_Low_max,MELIStock_Low_min,MELIStock_Low_volatility,MELIStock_Low_change,MELIStock_Close_average,MELIStock_Close_max,MELIStock_Close_min,MELIStock_Close_volatility,MELIStock_Close_change,MELIStock_Volume_average,MELIStock_Volume_max,MELIStock_Volume_min,MELIStock_Volume_volatility,MELIStock_Volume_change
2016-01-03,108.042,112.36,104.39,7.969999999999999,-7.969999999999999,109.052,112.84,104.88,7.960000000000008,-7.960000000000008,105.068,108.6,100.86,7.739999999999995,-7.280000000000001,106.196,109.95,101.09,8.86,-8.86,493227,579179,432668,146511,-91316
2016-01-10,102.24,106.5,100.01,6.489999999999995,-1.9899999999999949,105.282,107.41,102.99,4.420000000000002,1.0,97.996,100.74,94.78,5.959999999999994,-2.319999999999993,101.088,104.88,96.4,8.47999999999999,-2.3599999999999994,806802,1019218,464068,555150,187720
2016-01-17,97.5375,100.24,94.9,5.339999999999989,1.9299999999999926,99.6,103.18,97.25,5.930000000000007,3.8200000000000074,94.5925,100.0,90.1,9.900000000000006,6.079999999999998,97.8425,101.15,96.23,4.920000000000002,4.660000000000011,870757,1081078,787659,293419,293419
2016-01-24,99.36,101.07,97.05,4.019999999999996,-3.760000000000005,100.24,101.85,99.0,2.8499999999999943,-2.8499999999999943,97.57,99.83,96.11,3.719999999999999,-2.969999999999999,98.34,100.37,96.86,3.510000000000005,-2.1300000000000097,515460,600346,377707,222639,178065
2016-01-31,96.926,98.7,95.54,3.1599999999999966,-1.7999999999999972,98.078,99.62,95.97,3.6500000000000057,-3.6500000000000057,93.592,97.3,89.01,8.289999999999992,-8.289999999999992,95.476,99.0,90.25,8.75,-8.75,540980,679168,459585,219583,219583
2016-02-07,87.13,90.54,84.94,5.6000000000000085,2.5400000000000063,90.234,93.43,88.19,5.240000000000009,3.430000000000007,85.832,89.16,84.19,4.969999999999999,4.959999999999994,88.078,91.95,85.82,6.13000000000001,6.079999999999998,445835,618417,315669,302748,-253189
2016-02-14,97.16,99.9,93.76,6.140000000000001,4.239999999999995,99.4525,101.31,97.37,3.9399999999999977,3.9399999999999977,96.0625,97.67,92.95,4.719999999999999,4.719999999999999,98.32,100.48,95.76,4.719999999999999,4.719999999999999,476011,563147,384091,179056,179056
2016-02-21,100.54666666666667,104.24,97.25,6.989999999999995,-4.200000000000003,101.945,104.94,97.28,7.659999999999997,-4.709999999999994,97.395,100.61,94.56,6.049999999999997,-1.3799999999999955,99.81,103.1,97.28,5.819999999999993,-2.700000000000003,1103811,1991178,632819,1358359,1281134
2016-02-28,104.034,107.64,97.96,9.680000000000007,9.680000000000007,106.52,110.22,103.34,6.8799999999999955,6.8799999999999955,102.666,106.61,96.6,10.010000000000005,10.010000000000005,105.606,108.88,101.76,7.11999999999999,7.11999999999999,659499,852516,516646,335870,-264303
2016-03-06,111.054,114.36,108.67,5.689999999999998,5.689999999999998,112.752,115.99,110.7,5.289999999999992,4.989999999999995,109.062,113.27,106.69,6.579999999999998,5.670000000000002,111.96000000000001,115.65,109.01,6.640000000000001,5.230000000000004,579159,734532,483779,250753,-119696
