Date,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_change,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_change,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_change,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_volatility,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_change
2017-01-29,40.44,40.44,40.44,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2017-02-05,40.95,40.95,40.95,0.0,0.0,40.97,40.97,40.97,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.91,40.91,40.91,0.0,0.0
2017-02-12,41.25,41.25,41.25,0.0,0.0,41.28,41.28,41.28,0.0,0.0,41.09,41.09,41.09,0.0,0.0,41.26,41.26,41.26,0.0,0.0
2017-02-19,41.63,41.63,41.63,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.63,41.63,41.63,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2017-02-26,42.15,42.15,42.15,0.0,0.0,42.15,42.15,42.15,0.0,0.0,41.91,41.91,41.91,0.0,0.0,42.04,42.04,42.04,0.0,0.0
2017-03-05,41.8,41.8,41.8,0.0,0.0,41.8,41.8,41.8,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.75,41.75,41.75,0.0,0.0
2017-03-12,42.15,42.15,42.15,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.04,42.04,42.04,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2017-03-19,41.79,41.79,41.79,0.0,0.0,41.79,41.79,41.79,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2017-03-26,41.81,41.81,41.81,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2017-04-02,41.65,41.65,41.65,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2017-04-09,41.64,41.64,41.64,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.29,41.29,41.29,0.0,0.0,41.33,41.33,41.33,0.0,0.0
2017-04-16,41.64,41.64,41.64,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.56,41.56,41.56,0.0,0.0
2017-04-23,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0,41.81,41.81,41.81,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2017-04-30,41.74,41.74,41.74,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.9,41.9,41.9,0.0,0.0
2017-05-07,41.65,41.65,41.65,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.57,41.57,41.57,0.0,0.0
2017-05-14,41.42,41.42,41.42,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2017-05-21,42.1,42.1,42.1,0.0,0.0,42.13,42.13,42.13,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2017-05-28,42.73,42.73,42.73,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.64,42.64,42.64,0.0,0.0
2017-06-04,42.44,42.44,42.44,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.6,42.6,42.6,0.0,0.0
2017-06-11,42.81,42.81,42.81,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2017-06-18,42.42,42.42,42.42,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.42,42.42,42.42,0.0,0.0
2017-06-25,42.27,42.27,42.27,0.0,0.0,42.31,42.31,42.31,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2017-07-02,42.1,42.1,42.1,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.86,41.86,41.86,0.0,0.0,42.03,42.03,42.03,0.0,0.0
2017-07-09,42.01,42.01,42.01,0.0,0.0,42.31,42.31,42.31,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.26,42.26,42.26,0.0,0.0
2017-07-16,42.55,42.55,42.55,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2017-07-23,42.7,42.7,42.7,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.53,42.53,42.53,0.0,0.0
2017-07-30,42.72,42.72,42.72,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.68,42.68,42.68,0.0,0.0
2017-08-06,42.26,42.26,42.26,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.33,42.33,42.33,0.0,0.0
2017-08-13,42.19,42.19,42.19,0.0,0.0,42.19,42.19,42.19,0.0,0.0,41.96,41.96,41.96,0.0,0.0,42.06,42.06,42.06,0.0,0.0
2017-08-20,42.61,42.61,42.61,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.61,42.61,42.61,0.0,0.0
2017-08-27,42.75,42.75,42.75,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.73,42.73,42.73,0.0,0.0,42.77,42.77,42.77,0.0,0.0
2017-09-03,42.6,42.6,42.6,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.52,42.52,42.52,0.0,0.0
2017-09-10,43.08,43.08,43.08,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.02,43.02,43.02,0.0,0.0,43.14,43.14,43.14,0.0,0.0
2017-09-17,43.02,43.02,43.02,0.0,0.0,43.06,43.06,43.06,0.0,0.0,42.96,42.96,42.96,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2017-09-24,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.19,43.19,43.19,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2017-10-01,43.75,43.75,43.75,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.57,43.57,43.57,0.0,0.0
2017-10-08,43.74,43.74,43.74,0.0,0.0,43.92,43.92,43.92,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2017-10-15,44.32,44.32,44.32,0.0,0.0,44.32,44.32,44.32,0.0,0.0,43.96,43.96,43.96,0.0,0.0,44.06,44.06,44.06,0.0,0.0
2017-10-22,44.07,44.07,44.07,0.0,0.0,44.07,44.07,44.07,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.89,43.89,43.89,0.0,0.0
2017-10-29,43.61,43.61,43.61,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.61,43.61,43.61,0.0,0.0,43.82,43.82,43.82,0.0,0.0
2017-11-05,43.78,43.78,43.78,0.0,0.0,43.84,43.84,43.84,0.0,0.0,43.69,43.69,43.69,0.0,0.0,43.84,43.84,43.84,0.0,0.0
2017-11-12,43.81,43.81,43.81,0.0,0.0,44.01,44.01,44.01,0.0,0.0,43.81,43.81,43.81,0.0,0.0,43.97,43.97,43.97,0.0,0.0
2017-11-19,44.2,44.2,44.2,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.09,44.09,44.09,0.0,0.0
2017-11-26,45.44,45.44,45.44,0.0,0.0,45.44,45.44,45.44,0.0,0.0,44.92,44.92,44.92,0.0,0.0,45.27,45.27,45.27,0.0,0.0
2017-12-03,45.53,45.53,45.53,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2017-12-10,45.08,45.08,45.08,0.0,0.0,45.73,45.73,45.73,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.58,45.58,45.58,0.0,0.0
2017-12-17,45.22,45.22,45.22,0.0,0.0,45.32,45.32,45.32,0.0,0.0,45.18,45.18,45.18,0.0,0.0,45.24,45.24,45.24,0.0,0.0
2017-12-24,45.44,45.44,45.44,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.26,45.26,45.26,0.0,0.0,45.31,45.31,45.31,0.0,0.0
2017-12-31,45.45,45.45,45.45,0.0,0.0,45.45,45.45,45.45,0.0,0.0,45.25,45.25,45.25,0.0,0.0,45.39,45.39,45.39,0.0,0.0
