Date,LINUFStock_Open_average,LINUFStock_Open_max,LINUFStock_Open_min,LINUFStock_Open_volatility,LINUFStock_Open_change,LINUFStock_High_average,LINUFStock_High_max,LINUFStock_High_min,LINUFStock_High_volatility,LINUFStock_High_change,LINUFStock_Low_average,LINUFStock_Low_max,LINUFStock_Low_min,LINUFStock_Low_volatility,LINUFStock_Low_change,LINUFStock_Close_average,LINUFStock_Close_max,LINUFStock_Close_min,LINUFStock_Close_volatility,LINUFStock_Close_change,LINUFStock_Volume_average,LINUFStock_Volume_max,LINUFStock_Volume_min,LINUFStock_Volume_volatility,LINUFStock_Volume_change
2016-01-03,6.7318,7.02,6.48,0.5399999999999991,0.48099999999999987,7.1042000000000005,7.2010000000000005,6.9,0.30100000000000016,0.11999999999999922,6.6508,6.9,6.48,0.41999999999999993,0.31399999999999917,6.879,7.08,6.48,0.5999999999999996,0.31399999999999917,1966,2710,1206,1504,803
2016-01-10,6.4444,6.54,6.36,0.17999999999999972,-0.05900000000000016,6.684,6.78,6.6,0.1800000000000006,0.0600000000000005,6.384,6.48,6.3,0.1800000000000006,0.1800000000000006,6.48,6.54,6.36,0.17999999999999972,-0.05999999999999961,1756,2777,461,2316,429
2016-01-17,6.501,6.803999999999999,6.36,0.44399999999999906,0.44399999999999906,6.7787500000000005,6.9,6.6,0.3000000000000007,0.23500000000000032,6.375,6.54,6.12,0.41999999999999993,0.41999999999999993,6.525,6.66,6.24,0.41999999999999993,0.35999999999999943,3777,7694,1530,6164,-1653
2016-01-24,6.792,7.02,6.48,0.5399999999999991,0.12099999999999955,7.2,7.26,7.08,0.17999999999999972,0.1200000000000001,6.6482,6.84,6.48,0.35999999999999943,0.12099999999999955,6.9,7.2,6.54,0.6600000000000001,0.41999999999999993,1784,3844,83,3761,-3288
2016-01-31,8.543800000000001,10.079,7.2,2.8790000000000004,2.8790000000000004,9.1498,10.079,7.92,2.1590000000000007,2.1590000000000007,8.364,9.48,7.2,2.2800000000000002,2.2800000000000002,8.772,9.6,7.74,1.8599999999999994,1.7400000000000002,5372,12146,2997,9149,914
2016-02-07,7.123,9.3,6.486000000000001,2.814,-2.7310000000000008,8.04,9.48,6.9,2.58,-2.2800000000000002,6.631,7.08,6.48,0.5999999999999996,-0.5110000000000001,6.7688,7.08,6.54,0.54,-0.476,2349,3682,1363,2319,-1397
2016-02-14,7.24525,7.561,6.36,1.2009999999999996,1.2009999999999996,8.205,8.94,7.2,1.7399999999999993,0.96,7.14775,7.561,6.36,1.2009999999999996,1.2009999999999996,7.695,7.92,7.14,0.7800000000000002,0.6600000000000001,13872,30755,1122,29633,-20156
2016-02-21,7.428,8.04,6.9,1.1399999999999988,-1.1399999999999988,7.7642,8.76,7.02,1.7400000000000002,-0.96,7.1212,7.5,6.506,0.9939999999999998,-0.9939999999999998,7.26,7.74,6.9,0.8399999999999999,-0.6599999999999993,1943,3306,167,3139,-890
2016-02-28,6.8186,7.14,6.36,0.7799999999999994,-0.7799999999999994,7.0318,7.2,6.84,0.3600000000000003,-0.24100000000000055,6.6984,7.0920000000000005,6.36,0.7320000000000002,-0.6599999999999993,6.828,7.14,6.36,0.7799999999999994,-0.5999999999999996,2634,7018,214,6804,339
2016-03-06,6.3962,6.6,6.181,0.4189999999999996,-0.17900000000000027,6.552,6.601,6.479,0.12199999999999989,-0.12099999999999955,6.12,6.36,5.7,0.6600000000000001,-0.6600000000000001,6.288,6.6,6.0,0.5999999999999996,-0.3600000000000003,10433,19563,1576,17987,9240
