Date,JKHY_stock_Open_average,JKHY_stock_Open_max,JKHY_stock_Open_min,JKHY_stock_Open_volatility,JKHY_stock_Open_change,JKHY_stock_High_average,JKHY_stock_High_max,JKHY_stock_High_min,JKHY_stock_High_volatility,JKHY_stock_High_change,JKHY_stock_Low_average,JKHY_stock_Low_max,JKHY_stock_Low_min,JKHY_stock_Low_volatility,JKHY_stock_Low_change,JKHY_stock_Close_average,JKHY_stock_Close_max,JKHY_stock_Close_min,JKHY_stock_Close_volatility,JKHY_stock_Close_change,JKHY_stock_Volume_average,JKHY_stock_Volume_max,JKHY_stock_Volume_min,JKHY_stock_Volume_volatility,JKHY_stock_Volume_change
2016-05-15,83.744,84.55,83.34,1.2099999999999937,-0.519999999999996,84.362,85.28,83.54,1.7399999999999949,-1.7399999999999949,83.014,83.79,81.96,1.8300000000000125,-1.0100000000000051,83.60199999999999,84.71,82.85,1.8599999999999994,-1.6499999999999915,394460,450932,334513,116419,81323
2016-05-22,83.43,84.45,82.59,1.8599999999999994,0.7999999999999972,83.982,84.45,83.05,1.4000000000000057,1.2999999999999972,82.882,83.48,82.02,1.460000000000008,1.2700000000000102,83.536,84.34,82.21,2.1300000000000097,2.1300000000000097,328973,440824,260603,180221,-180221
2016-05-29,84.4275,85.17,83.8,1.3700000000000045,0.6000000000000085,84.98,85.27,84.67,0.5999999999999943,0.35999999999999943,83.89750000000001,84.15,83.68,0.46999999999999886,0.3100000000000023,84.765,85.27,84.43,0.8399999999999892,0.37999999999999545,293669,382795,217980,164815,-164815
2016-06-05,85.206,85.61,85.01,0.5999999999999943,0.5600000000000023,85.482,85.86,85.13,0.730000000000004,0.480000000000004,84.706,84.97,84.36,0.6099999999999994,-0.21999999999999886,85.148,85.78,84.52,1.2600000000000051,-0.46999999999999886,225755,455638,128765,326873,276115
2016-06-12,83.92999999999999,84.71,83.54,1.1699999999999875,-0.6299999999999955,84.5,85.03,83.82,1.210000000000008,-1.210000000000008,83.276,83.85,82.1,1.75,-1.6099999999999994,83.742,84.7,82.49,2.210000000000008,-1.2800000000000011,425045,614473,264206,350267,-39604
2016-06-19,83.298,84.18,81.38,2.8000000000000114,-2.0600000000000023,84.142,84.49,83.86,0.6299999999999955,0.5,82.908,83.51,81.0,2.510000000000005,-2.4399999999999977,83.62,84.37,83.22,1.1500000000000057,-0.4300000000000068,396844,851189,236577,614612,606115
2016-06-26,84.574,87.06,82.41,4.650000000000006,4.430000000000007,85.626,87.63,82.9,4.72999999999999,4.72999999999999,84.164,86.75,81.8,4.950000000000003,4.950000000000003,85.284,87.27,82.05,5.219999999999999,5.180000000000007,466052,594197,276837,317360,-317360
2016-07-03,87.11,87.4,87.0,0.4000000000000057,0.010000000000005116,87.605,88.12,87.4,0.7199999999999989,0.6400000000000006,86.6375,86.92,86.34,0.5799999999999983,-0.20000000000000284,87.28999999999999,87.79,86.8,0.9900000000000091,0.5400000000000063,269417,325993,214816,111177,73172
2016-07-10,88.534,88.93,88.11,0.8200000000000074,-0.10999999999999943,88.872,89.09,88.54,0.5499999999999972,0.44999999999998863,88.024,88.35,87.72,0.6299999999999955,-0.28000000000000114,88.182,88.43,87.8,0.6300000000000097,-0.5799999999999983,225970,284467,148984,135483,-83350
2016-07-17,87.898,88.19,87.54,0.6499999999999915,-0.14000000000000057,88.13799999999999,88.57,87.74,0.8299999999999983,0.3400000000000034,87.28,87.72,86.75,0.9699999999999989,0.6800000000000068,87.758,88.09,87.44,0.6500000000000057,0.6099999999999994,159355,197140,114310,82830,28561
2016-07-24,88.914,89.62,87.79,1.8299999999999983,1.4899999999999949,89.384,89.79,88.65,1.1400000000000006,0.75,88.412,89.11,87.51,1.5999999999999943,1.019999999999996,89.172,89.58,88.53,1.0499999999999972,0.7199999999999989,359262,458788,232639,226149,70129
2016-07-31,88.916,89.47,88.45,1.019999999999996,-0.5100000000000051,89.296,89.89,89.0,0.8900000000000006,-0.8599999999999994,88.21000000000001,89.06,87.37,1.6899999999999977,-0.5900000000000034,88.684,89.4,88.03,1.3700000000000045,-0.4200000000000017,264366,310367,222906,87461,-13775
2016-08-07,88.704,89.37,88.19,1.1800000000000068,-0.3399999999999892,88.89999999999999,89.47,88.46,1.0100000000000051,-0.14999999999999147,88.262,88.66,87.96,0.7000000000000028,0.19000000000001194,88.486,88.94,88.08,0.8599999999999994,0.25,229719,286159,194510,91649,-10819
2016-08-14,87.526,88.59,86.02,2.5700000000000074,-1.4199999999999875,88.11,88.92,87.31,1.6099999999999994,-1.1200000000000045,86.808,88.41,85.26,3.1499999999999915,-2.1499999999999915,87.606,88.86,85.94,2.9200000000000017,-1.1599999999999966,446532,823548,230229,593319,117651
2016-08-21,87.772,88.77,87.19,1.5799999999999983,0.7000000000000028,88.506,88.93,88.08,0.8500000000000085,-0.01999999999999602,87.494,88.4,87.06,1.3400000000000034,-0.23999999999999488,88.106,88.73,87.6,1.1300000000000097,-0.730000000000004,311190,358481,272764,85717,33355
2016-08-28,87.61,88.07,87.38,0.6899999999999977,0.6899999999999977,88.122,88.94,87.7,1.2399999999999949,0.9899999999999949,87.324,88.07,86.88,1.1899999999999977,0.6899999999999977,87.918,88.94,87.27,1.6700000000000017,1.4099999999999966,389540,443798,342309,101489,-101489
2016-09-04,88.4075,89.1,87.84,1.259999999999991,-1.259999999999991,88.605,89.1,87.84,1.259999999999991,-1.259999999999991,87.5925,88.15,86.16,1.990000000000009,-1.990000000000009,87.9075,88.66,86.18,2.4799999999999898,-2.4799999999999898,328826,393063,277469,115594,66570
2016-09-11,86.078,87.24,85.44,1.7999999999999972,-0.28000000000000114,86.588,87.59,85.63,1.960000000000008,-1.960000000000008,85.278,85.71,85.0,0.7099999999999937,-0.5999999999999943,85.934,87.48,85.16,2.3200000000000074,-2.3200000000000074,372011,510987,291899,219088,152463
2016-09-18,86.538,87.83,85.31,2.519999999999996,2.519999999999996,87.09400000000001,87.93,86.22,1.710000000000008,1.710000000000008,86.05,86.97,85.1,1.8700000000000045,1.8700000000000045,86.71000000000001,87.74,85.78,1.9599999999999937,1.4500000000000028,269906,348354,192779,155575,145655
2016-09-25,86.482,86.93,86.02,0.9100000000000108,-0.9100000000000108,86.71600000000001,87.0,86.2,0.7999999999999972,-0.75,85.744,86.37,85.24,1.1300000000000097,-0.9900000000000091,86.166,86.68,85.55,1.1300000000000097,-0.8500000000000085,224167,318506,161330,157176,45044
2016-10-02,84.658,85.71,83.71,2.0,-1.1199999999999903,85.068,86.03,84.16,1.8700000000000045,-1.3200000000000074,83.75,85.38,82.79,2.589999999999989,-2.589999999999989,84.134,85.4,83.17,2.230000000000004,-2.230000000000004,432475,560077,311710,248367,74108
2016-10-09,82.49,83.35,81.91,1.4399999999999977,-1.0499999999999972,83.036,83.88,82.45,1.4299999999999926,-0.9499999999999886,81.846,83.06,81.04,2.019999999999996,-0.7600000000000051,82.416,83.2,81.3,1.9000000000000057,-0.519999999999996,342267,447336,213498,233838,55484
2016-10-16,82.346,82.84,81.56,1.2800000000000011,-0.9299999999999926,82.616,83.19,82.01,1.1799999999999926,-0.6499999999999915,81.888,82.44,81.03,1.4099999999999966,-1.269999999999996,82.14999999999999,82.52,81.8,0.7199999999999989,-0.6099999999999994,200760,263541,146552,116989,66175
2016-10-23,81.184,82.34,79.68,2.6599999999999966,-2.6599999999999966,81.488,82.81,80.43,2.3799999999999955,-2.3799999999999955,80.232,81.52,79.0,2.519999999999996,-2.269999999999996,80.824,82.36,79.55,2.8100000000000023,-2.1400000000000006,487009,790430,309463,480967,106483
2016-10-30,80.394,80.83,80.13,0.7000000000000028,-0.04000000000000625,80.93599999999999,81.17,80.77,0.4000000000000057,-0.4000000000000057,80.066,80.27,79.84,0.4299999999999926,-0.1599999999999966,80.538,81.02,80.27,0.75,-0.6499999999999915,356833,437630,317516,120114,-101990
2016-11-06,82.81400000000001,84.34,81.01,3.3299999999999983,2.280000000000001,84.092,85.21,81.94,3.269999999999996,2.9200000000000017,82.086,83.07,81.01,2.059999999999988,2.059999999999988,83.482,84.58,81.75,2.8299999999999983,2.8299999999999983,610485,944415,422486,521929,-123541
2016-11-13,85.148,86.65,84.36,2.2900000000000063,1.7800000000000011,85.928,86.94,85.05,1.8900000000000006,1.8900000000000006,84.906,86.36,84.25,2.1099999999999994,2.1099999999999994,85.562,86.71,84.68,2.029999999999987,2.019999999999996,344475,432537,256958,175579,-140760
2016-11-20,87.935,88.99,86.71,2.280000000000001,2.280000000000001,88.82,89.36,88.27,1.0900000000000034,1.0900000000000034,87.72999999999999,88.48,86.71,1.7700000000000102,1.7700000000000102,88.5775,88.92,88.2,0.7199999999999989,0.5799999999999983,338602,603840,217623,386217,-386217
2016-11-27,87.422,88.81,84.99,3.8200000000000074,-3.8200000000000074,87.806,89.46,85.67,3.789999999999992,-3.789999999999992,86.482,88.44,84.28,4.159999999999997,-3.450000000000003,86.682,88.6,84.58,4.019999999999996,-3.1400000000000006,495330,581911,338747,243164,-111305
2016-12-04,87.828,89.58,86.02,3.5600000000000023,3.5600000000000023,88.74,89.71,87.25,2.4599999999999937,2.4599999999999937,87.538,89.04,86.02,3.0200000000000102,3.0200000000000102,88.508,89.48,86.86,2.6200000000000045,2.6200000000000045,346953,436853,274216,162637,-79223
2016-12-11,89.776,90.47,89.14,1.3299999999999983,0.7999999999999972,90.592,91.06,90.17,0.8900000000000006,0.28000000000000114,89.262,89.64,88.88,0.7600000000000051,0.4300000000000068,89.706,90.48,89.44,1.0400000000000063,-0.12999999999999545,427766,906177,267134,639043,594648
2016-12-18,89.274,89.84,88.72,1.1200000000000045,-0.4899999999999949,89.728,90.07,89.13,0.9399999999999977,-0.6099999999999994,88.92999999999999,89.23,88.47,0.7600000000000051,-0.37999999999999545,89.27799999999999,89.58,88.91,0.6700000000000017,0.04999999999999716,196324,348663,112769,235894,-235894
2016-12-25,89.3825,89.64,88.97,0.6700000000000017,0.35999999999999943,89.7475,90.0,89.59,0.4099999999999966,-0.35999999999999943,88.77250000000001,89.28,88.3,0.980000000000004,-0.980000000000004,89.09,89.51,88.78,0.730000000000004,-0.730000000000004,153832,235094,93578,141516,141516
2017-01-01,89.5375,90.72,88.73,1.9899999999999949,1.7999999999999972,90.405,91.34,89.5,1.8400000000000034,1.8400000000000034,89.31,90.33,88.52,1.8100000000000023,1.8100000000000023,90.00999999999999,90.85,88.89,1.9599999999999937,1.9599999999999937,292810,334469,218129,116340,72166
2017-01-08,89.85,90.85,89.03,1.8199999999999932,-1.3599999999999994,90.206,90.85,89.33,1.519999999999996,-0.21999999999999886,89.178,90.05,88.17,1.8799999999999955,-0.7999999999999972,89.76,90.54,89.27,1.2700000000000102,0.3300000000000125,229011,368167,173994,194173,6854
2017-01-15,90.27250000000001,90.31,90.25,0.060000000000002274,-0.010000000000005116,90.6325,90.97,90.41,0.5600000000000023,0.5300000000000011,89.77,89.95,89.47,0.480000000000004,0.28000000000000114,90.34,90.77,90.15,0.6199999999999903,0.5799999999999983,191075,233685,160187,73498,32058
2017-01-22,90.702,91.19,89.96,1.230000000000004,-0.6800000000000068,90.916,91.48,90.07,1.4100000000000108,-1.0800000000000125,90.046,90.65,89.41,1.240000000000009,-1.1099999999999994,90.536,91.2,89.7,1.5,-0.980000000000004,280375,361811,147737,214074,-193452
2017-01-29,89.602,89.9,89.09,0.8100000000000023,-0.3500000000000085,90.372,90.8,89.97,0.8299999999999983,0.12999999999999545,88.994,89.41,88.71,0.7000000000000028,0.4299999999999926,89.654,90.23,89.05,1.1800000000000068,0.10000000000000853,291178,352843,216666,136177,82066
2017-02-05,90.01599999999999,90.82,89.72,1.0999999999999943,0.8299999999999983,90.534,91.21,90.03,1.1799999999999926,0.6900000000000119,89.11,90.25,88.11,2.1400000000000006,0.769999999999996,90.13,90.82,89.53,1.289999999999992,0.9099999999999966,339433,416261,214779,201482,82657
2017-02-12,91.358,91.79,91.05,0.7400000000000091,0.6700000000000017,91.97,92.53,91.53,1.0,0.75,91.06400000000001,91.53,90.8,0.730000000000004,-0.06999999999999318,91.796,92.53,91.05,1.480000000000004,1.0499999999999972,218346,285582,167683,117899,-117899
2017-02-19,93.1525,93.62,92.38,1.240000000000009,1.240000000000009,93.8675,94.7,93.2,1.5,1.5,92.8725,93.51,92.03,1.480000000000004,1.480000000000004,93.77,94.7,93.16,1.5400000000000063,1.5400000000000063,224012,233275,204543,28732,-2571
2017-02-26,94.618,95.2,94.25,0.9500000000000028,0.0799999999999983,95.028,95.37,94.49,0.8800000000000097,0.4200000000000017,94.018,94.28,93.65,0.6299999999999955,0.29000000000000625,94.666,95.33,93.77,1.5600000000000023,0.23999999999999488,303595,481107,180851,300256,-13842
2017-03-05,94.45400000000001,94.79,94.11,0.6800000000000068,-0.3100000000000023,94.83200000000001,94.99,94.65,0.3399999999999892,-0.03999999999999204,93.946,94.26,93.83,0.4300000000000068,-0.38000000000000966,94.37,94.61,94.06,0.5499999999999972,-0.1700000000000017,215052,241869,157854,84015,24064
2017-03-12,94.876,95.43,94.38,1.0500000000000114,0.1700000000000017,95.418,95.64,95.18,0.45999999999999375,0.28999999999999204,94.524,94.87,94.33,0.5400000000000063,0.21999999999999886,95.03,95.35,94.75,0.5999999999999943,-0.010000000000005116,277428,542475,141281,401194,312610
2017-03-19,94.142,94.88,93.61,1.269999999999996,-1.1199999999999903,94.402,94.98,93.92,1.0600000000000023,-1.0600000000000023,93.374,94.03,93.06,0.9699999999999989,-0.9699999999999989,93.77799999999999,94.49,93.33,1.1599999999999966,-1.1599999999999966,241016,325083,154188,170895,-154256
2017-03-26,93.55799999999999,93.99,92.6,1.3900000000000006,1.2600000000000051,94.098,94.34,93.88,0.46000000000000796,0.14000000000000057,93.01599999999999,93.55,92.16,1.3900000000000006,0.9099999999999966,93.682,94.02,93.1,0.9200000000000017,-0.5200000000000102,244754,351611,185823,165788,73900
2017-04-02,92.636,93.15,91.78,1.3700000000000045,-1.3700000000000045,93.282,94.12,92.35,1.7700000000000102,-1.7700000000000102,92.102,92.48,91.5,0.980000000000004,-0.980000000000004,92.432,92.81,91.97,0.8400000000000034,-0.8400000000000034,291334,376502,222924,153578,65804
2017-04-09,92.94749999999999,93.81,92.1,1.710000000000008,1.6200000000000045,93.53999999999999,94.16,92.56,1.5999999999999943,1.3100000000000023,92.495,93.36,91.79,1.5699999999999932,1.2199999999999989,93.19749999999999,93.91,92.28,1.6299999999999955,0.75,309858,363295,197723,165572,-129830
2017-04-16,94.51,95.48,93.04,2.4399999999999977,2.4399999999999977,95.056,95.68,94.19,1.490000000000009,1.490000000000009,94.074,95.15,93.04,2.1099999999999994,2.1099999999999994,94.906,95.63,94.17,1.4599999999999937,1.4599999999999937,195441,253118,148788,104330,72095
2017-04-23,96.89,97.45,96.47,0.980000000000004,0.980000000000004,97.274,98.02,96.6,1.4200000000000017,0.8500000000000085,96.284,96.5,96.04,0.45999999999999375,0.3199999999999932,96.87,97.32,96.51,0.8099999999999881,0.4099999999999966,180554,256601,118098,138503,98721
2017-04-30,97.614,98.54,96.93,1.6099999999999994,1.2999999999999972,98.246,98.73,97.63,1.1000000000000085,1.0,96.264,97.38,95.5,1.8799999999999955,1.019999999999996,97.59400000000001,98.15,96.94,1.210000000000008,1.210000000000008,338364,428004,280170,147834,-1981
2017-05-07,97.304,97.96,96.58,1.3799999999999955,-1.3799999999999955,97.58800000000001,98.31,96.58,1.730000000000004,-1.730000000000004,96.544,97.24,95.86,1.3799999999999955,-1.0999999999999943,96.894,97.4,95.99,1.4100000000000108,-1.1400000000000006,324010,458254,201673,256581,-77527
2017-05-14,97.556,99.27,96.23,3.039999999999992,3.039999999999992,98.88,100.84,96.94,3.9000000000000057,3.9000000000000057,97.038,99.04,95.04,4.0,4.0,98.502,100.64,96.77,3.8700000000000045,3.8700000000000045,660940,1086253,259618,826635,498694
2017-05-21,103.0,104.9,101.09,3.8100000000000023,3.8100000000000023,104.4,105.55,102.96,2.5900000000000034,2.5900000000000034,102.464,104.2,100.92,3.280000000000001,3.280000000000001,103.6,105.13,102.14,2.989999999999995,2.1599999999999966,855894,1113283,616334,496949,-496949
2017-05-28,105.17,105.9,104.13,1.7700000000000102,1.3200000000000074,106.1125,106.46,105.31,1.1499999999999915,0.980000000000004,104.0625,104.45,103.41,1.0400000000000063,1.0400000000000063,105.41499999999999,106.21,105.11,1.0999999999999943,0.12000000000000455,2426498,6847270,820107,6027163,-76674
2017-06-04,104.42999999999999,105.24,103.73,1.509999999999991,-1.25,105.138,106.34,104.31,2.030000000000001,-1.4100000000000108,103.33800000000001,104.68,102.54,2.1400000000000006,-2.1400000000000006,103.94,104.97,103.27,1.7000000000000028,-1.7000000000000028,710680,1030927,465694,565233,-208477
2017-06-11,103.478,104.25,102.79,1.4599999999999937,1.1400000000000006,104.37,104.84,103.86,0.980000000000004,0.980000000000004,102.476,103.12,102.01,1.1099999999999994,-0.22999999999998977,104.17,104.79,103.57,1.220000000000013,1.220000000000013,581966,657473,535067,122406,103707
2017-06-18,104.95,105.49,104.34,1.1499999999999915,-0.4899999999999949,105.462,106.03,105.24,0.7900000000000063,0.519999999999996,104.33800000000001,104.84,104.15,0.6899999999999977,0.6899999999999977,104.968,105.6,104.66,0.9399999999999977,0.8999999999999915,375299,565579,264966,300613,-163161
2017-06-25,105.146,106.01,104.14,1.8700000000000045,-1.8700000000000045,105.508,106.11,104.49,1.6200000000000045,-1.6200000000000045,104.144,105.17,103.12,2.049999999999997,-1.5700000000000074,104.58,105.37,103.7,1.6700000000000017,-1.5,357927,401268,258086,143182,26234
2017-07-02,103.3825,104.41,102.63,1.7800000000000011,-1.7800000000000011,104.12,104.72,103.36,1.3599999999999994,-0.5499999999999972,102.8475,103.2,102.4,0.7999999999999972,-0.5700000000000074,103.2775,103.68,102.62,1.0600000000000023,0.39000000000000057,341990,463811,189333,274478,108269
2017-07-09,104.444,105.33,103.63,1.7000000000000028,1.3000000000000114,104.886,105.6,104.02,1.5799999999999983,1.4399999999999977,103.968,104.93,103.15,1.7800000000000011,1.6700000000000017,104.618,105.25,103.83,1.4200000000000017,1.3700000000000045,273554,378611,225820,152791,25948
2017-07-16,105.744,106.1,105.22,0.8799999999999955,0.8200000000000074,106.316,106.98,105.59,1.3900000000000006,1.1899999999999977,105.298,106.08,104.83,1.25,0.6700000000000017,105.902,106.45,105.2,1.25,0.6700000000000017,268104,331807,188684,143123,46624
2017-07-23,106.492,106.99,106.07,0.9200000000000017,0.4100000000000108,106.91199999999999,107.27,106.42,0.8499999999999943,0.8499999999999943,106.04599999999999,106.3,105.74,0.5600000000000023,0.5600000000000023,106.626,107.08,106.19,0.8900000000000006,0.8900000000000006,348041,467859,292814,175045,-38699
2017-07-30,106.6,109.67,104.06,5.609999999999999,2.2099999999999937,107.45,109.67,105.93,3.739999999999995,-1.1299999999999955,105.29,106.93,104.06,2.8700000000000045,1.5,106.464,107.38,105.69,1.6899999999999977,-1.289999999999992,391222,563175,232527,330648,-108876
2017-08-06,106.202,106.58,106.0,0.5799999999999983,0.1599999999999966,106.73,106.92,106.6,0.3200000000000074,-0.15000000000000568,105.702,105.89,105.45,0.4399999999999977,-0.28999999999999204,106.276,106.62,105.74,0.8800000000000097,-0.8800000000000097,243684,270232,179212,91020,-6965
2017-08-13,103.69800000000001,106.48,99.0,7.480000000000004,-7.469999999999999,104.294,107.99,99.49,8.5,-7.240000000000009,101.75,105.94,98.16,7.780000000000001,-7.780000000000001,102.322,106.51,98.44,8.070000000000007,-7.909999999999997,779175,1211266,495540,715726,353378
2017-08-20,99.638,100.51,98.25,2.260000000000005,1.7000000000000028,100.33,100.59,99.57,1.0200000000000102,0.8300000000000125,99.22,99.81,98.25,1.5600000000000023,1.269999999999996,99.938,100.4,99.3,1.1000000000000085,0.7800000000000011,345852,658562,209489,449073,-448874
2017-08-27,101.5,103.29,100.28,3.010000000000005,3.010000000000005,102.124,103.53,100.74,2.7900000000000063,2.7900000000000063,101.11,102.12,100.0,2.1200000000000045,2.1200000000000045,101.748,103.07,100.48,2.589999999999989,2.069999999999993,413906,521031,262209,258822,-114060
2017-09-03,101.91,102.24,101.51,0.7299999999999898,-0.45999999999999375,102.505,102.73,102.26,0.46999999999999886,-0.030000000000001137,101.2325,101.34,101.08,0.2600000000000051,-0.15000000000000568,101.7675,101.97,101.49,0.480000000000004,0.1599999999999966,335927,412833,264464,148369,-81550
2017-09-10,102.338,102.66,101.88,0.7800000000000011,-0.6899999999999977,102.65,103.01,102.06,0.9500000000000028,-0.9500000000000028,101.698,102.06,101.27,0.7900000000000063,-0.769999999999996,102.2,102.64,101.74,0.9000000000000057,-0.7600000000000051,321626,380776,222747,158029,22220
2017-09-17,101.864,102.19,101.39,0.7999999999999972,-0.3500000000000085,102.432,102.58,102.1,0.480000000000004,0.0,101.44200000000001,101.98,100.78,1.2000000000000028,-0.10000000000000853,102.102,102.41,101.58,0.8299999999999983,-0.14999999999999147,232150,306927,185464,121463,-20043
2017-09-24,101.96600000000001,102.37,101.7,0.6700000000000017,0.10999999999999943,102.55199999999999,103.04,102.21,0.8300000000000125,0.710000000000008,101.454,102.27,101.12,1.1499999999999915,1.1499999999999915,101.964,102.79,101.18,1.6099999999999994,1.3000000000000114,355942,632337,256078,376259,-302507
2017-10-01,103.458,104.1,102.71,1.3900000000000006,0.8599999999999994,103.928,104.48,103.09,1.3900000000000006,1.3900000000000006,103.088,103.57,102.44,1.1299999999999955,1.1299999999999955,103.734,104.41,102.84,1.5699999999999932,1.5699999999999932,232621,322697,169109,153588,-93083
