Date,IP_stock_Open_average,IP_stock_Open_max,IP_stock_Open_min,IP_stock_Open_volatility,IP_stock_Open_change,IP_stock_High_average,IP_stock_High_max,IP_stock_High_min,IP_stock_High_volatility,IP_stock_High_change,IP_stock_Low_average,IP_stock_Low_max,IP_stock_Low_min,IP_stock_Low_volatility,IP_stock_Low_change,IP_stock_Close_average,IP_stock_Close_max,IP_stock_Close_min,IP_stock_Close_volatility,IP_stock_Close_change,IP_stock_Volume_average,IP_stock_Volume_max,IP_stock_Volume_min,IP_stock_Volume_volatility,IP_stock_Volume_change
2016-01-03,37.102,37.79,36.3,1.490000000000002,-0.8599999999999994,37.448,38.0,36.77,1.2299999999999969,-0.8999999999999986,36.672,37.42,35.78,1.6400000000000006,-1.0799999999999983,37.048,37.99,35.9,2.0900000000000034,-1.7700000000000031,4119748,4851885,3313868,1538017,666033
2016-01-10,36.222,36.72,35.49,1.2299999999999969,-0.6899999999999977,36.812,37.05,36.54,0.509999999999998,0.259999999999998,35.812,35.98,35.49,0.4899999999999949,-0.46000000000000085,36.352,36.54,36.05,0.490000000000002,0.020000000000003126,4595917,5871282,3960235,1911047,-791587
2016-01-17,35.8275,36.76,35.07,1.6899999999999977,-0.7299999999999969,36.3075,36.83,35.61,1.2199999999999989,-0.030000000000001137,35.005,36.03,34.03,2.0,1.009999999999998,35.71,36.45,35.29,1.1600000000000037,0.8100000000000023,4034611,4650357,3356138,1294219,-704285
2016-01-24,33.308,34.98,32.77,2.2099999999999937,-2.0999999999999943,33.886,35.01,33.24,1.769999999999996,-0.7899999999999991,32.598,32.83,32.5,0.3299999999999983,0.3299999999999983,33.044,34.21,32.58,1.6300000000000026,1.6300000000000026,8069759,14645182,4276100,10369082,-8379209
2016-01-31,34.42,35.06,34.03,1.0300000000000011,1.0300000000000011,34.93,35.48,34.09,1.3899999999999935,1.0300000000000011,33.752,34.81,33.06,1.75,1.3000000000000043,34.432,35.07,33.86,1.2100000000000009,0.8799999999999955,6568933,8870735,5374246,3496489,956959
2016-02-07,34.24,35.27,33.57,1.7000000000000028,-0.9299999999999997,35.042,36.12,34.13,1.9899999999999949,0.5399999999999991,33.71,34.7,32.86,1.8400000000000034,-0.19999999999999574,34.31,35.13,33.12,2.010000000000005,-0.20000000000000284,6086381,7779040,4257087,3521953,2109190
2016-02-14,35.05,35.54,34.55,0.990000000000002,0.2600000000000051,35.432500000000005,36.17,34.81,1.3599999999999994,-0.3299999999999983,34.485,35.26,33.43,1.8299999999999983,-0.7899999999999991,35.0025,35.58,34.01,1.5700000000000003,-1.0900000000000034,4252449,5877678,3011381,2866297,2227467
2016-02-21,34.476,35.0,33.99,1.009999999999998,0.5700000000000003,34.824,35.5,34.31,1.1899999999999977,1.0,34.184,34.97,33.76,1.2100000000000009,0.8900000000000006,34.656,35.24,34.19,1.0500000000000043,0.8900000000000006,3570302,4028964,3083873,945091,-693492
2016-02-28,36.54,38.23,35.2,3.029999999999994,3.029999999999994,37.54,39.17,36.2,2.969999999999999,2.969999999999999,36.484,38.13,35.16,2.970000000000006,2.970000000000006,37.232,38.73,35.7,3.029999999999994,3.029999999999994,4286471,5133354,3277630,1855724,413827
2016-03-06,38.812,39.8,38.09,1.7099999999999937,1.1499999999999986,39.204,40.05,38.62,1.4299999999999997,0.9599999999999937,38.474000000000004,39.71,37.77,1.9399999999999977,1.1600000000000037,38.89,39.9,37.83,2.0700000000000003,0.9799999999999969,3941926,5242923,2844212,2398711,1351526
2016-03-13,40.274,41.91,39.35,2.559999999999995,1.9299999999999997,40.91,41.91,39.94,1.9699999999999989,1.4799999999999969,39.806,40.51,39.13,1.3799999999999955,0.6499999999999986,40.416,41.27,39.47,1.8000000000000043,0.9299999999999997,6261316,9941586,4936959,5004627,4375408
2016-03-20,40.9625,41.22,40.5,0.7199999999999989,-0.45000000000000284,41.5225,42.09,40.82,1.2700000000000031,-1.2700000000000031,40.695,40.96,40.22,0.740000000000002,-0.730000000000004,41.06,41.46,40.71,0.75,-0.6700000000000017,3335788,4513826,2641268,1872558,-1767216
2016-03-27,40.974000000000004,41.45,40.75,0.7000000000000028,-0.14999999999999858,41.22,41.55,41.01,0.5399999999999991,0.010000000000005116,40.548,40.87,40.34,0.529999999999994,-0.1599999999999966,41.042,41.34,40.86,0.480000000000004,0.10999999999999943,3287135,4323403,2159232,2164171,1828692
2016-04-03,40.138,41.02,39.8,1.220000000000006,-1.0900000000000034,40.461999999999996,41.12,40.15,0.9699999999999989,-0.6499999999999986,39.75,40.5,39.35,1.1499999999999986,-0.6000000000000014,40.09,40.56,39.6,0.9600000000000009,-0.3400000000000034,3164395,4843180,2434384,2408796,-578014
2016-04-10,40.784,41.4,40.35,1.0499999999999972,0.490000000000002,41.182,41.79,40.6,1.1899999999999977,1.0899999999999963,40.496,40.86,39.99,0.8699999999999974,0.75,40.946,41.72,40.18,1.5399999999999991,1.5399999999999991,2606640,2982334,2295706,686628,234948
2016-04-17,42.446,42.96,41.54,1.4200000000000017,1.1899999999999977,43.126000000000005,43.5,42.09,1.4099999999999966,1.3999999999999986,42.236,42.7,41.4,1.3000000000000043,1.3000000000000043,42.684,43.36,42.02,1.3399999999999963,1.3399999999999963,3204244,4797592,2372652,2424940,580583
2016-04-24,43.404,44.06,42.86,1.2000000000000028,0.6400000000000006,43.826,44.6,43.04,1.5600000000000023,0.7100000000000009,42.992,43.57,42.35,1.2199999999999989,0.6499999999999986,43.448,44.18,42.85,1.3299999999999983,0.4200000000000017,3270110,4052356,2612647,1439709,-202901
