Date,First Trust ISE Cloud ComputingEtf_Open_average,First Trust ISE Cloud ComputingEtf_Open_max,First Trust ISE Cloud ComputingEtf_Open_min,First Trust ISE Cloud ComputingEtf_Open_volatility,First Trust ISE Cloud ComputingEtf_Open_change,First Trust ISE Cloud ComputingEtf_High_average,First Trust ISE Cloud ComputingEtf_High_max,First Trust ISE Cloud ComputingEtf_High_min,First Trust ISE Cloud ComputingEtf_High_volatility,First Trust ISE Cloud ComputingEtf_High_change,First Trust ISE Cloud ComputingEtf_Low_average,First Trust ISE Cloud ComputingEtf_Low_max,First Trust ISE Cloud ComputingEtf_Low_min,First Trust ISE Cloud ComputingEtf_Low_volatility,First Trust ISE Cloud ComputingEtf_Low_change,First Trust ISE Cloud ComputingEtf_Close_average,First Trust ISE Cloud ComputingEtf_Close_max,First Trust ISE Cloud ComputingEtf_Close_min,First Trust ISE Cloud ComputingEtf_Close_volatility,First Trust ISE Cloud ComputingEtf_Close_change
2016-04-10,29.47,29.47,29.47,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2016-04-17,29.69,29.69,29.69,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2016-04-24,29.28,29.28,29.28,0.0,0.0,29.41,29.41,29.41,0.0,0.0,28.93,28.93,28.93,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2016-05-01,28.62,28.62,28.62,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.62,28.62,28.62,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2016-05-08,29.39,29.39,29.39,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2016-05-15,29.54,29.54,29.54,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2016-05-22,30.93,30.93,30.93,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2016-05-29,31.16,31.16,31.16,0.0,0.0,31.18,31.18,31.18,0.0,0.0,30.88,30.88,30.88,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2016-06-05,31.03,31.03,31.03,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2016-06-12,30.5,30.5,30.5,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2016-06-19,30.17,30.17,30.17,0.0,0.0,30.31,30.31,30.31,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2016-06-26,30.0,30.0,30.0,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2016-07-03,30.33,30.33,30.33,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2016-07-10,31.49,31.49,31.49,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2016-07-17,31.71,31.71,31.71,0.0,0.0,32.03,32.03,32.03,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2016-07-24,32.33,32.33,32.33,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2016-07-31,32.94,32.94,32.94,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.14,33.14,33.14,0.0,0.0
2016-08-07,33.37,33.37,33.37,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2016-08-14,33.25,33.25,33.25,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2016-08-21,33.65,33.65,33.65,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2016-08-28,33.94,33.94,33.94,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2016-09-04,33.68,33.68,33.68,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2016-09-11,33.62,33.62,33.62,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2016-09-18,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2016-09-25,33.9,33.9,33.9,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2016-10-02,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.06,34.06,34.06,0.0,0.0
2016-10-09,33.64,33.64,33.64,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2016-10-16,33.84,33.84,33.84,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.82,33.82,33.82,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2016-10-23,34.3,34.3,34.3,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2016-10-30,33.77,33.77,33.77,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2016-11-06,34.0,34.0,34.0,0.0,0.0,34.17,34.17,34.17,0.0,0.0,33.88,33.88,33.88,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2016-11-13,34.78,34.78,34.78,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.61,34.61,34.61,0.0,0.0
2016-11-20,34.9,34.9,34.9,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2016-11-27,33.75,33.75,33.75,0.0,0.0,34.09,34.09,34.09,0.0,0.0,33.6,33.6,33.6,0.0,0.0,34.06,34.06,34.06,0.0,0.0
2016-12-04,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.23,35.23,35.23,0.0,0.0
2016-12-11,35.68,35.68,35.68,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2016-12-18,34.77,34.77,34.77,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.83,34.83,34.83,0.0,0.0
2016-12-25,34.71,34.71,34.71,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2017-01-01,35.36,35.36,35.36,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2017-01-08,35.94,35.94,35.94,0.0,0.0,35.98,35.98,35.98,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2017-01-15,36.03,36.03,36.03,0.0,0.0,36.09,36.09,36.09,0.0,0.0,35.88,35.88,35.88,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2017-01-22,36.54,36.54,36.54,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.64,36.64,36.64,0.0,0.0
2017-01-29,36.81,36.81,36.81,0.0,0.0,36.86,36.86,36.86,0.0,0.0,36.7,36.7,36.7,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2017-02-05,37.12,37.12,37.12,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2017-02-12,37.73,37.73,37.73,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2017-02-19,37.84,37.84,37.84,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.72,37.72,37.72,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2017-02-26,38.02,38.02,38.02,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.85,37.85,37.85,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2017-03-05,38.2,38.2,38.2,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2017-03-12,38.57,38.57,38.57,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.49,38.49,38.49,0.0,0.0
2017-03-19,38.1,38.1,38.1,0.0,0.0,38.27,38.27,38.27,0.0,0.0,37.9,37.9,37.9,0.0,0.0,38.01,38.01,38.01,0.0,0.0
2017-03-26,38.4,38.4,38.4,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2017-04-02,38.08,38.08,38.08,0.0,0.0,38.17,38.17,38.17,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2017-04-09,37.79,37.79,37.79,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2017-04-16,38.37,38.37,38.37,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2017-04-23,39.18,39.18,39.18,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.9,38.9,38.9,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2017-04-30,39.32,39.32,39.32,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.11,39.11,39.11,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2017-05-07,39.41,39.41,39.41,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.44,39.44,39.44,0.0,0.0
2017-05-14,38.99,38.99,38.99,0.0,0.0,39.24,39.24,39.24,0.0,0.0,38.95,38.95,38.95,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2017-05-21,40.22,40.22,40.22,0.0,0.0,40.22,40.22,40.22,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2017-05-28,40.13,40.13,40.13,0.0,0.0,40.26,40.26,40.26,0.0,0.0,39.95,39.95,39.95,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2017-06-04,40.12,40.12,40.12,0.0,0.0,40.33,40.33,40.33,0.0,0.0,38.74,38.74,38.74,0.0,0.0,39.35,39.35,39.35,0.0,0.0
2017-06-11,39.02,39.02,39.02,0.0,0.0,39.08,39.08,39.08,0.0,0.0,38.82,38.82,38.82,0.0,0.0,39.03,39.03,39.03,0.0,0.0
2017-06-18,40.01,40.01,40.01,0.0,0.0,40.43,40.43,40.43,0.0,0.0,39.89,39.89,39.89,0.0,0.0,40.34,40.34,40.34,0.0,0.0
2017-06-25,39.31,39.31,39.31,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.18,39.18,39.18,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2017-07-02,38.86,38.86,38.86,0.0,0.0,39.26,39.26,39.26,0.0,0.0,38.86,38.86,38.86,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2017-07-09,40.15,40.15,40.15,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.15,40.15,40.15,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2017-07-16,41.15,41.15,41.15,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.92,40.92,40.92,0.0,0.0,41.16,41.16,41.16,0.0,0.0
2017-07-23,40.63,40.63,40.63,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2017-07-30,40.83,40.83,40.83,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2017-08-06,39.61,39.61,39.61,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.84,39.84,39.84,0.0,0.0
2017-08-13,39.71,39.71,39.71,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2017-08-20,40.41,40.41,40.41,0.0,0.0,40.52,40.52,40.52,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2017-08-27,41.34,41.34,41.34,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.24,41.24,41.24,0.0,0.0
2017-09-03,40.95,40.95,40.95,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.76,40.76,40.76,0.0,0.0
2017-09-10,41.25,41.25,41.25,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.32,41.32,41.32,0.0,0.0
2017-09-17,41.23,41.23,41.23,0.0,0.0,41.45,41.45,41.45,0.0,0.0,41.23,41.23,41.23,0.0,0.0,41.42,41.42,41.42,0.0,0.0
2017-09-24,41.42,41.42,41.42,0.0,0.0,41.66,41.66,41.66,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.66,41.66,41.66,0.0,0.0
2017-10-01,42.33,42.33,42.33,0.0,0.0,42.44,42.44,42.44,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.44,42.44,42.44,0.0,0.0
2017-10-08,42.45,42.45,42.45,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.63,42.63,42.63,0.0,0.0
2017-10-15,42.96,42.96,42.96,0.0,0.0,43.08,43.08,43.08,0.0,0.0,42.9,42.9,42.9,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2017-10-22,43.18,43.18,43.18,0.0,0.0,43.55,43.55,43.55,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.52,43.52,43.52,0.0,0.0
2017-10-29,43.85,43.85,43.85,0.0,0.0,43.92,43.92,43.92,0.0,0.0,43.64,43.64,43.64,0.0,0.0,43.84,43.84,43.84,0.0,0.0
2017-11-05,43.84,43.84,43.84,0.0,0.0,43.86,43.86,43.86,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.85,43.85,43.85,0.0,0.0
2017-11-12,44.47,44.47,44.47,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.47,44.47,44.47,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2017-11-19,45.0,45.0,45.0,0.0,0.0,45.37,45.37,45.37,0.0,0.0,44.94,44.94,44.94,0.0,0.0,45.35,45.35,45.35,0.0,0.0
2017-11-26,45.1,45.1,45.1,0.0,0.0,45.26,45.26,45.26,0.0,0.0,44.35,44.35,44.35,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2017-12-03,45.16,45.16,45.16,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2017-12-10,45.63,45.63,45.63,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.69,45.69,45.69,0.0,0.0
2017-12-17,45.74,45.74,45.74,0.0,0.0,45.75,45.75,45.75,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.71,45.71,45.71,0.0,0.0
2017-12-24,45.96,45.96,45.96,0.0,0.0,46.02,46.02,46.02,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.62,45.62,45.62,0.0,0.0
2017-12-31,46.98,46.98,46.98,0.0,0.0,47.02,47.02,47.02,0.0,0.0,46.74,46.74,46.74,0.0,0.0,46.92,46.92,46.92,0.0,0.0
