Date,BYDStock_Open_average,BYDStock_Open_max,BYDStock_Open_min,BYDStock_Open_volatility,BYDStock_Open_change,BYDStock_High_average,BYDStock_High_max,BYDStock_High_min,BYDStock_High_volatility,BYDStock_High_change,BYDStock_Low_average,BYDStock_Low_max,BYDStock_Low_min,BYDStock_Low_volatility,BYDStock_Low_change,BYDStock_Close_average,BYDStock_Close_max,BYDStock_Close_min,BYDStock_Close_volatility,BYDStock_Close_change,BYDStock_Volume_average,BYDStock_Volume_max,BYDStock_Volume_min,BYDStock_Volume_volatility,BYDStock_Volume_change
2016-01-03,18.908,19.45,18.54,0.9100000000000001,-0.759999999999998,19.338,19.66,18.82,0.8399999999999999,0.05999999999999872,18.536,18.99,17.73,1.259999999999998,-0.3500000000000014,18.71,19.11,17.78,1.3299999999999983,-0.43000000000000327,2228759,3445298,1411483,2033815,-400364
2016-01-10,18.168,19.13,17.33,1.8000000000000007,-1.360000000000003,18.506,19.13,17.98,1.1499999999999986,-1.1099999999999994,17.4,18.13,16.85,1.2799999999999976,-0.9800000000000004,17.96,18.55,17.38,1.1700000000000017,-0.6600000000000001,1549862,2038629,1026356,1012273,474807
2016-01-17,17.0725,18.1,16.46,1.6400000000000006,-1.3100000000000023,17.29,18.25,16.6,1.6499999999999986,-1.0,16.1925,17.08,15.2,1.879999999999999,-0.5399999999999991,16.78,17.27,16.46,0.8099999999999987,-0.3999999999999986,2449579,3306855,1730476,1576379,-281359
2016-01-24,16.988,17.29,16.38,0.9100000000000001,0.4800000000000004,17.296,17.83,16.72,1.1099999999999994,0.7299999999999969,16.666,17.07,16.06,1.0100000000000016,0.6900000000000013,17.02,17.81,16.4,1.4100000000000001,1.4100000000000001,1379347,1867247,689442,1177805,763212
2016-01-31,17.192,17.69,16.73,0.9600000000000009,-0.9400000000000013,17.356,18.07,16.75,1.3200000000000003,-1.3200000000000003,16.39,17.22,15.56,1.6599999999999984,-1.6599999999999984,16.842,17.85,15.86,1.990000000000002,-1.990000000000002,1598716,2603503,1155537,1447966,1199832
2016-02-07,15.19,15.58,14.83,0.75,-0.23000000000000043,15.652000000000001,16.07,15.25,0.8200000000000003,0.41999999999999993,14.736,15.28,14.22,1.0599999999999987,1.0599999999999987,15.276,15.98,14.96,1.0199999999999996,0.9400000000000013,1735670,2009237,1331955,677282,-6386
2016-02-14,16.92,17.3,16.28,1.0199999999999996,0.759999999999998,17.212500000000002,17.42,16.92,0.5,0.1999999999999993,16.395,16.87,16.02,0.8500000000000014,0.23000000000000043,16.8575,17.25,16.3,0.9499999999999993,-0.509999999999998,3244420,5659407,1301570,4357837,3298121
2016-02-21,16.451999999999998,16.7,16.02,0.6799999999999997,-0.120000000000001,16.858,17.72,16.36,1.3599999999999994,0.8099999999999987,16.168,16.51,15.54,0.9700000000000024,0.020000000000003126,16.634,17.64,16.22,1.4200000000000017,0.9600000000000009,2252057,3089704,1273215,1816489,266944
2016-02-28,17.844,18.04,17.53,0.509999999999998,0.3999999999999986,18.038,18.17,17.79,0.38000000000000256,0.3100000000000023,17.592,17.79,17.31,0.4800000000000004,0.40000000000000213,17.86,18.06,17.32,0.7399999999999984,0.5599999999999987,1190858,1415607,971577,444030,-422870
2016-03-06,17.668,17.98,17.33,0.6500000000000021,0.21999999999999886,18.067999999999998,18.74,17.47,1.2699999999999996,0.7899999999999991,17.39,17.98,16.97,1.0100000000000016,0.8000000000000007,17.806,18.68,17.27,1.4100000000000001,1.2300000000000004,1506147,1879191,1112074,767117,165560
2016-03-13,18.756,19.2,18.2,1.0,0.5399999999999991,19.098,19.47,18.7,0.7699999999999996,0.4499999999999993,18.506,18.92,18.14,0.7800000000000011,0.370000000000001,18.848,19.07,18.34,0.7300000000000004,0.17999999999999972,1309132,1526513,1109750,416763,-260068
2016-03-20,19.322499999999998,19.71,18.99,0.7200000000000024,0.38000000000000256,19.6475,19.95,19.0,0.9499999999999993,0.8599999999999994,19.075,19.38,18.6,0.7799999999999976,0.5299999999999976,19.47,19.85,18.77,1.0800000000000018,1.0199999999999996,1181440,1928867,881845,1047022,-68088
2016-03-27,20.322,20.91,19.75,1.1600000000000001,0.6600000000000001,20.778,21.25,19.92,1.3299999999999983,1.0799999999999983,20.152,20.59,19.5,1.0899999999999999,0.870000000000001,20.541999999999998,20.87,19.74,1.1300000000000026,1.1300000000000026,1111832,1433938,818260,615678,528907
2016-04-03,20.822,21.14,20.66,0.4800000000000004,0.28999999999999915,21.054,21.31,20.88,0.4299999999999997,0.3099999999999987,20.666,20.93,20.42,0.509999999999998,0.3099999999999987,20.912,21.2,20.74,0.46000000000000085,0.35999999999999943,871986,1175146,730367,444779,171969
2016-04-10,21.178,21.39,20.8,0.5899999999999999,-0.2799999999999976,21.32,21.42,21.18,0.240000000000002,-0.1999999999999993,20.852,21.17,20.66,0.5100000000000016,0.18000000000000327,21.092,21.35,20.74,0.610000000000003,0.360000000000003,862957,1124733,699744,424989,-65155
2016-04-17,20.964,21.13,20.71,0.41999999999999815,-0.3200000000000003,21.134,21.43,20.77,0.6600000000000001,-0.39000000000000057,20.538,20.88,19.59,1.2899999999999991,-1.2399999999999984,20.826,21.12,20.03,1.0899999999999999,-0.9599999999999973,1705834,2931894,900512,2031382,1842558
2016-04-24,19.806,20.3,19.11,1.1900000000000013,-0.9600000000000009,20.195999999999998,20.79,19.16,1.629999999999999,-1.629999999999999,19.422,20.07,18.47,1.6000000000000014,-1.5500000000000007,19.652,20.62,18.64,1.9800000000000004,-1.5599999999999987,3006098,4321714,2318443,2003271,-116825
2016-05-01,18.772000000000002,19.01,18.55,0.46000000000000085,-0.05999999999999872,19.004,19.28,18.82,0.46000000000000085,-0.38000000000000256,18.544,18.61,18.48,0.129999999999999,-0.129999999999999,18.806,19.22,18.63,0.5899999999999999,-0.48999999999999844,1636459,2576617,1063649,1512968,-968471
2016-05-08,19.136,19.47,18.8,0.6699999999999982,0.17999999999999972,19.358,19.54,19.13,0.41000000000000014,0.05000000000000071,18.882,19.13,18.65,0.4800000000000004,0.20000000000000284,19.156000000000002,19.48,18.96,0.5199999999999996,-0.08999999999999986,1256794,1655186,951505,703681,-339960
