Date,CIGc_stock_Open_average,CIGc_stock_Open_max,CIGc_stock_Open_min,CIGc_stock_Open_volatility,CIGc_stock_Open_change,CIGc_stock_High_average,CIGc_stock_High_max,CIGc_stock_High_min,CIGc_stock_High_volatility,CIGc_stock_High_change,CIGc_stock_Low_average,CIGc_stock_Low_max,CIGc_stock_Low_min,CIGc_stock_Low_volatility,CIGc_stock_Low_change,CIGc_stock_Close_average,CIGc_stock_Close_max,CIGc_stock_Close_min,CIGc_stock_Close_volatility,CIGc_stock_Close_change,CIGc_stock_Volume_average,CIGc_stock_Volume_max,CIGc_stock_Volume_min,CIGc_stock_Volume_volatility,CIGc_stock_Volume_change
2016-01-03,1.546,1.67,1.4,0.27,-0.27,1.58,1.81,1.4,0.41000000000000014,-0.41000000000000014,1.518,1.6,1.37,0.22999999999999998,-0.22999999999999998,1.524,1.6,1.37,0.22999999999999998,-0.22999999999999998,6364,13101,1283,11818,129
2016-01-10,1.3325,1.36,1.27,0.09000000000000008,-0.09000000000000008,1.3325,1.36,1.27,0.09000000000000008,-0.09000000000000008,1.2850000000000001,1.31,1.25,0.06000000000000005,-0.06000000000000005,1.3125,1.35,1.25,0.10000000000000009,-0.06000000000000005,2333,5261,344,4917,-4917
2016-01-17,1.1475,1.24,1.08,0.15999999999999992,-0.10000000000000009,1.17,1.25,1.08,0.16999999999999993,-0.050000000000000044,1.125,1.19,1.08,0.10999999999999988,-0.050000000000000044,1.1524999999999999,1.2,1.08,0.11999999999999988,0.0,2446,4339,122,4217,-2471
2016-01-24,1.33,1.41,1.27,0.1399999999999999,0.1399999999999999,1.3533333333333333,1.48,1.27,0.20999999999999996,0.20999999999999996,1.33,1.41,1.27,0.1399999999999999,0.1399999999999999,1.3433333333333333,1.45,1.27,0.17999999999999994,0.17999999999999994,959,2563,123,2440,2440
2016-01-31,1.6075,1.77,1.5,0.27,0.06000000000000005,1.6975,1.85,1.52,0.33000000000000007,-0.20000000000000018,1.5025,1.56,1.4,0.16000000000000014,0.010000000000000009,1.5675,1.77,1.42,0.3500000000000001,-0.20999999999999996,2750,5010,333,4677,-3780
2016-02-07,1.53,1.56,1.48,0.08000000000000007,0.010000000000000009,1.53,1.56,1.48,0.08000000000000007,0.010000000000000009,1.53,1.56,1.48,0.08000000000000007,0.010000000000000009,1.53,1.56,1.48,0.08000000000000007,0.010000000000000009,165,266,111,155,9
2016-02-14,1.55,1.62,1.48,0.14000000000000012,0.14000000000000012,1.57,1.63,1.48,0.1499999999999999,0.14000000000000012,1.55,1.62,1.48,0.14000000000000012,0.14000000000000012,1.57,1.63,1.48,0.1499999999999999,0.14000000000000012,325,603,139,464,-189
2016-02-21,1.605,1.67,1.58,0.08999999999999986,-0.08999999999999986,1.61,1.67,1.58,0.08999999999999986,-0.08999999999999986,1.5350000000000001,1.67,1.36,0.30999999999999983,-0.08999999999999986,1.575,1.67,1.52,0.1499999999999999,-0.08999999999999986,2316,6053,154,5899,146
2016-02-28,1.73,1.85,1.61,0.24,0.24,1.85,1.93,1.77,0.15999999999999992,0.15999999999999992,1.715,1.85,1.58,0.27,0.27,1.82,1.87,1.77,0.10000000000000009,0.10000000000000009,18163,29506,6821,22685,-22685
2016-03-06,1.89,1.94,1.79,0.1499999999999999,0.1499999999999999,1.9649999999999999,2.17,1.84,0.32999999999999985,0.32999999999999985,1.87,1.94,1.79,0.1499999999999999,0.10999999999999988,1.935,2.09,1.83,0.2599999999999998,0.2599999999999998,13107,48848,301,48547,47831
2016-03-13,1.976,2.14,1.85,0.29000000000000004,-0.0900000000000003,2.004,2.14,1.85,0.29000000000000004,-0.0900000000000003,1.926,2.05,1.8,0.24999999999999978,0.04999999999999982,1.946,2.05,1.8,0.24999999999999978,0.040000000000000036,2691,4600,101,4499,744
2016-03-20,2.0933333333333333,2.11,2.08,0.029999999999999805,0.009999999999999787,2.1266666666666665,2.18,2.09,0.0900000000000003,-0.0900000000000003,2.0766666666666667,2.11,2.04,0.06999999999999984,-0.040000000000000036,2.1066666666666665,2.15,2.06,0.08999999999999986,-0.08999999999999986,790,1086,472,614,340
2016-03-27,2.255,2.34,2.08,0.2599999999999998,0.19999999999999973,2.355,2.43,2.28,0.15000000000000036,-0.0900000000000003,2.19,2.28,2.08,0.19999999999999973,0.06999999999999984,2.2649999999999997,2.37,2.15,0.2200000000000002,-0.2200000000000002,4865,10876,1506,9370,-2792
2016-04-03,1.968,2.04,1.91,0.13000000000000012,-0.13000000000000012,1.98,2.04,1.91,0.13000000000000012,-0.13000000000000012,1.916,2.04,1.8,0.24,-0.13000000000000012,1.93,2.04,1.83,0.20999999999999996,-0.13000000000000012,921,3433,100,3333,-158
2016-04-10,2.1375,2.22,2.02,0.20000000000000018,0.16999999999999993,2.195,2.3,2.09,0.20999999999999996,0.20999999999999996,2.1375,2.22,2.02,0.20000000000000018,0.16999999999999993,2.17,2.27,2.09,0.18000000000000016,0.11000000000000032,1920,2861,828,2033,387
2016-04-17,2.1,2.1,2.1,0.0,0.0,2.1,2.1,2.1,0.0,0.0,2.1,2.1,2.1,0.0,0.0,2.1,2.1,2.1,0.0,0.0,103,103,103,0,0
2016-04-24,2.0933333333333333,2.15,2.03,0.1200000000000001,-0.1200000000000001,2.1066666666666665,2.15,2.07,0.08000000000000007,-0.08000000000000007,2.0866666666666664,2.13,2.03,0.10000000000000009,-0.10000000000000009,2.1066666666666665,2.15,2.07,0.08000000000000007,-0.08000000000000007,1088,2246,113,2133,1341
2016-05-01,1.87,1.97,1.82,0.1499999999999999,-0.1499999999999999,1.8766666666666667,1.97,1.82,0.1499999999999999,-0.1499999999999999,1.85,1.97,1.77,0.19999999999999996,-0.15999999999999992,1.85,1.97,1.77,0.19999999999999996,-0.15999999999999992,908,1851,206,1645,462
2016-05-08,1.942,2.12,1.79,0.33000000000000007,0.33000000000000007,1.988,2.15,1.79,0.3599999999999999,0.33000000000000007,1.8639999999999999,2.01,1.7,0.30999999999999983,0.17000000000000015,1.898,2.04,1.74,0.30000000000000004,0.15999999999999992,13212,39685,300,39385,12247
2016-05-15,1.802,1.95,1.69,0.26,-0.26,1.824,1.95,1.72,0.22999999999999998,-0.22999999999999998,1.684,1.8,1.54,0.26,-0.15000000000000013,1.696,1.8,1.6,0.19999999999999996,-0.15000000000000013,5558,7820,2651,5169,4552
2016-05-22,1.7,1.74,1.65,0.09000000000000008,0.06000000000000005,1.79,1.97,1.71,0.26,0.0,1.642,1.7,1.6,0.09999999999999987,0.039999999999999813,1.686,1.75,1.64,0.1100000000000001,-0.050000000000000044,8075,16201,2024,14177,-8769
2016-05-29,1.66,1.7,1.62,0.07999999999999985,-0.07999999999999985,1.66,1.7,1.62,0.07999999999999985,-0.07999999999999985,1.6566666666666667,1.7,1.61,0.08999999999999986,-0.08999999999999986,1.6566666666666667,1.7,1.61,0.08999999999999986,-0.08999999999999986,155,201,104,97,40
2016-06-05,1.78,1.85,1.74,0.1100000000000001,0.10000000000000009,1.8233333333333335,1.87,1.75,0.1200000000000001,0.10000000000000009,1.75,1.85,1.66,0.19000000000000017,0.19000000000000017,1.78,1.85,1.66,0.19000000000000017,0.19000000000000017,4770,10393,218,10175,-3483
2016-06-12,1.7275,1.85,1.62,0.22999999999999998,-0.22999999999999998,1.77,1.85,1.7,0.15000000000000013,-0.10000000000000009,1.67,1.78,1.62,0.15999999999999992,-0.15999999999999992,1.7225,1.78,1.68,0.10000000000000009,-0.030000000000000027,2118,5845,326,5519,974
2016-06-19,1.88,1.97,1.75,0.21999999999999997,0.18999999999999995,1.9024999999999999,2.0,1.75,0.25,0.22999999999999998,1.825,1.91,1.75,0.15999999999999992,0.10000000000000009,1.855,1.98,1.75,0.22999999999999998,0.1499999999999999,4876,10535,152,10383,7026
2016-06-26,2.02,2.21,1.85,0.3599999999999999,0.3599999999999999,2.082,2.26,1.87,0.3899999999999997,0.3899999999999997,1.898,2.21,1.43,0.78,0.78,2.048,2.23,1.77,0.45999999999999996,0.45999999999999996,17782,48532,4597,43935,-43935
2016-07-03,2.2199999999999998,2.3,2.16,0.13999999999999968,0.06999999999999984,2.2775,2.35,2.17,0.18000000000000016,-0.050000000000000266,2.2025,2.3,2.15,0.1499999999999999,0.09999999999999964,2.2475,2.35,2.17,0.18000000000000016,-0.050000000000000266,4942,10933,169,10764,-6612
