Date,ERIE_stock_Open_average,ERIE_stock_Open_max,ERIE_stock_Open_min,ERIE_stock_Open_volatility,ERIE_stock_Open_change,ERIE_stock_High_average,ERIE_stock_High_max,ERIE_stock_High_min,ERIE_stock_High_volatility,ERIE_stock_High_change,ERIE_stock_Low_average,ERIE_stock_Low_max,ERIE_stock_Low_min,ERIE_stock_Low_volatility,ERIE_stock_Low_change,ERIE_stock_Close_average,ERIE_stock_Close_max,ERIE_stock_Close_min,ERIE_stock_Close_volatility,ERIE_stock_Close_change,ERIE_stock_Volume_average,ERIE_stock_Volume_max,ERIE_stock_Volume_min,ERIE_stock_Volume_volatility,ERIE_stock_Volume_change
2016-01-03,93.702,94.41,93.0,1.4099999999999966,-0.8100000000000023,94.824,96.25,94.11,2.1400000000000006,-1.8599999999999994,92.81,93.78,91.77,2.010000000000005,-1.0799999999999983,93.426,94.35,91.94,2.4099999999999966,-2.4099999999999966,52301,76202,30276,45926,-14885
2016-01-10,91.894,92.85,91.16,1.6899999999999977,-0.960000000000008,92.79,93.51,91.78,1.730000000000004,-0.9500000000000028,90.964,91.32,90.27,1.0499999999999972,-0.9399999999999977,91.89,92.54,91.09,1.4500000000000028,-0.14000000000000057,61948,88399,44325,44074,10201
2016-01-17,92.1175,92.78,90.89,1.8900000000000006,-0.4000000000000057,93.1825,94.45,91.82,2.6300000000000097,-0.710000000000008,91.22999999999999,92.11,90.32,1.7900000000000063,0.15000000000000568,92.315,93.66,91.1,2.5600000000000023,0.5900000000000034,68082,89073,32033,57040,-57040
2016-01-24,93.586,94.49,92.55,1.9399999999999977,0.9499999999999886,94.738,96.47,94.14,2.3299999999999983,2.3299999999999983,92.822,94.38,91.87,2.509999999999991,2.509999999999991,93.80199999999999,96.11,92.38,3.730000000000004,3.730000000000004,44874,63762,28279,35483,8675
2016-01-31,95.884,96.21,95.29,0.9199999999999875,-0.8799999999999955,96.36800000000001,96.87,96.04,0.8299999999999983,-0.8299999999999983,94.518,95.19,94.18,1.009999999999991,-1.009999999999991,95.744,96.44,95.43,1.009999999999991,-0.9500000000000028,48480,53193,43985,9208,4076
2016-02-07,95.79,97.03,94.52,2.510000000000005,1.2000000000000028,97.0,97.97,95.76,2.2099999999999937,0.28999999999999204,95.106,96.11,94.06,2.049999999999997,1.1599999999999966,96.378,96.98,94.96,2.0200000000000102,0.14000000000000057,48290,55179,35549,19630,-4005
2016-02-14,98.0025,98.49,97.51,0.9799999999999898,0.6299999999999955,98.82249999999999,98.97,98.61,0.35999999999999943,0.0799999999999983,97.225,97.42,97.0,0.4200000000000017,0.3100000000000023,97.955,98.18,97.56,0.6200000000000045,-0.2400000000000091,55195,72748,43371,29377,14995
2016-02-21,98.19,100.01,94.81,5.200000000000003,-3.730000000000004,98.92,100.88,94.81,6.069999999999993,-3.789999999999992,96.96166666666667,100.01,93.3,6.710000000000008,-2.5799999999999983,97.86,100.53,94.34,6.189999999999998,-3.0999999999999943,72592,121049,37915,83134,32522
2016-02-28,95.322,96.57,94.08,2.489999999999995,2.489999999999995,96.448,96.85,95.44,1.4099999999999966,1.4099999999999966,94.126,94.9,92.89,2.010000000000005,1.5699999999999932,95.756,96.6,94.01,2.589999999999989,2.25,80864,108673,64391,44282,-42440
2016-03-06,91.474,95.35,89.6,5.75,-4.909999999999997,92.288,95.35,91.0,4.349999999999994,-3.549999999999997,89.434,90.03,88.69,1.3400000000000034,0.960000000000008,90.548,91.19,89.92,1.269999999999996,1.269999999999996,145055,252131,96856,155275,-155275
2016-03-13,91.006,92.41,89.84,2.569999999999993,1.7999999999999972,92.256,93.92,90.87,3.049999999999997,3.049999999999997,89.66199999999999,91.21,88.76,2.4499999999999886,2.4499999999999886,91.654,93.46,90.18,3.279999999999987,3.279999999999987,144836,362067,70640,291427,243444
2016-03-20,92.39500000000001,93.04,92.14,0.9000000000000057,-0.9000000000000057,93.16,93.55,92.56,0.9899999999999949,-0.9099999999999966,91.6625,91.93,91.25,0.6800000000000068,-0.5499999999999972,92.1525,92.58,91.63,0.9500000000000028,-0.5200000000000102,74440,84444,65971,18473,-8525
2016-03-27,93.172,94.23,92.01,2.219999999999999,0.8399999999999892,94.164,94.79,93.44,1.3500000000000085,0.5799999999999983,92.458,93.43,91.54,1.8900000000000006,1.279999999999987,93.41199999999999,94.16,92.52,1.6400000000000006,1.240000000000009,63331,99540,42477,57063,-16826
2016-04-03,91.786,93.32,91.0,2.319999999999993,-2.319999999999993,92.362,93.32,91.81,1.509999999999991,-1.4599999999999937,90.934,92.04,90.21,1.8300000000000125,-1.470000000000013,91.554,92.73,90.6,2.1300000000000097,-1.3599999999999994,52734,81013,27498,53515,-32225
2016-04-10,91.95,92.56,91.21,1.3500000000000085,0.8100000000000023,92.698,93.69,91.77,1.9200000000000017,1.9200000000000017,90.818,91.28,90.5,0.7800000000000011,0.030000000000001137,91.938,92.57,91.03,1.539999999999992,1.1400000000000006,46013,73913,33953,39960,9061
2016-04-17,93.066,94.21,90.94,3.269999999999996,-1.1000000000000085,93.948,94.82,92.58,2.239999999999995,-1.2399999999999949,92.128,93.52,90.75,2.769999999999996,-1.1000000000000085,92.802,93.84,90.95,2.8900000000000006,-2.039999999999992,42082,58405,29162,29243,-18124
2016-04-24,91.954,93.65,90.69,2.960000000000008,-1.019999999999996,93.584,94.66,91.78,2.8799999999999955,2.8799999999999955,90.986,91.59,90.28,1.3100000000000023,-0.21999999999999886,92.526,94.39,91.48,2.9099999999999966,2.6099999999999994,46990,103493,19478,84015,84015
2016-05-01,94.72200000000001,95.54,93.87,1.6700000000000017,0.75,95.466,95.98,95.15,0.8299999999999983,0.6499999999999915,93.934,94.2,93.66,0.5400000000000063,0.2600000000000051,94.932,95.56,94.59,0.9699999999999989,-0.14000000000000057,49536,59233,35588,23645,-4391
2016-05-08,96.012,96.94,94.59,2.3499999999999943,2.3499999999999943,96.912,97.29,96.29,1.0,0.9599999999999937,95.726,96.49,94.59,1.8999999999999915,1.8999999999999915,96.444,97.12,95.89,1.230000000000004,0.8900000000000006,35630,41936,25814,16122,-1153
2016-05-15,96.16,96.94,95.25,1.6899999999999977,-0.46999999999999886,97.102,97.57,96.83,0.7399999999999949,-0.45999999999999375,95.63,96.5,95.08,1.4200000000000017,-0.2600000000000051,96.188,96.92,95.44,1.480000000000004,0.21999999999999886,39407,58845,20185,38660,11404
2016-05-22,97.248,97.83,96.87,0.9599999999999937,-0.3299999999999983,97.622,98.0,97.2,0.7999999999999972,0.7999999999999972,96.306,96.61,95.9,0.7099999999999937,0.3199999999999932,97.072,97.71,96.31,1.3999999999999915,1.3999999999999915,44804,63685,26821,36864,4490
2016-05-29,98.33,98.65,97.92,0.730000000000004,0.030000000000001137,98.9975,99.62,98.36,1.2600000000000051,1.2600000000000051,96.8075,97.74,95.51,2.2299999999999898,0.2600000000000051,98.635,98.92,97.9,1.019999999999996,0.9899999999999949,43562,62388,33802,28586,-25187
2016-06-05,98.3,98.83,97.99,0.8400000000000034,-0.8400000000000034,99.128,99.99,98.57,1.4200000000000017,-1.4200000000000017,96.772,98.08,94.36,3.719999999999999,-1.5,98.312,98.67,97.82,0.8500000000000085,-0.8500000000000085,30968,37685,20161,17524,-2041
