Date,SFL_stock_Open_average,SFL_stock_Open_max,SFL_stock_Open_min,SFL_stock_Open_volatility,SFL_stock_Open_change,SFL_stock_High_average,SFL_stock_High_max,SFL_stock_High_min,SFL_stock_High_volatility,SFL_stock_High_change,SFL_stock_Low_average,SFL_stock_Low_max,SFL_stock_Low_min,SFL_stock_Low_volatility,SFL_stock_Low_change,SFL_stock_Close_average,SFL_stock_Close_max,SFL_stock_Close_min,SFL_stock_Close_volatility,SFL_stock_Close_change,SFL_stock_Volume_average,SFL_stock_Volume_max,SFL_stock_Volume_min,SFL_stock_Volume_volatility,SFL_stock_Volume_change
2016-03-13,14.018,14.75,13.65,1.0999999999999996,0.9399999999999995,14.31,14.9,13.87,1.0300000000000011,1.0300000000000011,13.792,14.3,13.29,1.0100000000000016,1.0100000000000016,14.178,14.65,13.8,0.8499999999999996,0.7399999999999984,901380,1248151,609210,638941,-369198
2016-03-20,13.7925,14.5,12.88,1.6199999999999992,-1.6199999999999992,13.987499999999999,14.58,13.54,1.040000000000001,-1.040000000000001,13.3375,14.23,12.73,1.5,-1.5,13.6275,14.4,12.94,1.4600000000000009,-0.8800000000000008,1208278,1772011,612512,1159499,392068
2016-03-27,13.576,13.82,13.22,0.5999999999999996,0.19000000000000128,13.804,14.11,13.54,0.5700000000000003,0.3100000000000005,13.336,13.61,13.04,0.5700000000000003,0.5599999999999987,13.656,13.89,13.34,0.5500000000000007,0.46000000000000085,818482,1121480,610052,511428,-40949
2016-04-03,13.554,13.78,13.23,0.5499999999999989,-0.1999999999999993,13.728,13.82,13.65,0.16999999999999993,0.040000000000000924,13.328,13.53,13.15,0.379999999999999,0.25,13.508000000000001,13.66,13.39,0.2699999999999996,0.20999999999999908,758163,877075,594965,282110,-153229
2016-04-10,14.092,14.29,13.75,0.5399999999999991,0.3000000000000007,14.326,14.51,14.1,0.41000000000000014,0.21000000000000085,13.97,14.08,13.75,0.33000000000000007,0.25,14.14,14.26,14.03,0.23000000000000043,0.10000000000000142,714932,1010393,392731,617662,-581502
2016-04-17,14.522,14.8,14.1,0.7000000000000011,0.6600000000000001,14.776,14.99,14.43,0.5600000000000005,0.5600000000000005,14.372,14.61,14.03,0.5800000000000001,0.5800000000000001,14.642,14.93,14.33,0.5999999999999996,0.5999999999999996,697394,744171,654831,89340,-3758
2016-04-24,15.040000000000001,15.29,14.84,0.4499999999999993,0.40999999999999837,15.24,15.44,14.98,0.4599999999999991,0.4299999999999997,14.816,15.03,14.49,0.5399999999999991,0.4299999999999997,15.049999999999999,15.26,14.62,0.6400000000000006,0.5500000000000007,727928,1062750,525975,536775,223317
2016-05-01,14.84,15.17,14.55,0.6199999999999992,-0.6199999999999992,15.032,15.31,14.92,0.39000000000000057,-0.34999999999999964,14.584,14.9,14.44,0.46000000000000085,-0.41000000000000014,14.81,15.16,14.62,0.5400000000000009,-0.25,684052,935237,553239,381998,-381998
2016-05-08,15.128,15.53,14.9,0.629999999999999,0.41000000000000014,15.426,15.85,14.96,0.8899999999999988,0.5999999999999996,14.98,15.31,14.65,0.6600000000000001,0.41999999999999993,15.168,15.4,14.93,0.47000000000000064,0.23000000000000043,673860,903560,520606,382954,33701
2016-05-15,15.498,15.75,15.32,0.4299999999999997,-0.05000000000000071,15.736,16.09,15.35,0.7400000000000002,-0.030000000000001137,15.308,15.63,14.94,0.6900000000000013,0.07000000000000028,15.57,15.77,15.32,0.4499999999999993,-0.049999999999998934,757393,1118516,461516,657000,-325225
2016-05-22,15.682,15.97,15.48,0.4900000000000002,0.08000000000000007,15.814,16.15,15.59,0.5599999999999987,0.07000000000000028,15.458,15.68,15.31,0.3699999999999992,-0.019999999999999574,15.64,15.96,15.37,0.5900000000000016,0.33000000000000007,792844,838897,731305,107592,27143
2016-05-29,15.48,15.9,15.28,0.620000000000001,-0.16000000000000014,15.7475,16.28,15.33,0.9500000000000011,-0.8000000000000007,15.195,15.4,15.04,0.3600000000000012,-0.2599999999999998,15.4975,16.03,15.21,0.8200000000000003,-0.6500000000000004,1325026,1674665,1126884,547781,-134770
2016-06-05,15.832,16.19,15.5,0.6900000000000013,-0.05000000000000071,15.94,16.22,15.5,0.7199999999999989,-0.28999999999999915,15.648,15.95,15.12,0.8300000000000001,-0.3600000000000012,15.814,16.17,15.18,0.990000000000002,-0.5700000000000003,933304,1314730,703740,610990,-162472
2016-06-12,14.91,15.21,14.78,0.4300000000000015,-0.34000000000000163,15.034,15.21,14.84,0.370000000000001,-0.16000000000000014,14.656,14.9,14.41,0.4900000000000002,-0.2400000000000002,14.804,14.95,14.67,0.27999999999999936,-0.27999999999999936,895377,1324640,597178,727462,251581
2016-06-19,14.709999999999999,15.1,14.05,1.049999999999999,-0.8599999999999994,14.964,15.28,14.73,0.5499999999999989,-0.5499999999999989,14.508000000000001,14.78,14.01,0.7699999999999996,-0.7699999999999996,14.736,15.13,14.47,0.6600000000000001,-0.6000000000000014,951720,1370036,667131,702905,702905
2016-06-26,14.49,14.74,14.21,0.5299999999999994,0.40000000000000036,14.662,15.06,14.32,0.7400000000000002,0.7200000000000006,14.346,14.74,13.98,0.7599999999999998,0.7599999999999998,14.522,14.94,13.99,0.9499999999999993,0.9499999999999993,1045313,1383572,792305,591267,-288421
2016-07-03,14.315,14.77,13.95,0.8200000000000003,-0.8200000000000003,14.504999999999999,14.79,14.34,0.4499999999999993,-0.25,13.9875,14.18,13.77,0.41000000000000014,-0.2599999999999998,14.1675,14.32,13.86,0.46000000000000085,-0.08000000000000007,1010686,1237298,542915,694383,182420
2016-07-10,14.9,15.15,14.43,0.7200000000000006,0.4800000000000004,15.081999999999999,15.27,14.83,0.4399999999999995,0.11999999999999922,14.726,14.96,14.35,0.6100000000000012,0.40000000000000036,14.895999999999999,15.17,14.78,0.39000000000000057,0.009999999999999787,692515,1068132,355802,712330,-439609
2016-07-17,14.854000000000001,15.07,14.72,0.34999999999999964,0.34999999999999964,15.034,15.25,14.88,0.3699999999999992,0.1899999999999995,14.748,14.93,14.53,0.40000000000000036,0.20999999999999908,14.916,15.03,14.8,0.22999999999999865,0.1999999999999993,471427,621077,305768,315309,-141605
2016-07-24,14.972,15.14,14.85,0.2900000000000009,-0.16999999999999993,15.108,15.23,14.93,0.3000000000000007,0.0600000000000005,14.796,14.91,14.68,0.23000000000000043,0.11999999999999922,14.996,15.12,14.87,0.25,0.11999999999999922,538552,611674,459120,152554,-39360
2016-07-31,14.936,15.05,14.77,0.28000000000000114,0.05000000000000071,15.082,15.23,14.99,0.2400000000000002,0.16999999999999993,14.792,14.99,14.64,0.34999999999999964,0.2699999999999996,14.958,15.17,14.74,0.4299999999999997,0.33000000000000007,591378,804528,426894,377634,-377634
2016-08-07,15.386,15.6,15.2,0.40000000000000036,0.40000000000000036,15.566,15.89,15.4,0.4900000000000002,0.4900000000000002,15.256,15.48,15.07,0.41000000000000014,0.28000000000000114,15.404,15.54,15.16,0.379999999999999,0.17999999999999972,458940,637588,317260,320328,35584
2016-08-14,15.624,15.73,15.55,0.17999999999999972,0.17999999999999972,15.738,15.84,15.63,0.20999999999999908,0.129999999999999,15.56,15.64,15.49,0.15000000000000036,0.15000000000000036,15.666,15.77,15.57,0.1999999999999993,0.1899999999999995,350398,479003,244613,234390,18553
2016-08-21,15.516,15.81,15.1,0.7100000000000009,-0.5,15.622,15.82,15.36,0.46000000000000085,-0.33999999999999986,15.276,15.65,14.93,0.7200000000000006,-0.41000000000000014,15.398,15.78,15.06,0.7199999999999989,-0.4299999999999997,605858,1004064,357211,646853,-108517
2016-08-28,15.264,15.87,14.95,0.9199999999999999,-0.25,15.35,15.87,15.11,0.7599999999999998,-0.14000000000000057,14.796,15.1,14.35,0.75,-0.33999999999999986,15.06,15.2,14.84,0.35999999999999943,-0.1899999999999995,766461,1387982,260855,1127127,351436
2016-09-04,15.085,15.25,14.99,0.2599999999999998,-0.10999999999999943,15.2425,15.49,14.99,0.5,-0.29999999999999893,14.9225,15.17,14.58,0.5899999999999999,-0.41999999999999993,15.075,15.45,14.62,0.8300000000000001,-0.5500000000000007,888823,1220654,633086,587568,-219610
2016-09-11,14.58,14.68,14.45,0.23000000000000043,-0.15000000000000036,14.8,14.89,14.71,0.17999999999999972,0.030000000000001137,14.434000000000001,14.56,14.3,0.2599999999999998,-0.14000000000000057,14.642,14.87,14.45,0.41999999999999993,0.25,585908,865116,408881,456235,177387
2016-09-18,14.858,14.98,14.68,0.3000000000000007,-0.09999999999999964,14.958,15.05,14.85,0.20000000000000107,-0.05999999999999872,14.714,14.85,14.67,0.17999999999999972,0.0,14.758,14.92,14.68,0.2400000000000002,0.009999999999999787,467398,586747,334905,251842,-232044
2016-09-25,14.592,14.79,14.3,0.48999999999999844,-0.20999999999999908,14.706,14.84,14.57,0.2699999999999996,-0.009999999999999787,14.356,14.54,14.1,0.4399999999999995,0.0,14.508000000000001,14.73,14.13,0.5999999999999996,0.13000000000000078,966609,2294911,422126,1872785,1872785
2016-10-02,14.732,14.84,14.63,0.20999999999999908,-0.05000000000000071,14.862,15.1,14.77,0.33000000000000007,0.009999999999999787,14.542,14.69,14.47,0.21999999999999886,-0.06999999999999851,14.634,14.74,14.52,0.22000000000000064,-0.08999999999999986,1644398,2560968,417953,2143015,1364157
2016-10-09,14.486,14.65,14.31,0.33999999999999986,-0.2699999999999996,14.592,14.8,14.38,0.41999999999999993,-0.41999999999999993,14.286,14.53,14.0,0.5299999999999994,-0.5299999999999994,14.372,14.62,14.0,0.6199999999999992,-0.6199999999999992,1066769,1463178,534629,928549,-313298
2016-10-16,14.056,14.13,13.99,0.14000000000000057,0.13000000000000078,14.216,14.44,14.07,0.3699999999999992,0.08000000000000007,13.942,14.0,13.87,0.13000000000000078,0.08000000000000007,14.049999999999999,14.26,13.9,0.35999999999999943,0.11999999999999922,868465,1200957,652054,548903,-166673
2016-10-23,13.586,14.01,13.2,0.8100000000000005,-0.8100000000000005,13.704,14.14,13.21,0.9299999999999997,-0.9299999999999997,13.312,13.78,12.64,1.1399999999999988,-1.1399999999999988,13.362,13.81,12.77,1.040000000000001,-1.040000000000001,1143778,1648343,682037,966306,966306
2016-10-30,12.48,12.75,12.25,0.5,-0.5,12.672,12.97,12.5,0.47000000000000064,-0.34999999999999964,12.304,12.6,12.07,0.5299999999999994,-0.5299999999999994,12.44,12.65,12.3,0.34999999999999964,-0.3000000000000007,820743,1113139,588540,524599,-432527
2016-11-06,12.79,13.25,12.45,0.8000000000000007,0.6999999999999993,13.106,13.55,12.78,0.7700000000000014,0.5700000000000003,12.65,13.05,12.3,0.75,0.5,12.92,13.25,12.6,0.6500000000000004,0.3000000000000007,910790,1102842,577034,525808,267987
2016-11-13,13.53,13.85,13.1,0.75,0.5500000000000007,13.77,13.97,13.45,0.5200000000000014,0.4800000000000004,13.406,13.55,13.08,0.47000000000000064,0.41999999999999993,13.629999999999999,13.85,13.4,0.4499999999999993,0.4499999999999993,888846,1223789,572832,650957,84832
2016-11-20,14.225,14.5,14.05,0.4499999999999993,0.14999999999999858,14.4,14.65,14.2,0.45000000000000107,0.0,14.025,14.25,13.8,0.4499999999999993,-0.14999999999999858,14.2125,14.55,14.0,0.5500000000000007,0.05000000000000071,973007,1457721,456909,1000812,-1000812
2016-11-27,14.31,14.55,14.1,0.45000000000000107,0.15000000000000036,14.52,14.75,14.15,0.5999999999999996,0.5999999999999996,14.11,14.3,13.85,0.45000000000000107,0.34999999999999964,14.25,14.45,13.9,0.5499999999999989,0.5499999999999989,877763,1066210,787972,278238,-265311
2016-12-04,14.73,15.0,14.6,0.40000000000000036,0.0,14.916,15.18,14.7,0.4800000000000004,-0.1999999999999993,14.554,14.85,14.25,0.5999999999999996,-0.05000000000000071,14.790000000000001,15.0,14.55,0.4499999999999993,-0.09999999999999964,1138123,1568882,754187,814695,814695
2016-12-11,14.5,14.75,14.35,0.40000000000000036,-0.1999999999999993,14.704,14.8,14.55,0.25,-0.08000000000000007,14.32,14.5,14.15,0.34999999999999964,0.15000000000000036,14.44,14.55,14.35,0.20000000000000107,0.20000000000000107,852155,1770935,552367,1218568,-98657
2016-12-18,14.64,14.7,14.6,0.09999999999999964,0.05000000000000071,14.794,14.85,14.72,0.129999999999999,0.0,14.51,14.55,14.45,0.10000000000000142,0.10000000000000142,14.62,14.7,14.55,0.14999999999999858,0.0,555941,986938,385423,601515,-585710
2016-12-25,14.775,14.9,14.7,0.20000000000000107,0.05000000000000071,14.955,15.07,14.9,0.16999999999999993,0.16999999999999993,14.6875,14.75,14.6,0.15000000000000036,0.05000000000000071,14.7875,14.9,14.6,0.3000000000000007,-0.05000000000000071,652359,927271,431170,496101,181746
2017-01-01,15.075,15.25,14.95,0.3000000000000007,0.10000000000000142,15.225,15.35,15.1,0.25,0.09999999999999964,14.9125,15.0,14.8,0.1999999999999993,0.049999999999998934,15.075,15.25,15.0,0.25,0.05000000000000071,796707,1076154,608721,467433,318982
2017-01-08,15.18,15.5,14.85,0.6500000000000004,0.5500000000000007,15.382,15.61,15.0,0.6099999999999994,0.6099999999999994,14.994,15.25,14.65,0.5999999999999996,0.5999999999999996,15.24,15.5,14.8,0.6999999999999993,0.5499999999999989,823571,1136695,447653,689042,-387784
2017-01-15,15.5375,15.65,15.45,0.20000000000000107,0.15000000000000036,15.7125,15.9,15.65,0.25,0.25,15.445,15.6,15.38,0.21999999999999886,0.21999999999999886,15.575,15.7,15.4,0.29999999999999893,0.29999999999999893,767526,930672,577389,353283,353283
2017-01-22,15.82,15.95,15.65,0.29999999999999893,0.29999999999999893,15.96,16.1,15.8,0.3000000000000007,0.25,15.734,15.9,15.57,0.33000000000000007,0.33000000000000007,15.86,15.95,15.65,0.29999999999999893,0.29999999999999893,861048,1162205,679357,482848,147845
2017-01-29,15.04,15.85,14.2,1.6500000000000004,-1.6500000000000004,15.172,15.9,14.61,1.290000000000001,-1.25,14.64,15.6,14.05,1.549999999999999,-1.4000000000000004,14.81,15.6,14.25,1.3499999999999996,-1.0999999999999996,1634635,2761947,695314,2066633,-108531
2017-02-05,14.39,14.6,14.2,0.40000000000000036,0.1999999999999993,14.594,14.85,14.4,0.4499999999999993,0.25,14.284,14.5,14.15,0.34999999999999964,0.17999999999999972,14.49,14.75,14.3,0.4499999999999993,0.25,595345,728875,512105,216770,146523
2017-02-12,14.82,15.05,14.6,0.45000000000000107,-0.05000000000000071,14.914,15.1,14.6,0.5,-0.3000000000000007,14.644,14.85,14.38,0.46999999999999886,-0.2699999999999996,14.790000000000001,15.0,14.55,0.4499999999999993,-0.34999999999999964,715727,992462,466458,526004,526004
2017-02-19,14.6875,14.8,14.6,0.20000000000000107,-0.05000000000000071,14.807500000000001,14.9,14.7,0.20000000000000107,-0.13000000000000078,14.524999999999999,14.6,14.45,0.15000000000000036,-0.15000000000000036,14.625,14.7,14.55,0.14999999999999858,-0.14999999999999858,693580,895283,584531,310752,-267159
2017-02-26,14.790000000000001,15.0,14.55,0.4499999999999993,0.25,14.966,15.15,14.75,0.40000000000000036,0.1999999999999993,14.626,14.85,14.43,0.41999999999999993,0.15000000000000036,14.8,15.15,14.65,0.5,0.049999999999998934,1011445,1405725,757295,648430,-135560
2017-03-05,14.69,14.8,14.6,0.20000000000000107,0.05000000000000071,14.836,14.95,14.7,0.25,-0.23000000000000043,14.544,14.75,14.45,0.3000000000000007,-0.05000000000000071,14.68,14.85,14.55,0.29999999999999893,-0.25,844184,1158431,573142,585289,585289
2017-03-12,14.52,14.7,14.3,0.3999999999999986,-0.049999999999998934,14.664,14.85,14.45,0.40000000000000036,-0.129999999999999,14.394,14.62,14.1,0.5199999999999996,-0.06999999999999851,14.6,14.75,14.3,0.4499999999999993,-0.05000000000000071,703380,840121,622217,217904,79234
2017-03-19,14.44,14.7,14.2,0.5,-0.15000000000000036,14.596,14.75,14.38,0.3699999999999992,-0.1999999999999993,14.272,14.45,14.15,0.29999999999999893,-0.14999999999999858,14.38,14.65,14.25,0.40000000000000036,-0.34999999999999964,774521,1009177,591103,418074,33809
2017-03-26,14.5,14.75,14.25,0.5,0.5,14.658,14.85,14.4,0.4499999999999993,0.41999999999999993,14.434,14.65,14.15,0.5,0.5,14.55,14.75,14.3,0.4499999999999993,0.3999999999999986,911516,1746640,400273,1346367,317289
2017-04-02,14.26,14.75,13.8,0.9499999999999993,-0.9499999999999993,14.326,14.78,13.85,0.9299999999999997,-0.9299999999999997,13.97,14.5,13.6,0.9000000000000004,-0.9000000000000004,14.02,14.65,13.7,0.9500000000000011,-0.9500000000000011,1420172,1870525,864342,1006183,106618
2017-04-09,14.075,14.3,13.7,0.6000000000000014,0.40000000000000036,14.3,14.39,14.15,0.2400000000000002,-0.20999999999999908,13.875,14.05,13.7,0.3500000000000014,0.10000000000000142,14.1,14.3,13.85,0.45000000000000107,-0.34999999999999964,870246,1113254,693188,420066,-273401
2017-04-16,13.9,14.0,13.85,0.15000000000000036,0.05000000000000071,14.036,14.1,14.0,0.09999999999999964,-0.02000000000000135,13.794,13.85,13.7,0.15000000000000036,0.049999999999998934,13.89,14.0,13.8,0.1999999999999993,-0.09999999999999964,596495,764140,452025,312115,-28141
2017-04-23,14.11,14.2,14.05,0.14999999999999858,0.14999999999999858,14.222,14.4,14.11,0.2900000000000009,0.08999999999999986,14.0,14.07,13.9,0.16999999999999993,0.09999999999999964,14.12,14.2,14.05,0.14999999999999858,-0.049999999999998934,964819,2183376,595486,1587890,-151776
2017-04-30,13.85,14.15,13.6,0.5500000000000007,-0.5500000000000007,13.962,14.15,13.85,0.3000000000000007,-0.22000000000000064,13.71,13.9,13.51,0.39000000000000057,-0.3100000000000005,13.81,13.95,13.6,0.34999999999999964,-0.049999999999998934,785677,1211914,345661,866253,-452712
2017-05-07,13.959999999999999,14.1,13.9,0.1999999999999993,0.049999999999998934,14.074,14.15,13.97,0.17999999999999972,0.049999999999998934,13.88,13.95,13.8,0.14999999999999858,0.09999999999999964,13.959999999999999,14.1,13.9,0.1999999999999993,-0.049999999999998934,437453,617379,347021,270358,-255003
2017-05-14,13.89,14.1,13.65,0.4499999999999993,-0.25,14.01,14.2,13.8,0.3999999999999986,-0.1999999999999993,13.77,14.05,13.6,0.45000000000000107,-0.3000000000000007,13.87,14.1,13.65,0.4499999999999993,-0.09999999999999964,826374,1571418,418436,1152982,-31611
2017-05-21,13.76,14.1,13.35,0.75,-0.75,13.796,14.15,13.4,0.75,-0.75,13.44,13.9,12.9,1.0,-1.0,13.52,14.0,13.05,0.9499999999999993,-0.9499999999999993,1263057,1950980,643561,1307419,1307419
2017-05-28,13.6875,13.95,13.5,0.4499999999999993,0.25,13.8375,14.0,13.55,0.4499999999999993,0.1999999999999993,13.469999999999999,13.7,13.3,0.3999999999999986,0.3999999999999986,13.675,13.95,13.5,0.4499999999999993,0.25,999519,1337982,697865,640117,-331782
2017-06-04,13.55,13.75,13.4,0.34999999999999964,-0.1999999999999993,13.709999999999999,13.85,13.6,0.25,0.07000000000000028,13.4,13.5,13.3,0.1999999999999993,0.0,13.55,13.75,13.4,0.34999999999999964,0.25,974827,1684245,649823,1034422,-128868
2017-06-11,13.34,13.95,12.7,1.25,-1.0500000000000007,13.47,14.07,12.88,1.1899999999999995,-1.0699999999999985,13.14,13.8,12.6,1.200000000000001,-1.1500000000000004,13.23,13.9,12.65,1.25,-1.1500000000000004,1522588,1944993,725531,1219462,632063
2017-06-18,12.64,12.85,12.5,0.34999999999999964,-0.25,12.754,12.97,12.65,0.3200000000000003,-0.22000000000000064,12.44,12.65,12.3,0.34999999999999964,-0.15000000000000036,12.6,12.75,12.45,0.3000000000000007,0.0,1664640,4250406,754738,3495668,-460054
2017-06-25,13.0,13.4,12.8,0.5999999999999996,0.5999999999999996,13.254,13.82,12.95,0.870000000000001,0.870000000000001,12.92,13.3,12.7,0.6000000000000014,0.6000000000000014,13.1,13.6,12.75,0.8499999999999996,0.7999999999999989,997686,1507290,604619,902671,902671
2017-07-02,13.475,13.75,13.25,0.5,-0.5,13.575,13.95,13.25,0.6999999999999993,-0.6999999999999993,13.2125,13.6,12.8,0.7999999999999989,-0.7999999999999989,13.2875,13.7,12.9,0.7999999999999989,-0.7999999999999989,1474251,1932601,945256,987345,306822
2017-07-09,13.04,13.25,12.85,0.40000000000000036,0.40000000000000036,13.226,13.38,13.1,0.28000000000000114,0.28000000000000114,12.966000000000001,13.25,12.8,0.4499999999999993,0.4499999999999993,13.12,13.35,12.95,0.40000000000000036,0.40000000000000036,1058344,1486099,551544,934555,-595571
2017-07-16,13.48,13.6,13.35,0.25,0.15000000000000036,13.6,13.7,13.45,0.25,0.10000000000000142,13.346,13.43,13.3,0.129999999999999,0.0,13.49,13.6,13.4,0.1999999999999993,-0.049999999999998934,768240,896886,485042,411844,347376
2017-07-23,13.51,13.6,13.45,0.15000000000000036,0.0,13.604,13.7,13.55,0.14999999999999858,-0.049999999999998934,13.4,13.45,13.35,0.09999999999999964,0.05000000000000071,13.46,13.55,13.4,0.15000000000000036,-0.09999999999999964,675924,1045037,393504,651533,-119683
2017-07-30,13.65,13.8,13.5,0.3000000000000007,0.09999999999999964,13.788,13.82,13.75,0.07000000000000028,0.0,13.530000000000001,13.6,13.4,0.1999999999999993,0.15000000000000036,13.69,13.8,13.55,0.25,0.15000000000000036,655035,1176809,374841,801968,-801968
2017-08-06,13.71,13.85,13.5,0.34999999999999964,-0.25,13.84,13.95,13.65,0.29999999999999893,-0.29999999999999893,13.6,13.72,13.45,0.27000000000000135,-0.20000000000000107,13.7,13.9,13.55,0.34999999999999964,-0.3000000000000007,614960,818063,461139,356924,-334406
2017-08-13,13.55,13.65,13.45,0.20000000000000107,-0.15000000000000036,13.674,13.75,13.57,0.17999999999999972,-0.17999999999999972,13.48,13.6,13.4,0.1999999999999993,-0.1999999999999993,13.55,13.7,13.5,0.1999999999999993,-0.1999999999999993,457394,626226,339760,286466,150801
2017-08-20,13.56,13.75,13.4,0.34999999999999964,0.15000000000000036,13.716000000000001,13.88,13.55,0.33000000000000007,0.33000000000000007,13.48,13.65,13.35,0.3000000000000007,0.3000000000000007,13.620000000000001,13.8,13.4,0.40000000000000036,0.40000000000000036,460545,614514,354141,260373,33465
2017-08-27,13.370000000000001,13.8,13.0,0.8000000000000007,-0.8000000000000007,13.53,13.9,13.1,0.8000000000000007,-0.8000000000000007,13.19,13.7,12.85,0.8499999999999996,-0.7999999999999989,13.33,13.75,13.05,0.6999999999999993,-0.6999999999999993,1296958,3226087,381322,2844765,356056
2017-09-03,13.2,13.4,13.0,0.40000000000000036,0.40000000000000036,13.33,13.45,13.07,0.379999999999999,0.33000000000000007,13.125,13.3,12.95,0.3500000000000014,0.25,13.25,13.4,13.0,0.40000000000000036,0.25,713800,1000755,588860,411895,-411895
2017-09-10,13.73,14.4,13.25,1.1500000000000004,1.1500000000000004,13.976,14.5,13.4,1.0999999999999996,1.0,13.602,14.15,13.15,1.0,1.0,13.91,14.5,13.35,1.1500000000000004,0.8499999999999996,2212081,6138848,519758,5619090,1394586
2017-09-17,14.25,14.3,14.2,0.10000000000000142,0.10000000000000142,14.38,14.4,14.35,0.05000000000000071,0.05000000000000071,14.184,14.3,14.1,0.20000000000000107,0.05000000000000071,14.26,14.3,14.2,0.10000000000000142,0.10000000000000142,1050176,1345996,827823,518173,-320961
2017-09-24,14.39,14.55,14.25,0.3000000000000007,0.3000000000000007,14.52,14.65,14.4,0.25,0.25,14.326,14.5,14.2,0.3000000000000007,0.25,14.450000000000001,14.55,14.3,0.25,0.1999999999999993,637622,814979,397540,417439,254543
2017-10-01,14.63,14.75,14.45,0.3000000000000007,0.20000000000000107,14.772,14.81,14.75,0.0600000000000005,0.05000000000000071,14.53,14.6,14.4,0.1999999999999993,-0.049999999999998934,14.64,14.75,14.45,0.3000000000000007,-0.20000000000000107,802264,1060926,494852,566074,61931
2017-10-08,14.58,14.65,14.45,0.20000000000000107,0.20000000000000107,14.69,14.75,14.65,0.09999999999999964,0.0,14.426,14.55,14.25,0.3000000000000007,0.10000000000000142,14.61,14.75,14.45,0.3000000000000007,0.0,1134149,2275561,547822,1727739,127808
