Date,Victory CEMP International Volatility WeightedEtf_Open_average,Victory CEMP International Volatility WeightedEtf_Open_max,Victory CEMP International Volatility WeightedEtf_Open_min,Victory CEMP International Volatility WeightedEtf_Open_volatility,Victory CEMP International Volatility WeightedEtf_Open_change,Victory CEMP International Volatility WeightedEtf_High_average,Victory CEMP International Volatility WeightedEtf_High_max,Victory CEMP International Volatility WeightedEtf_High_min,Victory CEMP International Volatility WeightedEtf_High_volatility,Victory CEMP International Volatility WeightedEtf_High_change,Victory CEMP International Volatility WeightedEtf_Low_average,Victory CEMP International Volatility WeightedEtf_Low_max,Victory CEMP International Volatility WeightedEtf_Low_min,Victory CEMP International Volatility WeightedEtf_Low_volatility,Victory CEMP International Volatility WeightedEtf_Low_change,Victory CEMP International Volatility WeightedEtf_Close_average,Victory CEMP International Volatility WeightedEtf_Close_max,Victory CEMP International Volatility WeightedEtf_Close_min,Victory CEMP International Volatility WeightedEtf_Close_volatility,Victory CEMP International Volatility WeightedEtf_Close_change
2016-05-08,33.17,33.17,33.17,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2016-05-15,33.22,33.22,33.22,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.26,33.26,33.26,0.0,0.0
2016-05-22,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.77,33.77,33.77,0.0,0.0
2016-05-29,33.61,33.61,33.61,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2016-06-05,33.68,33.68,33.68,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2016-06-12,32.36,32.36,32.36,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2016-06-19,33.43,33.43,33.43,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2016-06-26,31.91,31.91,31.91,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.83,31.83,31.83,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2016-07-03,31.61,31.61,31.61,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2016-07-10,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2016-07-17,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2016-07-24,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2016-07-31,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2016-08-07,34.23,34.23,34.23,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2016-08-14,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2016-08-21,34.13,34.13,34.13,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2016-08-28,33.7,33.7,33.7,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2016-09-04,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2016-09-11,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.39,33.39,33.39,0.0,0.0
2016-09-18,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2016-09-25,33.74,33.74,33.74,0.0,0.0,34.02,34.02,34.02,0.0,0.0,33.74,33.74,33.74,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2016-10-02,33.51,33.51,33.51,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2016-10-09,33.17,33.17,33.17,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2016-10-16,33.29,33.29,33.29,0.0,0.0,33.29,33.29,33.29,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.25,33.25,33.25,0.0,0.0
2016-10-23,32.91,32.91,32.91,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2016-10-30,32.38,32.38,32.38,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2016-11-06,32.13,32.13,32.13,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.1,32.1,32.1,0.0,0.0
2016-11-13,31.82,31.82,31.82,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2016-11-20,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2016-11-27,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2016-12-04,32.84,32.84,32.84,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2016-12-11,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2016-12-18,32.5,32.5,32.5,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2016-12-25,32.53,32.53,32.53,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2017-01-01,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2017-01-08,33.58,33.58,33.58,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2017-01-15,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2017-01-22,33.96,33.96,33.96,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2017-01-29,33.95,33.95,33.95,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2017-02-05,34.05,34.05,34.05,0.0,0.0,34.06,34.06,34.06,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.03,34.03,34.03,0.0,0.0
2017-02-12,34.29,34.29,34.29,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2017-02-19,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2017-02-26,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2017-03-05,34.49,34.49,34.49,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.49,34.49,34.49,0.0,0.0
2017-03-12,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.49,34.49,34.49,0.0,0.0
2017-03-19,35.34,35.34,35.34,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.11,35.11,35.11,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2017-03-26,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0
2017-04-02,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2017-04-09,35.31,35.31,35.31,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2017-04-16,35.18,35.18,35.18,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2017-04-23,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2017-04-30,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2017-05-07,36.71,36.71,36.71,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2017-05-14,37.03,37.03,37.03,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.15,37.15,37.15,0.0,0.0
2017-05-21,37.23,37.23,37.23,0.0,0.0,37.27,37.27,37.27,0.0,0.0,37.16,37.16,37.16,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2017-05-28,38.17,38.17,38.17,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.17,38.17,38.17,0.0,0.0
2017-06-04,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2017-06-11,37.39,37.39,37.39,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2017-06-18,37.31,37.31,37.31,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2017-06-25,37.33,37.33,37.33,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2017-07-02,37.15,37.15,37.15,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.14,37.14,37.14,0.0,0.0
2017-07-09,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2017-07-16,38.2,38.2,38.2,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.2,38.2,38.2,0.0,0.0
2017-07-23,38.38,38.38,38.38,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2017-07-30,38.76,38.76,38.76,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2017-08-06,38.3,38.3,38.3,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2017-08-13,38.43,38.43,38.43,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0
2017-08-20,38.49,38.49,38.49,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.49,38.49,38.49,0.0,0.0
2017-08-27,38.81,38.81,38.81,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.7,38.7,38.7,0.0,0.0
2017-09-03,39.03,39.03,39.03,0.0,0.0,39.03,39.03,39.03,0.0,0.0,38.99,38.99,38.99,0.0,0.0,39.02,39.02,39.02,0.0,0.0
2017-09-10,38.98,38.98,38.98,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.09,39.09,39.09,0.0,0.0
2017-09-17,39.29,39.29,39.29,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2017-09-24,39.2,39.2,39.2,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2017-10-01,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2017-10-08,40.04,40.04,40.04,0.0,0.0,40.04,40.04,40.04,0.0,0.0,39.97,39.97,39.97,0.0,0.0,39.97,39.97,39.97,0.0,0.0
2017-10-15,39.83,39.83,39.83,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2017-10-22,39.63,39.63,39.63,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.68,39.68,39.68,0.0,0.0
2017-10-29,40.02,40.02,40.02,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.01,40.01,40.01,0.0,0.0,40.07,40.07,40.07,0.0,0.0
2017-11-05,39.74,39.74,39.74,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2017-11-12,39.74,39.74,39.74,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.74,39.74,39.74,0.0,0.0
2017-11-19,39.9,39.9,39.9,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2017-11-26,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0,39.99,39.99,39.99,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2017-12-03,39.91,39.91,39.91,0.0,0.0,40.1,40.1,40.1,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2017-12-10,40.23,40.23,40.23,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.07,40.07,40.07,0.0,0.0
2017-12-17,40.36,40.36,40.36,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2017-12-24,40.86,40.86,40.86,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.65,40.65,40.65,0.0,0.0
2017-12-31,41.62,41.62,41.62,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.74,41.74,41.74,0.0,0.0
