Date,PTEStock_Open_average,PTEStock_Open_max,PTEStock_Open_min,PTEStock_Open_volatility,PTEStock_Open_change,PTEStock_High_average,PTEStock_High_max,PTEStock_High_min,PTEStock_High_volatility,PTEStock_High_change,PTEStock_Low_average,PTEStock_Low_max,PTEStock_Low_min,PTEStock_Low_volatility,PTEStock_Low_change,PTEStock_Close_average,PTEStock_Close_max,PTEStock_Close_min,PTEStock_Close_volatility,PTEStock_Close_change,PTEStock_Volume_average,PTEStock_Volume_max,PTEStock_Volume_min,PTEStock_Volume_volatility,PTEStock_Volume_change
2016-04-10,5.532,5.64,5.46,0.17999999999999972,0.1200000000000001,5.622,5.82,5.46,0.3600000000000003,0.03000000000000025,5.158,5.4,4.51,0.8900000000000006,0.020000000000000462,5.406,5.46,5.34,0.1200000000000001,0.020000000000000462,18439,51275,5496,45779,4446
2016-04-17,4.992,5.46,4.68,0.7800000000000002,-0.5999999999999996,5.156,5.52,4.73,0.7899999999999991,-0.47999999999999954,4.702,5.04,4.49,0.5499999999999998,-0.2999999999999998,4.786,5.15,4.5,0.6500000000000004,-0.35000000000000053,14329,17049,9773,7276,-3539
2016-04-24,4.966,5.16,4.86,0.2999999999999998,0.2400000000000002,5.0520000000000005,5.16,4.98,0.17999999999999972,0.17999999999999972,4.812,4.86,4.8,0.0600000000000005,0.0,4.954,5.1,4.8,0.2999999999999998,0.1800000000000006,7365,11999,3278,8721,6941
2016-05-01,4.968,5.1,4.8,0.2999999999999998,-0.2999999999999998,5.0280000000000005,5.28,4.8,0.4800000000000004,-0.3600000000000003,4.7299999999999995,4.98,4.56,0.4200000000000008,-0.4200000000000008,4.854,4.98,4.71,0.27000000000000046,-0.1800000000000006,12491,21337,3572,17765,-17765
2016-05-08,5.096,5.56,4.74,0.8199999999999994,0.8199999999999994,5.316,5.58,4.92,0.6600000000000001,0.6600000000000001,5.016,5.4,4.74,0.6600000000000001,0.6600000000000001,5.232,5.4,4.86,0.54,0.54,15011,22048,8494,13554,359
2016-05-15,5.694,6.06,5.4,0.6599999999999993,-0.14999999999999947,5.994,6.3,5.64,0.6600000000000001,-0.6600000000000001,5.448,5.7,5.34,0.3600000000000003,0.0600000000000005,5.63,5.88,5.41,0.46999999999999975,-0.46999999999999975,20562,58840,2204,56636,-53395
2016-05-22,5.238,5.4,4.98,0.41999999999999993,0.0,5.428,5.64,5.19,0.4499999999999993,-0.23999999999999932,4.996,5.06,4.92,0.13999999999999968,-0.019999999999999574,5.15,5.28,5.04,0.2400000000000002,0.1800000000000006,5469,8877,1881,6996,-2196
2016-05-29,5.235,5.4,5.1,0.3000000000000007,-0.2400000000000002,5.355,5.46,5.22,0.2400000000000002,-0.2400000000000002,5.1,5.1,5.1,0.0,0.0,5.13,5.22,5.1,0.1200000000000001,0.0,2132,3454,1373,2081,-1494
2016-06-05,5.266,5.33,5.16,0.16999999999999993,0.04999999999999982,5.308,5.4,5.16,0.2400000000000002,0.05999999999999961,5.064,5.16,4.98,0.17999999999999972,0.11999999999999922,5.22,5.28,5.13,0.15000000000000036,0.0600000000000005,2486,4050,422,3628,-2107
2016-06-12,4.904,5.1,4.56,0.54,-0.54,5.106,5.39,4.92,0.46999999999999975,-0.3700000000000001,4.672,4.81,4.56,0.25,-0.25,4.87,4.92,4.77,0.15000000000000036,-0.15000000000000036,5867,18620,1286,17334,-4222
2016-06-19,4.726,4.86,4.63,0.23000000000000043,0.04999999999999982,4.864,4.95,4.8,0.15000000000000036,-0.15000000000000036,4.588,4.68,4.5,0.17999999999999972,-0.05999999999999961,4.6979999999999995,4.8,4.5,0.2999999999999998,-0.17999999999999972,3863,7943,1430,6513,-3438
2016-06-26,4.462,4.63,4.33,0.2999999999999998,-0.21999999999999975,4.566,4.74,4.38,0.3600000000000003,-0.33000000000000007,4.188,4.38,4.02,0.3600000000000003,-0.1200000000000001,4.318,4.43,4.2,0.22999999999999954,-0.019999999999999574,8329,14217,4081,10136,-10136
2016-07-03,4.365,4.62,3.9,0.7200000000000002,-0.05999999999999961,4.525,4.73,4.31,0.4200000000000008,-0.29000000000000004,3.9025,4.03,3.67,0.3600000000000003,-0.010000000000000675,4.2925,4.53,4.01,0.5200000000000005,-0.20999999999999996,15774,37596,5288,32308,-6426
2016-07-10,4.704,5.34,4.38,0.96,0.2999999999999998,5.002,5.34,4.5,0.8399999999999999,0.41999999999999993,4.418,4.56,4.33,0.22999999999999954,0.11000000000000032,4.774,5.16,4.44,0.7199999999999998,0.20999999999999996,22376,66326,6679,59647,1093
2016-07-17,4.654,4.82,4.5,0.3200000000000003,-0.3200000000000003,4.748,4.86,4.68,0.1800000000000006,-0.1800000000000006,4.542,4.62,4.44,0.17999999999999972,-0.15000000000000036,4.654,4.77,4.58,0.1899999999999995,-0.16999999999999993,11328,20864,3502,17362,-17362
2016-07-24,4.522,4.74,4.32,0.41999999999999993,-0.35999999999999943,4.61,4.74,4.49,0.25,-0.17999999999999972,4.37,4.52,4.17,0.34999999999999964,-0.33000000000000007,4.442,4.61,4.26,0.35000000000000053,-0.35000000000000053,10349,15768,3488,12280,1323
2016-07-31,4.0760000000000005,4.28,3.92,0.3600000000000003,0.11000000000000032,4.204,4.5,3.99,0.5099999999999998,0.13000000000000078,3.838,4.02,3.7,0.3199999999999994,0.3199999999999994,4.054,4.2,3.96,0.2400000000000002,0.02999999999999936,23520,55604,11953,43651,-6271
2016-08-07,3.884,4.1,3.71,0.3899999999999997,-0.3899999999999997,3.936,4.1,3.77,0.3299999999999996,-0.24999999999999956,3.67,3.95,3.4,0.5500000000000003,-0.30000000000000027,3.814,4.04,3.74,0.2999999999999998,-0.2999999999999998,12022,17484,4906,12578,-9257
2016-08-14,3.722,3.8,3.6,0.19999999999999973,-0.1299999999999999,3.8,3.87,3.7,0.16999999999999993,-0.16999999999999993,3.646,3.77,3.53,0.2400000000000002,0.07000000000000028,3.724,3.77,3.66,0.10999999999999988,-0.04999999999999982,12487,36325,0,36325,-31480
2016-08-21,3.61,3.68,3.51,0.17000000000000037,0.06000000000000005,3.714,3.98,3.6,0.3799999999999999,0.31000000000000005,3.5,3.58,3.45,0.1299999999999999,-0.08999999999999986,3.63,3.75,3.49,0.2599999999999998,0.08000000000000007,25412,77191,6598,70593,70593
2016-08-28,3.908,4.08,3.78,0.30000000000000027,0.07000000000000028,4.088,4.37,3.89,0.48,-0.2899999999999996,3.7640000000000002,3.97,3.63,0.3400000000000003,-0.07000000000000028,3.856,4.0,3.7,0.2999999999999998,-0.29000000000000004,26711,41185,15220,25965,-8035
2016-09-04,3.66,3.75,3.55,0.20000000000000018,0.16000000000000014,3.76,3.82,3.71,0.10999999999999988,-0.10999999999999988,3.5925,3.63,3.55,0.08000000000000007,0.040000000000000036,3.66,3.71,3.59,0.1200000000000001,-0.1200000000000001,12206,19542,6495,13047,-8088
2016-09-11,3.59,3.69,3.51,0.18000000000000016,-0.06000000000000005,3.652,3.75,3.55,0.20000000000000018,-0.07000000000000028,3.464,3.56,3.24,0.31999999999999984,-0.31999999999999984,3.548,3.6,3.4,0.20000000000000018,-0.16000000000000014,8243,12704,3459,9245,9245
2016-09-18,3.364,3.45,3.3,0.15000000000000036,-0.0900000000000003,3.392,3.46,3.36,0.10000000000000009,-0.10000000000000009,3.324,3.35,3.28,0.07000000000000028,-0.050000000000000266,3.352,3.4,3.31,0.08999999999999986,-0.08999999999999986,5314,12201,893,11308,-150
2016-09-25,3.168,3.31,3.08,0.22999999999999998,-0.14000000000000012,3.294,3.49,3.16,0.33000000000000007,0.16000000000000014,3.086,3.16,3.03,0.13000000000000034,-0.03000000000000025,3.194,3.47,3.07,0.40000000000000036,0.28000000000000025,32024,51815,13865,37950,19378
2016-10-02,3.4659999999999997,3.59,3.33,0.2599999999999998,0.04999999999999982,3.652,3.87,3.54,0.33000000000000007,0.06000000000000005,3.338,3.45,3.28,0.17000000000000037,-0.03000000000000025,3.4379999999999997,3.59,3.28,0.31000000000000005,-0.08000000000000007,48174,154375,14579,139796,-4431
2016-10-09,3.388,3.54,3.31,0.22999999999999998,0.0,3.494,3.6,3.36,0.2400000000000002,-0.11999999999999966,3.286,3.35,3.18,0.16999999999999993,-0.1299999999999999,3.374,3.56,3.2,0.3599999999999999,-0.3599999999999999,18355,32959,3883,29076,4797
2016-10-16,3.234,3.29,3.18,0.10999999999999988,0.040000000000000036,3.314,3.37,3.29,0.08000000000000007,-0.07000000000000028,3.182,3.23,3.1,0.1299999999999999,0.040000000000000036,3.232,3.26,3.19,0.06999999999999984,0.06999999999999984,13361,38078,3674,34404,-2197
2016-10-23,3.338,3.4,3.26,0.14000000000000012,0.14000000000000012,3.41,3.54,3.26,0.28000000000000025,0.28000000000000025,3.24,3.31,3.17,0.14000000000000012,0.10000000000000009,3.39,3.53,3.21,0.31999999999999984,0.31999999999999984,18165,36446,3749,32697,13356
2016-10-30,3.37,3.6,3.03,0.5700000000000003,-0.4700000000000002,3.492,3.7,3.18,0.52,-0.5099999999999998,3.15,3.49,2.61,0.8800000000000003,-0.8800000000000003,3.234,3.58,2.89,0.69,-0.69,66887,97371,34692,62679,-3154
2016-11-06,2.938,3.06,2.86,0.20000000000000018,0.0900000000000003,3.09,3.15,3.0,0.1499999999999999,0.0,2.844,2.95,2.73,0.2200000000000002,0.2200000000000002,2.98,3.15,2.79,0.3599999999999999,0.3599999999999999,24238,51484,7530,43954,6249
2016-11-13,3.36,3.63,3.05,0.5800000000000001,0.41000000000000014,3.494,3.64,3.34,0.30000000000000027,0.18000000000000016,3.25,3.35,3.05,0.30000000000000027,0.25,3.38,3.53,3.28,0.25,0.040000000000000036,33864,93451,9189,84262,-965
2016-11-20,3.2475,3.37,3.14,0.22999999999999998,-0.20000000000000018,3.365,3.46,3.28,0.18000000000000016,-0.18000000000000016,3.16,3.21,3.13,0.08000000000000007,0.03000000000000025,3.2175000000000002,3.33,3.13,0.20000000000000018,0.03000000000000025,36328,119394,1343,118051,-10071
2016-11-27,3.228,3.28,3.17,0.10999999999999988,-0.050000000000000266,3.298,3.43,3.2,0.22999999999999998,-0.22999999999999998,3.168,3.26,3.13,0.1299999999999999,-0.020000000000000018,3.212,3.26,3.15,0.10999999999999988,-0.06000000000000005,11109,28143,1662,26481,-26481
2016-12-04,3.708,5.05,3.1,1.9499999999999997,1.9299999999999997,4.254,6.22,3.13,3.09,2.4699999999999998,3.5100000000000002,4.16,3.02,1.1400000000000001,1.1400000000000001,3.794,5.17,3.09,2.08,1.33,2281046,9666558,2163,9664395,1705940
2016-12-11,4.082,4.41,3.75,0.6600000000000001,-0.6600000000000001,4.252,4.5,3.88,0.6200000000000001,-0.5300000000000002,3.71,3.8,3.55,0.25,-0.25,3.97,4.33,3.66,0.6699999999999999,-0.4900000000000002,404475,773228,59547,713681,-244365
2016-12-18,3.476,3.63,3.28,0.3500000000000001,-0.19999999999999973,3.684,3.73,3.65,0.08000000000000007,-0.08000000000000007,3.352,3.5,3.23,0.27,0.10000000000000009,3.448,3.6,3.24,0.3599999999999999,0.09999999999999964,62134,140559,25884,114675,-114675
2016-12-25,3.4050000000000002,3.45,3.33,0.1200000000000001,-0.03000000000000025,3.5949999999999998,3.75,3.5,0.25,0.029999999999999805,3.3,3.35,3.24,0.10999999999999988,-0.10999999999999988,3.3200000000000003,3.37,3.24,0.1299999999999999,-0.1299999999999999,42819,86203,12821,73382,27783
2017-01-01,3.3775,3.49,3.3,0.1900000000000004,0.1900000000000004,3.4575,3.56,3.32,0.2400000000000002,0.2400000000000002,3.2575000000000003,3.34,3.16,0.17999999999999972,0.17999999999999972,3.375,3.5,3.27,0.22999999999999998,0.22999999999999998,29398,42290,14668,27622,27622
2017-01-08,3.506,3.53,3.49,0.03999999999999959,0.0,3.7,4.09,3.55,0.54,0.040000000000000036,3.4,3.47,3.32,0.15000000000000036,0.15000000000000036,3.496,3.56,3.41,0.1499999999999999,0.1200000000000001,99934,400929,13992,386937,22989
2017-01-15,3.52,3.61,3.47,0.13999999999999968,-0.03999999999999959,3.605,3.64,3.55,0.0900000000000003,-0.0900000000000003,3.4575,3.47,3.44,0.03000000000000025,0.03000000000000025,3.535,3.62,3.48,0.14000000000000012,-0.020000000000000018,20224,42485,3590,38895,-18549
2017-01-22,3.504,3.59,3.42,0.16999999999999993,0.08999999999999986,3.614,3.75,3.5,0.25,0.22999999999999998,3.478,3.58,3.41,0.16999999999999993,0.1200000000000001,3.572,3.72,3.45,0.27,0.2200000000000002,22271,43847,9721,34126,19948
2017-01-29,3.86,4.19,3.69,0.5000000000000004,0.4400000000000004,4.08,4.49,3.87,0.6200000000000001,0.5500000000000003,3.802,4.02,3.64,0.37999999999999945,0.37999999999999945,3.9939999999999998,4.35,3.76,0.5899999999999999,0.5899999999999999,44852,87858,13219,74639,45529
2017-02-05,4.748,5.01,4.38,0.6299999999999999,0.35000000000000053,4.962,5.17,4.74,0.4299999999999997,0.16999999999999993,4.59,4.76,4.38,0.3799999999999999,0.27000000000000046,4.828,5.0,4.73,0.2699999999999996,0.02999999999999936,70037,115559,20946,94613,-71032
2017-02-12,4.914,5.08,4.59,0.4900000000000002,0.17999999999999972,5.148,5.59,4.99,0.5999999999999996,0.5999999999999996,4.782,5.02,4.59,0.4299999999999997,0.41999999999999993,5.046,5.58,4.62,0.96,0.96,80309,110706,32437,78269,16415
2017-02-19,6.645,7.71,5.77,1.9400000000000004,1.9400000000000004,7.675000000000001,8.98,6.57,2.41,2.41,6.195,6.69,5.61,1.08,1.08,6.702500000000001,7.11,6.42,0.6900000000000004,0.3600000000000003,374995,516994,141445,375549,117855
2017-02-26,6.476,6.93,6.25,0.6799999999999997,-0.6799999999999997,6.696,7.15,6.32,0.8300000000000001,-0.8300000000000001,6.13,6.32,5.82,0.5,-0.5,6.2860000000000005,6.49,5.99,0.5,-0.45999999999999996,148183,199603,77177,122426,4368
2017-03-05,6.298,6.84,5.87,0.9699999999999998,0.9699999999999998,6.662,7.0,6.21,0.79,0.79,6.098,6.48,5.78,0.7000000000000002,0.7000000000000002,6.432,6.78,5.96,0.8200000000000003,0.8200000000000003,67971,93331,44742,48589,-42595
2017-03-12,7.744,8.6,6.85,1.75,1.75,8.312000000000001,8.96,7.73,1.2300000000000004,1.2300000000000004,7.402,8.27,6.3,1.9699999999999998,1.9699999999999998,8.068,8.54,7.33,1.209999999999999,0.7099999999999991,216880,429605,127961,301644,41937
2017-03-19,8.32,8.4,8.15,0.25,0.030000000000001137,8.606,8.7,8.46,0.23999999999999844,0.1399999999999988,8.104000000000001,8.3,8.0,0.3000000000000007,0.3000000000000007,8.328,8.52,8.21,0.3099999999999987,0.3099999999999987,90881,158200,18629,139571,-107714
2017-03-26,10.416,11.95,8.45,3.5,3.5,11.728,13.84,9.88,3.959999999999999,3.959999999999999,9.864,11.89,8.31,3.58,3.58,11.341999999999999,13.67,9.79,3.880000000000001,3.880000000000001,225350,494475,100612,393863,357000
2017-04-02,14.644,15.66,13.31,2.3499999999999996,0.20999999999999908,16.362,18.9,15.26,3.639999999999999,-3.4099999999999984,13.618,14.26,12.45,1.8100000000000005,-0.4299999999999997,14.872,16.55,13.12,3.4300000000000015,-1.700000000000001,526695,1300978,172212,1128766,-1128766
2017-04-09,14.17,14.69,13.68,1.0099999999999998,-1.0099999999999998,14.5575,15.2,13.68,1.5199999999999996,-1.5199999999999996,13.407499999999999,14.02,12.75,1.2699999999999996,-1.2699999999999996,13.9225,14.45,13.1,1.3499999999999996,-1.1500000000000004,103387,131828,50405,81423,27198
2017-04-16,12.968,13.68,12.03,1.6500000000000004,0.040000000000000924,13.538,14.25,12.95,1.3000000000000007,0.040000000000000924,12.288,13.05,11.88,1.17,-0.14999999999999858,12.726,13.56,12.05,1.5099999999999998,-0.20999999999999908,150108,207220,105469,101751,-27350
2017-04-23,11.752,12.06,11.2,0.8600000000000012,-0.16999999999999993,12.264,12.54,11.92,0.6199999999999992,-0.6199999999999992,11.113999999999999,11.53,10.87,0.6600000000000001,0.3000000000000007,11.654,11.93,11.15,0.7799999999999994,-0.5299999999999994,113871,251732,39118,212614,-212614
2017-04-30,11.304,11.59,11.0,0.5899999999999999,0.23000000000000043,11.622,12.17,11.3,0.8699999999999992,0.3699999999999992,10.788,11.52,10.33,1.1899999999999995,0.4399999999999995,11.304,11.56,11.02,0.5400000000000009,0.3600000000000012,75426,119843,29576,90267,-49356
2017-05-07,11.662,12.06,11.37,0.6900000000000013,0.120000000000001,11.962,12.26,11.56,0.6999999999999993,0.27999999999999936,11.226,11.61,10.97,0.6399999999999988,0.10999999999999943,11.58,12.14,11.4,0.7400000000000002,-0.009999999999999787,92219,125130,67430,57700,32710
2017-05-14,11.732,12.08,11.28,0.8000000000000007,0.5199999999999996,12.456,13.65,11.77,1.8800000000000008,1.4900000000000002,11.494,12.08,11.17,0.9100000000000001,0.9100000000000001,12.124,13.44,11.42,2.0199999999999996,1.4799999999999986,110663,227598,41952,185646,102873
2017-05-21,16.248,17.43,13.97,3.459999999999999,3.369999999999999,17.426000000000002,17.96,17.03,0.9299999999999997,0.36999999999999744,15.356,16.67,13.75,2.9200000000000017,2.460000000000001,16.736,17.28,15.24,2.040000000000001,0.35999999999999943,403986,632549,238167,394382,-394382
2017-05-28,18.0475,18.84,16.92,1.9199999999999982,1.9199999999999982,19.1475,19.5,18.69,0.8099999999999987,-0.3999999999999986,17.19,17.77,16.6,1.1699999999999982,0.4399999999999977,18.1525,18.56,17.68,0.879999999999999,0.28999999999999915,256161,475975,115956,360019,-360019
2017-06-04,18.105999999999998,20.0,16.88,3.120000000000001,0.5300000000000011,18.83,20.98,17.17,3.8099999999999987,0.8599999999999994,16.564,17.2,15.68,1.5199999999999996,0.08000000000000185,17.471999999999998,18.49,16.83,1.6600000000000001,0.10000000000000142,249493,635647,71757,563890,57688
2017-06-11,17.058,17.45,16.3,1.1499999999999986,0.019999999999999574,17.706,18.45,17.0,1.4499999999999993,1.0199999999999996,16.668,17.45,16.0,1.4499999999999993,1.4499999999999993,17.212,18.31,16.28,2.0299999999999976,2.0299999999999976,120932,194482,56493,137989,17022
2017-06-18,20.608,24.28,18.93,5.350000000000001,5.350000000000001,22.887999999999998,29.36,18.95,10.41,10.41,20.44,24.28,18.32,5.960000000000001,5.960000000000001,22.264,27.92,18.92,9.0,9.0,291349,513346,98040,415306,415306
2017-06-25,26.222,30.09,24.22,5.870000000000001,-5.870000000000001,26.362,30.09,24.3,5.789999999999999,-5.789999999999999,23.766000000000002,26.54,22.3,4.239999999999998,-3.969999999999999,24.676,26.97,23.11,3.8599999999999994,-3.8599999999999994,305132,488066,120441,367625,-367625
2017-07-02,22.4875,23.13,21.48,1.6499999999999986,0.21999999999999886,23.1725,23.82,22.43,1.3900000000000006,0.740000000000002,21.517500000000002,22.28,20.73,1.5500000000000007,-0.25,22.5175,23.15,21.48,1.6699999999999982,0.6999999999999993,93971,144414,40495,103919,44664
2017-07-09,24.56,25.73,23.14,2.59,2.59,25.233999999999998,25.9,24.23,1.6699999999999982,1.5599999999999987,23.868,25.0,23.11,1.8900000000000006,0.1999999999999993,24.614,25.41,23.81,1.6000000000000014,0.28000000000000114,91744,106921,70633,36288,21117
2017-07-16,22.714,24.5,21.83,2.6700000000000017,-2.6700000000000017,23.096,24.5,22.42,2.0799999999999983,-2.0799999999999983,21.672,22.4,21.26,1.139999999999997,-0.8999999999999986,22.276,23.02,21.9,1.120000000000001,-1.120000000000001,71063,132540,38155,94385,-41877
2017-07-23,20.826,22.05,18.37,3.6799999999999997,-3.6799999999999997,21.232,22.24,20.0,2.2399999999999984,-2.2399999999999984,19.808,21.5,18.0,3.5,-3.5,20.46,21.74,18.9,2.84,-2.1199999999999974,99842,224356,34501,189855,43340
2017-07-30,19.663999999999998,20.04,19.04,1.0,-0.16000000000000014,20.166,20.9,19.1,1.7999999999999972,-0.8099999999999987,18.702,19.18,17.61,1.5700000000000003,-0.0799999999999983,19.372,19.91,18.67,1.2399999999999984,-0.46000000000000085,60076,68431,52434,15997,-4473
2017-08-06,20.346,21.2,19.28,1.9199999999999982,1.4199999999999982,20.986,22.18,19.74,2.4400000000000013,1.4600000000000009,19.794,20.56,18.76,1.7999999999999972,1.3399999999999999,20.494,21.2,19.74,1.4600000000000009,1.4600000000000009,77099,164313,33572,130741,-1397
2017-08-13,24.29,25.37,22.95,2.4200000000000017,2.4200000000000017,25.872,27.53,24.4,3.1300000000000026,2.59,23.206,25.0,21.34,3.66,3.66,24.776,26.06,23.67,2.389999999999997,2.1199999999999974,120648,228189,72260,155929,-22081
2017-08-20,26.108,27.0,24.9,2.1000000000000014,0.75,27.174,28.44,26.0,2.4400000000000013,0.8699999999999974,25.496000000000002,26.61,24.44,2.169999999999998,0.7899999999999991,26.144,27.07,25.06,2.0100000000000016,1.1099999999999994,86683,161335,38580,122755,-59982
2017-08-27,29.434,32.63,27.07,5.560000000000002,2.460000000000001,30.664,32.63,28.8,3.830000000000002,1.0700000000000003,28.326,29.65,27.07,2.5799999999999983,2.039999999999999,29.548,31.68,28.11,3.5700000000000003,1.2899999999999991,136560,225830,44836,180994,-63363
2017-09-03,27.4125,29.46,25.32,4.140000000000001,-4.140000000000001,27.9825,29.52,26.17,3.349999999999998,-3.349999999999998,25.35,26.33,24.01,2.3199999999999967,-1.4399999999999977,26.3075,28.22,24.21,4.009999999999998,-4.009999999999998,109819,201498,56205,145293,-101095
2017-09-10,26.622,28.75,24.3,4.449999999999999,4.449999999999999,27.574,29.1,26.75,2.3500000000000014,2.210000000000001,25.942,27.25,24.3,2.9499999999999993,2.9499999999999993,27.062,28.29,26.01,2.2799999999999976,1.5899999999999999,86961,171689,36692,134997,99787
2017-09-17,27.696,29.5,26.03,3.469999999999999,-3.0799999999999983,28.144,29.94,26.43,3.5100000000000016,-3.0199999999999996,26.266,28.32,25.13,3.1900000000000013,-2.6700000000000017,27.134,29.38,25.69,3.6899999999999977,-2.9899999999999984,102014,186665,38902,147763,-147763
2017-09-24,26.46,27.45,25.72,1.7300000000000004,1.25,27.058,27.65,26.35,1.2999999999999972,1.1999999999999993,26.072,27.18,25.3,1.879999999999999,1.879999999999999,26.756,27.65,25.72,1.9299999999999997,1.9299999999999997,45027,53446,34801,18645,3861
2017-10-01,27.814,29.3,26.82,2.4800000000000004,0.0799999999999983,28.152,29.35,27.34,2.0100000000000016,-0.8200000000000003,26.756,27.75,26.31,1.4400000000000013,-1.1000000000000014,27.29,28.32,26.71,1.6099999999999994,-1.5599999999999987,73100,110436,42627,67809,-66780
2017-10-08,26.946,27.67,26.34,1.3300000000000018,-0.5700000000000003,27.428,27.9,27.07,0.8299999999999983,-0.8299999999999983,26.508,26.82,26.09,0.7300000000000004,-0.4800000000000004,26.934,27.36,26.34,1.0199999999999996,-0.5500000000000007,29535,46869,21251,25618,-692
2017-10-15,25.288,27.15,24.01,3.139999999999997,-2.6499999999999986,25.558,27.4,24.5,2.8999999999999986,-2.6999999999999993,24.022000000000002,26.35,22.75,3.6000000000000014,-2.5100000000000016,24.844,26.75,24.14,2.6099999999999994,-2.1700000000000017,80669,118426,37449,80977,4008
