Date,ProShares Ultra MSCI Brazil CappedEtf_Open_average,ProShares Ultra MSCI Brazil CappedEtf_Open_max,ProShares Ultra MSCI Brazil CappedEtf_Open_min,ProShares Ultra MSCI Brazil CappedEtf_Open_volatility,ProShares Ultra MSCI Brazil CappedEtf_Open_change,ProShares Ultra MSCI Brazil CappedEtf_High_average,ProShares Ultra MSCI Brazil CappedEtf_High_max,ProShares Ultra MSCI Brazil CappedEtf_High_min,ProShares Ultra MSCI Brazil CappedEtf_High_volatility,ProShares Ultra MSCI Brazil CappedEtf_High_change,ProShares Ultra MSCI Brazil CappedEtf_Low_average,ProShares Ultra MSCI Brazil CappedEtf_Low_max,ProShares Ultra MSCI Brazil CappedEtf_Low_min,ProShares Ultra MSCI Brazil CappedEtf_Low_volatility,ProShares Ultra MSCI Brazil CappedEtf_Low_change,ProShares Ultra MSCI Brazil CappedEtf_Close_average,ProShares Ultra MSCI Brazil CappedEtf_Close_max,ProShares Ultra MSCI Brazil CappedEtf_Close_min,ProShares Ultra MSCI Brazil CappedEtf_Close_volatility,ProShares Ultra MSCI Brazil CappedEtf_Close_change
2016-03-13,38.8,38.8,38.8,0.0,0.0,39.55,39.55,39.55,0.0,0.0,38.4,38.4,38.4,0.0,0.0,39.37,39.37,39.37,0.0,0.0
2016-03-20,35.43,35.43,35.43,0.0,0.0,35.43,35.43,35.43,0.0,0.0,34.89,34.89,34.89,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2016-03-27,39.42,39.42,39.42,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.42,39.42,39.42,0.0,0.0,40.13,40.13,40.13,0.0,0.0
2016-04-03,37.34,37.34,37.34,0.0,0.0,38.56,38.56,38.56,0.0,0.0,37.08,37.08,37.08,0.0,0.0,38.56,38.56,38.56,0.0,0.0
2016-04-10,44.31,44.31,44.31,0.0,0.0,44.82,44.82,44.82,0.0,0.0,43.75,43.75,43.75,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2016-04-17,42.16,42.16,42.16,0.0,0.0,43.29,43.29,43.29,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2016-04-24,48.29,48.29,48.29,0.0,0.0,48.7,48.7,48.7,0.0,0.0,46.61,46.61,46.61,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2016-05-01,41.07,41.07,41.07,0.0,0.0,42.58,42.58,42.58,0.0,0.0,40.71,40.71,40.71,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2016-05-08,44.59,44.59,44.59,0.0,0.0,44.71,44.71,44.71,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2016-05-15,38.83,38.83,38.83,0.0,0.0,39.57,39.57,39.57,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.78,38.78,38.78,0.0,0.0
2016-05-22,36.55,36.55,36.55,0.0,0.0,36.67,36.67,36.67,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2016-05-29,39.05,39.05,39.05,0.0,0.0,39.89,39.89,39.89,0.0,0.0,38.53,38.53,38.53,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2016-06-05,41.27,41.27,41.27,0.0,0.0,41.35,41.35,41.35,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2016-06-12,40.09,40.09,40.09,0.0,0.0,40.28,40.28,40.28,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2016-06-19,41.0,41.0,41.0,0.0,0.0,43.26,43.26,43.26,0.0,0.0,40.96,40.96,40.96,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2016-06-26,49.0,49.0,49.0,0.0,0.0,49.92,49.92,49.92,0.0,0.0,48.66,48.66,48.66,0.0,0.0,49.84,49.84,49.84,0.0,0.0
2016-07-03,48.96,48.96,48.96,0.0,0.0,49.51,49.51,49.51,0.0,0.0,48.06,48.06,48.06,0.0,0.0,49.35,49.35,49.35,0.0,0.0
2016-07-10,54.36,54.36,54.36,0.0,0.0,54.94,54.94,54.94,0.0,0.0,53.68,53.68,53.68,0.0,0.0,54.77,54.77,54.77,0.0,0.0
2016-07-17,56.07,56.07,56.07,0.0,0.0,57.75,57.75,57.75,0.0,0.0,55.6,55.6,55.6,0.0,0.0,57.47,57.47,57.47,0.0,0.0
2016-07-24,56.73,56.73,56.73,0.0,0.0,59.1,59.1,59.1,0.0,0.0,56.49,56.49,56.49,0.0,0.0,58.84,58.84,58.84,0.0,0.0
2016-07-31,62.19,62.19,62.19,0.0,0.0,62.22,62.22,62.22,0.0,0.0,60.01,60.01,60.01,0.0,0.0,61.92,61.92,61.92,0.0,0.0
2016-08-07,63.85,63.85,63.85,0.0,0.0,65.19,65.19,65.19,0.0,0.0,62.45,62.45,62.45,0.0,0.0,63.0,63.0,63.0,0.0,0.0
2016-08-14,61.27,61.27,61.27,0.0,0.0,63.26,63.26,63.26,0.0,0.0,60.91,60.91,60.91,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2016-08-21,59.85,59.85,59.85,0.0,0.0,62.11,62.11,62.11,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.39,57.39,57.39,0.0,0.0
2016-08-28,61.91,61.91,61.91,0.0,0.0,62.5,62.5,62.5,0.0,0.0,61.37,61.37,61.37,0.0,0.0,62.44,62.44,62.44,0.0,0.0
2016-09-04,61.92,61.92,61.92,0.0,0.0,61.92,61.92,61.92,0.0,0.0,57.95,57.95,57.95,0.0,0.0,57.95,57.95,57.95,0.0,0.0
2016-09-11,55.92,55.92,55.92,0.0,0.0,56.11,56.11,56.11,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.4,55.4,55.4,0.0,0.0
2016-09-18,61.07,61.07,61.07,0.0,0.0,61.38,61.38,61.38,0.0,0.0,60.38,60.38,60.38,0.0,0.0,60.74,60.74,60.74,0.0,0.0
2016-09-25,59.92,59.92,59.92,0.0,0.0,60.18,60.18,60.18,0.0,0.0,59.12,59.12,59.12,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2016-10-02,65.81,65.81,65.81,0.0,0.0,65.93,65.93,65.93,0.0,0.0,64.37,64.37,64.37,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2016-10-09,68.25,68.25,68.25,0.0,0.0,68.25,68.25,68.25,0.0,0.0,67.65,67.65,67.65,0.0,0.0,67.89,67.89,67.89,0.0,0.0
2016-10-16,73.33,73.33,73.33,0.0,0.0,74.99,74.99,74.99,0.0,0.0,73.0,73.0,73.0,0.0,0.0,74.65,74.65,74.65,0.0,0.0
2016-10-23,73.49,73.49,73.49,0.0,0.0,74.66,74.66,74.66,0.0,0.0,71.62,71.62,71.62,0.0,0.0,72.62,72.62,72.62,0.0,0.0
2016-10-30,65.36,65.36,65.36,0.0,0.0,67.76,67.76,67.76,0.0,0.0,64.71,64.71,64.71,0.0,0.0,65.03,65.03,65.03,0.0,0.0
2016-11-06,53.91,53.91,53.91,0.0,0.0,55.12,55.12,55.12,0.0,0.0,49.8,49.8,49.8,0.0,0.0,54.17,54.17,54.17,0.0,0.0
2016-11-13,55.02,55.02,55.02,0.0,0.0,55.54,55.54,55.54,0.0,0.0,53.98,53.98,53.98,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2016-11-20,56.21,56.21,56.21,0.0,0.0,56.74,56.74,56.74,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.63,55.63,55.63,0.0,0.0
2016-11-27,50.44,50.44,50.44,0.0,0.0,52.0,52.0,52.0,0.0,0.0,50.44,50.44,50.44,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2016-12-04,54.78,54.78,54.78,0.0,0.0,56.34,56.34,56.34,0.0,0.0,54.68,54.68,54.68,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2016-12-11,51.29,51.29,51.29,0.0,0.0,52.06,52.06,52.06,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2016-12-18,53.36,53.36,53.36,0.0,0.0,54.0,54.0,54.0,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.89,53.89,53.89,0.0,0.0
2016-12-25,58.26,58.26,58.26,0.0,0.0,58.72,58.72,58.72,0.0,0.0,56.94,56.94,56.94,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2017-01-01,63.65,63.65,63.65,0.0,0.0,63.65,63.65,63.65,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.8,62.8,62.8,0.0,0.0
2017-01-08,66.54,66.54,66.54,0.0,0.0,66.9,66.9,66.9,0.0,0.0,65.7,65.7,65.7,0.0,0.0,66.49,66.49,66.49,0.0,0.0
2017-01-15,68.18,68.18,68.18,0.0,0.0,69.53,69.53,69.53,0.0,0.0,68.0,68.0,68.0,0.0,0.0,69.4,69.4,69.4,0.0,0.0
2017-01-22,73.01,73.01,73.01,0.0,0.0,73.26,73.26,73.26,0.0,0.0,72.64,72.64,72.64,0.0,0.0,73.26,73.26,73.26,0.0,0.0
2017-01-29,72.9,72.9,72.9,0.0,0.0,74.07,74.07,74.07,0.0,0.0,72.41,72.41,72.41,0.0,0.0,72.86,72.86,72.86,0.0,0.0
2017-02-05,74.1,74.1,74.1,0.0,0.0,75.38,75.38,75.38,0.0,0.0,73.98,73.98,73.98,0.0,0.0,75.34,75.34,75.34,0.0,0.0
2017-02-12,78.89,78.89,78.89,0.0,0.0,79.41,79.41,79.41,0.0,0.0,77.91,77.91,77.91,0.0,0.0,79.18,79.18,79.18,0.0,0.0
2017-02-19,76.76,76.76,76.76,0.0,0.0,77.33,77.33,77.33,0.0,0.0,75.56,75.56,75.56,0.0,0.0,75.56,75.56,75.56,0.0,0.0
2017-02-26,73.46,73.46,73.46,0.0,0.0,75.93,75.93,75.93,0.0,0.0,73.4,73.4,73.4,0.0,0.0,75.85,75.85,75.85,0.0,0.0
2017-03-05,70.74,70.74,70.74,0.0,0.0,70.74,70.74,70.74,0.0,0.0,69.5,69.5,69.5,0.0,0.0,70.12,70.12,70.12,0.0,0.0
2017-03-12,73.58,73.58,73.58,0.0,0.0,73.58,73.58,73.58,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.5,70.5,70.5,0.0,0.0
2017-03-19,68.55,68.55,68.55,0.0,0.0,70.1,70.1,70.1,0.0,0.0,68.55,68.55,68.55,0.0,0.0,70.1,70.1,70.1,0.0,0.0
2017-03-26,70.0,70.0,70.0,0.0,0.0,72.33,72.33,72.33,0.0,0.0,70.0,70.0,70.0,0.0,0.0,72.13,72.13,72.13,0.0,0.0
2017-04-02,70.57,70.57,70.57,0.0,0.0,71.76,71.76,71.76,0.0,0.0,68.85,68.85,68.85,0.0,0.0,69.14,69.14,69.14,0.0,0.0
2017-04-09,68.84,68.84,68.84,0.0,0.0,69.22,69.22,69.22,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0
2017-04-16,66.57,66.57,66.57,0.0,0.0,67.49,67.49,67.49,0.0,0.0,65.97,65.97,65.97,0.0,0.0,66.01,66.01,66.01,0.0,0.0
2017-04-23,67.68,67.68,67.68,0.0,0.0,69.49,69.49,69.49,0.0,0.0,67.68,67.68,67.68,0.0,0.0,69.49,69.49,69.49,0.0,0.0
2017-04-30,69.67,69.67,69.67,0.0,0.0,71.01,71.01,71.01,0.0,0.0,69.11,69.11,69.11,0.0,0.0,70.81,70.81,70.81,0.0,0.0
2017-05-07,77.89,77.89,77.89,0.0,0.0,79.64,79.64,79.64,0.0,0.0,77.71,77.71,77.71,0.0,0.0,79.37,79.37,79.37,0.0,0.0
2017-05-14,57.57,57.57,57.57,0.0,0.0,59.26,59.26,59.26,0.0,0.0,56.9,56.9,56.9,0.0,0.0,58.7,58.7,58.7,0.0,0.0
2017-05-21,60.0,60.0,60.0,0.0,0.0,61.05,61.05,61.05,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.39,60.39,60.39,0.0,0.0
2017-05-28,59.63,59.63,59.63,0.0,0.0,59.63,59.63,59.63,0.0,0.0,58.08,58.08,58.08,0.0,0.0,58.34,58.34,58.34,0.0,0.0
2017-06-04,57.16,57.16,57.16,0.0,0.0,57.9,57.9,57.9,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2017-06-11,55.23,55.23,55.23,0.0,0.0,55.65,55.65,55.65,0.0,0.0,54.98,54.98,54.98,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2017-06-18,52.96,52.96,52.96,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2017-06-25,55.87,55.87,55.87,0.0,0.0,56.51,56.51,56.51,0.0,0.0,55.59,55.59,55.59,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2017-07-02,56.77,56.77,56.77,0.0,0.0,56.77,56.77,56.77,0.0,0.0,55.27,55.27,55.27,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2017-07-09,65.26,65.26,65.26,0.0,0.0,65.84,65.84,65.84,0.0,0.0,65.26,65.26,65.26,0.0,0.0,65.54,65.54,65.54,0.0,0.0
2017-07-16,66.8,66.8,66.8,0.0,0.0,66.92,66.92,66.92,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2017-07-23,66.65,66.65,66.65,0.0,0.0,67.5,67.5,67.5,0.0,0.0,66.65,66.65,66.65,0.0,0.0,67.49,67.49,67.49,0.0,0.0
2017-07-30,70.25,70.25,70.25,0.0,0.0,70.92,70.92,70.92,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.68,70.68,70.68,0.0,0.0
2017-08-06,68.16,68.16,68.16,0.0,0.0,70.35,70.35,70.35,0.0,0.0,68.0,68.0,68.0,0.0,0.0,69.45,69.45,69.45,0.0,0.0
2017-08-13,70.47,70.47,70.47,0.0,0.0,73.25,73.25,73.25,0.0,0.0,70.47,70.47,70.47,0.0,0.0,73.0,73.0,73.0,0.0,0.0
2017-08-20,78.09,78.09,78.09,0.0,0.0,78.09,78.09,78.09,0.0,0.0,77.66,77.66,77.66,0.0,0.0,77.66,77.66,77.66,0.0,0.0
2017-08-27,78.88,78.88,78.88,0.0,0.0,80.2,80.2,80.2,0.0,0.0,78.76,78.76,78.76,0.0,0.0,78.92,78.92,78.92,0.0,0.0
2017-09-03,84.6,84.6,84.6,0.0,0.0,84.6,84.6,84.6,0.0,0.0,83.9,83.9,83.9,0.0,0.0,84.09,84.09,84.09,0.0,0.0
2017-09-10,86.61,86.61,86.61,0.0,0.0,89.9,89.9,89.9,0.0,0.0,86.61,86.61,86.61,0.0,0.0,89.9,89.9,89.9,0.0,0.0
2017-09-17,86.91,86.91,86.91,0.0,0.0,87.68,87.68,87.68,0.0,0.0,86.77,86.77,86.77,0.0,0.0,87.27,87.27,87.27,0.0,0.0
2017-09-24,82.46,82.46,82.46,0.0,0.0,83.01,83.01,83.01,0.0,0.0,81.61,81.61,81.61,0.0,0.0,83.01,83.01,83.01,0.0,0.0
2017-10-01,86.02,86.02,86.02,0.0,0.0,86.95,86.95,86.95,0.0,0.0,85.34,85.34,85.34,0.0,0.0,86.3,86.3,86.3,0.0,0.0
2017-10-08,89.23,89.23,89.23,0.0,0.0,89.44,89.44,89.44,0.0,0.0,88.71,88.71,88.71,0.0,0.0,88.71,88.71,88.71,0.0,0.0
2017-10-15,86.91,86.91,86.91,0.0,0.0,86.91,86.91,86.91,0.0,0.0,86.2,86.2,86.2,0.0,0.0,86.2,86.2,86.2,0.0,0.0
2017-10-22,80.77,80.77,80.77,0.0,0.0,81.89,81.89,81.89,0.0,0.0,80.77,80.77,80.77,0.0,0.0,81.89,81.89,81.89,0.0,0.0
2017-10-29,73.0,73.0,73.0,0.0,0.0,73.74,73.74,73.74,0.0,0.0,71.11,71.11,71.11,0.0,0.0,72.87,72.87,72.87,0.0,0.0
2017-11-05,72.05,72.05,72.05,0.0,0.0,72.16,72.16,72.16,0.0,0.0,70.59,70.59,70.59,0.0,0.0,71.29,71.29,71.29,0.0,0.0
2017-11-12,72.63,72.63,72.63,0.0,0.0,74.98,74.98,74.98,0.0,0.0,72.48,72.48,72.48,0.0,0.0,74.84,74.84,74.84,0.0,0.0
2017-11-19,78.0,78.0,78.0,0.0,0.0,78.36,78.36,78.36,0.0,0.0,78.0,78.0,78.0,0.0,0.0,78.12,78.12,78.12,0.0,0.0
2017-11-26,71.65,71.65,71.65,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.3,71.3,71.3,0.0,0.0,71.3,71.3,71.3,0.0,0.0
2017-12-03,72.52,72.52,72.52,0.0,0.0,73.22,73.22,73.22,0.0,0.0,72.3,72.3,72.3,0.0,0.0,72.3,72.3,72.3,0.0,0.0
2017-12-10,69.95,69.95,69.95,0.0,0.0,70.86,70.86,70.86,0.0,0.0,69.87,69.87,69.87,0.0,0.0,70.06,70.06,70.06,0.0,0.0
2017-12-17,74.0,74.0,74.0,0.0,0.0,74.48,74.48,74.48,0.0,0.0,74.0,74.0,74.0,0.0,0.0,74.04,74.04,74.04,0.0,0.0
2017-12-24,78.2,78.2,78.2,0.0,0.0,79.32,79.32,79.32,0.0,0.0,78.1,78.1,78.1,0.0,0.0,78.1,78.1,78.1,0.0,0.0
2017-12-31,85.42,85.42,85.42,0.0,0.0,87.32,87.32,87.32,0.0,0.0,84.83,84.83,84.83,0.0,0.0,87.32,87.32,87.32,0.0,0.0
