Date,EOG_stock_Open_average,EOG_stock_Open_max,EOG_stock_Open_min,EOG_stock_Open_volatility,EOG_stock_Open_change,EOG_stock_High_average,EOG_stock_High_max,EOG_stock_High_min,EOG_stock_High_volatility,EOG_stock_High_change,EOG_stock_Low_average,EOG_stock_Low_max,EOG_stock_Low_min,EOG_stock_Low_volatility,EOG_stock_Low_change,EOG_stock_Close_average,EOG_stock_Close_max,EOG_stock_Close_min,EOG_stock_Close_volatility,EOG_stock_Close_change,EOG_stock_Volume_average,EOG_stock_Volume_max,EOG_stock_Volume_min,EOG_stock_Volume_volatility,EOG_stock_Volume_change
2016-01-03,68.228,70.8,65.86,4.939999999999998,-4.939999999999998,69.096,71.0,66.43,4.569999999999993,-4.569999999999993,66.812,68.83,64.77,4.060000000000002,-4.060000000000002,67.622,70.13,65.46,4.670000000000002,-4.160000000000011,5143332,6626717,3665194,2961523,-146609
2016-01-10,64.126,65.88,62.01,3.8699999999999974,-3.8699999999999974,65.306,66.61,64.02,2.5900000000000034,-2.0400000000000063,62.294,63.61,61.01,2.6000000000000014,-1.8999999999999986,63.798,65.26,62.92,2.3400000000000034,-0.7000000000000028,6646418,7745432,5356702,2388730,513892
2016-01-17,62.39,66.44,59.73,6.710000000000001,3.289999999999999,64.0625,67.49,60.88,6.609999999999992,3.8599999999999923,60.177499999999995,64.67,57.15,7.520000000000003,5.190000000000005,62.7475,66.02,60.24,5.779999999999994,5.039999999999999,7582450,10621636,5476957,5144679,1350174
2016-01-24,66.22200000000001,69.23,63.0,6.230000000000004,4.549999999999997,68.236,71.18,66.13,5.050000000000011,5.030000000000001,64.792,69.02,61.51,7.509999999999998,7.509999999999998,66.66799999999999,71.02,61.59,9.429999999999993,9.429999999999993,6490059,7071277,4969205,2102072,1913999
2016-01-31,68.654,70.67,67.01,3.6599999999999966,-1.6199999999999903,69.742,71.39,67.68,3.7099999999999937,-2.319999999999993,66.754,68.14,65.62,2.519999999999996,-2.069999999999993,68.388,70.19,67.06,3.1299999999999955,-2.030000000000001,5204527,5514373,4489147,1025226,1025226
2016-02-07,65.752,67.21,63.62,3.5899999999999963,1.1599999999999966,67.66,68.8,65.99,2.8100000000000023,-0.03999999999999204,64.408,65.98,63.06,2.9200000000000017,1.230000000000004,66.614,68.43,65.56,2.8700000000000045,-0.730000000000004,5569844,6382825,4302085,2080740,-797677
2016-02-14,69.3425,70.99,68.61,2.3799999999999955,-0.1599999999999966,70.2475,71.23,69.09,2.1400000000000006,0.6400000000000006,67.8125,69.34,66.25,3.0900000000000034,1.8100000000000023,69.47,70.82,67.89,2.9299999999999926,1.8199999999999932,4319809,6288161,3575080,2713081,-172835
2016-02-21,69.53,71.69,67.23,4.459999999999994,-3.5400000000000063,70.892,72.77,69.7,3.069999999999993,-3.069999999999993,67.586,70.62,65.74,4.88000000000001,-4.88000000000001,69.14999999999999,72.21,67.5,4.709999999999994,-4.709999999999994,5842464,10600825,4151505,6449320,5916179
2016-02-28,66.866,69.91,64.95,4.959999999999994,2.489999999999995,68.268,71.52,65.47,6.049999999999997,3.9599999999999937,65.262,68.74,62.53,6.209999999999994,4.019999999999996,67.484,71.41,64.74,6.670000000000002,6.670000000000002,7062333,7950263,5243390,2706873,-19496
2016-03-06,72.33200000000001,74.65,71.12,3.530000000000001,2.019999999999996,74.324,75.89,72.5,3.3900000000000006,0.35999999999999943,70.762,72.99,69.81,3.1799999999999926,2.769999999999996,73.148,75.47,70.56,4.909999999999997,-0.28999999999999204,5715826,8446319,4281958,4164361,-4164361
2016-03-13,75.012,77.5,73.71,3.7900000000000063,3.7900000000000063,76.048,77.7,74.37,3.3299999999999983,2.25,73.538,75.18,71.9,3.280000000000001,1.3399999999999892,75.112,76.5,73.61,2.8900000000000006,0.8499999999999943,4822288,7455577,3188435,4267142,4267142
2016-03-20,74.57,75.45,72.42,3.030000000000001,-2.5999999999999943,76.255,77.25,74.91,2.3400000000000034,-1.4099999999999966,74.0325,75.38,72.32,3.0600000000000023,-2.2700000000000102,75.125,75.96,74.3,1.6599999999999966,-1.6599999999999966,3301519,3840738,2844325,996413,721858
2016-03-27,73.648,76.44,70.85,5.590000000000003,-3.450000000000003,74.758,76.5,72.47,4.030000000000001,-2.2900000000000063,72.606,73.59,70.41,3.180000000000007,-3.1099999999999994,73.652,75.45,72.04,3.4099999999999966,-2.489999999999995,4163194,5664728,2628650,3036078,2514776
2016-04-03,71.44200000000001,73.37,69.89,3.480000000000004,0.8900000000000006,72.256,73.5,71.36,2.1400000000000006,0.8700000000000045,70.472,72.44,69.66,2.780000000000001,2.3299999999999983,71.398,73.47,70.31,3.1599999999999966,3.1599999999999966,3462627,4159188,3017643,1141545,-237136
2016-04-10,76.28,78.03,73.88,4.150000000000006,3.5400000000000063,77.368,78.63,74.78,3.8499999999999943,2.6400000000000006,75.126,77.0,73.54,3.4599999999999937,1.3699999999999903,76.56400000000001,77.81,74.01,3.799999999999997,1.6999999999999886,4230009,5527980,2666691,2861289,1411287
2016-04-17,77.948,79.67,74.04,5.6299999999999955,5.6299999999999955,79.998,81.78,77.68,4.099999999999994,4.099999999999994,77.224,79.5,73.57,5.930000000000007,5.930000000000007,79.204,80.92,77.44,3.480000000000004,3.480000000000004,3595270,4066163,3157284,908879,-429088
2016-04-24,82.232,83.85,80.39,3.4599999999999937,2.319999999999993,83.36,85.43,80.52,4.910000000000011,2.719999999999999,80.936,83.04,79.04,4.0,1.9899999999999949,82.312,84.51,79.76,4.75,2.8599999999999994,3622895,4570581,2828067,1742514,1742514
2016-05-01,80.73,82.33,78.83,3.5,-3.5,82.33800000000001,83.06,81.65,1.4099999999999966,-1.4099999999999966,79.554,80.68,78.08,2.6000000000000085,-2.6000000000000085,80.538,82.78,78.68,4.099999999999994,-4.099999999999994,4428908,5206822,3757590,1449232,770016
2016-05-08,79.592,81.39,78.21,3.180000000000007,2.0,80.542,81.85,78.83,3.019999999999996,2.1400000000000006,78.422,79.55,77.03,2.519999999999996,1.5699999999999932,79.568,80.5,78.64,1.8599999999999994,0.010000000000005116,3156319,4089674,2278200,1811474,216401
2016-05-15,80.308,81.36,79.15,2.2099999999999937,0.9500000000000028,81.508,82.48,80.19,2.2900000000000063,-0.09999999999999432,79.422,80.39,77.66,2.730000000000004,-0.09999999999999432,80.734,81.57,80.08,1.4899999999999949,0.23000000000000398,3311832,3952342,2492768,1459574,329994
2016-05-22,81.916,83.55,79.8,3.75,2.1400000000000006,82.906,83.94,81.87,2.069999999999993,0.39000000000000057,81.13,82.29,79.73,2.5600000000000023,1.039999999999992,82.142,83.08,81.27,1.8100000000000023,0.29999999999999716,2778277,3312882,2100605,1212277,-1114673
2016-05-29,80.72,82.03,79.96,2.0700000000000074,-1.7900000000000063,81.2925,82.48,80.58,1.9000000000000057,-1.6800000000000068,79.8475,81.08,79.11,1.9699999999999989,-1.9699999999999989,80.5775,81.36,79.71,1.6500000000000057,-1.6500000000000057,2637644,3337060,2069761,1267299,-874697
2016-06-05,83.338,86.6,80.61,5.989999999999995,2.7099999999999937,84.74,86.87,81.42,5.450000000000003,2.9200000000000017,82.47,85.14,79.97,5.170000000000002,1.3599999999999994,83.638,85.42,81.27,4.150000000000006,0.29000000000000625,3355086,4369451,2037527,2331924,946039
2016-06-12,81.428,82.73,80.95,1.7800000000000011,-0.03999999999999204,82.516,83.54,81.34,2.200000000000003,-1.5499999999999972,80.55,81.5,79.33,2.1700000000000017,-0.1700000000000017,81.57600000000001,82.98,80.18,2.799999999999997,-0.5,2638041,3280766,2150814,1129952,997651
2016-06-19,83.312,84.9,81.58,3.3200000000000074,-0.75,84.31,85.22,82.88,2.3400000000000034,-0.5100000000000051,82.57000000000001,83.97,80.81,3.1599999999999966,-1.0,83.452,84.91,81.06,3.8499999999999943,-2.1299999999999955,3305158,4942171,2413209,2528962,1727182
2016-06-26,82.134,83.78,80.0,3.780000000000001,3.780000000000001,83.254,85.73,80.8,4.930000000000007,4.930000000000007,81.276,83.37,78.11,5.260000000000005,5.260000000000005,82.396,84.78,78.59,6.189999999999998,6.189999999999998,3257538,4272144,2675525,1596619,-1596619
2016-07-03,82.955,83.83,82.03,1.7999999999999972,-0.28000000000000114,83.5175,84.03,83.07,0.960000000000008,-0.960000000000008,81.555,81.86,81.12,0.7399999999999949,-0.10000000000000853,82.4175,82.76,81.61,1.1500000000000057,-0.21999999999999886,2259488,2704752,1980107,724645,-724645
2016-07-10,84.286,84.84,82.94,1.9000000000000057,1.5700000000000074,84.95,85.96,83.89,2.069999999999993,1.0100000000000051,83.376,84.14,82.6,1.5400000000000063,1.0400000000000063,84.122,85.14,82.9,2.239999999999995,1.1999999999999886,2370767,2860734,1689166,1171568,784670
2016-07-17,82.504,83.92,81.53,2.3900000000000006,-1.8700000000000045,83.196,84.31,82.2,2.1099999999999994,-2.1099999999999994,81.382,82.74,80.19,2.549999999999997,-2.549999999999997,81.974,83.25,80.98,2.269999999999996,-2.269999999999996,2134886,2620092,1859092,761000,755297
2016-07-24,79.67,80.76,78.47,2.2900000000000063,-1.3799999999999955,81.112,81.95,80.45,1.5,1.3299999999999983,78.796,79.64,78.04,1.5999999999999943,0.6700000000000017,80.116,81.7,78.75,2.950000000000003,2.950000000000003,3140552,4280286,2537360,1742926,-1393343
