Date,FDX_stock_Open_average,FDX_stock_Open_max,FDX_stock_Open_min,FDX_stock_Open_volatility,FDX_stock_Open_change,FDX_stock_High_average,FDX_stock_High_max,FDX_stock_High_min,FDX_stock_High_volatility,FDX_stock_High_change,FDX_stock_Low_average,FDX_stock_Low_max,FDX_stock_Low_min,FDX_stock_Low_volatility,FDX_stock_Low_change,FDX_stock_Close_average,FDX_stock_Close_max,FDX_stock_Close_min,FDX_stock_Close_volatility,FDX_stock_Close_change,FDX_stock_Volume_average,FDX_stock_Volume_max,FDX_stock_Volume_min,FDX_stock_Volume_volatility,FDX_stock_Volume_change
2016-01-03,141.228,146.41,135.6,10.810000000000002,-10.810000000000002,142.182,147.0,137.23,9.77000000000001,-9.77000000000001,138.832,142.8,134.29,8.51000000000002,-8.400000000000006,139.63,144.65,134.59,10.060000000000002,-8.719999999999999,2543870,3371200,1698512,1672688,-944863
2016-01-10,132.582,135.31,128.06,7.25,-6.800000000000011,133.68200000000002,136.33,128.93,7.400000000000006,-6.1200000000000045,129.322,132.53,124.84,7.689999999999998,-6.389999999999986,131.31799999999998,134.71,126.92,7.790000000000006,-6.049999999999997,2525509,4239308,1484161,2755147,1748562
2016-01-17,125.7925,129.21,123.26,5.950000000000003,-3.010000000000005,127.0975,129.75,125.08,4.670000000000002,-1.6599999999999966,123.1625,125.66,119.71,5.950000000000003,0.37999999999999545,125.3775,127.56,123.18,4.3799999999999955,0.35999999999999943,2938371,3764470,2393192,1371278,-563043
2016-01-24,128.21,130.15,126.37,3.780000000000001,1.8000000000000114,130.068,133.04,127.75,5.289999999999992,4.989999999999981,127.094,128.8,125.71,3.0900000000000176,3.0900000000000176,128.534,132.88,126.04,6.839999999999989,6.839999999999989,2290222,2958106,1577568,1380538,220482
2016-01-31,131.602,133.25,130.69,2.5600000000000023,1.6399999999999864,133.438,136.09,131.54,4.550000000000011,1.7699999999999818,129.934,131.63,127.42,4.209999999999994,1.6200000000000045,131.912,134.21,130.15,4.060000000000002,-0.4000000000000057,2026599,2541976,1606248,935728,-251682
2016-02-07,128.254,130.65,125.54,5.109999999999999,-4.730000000000004,129.926,131.77,126.99,4.780000000000015,-2.2700000000000102,126.328,128.06,122.78,5.280000000000001,-2.660000000000011,128.15200000000002,130.33,124.42,5.910000000000011,-1.7300000000000182,2041563,2664077,1726504,937573,-25884
2016-02-14,131.79000000000002,133.56,130.3,3.259999999999991,-0.13999999999998636,132.935,134.67,130.73,3.9399999999999977,-2.0100000000000193,129.9225,132.53,128.07,4.460000000000008,-1.0500000000000114,131.5725,133.09,129.76,3.3300000000000125,-2.3500000000000227,2157536,2689152,1746911,942241,942241
2016-02-21,133.792,136.66,130.95,5.710000000000008,5.710000000000008,136.168,139.42,134.03,5.389999999999986,2.9499999999999886,132.852,136.6,130.7,5.900000000000006,5.900000000000006,135.21,137.38,133.49,3.8899999999999864,1.990000000000009,1940259,2664740,1311815,1352925,-659127
2016-02-28,140.326,143.49,137.28,6.210000000000008,6.210000000000008,142.994,146.28,139.53,6.75,6.75,139.972,143.49,136.67,6.820000000000022,6.820000000000022,141.66,143.91,136.88,7.030000000000001,7.030000000000001,1897718,2032106,1798720,233386,-211077
2016-03-06,142.908,144.0,141.9,2.0999999999999943,0.09999999999999432,144.104,145.33,142.53,2.8000000000000114,-0.75,141.338,142.58,139.58,3.0,0.3300000000000125,143.124,145.08,141.61,3.469999999999999,-0.660000000000025,1325558,1548572,1146151,402421,-402421
2016-03-13,149.094,160.65,142.5,18.150000000000006,16.55000000000001,151.728,163.88,143.32,20.560000000000002,18.889999999999986,148.116,160.36,141.19,19.170000000000016,17.110000000000014,151.246,163.71,143.07,20.640000000000015,19.870000000000005,3886114,8891686,1657313,7234373,2880824
2016-03-20,162.96,163.57,161.3,2.269999999999982,-2.269999999999982,163.8175,164.84,162.8,2.039999999999992,-2.039999999999992,162.03,162.9,160.54,2.3600000000000136,-2.3600000000000136,163.31,164.54,162.63,1.9099999999999966,-1.8899999999999864,1537668,2154836,1100638,1054198,-1054198
2016-03-27,162.292,163.0,161.55,1.4499999999999886,-0.2599999999999909,163.276,163.99,162.89,1.1000000000000227,1.1000000000000227,160.85399999999998,161.47,160.38,1.0900000000000034,0.7199999999999989,162.628,163.67,161.57,2.0999999999999943,1.4799999999999898,1584968,1984293,1399636,584657,-22460
2016-04-03,162.26,163.88,161.17,2.710000000000008,-1.789999999999992,163.94,165.51,162.55,2.9599999999999795,-0.01999999999998181,161.656,163.18,160.73,2.450000000000017,-1.2600000000000193,162.642,163.8,161.28,2.5200000000000102,-0.3800000000000239,1375000,1643642,1123876,519766,-46122
2016-04-10,165.118,167.15,163.46,3.6899999999999977,2.2399999999999807,166.46,167.55,165.1,2.450000000000017,1.3199999999999932,164.446,165.7,163.03,2.6699999999999875,1.789999999999992,165.39600000000002,167.22,163.05,4.1699999999999875,2.8499999999999943,1325340,1667688,863745,803943,-589019
2016-04-17,166.90200000000002,168.38,165.33,3.049999999999983,0.9499999999999886,168.034,169.3,166.93,2.3700000000000045,-0.44999999999998863,165.806,167.35,164.81,2.539999999999992,0.25,166.938,168.27,165.57,2.700000000000017,-0.8100000000000023,1048587,1359110,815052,544058,525314
2016-04-24,166.058,167.07,164.85,2.219999999999999,-0.8100000000000023,167.356,168.2,165.59,2.609999999999985,-1.6399999999999864,164.972,166.22,163.74,2.4799999999999898,-0.28999999999999204,166.20000000000002,167.56,165.11,2.4499999999999886,-0.44999999999998863,1052684,1228930,847570,381360,195828
2016-05-01,164.56799999999998,165.76,160.45,5.310000000000002,-5.150000000000006,165.808,168.18,161.54,6.640000000000015,-6.640000000000015,162.192,165.5,157.69,7.810000000000002,-7.810000000000002,163.806,167.59,160.37,7.219999999999999,-6.560000000000002,1687372,2584642,1284234,1300408,365244
2016-05-08,161.56,163.0,158.58,4.4199999999999875,-2.819999999999993,162.528,163.95,159.39,4.560000000000002,-3.5100000000000193,159.808,161.9,156.92,4.980000000000018,-4.219999999999999,160.792,163.25,157.76,5.490000000000009,-4.530000000000001,1350452,1634286,1056847,577439,265395
2016-05-15,158.586,160.34,157.56,2.780000000000001,2.780000000000001,160.64000000000001,162.46,159.21,3.25,3.25,158.026,159.53,156.91,2.6200000000000045,2.6200000000000045,159.502,161.63,158.59,3.039999999999992,3.039999999999992,1255864,1433542,1080867,352675,289625
2016-05-22,163.494,165.0,161.65,3.3499999999999943,1.9899999999999807,164.54999999999998,165.97,162.78,3.1899999999999977,1.759999999999991,162.624,164.03,161.1,2.930000000000007,2.0800000000000125,163.702,164.47,162.04,2.430000000000007,2.430000000000007,1074926,1205925,919649,286276,-270416
2016-05-29,164.0825,165.43,162.36,3.069999999999993,-3.069999999999993,165.2425,167.0,164.06,2.9399999999999977,-2.9399999999999977,162.8875,164.48,161.0,3.4799999999999898,-3.4799999999999898,164.5725,164.97,163.82,1.1500000000000057,-1.1500000000000057,1095555,1430364,684232,746132,91660
2016-06-05,163.782,164.75,162.76,1.990000000000009,-0.4200000000000159,164.582,165.9,163.28,2.6200000000000045,-0.6999999999999886,162.632,164.49,160.32,4.170000000000016,-1.3400000000000034,163.566,164.83,160.87,3.960000000000008,-2.4000000000000057,1310908,1599356,934079,665277,125586
2016-06-12,160.28199999999998,161.91,158.95,2.960000000000008,1.5900000000000034,161.954,162.74,161.33,1.4099999999999966,0.7700000000000102,159.412,161.27,157.51,3.7600000000000193,0.9699999999999989,160.792,162.25,159.66,2.5900000000000034,1.8199999999999932,1618589,2247009,1202499,1044510,799451
2016-06-19,160.07,164.55,151.95,12.600000000000023,-12.330000000000013,161.294,166.5,154.06,12.439999999999998,-12.439999999999998,157.82,163.24,149.5,13.740000000000009,-13.740000000000009,158.678,164.47,150.57,13.900000000000006,-13.900000000000006,3382752,5853546,1933259,3920287,3835381
2016-06-26,150.416,154.47,148.52,5.949999999999989,5.3700000000000045,151.392,155.94,149.24,6.699999999999989,6.530000000000001,148.424,153.07,145.0,8.069999999999993,8.069999999999993,150.022,153.84,146.13,7.710000000000008,7.710000000000008,2167621,2944318,1716198,1228120,-895534
2016-07-03,152.5,154.0,151.59,2.4099999999999966,1.5300000000000011,153.8825,156.88,152.1,4.780000000000001,3.819999999999993,151.405,153.95,150.0,3.9499999999999886,3.5999999999999943,153.10999999999999,156.22,151.45,4.77000000000001,4.050000000000011,1762154,1917337,1511042,406295,-173556
2016-07-10,159.8,162.17,157.11,5.059999999999974,5.059999999999974,161.178,163.64,158.62,5.019999999999982,3.609999999999985,159.006,161.44,156.42,5.02000000000001,3.980000000000018,159.914,161.5,157.11,4.389999999999986,3.4799999999999898,1576311,1895737,1257112,638625,-638625
2016-07-17,159.672,160.76,158.05,2.7099999999999795,-2.7099999999999795,160.852,161.17,160.52,0.6499999999999773,-0.3499999999999943,158.808,159.63,158.03,1.5999999999999943,-1.579999999999984,159.938,160.77,158.41,2.3600000000000136,0.010000000000019327,887481,1233193,683399,549794,362890
2016-07-24,160.588,161.35,160.2,1.1500000000000057,0.3300000000000125,161.72,162.21,160.81,1.4000000000000057,1.4000000000000057,159.666,160.16,159.35,0.8100000000000023,-0.060000000000002274,161.198,161.9,160.23,1.670000000000016,1.670000000000016,1080065,1344154,872195,471959,-327789
2016-07-31,160.752,162.0,159.4,2.5999999999999943,-1.3799999999999955,161.862,162.96,160.8,2.1599999999999966,0.0800000000000125,159.62199999999999,161.07,158.62,2.4499999999999886,-0.8499999999999943,160.836,162.91,159.18,3.7299999999999898,1.25,837352,1044881,589773,455108,224204
2016-08-07,164.158,165.12,163.34,1.7800000000000011,1.7800000000000011,165.558,166.17,164.85,1.3199999999999932,0.5600000000000023,163.818,164.65,163.12,1.5300000000000011,1.5300000000000011,164.794,165.79,163.7,2.0900000000000034,1.8000000000000114,924311,1048295,730837,317458,75056
2016-08-14,166.398,166.99,165.7,1.2900000000000205,1.0900000000000034,167.68,169.44,167.0,2.4399999999999977,2.4399999999999977,165.992,166.64,165.59,1.049999999999983,0.9399999999999977,167.07999999999998,168.63,166.4,2.2299999999999898,2.2299999999999898,1120582,1365877,913422,452455,247406
2016-08-21,167.968,169.0,166.05,2.9499999999999886,-2.9399999999999977,168.586,169.57,167.08,2.4899999999999807,-2.4899999999999807,166.548,168.22,164.37,3.8499999999999943,-2.859999999999985,167.03799999999998,168.59,164.95,3.640000000000015,-2.9399999999999977,1015772,1319276,850742,468534,156187
2016-08-28,165.428,166.22,164.47,1.75,0.789999999999992,166.04,167.08,165.05,2.030000000000001,1.1900000000000261,164.36599999999999,165.47,163.49,1.9799999999999898,0.8300000000000125,165.232,165.64,164.93,0.7099999999999795,0.3200000000000216,1239927,1599539,1004130,595409,414309
2016-09-04,164.89749999999998,167.1,163.91,3.1899999999999977,-3.0,165.89249999999998,167.1,165.19,1.9099999999999966,-1.9099999999999966,163.08499999999998,163.95,160.82,3.1299999999999955,-2.9099999999999966,164.07,165.4,160.85,4.550000000000011,-3.980000000000018,1096351,1487474,831406,656068,318487
2016-09-11,160.044,161.63,159.0,2.6299999999999955,-0.8699999999999761,161.498,164.07,160.07,4.0,-4.0,159.022,160.06,158.2,1.8600000000000136,-1.8600000000000136,160.404,163.26,158.89,4.3700000000000045,-4.3700000000000045,1522399,2534399,1030267,1504132,1209036
2016-09-18,167.902,174.39,160.07,14.319999999999993,12.620000000000005,170.23,175.38,162.23,13.150000000000006,12.860000000000014,167.448,172.8,159.55,13.25,13.079999999999984,169.164,174.39,161.26,13.129999999999995,13.129999999999995,3092122,5308138,1814447,3493691,658089
2016-09-25,175.36599999999999,176.87,174.0,2.8700000000000045,1.5300000000000011,176.568,177.36,175.97,1.3900000000000148,-0.060000000000002274,174.08,174.52,173.11,1.4099999999999966,1.259999999999991,175.578,177.3,174.68,2.6200000000000045,-0.6599999999999966,2144321,2420820,1939268,481552,-481552
2016-10-02,174.084,174.89,172.62,2.269999999999982,-1.240000000000009,174.53,175.25,173.24,2.009999999999991,-1.4699999999999989,172.822,173.84,171.72,2.1200000000000045,-1.5600000000000023,173.652,174.3,173.01,1.2900000000000205,-1.2900000000000205,1365659,1492742,1202755,289987,-36072
2016-10-09,173.13400000000001,174.12,172.12,2.0,-1.0500000000000114,173.652,174.59,172.2,2.390000000000015,-1.700000000000017,171.958,173.14,169.66,3.4799999999999898,-2.269999999999982,172.752,174.21,170.95,3.2600000000000193,-3.230000000000018,1234669,1462086,803571,658515,-418028
2016-10-16,170.53,172.09,168.19,3.9000000000000057,-2.75,171.18200000000002,172.49,170.25,2.240000000000009,-1.1200000000000045,169.558,170.51,168.0,2.509999999999991,-2.219999999999999,170.388,170.84,169.7,1.1400000000000148,-0.6400000000000148,959870,1086825,836046,250779,-126882
2016-10-23,172.574,174.69,170.96,3.7299999999999898,3.259999999999991,174.15,176.35,172.45,3.9000000000000057,3.859999999999985,171.642,173.4,170.3,3.0999999999999943,3.0999999999999943,173.25,174.4,171.93,2.469999999999999,2.1699999999999875,1551199,1848300,1132658,715642,-345584
