Date,Vanguard Emerging Markets Government BondEtf_Open_average,Vanguard Emerging Markets Government BondEtf_Open_max,Vanguard Emerging Markets Government BondEtf_Open_min,Vanguard Emerging Markets Government BondEtf_Open_volatility,Vanguard Emerging Markets Government BondEtf_Open_change,Vanguard Emerging Markets Government BondEtf_High_average,Vanguard Emerging Markets Government BondEtf_High_max,Vanguard Emerging Markets Government BondEtf_High_min,Vanguard Emerging Markets Government BondEtf_High_volatility,Vanguard Emerging Markets Government BondEtf_High_change,Vanguard Emerging Markets Government BondEtf_Low_average,Vanguard Emerging Markets Government BondEtf_Low_max,Vanguard Emerging Markets Government BondEtf_Low_min,Vanguard Emerging Markets Government BondEtf_Low_volatility,Vanguard Emerging Markets Government BondEtf_Low_change,Vanguard Emerging Markets Government BondEtf_Close_average,Vanguard Emerging Markets Government BondEtf_Close_max,Vanguard Emerging Markets Government BondEtf_Close_min,Vanguard Emerging Markets Government BondEtf_Close_volatility,Vanguard Emerging Markets Government BondEtf_Close_change
2016-03-13,76.91,76.91,76.91,0.0,0.0,76.99,76.99,76.99,0.0,0.0,76.63,76.63,76.63,0.0,0.0,76.8,76.8,76.8,0.0,0.0
2016-03-20,76.15,76.15,76.15,0.0,0.0,76.43,76.43,76.43,0.0,0.0,76.15,76.15,76.15,0.0,0.0,76.34,76.34,76.34,0.0,0.0
2016-03-27,76.74,76.74,76.74,0.0,0.0,76.9,76.9,76.9,0.0,0.0,76.52,76.52,76.52,0.0,0.0,76.81,76.81,76.81,0.0,0.0
2016-04-03,76.69,76.69,76.69,0.0,0.0,76.69,76.69,76.69,0.0,0.0,76.39,76.39,76.39,0.0,0.0,76.59,76.59,76.59,0.0,0.0
2016-04-10,77.5,77.5,77.5,0.0,0.0,77.57,77.57,77.57,0.0,0.0,77.4,77.4,77.4,0.0,0.0,77.54,77.54,77.54,0.0,0.0
2016-04-17,77.7,77.7,77.7,0.0,0.0,77.7,77.7,77.7,0.0,0.0,77.53,77.53,77.53,0.0,0.0,77.66,77.66,77.66,0.0,0.0
2016-04-24,78.15,78.15,78.15,0.0,0.0,78.15,78.15,78.15,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.97,77.97,77.97,0.0,0.0
2016-05-01,77.5,77.5,77.5,0.0,0.0,77.6,77.6,77.6,0.0,0.0,77.26,77.26,77.26,0.0,0.0,77.54,77.54,77.54,0.0,0.0
2016-05-08,77.96,77.96,77.96,0.0,0.0,78.03,78.03,78.03,0.0,0.0,77.79,77.79,77.79,0.0,0.0,77.99,77.99,77.99,0.0,0.0
2016-05-15,77.51,77.51,77.51,0.0,0.0,77.58,77.58,77.58,0.0,0.0,77.35,77.35,77.35,0.0,0.0,77.38,77.38,77.38,0.0,0.0
2016-05-22,77.79,77.79,77.79,0.0,0.0,77.79,77.79,77.79,0.0,0.0,77.51,77.51,77.51,0.0,0.0,77.51,77.51,77.51,0.0,0.0
2016-05-29,77.8,77.8,77.8,0.0,0.0,78.02,78.02,78.02,0.0,0.0,77.66,77.66,77.66,0.0,0.0,77.99,77.99,77.99,0.0,0.0
2016-06-05,78.31,78.31,78.31,0.0,0.0,78.44,78.44,78.44,0.0,0.0,78.24,78.24,78.24,0.0,0.0,78.24,78.24,78.24,0.0,0.0
2016-06-12,78.11,78.11,78.11,0.0,0.0,78.16,78.16,78.16,0.0,0.0,77.86,77.86,77.86,0.0,0.0,78.01,78.01,78.01,0.0,0.0
2016-06-19,78.31,78.31,78.31,0.0,0.0,78.6,78.6,78.6,0.0,0.0,77.99,77.99,77.99,0.0,0.0,78.52,78.52,78.52,0.0,0.0
2016-06-26,80.27,80.27,80.27,0.0,0.0,80.31,80.31,80.31,0.0,0.0,79.94,79.94,79.94,0.0,0.0,80.21,80.21,80.21,0.0,0.0
2016-07-03,80.52,80.52,80.52,0.0,0.0,80.71,80.71,80.71,0.0,0.0,80.2,80.2,80.2,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2016-07-10,80.95,80.95,80.95,0.0,0.0,80.96,80.96,80.96,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.84,80.84,80.84,0.0,0.0
2016-07-17,80.65,80.65,80.65,0.0,0.0,80.89,80.89,80.89,0.0,0.0,80.6,80.6,80.6,0.0,0.0,80.86,80.86,80.86,0.0,0.0
2016-07-24,80.65,80.65,80.65,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.76,80.76,80.76,0.0,0.0
2016-07-31,80.59,80.59,80.59,0.0,0.0,80.84,80.84,80.84,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.61,80.61,80.61,0.0,0.0
2016-08-07,81.41,81.41,81.41,0.0,0.0,81.62,81.62,81.62,0.0,0.0,81.27,81.27,81.27,0.0,0.0,81.56,81.56,81.56,0.0,0.0
2016-08-14,81.74,81.74,81.74,0.0,0.0,81.81,81.81,81.81,0.0,0.0,81.6,81.6,81.6,0.0,0.0,81.71,81.71,81.71,0.0,0.0
2016-08-21,81.71,81.71,81.71,0.0,0.0,81.8,81.8,81.8,0.0,0.0,81.5,81.5,81.5,0.0,0.0,81.52,81.52,81.52,0.0,0.0
2016-08-28,81.37,81.37,81.37,0.0,0.0,81.43,81.43,81.43,0.0,0.0,81.22,81.22,81.22,0.0,0.0,81.26,81.26,81.26,0.0,0.0
2016-09-04,81.49,81.49,81.49,0.0,0.0,81.53,81.53,81.53,0.0,0.0,81.09,81.09,81.09,0.0,0.0,81.09,81.09,81.09,0.0,0.0
2016-09-11,80.64,80.64,80.64,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.28,80.28,80.28,0.0,0.0,80.5,80.5,80.5,0.0,0.0
2016-09-18,81.85,81.85,81.85,0.0,0.0,81.85,81.85,81.85,0.0,0.0,81.44,81.44,81.44,0.0,0.0,81.47,81.47,81.47,0.0,0.0
2016-09-25,81.55,81.55,81.55,0.0,0.0,81.64,81.64,81.64,0.0,0.0,81.39,81.39,81.39,0.0,0.0,81.63,81.63,81.63,0.0,0.0
2016-10-02,80.99,80.99,80.99,0.0,0.0,81.05,81.05,81.05,0.0,0.0,80.84,80.84,80.84,0.0,0.0,80.84,80.84,80.84,0.0,0.0
2016-10-09,80.9,80.9,80.9,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.67,80.67,80.67,0.0,0.0
2016-10-16,81.0,81.0,81.0,0.0,0.0,81.12,81.12,81.12,0.0,0.0,80.75,80.75,80.75,0.0,0.0,81.02,81.02,81.02,0.0,0.0
2016-10-23,80.25,80.25,80.25,0.0,0.0,80.39,80.39,80.39,0.0,0.0,80.09,80.09,80.09,0.0,0.0,80.19,80.19,80.19,0.0,0.0
2016-10-30,79.75,79.75,79.75,0.0,0.0,80.0,80.0,80.0,0.0,0.0,79.71,79.71,79.71,0.0,0.0,79.88,79.88,79.88,0.0,0.0
2016-11-06,76.47,76.47,76.47,0.0,0.0,77.51,77.51,77.51,0.0,0.0,76.43,76.43,76.43,0.0,0.0,76.91,76.91,76.91,0.0,0.0
2016-11-13,77.26,77.26,77.26,0.0,0.0,77.4,77.4,77.4,0.0,0.0,76.76,76.76,76.76,0.0,0.0,76.81,76.81,76.81,0.0,0.0
2016-11-20,76.83,76.83,76.83,0.0,0.0,77.26,77.26,77.26,0.0,0.0,76.79,76.79,76.79,0.0,0.0,76.94,76.94,76.94,0.0,0.0
2016-11-27,76.3,76.3,76.3,0.0,0.0,77.03,77.03,77.03,0.0,0.0,76.16,76.16,76.16,0.0,0.0,76.43,76.43,76.43,0.0,0.0
2016-12-04,77.31,77.31,77.31,0.0,0.0,77.54,77.54,77.54,0.0,0.0,77.12,77.12,77.12,0.0,0.0,77.17,77.17,77.17,0.0,0.0
2016-12-11,77.07,77.07,77.07,0.0,0.0,77.15,77.15,77.15,0.0,0.0,76.83,76.83,76.83,0.0,0.0,76.99,76.99,76.99,0.0,0.0
2016-12-18,77.25,77.25,77.25,0.0,0.0,77.42,77.42,77.42,0.0,0.0,77.17,77.17,77.17,0.0,0.0,77.36,77.36,77.36,0.0,0.0
2016-12-25,77.41,77.41,77.41,0.0,0.0,77.64,77.64,77.64,0.0,0.0,77.36,77.36,77.36,0.0,0.0,77.54,77.54,77.54,0.0,0.0
2017-01-01,78.43,78.43,78.43,0.0,0.0,78.55,78.55,78.55,0.0,0.0,78.25,78.25,78.25,0.0,0.0,78.39,78.39,78.39,0.0,0.0
2017-01-08,78.52,78.52,78.52,0.0,0.0,78.64,78.64,78.64,0.0,0.0,78.37,78.37,78.37,0.0,0.0,78.49,78.49,78.49,0.0,0.0
2017-01-15,78.15,78.15,78.15,0.0,0.0,78.31,78.31,78.31,0.0,0.0,78.03,78.03,78.03,0.0,0.0,78.2,78.2,78.2,0.0,0.0
2017-01-22,78.44,78.44,78.44,0.0,0.0,78.74,78.74,78.74,0.0,0.0,78.35,78.35,78.35,0.0,0.0,78.74,78.74,78.74,0.0,0.0
2017-01-29,78.82,78.82,78.82,0.0,0.0,78.99,78.99,78.99,0.0,0.0,78.59,78.59,78.59,0.0,0.0,78.88,78.88,78.88,0.0,0.0
2017-02-05,79.22,79.22,79.22,0.0,0.0,79.24,79.24,79.24,0.0,0.0,79.02,79.02,79.02,0.0,0.0,79.18,79.18,79.18,0.0,0.0
2017-02-12,79.18,79.18,79.18,0.0,0.0,79.18,79.18,79.18,0.0,0.0,79.01,79.01,79.01,0.0,0.0,79.15,79.15,79.15,0.0,0.0
2017-02-19,79.54,79.54,79.54,0.0,0.0,79.63,79.63,79.63,0.0,0.0,79.37,79.37,79.37,0.0,0.0,79.62,79.62,79.62,0.0,0.0
2017-02-26,78.98,78.98,78.98,0.0,0.0,79.26,79.26,79.26,0.0,0.0,78.85,78.85,78.85,0.0,0.0,79.25,79.25,79.25,0.0,0.0
2017-03-05,78.49,78.49,78.49,0.0,0.0,78.49,78.49,78.49,0.0,0.0,78.21,78.21,78.21,0.0,0.0,78.36,78.36,78.36,0.0,0.0
2017-03-12,78.95,78.95,78.95,0.0,0.0,79.19,79.19,79.19,0.0,0.0,78.88,78.88,78.88,0.0,0.0,79.1,79.1,79.1,0.0,0.0
2017-03-19,79.51,79.51,79.51,0.0,0.0,79.64,79.64,79.64,0.0,0.0,79.45,79.45,79.45,0.0,0.0,79.45,79.45,79.45,0.0,0.0
2017-03-26,79.76,79.76,79.76,0.0,0.0,79.8,79.8,79.8,0.0,0.0,79.56,79.56,79.56,0.0,0.0,79.65,79.65,79.65,0.0,0.0
2017-04-02,79.65,79.65,79.65,0.0,0.0,79.74,79.74,79.74,0.0,0.0,79.41,79.41,79.41,0.0,0.0,79.49,79.49,79.49,0.0,0.0
2017-04-09,79.99,79.99,79.99,0.0,0.0,79.99,79.99,79.99,0.0,0.0,79.78,79.78,79.78,0.0,0.0,79.86,79.86,79.86,0.0,0.0
2017-04-16,80.07,80.07,80.07,0.0,0.0,80.17,80.17,80.17,0.0,0.0,80.02,80.02,80.02,0.0,0.0,80.14,80.14,80.14,0.0,0.0
2017-04-23,80.29,80.29,80.29,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.22,80.22,80.22,0.0,0.0,80.43,80.43,80.43,0.0,0.0
2017-04-30,79.92,79.92,79.92,0.0,0.0,80.04,80.04,80.04,0.0,0.0,79.8,79.8,79.8,0.0,0.0,79.89,79.89,79.89,0.0,0.0
2017-05-07,80.12,80.12,80.12,0.0,0.0,80.34,80.34,80.34,0.0,0.0,80.12,80.12,80.12,0.0,0.0,80.34,80.34,80.34,0.0,0.0
2017-05-14,80.21,80.21,80.21,0.0,0.0,80.35,80.35,80.35,0.0,0.0,80.13,80.13,80.13,0.0,0.0,80.28,80.28,80.28,0.0,0.0
2017-05-21,80.67,80.67,80.67,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.46,80.46,80.46,0.0,0.0,80.66,80.66,80.66,0.0,0.0
2017-05-28,80.5,80.5,80.5,0.0,0.0,80.91,80.91,80.91,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.87,80.87,80.87,0.0,0.0
2017-06-04,80.75,80.75,80.75,0.0,0.0,80.78,80.78,80.78,0.0,0.0,80.53,80.53,80.53,0.0,0.0,80.57,80.57,80.57,0.0,0.0
2017-06-11,80.89,80.89,80.89,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.66,80.66,80.66,0.0,0.0
2017-06-18,80.61,80.61,80.61,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.35,80.35,80.35,0.0,0.0,80.5,80.5,80.5,0.0,0.0
2017-06-25,79.94,79.94,79.94,0.0,0.0,80.14,80.14,80.14,0.0,0.0,79.94,79.94,79.94,0.0,0.0,80.1,80.1,80.1,0.0,0.0
2017-07-02,79.13,79.13,79.13,0.0,0.0,79.22,79.22,79.22,0.0,0.0,78.9,78.9,78.9,0.0,0.0,79.1,79.1,79.1,0.0,0.0
2017-07-09,80.01,80.01,80.01,0.0,0.0,80.08,80.08,80.08,0.0,0.0,79.95,79.95,79.95,0.0,0.0,79.98,79.98,79.98,0.0,0.0
2017-07-16,80.49,80.49,80.49,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.4,80.4,80.4,0.0,0.0,80.46,80.46,80.46,0.0,0.0
2017-07-23,80.43,80.43,80.43,0.0,0.0,80.54,80.54,80.54,0.0,0.0,80.31,80.31,80.31,0.0,0.0,80.39,80.39,80.39,0.0,0.0
2017-07-30,80.5,80.5,80.5,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.22,80.22,80.22,0.0,0.0,80.38,80.38,80.38,0.0,0.0
2017-08-06,80.18,80.18,80.18,0.0,0.0,80.26,80.26,80.26,0.0,0.0,80.12,80.12,80.12,0.0,0.0,80.19,80.19,80.19,0.0,0.0
2017-08-13,80.65,80.65,80.65,0.0,0.0,80.69,80.69,80.69,0.0,0.0,80.57,80.57,80.57,0.0,0.0,80.69,80.69,80.69,0.0,0.0
2017-08-20,81.05,81.05,81.05,0.0,0.0,81.17,81.17,81.17,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.06,81.06,81.06,0.0,0.0
2017-08-27,81.25,81.25,81.25,0.0,0.0,81.25,81.25,81.25,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.1,81.1,81.1,0.0,0.0
2017-09-03,81.69,81.69,81.69,0.0,0.0,81.69,81.69,81.69,0.0,0.0,81.34,81.34,81.34,0.0,0.0,81.45,81.45,81.45,0.0,0.0
2017-09-10,81.36,81.36,81.36,0.0,0.0,81.37,81.37,81.37,0.0,0.0,81.27,81.27,81.27,0.0,0.0,81.37,81.37,81.37,0.0,0.0
2017-09-17,81.01,81.01,81.01,0.0,0.0,81.08,81.08,81.08,0.0,0.0,80.97,80.97,80.97,0.0,0.0,81.05,81.05,81.05,0.0,0.0
2017-09-24,81.03,81.03,81.03,0.0,0.0,81.18,81.18,81.18,0.0,0.0,80.92,80.92,80.92,0.0,0.0,81.15,81.15,81.15,0.0,0.0
2017-10-01,80.61,80.61,80.61,0.0,0.0,80.75,80.75,80.75,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.72,80.72,80.72,0.0,0.0
2017-10-08,81.02,81.02,81.02,0.0,0.0,81.03,81.03,81.03,0.0,0.0,80.91,80.91,80.91,0.0,0.0,81.0,81.0,81.0,0.0,0.0
2017-10-15,81.02,81.02,81.02,0.0,0.0,81.09,81.09,81.09,0.0,0.0,80.82,80.82,80.82,0.0,0.0,80.95,80.95,80.95,0.0,0.0
2017-10-22,80.56,80.56,80.56,0.0,0.0,80.8,80.8,80.8,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.67,80.67,80.67,0.0,0.0
2017-10-29,80.58,80.58,80.58,0.0,0.0,80.58,80.58,80.58,0.0,0.0,80.25,80.25,80.25,0.0,0.0,80.4,80.4,80.4,0.0,0.0
2017-11-05,79.66,79.66,79.66,0.0,0.0,79.7,79.7,79.7,0.0,0.0,79.49,79.49,79.49,0.0,0.0,79.61,79.61,79.61,0.0,0.0
2017-11-12,80.01,80.01,80.01,0.0,0.0,80.19,80.19,80.19,0.0,0.0,79.98,79.98,79.98,0.0,0.0,80.1,80.1,80.1,0.0,0.0
2017-11-19,80.35,80.35,80.35,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.25,80.25,80.25,0.0,0.0,80.38,80.38,80.38,0.0,0.0
2017-11-26,80.16,80.16,80.16,0.0,0.0,80.23,80.23,80.23,0.0,0.0,80.07,80.07,80.07,0.0,0.0,80.2,80.2,80.2,0.0,0.0
2017-12-03,80.25,80.25,80.25,0.0,0.0,80.3,80.3,80.3,0.0,0.0,80.03,80.03,80.03,0.0,0.0,80.16,80.16,80.16,0.0,0.0
2017-12-10,80.44,80.44,80.44,0.0,0.0,80.53,80.53,80.53,0.0,0.0,80.34,80.34,80.34,0.0,0.0,80.47,80.47,80.47,0.0,0.0
2017-12-17,80.33,80.33,80.33,0.0,0.0,80.43,80.43,80.43,0.0,0.0,80.27,80.27,80.27,0.0,0.0,80.39,80.39,80.39,0.0,0.0
2017-12-24,80.26,80.26,80.26,0.0,0.0,80.43,80.43,80.43,0.0,0.0,80.2,80.2,80.2,0.0,0.0,80.27,80.27,80.27,0.0,0.0
2017-12-31,80.63,80.63,80.63,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.55,80.55,80.55,0.0,0.0,80.61,80.61,80.61,0.0,0.0
