Date,TCIStock_Open_average,TCIStock_Open_max,TCIStock_Open_min,TCIStock_Open_volatility,TCIStock_Open_change,TCIStock_High_average,TCIStock_High_max,TCIStock_High_min,TCIStock_High_volatility,TCIStock_High_change,TCIStock_Low_average,TCIStock_Low_max,TCIStock_Low_min,TCIStock_Low_volatility,TCIStock_Low_change,TCIStock_Close_average,TCIStock_Close_max,TCIStock_Close_min,TCIStock_Close_volatility,TCIStock_Close_change,TCIStock_Volume_average,TCIStock_Volume_max,TCIStock_Volume_min,TCIStock_Volume_volatility,TCIStock_Volume_change
2016-01-03,10.0,10.16,9.69,0.47000000000000064,-0.370000000000001,10.05,10.21,9.73,0.4800000000000004,-0.34999999999999964,9.986,10.16,9.69,0.47000000000000064,-0.370000000000001,10.05,10.21,9.73,0.4800000000000004,-0.34999999999999964,644,1388,200,1188,-163
2016-01-10,9.6,10.05,8.36,1.6900000000000013,-1.6900000000000013,9.782,10.05,9.0,1.0500000000000007,-1.0500000000000007,9.56,10.03,8.36,1.67,-1.67,9.74,10.03,9.0,1.0299999999999994,-1.0299999999999994,1463,5101,120,4981,-3918
2016-01-17,9.3875,10.02,9.01,1.0099999999999998,0.4800000000000004,9.54,10.02,9.25,0.7699999999999996,0.10999999999999943,8.9,9.02,8.57,0.4499999999999993,-0.4399999999999995,8.98,9.25,8.64,0.6099999999999994,-0.3699999999999992,2752,6493,834,5659,1968
2016-01-24,9.658,9.96,9.25,0.7100000000000009,-0.26000000000000156,9.716,9.96,9.43,0.5300000000000011,-0.26000000000000156,9.446,9.73,9.0,0.7300000000000004,0.6999999999999993,9.482,9.73,9.0,0.7300000000000004,0.6999999999999993,992,1920,220,1700,1470
2016-01-31,9.0375,9.7,8.35,1.3499999999999996,-0.34999999999999964,9.3375,9.8,8.77,1.0300000000000011,0.07000000000000028,8.8975,9.25,8.35,0.9000000000000004,0.009999999999999787,9.1175,9.39,8.77,0.620000000000001,0.13000000000000078,5891,19103,313,18790,17306
2016-02-07,9.6175,9.8,9.5,0.3000000000000007,0.21000000000000085,9.9025,10.02,9.8,0.21999999999999886,0.21999999999999886,9.5975,9.8,9.5,0.3000000000000007,0.21000000000000085,9.7775,10.02,9.51,0.5099999999999998,0.21999999999999886,9340,19299,416,18883,-986
2016-02-14,10.055,10.06,10.05,0.009999999999999787,0.009999999999999787,10.45,10.6,10.3,0.29999999999999893,0.29999999999999893,10.05,10.05,10.05,0.0,0.0,10.45,10.6,10.3,0.29999999999999893,0.29999999999999893,1463,2294,632,1662,-1662
2016-02-21,10.6325,11.23,10.33,0.9000000000000004,0.620000000000001,10.7625,11.24,10.33,0.9100000000000001,0.6300000000000008,10.504999999999999,11.23,10.1,1.1300000000000008,1.1300000000000008,10.6025,11.23,10.1,1.1300000000000008,1.1300000000000008,596,1515,108,1407,-164
2016-02-28,11.283333333333333,11.4,11.05,0.34999999999999964,0.34999999999999964,11.293333333333333,11.4,11.08,0.3200000000000003,0.3200000000000003,10.78,11.26,9.87,1.3900000000000006,1.3900000000000006,11.046666666666667,11.3,10.63,0.6699999999999999,0.6699999999999999,13946,37193,521,36672,33067
2016-03-06,11.329999999999998,11.62,11.04,0.5800000000000001,-0.5800000000000001,11.34,11.62,11.06,0.5599999999999987,-0.5599999999999987,11.28,11.53,11.03,0.5,-0.5,11.28,11.53,11.03,0.5,-0.5,366,381,351,30,30
2016-03-13,10.075,10.69,9.46,1.2299999999999986,-1.2299999999999986,10.094999999999999,10.69,9.5,1.1899999999999995,-1.1899999999999995,9.7,9.94,9.46,0.47999999999999865,-0.47999999999999865,9.95,10.4,9.5,0.9000000000000004,-0.9000000000000004,574,625,524,101,-101
2016-03-20,9.79,9.79,9.79,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.79,9.79,9.79,0.0,0.0,337,337,337,0,0
2016-03-27,9.783333333333333,10.19,9.25,0.9399999999999995,0.6600000000000001,9.803333333333333,10.2,9.3,0.8999999999999986,0.6099999999999994,9.693333333333333,9.92,9.25,0.6699999999999999,0.6600000000000001,9.743333333333334,10.07,9.25,0.8200000000000003,0.6600000000000001,953,1404,248,1156,-1156
2016-04-03,10.826,11.76,10.4,1.3599999999999994,0.11999999999999922,11.506,12.84,10.79,2.0500000000000007,-1.9800000000000004,10.71,11.18,10.4,0.7799999999999994,0.11999999999999922,11.177999999999999,12.03,10.79,1.2400000000000002,-1.17,2378,8577,460,8117,-7514
2016-04-10,9.654,10.52,9.0,1.5199999999999996,-1.3200000000000003,9.878,10.52,9.2,1.3200000000000003,-1.3200000000000003,9.544,10.29,9.0,1.2899999999999991,-1.0899999999999999,9.732,10.49,9.05,1.4399999999999995,-1.290000000000001,784,1360,125,1235,-1235
2016-04-17,9.044,9.68,8.38,1.299999999999999,0.6799999999999997,9.182,9.68,8.47,1.209999999999999,0.40000000000000036,8.832,9.25,8.38,0.8699999999999992,0.370000000000001,8.94,9.25,8.46,0.7899999999999991,0.370000000000001,4162,9300,159,9141,3355
2016-04-24,8.784,9.06,8.6,0.46000000000000085,-0.040000000000000924,9.122,9.82,8.75,1.0700000000000003,-0.8200000000000003,8.782,9.06,8.6,0.46000000000000085,-0.040000000000000924,8.982,9.35,8.75,0.5999999999999996,-0.5800000000000001,3955,14765,330,14435,-12165
2016-05-01,9.126666666666667,9.15,9.09,0.0600000000000005,-0.009999999999999787,9.356666666666667,9.49,9.14,0.34999999999999964,-0.34999999999999964,8.966666666666667,9.15,8.84,0.3100000000000005,-0.3100000000000005,9.123333333333333,9.3,8.84,0.46000000000000085,-0.46000000000000085,3549,6892,300,6592,-6592
2016-05-08,8.865,9.13,8.76,0.370000000000001,-0.030000000000001137,8.91,9.16,8.76,0.40000000000000036,-0.17999999999999972,8.8,9.03,8.64,0.3899999999999988,0.129999999999999,8.8325,9.16,8.64,0.5199999999999996,0.129999999999999,2347,8374,240,8134,-8118
2016-05-15,8.84,8.92,8.76,0.16000000000000014,-0.16000000000000014,8.84,8.92,8.76,0.16000000000000014,-0.16000000000000014,8.76,8.76,8.76,0.0,0.0,8.76,8.76,8.76,0.0,0.0,959,1771,147,1624,-1624
2016-05-22,9.11,9.11,9.11,0.0,0.0,9.11,9.11,9.11,0.0,0.0,9.11,9.11,9.11,0.0,0.0,9.11,9.11,9.11,0.0,0.0,419,419,419,0,0
2016-05-29,9.55,9.7,9.4,0.29999999999999893,0.09999999999999964,9.685,10.03,9.4,0.629999999999999,0.629999999999999,9.39,9.6,9.26,0.33999999999999986,-0.09999999999999964,9.485,9.6,9.4,0.1999999999999993,0.1399999999999988,4653,9010,101,8909,5840
2016-06-05,9.709999999999999,10.04,9.58,0.4599999999999991,-0.14000000000000057,9.802,10.04,9.6,0.4399999999999995,-0.07000000000000028,9.474,10.04,9.25,0.7899999999999991,0.08000000000000007,9.604,10.04,9.4,0.6399999999999988,0.10999999999999943,5684,12232,500,11732,-5540
2016-06-12,9.232,9.44,9.12,0.3200000000000003,0.3200000000000003,9.452,9.65,9.17,0.4800000000000004,0.07000000000000028,9.164,9.31,9.1,0.21000000000000085,-0.019999999999999574,9.318,9.54,9.1,0.4399999999999995,-0.4399999999999995,823,1981,196,1785,1306
2016-06-19,9.6,9.73,9.35,0.3800000000000008,0.370000000000001,9.6,9.73,9.35,0.3800000000000008,0.370000000000001,9.516666666666666,9.66,9.35,0.3100000000000005,0.1899999999999995,9.536666666666667,9.72,9.35,0.370000000000001,0.1899999999999995,506,773,100,673,673
2016-06-26,9.763333333333334,9.96,9.58,0.3800000000000008,0.3800000000000008,9.836666666666668,9.96,9.59,0.370000000000001,0.370000000000001,9.553333333333333,9.73,9.35,0.3800000000000008,-0.23000000000000043,9.633333333333333,9.96,9.35,0.6100000000000012,-0.2400000000000002,3011,3876,2363,1513,1081
2016-07-03,9.26,9.36,9.12,0.2400000000000002,-0.05999999999999872,9.91,10.0,9.73,0.2699999999999996,0.2699999999999996,9.173333333333334,9.3,9.1,0.20000000000000107,0.20000000000000107,9.766666666666667,10.0,9.5,0.5,0.3000000000000007,6492,13281,490,12791,-7576
2016-07-10,10.133333333333333,10.69,9.71,0.9799999999999986,0.6899999999999995,10.876666666666667,11.76,10.0,1.7599999999999998,1.7599999999999998,10.133333333333333,10.69,9.71,0.9799999999999986,0.6899999999999995,10.756666666666666,11.4,10.0,1.4000000000000004,1.4000000000000004,2800,4482,1500,2982,2982
2016-07-17,11.205,11.32,11.05,0.2699999999999996,-0.2699999999999996,11.5875,11.9,11.32,0.5800000000000001,0.049999999999998934,11.18,11.32,10.96,0.35999999999999943,-0.35999999999999943,11.5725,11.9,11.32,0.5800000000000001,0.049999999999998934,1801,3674,887,2787,-113
2016-07-24,11.3525,11.87,11.12,0.75,0.1800000000000015,11.6,11.87,11.3,0.5699999999999985,-0.1999999999999993,11.21,11.3,11.12,0.1800000000000015,0.1800000000000015,11.4575,11.73,11.3,0.4299999999999997,-0.1999999999999993,644,975,291,684,-312
2016-07-31,10.96,10.96,10.96,0.0,0.0,11.77,11.77,11.77,0.0,0.0,10.96,10.96,10.96,0.0,0.0,11.77,11.77,11.77,0.0,0.0,259,259,259,0,0
2016-08-07,11.013333333333334,11.07,10.96,0.10999999999999943,0.0600000000000005,11.236666666666666,11.35,11.07,0.27999999999999936,-0.27999999999999936,11.013333333333334,11.07,10.96,0.10999999999999943,0.0600000000000005,11.236666666666666,11.35,11.07,0.27999999999999936,-0.27999999999999936,287,465,146,319,-104
2016-08-14,10.86,11.37,10.35,1.0199999999999996,1.0199999999999996,11.26,11.37,11.15,0.21999999999999886,0.21999999999999886,10.86,11.37,10.35,1.0199999999999996,1.0199999999999996,11.26,11.37,11.15,0.21999999999999886,0.21999999999999886,1062,1963,162,1801,-1801
2016-08-21,11.145,11.27,11.01,0.2599999999999998,0.02999999999999936,11.245,11.27,11.18,0.08999999999999986,0.08999999999999986,11.1025,11.26,11.01,0.25,0.02999999999999936,11.135,11.26,11.02,0.2400000000000002,0.14000000000000057,890,1590,156,1434,-424
2016-08-28,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0,226,226,226,0,0
2016-09-04,11.093333333333334,11.25,11.01,0.2400000000000002,0.2400000000000002,11.36,11.77,11.06,0.7099999999999991,0.1899999999999995,11.093333333333334,11.25,11.01,0.2400000000000002,0.2400000000000002,11.103333333333333,11.25,11.01,0.2400000000000002,0.2400000000000002,783,1038,428,610,153
2016-09-11,11.2,11.33,11.04,0.2900000000000009,-0.13000000000000078,11.36,11.8,11.08,0.7200000000000006,0.47000000000000064,11.18,11.33,11.04,0.2900000000000009,-0.13000000000000078,11.34,11.8,11.08,0.7200000000000006,0.47000000000000064,790,1316,277,1039,1039
2016-09-18,11.69,11.8,11.62,0.1800000000000015,-0.11000000000000121,11.6975,11.8,11.62,0.1800000000000015,-0.08000000000000007,11.69,11.8,11.62,0.1800000000000015,-0.11000000000000121,11.6975,11.8,11.62,0.1800000000000015,-0.08000000000000007,376,737,179,558,58
2016-09-25,11.666666666666666,11.68,11.65,0.02999999999999936,-0.019999999999999574,11.716666666666667,11.8,11.65,0.15000000000000036,-0.15000000000000036,11.626666666666667,11.68,11.55,0.129999999999999,0.09999999999999964,11.71,11.8,11.65,0.15000000000000036,-0.15000000000000036,505,815,120,695,-695
