Date,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Open_change,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_High_change,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Low_change,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_average,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_max,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_min,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_volatility,PIMCO 15+ Year US TIPS Exchange-Traded_etf_Close_change
2016-03-13,65.07,65.07,65.07,0.0,0.0,65.48,65.48,65.48,0.0,0.0,64.89,64.89,64.89,0.0,0.0,65.17,65.17,65.17,0.0,0.0
2016-03-20,65.81,65.81,65.81,0.0,0.0,65.81,65.81,65.81,0.0,0.0,64.94,64.94,64.94,0.0,0.0,64.98,64.98,64.98,0.0,0.0
2016-03-27,66.9,66.9,66.9,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.96,66.96,66.96,0.0,0.0
2016-04-03,67.0,67.0,67.0,0.0,0.0,67.08,67.08,67.08,0.0,0.0,66.84,66.84,66.84,0.0,0.0,67.01,67.01,67.01,0.0,0.0
2016-04-10,65.91,65.91,65.91,0.0,0.0,66.62,66.62,66.62,0.0,0.0,65.91,65.91,65.91,0.0,0.0,66.59,66.59,66.59,0.0,0.0
2016-04-17,65.63,65.63,65.63,0.0,0.0,65.7,65.7,65.7,0.0,0.0,65.44,65.44,65.44,0.0,0.0,65.52,65.52,65.52,0.0,0.0
2016-04-24,66.19,66.19,66.19,0.0,0.0,67.03,67.03,67.03,0.0,0.0,66.07,66.07,66.07,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2016-05-01,66.73,66.73,66.73,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.38,66.38,66.38,0.0,0.0,66.46,66.46,66.46,0.0,0.0
2016-05-08,67.26,67.26,67.26,0.0,0.0,67.66,67.66,67.66,0.0,0.0,67.2,67.2,67.2,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2016-05-15,66.22,66.22,66.22,0.0,0.0,66.26,66.26,66.26,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.13,66.13,66.13,0.0,0.0
2016-05-22,66.43,66.43,66.43,0.0,0.0,66.47,66.47,66.47,0.0,0.0,66.13,66.13,66.13,0.0,0.0,66.4,66.4,66.4,0.0,0.0
2016-05-29,67.25,67.25,67.25,0.0,0.0,67.33,67.33,67.33,0.0,0.0,67.04,67.04,67.04,0.0,0.0,67.13,67.13,67.13,0.0,0.0
2016-06-05,68.0,68.0,68.0,0.0,0.0,68.25,68.25,68.25,0.0,0.0,67.82,67.82,67.82,0.0,0.0,67.91,67.91,67.91,0.0,0.0
2016-06-12,67.3,67.3,67.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0,66.92,66.92,66.92,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2016-06-19,67.98,67.98,67.98,0.0,0.0,68.15,68.15,68.15,0.0,0.0,67.66,67.66,67.66,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2016-06-26,69.09,69.09,69.09,0.0,0.0,71.0,71.0,71.0,0.0,0.0,69.09,69.09,69.09,0.0,0.0,70.75,70.75,70.75,0.0,0.0
2016-07-03,71.88,71.88,71.88,0.0,0.0,72.33,72.33,72.33,0.0,0.0,71.75,71.75,71.75,0.0,0.0,72.2,72.2,72.2,0.0,0.0
2016-07-10,70.47,70.47,70.47,0.0,0.0,70.47,70.47,70.47,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.38,70.38,70.38,0.0,0.0
2016-07-17,69.78,69.78,69.78,0.0,0.0,70.22,70.22,70.22,0.0,0.0,69.78,69.78,69.78,0.0,0.0,70.17,70.17,70.17,0.0,0.0
2016-07-24,71.65,71.65,71.65,0.0,0.0,72.0,72.0,72.0,0.0,0.0,71.65,71.65,71.65,0.0,0.0,71.91,71.91,71.91,0.0,0.0
2016-07-31,70.59,70.59,70.59,0.0,0.0,70.76,70.76,70.76,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.52,70.52,70.52,0.0,0.0
2016-08-07,71.68,71.68,71.68,0.0,0.0,71.87,71.87,71.87,0.0,0.0,71.52,71.52,71.52,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2016-08-14,70.71,70.71,70.71,0.0,0.0,71.05,71.05,71.05,0.0,0.0,70.67,70.67,70.67,0.0,0.0,71.05,71.05,71.05,0.0,0.0
2016-08-21,71.78,71.78,71.78,0.0,0.0,72.25,72.25,72.25,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.85,70.85,70.85,0.0,0.0
2016-08-28,70.98,70.98,70.98,0.0,0.0,71.33,71.33,71.33,0.0,0.0,70.94,70.94,70.94,0.0,0.0,71.13,71.13,71.13,0.0,0.0
2016-09-04,70.31,70.31,70.31,0.0,0.0,70.32,70.32,70.32,0.0,0.0,69.84,69.84,69.84,0.0,0.0,69.87,69.87,69.87,0.0,0.0
2016-09-11,69.32,69.32,69.32,0.0,0.0,69.32,69.32,69.32,0.0,0.0,68.99,68.99,68.99,0.0,0.0,69.29,69.29,69.29,0.0,0.0
2016-09-18,71.14,71.14,71.14,0.0,0.0,71.5,71.5,71.5,0.0,0.0,71.09,71.09,71.09,0.0,0.0,71.5,71.5,71.5,0.0,0.0
2016-09-25,71.29,71.29,71.29,0.0,0.0,71.35,71.35,71.35,0.0,0.0,70.88,70.88,70.88,0.0,0.0,71.27,71.27,71.27,0.0,0.0
2016-10-02,70.13,70.13,70.13,0.0,0.0,70.13,70.13,70.13,0.0,0.0,69.72,69.72,69.72,0.0,0.0,69.98,69.98,69.98,0.0,0.0
2016-10-09,68.96,68.96,68.96,0.0,0.0,69.51,69.51,69.51,0.0,0.0,68.88,68.88,68.88,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2016-10-16,70.45,70.45,70.45,0.0,0.0,70.47,70.47,70.47,0.0,0.0,70.16,70.16,70.16,0.0,0.0,70.24,70.24,70.24,0.0,0.0
2016-10-23,69.04,69.04,69.04,0.0,0.0,69.49,69.49,69.49,0.0,0.0,69.02,69.02,69.02,0.0,0.0,69.09,69.09,69.09,0.0,0.0
2016-10-30,69.32,69.32,69.32,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.18,69.18,69.18,0.0,0.0,69.55,69.55,69.55,0.0,0.0
2016-11-06,70.55,70.55,70.55,0.0,0.0,70.55,70.55,70.55,0.0,0.0,66.71,66.71,66.71,0.0,0.0,66.71,66.71,66.71,0.0,0.0
2016-11-13,66.26,66.26,66.26,0.0,0.0,66.46,66.46,66.46,0.0,0.0,65.85,65.85,65.85,0.0,0.0,66.14,66.14,66.14,0.0,0.0
2016-11-20,66.55,66.55,66.55,0.0,0.0,66.58,66.58,66.58,0.0,0.0,65.94,65.94,65.94,0.0,0.0,66.3,66.3,66.3,0.0,0.0
2016-11-27,66.04,66.04,66.04,0.0,0.0,66.24,66.24,66.24,0.0,0.0,65.57,65.57,65.57,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2016-12-04,65.37,65.37,65.37,0.0,0.0,65.44,65.44,65.44,0.0,0.0,64.51,64.51,64.51,0.0,0.0,64.58,64.58,64.58,0.0,0.0
2016-12-11,63.13,63.13,63.13,0.0,0.0,63.13,63.13,63.13,0.0,0.0,62.52,62.52,62.52,0.0,0.0,62.56,62.56,62.56,0.0,0.0
2016-12-18,64.81,64.81,64.81,0.0,0.0,64.94,64.94,64.94,0.0,0.0,64.74,64.74,64.74,0.0,0.0,64.94,64.94,64.94,0.0,0.0
2016-12-25,64.45,64.45,64.45,0.0,0.0,65.01,65.01,65.01,0.0,0.0,64.45,64.45,64.45,0.0,0.0,64.97,64.97,64.97,0.0,0.0
2017-01-01,65.79,65.79,65.79,0.0,0.0,66.03,66.03,66.03,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.79,65.79,65.79,0.0,0.0
2017-01-08,66.4,66.4,66.4,0.0,0.0,66.43,66.43,66.43,0.0,0.0,66.04,66.04,66.04,0.0,0.0,66.36,66.36,66.36,0.0,0.0
2017-01-15,65.85,65.85,65.85,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.42,65.42,65.42,0.0,0.0,65.75,65.75,65.75,0.0,0.0
2017-01-22,65.82,65.82,65.82,0.0,0.0,65.98,65.98,65.98,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.96,65.96,65.96,0.0,0.0
2017-01-29,65.22,65.22,65.22,0.0,0.0,65.49,65.49,65.49,0.0,0.0,64.5,64.5,64.5,0.0,0.0,64.83,64.83,64.83,0.0,0.0
2017-02-05,65.85,65.85,65.85,0.0,0.0,66.32,66.32,66.32,0.0,0.0,65.85,65.85,65.85,0.0,0.0,66.24,66.24,66.24,0.0,0.0
2017-02-12,66.17,66.17,66.17,0.0,0.0,66.17,66.17,66.17,0.0,0.0,65.9,65.9,65.9,0.0,0.0,65.9,65.9,65.9,0.0,0.0
2017-02-19,66.65,66.65,66.65,0.0,0.0,67.03,67.03,67.03,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.9,66.9,66.9,0.0,0.0
2017-02-26,65.53,65.53,65.53,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.08,65.08,65.08,0.0,0.0,65.66,65.66,65.66,0.0,0.0
2017-03-05,63.92,63.92,63.92,0.0,0.0,64.26,64.26,64.26,0.0,0.0,63.78,63.78,63.78,0.0,0.0,64.26,64.26,64.26,0.0,0.0
2017-03-12,65.12,65.12,65.12,0.0,0.0,65.21,65.21,65.21,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2017-03-19,65.82,65.82,65.82,0.0,0.0,66.75,66.75,66.75,0.0,0.0,65.82,65.82,65.82,0.0,0.0,66.49,66.49,66.49,0.0,0.0
2017-03-26,65.85,65.85,65.85,0.0,0.0,66.43,66.43,66.43,0.0,0.0,65.84,65.84,65.84,0.0,0.0,66.43,66.43,66.43,0.0,0.0
2017-04-02,66.84,66.84,66.84,0.0,0.0,66.85,66.85,66.85,0.0,0.0,66.18,66.18,66.18,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2017-04-09,67.43,67.43,67.43,0.0,0.0,67.5,67.5,67.5,0.0,0.0,67.22,67.22,67.22,0.0,0.0,67.22,67.22,67.22,0.0,0.0
2017-04-16,66.58,66.58,66.58,0.0,0.0,66.72,66.72,66.72,0.0,0.0,66.38,66.38,66.38,0.0,0.0,66.38,66.38,66.38,0.0,0.0
2017-04-23,66.67,66.67,66.67,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.94,66.94,66.94,0.0,0.0
2017-04-30,65.31,65.31,65.31,0.0,0.0,65.31,65.31,65.31,0.0,0.0,65.04,65.04,65.04,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2017-05-07,64.98,64.98,64.98,0.0,0.0,65.32,65.32,65.32,0.0,0.0,64.98,64.98,64.98,0.0,0.0,65.28,65.28,65.28,0.0,0.0
2017-05-14,66.3,66.3,66.3,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.23,66.23,66.23,0.0,0.0,66.49,66.49,66.49,0.0,0.0
2017-05-21,66.14,66.14,66.14,0.0,0.0,66.33,66.33,66.33,0.0,0.0,65.95,65.95,65.95,0.0,0.0,65.95,65.95,65.95,0.0,0.0
2017-05-28,67.09,67.09,67.09,0.0,0.0,67.27,67.27,67.27,0.0,0.0,66.89,66.89,66.89,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2017-06-04,66.05,66.05,66.05,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.01,66.01,66.01,0.0,0.0,66.01,66.01,66.01,0.0,0.0
2017-06-11,65.59,65.59,65.59,0.0,0.0,65.82,65.82,65.82,0.0,0.0,65.59,65.59,65.59,0.0,0.0,65.79,65.79,65.79,0.0,0.0
2017-06-18,67.12,67.12,67.12,0.0,0.0,67.3,67.3,67.3,0.0,0.0,67.12,67.12,67.12,0.0,0.0,67.22,67.22,67.22,0.0,0.0
2017-06-25,66.06,66.06,66.06,0.0,0.0,66.07,66.07,66.07,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.66,65.66,65.66,0.0,0.0
2017-07-02,64.83,64.83,64.83,0.0,0.0,64.83,64.83,64.83,0.0,0.0,64.37,64.37,64.37,0.0,0.0,64.47,64.47,64.47,0.0,0.0
2017-07-09,65.21,65.21,65.21,0.0,0.0,65.25,65.25,65.25,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.97,64.97,64.97,0.0,0.0
2017-07-16,66.02,66.02,66.02,0.0,0.0,66.21,66.21,66.21,0.0,0.0,65.89,65.89,65.89,0.0,0.0,65.97,65.97,65.97,0.0,0.0
2017-07-23,65.52,65.52,65.52,0.0,0.0,65.62,65.62,65.62,0.0,0.0,65.44,65.44,65.44,0.0,0.0,65.62,65.62,65.62,0.0,0.0
2017-07-30,65.79,65.79,65.79,0.0,0.0,65.83,65.83,65.83,0.0,0.0,65.56,65.56,65.56,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2017-08-06,66.5,66.5,66.5,0.0,0.0,66.77,66.77,66.77,0.0,0.0,66.45,66.45,66.45,0.0,0.0,66.76,66.76,66.76,0.0,0.0
2017-08-13,66.57,66.57,66.57,0.0,0.0,66.64,66.64,66.64,0.0,0.0,66.3,66.3,66.3,0.0,0.0,66.44,66.44,66.44,0.0,0.0
2017-08-20,66.55,66.55,66.55,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.47,66.47,66.47,0.0,0.0,66.73,66.73,66.73,0.0,0.0
2017-08-27,67.06,67.06,67.06,0.0,0.0,67.07,67.07,67.07,0.0,0.0,66.86,66.86,66.86,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2017-09-03,68.24,68.24,68.24,0.0,0.0,68.39,68.39,68.39,0.0,0.0,68.23,68.23,68.23,0.0,0.0,68.34,68.34,68.34,0.0,0.0
2017-09-10,67.51,67.51,67.51,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.44,67.44,67.44,0.0,0.0,67.7,67.7,67.7,0.0,0.0
2017-09-17,67.22,67.22,67.22,0.0,0.0,67.24,67.24,67.24,0.0,0.0,66.99,66.99,66.99,0.0,0.0,67.22,67.22,67.22,0.0,0.0
2017-09-24,66.59,66.59,66.59,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.3,66.3,66.3,0.0,0.0,66.3,66.3,66.3,0.0,0.0
2017-10-01,65.8,65.8,65.8,0.0,0.0,66.14,66.14,66.14,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.81,65.81,65.81,0.0,0.0
2017-10-08,67.24,67.24,67.24,0.0,0.0,67.31,67.31,67.31,0.0,0.0,66.94,66.94,66.94,0.0,0.0,67.26,67.26,67.26,0.0,0.0
2017-10-15,66.18,66.18,66.18,0.0,0.0,66.27,66.27,66.27,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.18,66.18,66.18,0.0,0.0
2017-10-22,65.98,65.98,65.98,0.0,0.0,66.18,66.18,66.18,0.0,0.0,65.89,65.89,65.89,0.0,0.0,66.06,66.06,66.06,0.0,0.0
2017-10-29,67.15,67.15,67.15,0.0,0.0,67.17,67.17,67.17,0.0,0.0,66.91,66.91,66.91,0.0,0.0,67.15,67.15,67.15,0.0,0.0
2017-11-05,67.3,67.3,67.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.76,66.76,66.76,0.0,0.0
2017-11-12,67.81,67.81,67.81,0.0,0.0,67.98,67.98,67.98,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.98,67.98,67.98,0.0,0.0
2017-11-19,68.31,68.31,68.31,0.0,0.0,68.31,68.31,68.31,0.0,0.0,68.03,68.03,68.03,0.0,0.0,68.08,68.08,68.08,0.0,0.0
2017-11-26,68.28,68.28,68.28,0.0,0.0,68.8,68.8,68.8,0.0,0.0,67.61,67.61,67.61,0.0,0.0,68.26,68.26,68.26,0.0,0.0
2017-12-03,68.31,68.31,68.31,0.0,0.0,68.31,68.31,68.31,0.0,0.0,68.06,68.06,68.06,0.0,0.0,68.28,68.28,68.28,0.0,0.0
2017-12-10,68.68,68.68,68.68,0.0,0.0,69.23,69.23,69.23,0.0,0.0,68.6,68.6,68.6,0.0,0.0,69.18,69.18,69.18,0.0,0.0
2017-12-17,67.77,67.77,67.77,0.0,0.0,67.93,67.93,67.93,0.0,0.0,67.68,67.68,67.68,0.0,0.0,67.9,67.9,67.9,0.0,0.0
2017-12-24,68.83,68.83,68.83,0.0,0.0,69.37,69.37,69.37,0.0,0.0,68.83,68.83,68.83,0.0,0.0,69.23,69.23,69.23,0.0,0.0
2017-12-31,68.96,68.96,68.96,0.0,0.0,69.04,69.04,69.04,0.0,0.0,68.7,68.7,68.7,0.0,0.0,68.98,68.98,68.98,0.0,0.0
