Date,First Trust NASDAQ SmartphoneEtf_Open_average,First Trust NASDAQ SmartphoneEtf_Open_max,First Trust NASDAQ SmartphoneEtf_Open_min,First Trust NASDAQ SmartphoneEtf_Open_volatility,First Trust NASDAQ SmartphoneEtf_Open_change,First Trust NASDAQ SmartphoneEtf_High_average,First Trust NASDAQ SmartphoneEtf_High_max,First Trust NASDAQ SmartphoneEtf_High_min,First Trust NASDAQ SmartphoneEtf_High_volatility,First Trust NASDAQ SmartphoneEtf_High_change,First Trust NASDAQ SmartphoneEtf_Low_average,First Trust NASDAQ SmartphoneEtf_Low_max,First Trust NASDAQ SmartphoneEtf_Low_min,First Trust NASDAQ SmartphoneEtf_Low_volatility,First Trust NASDAQ SmartphoneEtf_Low_change,First Trust NASDAQ SmartphoneEtf_Close_average,First Trust NASDAQ SmartphoneEtf_Close_max,First Trust NASDAQ SmartphoneEtf_Close_min,First Trust NASDAQ SmartphoneEtf_Close_volatility,First Trust NASDAQ SmartphoneEtf_Close_change
2016-05-01,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2016-05-08,34.36,34.36,34.36,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2016-05-15,34.84,34.84,34.84,0.0,0.0,35.14,35.14,35.14,0.0,0.0,34.82,34.82,34.82,0.0,0.0,35.14,35.14,35.14,0.0,0.0
2016-05-22,36.72,36.72,36.72,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.7,36.7,36.7,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2016-05-29,37.4,37.4,37.4,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2016-06-05,37.03,37.03,37.03,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2016-06-12,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.48,36.48,36.48,0.0,0.0
2016-06-19,36.2,36.2,36.2,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2016-06-26,36.87,36.87,36.87,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2016-07-03,37.3,37.3,37.3,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2016-07-10,38.62,38.62,38.62,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.36,38.36,38.36,0.0,0.0
2016-07-17,39.04,39.04,39.04,0.0,0.0,39.04,39.04,39.04,0.0,0.0,39.04,39.04,39.04,0.0,0.0,39.04,39.04,39.04,0.0,0.0
2016-07-24,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2016-07-31,39.65,39.65,39.65,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.84,39.84,39.84,0.0,0.0
2016-08-07,40.16,40.16,40.16,0.0,0.0,40.16,40.16,40.16,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2016-08-14,40.43,40.43,40.43,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2016-08-21,40.3,40.3,40.3,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.14,40.14,40.14,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2016-08-28,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2016-09-04,40.49,40.49,40.49,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2016-09-11,39.46,39.46,39.46,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.44,39.44,39.44,0.0,0.0,39.44,39.44,39.44,0.0,0.0
2016-09-18,41.15,41.15,41.15,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.22,41.22,41.22,0.0,0.0
2016-09-25,41.15,41.15,41.15,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.15,41.15,41.15,0.0,0.0
2016-10-02,41.03,41.03,41.03,0.0,0.0,41.03,41.03,41.03,0.0,0.0,41.01,41.01,41.01,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2016-10-09,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0
2016-10-16,40.2,40.2,40.2,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.2,40.2,40.2,0.0,0.0
2016-10-23,40.51,40.51,40.51,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2016-10-30,39.35,39.35,39.35,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.35,39.35,39.35,0.0,0.0
2016-11-06,39.25,39.25,39.25,0.0,0.0,39.25,39.25,39.25,0.0,0.0,39.25,39.25,39.25,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2016-11-13,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2016-11-20,40.46,40.46,40.46,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.45,40.45,40.45,0.0,0.0
2016-11-27,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2016-12-04,41.09,41.09,41.09,0.0,0.0,41.24,41.24,41.24,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2016-12-11,41.67,41.67,41.67,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.67,41.67,41.67,0.0,0.0
2016-12-18,41.41,41.41,41.41,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.42,41.42,41.42,0.0,0.0
2016-12-25,41.49,41.49,41.49,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.49,41.49,41.49,0.0,0.0
2017-01-01,41.37,41.37,41.37,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2017-01-08,42.12,42.12,42.12,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.12,42.12,42.12,0.0,0.0,42.16,42.16,42.16,0.0,0.0
2017-01-15,41.68,41.68,41.68,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.69,41.69,41.69,0.0,0.0
2017-01-22,43.07,43.07,43.07,0.0,0.0,43.07,43.07,43.07,0.0,0.0,42.98,42.98,42.98,0.0,0.0,42.98,42.98,42.98,0.0,0.0
2017-01-29,43.79,43.79,43.79,0.0,0.0,43.81,43.81,43.81,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.71,43.71,43.71,0.0,0.0
2017-02-05,43.83,43.83,43.83,0.0,0.0,43.92,43.92,43.92,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2017-02-12,44.18,44.18,44.18,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.18,44.18,44.18,0.0,0.0,44.18,44.18,44.18,0.0,0.0
2017-02-19,44.66,44.66,44.66,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.56,44.56,44.56,0.0,0.0,44.56,44.56,44.56,0.0,0.0
2017-02-26,44.87,44.87,44.87,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.87,44.87,44.87,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2017-03-05,44.84,44.84,44.84,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2017-03-12,46.21,46.21,46.21,0.0,0.0,46.21,46.21,46.21,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.21,46.21,46.21,0.0,0.0
2017-03-19,46.15,46.15,46.15,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.15,46.15,46.15,0.0,0.0
2017-03-26,46.59,46.59,46.59,0.0,0.0,46.61,46.61,46.61,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.59,46.59,46.59,0.0,0.0
2017-04-02,45.9,45.9,45.9,0.0,0.0,45.92,45.92,45.92,0.0,0.0,45.82,45.82,45.82,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2017-04-09,45.53,45.53,45.53,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.53,45.53,45.53,0.0,0.0
2017-04-16,45.52,45.52,45.52,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.52,45.52,45.52,0.0,0.0
2017-04-23,46.87,46.87,46.87,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.87,46.87,46.87,0.0,0.0
2017-04-30,47.1,47.1,47.1,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.09,47.09,47.09,0.0,0.0,47.09,47.09,47.09,0.0,0.0
2017-05-07,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0
2017-05-14,48.56,48.56,48.56,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2017-05-21,49.86,49.86,49.86,0.0,0.0,49.86,49.86,49.86,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.53,49.53,49.53,0.0,0.0
2017-05-28,50.38,50.38,50.38,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.06,50.06,50.06,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2017-06-04,51.04,51.04,51.04,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.01,51.01,51.01,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2017-06-11,49.95,49.95,49.95,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2017-06-18,49.89,49.89,49.89,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.89,49.89,49.89,0.0,0.0
2017-06-25,48.56,48.56,48.56,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.56,48.56,48.56,0.0,0.0,48.77,48.77,48.77,0.0,0.0
2017-07-02,48.17,48.17,48.17,0.0,0.0,48.95,48.95,48.95,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2017-07-09,49.88,49.88,49.88,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.88,49.88,49.88,0.0,0.0
2017-07-16,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2017-07-23,49.42,49.42,49.42,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.34,49.34,49.34,0.0,0.0
2017-07-30,49.12,49.12,49.12,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.12,49.12,49.12,0.0,0.0,49.12,49.12,49.12,0.0,0.0
2017-08-06,47.63,47.63,47.63,0.0,0.0,48.12,48.12,48.12,0.0,0.0,47.3,47.3,47.3,0.0,0.0,48.01,48.01,48.01,0.0,0.0
2017-08-13,47.76,47.76,47.76,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2017-08-20,48.79,48.79,48.79,0.0,0.0,48.99,48.99,48.99,0.0,0.0,48.52,48.52,48.52,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2017-08-27,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2017-09-03,49.2,49.2,49.2,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.1,49.1,49.1,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2017-09-10,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2017-09-17,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2017-09-24,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2017-10-01,51.11,51.11,51.11,0.0,0.0,51.22,51.22,51.22,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2017-10-08,52.07,52.07,52.07,0.0,0.0,52.1,52.1,52.1,0.0,0.0,52.07,52.07,52.07,0.0,0.0,52.1,52.1,52.1,0.0,0.0
2017-10-15,51.48,51.48,51.48,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.48,51.48,51.48,0.0,0.0
2017-10-22,51.15,51.15,51.15,0.0,0.0,51.15,51.15,51.15,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2017-10-29,51.5,51.5,51.5,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2017-11-05,52.25,52.25,52.25,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.38,52.38,52.38,0.0,0.0
2017-11-12,51.97,51.97,51.97,0.0,0.0,52.14,52.14,52.14,0.0,0.0,51.97,51.97,51.97,0.0,0.0,52.14,52.14,52.14,0.0,0.0
2017-11-19,53.81,53.81,53.81,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2017-11-26,51.98,51.98,51.98,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2017-12-03,51.16,51.16,51.16,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2017-12-10,52.03,52.03,52.03,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.12,52.12,52.12,0.0,0.0
2017-12-17,52.38,52.38,52.38,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.39,52.39,52.39,0.0,0.0
2017-12-24,52.52,52.52,52.52,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.2,52.2,52.2,0.0,0.0
2017-12-31,54.26,54.26,54.26,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.25,54.25,54.25,0.0,0.0
