Date,Hartford Global Small Cap_etf_Open_average,Hartford Global Small Cap_etf_Open_max,Hartford Global Small Cap_etf_Open_min,Hartford Global Small Cap_etf_Open_volatility,Hartford Global Small Cap_etf_Open_change,Hartford Global Small Cap_etf_High_average,Hartford Global Small Cap_etf_High_max,Hartford Global Small Cap_etf_High_min,Hartford Global Small Cap_etf_High_volatility,Hartford Global Small Cap_etf_High_change,Hartford Global Small Cap_etf_Low_average,Hartford Global Small Cap_etf_Low_max,Hartford Global Small Cap_etf_Low_min,Hartford Global Small Cap_etf_Low_volatility,Hartford Global Small Cap_etf_Low_change,Hartford Global Small Cap_etf_Close_average,Hartford Global Small Cap_etf_Close_max,Hartford Global Small Cap_etf_Close_min,Hartford Global Small Cap_etf_Close_volatility,Hartford Global Small Cap_etf_Close_change
2016-03-13,23.06,23.06,23.06,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2016-03-20,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2016-03-27,23.53,23.53,23.53,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2016-04-03,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2016-04-10,24.26,24.26,24.26,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2016-04-17,24.26,24.26,24.26,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2016-04-24,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2016-05-01,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2016-05-08,23.52,23.52,23.52,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2016-05-15,23.6,23.6,23.6,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2016-05-22,23.98,23.98,23.98,0.0,0.0,24.01,24.01,24.01,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2016-05-29,24.28,24.28,24.28,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2016-06-05,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2016-06-12,23.76,23.76,23.76,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2016-06-19,23.54,23.54,23.54,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2016-06-26,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2016-07-03,23.94,23.94,23.94,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2016-07-10,24.17,24.17,24.17,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2016-07-17,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2016-07-24,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2016-07-31,24.67,24.67,24.67,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2016-08-07,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0
2016-08-14,25.16,25.16,25.16,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2016-08-21,25.31,25.31,25.31,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2016-08-28,25.18,25.18,25.18,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2016-09-04,25.31,25.31,25.31,0.0,0.0,25.31,25.31,25.31,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2016-09-11,24.88,24.88,24.88,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2016-09-18,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2016-09-25,25.54,25.54,25.54,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2016-10-02,25.47,25.47,25.47,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2016-10-09,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2016-10-16,25.15,25.15,25.15,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2016-10-23,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2016-10-30,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2016-11-06,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2016-11-13,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2016-11-20,25.56,25.56,25.56,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2016-11-27,25.41,25.41,25.41,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2016-12-04,26.44,26.44,26.44,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.46,26.46,26.46,0.0,0.0
2016-12-11,26.09,26.09,26.09,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2016-12-18,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.1,26.1,26.1,0.0,0.0
2016-12-25,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2017-01-01,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2017-01-08,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2017-01-15,26.3,26.3,26.3,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2017-01-22,26.54,26.54,26.54,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2017-01-29,26.9,26.9,26.9,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2017-02-05,27.02,27.02,27.02,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2017-02-12,27.25,27.25,27.25,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.26,27.26,27.26,0.0,0.0
2017-02-19,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2017-02-26,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.31,27.31,27.31,0.0,0.0
2017-03-05,27.1,27.1,27.1,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2017-03-12,27.75,27.75,27.75,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.77,27.77,27.77,0.0,0.0
2017-03-19,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2017-03-26,27.61,27.61,27.61,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2017-04-02,27.46,27.46,27.46,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.46,27.46,27.46,0.0,0.0
2017-04-09,27.44,27.44,27.44,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2017-04-16,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2017-04-23,28.06,28.06,28.06,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.06,28.06,28.06,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2017-04-30,27.98,27.98,27.98,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2017-05-07,28.05,28.05,28.05,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2017-05-14,27.87,27.87,27.87,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2017-05-21,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2017-05-28,28.53,28.53,28.53,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2017-06-04,28.73,28.73,28.73,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2017-06-11,28.35,28.35,28.35,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2017-06-18,28.05,28.05,28.05,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2017-06-25,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2017-07-02,28.37,28.37,28.37,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2017-07-09,29.04,29.04,29.04,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2017-07-16,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2017-07-23,29.18,29.18,29.18,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.17,29.17,29.17,0.0,0.0
2017-07-30,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2017-08-06,28.74,28.74,28.74,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2017-08-13,28.69,28.69,28.69,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2017-08-20,29.09,29.09,29.09,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2017-08-27,29.46,29.46,29.46,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2017-09-03,29.5,29.5,29.5,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2017-09-10,29.87,29.87,29.87,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2017-09-17,29.94,29.94,29.94,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2017-09-24,30.4,30.4,30.4,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2017-10-01,30.54,30.54,30.54,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2017-10-08,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2017-10-15,30.6,30.6,30.6,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2017-10-22,30.59,30.59,30.59,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2017-10-29,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2017-11-05,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2017-11-12,30.54,30.54,30.54,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2017-11-19,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2017-11-26,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2017-12-03,31.05,31.05,31.05,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2017-12-10,31.2,31.2,31.2,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.29,31.29,31.29,0.0,0.0
2017-12-17,31.29,31.29,31.29,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2017-12-24,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2017-12-31,32.09,32.09,32.09,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.17,32.17,32.17,0.0,0.0
