Date,USB_stock_Open_average,USB_stock_Open_max,USB_stock_Open_min,USB_stock_Open_volatility,USB_stock_Open_change,USB_stock_High_average,USB_stock_High_max,USB_stock_High_min,USB_stock_High_volatility,USB_stock_High_change,USB_stock_Low_average,USB_stock_Low_max,USB_stock_Low_min,USB_stock_Low_volatility,USB_stock_Low_change,USB_stock_Close_average,USB_stock_Close_max,USB_stock_Close_min,USB_stock_Close_volatility,USB_stock_Close_change,USB_stock_Volume_average,USB_stock_Volume_max,USB_stock_Volume_min,USB_stock_Volume_volatility,USB_stock_Volume_change
2016-01-03,41.042,41.75,40.31,1.4399999999999977,-1.1099999999999994,41.298,41.82,40.67,1.1499999999999986,-1.1099999999999994,40.524,41.19,39.62,1.5700000000000003,-1.490000000000002,40.836,41.68,39.7,1.9799999999999969,-1.779999999999994,8425405,9959782,6779586,3180196,-782929
2016-01-10,39.788,40.92,38.01,2.9100000000000037,-2.0,40.292,41.04,39.44,1.6000000000000014,-0.6700000000000017,39.04,39.69,37.97,1.7199999999999989,-1.509999999999998,39.693999999999996,40.62,39.01,1.6099999999999994,-0.8100000000000023,11303873,14534031,6668815,7865216,7865216
2016-01-17,39.0025,39.47,38.3,1.1700000000000017,-0.1700000000000017,39.57,39.87,39.33,0.5399999999999991,-0.23999999999999488,38.6325,39.03,38.26,0.7700000000000031,0.28000000000000114,38.9725,39.37,38.52,0.8499999999999943,0.23999999999999488,11560004,13476324,8942919,4533405,-2368943
2016-01-24,39.134,39.51,38.44,1.0700000000000003,0.020000000000003126,39.698,40.08,39.27,0.8099999999999952,0.7299999999999969,38.71,39.2,38.23,0.970000000000006,0.970000000000006,39.154,40.06,38.29,1.7700000000000031,1.7700000000000031,9247908,11718784,7619430,4099354,1460086
2016-01-31,39.514,40.2,38.93,1.2700000000000031,0.3100000000000023,39.876000000000005,40.55,39.27,1.279999999999994,0.529999999999994,39.046,39.94,37.98,1.9600000000000009,0.39000000000000057,39.606,40.11,38.75,1.3599999999999994,0.29000000000000625,8654594,10534070,6241806,4292264,3976534
2016-02-07,38.938,39.94,38.0,1.9399999999999977,-1.4299999999999997,39.454,40.29,38.08,2.210000000000001,-0.8900000000000006,38.316,39.02,37.07,1.9500000000000028,-0.9699999999999989,38.904,39.53,37.45,2.0799999999999983,-0.4299999999999997,12181516,13886299,9332038,4554261,-1430688
2016-02-14,39.9075,40.61,39.28,1.3299999999999983,-0.36999999999999744,40.275,40.71,39.73,0.980000000000004,-0.7900000000000063,39.43,40.07,39.06,1.009999999999998,-0.21999999999999886,39.815,40.19,39.46,0.7299999999999969,-0.7299999999999969,9438363,11232956,7672176,3560780,-249605
2016-02-21,39.286,40.1,38.27,1.8299999999999983,-0.6099999999999994,39.584,40.39,38.54,1.8500000000000014,-0.6199999999999974,38.772,40.0,37.48,2.520000000000003,-0.9099999999999966,39.193999999999996,40.23,38.44,1.7899999999999991,-0.9399999999999977,8028091,9226426,6336151,2890275,-957124
2016-02-28,39.864,40.91,38.69,2.219999999999999,1.6599999999999966,40.346000000000004,41.21,39.31,1.8999999999999986,1.8999999999999986,39.574,40.61,38.51,2.1000000000000014,2.1000000000000014,40.15,41.03,38.52,2.509999999999998,2.509999999999998,6651690,7465456,5694844,1770612,-1272525
2016-03-06,40.176,40.65,39.93,0.7199999999999989,-0.7199999999999989,40.426,40.93,40.14,0.7899999999999991,-0.4399999999999977,39.708,40.49,39.08,1.4100000000000037,-0.8800000000000026,40.07,40.77,39.51,1.2600000000000051,-0.3100000000000023,6215266,7774774,4287549,3487225,3487225
2016-03-13,40.526,41.0,40.14,0.8599999999999994,0.5300000000000011,40.95,41.42,40.59,0.8299999999999983,0.8299999999999983,40.263999999999996,40.86,39.97,0.8900000000000006,0.8900000000000006,40.766,41.32,40.49,0.8299999999999983,0.8299999999999983,7264217,10078909,6001702,4077207,3729375
2016-03-20,41.045,41.23,40.73,0.5,-0.5,41.35,41.54,40.84,0.6999999999999957,-0.6499999999999986,40.847500000000004,41.06,40.46,0.6000000000000014,-0.6000000000000014,41.167500000000004,41.38,40.78,0.6000000000000014,-0.6000000000000014,6017394,6761849,5207062,1554787,1123899
2016-03-27,40.586,40.86,40.31,0.5499999999999972,-0.5300000000000011,40.888,41.21,40.47,0.740000000000002,-0.18999999999999773,40.264,40.54,39.79,0.75,-0.5200000000000031,40.672000000000004,40.99,40.39,0.6000000000000014,0.010000000000005116,5614330,6578993,4147041,2431952,1064722
2016-04-03,40.012,40.68,39.48,1.2000000000000028,-1.2000000000000028,40.21,40.85,39.81,1.0399999999999991,-1.0,39.586,40.42,38.83,1.5900000000000034,-1.1499999999999986,39.86,40.68,39.1,1.5799999999999983,-1.2999999999999972,5908210,8354565,4685269,3669296,305233
2016-04-10,40.508,41.45,39.58,1.8700000000000045,1.8700000000000045,41.004,41.65,40.04,1.6099999999999994,1.5200000000000031,40.3,40.95,39.41,1.5400000000000063,1.5400000000000063,40.654,41.28,39.53,1.75,1.5700000000000003,8364454,10469435,7052583,3416852,-268678
