Date,Guggenheim CurrencyShares Swedish KronaEtf_Open_average,Guggenheim CurrencyShares Swedish KronaEtf_Open_max,Guggenheim CurrencyShares Swedish KronaEtf_Open_min,Guggenheim CurrencyShares Swedish KronaEtf_Open_volatility,Guggenheim CurrencyShares Swedish KronaEtf_Open_change,Guggenheim CurrencyShares Swedish KronaEtf_High_average,Guggenheim CurrencyShares Swedish KronaEtf_High_max,Guggenheim CurrencyShares Swedish KronaEtf_High_min,Guggenheim CurrencyShares Swedish KronaEtf_High_volatility,Guggenheim CurrencyShares Swedish KronaEtf_High_change,Guggenheim CurrencyShares Swedish KronaEtf_Low_average,Guggenheim CurrencyShares Swedish KronaEtf_Low_max,Guggenheim CurrencyShares Swedish KronaEtf_Low_min,Guggenheim CurrencyShares Swedish KronaEtf_Low_volatility,Guggenheim CurrencyShares Swedish KronaEtf_Low_change,Guggenheim CurrencyShares Swedish KronaEtf_Close_average,Guggenheim CurrencyShares Swedish KronaEtf_Close_max,Guggenheim CurrencyShares Swedish KronaEtf_Close_min,Guggenheim CurrencyShares Swedish KronaEtf_Close_volatility,Guggenheim CurrencyShares Swedish KronaEtf_Close_change
2017-01-29,111.16,111.16,111.16,0.0,0.0,111.16,111.16,111.16,0.0,0.0,110.84,110.84,110.84,0.0,0.0,110.84,110.84,110.84,0.0,0.0
2017-02-05,108.28,108.28,108.28,0.0,0.0,108.48,108.48,108.48,0.0,0.0,108.14,108.14,108.14,0.0,0.0,108.14,108.14,108.14,0.0,0.0
2017-02-12,108.88,108.88,108.88,0.0,0.0,108.88,108.88,108.88,0.0,0.0,108.24,108.24,108.24,0.0,0.0,108.24,108.24,108.24,0.0,0.0
2017-02-19,107.15,107.15,107.15,0.0,0.0,107.15,107.15,107.15,0.0,0.0,106.83,106.83,106.83,0.0,0.0,106.91,106.91,106.91,0.0,0.0
2017-02-26,106.84,106.84,106.84,0.0,0.0,107.41,107.41,107.41,0.0,0.0,106.84,106.84,106.84,0.0,0.0,107.41,107.41,107.41,0.0,0.0
2017-03-05,107.01,107.01,107.01,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.01,107.01,107.01,0.0,0.0,107.49,107.49,107.49,0.0,0.0
2017-03-12,109.29,109.29,109.29,0.0,0.0,109.4,109.4,109.4,0.0,0.0,109.29,109.29,109.29,0.0,0.0,109.29,109.29,109.29,0.0,0.0
2017-03-19,109.45,109.45,109.45,0.0,0.0,109.45,109.45,109.45,0.0,0.0,109.45,109.45,109.45,0.0,0.0,109.45,109.45,109.45,0.0,0.0
2017-03-26,107.86,107.86,107.86,0.0,0.0,107.86,107.86,107.86,0.0,0.0,107.65,107.65,107.65,0.0,0.0,107.65,107.65,107.65,0.0,0.0
2017-04-02,106.5,106.5,106.5,0.0,0.0,106.52,106.52,106.52,0.0,0.0,106.12,106.12,106.12,0.0,0.0,106.13,106.13,106.13,0.0,0.0
2017-04-09,106.51,106.51,106.51,0.0,0.0,106.51,106.51,106.51,0.0,0.0,106.51,106.51,106.51,0.0,0.0,106.51,106.51,106.51,0.0,0.0
2017-04-16,107.44,107.44,107.44,0.0,0.0,107.44,107.44,107.44,0.0,0.0,107.44,107.44,107.44,0.0,0.0,107.44,107.44,107.44,0.0,0.0
2017-04-23,108.6,108.6,108.6,0.0,0.0,108.6,108.6,108.6,0.0,0.0,108.6,108.6,108.6,0.0,0.0,108.6,108.6,108.6,0.0,0.0
2017-04-30,109.41,109.41,109.41,0.0,0.0,109.41,109.41,109.41,0.0,0.0,109.3,109.3,109.3,0.0,0.0,109.3,109.3,109.3,0.0,0.0
2017-05-07,108.74,108.74,108.74,0.0,0.0,108.97,108.97,108.97,0.0,0.0,108.74,108.74,108.74,0.0,0.0,108.97,108.97,108.97,0.0,0.0
2017-05-14,109.7,109.7,109.7,0.0,0.0,110.42,110.42,110.42,0.0,0.0,109.7,109.7,109.7,0.0,0.0,110.42,110.42,110.42,0.0,0.0
2017-05-21,111.3,111.3,111.3,0.0,0.0,111.3,111.3,111.3,0.0,0.0,110.84,110.84,110.84,0.0,0.0,110.84,110.84,110.84,0.0,0.0
2017-05-28,110.97,110.97,110.97,0.0,0.0,111.48,111.48,111.48,0.0,0.0,110.97,110.97,110.97,0.0,0.0,111.45,111.45,111.45,0.0,0.0
2017-06-04,110.1,110.1,110.1,0.0,0.0,110.22,110.22,110.22,0.0,0.0,109.9,109.9,109.9,0.0,0.0,110.22,110.22,110.22,0.0,0.0
2017-06-11,110.46,110.46,110.46,0.0,0.0,110.46,110.46,110.46,0.0,0.0,110.28,110.28,110.28,0.0,0.0,110.38,110.38,110.38,0.0,0.0
2017-06-18,109.84,109.84,109.84,0.0,0.0,110.23,110.23,110.23,0.0,0.0,109.84,109.84,109.84,0.0,0.0,110.23,110.23,110.23,0.0,0.0
2017-06-25,113.84,113.84,113.84,0.0,0.0,113.84,113.84,113.84,0.0,0.0,113.84,113.84,113.84,0.0,0.0,113.84,113.84,113.84,0.0,0.0
2017-07-02,113.84,113.84,113.84,0.0,0.0,113.84,113.84,113.84,0.0,0.0,113.6,113.6,113.6,0.0,0.0,113.72,113.72,113.72,0.0,0.0
2017-07-09,114.75,114.75,114.75,0.0,0.0,114.75,114.75,114.75,0.0,0.0,114.75,114.75,114.75,0.0,0.0,114.75,114.75,114.75,0.0,0.0
2017-07-16,116.22,116.22,116.22,0.0,0.0,116.38,116.38,116.38,0.0,0.0,116.16,116.16,116.16,0.0,0.0,116.38,116.38,116.38,0.0,0.0
2017-07-23,117.96,117.96,117.96,0.0,0.0,118.22,118.22,118.22,0.0,0.0,117.93,117.93,117.93,0.0,0.0,118.22,118.22,118.22,0.0,0.0
2017-07-30,118.28,118.28,118.28,0.0,0.0,118.28,118.28,118.28,0.0,0.0,118.28,118.28,118.28,0.0,0.0,118.28,118.28,118.28,0.0,0.0
2017-08-06,117.77,117.77,117.77,0.0,0.0,117.77,117.77,117.77,0.0,0.0,117.77,117.77,117.77,0.0,0.0,117.77,117.77,117.77,0.0,0.0
2017-08-13,118.06,118.06,118.06,0.0,0.0,118.08,118.08,118.08,0.0,0.0,118.06,118.06,118.06,0.0,0.0,118.08,118.08,118.08,0.0,0.0
2017-08-20,118.89,118.89,118.89,0.0,0.0,120.23,120.23,120.23,0.0,0.0,118.1,118.1,118.1,0.0,0.0,120.07,120.07,120.07,0.0,0.0
2017-08-27,119.96,119.96,119.96,0.0,0.0,119.96,119.96,119.96,0.0,0.0,119.63,119.63,119.63,0.0,0.0,119.88,119.88,119.88,0.0,0.0
2017-09-03,120.84,120.84,120.84,0.0,0.0,120.84,120.84,120.84,0.0,0.0,120.44,120.44,120.44,0.0,0.0,120.5,120.5,120.5,0.0,0.0
2017-09-10,120.18,120.18,120.18,0.0,0.0,120.18,120.18,120.18,0.0,0.0,120.18,120.18,120.18,0.0,0.0,120.18,120.18,120.18,0.0,0.0
2017-09-17,120.02,120.02,120.02,0.0,0.0,120.25,120.25,120.25,0.0,0.0,120.02,120.02,120.02,0.0,0.0,120.25,120.25,120.25,0.0,0.0
2017-09-24,117.46,117.46,117.46,0.0,0.0,117.46,117.46,117.46,0.0,0.0,117.01,117.01,117.01,0.0,0.0,117.01,117.01,117.01,0.0,0.0
2017-10-01,118.0,118.0,118.0,0.0,0.0,118.0,118.0,118.0,0.0,0.0,118.0,118.0,118.0,0.0,0.0,118.0,118.0,118.0,0.0,0.0
2017-10-08,118.0,118.0,118.0,0.0,0.0,118.08,118.08,118.08,0.0,0.0,117.46,117.46,117.46,0.0,0.0,117.61,117.61,117.61,0.0,0.0
2017-10-15,116.9,116.9,116.9,0.0,0.0,117.1,117.1,117.1,0.0,0.0,116.84,116.84,116.84,0.0,0.0,116.97,116.97,116.97,0.0,0.0
2017-10-22,114.0,114.0,114.0,0.0,0.0,114.13,114.13,114.13,0.0,0.0,113.74,113.74,113.74,0.0,0.0,114.13,114.13,114.13,0.0,0.0
2017-10-29,113.77,113.77,113.77,0.0,0.0,113.77,113.77,113.77,0.0,0.0,113.77,113.77,113.77,0.0,0.0,113.77,113.77,113.77,0.0,0.0
2017-11-05,113.88,113.88,113.88,0.0,0.0,114.07,114.07,114.07,0.0,0.0,113.88,113.88,113.88,0.0,0.0,114.07,114.07,114.07,0.0,0.0
2017-11-12,113.1,113.1,113.1,0.0,0.0,113.17,113.17,113.17,0.0,0.0,113.1,113.1,113.1,0.0,0.0,113.17,113.17,113.17,0.0,0.0
2017-11-19,114.6,114.6,114.6,0.0,0.0,114.6,114.6,114.6,0.0,0.0,114.6,114.6,114.6,0.0,0.0,114.6,114.6,114.6,0.0,0.0
2017-11-26,113.86,113.86,113.86,0.0,0.0,114.0,114.0,114.0,0.0,0.0,113.86,113.86,113.86,0.0,0.0,114.0,114.0,114.0,0.0,0.0
2017-12-03,112.66,112.66,112.66,0.0,0.0,112.66,112.66,112.66,0.0,0.0,112.66,112.66,112.66,0.0,0.0,112.66,112.66,112.66,0.0,0.0
2017-12-10,112.0,112.0,112.0,0.0,0.0,112.04,112.04,112.04,0.0,0.0,111.81,111.81,111.81,0.0,0.0,112.04,112.04,112.04,0.0,0.0
2017-12-17,113.62,113.62,113.62,0.0,0.0,114.29,114.29,114.29,0.0,0.0,113.6,113.6,113.6,0.0,0.0,114.29,114.29,114.29,0.0,0.0
2017-12-24,116.18,116.18,116.18,0.0,0.0,116.23,116.23,116.23,0.0,0.0,116.17,116.17,116.17,0.0,0.0,116.18,116.18,116.18,0.0,0.0
2017-12-31,116.73,116.73,116.73,0.0,0.0,116.89,116.89,116.89,0.0,0.0,116.73,116.73,116.73,0.0,0.0,116.85,116.85,116.85,0.0,0.0
