Date,GD_stock_Open_average,GD_stock_Open_max,GD_stock_Open_min,GD_stock_Open_volatility,GD_stock_Open_change,GD_stock_High_average,GD_stock_High_max,GD_stock_High_min,GD_stock_High_volatility,GD_stock_High_change,GD_stock_Low_average,GD_stock_Low_max,GD_stock_Low_min,GD_stock_Low_volatility,GD_stock_Low_change,GD_stock_Close_average,GD_stock_Close_max,GD_stock_Close_min,GD_stock_Close_volatility,GD_stock_Close_change,GD_stock_Volume_average,GD_stock_Volume_max,GD_stock_Volume_min,GD_stock_Volume_volatility,GD_stock_Volume_change
2016-03-13,134.212,134.94,133.28,1.6599999999999966,-0.44999999999998863,134.928,136.09,134.09,2.0,0.5300000000000011,133.34799999999998,134.17,132.38,1.789999999999992,0.03999999999999204,134.212,135.45,133.29,2.1599999999999966,1.2399999999999807,1646488,2581235,1146604,1434631,1161895
2016-03-20,134.29500000000002,135.2,132.4,2.799999999999983,-2.5,134.8275,135.98,132.4,3.579999999999984,-3.009999999999991,132.56,134.39,127.74,6.6499999999999915,-6.6499999999999915,133.35500000000002,135.24,129.08,6.159999999999997,-5.699999999999989,1559270,3344481,785603,2558878,2192365
2016-03-27,130.874,132.13,129.5,2.6299999999999955,0.8799999999999955,132.03,132.62,131.11,1.509999999999991,1.509999999999991,130.08,131.24,128.99,2.25,0.6999999999999886,131.624,132.34,130.82,1.5200000000000102,1.5200000000000102,1740362,2060940,1400252,660688,274880
2016-04-03,131.424,132.42,129.79,2.6299999999999955,0.12999999999999545,132.808,133.8,131.85,1.950000000000017,0.7400000000000091,130.964,132.29,129.55,2.7399999999999807,0.7699999999999818,131.71,132.91,130.84,2.069999999999993,1.2199999999999989,1408118,1556101,1120784,435317,-435317
2016-04-10,133.522,134.48,131.94,2.539999999999992,0.3100000000000023,134.498,135.14,133.85,1.289999999999992,1.0699999999999932,132.718,133.51,131.82,1.6899999999999977,1.6499999999999773,133.63,134.81,131.9,2.9099999999999966,2.9099999999999966,1087085,1387821,826881,560940,256394
2016-04-17,136.56,138.03,134.62,3.4099999999999966,3.4099999999999966,137.94,139.04,136.51,2.530000000000001,1.920000000000016,135.93,136.69,134.34,2.3499999999999943,2.0999999999999943,137.062,137.9,136.29,1.6100000000000136,1.6100000000000136,1424920,1639002,1140928,498074,-142572
2016-04-24,139.174,142.21,137.05,5.159999999999997,3.049999999999983,141.036,144.15,137.75,6.400000000000006,3.0800000000000125,138.402,140.67,136.5,4.1699999999999875,2.5,140.15800000000002,143.61,136.79,6.820000000000022,3.730000000000018,1797034,2888131,951482,1936649,942191
2016-05-01,141.5,141.99,140.72,1.2700000000000102,1.2700000000000102,142.84799999999998,143.67,142.35,1.3199999999999932,0.8699999999999761,140.688,141.73,139.97,1.759999999999991,1.759999999999991,142.248,143.44,141.43,2.009999999999991,1.6099999999999852,1397789,1780881,958244,822637,251778
2016-05-08,144.47400000000002,145.74,143.28,2.460000000000008,1.5900000000000034,145.706,146.31,144.76,1.5500000000000114,0.9200000000000159,143.894,144.71,142.71,2.0,1.4599999999999795,144.66400000000002,145.71,142.97,2.740000000000009,1.4000000000000057,1342351,1564991,991235,573756,-408739
2016-05-15,144.348,145.43,143.46,1.9699999999999989,0.4199999999999875,145.558,147.16,143.96,3.1999999999999886,-0.8700000000000045,143.54,144.26,142.31,1.9499999999999886,-0.28000000000000114,144.578,145.37,143.59,1.7800000000000011,-0.75,1216125,1557506,937312,620194,257184
2016-05-22,143.246,144.28,142.75,1.5300000000000011,-1.4799999999999898,143.65,144.62,143.28,1.3400000000000034,-1.1899999999999977,142.556,142.79,142.25,0.539999999999992,0.539999999999992,142.828,143.13,142.25,0.8799999999999955,0.8799999999999955,1334381,1977783,761207,1216576,-870748
2016-05-29,141.46249999999998,143.54,140.01,3.530000000000001,-3.530000000000001,142.015,143.91,140.87,3.039999999999992,-3.039999999999992,140.315,141.54,138.76,2.780000000000001,-2.780000000000001,140.925,141.87,140.13,1.740000000000009,-1.6400000000000148,2872890,5111268,1690851,3420417,911552
2016-06-05,140.902,141.19,140.53,0.6599999999999966,0.6399999999999864,141.79,142.13,141.25,0.8799999999999955,0.8400000000000034,140.646,141.03,140.04,0.9900000000000091,0.9900000000000091,141.28,141.98,140.34,1.6399999999999864,1.1899999999999977,1285125,1827134,870546,956588,420841
2016-06-12,139.876,141.2,138.99,2.2099999999999795,-1.299999999999983,140.526,141.62,139.46,2.1599999999999966,-1.5300000000000011,138.674,139.53,138.08,1.4499999999999886,-0.9499999999999886,139.48000000000002,140.11,138.99,1.1200000000000045,-0.12000000000000455,1280758,1520413,946185,574228,129574
2016-06-19,139.492,141.22,135.89,5.3300000000000125,-4.530000000000001,140.512,141.58,138.88,2.700000000000017,-2.680000000000007,138.37800000000001,139.97,135.03,4.939999999999998,-4.939999999999998,139.00799999999998,140.92,136.14,4.780000000000001,-4.780000000000001,2071257,4483687,1017859,3465828,2586201
2016-06-26,135.928,139.52,134.56,4.960000000000008,4.52000000000001,137.378,141.54,134.56,6.97999999999999,6.090000000000003,134.81,139.5,132.68,6.819999999999993,6.819999999999993,136.642,141.34,133.06,8.280000000000001,8.280000000000001,2426690,3942954,1299856,2643098,1641406
2016-07-03,139.57999999999998,140.93,138.14,2.7900000000000205,-1.3700000000000045,140.6825,141.0,140.03,0.9699999999999989,-0.19999999999998863,137.99,139.1,136.71,2.3899999999999864,1.3100000000000023,139.3675,140.48,138.41,2.069999999999993,2.069999999999993,1855142,2033872,1439291,594581,85166
2016-07-10,142.016,142.91,140.56,2.3499999999999943,2.3499999999999943,142.652,143.2,141.95,1.25,1.0500000000000114,141.5,142.05,140.56,1.490000000000009,1.4799999999999898,141.822,142.56,141.19,1.3700000000000045,0.9000000000000057,1369345,1853723,1100710,753013,117054
2016-07-17,142.792,144.61,141.0,3.6100000000000136,0.539999999999992,143.834,144.69,142.29,2.4000000000000057,1.5999999999999943,141.904,143.42,140.87,2.549999999999983,1.210000000000008,143.096,144.54,141.0,3.539999999999992,2.7700000000000102,1411339,2450079,829954,1620125,-448083
2016-07-24,145.26,146.5,143.28,3.219999999999999,3.180000000000007,146.186,147.67,143.97,3.6999999999999886,3.219999999999999,144.068,145.69,142.53,3.1599999999999966,3.1599999999999966,145.76999999999998,147.1,143.72,3.3799999999999955,3.1699999999999875,1787984,2743009,1142034,1600975,449365
2016-07-31,147.89000000000001,148.59,147.15,1.4399999999999977,0.4199999999999875,148.902,149.37,148.38,0.9900000000000091,-0.36000000000001364,147.152,147.45,146.82,0.6299999999999955,0.5199999999999818,148.276,149.09,147.37,1.7199999999999989,-0.20000000000001705,1535750,2237844,1138379,1099465,-1099465
2016-08-07,149.68,151.38,148.14,3.240000000000009,2.1699999999999875,150.628,151.76,148.87,2.8899999999999864,2.5900000000000034,149.354,150.73,147.8,2.9299999999999784,2.9299999999999784,150.184,151.47,148.11,3.359999999999985,3.359999999999985,1524766,2667832,833867,1833965,211138
2016-08-14,152.316,152.91,151.43,1.4799999999999898,0.5099999999999909,153.202,153.8,152.57,1.2300000000000182,-1.2300000000000182,151.654,152.02,151.34,0.6800000000000068,-0.030000000000001137,152.716,153.4,152.38,1.0200000000000102,-1.0200000000000102,1431430,2128704,1152229,976475,-976475
2016-08-21,152.484,153.0,151.83,1.1699999999999875,0.5600000000000023,152.862,153.19,152.53,0.6599999999999966,0.6099999999999852,151.526,151.81,150.96,0.8499999999999943,-0.8299999999999841,152.184,152.68,151.58,1.0999999999999943,-0.6399999999999864,1108128,1352161,907970,444191,67492
2016-08-28,152.512,153.2,151.48,1.7199999999999989,1.7199999999999989,153.136,153.93,152.7,1.2300000000000182,1.0300000000000011,151.892,152.99,151.39,1.6000000000000227,1.6000000000000227,152.85,153.81,152.22,1.5900000000000034,0.9900000000000091,862700,1054206,597631,456575,87451
2016-09-04,153.1725,154.48,151.6,2.8799999999999955,-2.140000000000015,153.57,154.98,151.68,3.299999999999983,-3.299999999999983,151.9075,153.59,149.9,3.6899999999999977,-3.6899999999999977,152.5125,154.63,149.91,4.719999999999999,-4.719999999999999,1061428,1195939,992988,202951,202951
2016-09-11,150.48,151.55,149.14,2.410000000000025,2.410000000000025,151.946,152.24,151.63,0.6100000000000136,-0.5699999999999932,149.63,150.11,149.14,0.9700000000000273,0.4300000000000068,151.03,152.16,149.83,2.329999999999984,-1.0600000000000023,1289501,1869328,920233,949095,863170
2016-09-18,152.402,153.88,151.68,2.1999999999999886,0.3599999999999852,153.638,154.88,152.87,2.009999999999991,1.490000000000009,151.644,153.47,150.0,3.469999999999999,-1.5999999999999943,153.16,154.86,151.86,3.0,1.6400000000000148,890469,1161076,726799,434277,-10116
2016-09-25,154.89600000000002,156.36,153.47,2.890000000000015,2.890000000000015,156.142,156.97,154.88,2.0900000000000034,2.069999999999993,154.244,155.1,153.07,2.030000000000001,1.6200000000000045,155.186,156.01,153.87,2.1399999999999864,1.289999999999992,1475430,1856926,1083328,773598,604343
2016-10-02,153.812,155.46,151.83,3.6299999999999955,-2.75,154.678,155.65,153.22,2.430000000000007,-2.430000000000007,152.75,154.21,150.26,3.950000000000017,-3.950000000000017,153.816,154.71,152.96,1.75,-1.75,1526121,2063784,1142818,920966,737832
2016-10-09,151.496,153.53,149.49,4.039999999999992,-0.7400000000000091,152.286,154.26,150.56,3.6999999999999886,-1.4699999999999989,150.394,152.58,149.04,3.5400000000000205,-1.2700000000000102,150.968,152.89,149.6,3.289999999999992,-1.549999999999983,1181464,1693971,862647,831324,-385070
2016-10-16,151.158,152.1,149.58,2.519999999999982,-1.6999999999999886,151.74,152.7,150.32,2.3799999999999955,-1.2900000000000205,150.472,151.41,149.13,2.280000000000001,-1.2199999999999989,150.934,151.88,150.18,1.6999999999999886,-0.29999999999998295,914404,1245660,703763,541897,274043
2016-10-23,150.818,151.58,149.67,1.910000000000025,-0.7099999999999795,152.47,153.05,151.68,1.3700000000000045,0.3100000000000023,150.09,151.21,149.05,2.1599999999999966,-0.9099999999999966,151.35999999999999,152.59,150.13,2.460000000000008,0.060000000000002274,1647326,2787418,905534,1881884,595397
2016-10-30,150.564,152.03,149.69,2.3400000000000034,-2.0,151.40800000000002,152.21,150.49,1.7199999999999989,-1.1100000000000136,149.636,150.72,148.76,1.960000000000008,-1.0600000000000023,150.046,150.74,149.67,1.0700000000000216,-0.9300000000000068,1385698,1568305,1059625,508680,-508680
2016-11-06,157.94,165.99,151.31,14.680000000000007,14.680000000000007,161.148,168.6,152.43,16.169999999999987,16.169999999999987,157.438,164.09,150.9,13.189999999999998,13.189999999999998,160.664,168.55,152.39,16.160000000000025,16.160000000000025,2588556,5323064,1216924,4106140,300310
2016-11-13,167.776,169.97,165.51,4.460000000000008,-4.350000000000023,168.834,171.19,166.91,4.280000000000001,-3.829999999999984,166.082,168.56,164.97,3.5900000000000034,-3.5900000000000034,167.26,170.19,165.63,4.560000000000002,-3.569999999999993,1972073,2589668,1553250,1036418,-992724
2016-11-20,169.45749999999998,170.78,166.95,3.8300000000000125,3.8300000000000125,170.625,172.23,168.7,3.530000000000001,3.530000000000001,168.89,170.46,166.81,3.6500000000000057,3.6500000000000057,170.31,172.08,168.43,3.6500000000000057,3.6500000000000057,1257530,1523992,627023,896969,-896969
2016-11-27,174.588,176.5,172.24,4.259999999999991,4.259999999999991,176.364,178.73,173.55,5.179999999999978,5.179999999999978,174.312,176.3,172.0,4.300000000000011,4.300000000000011,175.644,178.67,172.67,6.0,6.0,1842028,2326611,1640310,686301,-119415
2016-12-04,177.4,179.8,173.43,6.3700000000000045,-6.3700000000000045,178.216,180.09,175.63,4.460000000000008,-4.460000000000008,175.596,178.25,173.28,4.969999999999999,-4.969999999999999,176.82,178.52,173.67,4.850000000000023,-3.130000000000024,1894322,2366089,1495613,870476,-248938
2016-12-11,173.826,174.61,172.22,2.390000000000015,2.25,175.63400000000001,176.4,174.13,2.2700000000000102,2.2700000000000102,172.448,173.86,168.0,5.860000000000014,5.860000000000014,174.064,174.41,173.74,0.6699999999999875,0.6699999999999875,2071384,3017433,1193895,1823538,55716
2016-12-18,174.802,175.6,173.89,1.710000000000008,-1.1100000000000136,175.658,176.07,175.09,0.9799999999999898,-0.28999999999999204,173.89000000000001,174.11,173.61,0.5,0.21999999999999886,174.754,175.26,174.1,1.1599999999999966,0.6200000000000045,1015782,1358751,685225,673526,-673526
2016-12-25,174.4875,175.95,173.55,2.3999999999999773,-2.1999999999999886,175.0025,176.36,174.07,2.2900000000000205,-2.0900000000000034,172.7275,173.97,171.65,2.319999999999993,-2.319999999999993,173.375,174.58,172.66,1.920000000000016,-1.920000000000016,1085529,1192293,967835,224458,192797
2017-01-01,175.5775,176.14,174.39,1.75,1.6100000000000136,177.2775,178.36,176.26,2.1000000000000227,1.0500000000000114,174.8275,175.74,174.21,1.5300000000000011,1.4800000000000182,176.14749999999998,177.46,175.45,2.0100000000000193,2.0100000000000193,1209687,1321857,998624,323233,-323233
2017-01-08,176.74,177.23,176.33,0.8999999999999773,0.17000000000001592,177.564,178.08,177.11,0.9699999999999989,0.5800000000000125,175.348,176.41,173.6,2.8100000000000023,0.6999999999999886,176.782,177.89,176.07,1.8199999999999932,1.8199999999999932,1164471,1425717,952949,472768,-119779
2017-01-15,176.87,178.31,175.17,3.140000000000015,1.3100000000000023,177.84,178.92,176.09,2.829999999999984,0.9299999999999784,175.505,176.85,174.3,2.549999999999983,1.8799999999999955,177.0125,178.28,175.97,2.3100000000000023,2.3100000000000023,1357848,1755435,950155,805280,553250
2017-01-22,176.618,178.52,175.5,3.0200000000000102,-2.210000000000008,179.96,187.37,177.2,10.170000000000016,8.180000000000007,175.066,176.1,172.43,3.6699999999999875,-0.4000000000000057,178.448,185.14,175.32,9.819999999999993,7.909999999999997,2264069,4340191,1213848,3126343,3074726
2017-01-29,181.692,185.23,180.03,5.199999999999989,-5.199999999999989,182.956,186.31,181.31,5.0,-3.0600000000000023,179.77200000000002,180.68,178.9,1.7800000000000011,-0.6599999999999966,181.612,183.12,180.36,2.759999999999991,0.6500000000000057,1791562,2802805,1130244,1672561,-1258094
2017-02-05,183.346,183.91,182.84,1.0699999999999932,-0.5600000000000023,184.41,185.0,183.84,1.1599999999999966,0.04999999999998295,182.458,183.1,181.94,1.1599999999999966,-0.5099999999999909,183.276,184.4,182.59,1.8100000000000023,1.3600000000000136,1322909,1532573,1106768,425805,308167
2017-02-12,187.022,188.6,184.65,3.9499999999999886,3.9499999999999886,188.226,189.1,187.48,1.6200000000000045,1.5999999999999943,185.866,187.4,184.61,2.789999999999992,2.75,187.924,189.06,186.6,2.460000000000008,2.460000000000008,1195975,1391513,998618,392895,-109306
2017-02-19,189.0925,189.87,187.9,1.9699999999999989,-1.1200000000000045,190.055,190.59,189.71,0.8799999999999955,-0.22999999999998977,187.97,188.74,187.01,1.7300000000000182,-1.5900000000000034,189.3525,189.89,188.3,1.589999999999975,0.03999999999999204,1043494,1157962,765703,392259,44765
2017-02-26,190.706,192.2,189.65,2.549999999999983,1.3400000000000034,191.814,193.17,190.89,2.280000000000001,0.160000000000025,189.44400000000002,190.67,188.27,2.3999999999999773,0.46999999999999886,190.66400000000002,192.41,189.65,2.759999999999991,-0.75,1627105,2088612,1064889,1023723,-102408
2017-03-05,190.776,191.85,189.28,2.569999999999993,2.569999999999993,191.61599999999999,192.2,191.31,0.8899999999999864,0.539999999999992,189.794,190.43,189.01,1.420000000000016,0.6100000000000136,190.794,191.47,190.34,1.1299999999999955,-0.09999999999999432,931820,1126918,835755,291163,-291163
2017-03-12,191.00400000000002,191.97,190.08,1.8899999999999864,0.47999999999998977,192.172,194.0,191.0,3.0,2.319999999999993,190.104,190.9,189.33,1.5699999999999932,0.28000000000000114,191.37800000000001,193.27,189.75,3.5200000000000102,1.710000000000008,1160279,1824484,852973,971511,971511
2017-03-19,190.702,193.2,188.88,4.319999999999993,-3.6599999999999966,191.488,193.65,189.9,3.75,-3.75,188.666,191.77,186.35,5.420000000000016,-5.420000000000016,189.47,191.98,187.52,4.4599999999999795,-4.4599999999999795,1065196,1498560,794531,704029,568078
2017-03-26,186.944,188.44,184.89,3.5500000000000114,3.5,188.482,189.45,186.18,3.269999999999982,2.3799999999999955,186.084,188.2,183.72,4.47999999999999,2.6999999999999886,187.64,188.78,185.49,3.289999999999992,1.7099999999999795,1404300,2063841,869704,1194137,133220
2017-04-02,187.502,188.8,185.87,2.930000000000007,1.3200000000000216,188.48,189.42,187.13,2.289999999999992,1.2199999999999989,186.156,186.6,185.73,0.8700000000000045,0.3400000000000034,187.13,188.04,185.85,2.1899999999999977,0.29999999999998295,1040110,1259488,746083,513405,-70120
2017-04-09,187.5,188.43,186.04,2.390000000000015,-2.0500000000000114,188.625,188.94,188.01,0.9300000000000068,-0.8400000000000034,186.42499999999998,187.26,185.64,1.6200000000000045,-1.6200000000000045,187.2775,188.38,186.34,2.039999999999992,-0.9300000000000068,1003990,1173275,810587,362688,262194
2017-04-16,188.036,188.84,187.18,1.6599999999999966,1.6599999999999966,189.15,189.9,188.24,1.6599999999999966,0.9300000000000068,187.31,188.2,186.87,1.329999999999984,1.329999999999984,188.218,188.94,187.38,1.5600000000000023,0.05000000000001137,1084159,1239830,843945,395885,309385
2017-04-23,193.488,195.48,190.87,4.609999999999985,3.6599999999999966,194.968,196.97,192.49,4.47999999999999,2.789999999999992,192.444,193.95,190.41,3.539999999999992,3.0200000000000102,193.764,195.03,191.91,3.1200000000000045,1.8799999999999955,1502239,1958031,976567,981464,-365986
2017-04-30,194.208,194.75,193.87,0.8799999999999955,0.5099999999999909,194.938,195.99,194.07,1.920000000000016,0.9900000000000091,193.338,194.27,192.89,1.3800000000000239,1.1200000000000045,194.38400000000001,195.97,193.15,2.819999999999993,2.819999999999993,904962,1101762,703159,398603,-301717
2017-05-07,195.15200000000002,196.49,194.26,2.230000000000018,-1.2299999999999898,196.09199999999998,197.0,195.43,1.5699999999999932,-0.8600000000000136,194.378,196.07,193.17,2.9000000000000057,-0.960000000000008,195.576,196.59,194.39,2.200000000000017,-0.7400000000000091,917783,1365543,674910,690633,-218728
2017-05-14,193.85399999999998,195.48,191.79,3.6899999999999977,-2.269999999999982,195.294,196.5,193.51,2.990000000000009,0.46999999999999886,192.91400000000002,194.88,190.31,4.569999999999993,-1.9199999999999875,194.198,195.87,192.01,3.8600000000000136,0.6899999999999977,1080247,1378965,790010,588955,163968
2017-05-21,199.38,201.09,197.48,3.6100000000000136,3.6100000000000136,200.692,202.58,199.0,3.5800000000000125,3.5800000000000125,198.69,200.85,196.29,4.560000000000002,4.560000000000002,200.076,202.24,197.75,4.490000000000009,4.490000000000009,1011981,1453701,712966,740735,-702098
2017-05-28,202.605,203.16,202.19,0.9699999999999989,0.5099999999999909,203.6175,205.07,202.65,2.4199999999999875,2.4199999999999875,201.7475,202.58,200.95,1.6300000000000239,1.6300000000000239,202.87,203.7,202.01,1.6899999999999977,1.6899999999999977,1155193,1488767,917422,571345,-3702
2017-06-04,200.43,203.37,198.85,4.52000000000001,-3.730000000000018,200.862,203.48,199.02,4.4599999999999795,-2.7399999999999807,198.68,201.34,197.59,3.75,-2.9000000000000057,199.578,201.47,198.44,3.030000000000001,-2.0,1017240,1192706,901972,290734,154521
2017-06-11,200.112,202.37,198.4,3.969999999999999,2.9000000000000057,201.802,203.3,200.06,3.240000000000009,3.240000000000009,199.28,201.66,197.03,4.6299999999999955,4.6299999999999955,200.986,202.67,198.4,4.269999999999982,4.269999999999982,1255330,1859034,827543,1031491,-467519
2017-06-18,203.31799999999998,204.4,201.23,3.170000000000016,-2.180000000000007,204.238,205.17,202.42,2.75,-2.3200000000000216,202.452,203.76,200.81,2.9499999999999886,-2.1899999999999977,202.97,204.52,201.26,3.2600000000000193,-3.200000000000017,937073,1203322,669719,533603,137246
2017-06-25,200.088,201.77,197.75,4.02000000000001,-4.02000000000001,200.876,202.33,199.21,3.1200000000000045,-3.1200000000000045,198.136,200.13,196.13,4.0,-3.8700000000000045,198.986,200.83,196.96,3.8700000000000045,-2.0999999999999943,909180,1423016,676873,746143,267778
2017-07-02,199.6625,200.7,199.03,1.6699999999999875,0.0800000000000125,201.2525,202.18,200.55,1.6299999999999955,1.6299999999999955,198.75,199.12,198.14,0.9800000000000182,0.9800000000000182,200.17000000000002,201.26,199.02,2.2399999999999807,1.5999999999999943,1000806,1300643,750575,550068,550068
2017-07-09,200.962,201.32,200.28,1.039999999999992,-0.9399999999999977,201.774,202.47,201.01,1.460000000000008,-0.5600000000000023,199.772,200.21,198.75,1.460000000000008,-0.15000000000000568,200.678,201.15,199.91,1.240000000000009,0.0800000000000125,1076921,1404118,778944,625174,3996
2017-07-16,201.59,202.51,200.25,2.259999999999991,1.0300000000000011,202.658,204.55,201.42,3.130000000000024,3.130000000000024,200.772,202.0,199.28,2.719999999999999,2.3300000000000125,202.17,204.55,200.14,4.410000000000025,4.410000000000025,1015473,1151343,739801,411542,-158453
2017-07-23,199.818,205.66,194.05,11.609999999999985,-10.5,200.956,205.9,195.93,9.969999999999999,-7.439999999999998,197.498,204.13,192.84,11.289999999999992,-10.090000000000003,198.986,204.93,193.84,11.090000000000003,-6.990000000000009,2082913,4079716,1073777,3005939,712061
2017-07-30,197.978,199.52,196.53,2.990000000000009,0.9399999999999977,198.644,200.07,196.98,3.0900000000000034,1.4799999999999898,196.372,198.47,193.9,4.569999999999993,2.3899999999999864,198.06,200.07,196.33,3.7399999999999807,3.7399999999999807,1235761,1476133,981108,495025,-228742
2017-08-06,199.612,200.67,198.52,2.1499999999999773,-1.8199999999999932,201.05,201.92,199.86,2.059999999999974,-1.6899999999999977,198.348,199.43,197.8,1.6299999999999955,-1.6299999999999955,199.422,201.14,197.89,3.25,-3.25,1283469,1482061,1105954,376107,-376107
2017-08-13,199.494,200.56,198.38,2.180000000000007,-0.789999999999992,200.458,201.33,199.8,1.5300000000000011,-0.6999999999999886,198.334,199.63,196.77,2.859999999999985,-1.7199999999999989,199.424,200.61,197.99,2.6200000000000045,-1.5700000000000216,1137754,1581719,876402,705317,389520
2017-08-20,199.886,200.7,198.74,1.9599999999999795,1.579999999999984,200.562,201.58,199.03,2.5500000000000114,1.7299999999999898,198.594,199.4,196.89,2.5100000000000193,2.0500000000000114,199.646,201.23,198.73,2.5,0.3200000000000216,857149,1201998,651470,550528,-550528
2017-08-27,200.528,201.77,198.27,3.5,1.8600000000000136,201.266,202.27,199.91,2.3600000000000136,1.960000000000008,199.432,201.16,197.7,3.460000000000008,2.280000000000001,200.278,201.35,197.87,3.4799999999999898,2.1299999999999955,852935,984868,734694,250174,-73953
2017-09-03,198.495,200.91,196.52,4.389999999999986,-4.389999999999986,199.16,200.91,197.75,3.1599999999999966,-2.509999999999991,196.6225,198.14,195.7,2.4399999999999977,-2.1399999999999864,197.595,198.73,196.74,1.9899999999999807,-0.8599999999999852,946939,1198185,614677,583508,-583508
2017-09-10,198.308,199.89,196.63,3.259999999999991,-0.5200000000000102,199.168,200.5,197.81,2.6899999999999977,-1.7800000000000011,197.59799999999998,198.57,196.45,2.1200000000000045,-0.9699999999999989,198.416,200.33,196.85,3.480000000000018,-2.0600000000000023,1133472,2095613,749409,1346204,1046705
2017-09-17,202.868,206.09,199.0,7.090000000000003,7.090000000000003,204.932,206.57,202.35,4.219999999999999,4.159999999999997,202.28799999999998,204.63,198.85,5.780000000000001,5.780000000000001,204.14000000000001,205.72,202.18,3.539999999999992,3.2299999999999898,1061368,1313088,784144,528944,-272335
2017-09-24,205.404,205.87,204.83,1.039999999999992,-0.6699999999999875,206.216,207.6,205.5,2.0999999999999943,0.21000000000000796,204.346,205.35,203.22,2.1299999999999955,0.8000000000000114,205.52200000000002,206.8,204.87,1.9300000000000068,0.710000000000008,836628,1202818,638864,563954,-470572
2017-10-01,209.764,212.86,206.43,6.430000000000007,6.430000000000007,211.748,214.11,208.76,5.350000000000023,4.530000000000001,209.346,211.73,206.04,5.689999999999998,5.689999999999998,211.32,213.45,208.72,4.72999999999999,3.8799999999999955,925934,1215314,721866,493448,220053
2017-10-08,213.388,214.5,212.48,2.0200000000000102,1.4799999999999898,213.912,214.81,213.1,1.710000000000008,1.2199999999999989,212.446,213.28,212.0,1.2800000000000011,1.039999999999992,213.19400000000002,213.72,212.55,1.1699999999999875,-0.18999999999999773,705813,782786,642548,140238,111205
