Date,CRAI_stock_Open_average,CRAI_stock_Open_max,CRAI_stock_Open_min,CRAI_stock_Open_volatility,CRAI_stock_Open_change,CRAI_stock_High_average,CRAI_stock_High_max,CRAI_stock_High_min,CRAI_stock_High_volatility,CRAI_stock_High_change,CRAI_stock_Low_average,CRAI_stock_Low_max,CRAI_stock_Low_min,CRAI_stock_Low_volatility,CRAI_stock_Low_change,CRAI_stock_Close_average,CRAI_stock_Close_max,CRAI_stock_Close_min,CRAI_stock_Close_volatility,CRAI_stock_Close_change,CRAI_stock_Volume_average,CRAI_stock_Volume_max,CRAI_stock_Volume_min,CRAI_stock_Volume_volatility,CRAI_stock_Volume_change
2016-05-22,23.346,23.77,22.81,0.9600000000000009,0.6099999999999994,23.798,24.09,23.27,0.8200000000000003,0.8200000000000003,23.028,23.45,22.48,0.9699999999999989,0.9400000000000013,23.364,23.57,22.71,0.8599999999999994,0.8599999999999994,86744,169332,45759,123573,115884
2016-05-29,23.7975,24.14,23.44,0.6999999999999993,-0.030000000000001137,24.2675,24.4,24.05,0.34999999999999787,0.3000000000000007,23.5875,23.86,23.37,0.48999999999999844,0.2799999999999976,23.939999999999998,24.2,23.56,0.6400000000000006,0.41000000000000014,95733,180238,59637,120601,-120601
2016-06-05,24.64,25.01,24.08,0.9300000000000033,0.9200000000000017,25.19,25.52,24.89,0.629999999999999,0.629999999999999,24.52,24.8,24.08,0.7200000000000024,0.6400000000000006,24.976,25.22,24.72,0.5,0.28999999999999915,63159,97946,35866,62080,14050
2016-06-12,24.746,25.42,24.29,1.1300000000000026,-0.6800000000000033,25.16,25.42,24.96,0.46000000000000085,-0.120000000000001,24.408,24.74,24.01,0.7299999999999969,0.2799999999999976,24.698,24.99,24.36,0.629999999999999,0.41999999999999815,65516,80612,42579,38033,30304
2016-06-19,25.0,25.48,24.35,1.129999999999999,-1.129999999999999,25.4,25.78,25.0,0.7800000000000011,-0.7800000000000011,24.644,25.06,24.33,0.7300000000000004,-0.7300000000000004,24.966,25.4,24.6,0.7999999999999972,-0.5499999999999972,63045,107723,43593,64130,-34712
2016-06-26,24.29,25.19,23.58,1.610000000000003,0.7900000000000027,24.796,25.52,23.82,1.6999999999999993,1.120000000000001,23.862000000000002,25.02,23.25,1.7699999999999996,1.4100000000000001,24.434,25.35,23.41,1.9400000000000013,1.6700000000000017,70336,116715,44557,72158,-24433
2016-07-03,25.2625,25.54,24.66,0.879999999999999,0.8299999999999983,25.9375,26.35,25.65,0.7000000000000028,0.7000000000000028,25.07,25.54,24.59,0.9499999999999993,0.8299999999999983,25.7275,26.09,25.44,0.6499999999999986,0.6499999999999986,44838,59340,37362,21978,21978
2016-07-10,26.244,26.44,25.86,0.5800000000000018,-0.030000000000001137,26.496,26.69,26.27,0.4200000000000017,-0.14000000000000057,25.332,26.14,23.96,2.1799999999999997,-2.0299999999999976,26.21,26.33,26.03,0.29999999999999716,-0.08999999999999986,34201,41146,17690,23456,5375
2016-07-17,25.914,26.02,25.75,0.2699999999999996,-0.00999999999999801,26.28,26.49,26.0,0.48999999999999844,0.0799999999999983,25.696,26.01,25.41,0.6000000000000014,0.3500000000000014,26.02,26.3,25.75,0.5500000000000007,0.41000000000000014,30448,41214,10695,30519,-17774
2016-07-24,26.52,27.65,26.07,1.5799999999999983,1.4599999999999973,26.862,27.75,26.19,1.5599999999999987,1.5299999999999976,26.264,27.12,25.74,1.3800000000000026,1.3800000000000026,26.73,27.7,25.97,1.7300000000000004,1.6500000000000021,46114,72309,18186,54123,22406
2016-07-31,27.326,28.05,26.98,1.0700000000000003,-1.0700000000000003,27.534,28.05,27.37,0.6799999999999997,-0.6500000000000021,26.948,27.22,26.69,0.5299999999999976,-0.23999999999999844,27.178,27.4,26.92,0.4799999999999969,-0.11999999999999744,44769,72886,23776,49110,518
2016-08-07,27.022000000000002,27.31,26.6,0.7099999999999973,-0.7099999999999973,27.148,27.4,26.79,0.6099999999999994,-0.5800000000000018,26.77,27.01,26.51,0.5,-0.35999999999999943,26.876,27.11,26.65,0.46000000000000085,-0.46000000000000085,31884,39937,19092,20845,-5166
2016-08-14,26.336,26.54,26.07,0.46999999999999886,-0.1999999999999993,26.59,26.85,26.43,0.4200000000000017,0.15000000000000213,25.99,26.27,25.5,0.7699999999999996,-0.120000000000001,26.42,26.76,26.21,0.5500000000000007,0.40000000000000213,31847,45592,11587,34005,22991
2016-08-21,26.656000000000002,27.0,26.42,0.5799999999999983,0.46999999999999886,26.97,27.35,26.77,0.5800000000000018,0.23000000000000043,26.422,26.64,26.25,0.39000000000000057,-0.16000000000000014,26.774,27.35,26.44,0.9100000000000001,0.05999999999999872,26194,32420,16911,15509,10466
2016-08-28,26.868,27.06,26.56,0.5,0.16999999999999815,27.887999999999998,31.31,26.8,4.509999999999998,0.16999999999999815,26.43,26.54,26.19,0.34999999999999787,0.08000000000000185,26.77,27.12,26.52,0.6000000000000014,0.129999999999999,50722,110198,27946,82252,-11054
2016-09-04,27.2275,27.59,26.72,0.870000000000001,0.5700000000000003,27.5325,27.82,27.31,0.5100000000000016,0.120000000000001,26.9625,27.29,26.72,0.5700000000000003,0.08999999999999986,27.305,27.61,26.82,0.7899999999999991,-0.4800000000000004,33111,57450,16948,40502,40502
2016-09-11,26.816,27.19,26.51,0.6799999999999997,0.3100000000000023,27.13,27.36,26.81,0.5500000000000007,-0.129999999999999,26.45,26.75,26.31,0.4400000000000013,-0.39000000000000057,26.846,27.3,26.46,0.8399999999999999,-0.740000000000002,32593,61637,21156,40481,40481
2016-09-18,26.932000000000002,27.45,26.42,1.0299999999999976,0.9299999999999997,27.419999999999998,27.61,26.8,0.8099999999999987,0.759999999999998,26.844,27.26,26.3,0.9600000000000009,0.9600000000000009,27.156,27.38,26.47,0.9100000000000001,0.7900000000000027,27460,34245,19910,14335,-13987
2016-09-25,27.102,27.45,26.69,0.759999999999998,0.259999999999998,27.446,27.5,27.3,0.1999999999999993,0.1999999999999993,26.808,27.07,26.58,0.490000000000002,-0.21000000000000085,27.108,27.37,26.59,0.7800000000000011,-0.4200000000000017,28864,41445,16269,25176,15924
2016-10-02,27.214,27.93,26.65,1.2800000000000011,1.2800000000000011,27.63,27.93,27.36,0.5700000000000003,0.5700000000000003,26.714000000000002,27.1,25.85,1.25,0.879999999999999,27.306,27.7,26.99,0.7100000000000009,-0.3500000000000014,29478,44468,21946,22522,14464
2016-10-09,26.884,27.1,26.64,0.46000000000000085,-0.21999999999999886,27.212,27.38,27.06,0.3200000000000003,-0.28000000000000114,26.604,26.84,26.4,0.4400000000000013,-0.4400000000000013,26.87,27.25,26.6,0.6499999999999986,-0.6499999999999986,21354,28812,14100,14712,8054
2016-10-16,27.177999999999997,27.4,26.49,0.9100000000000001,0.8000000000000007,27.669999999999998,27.89,27.29,0.6000000000000014,0.25,26.98,27.32,26.48,0.8399999999999999,0.21000000000000085,27.252,27.45,26.88,0.5700000000000003,-0.35999999999999943,28690,47168,19430,27738,-27274
2016-10-23,27.962,29.96,26.66,3.3000000000000007,1.2399999999999984,28.792,31.03,27.61,3.4200000000000017,3.370000000000001,27.372,28.38,26.66,1.7199999999999989,1.4299999999999997,27.98,29.79,26.81,2.9800000000000004,2.129999999999999,50933,102992,22975,80017,80017
2016-10-30,30.37,31.1,30.13,0.9700000000000024,0.00999999999999801,30.966,31.81,30.35,1.4599999999999973,-1.0799999999999983,29.974,30.14,29.82,0.3200000000000003,-0.2699999999999996,30.386,31.14,30.07,1.0700000000000003,-0.9499999999999993,61922,101437,34105,67332,-67332
2016-11-06,30.63,31.29,30.05,1.2399999999999984,-0.379999999999999,31.334,31.97,30.79,1.1799999999999997,0.4200000000000017,30.172,30.43,30.0,0.4299999999999997,0.2699999999999996,30.848,31.44,30.36,1.0800000000000018,0.7300000000000004,52028,74905,22816,52089,21280
2016-11-13,31.14,31.62,30.89,0.7300000000000004,-0.5,31.384,31.71,31.04,0.6700000000000017,-0.14000000000000057,30.836,31.0,30.54,0.46000000000000085,0.1700000000000017,31.106,31.57,30.96,0.6099999999999994,0.6099999999999994,64677,82829,52165,30664,-19786
2016-11-20,32.165,32.66,31.72,0.9399999999999977,0.7899999999999991,32.4425,32.77,31.76,1.0100000000000016,0.9699999999999953,31.715,32.26,31.29,0.9699999999999989,0.9699999999999989,32.3725,32.71,31.66,1.0500000000000007,1.0100000000000016,66218,96491,38606,57885,-57885
2016-11-27,32.924,33.36,32.25,1.1099999999999994,0.6900000000000048,33.35,33.65,32.67,0.9799999999999969,0.8099999999999952,32.608,33.11,32.14,0.9699999999999989,0.9699999999999989,32.972,33.34,32.25,1.0900000000000034,0.9200000000000017,62795,95372,32931,62441,-62441
2016-12-04,34.716,36.25,33.46,2.789999999999999,2.789999999999999,35.318,36.71,33.82,2.8900000000000006,2.8900000000000006,34.474,35.64,33.41,2.230000000000004,2.230000000000004,35.122,36.31,33.76,2.5500000000000043,2.5500000000000043,46767,75491,29156,46335,32858
2016-12-11,36.22,36.79,35.92,0.8699999999999974,0.030000000000001137,36.722,37.18,36.3,0.8800000000000026,0.29999999999999716,35.776,36.12,35.45,0.6699999999999946,-0.09999999999999432,36.188,36.59,35.82,0.7700000000000031,0.020000000000003126,76976,142066,46006,96060,77625
2016-12-18,36.216,36.94,35.02,1.9199999999999946,0.1700000000000017,36.918,37.48,36.52,0.9599999999999937,-0.28999999999999915,35.604,36.02,35.02,1.0,-0.060000000000002274,36.228,37.06,35.34,1.7199999999999989,-0.13000000000000256,46492,64369,24164,40205,-31577
2016-12-25,36.55,36.72,36.19,0.5300000000000011,0.4299999999999997,36.8275,37.2,36.56,0.6400000000000006,0.05999999999999517,36.1725,36.3,36.03,0.269999999999996,0.10999999999999943,36.535,36.61,36.32,0.28999999999999915,0.28000000000000114,41277,50606,29618,20988,-20988
2017-01-01,36.505,37.03,36.16,0.8700000000000045,-0.8700000000000045,36.71,37.1,36.16,0.9400000000000048,-0.9400000000000048,35.7275,36.33,34.61,1.7199999999999989,-1.4399999999999977,35.885,36.54,34.68,1.8599999999999994,-1.6700000000000017,45160,56468,29710,26758,9539
2017-01-08,34.982,35.55,34.57,0.9799999999999969,0.5499999999999972,35.272,35.74,34.75,0.990000000000002,0.990000000000002,34.69,35.13,34.35,0.7800000000000011,0.7800000000000011,34.955999999999996,35.41,34.43,0.9799999999999969,0.8699999999999974,38052,50080,24844,25236,-10685
2017-01-15,33.7325,35.24,33.17,2.0700000000000003,-1.9699999999999989,34.572500000000005,35.38,33.78,1.6000000000000014,-1.6000000000000014,33.475,34.28,33.17,1.1099999999999994,-1.0799999999999983,33.78,34.29,33.3,0.990000000000002,-0.6799999999999997,26344,30599,20668,9931,4452
2017-01-22,33.946,34.4,33.5,0.8999999999999986,0.5799999999999983,34.35,34.99,33.76,1.230000000000004,0.6200000000000045,33.63,34.04,33.23,0.8100000000000023,0.29000000000000625,34.074,34.51,33.47,1.0399999999999991,0.8299999999999983,33096,43374,19832,23542,-23542
2017-01-29,33.314,33.96,31.91,2.0500000000000007,-2.0500000000000007,33.752,34.1,33.39,0.7100000000000009,-0.5700000000000003,32.776,33.28,31.91,1.370000000000001,-1.370000000000001,33.38,33.93,32.97,0.9600000000000009,-0.00999999999999801,42358,83636,14706,68930,-5919
2017-02-05,33.28,33.57,32.9,0.6700000000000017,0.3999999999999986,33.994,34.15,33.89,0.259999999999998,0.259999999999998,33.126,33.3,32.88,0.4199999999999946,0.3999999999999986,33.524,33.71,33.26,0.45000000000000284,0.45000000000000284,34442,48795,23965,24830,15523
2017-02-12,35.732,38.78,34.0,4.780000000000001,4.780000000000001,36.992,40.0,35.15,4.850000000000001,4.0,35.192,37.24,33.8,3.440000000000005,3.440000000000005,36.016,38.41,34.53,3.8799999999999955,2.289999999999999,70952,145270,38589,106681,4623
2017-02-19,36.96,37.17,36.74,0.4299999999999997,0.3999999999999986,37.505,37.84,37.34,0.5,-0.03999999999999915,36.4875,36.64,36.26,0.38000000000000256,0.1700000000000017,36.9975,37.15,36.79,0.35999999999999943,0.18999999999999773,41560,52996,27110,25886,-16448
2017-02-26,36.322,36.88,35.44,1.4400000000000048,-1.4400000000000048,37.156,37.35,36.81,0.5399999999999991,-0.23000000000000398,35.78,36.42,35.34,1.0799999999999983,-0.980000000000004,36.263999999999996,37.01,35.62,1.3900000000000006,-0.25,70146,115835,27386,88449,28600
2017-03-05,35.722,36.56,34.86,1.7000000000000028,-0.8200000000000003,36.186,36.56,35.74,0.8200000000000003,-0.8200000000000003,35.208,35.53,34.78,0.75,-0.75,35.518,35.86,35.19,0.6700000000000017,-0.6700000000000017,62011,80570,39102,41468,11124
2017-03-12,35.402,36.06,34.7,1.3599999999999994,1.0100000000000051,36.164,37.07,35.29,1.7800000000000011,1.7800000000000011,35.192,36.05,34.44,1.6099999999999994,1.6099999999999994,35.77,36.13,35.04,1.0900000000000034,1.0900000000000034,42474,71504,28657,42847,28325
2017-03-19,34.976,35.88,33.65,2.230000000000004,-0.990000000000002,35.502,36.03,35.12,0.9100000000000037,-0.8900000000000006,34.298,34.91,33.63,1.279999999999994,-0.5899999999999963,34.722,35.21,34.25,0.9600000000000009,-0.8599999999999994,35770,48981,26371,22610,-22610
2017-03-26,34.426,34.87,33.96,0.9099999999999966,0.9099999999999966,35.162,35.66,34.77,0.8899999999999935,0.8899999999999935,34.025999999999996,34.74,33.11,1.6300000000000026,0.9100000000000037,34.754,35.33,34.21,1.1199999999999974,0.6799999999999997,26820,37869,19355,18514,10755
2017-04-02,34.99,35.34,34.8,0.5400000000000063,-0.240000000000002,35.396,35.56,35.19,0.37000000000000455,0.17999999999999972,34.7,34.89,34.54,0.3500000000000014,0.17999999999999972,35.072,35.38,34.82,0.5600000000000023,0.46000000000000085,35805,41527,31694,9833,-4846
2017-04-09,35.769999999999996,36.09,35.4,0.6900000000000048,0.5400000000000063,36.38,36.59,36.0,0.5900000000000034,0.46999999999999886,35.5325,36.02,35.12,0.9000000000000057,0.6200000000000045,36.067499999999995,36.29,35.55,0.740000000000002,0.740000000000002,41342,53359,27023,26336,-26336
2017-04-16,37.002,37.79,36.54,1.25,1.25,37.592,38.02,36.79,1.230000000000004,1.230000000000004,36.788,37.66,36.34,1.3199999999999932,1.3199999999999932,37.327999999999996,37.91,36.65,1.259999999999998,1.259999999999998,42695,61473,25363,36110,25241
2017-04-23,38.11,38.79,37.62,1.1700000000000017,-0.4100000000000037,38.794,39.52,38.12,1.4000000000000057,0.240000000000002,37.636,38.16,37.14,1.019999999999996,-0.4399999999999977,38.044,38.81,37.57,1.240000000000002,0.03999999999999915,36600,52868,16393,36475,15367
2017-04-30,37.824,38.72,36.97,1.75,-0.45999999999999375,37.944,38.72,37.23,1.490000000000002,-0.45999999999999375,36.217999999999996,37.19,33.91,3.280000000000001,-3.280000000000001,36.606,37.88,34.15,3.730000000000004,-3.1300000000000026,62995,117210,26291,90919,61620
2017-05-07,34.29,35.85,33.31,2.539999999999999,2.539999999999999,34.978,35.85,34.39,1.4600000000000009,1.2100000000000009,33.464,34.0,31.77,2.2300000000000004,2.2099999999999973,34.228,34.92,33.8,1.1200000000000045,0.25,64808,87600,34956,52644,-48376
2017-05-14,33.886,34.75,33.43,1.3200000000000003,-1.2899999999999991,34.306000000000004,35.1,33.95,1.1499999999999986,-1.1499999999999986,33.334,34.1,32.75,1.3500000000000014,-0.9299999999999997,33.69,34.17,33.32,0.8500000000000014,-0.7000000000000028,48723,62403,35317,27086,-13495
2017-05-21,33.918,34.68,33.42,1.259999999999998,1.0399999999999991,34.408,34.89,33.82,1.0700000000000003,0.6099999999999994,33.456,33.56,33.28,0.28000000000000114,0.21000000000000085,33.732,34.12,33.43,0.6899999999999977,0.21999999999999886,36850,41755,30630,11125,-756
2017-05-28,34.1425,34.81,33.42,1.3900000000000006,1.3799999999999955,34.9275,36.28,33.63,2.6499999999999986,2.6499999999999986,33.525,34.8,32.86,1.9399999999999977,1.769999999999996,34.567499999999995,35.4,33.48,1.9200000000000017,1.9200000000000017,43199,59453,36424,23029,21864
2017-06-04,34.242,35.54,33.49,2.049999999999997,-1.1400000000000006,34.996,36.71,33.96,2.75,-1.0799999999999983,33.63,34.08,33.18,0.8999999999999986,-0.00999999999999801,34.178,35.46,33.36,2.1000000000000014,1.3699999999999974,31838,49176,15711,33465,15453
2017-06-11,35.488,36.38,35.01,1.3700000000000045,0.1699999999999946,36.092,36.38,35.78,0.6000000000000014,0.30999999999999517,35.0,35.18,34.86,0.3200000000000003,0.060000000000002274,35.366,35.86,35.13,0.7299999999999969,0.0899999999999963,40226,56386,27646,28740,12540
2017-06-18,35.046,35.95,34.16,1.7900000000000063,-1.0300000000000011,35.46,35.95,34.85,1.1000000000000014,-0.980000000000004,34.348,35.19,33.97,1.2199999999999989,-1.1699999999999946,34.686,35.69,34.13,1.5599999999999952,-0.9600000000000009,47498,107911,27372,80539,79025
2017-06-25,35.09,35.89,34.36,1.5300000000000011,1.1199999999999974,35.864000000000004,36.78,35.35,1.4299999999999997,1.3999999999999986,34.717999999999996,35.76,34.19,1.5700000000000003,1.3200000000000003,35.334,36.32,34.34,1.9799999999999969,1.7999999999999972,40336,63811,26232,37579,586
2017-07-02,36.185,36.61,35.66,0.9500000000000028,-0.8900000000000006,36.68,37.04,36.19,0.8500000000000014,-0.21000000000000085,35.715,36.24,35.41,0.8300000000000054,-0.8300000000000054,36.25,36.76,35.63,1.1299999999999955,-0.17999999999999972,27106,37674,19486,18188,947
2017-07-09,35.974000000000004,36.38,35.51,0.8700000000000045,-0.5399999999999991,36.37,36.65,36.12,0.5300000000000011,-0.3999999999999986,35.519999999999996,36.0,35.05,0.9500000000000028,-0.7899999999999991,36.028,36.34,35.81,0.5300000000000011,-0.21999999999999886,22665,30388,11957,18431,-8222
2017-07-16,35.75,35.92,35.58,0.3400000000000034,0.3400000000000034,36.158,36.38,36.0,0.38000000000000256,-0.3200000000000003,35.222,35.42,35.01,0.4100000000000037,0.2600000000000051,35.782,36.03,35.41,0.6200000000000045,-0.6200000000000045,27440,56539,16656,39883,33266
2017-07-23,36.32,38.75,35.32,3.4299999999999997,3.4299999999999997,37.39,39.99,35.59,4.399999999999999,4.210000000000001,35.772,38.56,34.64,3.9200000000000017,3.75,36.804,39.49,34.64,4.850000000000001,4.030000000000001,38297,79517,16038,63479,30979
2017-07-30,38.626,39.87,37.46,2.4099999999999966,-2.4099999999999966,38.762,39.89,38.03,1.8599999999999994,-1.8599999999999994,37.62,38.21,36.68,1.5300000000000011,-1.5300000000000011,37.980000000000004,38.81,37.07,1.740000000000002,-1.740000000000002,39500,59343,17477,41866,-16876
2017-08-06,37.098,37.42,36.89,0.5300000000000011,0.21000000000000085,37.606,37.84,37.38,0.46000000000000085,-0.23999999999999488,36.574,36.98,36.04,0.9399999999999977,-0.21999999999999886,37.035999999999994,37.41,36.48,0.9299999999999997,-0.39000000000000057,33737,45018,17760,27258,1926
2017-08-13,35.984,36.6,34.94,1.6600000000000037,-1.6600000000000037,36.418,36.79,35.98,0.8100000000000023,-0.8100000000000023,35.396,36.06,34.49,1.5700000000000003,-1.5,35.92,36.29,35.16,1.1300000000000026,-0.490000000000002,55535,68600,32353,36247,10322
2017-08-20,36.094,36.59,35.75,0.8400000000000034,-0.030000000000001137,36.418,36.81,35.84,0.9699999999999989,-0.9699999999999989,35.842,36.51,35.32,1.1899999999999977,-0.45000000000000284,36.104,36.58,35.67,0.9099999999999966,-0.9099999999999966,20456,26991,13450,13541,948
2017-08-27,36.23,37.51,35.82,1.6899999999999977,1.4699999999999989,36.858,37.79,36.13,1.6599999999999966,1.1599999999999966,35.826,36.66,35.53,1.1299999999999955,1.1299999999999955,36.598,37.61,35.76,1.8500000000000014,1.3900000000000006,34128,60120,21331,38789,3983
2017-09-03,37.2725,37.7,36.84,0.8599999999999994,-0.8599999999999994,37.6475,37.83,37.5,0.3299999999999983,-0.21999999999999886,36.837500000000006,37.13,36.53,0.6000000000000014,-0.3500000000000014,37.115,37.34,36.9,0.44000000000000483,-0.36000000000000654,34203,45804,20138,25666,-16004
2017-09-10,37.016,37.14,36.78,0.35999999999999943,0.07000000000000028,37.532000000000004,38.41,37.24,1.1699999999999946,1.1699999999999946,36.83,37.02,36.66,0.36000000000000654,0.3200000000000003,37.266,38.28,36.98,1.3000000000000043,1.2899999999999991,46875,80663,11451,69212,41211
2017-09-17,39.078,39.6,38.35,1.25,1.1499999999999986,39.664,39.97,39.36,0.6099999999999994,0.5700000000000003,38.676,39.01,38.27,0.7399999999999949,0.7399999999999949,39.382,39.68,38.92,0.759999999999998,0.7100000000000009,37319,51387,23262,28125,7191
2017-09-24,40.062,41.31,39.5,1.8100000000000023,1.8100000000000023,40.816,41.79,39.92,1.8699999999999974,1.8699999999999974,39.754,40.8,38.96,1.8399999999999963,1.8399999999999963,40.35,41.05,39.7,1.3499999999999943,1.3499999999999943,98420,135279,54965,80314,12529
2017-10-01,42.39,43.2,41.1,2.1000000000000014,2.1000000000000014,43.108000000000004,43.43,42.35,1.0799999999999983,0.8500000000000014,41.96,42.52,40.86,1.6600000000000037,1.4399999999999977,42.61,42.84,42.24,0.6000000000000014,0.6000000000000014,43324,60481,24446,36035,-36035
2017-10-08,42.589999999999996,42.83,42.35,0.4799999999999969,-0.25,43.206,43.35,43.0,0.3500000000000014,0.240000000000002,42.354,42.5,42.15,0.3500000000000014,0.2700000000000031,42.828,43.2,42.57,0.6300000000000026,0.46000000000000085,27924,31469,22965,8504,-6629
