Date,BKSC_stock_Open_average,BKSC_stock_Open_max,BKSC_stock_Open_min,BKSC_stock_Open_volatility,BKSC_stock_Open_change,BKSC_stock_High_average,BKSC_stock_High_max,BKSC_stock_High_min,BKSC_stock_High_volatility,BKSC_stock_High_change,BKSC_stock_Low_average,BKSC_stock_Low_max,BKSC_stock_Low_min,BKSC_stock_Low_volatility,BKSC_stock_Low_change,BKSC_stock_Close_average,BKSC_stock_Close_max,BKSC_stock_Close_min,BKSC_stock_Close_volatility,BKSC_stock_Close_change,BKSC_stock_Volume_average,BKSC_stock_Volume_max,BKSC_stock_Volume_min,BKSC_stock_Volume_volatility,BKSC_stock_Volume_change
2016-03-13,16.05,16.13,16.0,0.129999999999999,0.09999999999999787,16.122,16.22,16.01,0.2099999999999973,0.0400000000000027,16.028,16.08,16.0,0.0799999999999983,-0.010000000000001563,16.058,16.12,16.01,0.10999999999999943,-0.10000000000000142,926,2357,81,2276,768
2016-03-20,15.8825,16.07,15.57,0.5,-0.07000000000000028,16.0575,16.15,16.0,0.14999999999999858,-0.07000000000000028,15.690000000000001,16.0,15.3,0.6999999999999993,0.6999999999999993,16.0325,16.15,15.97,0.17999999999999794,0.02999999999999936,3879,11909,132,11777,-11777
2016-03-27,15.948,16.1,15.63,0.47000000000000064,-0.3800000000000008,16.038,16.1,16.0,0.10000000000000142,0.05000000000000071,15.88,16.0,15.63,0.3699999999999992,-0.3699999999999992,15.922,16.02,15.77,0.25,-0.1999999999999993,2587,5848,586,5262,1717
2016-04-03,15.91,16.08,15.76,0.3199999999999985,0.1999999999999993,16.095,16.25,16.0,0.25,-0.25,15.7,16.08,15.45,0.629999999999999,0.0600000000000005,15.9725,16.25,15.51,0.7400000000000002,-0.7400000000000002,1230,1676,497,1179,-815
2016-04-10,16.012,16.11,15.8,0.3099999999999987,0.1999999999999993,16.226,16.39,16.05,0.33999999999999986,0.33999999999999986,15.87,16.11,15.61,0.5,-0.02000000000000135,16.106,16.38,15.83,0.5499999999999989,-0.22000000000000064,2014,4337,49,4288,-2997
2016-04-17,16.006,16.18,15.88,0.29999999999999893,-0.11999999999999922,16.104,16.39,15.97,0.41999999999999993,-0.41000000000000014,15.927999999999999,16.18,15.85,0.33000000000000007,0.030000000000001137,15.97,16.18,15.85,0.33000000000000007,0.13000000000000078,1112,2933,38,2895,-2512
2016-04-24,15.982,16.24,15.87,0.3699999999999992,0.3699999999999992,16.06,16.24,15.9,0.3399999999999981,0.3199999999999985,15.863999999999999,15.9,15.81,0.08999999999999986,0.0,15.942,16.24,15.81,0.42999999999999794,-0.05000000000000071,2617,5245,516,4729,3423
2016-05-01,15.74,15.9,15.5,0.40000000000000036,-0.20000000000000107,15.93,16.23,15.7,0.5300000000000011,0.019999999999999574,15.546,15.7,15.5,0.1999999999999993,0.009999999999999787,15.79,15.9,15.7,0.20000000000000107,0.20000000000000107,2131,4930,27,4903,-726
2016-05-08,16.0025,16.19,15.78,0.4100000000000019,-0.16999999999999993,16.02,16.21,15.78,0.4300000000000015,-0.22000000000000064,15.9825,16.16,15.78,0.3800000000000008,-0.120000000000001,15.995000000000001,16.21,15.78,0.4300000000000015,-0.120000000000001,484,1001,112,889,-389
2016-05-15,15.942,16.14,15.72,0.41999999999999993,-0.34999999999999964,16.084,16.14,15.99,0.15000000000000036,-0.129999999999999,15.692,15.78,15.63,0.14999999999999858,-0.08000000000000007,15.71,15.78,15.63,0.14999999999999858,-0.08000000000000007,5983,13361,901,12460,5770
2016-05-22,15.766,15.95,15.67,0.27999999999999936,0.02999999999999936,15.916,16.09,15.7,0.39000000000000057,0.19000000000000128,15.654,15.7,15.52,0.17999999999999972,0.02999999999999936,15.75,15.89,15.65,0.2400000000000002,0.19000000000000128,2684,8695,543,8152,1056
2016-05-29,15.969999999999999,16.24,15.76,0.47999999999999865,0.16000000000000014,16.009999999999998,16.24,15.78,0.4599999999999991,0.019999999999999574,15.7925,15.88,15.76,0.120000000000001,0.120000000000001,15.842500000000001,16.01,15.77,0.240000000000002,0.20000000000000107,1001,1940,75,1865,-1345
2016-06-05,15.838,15.93,15.76,0.16999999999999993,0.040000000000000924,15.906,16.11,15.8,0.3099999999999987,-0.03999999999999915,15.826,15.93,15.76,0.16999999999999993,0.040000000000000924,15.838,15.93,15.78,0.15000000000000036,0.02000000000000135,2329,6959,23,6936,-6936
2016-06-12,15.944,16.0,15.81,0.1899999999999995,0.02999999999999936,16.004,16.1,15.96,0.14000000000000057,0.040000000000000924,15.874,15.97,15.8,0.16999999999999993,-0.14000000000000057,15.974,16.1,15.82,0.28000000000000114,0.040000000000000924,611,1502,0,1502,658
2016-06-19,15.948,16.2,15.85,0.34999999999999964,0.05000000000000071,16.076,16.2,15.95,0.25,-0.07000000000000028,15.878,15.91,15.82,0.08999999999999986,0.08000000000000007,15.946,16.1,15.82,0.28000000000000114,0.129999999999999,1892,4030,455,3575,181
2016-06-26,16.116,16.44,15.81,0.6300000000000008,0.6300000000000008,16.172,16.44,15.9,0.5400000000000009,0.39000000000000057,16.038,16.44,15.81,0.6300000000000008,0.6300000000000008,16.094,16.44,15.84,0.6000000000000014,0.39000000000000057,1709,3332,636,2696,-1004
2016-07-03,16.125,16.5,15.98,0.5199999999999996,-0.5199999999999996,16.155,16.5,16.0,0.5,-0.3999999999999986,15.985,16.23,15.81,0.41999999999999993,-0.28000000000000114,16.0325,16.27,15.95,0.3200000000000003,-0.3200000000000003,2454,5131,883,4248,1847
2016-07-10,16.112000000000002,16.19,15.95,0.240000000000002,0.0400000000000027,16.13,16.19,15.95,0.240000000000002,0.0400000000000027,15.979999999999999,16.06,15.95,0.10999999999999943,-0.06999999999999851,16.009999999999998,16.1,15.95,0.15000000000000213,-0.06999999999999851,1206,3096,158,2938,-462
2016-07-17,16.47,16.73,16.18,0.5500000000000007,0.5500000000000007,16.55,16.73,16.47,0.26000000000000156,0.23000000000000043,16.1175,16.18,15.96,0.21999999999999886,-0.21999999999999886,16.205,16.5,15.99,0.5099999999999998,-0.5099999999999998,1421,3986,231,3755,3573
2016-07-24,16.272,16.57,16.12,0.4499999999999993,0.4499999999999993,16.61,17.15,16.27,0.879999999999999,0.7999999999999972,16.24,16.57,16.02,0.5500000000000007,0.5500000000000007,16.448,17.15,16.25,0.8999999999999986,0.8999999999999986,5873,13261,1901,11360,4406
2016-07-31,17.482,17.75,17.01,0.7399999999999984,0.7399999999999984,17.808,18.0,17.57,0.4299999999999997,-0.25,17.384,17.57,17.01,0.5599999999999987,0.4799999999999969,17.594,17.98,17.35,0.629999999999999,0.14999999999999858,3910,11826,0,11826,-6069
2016-08-07,17.568,17.75,17.4,0.3500000000000014,0.060000000000002274,17.796,18.23,17.46,0.7699999999999996,-0.7699999999999996,17.478,17.57,17.4,0.1700000000000017,0.060000000000002274,17.652,18.23,17.46,0.7699999999999996,-0.7699999999999996,1481,2903,274,2629,-2629
2016-08-14,17.225,17.36,17.04,0.3200000000000003,0.120000000000001,17.38,17.4,17.36,0.03999999999999915,0.0,17.195,17.36,17.01,0.34999999999999787,0.14999999999999858,17.2575,17.36,17.06,0.3000000000000007,0.25,3022,5033,251,4782,1618
2016-08-21,17.34,17.56,17.1,0.4599999999999973,0.14999999999999858,17.555,17.7,17.45,0.25,0.18999999999999773,17.255,17.45,17.1,0.34999999999999787,0.14999999999999858,17.3975,17.5,17.22,0.28000000000000114,-0.0799999999999983,1026,1711,0,1711,563
2016-08-28,17.5225,17.63,17.41,0.21999999999999886,-0.03999999999999915,17.6925,18.0,17.45,0.5500000000000007,0.25,17.1575,17.48,16.88,0.6000000000000014,0.23000000000000043,17.6025,17.98,17.45,0.5300000000000011,0.05000000000000071,4593,12545,1180,11365,-1278
2016-09-04,17.61,17.93,17.33,0.6000000000000014,-0.3100000000000023,17.7475,18.0,17.5,0.5,-0.5,17.3675,17.54,17.12,0.41999999999999815,-0.19000000000000128,17.5325,17.98,17.3,0.6799999999999997,-0.6700000000000017,3767,9995,131,9864,7841
2016-09-11,17.694,18.0,17.5,0.5,0.10000000000000142,17.784,18.0,17.54,0.46000000000000085,-0.34999999999999787,17.4,17.5,17.3,0.1999999999999993,0.16000000000000014,17.582,17.95,17.46,0.48999999999999844,-0.4499999999999993,2061,4221,730,3491,-212
2016-09-18,18.034,19.0,17.45,1.5500000000000007,1.5500000000000007,18.246,19.0,17.47,1.5300000000000011,1.5300000000000011,17.887999999999998,18.52,17.45,1.0700000000000003,1.0700000000000003,18.066,18.53,17.47,1.0600000000000023,1.0600000000000023,6391,23526,950,22576,3345
2016-09-25,18.5875,19.0,18.31,0.6900000000000013,-0.4400000000000013,18.75,19.0,18.55,0.4499999999999993,-0.4400000000000013,18.34,18.45,18.26,0.18999999999999773,-0.18999999999999773,18.509999999999998,18.63,18.32,0.3099999999999987,-0.08999999999999986,3166,7991,420,7571,-905
2016-10-02,18.823333333333334,18.83,18.82,0.00999999999999801,0.00999999999999801,18.88,18.99,18.82,0.16999999999999815,0.00999999999999801,18.563333333333333,18.7,18.38,0.3200000000000003,0.3200000000000003,18.61,18.74,18.39,0.34999999999999787,0.3099999999999987,1525,2322,826,1496,601
2016-10-09,19.263333333333332,19.69,18.45,1.240000000000002,1.240000000000002,19.263333333333332,19.69,18.45,1.240000000000002,1.240000000000002,19.10333333333333,19.65,18.45,1.1999999999999993,0.7600000000000016,19.203333333333333,19.65,18.45,1.1999999999999993,1.0600000000000023,562,804,330,474,252
2016-10-16,19.062,19.57,18.6,0.9699999999999989,-0.25,19.182,19.57,18.95,0.620000000000001,-0.1999999999999993,18.756,19.15,18.03,1.1199999999999974,-0.25,19.08,19.4,18.9,0.5,-0.1999999999999993,978,1892,0,1892,707
2016-10-23,18.986,19.2,18.75,0.4499999999999993,-0.00999999999999801,19.008,19.2,18.75,0.4499999999999993,-0.00999999999999801,18.888,19.0,18.75,0.25,0.05000000000000071,18.92,19.0,18.75,0.25,0.0,752,1461,0,1461,491
2016-10-30,19.237499999999997,19.4,18.75,0.6499999999999986,-0.6499999999999986,19.375,19.4,19.3,0.09999999999999787,-0.09999999999999787,18.83,19.36,18.21,1.1499999999999986,-0.25,19.2675,19.4,19.15,0.25,-0.25,2416,3726,1377,2349,40
2016-11-06,19.0775,19.2,18.97,0.23000000000000043,-0.09999999999999787,19.225,19.3,19.1,0.1999999999999993,0.10000000000000142,18.8375,19.2,18.45,0.75,-0.75,19.0,19.2,18.7,0.5,-0.09999999999999787,2317,3957,315,3642,3642
2016-11-13,19.474,19.8,19.25,0.5500000000000007,0.5500000000000007,19.604,19.8,19.32,0.4800000000000004,0.10000000000000142,19.416,19.69,19.2,0.490000000000002,0.490000000000002,19.576,19.7,19.32,0.379999999999999,-0.00999999999999801,2123,5057,194,4863,-3681
2016-11-20,20.6,21.25,19.9,1.3500000000000014,0.9500000000000028,21.0125,21.3,20.65,0.6500000000000021,-0.4499999999999993,20.25,20.85,19.6,1.25,1.25,20.7625,21.3,20.4,0.9000000000000021,-0.4499999999999993,3966,10375,476,9899,-9899
2016-11-27,20.35,20.85,19.8,1.0500000000000007,-0.10000000000000142,20.585,20.85,19.95,0.9000000000000021,-0.10000000000000142,19.8325,20.58,19.1,1.4799999999999969,1.4799999999999969,20.335,20.79,19.8,0.9899999999999984,0.75,2967,4703,1510,3193,-3193
2016-12-04,21.11,21.8,20.05,1.75,1.1000000000000014,21.76,21.8,21.7,0.10000000000000142,0.05000000000000071,20.726,21.68,19.8,1.879999999999999,1.1000000000000014,21.56,21.8,21.3,0.5,0.10000000000000142,3521,6970,902,6068,-3678
2016-12-11,22.26,23.6,21.65,1.9500000000000028,-0.3000000000000007,23.366,23.97,22.8,1.1699999999999982,0.6099999999999994,21.97,22.5,21.55,0.9499999999999993,-0.05000000000000071,22.894,23.47,22.33,1.1400000000000006,0.7900000000000027,4554,9102,973,8129,-3106
2016-12-18,22.526,22.89,22.15,0.740000000000002,0.6900000000000013,23.056,23.19,22.91,0.28000000000000114,0.0400000000000027,21.902,22.15,21.26,0.889999999999997,-0.09999999999999787,22.284,22.55,22.0,0.5500000000000007,-0.28000000000000114,4155,10229,1155,9074,2187
2016-12-25,22.1275,22.42,21.94,0.4800000000000004,-0.4800000000000004,22.4775,22.85,21.94,0.9100000000000001,-0.9100000000000001,21.4375,22.42,20.35,2.0700000000000003,-2.0700000000000003,21.8925,22.75,20.9,1.8500000000000014,-1.8500000000000014,3909,8302,956,7346,3122
2017-01-01,21.81,21.97,21.55,0.41999999999999815,0.0799999999999983,21.877499999999998,21.97,21.65,0.3200000000000003,0.00999999999999801,21.5175,21.62,21.45,0.1700000000000017,0.05000000000000071,21.655,21.85,21.5,0.3500000000000014,0.3500000000000014,2715,4260,1761,2499,-1663
2017-01-08,21.7175,21.8,21.55,0.25,0.1999999999999993,21.8125,21.85,21.7,0.15000000000000213,0.15000000000000213,21.31,21.58,21.05,0.5299999999999976,0.3099999999999987,21.634999999999998,21.84,21.5,0.33999999999999986,-0.1999999999999993,3226,6929,1398,5531,4583
2017-01-15,21.560000000000002,21.82,21.25,0.5700000000000003,0.3500000000000014,21.6775,21.82,21.59,0.23000000000000043,0.0,21.497500000000002,21.62,21.25,0.370000000000001,0.3000000000000007,21.627499999999998,21.65,21.59,0.05999999999999872,0.0,2629,5608,910,4698,3368
2017-01-22,21.762500000000003,21.85,21.55,0.3000000000000007,0.3000000000000007,21.837500000000002,21.85,21.8,0.05000000000000071,0.0,21.5875,21.7,21.55,0.14999999999999858,0.0,21.7325,21.8,21.6,0.1999999999999993,-0.1999999999999993,8153,16433,2842,13591,13048
2017-01-29,21.724,21.85,21.39,0.46000000000000085,-0.08999999999999986,21.822,21.85,21.76,0.08999999999999986,-0.08999999999999986,21.352,21.6,21.05,0.5500000000000007,-0.5500000000000007,21.584,21.8,21.2,0.6000000000000014,-0.5700000000000003,5382,14090,2034,12056,12056
2017-02-05,21.11,21.4,20.95,0.4499999999999993,0.15000000000000213,21.26,21.4,21.1,0.29999999999999716,0.1999999999999993,20.84,20.95,20.8,0.14999999999999858,0.05000000000000071,20.900000000000002,21.0,20.8,0.1999999999999993,0.0,8452,11624,4357,7267,-7267
2017-02-12,21.06,21.35,20.75,0.6000000000000014,-0.6000000000000014,21.216,21.53,21.02,0.5100000000000016,-0.5100000000000016,20.866,20.98,20.75,0.23000000000000043,-0.23000000000000043,20.916,20.98,20.75,0.23000000000000043,-0.23000000000000043,4520,9097,1750,7347,-7347
2017-02-19,20.7725,21.0,20.54,0.46000000000000085,-0.21000000000000085,21.1475,21.5,20.55,0.9499999999999993,-0.5700000000000003,20.13,20.47,19.15,1.3200000000000003,-1.3000000000000007,20.317500000000003,20.71,19.28,1.4299999999999997,-1.3200000000000003,6573,14198,2438,11760,7539
2017-02-26,20.244,20.7,19.75,0.9499999999999993,0.9499999999999993,20.696,21.02,20.25,0.7699999999999996,0.17999999999999972,20.042,20.26,19.75,0.5100000000000016,0.5100000000000016,20.31,20.7,20.0,0.6999999999999993,0.5500000000000007,5680,9977,2472,7505,-3953
2017-03-05,20.414,20.65,20.15,0.5,0.04999999999999716,20.616,20.9,20.43,0.46999999999999886,0.29999999999999716,20.254,20.65,20.05,0.5999999999999979,0.5999999999999979,20.36,20.75,20.1,0.6499999999999986,0.6000000000000014,2713,3828,1079,2749,97
2017-03-12,20.7,21.0,20.1,0.8999999999999986,-0.14999999999999858,21.352,21.95,20.85,1.0999999999999979,-0.14999999999999858,20.45,20.85,20.02,0.8300000000000018,0.8300000000000018,20.77,20.85,20.75,0.10000000000000142,0.10000000000000142,5684,14104,2035,12069,-1565
2017-03-19,21.285999999999998,21.9,20.88,1.0199999999999996,-0.8099999999999987,21.714,22.0,21.45,0.5500000000000007,-0.5500000000000007,21.078,21.68,20.85,0.8299999999999983,-0.7800000000000011,21.355999999999998,21.68,20.96,0.7199999999999989,-0.23000000000000043,2228,4384,911,3473,-1969
2017-03-26,21.14,21.5,20.89,0.6099999999999994,-0.10999999999999943,21.318,21.5,21.2,0.3000000000000007,-0.08000000000000185,20.95,21.0,20.8,0.1999999999999993,-0.1999999999999993,21.05,21.25,20.8,0.4499999999999993,-0.4499999999999993,6886,11845,1996,9849,-9849
2017-04-02,21.06,21.15,20.93,0.21999999999999886,0.21999999999999886,21.143333333333334,21.18,21.1,0.0799999999999983,0.04999999999999716,20.96,21.1,20.85,0.25,-0.0799999999999983,21.073333333333334,21.15,20.97,0.17999999999999972,-0.13000000000000256,1492,2004,714,1290,1290
2017-04-09,20.9375,21.2,20.7,0.5,-0.25,21.275,22.0,20.95,1.0500000000000007,-0.25,20.45,20.65,20.2,0.4499999999999993,-0.3000000000000007,20.75,20.95,20.65,0.3000000000000007,-0.10000000000000142,5402,10863,1738,9125,4546
2017-04-16,20.2,20.55,19.35,1.1999999999999993,-0.4499999999999993,20.446,20.55,20.25,0.3000000000000007,-0.3000000000000007,19.574,20.2,18.97,1.2300000000000004,-1.0999999999999979,20.06,20.4,19.8,0.5999999999999979,-0.29999999999999716,5402,12997,2057,10940,8881
2017-04-23,20.632,21.0,19.75,1.25,1.25,20.84,21.0,20.55,0.4499999999999993,0.4499999999999993,20.14,20.67,19.63,1.0400000000000027,0.5,20.748,21.0,20.5,0.5,0.3000000000000007,3991,8664,1545,7119,-3940
2017-04-30,20.342000000000002,20.6,20.05,0.5500000000000007,-0.3999999999999986,20.648,20.85,20.48,0.370000000000001,-0.15000000000000213,20.06,20.3,20.0,0.3000000000000007,-0.3000000000000007,20.31,20.7,20.05,0.6499999999999986,-0.4499999999999993,6859,10049,2130,7919,-6175
2017-05-07,20.258,20.74,20.0,0.7399999999999984,0.7399999999999984,20.408,20.74,20.1,0.639999999999997,0.23999999999999844,19.96,20.15,19.65,0.5,-0.3500000000000014,20.096,20.26,19.95,0.3100000000000023,-0.26000000000000156,2922,5555,0,5555,-1444
2017-05-14,19.626,20.08,19.05,1.0299999999999976,-1.0299999999999976,20.168,20.59,19.5,1.0899999999999999,-0.08999999999999986,19.316,20.0,18.48,1.5199999999999996,-1.1999999999999993,19.814,20.5,18.8,1.6999999999999993,0.4499999999999993,3933,7309,1273,6036,3703
2017-05-21,19.69,20.42,19.4,1.0200000000000031,0.3100000000000023,19.992,20.42,19.6,0.8200000000000003,-0.41999999999999815,19.278,19.65,18.91,0.7399999999999984,0.29999999999999716,19.774,20.22,19.6,0.6199999999999974,-0.5700000000000003,1810,3076,490,2586,758
2017-05-28,20.0125,20.35,19.65,0.7000000000000028,-0.25,20.15,20.4,19.9,0.5,0.20000000000000284,19.75,20.15,19.4,0.75,-0.15000000000000213,19.9625,20.2,19.75,0.4499999999999993,0.3000000000000007,1549,2895,611,2284,-1329
2017-06-04,19.744,20.04,19.33,0.7100000000000009,-0.1999999999999993,20.06,20.26,19.9,0.360000000000003,-0.11000000000000298,19.375999999999998,19.5,19.25,0.25,0.10000000000000142,19.64,19.95,19.4,0.5500000000000007,0.15000000000000213,1693,3889,242,3647,2178
2017-06-11,19.77,20.0,19.2,0.8000000000000007,0.6999999999999993,20.15,20.47,19.85,0.6199999999999974,0.5499999999999972,19.66,20.0,19.2,0.8000000000000007,0.6999999999999993,19.924,20.47,19.45,1.0199999999999996,0.3000000000000007,2285,5232,527,4705,1510
2017-06-18,19.240000000000002,20.12,18.73,1.3900000000000006,-1.2100000000000009,20.205,20.3,19.98,0.3200000000000003,0.0,19.240000000000002,20.12,18.73,1.3900000000000006,-1.2100000000000009,20.165,20.3,19.98,0.3200000000000003,-0.05000000000000071,1974,3915,1042,2873,438
2017-06-25,19.86,20.3,19.4,0.9000000000000021,0.9000000000000021,20.080000000000002,20.3,19.85,0.4499999999999993,0.3500000000000014,19.69,20.25,19.0,1.25,1.25,19.95,20.3,19.55,0.75,0.6999999999999993,2595,5210,614,4596,-1898
2017-07-02,19.4375,20.3,18.7,1.6000000000000014,-1.0500000000000007,19.6125,20.3,18.7,1.6000000000000014,-0.3500000000000014,19.175,19.5,18.7,0.8000000000000007,-0.25,19.4,19.95,18.7,1.25,0.25,3419,8920,731,8189,8189
2017-07-09,19.362499999999997,19.65,19.0,0.6499999999999986,0.6499999999999986,19.572499999999998,19.65,19.49,0.16000000000000014,0.14999999999999858,18.9325,19.0,18.85,0.14999999999999858,-0.10000000000000142,19.17,19.5,18.98,0.5199999999999996,0.3000000000000007,4210,8423,962,7461,-7461
2017-07-16,19.032,19.3,18.73,0.5700000000000003,0.2699999999999996,19.086,19.3,18.93,0.370000000000001,0.0,19.004,19.3,18.73,0.5700000000000003,0.129999999999999,19.024,19.3,18.83,0.4700000000000024,0.030000000000001137,1101,1932,0,1932,27
2017-07-23,19.014,19.39,18.88,0.5100000000000016,-0.019999999999999574,19.182,19.4,18.9,0.5,0.120000000000001,18.886,18.9,18.85,0.04999999999999716,-0.019999999999999574,18.968,19.1,18.9,0.20000000000000284,0.10000000000000142,3206,7013,466,6547,-996
2017-07-30,19.118,19.4,19.0,0.3999999999999986,0.34999999999999787,19.222,19.41,19.05,0.35999999999999943,0.26000000000000156,18.98,19.05,18.85,0.1999999999999993,0.14999999999999858,19.04,19.25,18.85,0.3999999999999986,0.1999999999999993,2010,4064,726,3338,2111
2017-08-06,19.212,19.4,19.03,0.36999999999999744,-0.09999999999999787,19.296,19.45,19.05,0.3999999999999986,-0.09999999999999787,19.072,19.28,19.0,0.28000000000000114,0.05000000000000071,19.156,19.45,19.0,0.4499999999999993,0.05000000000000071,987,2158,410,1748,217
2017-08-13,19.016000000000002,19.1,18.9,0.20000000000000284,-0.05000000000000071,19.046,19.1,18.9,0.20000000000000284,0.0,18.956,19.03,18.85,0.17999999999999972,0.0,19.006,19.1,18.9,0.20000000000000284,0.10000000000000142,2304,6343,176,6167,-2016
2017-08-20,18.834,19.0,18.7,0.3000000000000007,-0.09999999999999787,18.938,19.1,18.77,0.33000000000000185,0.020000000000003126,18.753999999999998,18.9,18.5,0.3999999999999986,-0.3999999999999986,18.848,18.95,18.7,0.25,0.020000000000003126,2337,3928,0,3928,3928
2017-08-27,18.57,19.0,18.3,0.6999999999999993,-0.3999999999999986,18.782,19.0,18.41,0.5899999999999999,-0.5899999999999999,18.34,19.0,17.9,1.1000000000000014,0.3500000000000014,18.44,19.0,18.05,0.9499999999999993,-0.05000000000000071,2409,4651,541,4110,-778
2017-09-03,17.8375,18.2,17.5,0.6999999999999993,-0.6999999999999993,17.9025,18.2,17.54,0.6600000000000001,-0.6600000000000001,17.630000000000003,17.85,17.35,0.5,-0.38000000000000256,17.6875,17.91,17.47,0.4400000000000013,-0.39000000000000057,5663,11325,1526,9799,-9799
2017-09-10,18.248,18.95,17.7,1.25,1.0500000000000007,18.462,18.95,17.95,1.0,1.0,17.912,18.15,17.7,0.4499999999999993,0.240000000000002,18.22,18.75,17.9,0.8500000000000014,0.8500000000000014,5791,16500,1911,14589,1451
2017-09-17,18.68,19.0,18.25,0.75,-0.3500000000000014,18.951999999999998,19.0,18.9,0.10000000000000142,0.0,18.534,19.0,18.2,0.8000000000000007,0.05000000000000071,18.804000000000002,19.0,18.37,0.629999999999999,0.0,5241,11056,241,10815,9602
2017-09-24,18.916,19.23,18.4,0.8300000000000018,0.8000000000000007,19.2,20.0,18.4,1.6000000000000014,1.0,18.83,19.15,18.4,0.75,0.75,18.98,19.65,18.4,1.25,0.75,2941,4739,699,4040,3645
2017-10-01,19.244,19.35,19.05,0.3000000000000007,0.3000000000000007,19.392,19.5,19.35,0.14999999999999858,-0.05999999999999872,19.154,19.27,19.0,0.2699999999999996,0.14999999999999858,19.226,19.35,19.0,0.3500000000000014,-0.03999999999999915,4217,7310,769,6541,-4082
2017-10-08,18.944,19.07,18.8,0.2699999999999996,-0.10000000000000142,19.12,19.35,18.9,0.45000000000000284,-0.3500000000000014,18.854,19.07,18.65,0.4200000000000017,-0.10000000000000142,18.93,19.15,18.65,0.5,-0.25,4691,10625,1915,8710,-3668
2017-10-15,18.7,19.0,18.0,1.0,0.05000000000000071,18.96,19.0,18.8,0.1999999999999993,0.0,18.356,18.9,17.55,1.3499999999999979,-0.11999999999999744,18.646,19.0,18.0,1.0,-0.21999999999999886,3789,11507,266,11241,-517
