Date,REV_stock_Open_average,REV_stock_Open_max,REV_stock_Open_min,REV_stock_Open_volatility,REV_stock_Open_change,REV_stock_High_average,REV_stock_High_max,REV_stock_High_min,REV_stock_High_volatility,REV_stock_High_change,REV_stock_Low_average,REV_stock_Low_max,REV_stock_Low_min,REV_stock_Low_volatility,REV_stock_Low_change,REV_stock_Close_average,REV_stock_Close_max,REV_stock_Close_min,REV_stock_Close_volatility,REV_stock_Close_change,REV_stock_Volume_average,REV_stock_Volume_max,REV_stock_Volume_min,REV_stock_Volume_volatility,REV_stock_Volume_change
2016-01-03,26.494,27.4,25.09,2.3099999999999987,-2.1999999999999993,27.086,27.95,25.84,2.1099999999999994,-1.8599999999999994,25.884,27.11,25.02,2.09,-1.1999999999999993,26.234,27.33,25.1,2.229999999999997,-2.049999999999997,50114,82515,28813,53702,-5734
2016-01-10,25.576,26.11,24.54,1.5700000000000003,0.6899999999999977,26.434,28.41,25.32,3.09,2.5100000000000016,25.062,26.04,24.2,1.8399999999999999,0.8299999999999983,25.894,28.08,24.5,3.5799999999999983,2.4399999999999977,69617,135270,40728,94542,89165
2016-01-17,29.555,30.29,28.28,2.009999999999998,1.7199999999999989,30.4075,30.54,30.1,0.4399999999999977,0.35999999999999943,28.9575,29.7,28.22,1.4800000000000004,1.4199999999999982,29.9625,30.28,29.7,0.5800000000000018,0.19000000000000128,84405,131329,46463,84866,-84866
2016-01-24,29.316,29.99,28.99,1.0,-1.0,29.796,30.0,29.29,0.7100000000000009,-0.129999999999999,28.938,29.22,28.5,0.7199999999999989,-0.20000000000000284,29.234,29.73,28.85,0.879999999999999,0.4200000000000017,80420,115988,49579,66409,31853
2016-01-31,28.97,29.39,28.62,0.7699999999999996,-0.5899999999999999,29.26,29.93,28.82,1.1099999999999994,-1.1099999999999994,28.310000000000002,28.69,27.92,0.7699999999999996,-0.5100000000000016,28.776,29.51,28.34,1.1700000000000017,-1.1700000000000017,48396,79879,28914,50965,24330
2016-02-07,27.98,28.68,27.47,1.2100000000000009,-0.5800000000000018,28.387999999999998,28.88,27.9,0.9800000000000004,-0.5500000000000007,27.546,28.08,27.07,1.009999999999998,-0.5,28.02,28.39,27.56,0.8300000000000018,-0.7900000000000027,43390,89486,24411,65075,58149
2016-02-14,28.869999999999997,29.86,27.79,2.0700000000000003,1.0399999999999991,29.6875,30.21,28.98,1.2300000000000004,0.7199999999999989,28.43,28.98,27.48,1.5,1.3399999999999999,29.335,29.96,28.88,1.0800000000000018,0.6599999999999966,44457,50251,36791,13460,-13460
2016-02-21,30.078,31.25,29.45,1.8000000000000007,1.3500000000000014,31.812,35.85,30.5,5.350000000000001,5.220000000000002,29.962,31.25,29.45,1.8000000000000007,1.5399999999999991,31.348,35.0,29.99,5.010000000000002,5.010000000000002,91178,197228,43678,153550,134611
2016-02-28,35.502,36.0,35.01,0.990000000000002,0.990000000000002,36.216,37.08,35.92,1.1599999999999966,1.0799999999999983,35.156,35.77,34.6,1.1700000000000017,1.1700000000000017,35.79,36.62,35.0,1.6199999999999974,1.6199999999999974,64253,100867,32223,68644,-39440
2016-03-06,37.012,37.83,35.72,2.1099999999999994,-0.8999999999999986,37.718,38.0,37.13,0.8699999999999974,-0.8699999999999974,35.932,37.34,34.74,2.6000000000000014,-0.9299999999999997,36.588,37.97,35.06,2.9099999999999966,-2.9099999999999966,88962,182010,38521,143489,100003
2016-03-13,35.442,36.92,34.43,2.490000000000002,1.8700000000000045,36.326,37.14,35.41,1.730000000000004,0.5700000000000003,34.998,36.33,34.06,2.269999999999996,1.2800000000000011,35.908,36.88,35.0,1.8800000000000026,0.990000000000002,79328,93202,54907,38295,18796
2016-03-20,36.05,36.75,35.39,1.3599999999999994,-1.3599999999999994,36.535,37.46,36.05,1.4100000000000037,-1.4100000000000037,35.6675,36.47,35.05,1.4200000000000017,-1.4200000000000017,35.995000000000005,36.52,35.49,1.0300000000000011,-0.5300000000000011,55679,92584,33666,58918,58918
2016-03-27,35.39,36.08,34.44,1.6400000000000006,1.5,36.292,36.85,34.92,1.9299999999999997,1.9299999999999997,34.48,35.66,31.36,4.299999999999997,4.299999999999997,35.908,36.6,34.64,1.9600000000000009,1.9600000000000009,133266,320031,51382,268649,-268649
2016-04-03,36.29,36.66,35.79,0.8699999999999974,-0.5700000000000003,36.614,37.0,36.03,0.9699999999999989,-0.8399999999999963,35.73,36.16,35.08,1.0799999999999983,-0.6000000000000014,36.198,36.71,35.59,1.1199999999999974,-0.6400000000000006,61953,135666,30221,105445,-12831
2016-04-10,36.56,36.91,36.26,0.6499999999999986,0.6499999999999986,36.99,37.39,36.79,0.6000000000000014,0.6000000000000014,36.108,36.54,35.83,0.7100000000000009,0.6300000000000026,36.616,36.97,36.24,0.7299999999999969,0.7299999999999969,53146,106427,25014,81413,-16080
2016-04-17,36.862,37.29,36.49,0.7999999999999972,-0.25,37.234,37.56,36.85,0.7100000000000009,-0.6199999999999974,36.524,36.83,36.16,0.6700000000000017,-0.4300000000000068,36.884,37.2,36.58,0.6200000000000045,-0.3299999999999983,35595,52838,25264,27574,-12282
2016-04-24,36.716,37.4,36.0,1.3999999999999986,0.35999999999999943,37.252,37.86,36.58,1.2800000000000011,0.37000000000000455,36.35,36.92,35.89,1.0300000000000011,0.39000000000000057,36.786,37.17,36.25,0.9200000000000017,0.17999999999999972,43398,53508,31594,21914,-15388
2016-05-01,36.434,36.85,35.99,0.8599999999999994,-0.4299999999999997,36.946,37.23,36.6,0.6299999999999955,-0.30999999999999517,35.798,36.07,35.48,0.5900000000000034,-0.5100000000000051,36.25,37.0,35.62,1.3800000000000026,-1.3800000000000026,47742,75783,30389,45394,27815
