Date,ICAD_stock_Open_average,ICAD_stock_Open_max,ICAD_stock_Open_min,ICAD_stock_Open_volatility,ICAD_stock_Open_change,ICAD_stock_High_average,ICAD_stock_High_max,ICAD_stock_High_min,ICAD_stock_High_volatility,ICAD_stock_High_change,ICAD_stock_Low_average,ICAD_stock_Low_max,ICAD_stock_Low_min,ICAD_stock_Low_volatility,ICAD_stock_Low_change,ICAD_stock_Close_average,ICAD_stock_Close_max,ICAD_stock_Close_min,ICAD_stock_Close_volatility,ICAD_stock_Close_change,ICAD_stock_Volume_average,ICAD_stock_Volume_max,ICAD_stock_Volume_min,ICAD_stock_Volume_volatility,ICAD_stock_Volume_change
2016-01-03,4.93,5.22,4.28,0.9399999999999995,-0.8499999999999996,4.972,5.22,4.34,0.8799999999999999,-0.8600000000000003,4.59,5.01,3.94,1.0699999999999998,-0.8799999999999999,4.72,5.16,4.09,1.0700000000000003,-0.8799999999999999,112284,205770,49669,156101,15047
2016-01-10,4.04,4.32,3.78,0.5400000000000005,-0.41000000000000014,4.232,4.46,3.92,0.54,-0.40000000000000036,3.784,3.93,3.67,0.26000000000000023,-0.1499999999999999,3.9,4.04,3.76,0.28000000000000025,-0.14000000000000012,62626,88280,34468,53812,-34343
2016-01-17,3.8775,4.03,3.75,0.28000000000000025,0.2400000000000002,4.0925,4.23,3.94,0.2900000000000005,0.25000000000000044,3.8175,4.03,3.6,0.43000000000000016,0.28000000000000025,3.9175,4.06,3.81,0.24999999999999956,0.24999999999999956,49962,79346,9782,69564,-54160
2016-01-24,4.4319999999999995,4.68,4.25,0.4299999999999997,-0.020000000000000462,4.556,4.69,4.37,0.3200000000000003,0.17999999999999972,4.226,4.35,4.0,0.34999999999999964,0.34999999999999964,4.372,4.52,4.15,0.3699999999999992,0.3699999999999992,26196,29483,20979,8504,8504
2016-01-31,4.548,4.88,4.0,0.8799999999999999,-0.5300000000000002,4.774,4.91,4.66,0.25,0.23000000000000043,4.374,4.57,4.0,0.5700000000000003,-0.3899999999999997,4.568,4.63,4.46,0.16999999999999993,-0.07000000000000028,21824,46847,5815,41032,31585
2016-02-07,4.022,4.42,3.68,0.7399999999999998,-0.7399999999999998,4.092,4.45,3.83,0.6200000000000001,-0.6200000000000001,3.804,4.3,3.65,0.6499999999999999,-0.6399999999999997,3.92,4.3,3.78,0.52,-0.46999999999999975,45032,116855,19366,97489,1815
2016-02-14,4.0024999999999995,4.17,3.85,0.31999999999999984,0.31999999999999984,4.1049999999999995,4.29,3.9,0.3900000000000001,0.3900000000000001,3.9025,4.06,3.75,0.3099999999999996,0.3099999999999996,4.0475,4.12,3.89,0.22999999999999998,0.2200000000000002,30544,35865,19072,16793,-14374
2016-02-21,4.295,4.6,4.13,0.46999999999999975,0.20999999999999996,4.455,4.66,4.28,0.3799999999999999,-0.27000000000000046,4.191666666666666,4.35,4.11,0.23999999999999932,0.20999999999999996,4.351666666666667,4.6,4.24,0.35999999999999943,-0.25,23834,65993,0,65993,-65993
2016-02-28,4.274,4.41,4.1,0.3100000000000005,0.0,4.466,4.54,4.35,0.1900000000000004,-0.05999999999999961,4.136,4.32,3.73,0.5900000000000003,-0.040000000000000036,4.378,4.47,4.32,0.14999999999999947,-0.13999999999999968,69835,120628,26651,93977,93977
2016-03-06,4.718,4.88,4.4,0.47999999999999954,0.2699999999999996,4.942,5.03,4.86,0.16999999999999993,-0.15000000000000036,4.5600000000000005,4.65,4.4,0.25,0.22999999999999954,4.738,4.8,4.67,0.1299999999999999,-0.08999999999999986,44136,106261,8537,97724,-97724
2016-03-13,4.834,5.06,4.67,0.3899999999999997,0.3899999999999997,4.958,5.14,4.84,0.2999999999999998,0.25,4.714,4.94,4.63,0.3100000000000005,0.28000000000000025,4.892,5.07,4.75,0.3200000000000003,0.20999999999999996,39923,71807,16664,55143,55143
2016-03-20,5.0,5.02,4.97,0.04999999999999982,-0.019999999999999574,5.1,5.19,5.05,0.14000000000000057,0.14000000000000057,4.9225,4.94,4.91,0.03000000000000025,0.019999999999999574,5.03,5.15,4.96,0.1900000000000004,0.14000000000000057,52073,70632,15248,55384,-17269
2016-03-27,5.148000000000001,5.23,5.08,0.15000000000000036,-0.07000000000000028,5.224,5.27,5.18,0.08999999999999986,0.02999999999999936,5.054,5.12,4.95,0.16999999999999993,0.08999999999999986,5.154,5.22,5.1,0.1200000000000001,-0.04999999999999982,24158,36295,8984,27311,2420
2016-04-03,4.986,5.23,4.77,0.46000000000000085,-0.46000000000000085,5.084,5.26,4.95,0.3099999999999996,-0.3099999999999996,4.814,5.09,4.64,0.4500000000000002,-0.4299999999999997,4.912,5.14,4.83,0.3099999999999996,-0.27999999999999936,29497,57610,7778,49832,10525
2016-04-10,4.804,4.95,4.69,0.2599999999999998,-0.10000000000000053,4.974,5.03,4.89,0.14000000000000057,-0.04999999999999982,4.708,4.87,4.6,0.27000000000000046,-0.27000000000000046,4.8580000000000005,4.94,4.73,0.20999999999999996,0.040000000000000036,20429,44818,10478,34340,8309
2016-04-17,5.074,5.2,4.87,0.33000000000000007,0.14999999999999947,5.226,5.29,5.17,0.1200000000000001,0.0600000000000005,5.018,5.15,4.8,0.35000000000000053,0.33999999999999986,5.144,5.18,5.08,0.09999999999999964,0.08000000000000007,42840,156777,9467,147310,-141406
2016-04-24,5.186,5.3,5.05,0.25,0.1299999999999999,5.304,5.39,5.2,0.1899999999999995,0.1899999999999995,5.098,5.23,4.87,0.3600000000000003,0.0600000000000005,5.264,5.35,5.16,0.1899999999999995,0.1299999999999999,20668,43829,9217,34612,13929
2016-05-01,5.124,5.29,4.84,0.4500000000000002,-0.2999999999999998,5.242,5.37,5.09,0.28000000000000025,-0.23000000000000043,4.978,5.14,4.81,0.33000000000000007,-0.33000000000000007,5.096,5.32,4.84,0.4800000000000004,-0.4800000000000004,76484,218848,17055,201793,24184
2016-05-08,4.742,4.81,4.68,0.1299999999999999,-0.0600000000000005,4.852,4.93,4.79,0.13999999999999968,-0.040000000000000036,4.676,4.74,4.62,0.1200000000000001,-0.1200000000000001,4.762,4.82,4.68,0.14000000000000057,0.020000000000000462,17635,31628,8730,22898,16123
2016-05-15,5.022,5.3,4.8,0.5,0.45999999999999996,5.234,5.39,4.96,0.4299999999999997,0.41999999999999993,4.986,5.26,4.8,0.45999999999999996,0.45999999999999996,5.166,5.38,4.9,0.47999999999999954,0.3700000000000001,29245,60142,8983,51159,-3055
2016-05-22,5.632,5.88,5.28,0.5999999999999996,0.5999999999999996,5.814,5.99,5.4,0.5899999999999999,0.5899999999999999,5.554,5.83,5.27,0.5600000000000005,0.5600000000000005,5.756,5.95,5.33,0.6200000000000001,0.6200000000000001,45104,64165,17650,46515,37310
2016-05-29,6.0475,6.15,5.9,0.25,0.1999999999999993,6.2,6.23,6.16,0.07000000000000028,0.07000000000000028,5.9075,6.06,5.71,0.34999999999999964,-0.11000000000000032,6.0875,6.17,6.01,0.16000000000000014,-0.0600000000000005,63968,147952,11719,136233,44890
2016-06-05,5.684,5.96,5.44,0.5199999999999996,-0.5199999999999996,5.85,5.98,5.54,0.4400000000000004,-0.41999999999999993,5.474,5.62,5.3,0.3200000000000003,-0.3200000000000003,5.546,5.67,5.31,0.3600000000000003,-0.35000000000000053,31043,46169,7786,38383,-5405
2016-06-12,5.164,5.28,5.1,0.1800000000000006,0.07000000000000028,5.296,5.48,5.19,0.29000000000000004,-0.20000000000000018,5.018,5.13,4.79,0.33999999999999986,-0.040000000000000036,5.162,5.28,5.07,0.20999999999999996,-0.019999999999999574,34340,65765,18484,47281,13984
2016-06-19,5.294,5.46,5.1,0.3600000000000003,-0.07000000000000028,5.524,5.75,5.25,0.5,-0.23000000000000043,5.162,5.31,5.08,0.22999999999999954,-0.07000000000000028,5.272,5.46,5.09,0.3700000000000001,-0.1900000000000004,25823,50524,10584,39940,36226
2016-06-26,5.118,5.24,5.05,0.1900000000000004,0.1200000000000001,5.292,5.52,5.16,0.35999999999999943,0.35999999999999943,5.022,5.1,4.98,0.11999999999999922,0.11999999999999922,5.152,5.37,5.03,0.33999999999999986,0.33999999999999986,22618,39325,10173,29152,-14537
2016-07-03,5.115,5.32,5.01,0.3100000000000005,-0.3100000000000005,5.1425,5.32,5.04,0.28000000000000025,-0.28000000000000025,5.0075,5.04,4.99,0.04999999999999982,-0.009999999999999787,5.035,5.06,4.99,0.0699999999999994,-0.0699999999999994,28899,63318,14511,48807,-45833
2016-07-10,4.866,5.02,4.69,0.3299999999999992,-0.3099999999999996,4.896,5.05,4.74,0.3099999999999996,-0.29000000000000004,4.732,4.99,4.55,0.4400000000000004,-0.3799999999999999,4.774,4.99,4.63,0.3600000000000003,-0.3600000000000003,37515,71436,3103,68333,30751
2016-07-17,4.62,4.66,4.56,0.10000000000000053,-0.03000000000000025,4.6899999999999995,4.78,4.63,0.15000000000000036,-0.0600000000000005,4.558,4.57,4.55,0.020000000000000462,-0.020000000000000462,4.624,4.72,4.58,0.13999999999999968,0.1200000000000001,41429,99926,13652,86274,-42453
2016-07-24,4.892,5.55,4.65,0.8999999999999995,0.8999999999999995,5.074,5.64,4.7,0.9399999999999995,0.9199999999999999,4.8,5.36,4.51,0.8500000000000005,0.7600000000000007,4.984,5.51,4.59,0.9199999999999999,0.71,40679,94118,13099,81019,2867
2016-07-31,5.252,5.39,5.1,0.29000000000000004,-0.27000000000000046,5.343999999999999,5.51,5.25,0.2599999999999998,-0.20000000000000018,5.096,5.27,4.99,0.27999999999999936,-0.16999999999999993,5.196,5.28,5.08,0.20000000000000018,-0.08999999999999986,23549,34477,10087,24390,7607
